round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auprc,fed_brier,fed_auroc,fed_f1,fed_f1_best_threshold,fed_f1_best,fed_auprc_lift,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
24.0,0.6290699895157049,0.5053750403170689,0.78516,32.85504,0.0,0.11381806735914385,0.2569685121815947,0.2128458341674745,0.6882765055086717,0.29154028887255046,0.5316785315203524,0.3161627632952561,2.277830557497716,0.3370797155963753,0.6602276977543861,0.21516692375378488,1.889152279303558,0.2045002711006687,0.2784718010915706,0.5124126076698303,0.39661458657980503,0.25792212782864754,0.11389601892395189,0.0,0.0,,
25.0,0.6665926144937508,0.17410767759036,0.8724,36.5056,0.9971592150692714,0.11381806735914385,0.2248306376367319,0.22826175577525468,0.6530450650643747,0.24407387315519985,0.4894181489644277,0.28160984988827237,1.9890747352990685,0.3604814285897294,0.6615819090918721,0.21581388373277188,1.8948325478950263,0.20458346517199294,0.2807991120976693,0.5128788948059082,0.39536818366230947,0.2567983270899705,0.11389601892395189,0.03635267287051073,0.8098499248235385,0.014142389927930009,0.07622955827302398
26.0,0.6636712560664353,0.23555093345721953,0.8724,36.5056,0.0,0.11381806735914385,0.23696180822150523,0.2242813174226821,0.6679602563119489,0.2709744039729931,0.5201380936068338,0.2968082893541254,2.1000203943687263,0.353428687881778,0.6615819090918721,0.21581388373277188,1.8948325478950263,0.20458346517199294,0.2807991120976693,0.5128788948059082,0.39536818366230947,0.2567983270899705,0.11389601892395189,0.0,0.0,,
27.0,0.6437757552946592,0.37568928936866147,0.8724,36.5056,0.0,0.11381806735914385,0.2461575010443001,0.210864381974237,0.6771806356517975,0.2800595227666056,0.5674913812685509,0.3039886644926697,2.187260841176473,0.3308456813014263,0.6615819090918721,0.21581388373277188,1.8948325478950263,0.20458346517199294,0.2807991120976693,0.5128788948059082,0.39536818366230947,0.2567983270899705,0.11389601892395189,0.0,0.0,,
28.0,0.6296448109543411,0.5586703417142963,0.8724,36.5056,0.0,0.11381806735914385,0.2584622453060618,0.20204686189796214,0.6853291025734869,0.29029647941168185,0.5425872921981187,0.3156194866804007,2.294725731314546,0.3191503424114182,0.6615819090918721,0.21581388373277188,1.8948325478950263,0.20458346517199294,0.2807991120976693,0.5128788948059082,0.39536818366230947,0.2567983270899705,0.11389601892395189,0.0,0.0,,
29.0,0.6622468723514033,0.1999925376859888,0.95964,40.15616,0.9971592150692714,0.11381806735914385,0.22492280099535128,0.22377511678654774,0.6537221200412405,0.2496685143882038,0.48863678060314886,0.2827320693416252,1.989869130466978,0.35501534323629286,0.6613017425817304,0.21423891617590296,1.8810044301807405,0.20592138379169908,0.2805084745762712,0.5127182006835938,0.3944516129732864,0.25601797624618766,0.11389601892395189,0.027682317016151235,0.6735534079007266,0.012378219502381079,0.05620129729096419
30.0,0.6593478589131693,0.24918838075779215,0.95964,40.15616,0.0,0.11381806735914385,0.24025019500657946,0.22242528472635625,0.6689803438584593,0.2755345034829519,0.5454908310935525,0.3020044267635316,2.1270699414263183,0.35035629026594123,0.6613017425817304,0.21423891617590296,1.8810044301807405,0.20592138379169908,0.2805084745762712,0.5127182006835938,0.3944516129732864,0.25601797624618766,0.11389601892395189,0.0,0.0,,
31.0,0.6428143254145046,0.40025038968849075,0.95964,40.15616,0.0,0.11381806735914385,0.2470472983191376,0.2148377786797193,0.676661808172153,0.27625543763119537,0.5356287641460731,0.30188333287999414,2.193055378177834,0.3390158158068879,0.6613017425817304,0.21423891617590296,1.8810044301807405,0.20592138379169908,0.2805084745762712,0.5127182006835938,0.3944516129732864,0.25601797624618766,0.11389601892395189,0.0,0.0,,
32.0,0.6287377193967166,0.5235104797713738,0.95964,40.15616,0.0,0.11381806735914385,0.256917845867093,0.19952241015273267,0.6881976825726619,0.29448933359234225,0.5573295194602891,0.31674713220876677,2.2786299224127187,0.30946513287322047,0.6613017425817304,0.21423891617590296,1.8810044301807405,0.20592138379169908,0.2805084745762712,0.5127182006835938,0.3944516129732864,0.25601797624618766,0.11389601892395189,0.0,0.0,,
33.0,0.6611564198009814,0.23383414490760696,1.04688,43.80672,0.9971592150692714,0.11381806735914385,0.22479157195390245,0.2221053904553142,0.6539697260852579,0.24775932762767272,0.4907949409358788,0.28273442152865813,1.9840223710696745,0.35277201554142606,0.6611635605685986,0.21325971112215197,1.8724070703871134,0.20520965692503176,0.2792152402615866,0.5126846432685852,0.39483009187652857,0.25636089594959105,0.11389601892395189,0.02022926568909965,0.5429594405295575,0.008491282645235352,0.042990478032346346
34.0,0.6556036744009681,0.2405371183241558,1.04688,43.80672,0.0,0.11381806735914385,0.23689882241313634,0.21510126702446686,0.6701450965670452,0.275527836028121,0.5258525552035205,0.2986252921091994,2.1011490832235453,0.3390472717608977,0.6611635605685986,0.21325971112215197,1.8724070703871134,0.20520965692503176,0.2792152402615866,0.5126846432685852,0.39483009187652857,0.25636089594959105,0.11389601892395189,0.0,0.0,,
35.0,0.6389973412208028,0.3905473377294056,1.04688,43.80672,0.0,0.11381806735914385,0.24894798317811673,0.21334612422519308,0.6789697859198067,0.28219755095890553,0.5411773631153972,0.30458272367971584,2.20993942898117,0.3360230601416431,0.6611635605685986,0.21325971112215197,1.8724070703871134,0.20520965692503176,0.2792152402615866,0.5126846432685852,0.39483009187652857,0.25636089594959105,0.11389601892395189,0.0,0.0,,
36.0,0.6260667461076992,0.5389747301547742,1.04688,43.80672,0.0,0.11381806735914385,0.2584408609854858,0.20604371763801216,0.6856235972168508,0.2896416060815636,0.5337752775685157,0.311433998745804,2.297136331758887,0.32653883185576515,0.6611635605685986,0.21325971112215197,1.8724070703871134,0.20520965692503176,0.2792152402615866,0.5126846432685852,0.39483009187652857,0.25636089594959105,0.11389601892395189,0.0,0.0,,
37.0,0.6593331373806535,0.24381173893115035,1.13412,47.45728,0.9971592150692714,0.11381806735914385,0.22456941843851305,0.2232250143087253,0.6540598703421134,0.25583800724814937,0.49160590592254666,0.2831142748046715,1.9824553339014648,0.35467051471934435,0.6599801723682255,0.20853990170276415,1.8309674356748655,0.20588100791146477,0.2792134831460674,0.5125904679298401,0.3943387606320465,0.2559585122702847,0.11389601892395189,0.020269366445123036,0.5916029071486264,0.007594455396966878,0.04599106411481287
38.0,0.6564395951175365,0.3119932099906061,1.13412,47.45728,0.0,0.11381806735914385,0.23874714195268085,0.2201310151266317,0.6677519759104068,0.2701345582753335,0.5280180828467007,0.29531257902453895,2.112641032536119,0.34724972455671166,0.6599801723682255,0.20853990170276415,1.8309674356748655,0.20588100791146477,0.2792134831460674,0.5125904679298401,0.3943387606320465,0.2559585122702847,0.11389601892395189,0.0,0.0,,
39.0,0.6397481149337265,0.36003578396812597,1.13412,47.45728,0.0,0.11381806735914385,0.24931384718737234,0.2077563562613625,0.6777129183326271,0.2827497886601814,0.5326641520464763,0.3049121723447204,2.2067289819817892,0.3287575820443913,0.6599801723682255,0.20853990170276415,1.8309674356748655,0.20588100791146477,0.2792134831460674,0.5125904679298401,0.3943387606320465,0.2559585122702847,0.11389601892395189,0.0,0.0,,
40.0,0.6236394054876564,0.5054046199890624,1.13412,47.45728,0.0,0.11381806735914385,0.2573235844490396,0.19980629773599945,0.6860321676560039,0.2947758040316294,0.5359648744452852,0.31618000741545255,2.281397668181881,0.31583573747969185,0.6599801723682255,0.20853990170276415,1.8309674356748655,0.20588100791146477,0.2792134831460674,0.5125904679298401,0.3943387606320465,0.2559585122702847,0.11389601892395189,0.0,0.0,,
