round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1_best_threshold,fed_auprc,fed_f1,fed_auroc,fed_ece,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
25.0,0.646874214280892,1.2005644921711962,65.60256,65.60256,0.4559241291901578,0.11513282135213394,2.280073167211098,0.21290477985564596,0.5400242545053008,0.26045705643953315,0.30651654993173433,0.692413725652224,0.3380502122990768,0.33362722704517883,0.6636007895914244,0.2237816740604381,1.9647892540463299,0.2603245470936722,0.2848890639359328,0.5129485130310059,0.38675864354714196,0.24764139660664358,0.11389601892395189,0.005572349950264194,0.5567172775045037,0.005572349950264194,
26.0,0.6365440505760728,1.0035311159087406,67.584,67.584,0.5412350858791136,0.11513282135213394,2.4590869126354096,0.20830447138588226,0.5537377906512752,0.2792620972888031,0.30767504892523156,0.7089873285413422,0.3325901296762199,0.3468491281864315,0.6638502726920568,0.2253044386609042,1.9781590330329233,0.2571428571428571,0.285407437239898,0.5156320929527283,0.38845463834691346,0.24882763080515807,0.11389601892395189,0.004772220697635697,0.8295444755349308,,0.004772220697635697
27.0,0.6127009417860119,0.7688340194201222,69.56544,69.56544,0.5412350858791136,0.11513282135213394,2.657259940653125,0.19429448809602443,0.5565613158986142,0.3005028090334675,0.32588386324496327,0.7244084584149892,0.31107679056414067,0.35942962682760454,0.663191300981081,0.22468466059096442,1.9727174199212867,0.26180031584488506,0.283568561439855,0.5124573707580566,0.38369921407778057,0.24516817523077547,0.11389601892395189,0.0049315650610506296,0.8843017846811563,,0.0049315650610506296
28.0,0.5906958289275321,0.9262285012966821,71.54688,71.54688,0.5412350858791136,0.11513282135213394,2.807648499845068,0.2048318820729807,0.5817262425532828,0.31615848733294666,0.32318661559832923,0.734841683753111,0.32893755241025396,0.3692186918847685,0.6629411402100548,0.22550810251089828,1.9799471890362519,0.25948069695934406,0.2836026556432419,0.5128306150436401,0.38531898704189027,0.24628107703439442,0.11389601892395189,0.005275980865806943,0.9833304472267628,,0.005275980865806943
29.0,0.5711179314277159,1.2767045117764912,73.52832,73.52832,0.5412350858791136,0.11513282135213394,2.968529822199211,0.19659109512588407,0.5850597724954473,0.332860566902251,0.3368702952853743,0.7485103241855968,0.31718260516895574,0.38633377182320777,0.6628736994563927,0.22454116544048663,1.9714575413773878,0.2576926337204374,0.28367572887194,0.5119192600250244,0.38546389106013673,0.24646946176378756,0.11389601892395189,0.006126957507451755,1.1875926486682147,,0.006126957507451755
30.0,0.645093494235341,1.4150575517260804,77.17888,77.17888,0.9971592150692714,0.11513282135213394,2.2600769759096364,0.21595760759219873,0.558381696482697,0.25861992066955586,0.2980702696993146,0.6916010510980012,0.3397476430548523,0.32681521609931563,0.6625684089438637,0.22809843124784024,2.0026901150964815,0.2695156695156695,0.2865393871330018,0.5209437012672424,0.38513783328402024,0.24568488829232207,0.11389601892395189,0.0045562018877934735,1.3982665296643972,0.005041994375761959,0.004298775919521447
31.0,0.632543901081486,1.0010269834099907,79.16032,79.16032,0.5412350858791136,0.11513282135213394,2.46531141585205,0.20648684636341993,0.5543096326474473,0.28054661972875855,0.31548003817552234,0.7146031885107944,0.3306754875429144,0.3425942665001778,0.6629854648736077,0.22844054105283393,2.0056938180197776,0.2694251120221184,0.2874348958333333,0.5215585827827454,0.38429017207410027,0.24525406838661673,0.11389601892395189,0.003975123861770597,0.8098131115548313,,0.003975123861770597
32.0,0.6086973262068806,0.9957232940941967,81.14176,81.14176,0.5412350858791136,0.11513282135213394,2.6337959174663466,0.1992918720591606,0.5527679295109424,0.2984261592084533,0.32310142936343217,0.7244586844505817,0.3195174421620759,0.3552634937840566,0.6621278980888139,0.2269802784181843,1.9928728024263827,0.2667926310817194,0.28763308763308765,0.5212027430534363,0.3786654404988736,0.2409954958921976,0.11389601892395189,0.004157934691070744,0.867839050013572,,0.004157934691070744
33.0,0.5899663269117311,1.2196867519607475,83.1232,83.1232,0.5412350858791136,0.11513282135213394,2.7661417490492877,0.19822786961101246,0.5829745192462035,0.31213447033364866,0.3312552815028928,0.7382424991592104,0.31639793446637154,0.37267620365389814,0.6616949545531645,0.22584582334411585,1.9829123570588765,0.2694552529182879,0.28715524034672973,0.5179196000099182,0.37808368694434874,0.24057652712754676,0.11389601892395189,0.0046496478272797966,1.005181402899325,,0.0046496478272797966
34.0,0.5674139602576127,1.3622299279038659,85.10464,85.10464,0.5412350858791136,0.11513282135213394,2.9835713152333114,0.20116881954281857,0.6160249258376902,0.3355380179849527,0.335705120621822,0.7501758104505488,0.3205637530052881,0.38652754122421434,0.6617136783351636,0.22640861834991016,1.9878536623925607,0.2670206713445856,0.2871762072273745,0.5206086039543152,0.3772826593604924,0.2398735514116566,0.11389601892395189,0.0057950844171530715,1.2956768616568297,,0.0057950844171530715
