round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc,fed_ece,fed_brier,fed_prevalence,fed_f1_best_threshold,fed_f1,fed_auprc_lift,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.642135198221005,0.4293829754172586,32.85504,32.85504,0.9971592150692714,0.3065457558749522,0.24207564873860965,0.3421091610337875,0.21653283935073284,0.11404833836858005,0.559208627887753,0.29257312077114983,2.1300355740285566,0.6834323974504043,0.4607334557189332,0.10833594901103934,0.9511829301371367,0.15530824059022133,0.2045002711006687,0.40065717697143555,0.3779730938753356,0.24449151257221532,0.11389601892395189,0.007737328176102007,1.3685991528909653,0.005670177686182942,0.009437466854773717
22.0,0.641115011822757,0.43187970527031744,32.85504,32.85504,0.0,0.32509911267669656,0.2619082730648388,0.3320280616829352,0.20864330467080586,0.11404833836858005,0.5556582590717024,0.29980729990527577,2.3146372966335673,0.698651643869212,0.4607334557189332,0.10833594901103934,0.9511829301371367,0.15530824059022133,0.2045002711006687,0.40065717697143555,0.3779730938753356,0.24449151257221532,0.11389601892395189,0.0,0.0,,
23.0,0.6213612819108855,0.4443605956928439,32.85504,32.85504,0.0,0.3350676023467113,0.2777643713891013,0.3347468018298618,0.2094301801689787,0.11404833836858005,0.5713158709551361,0.30562144920619994,2.471793122427408,0.7109736236600671,0.4607334557189332,0.10833594901103934,0.9511829301371367,0.15530824059022133,0.2045002711006687,0.40065717697143555,0.3779730938753356,0.24449151257221532,0.11389601892395189,0.0,0.0,,
24.0,0.6086938483374174,0.5181069924565997,32.85504,32.85504,0.0,0.34474977931369444,0.29498921720844523,0.3202631661200297,0.20015840346721553,0.11404833836858005,0.5784950143876152,0.3157313730827758,2.6289191315811564,0.7197798777698244,0.4607334557189332,0.10833594901103934,0.9511829301371367,0.15530824059022133,0.2045002711006687,0.40065717697143555,0.3779730938753356,0.24449151257221532,0.11389601892395189,0.0,0.0,,
25.0,0.6384597316672994,0.4445429523464111,36.5056,36.5056,0.9971592150692714,0.3126666152714314,0.24675971531832525,0.342828313222864,0.21724099150548457,0.11404833836858005,0.5468903893768066,0.2906034972035898,2.173040075775193,0.6856277050401439,0.46104276205601985,0.10793732672388023,0.9476830511165605,0.1496118560338744,0.2045002711006687,0.39158937335014343,0.37568155479296755,0.2427775960452818,0.11389601892395189,0.007003720758123216,1.3111154317157343,0.005237393707431867,0.008485022135432334
26.0,0.6373112448710445,0.5240969143737797,36.5056,36.5056,0.0,0.32190026727642645,0.2657853993932926,0.3473882743205279,0.22032341922258758,0.11404833836858005,0.582028084658724,0.29458889252507187,2.3517203477426363,0.7000727058696655,0.46104276205601985,0.10793732672388023,0.9476830511165605,0.1496118560338744,0.2045002711006687,0.39158937335014343,0.37568155479296755,0.2427775960452818,0.11389601892395189,0.0,0.0,,
27.0,0.6231167178283525,0.5328215753897976,36.5056,36.5056,0.0,0.33831942660611364,0.28788228422253653,0.34326758259585666,0.21465088316169856,0.11404833836858005,0.5814951176287124,0.3102335758211268,2.5650534897408543,0.7138119951573615,0.46104276205601985,0.10793732672388023,0.9476830511165605,0.1496118560338744,0.2045002711006687,0.39158937335014343,0.37568155479296755,0.2427775960452818,0.11389601892395189,0.0,0.0,,
28.0,0.602994158775976,0.532199809340162,36.5056,36.5056,0.0,0.350687590012443,0.3020880875735029,0.3279400321310654,0.20408215119490317,0.11404833836858005,0.5648352323702095,0.31605534859116324,2.6989650468310082,0.7255046136075489,0.46104276205601985,0.10793732672388023,0.9476830511165605,0.1496118560338744,0.2045002711006687,0.39158937335014343,0.37568155479296755,0.2427775960452818,0.11389601892395189,0.0,0.0,,
29.0,0.6397061192666034,0.5349963400251757,40.15616,40.15616,0.9971592150692714,0.31160440632483705,0.25068584238781383,0.3182650842909745,0.20109922704759667,0.11404833836858005,0.5419128988377097,0.29389426952018444,2.210176241833835,0.6870930237351125,0.49886293182600705,0.11618406032559203,1.0200888619572197,0.15824817518248174,0.20450951154489178,0.4128057658672333,0.3749850771166645,0.24179335618014933,0.11389601892395189,0.007378709705919173,1.4622792250011116,0.0052620845450711655,0.009188533121333815
30.0,0.6372695690948322,0.6082837647274998,40.15616,40.15616,0.0,0.33145563769808667,0.2719935985166758,0.33067480338200905,0.2059333600680685,0.11404833836858005,0.5433139173203304,0.3093771618831716,2.411238874884743,0.7049391006423315,0.49886293182600705,0.11618406032559203,1.0200888619572197,0.15824817518248174,0.20450951154489178,0.4128057658672333,0.3749850771166645,0.24179335618014933,0.11389601892395189,0.0,0.0,,
31.0,0.6198717407587289,0.49531886679677584,40.15616,40.15616,0.0,0.34032882210374005,0.28647350505806723,0.30396630820569237,0.19143926111940515,0.11404833836858005,0.5504960503170319,0.31334446009676103,2.550475587404662,0.7117087118200619,0.49886293182600705,0.11618406032559203,1.0200888619572197,0.15824817518248174,0.20450951154489178,0.4128057658672333,0.3749850771166645,0.24179335618014933,0.11389601892395189,0.0,0.0,,
32.0,0.6044209964862961,0.6143033118805327,40.15616,40.15616,0.0,0.3528909186998667,0.309337915850223,0.3212684669886461,0.1992199424355507,0.11404833836858005,0.585799357685948,0.32295409312220397,2.77284950692057,0.7288712865063631,0.49886293182600705,0.11618406032559203,1.0200888619572197,0.15824817518248174,0.20450951154489178,0.4128057658672333,0.3749850771166645,0.24179335618014933,0.11389601892395189,0.0,0.0,,
33.0,0.6413093867734363,0.6055307762874412,43.80672,43.80672,0.9971592150692714,0.31333000905263053,0.2542130474737471,0.34071237324996806,0.21495534537523378,0.11404833836858005,0.5605221838640632,0.2965134811768599,2.2407566333693074,0.6912749843476029,0.453824982534928,0.10813344823186456,0.9494049858236486,0.16234309623430962,0.20450951154489178,0.38197556138038635,0.37687054819444915,0.24390885775962876,0.11389601892395189,0.006569782823429026,1.3735087405657396,0.004696470490432664,0.008205424054877838
34.0,0.6369858850083412,0.5159560957836097,43.80672,43.80672,0.0,0.3269959806268152,0.27003046731864855,0.32660580191888805,0.20496820518408365,0.11404833836858005,0.5403598690441127,0.3026923015430825,2.4005267441221645,0.7036975550273421,0.453824982534928,0.10813344823186456,0.9494049858236486,0.16234309623430962,0.20450951154489178,0.38197556138038635,0.37687054819444915,0.24390885775962876,0.11389601892395189,0.0,0.0,,
35.0,0.618868334393588,0.5863792577058955,43.80672,43.80672,0.0,0.34362942938662955,0.29156362065336044,0.3224265074035225,0.20180008762055207,0.11404833836858005,0.5794337072221175,0.31537268556134557,2.600184025727424,0.7192932084826661,0.453824982534928,0.10813344823186456,0.9494049858236486,0.16234309623430962,0.20450951154489178,0.38197556138038635,0.37687054819444915,0.24390885775962876,0.11389601892395189,0.0,0.0,,
36.0,0.600869119797532,0.5910762635953836,43.80672,43.80672,0.0,0.36161446806362924,0.3136982294427805,0.3458806872862595,0.2160595711208798,0.11404833836858005,0.5862142110256571,0.3134637963917343,2.8162819933780714,0.7320484727050649,0.453824982534928,0.10813344823186456,0.9494049858236486,0.16234309623430962,0.20450951154489178,0.38197556138038635,0.37687054819444915,0.24390885775962876,0.11389601892395189,0.0,0.0,,
