round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_prevalence,fed_ece,fed_f1_best_threshold,fed_auprc_lift,fed_brier,fed_auroc,fed_f1_best,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.641565099308771,0.4123692645142982,80.54112,40.27056,1.0,0.2889600613679624,0.11479640002517467,0.3440104835863132,0.5632987419814218,2.134913630761139,0.21679066559679055,0.6793990003000204,0.30900317736584004,0.24559393907804086,0.6634524676212851,0.22494699889182646,1.9750207339733539,0.27282950967161496,0.28302144515776534,0.5284047722816467,0.34462618241493,0.21836593832965953,0.11389601892395189,0.00701489120283612,1.4402912180594285,0.0057263799510637705,0.008238990239474149,0.005491313119638811
12.0,0.6351697621747536,0.45992241266141354,87.86304,43.93152,1.0,0.29398001527857404,0.11479640002517467,0.328851915441092,0.5706119067126175,2.1701258900900027,0.20842032416670275,0.68228909939353,0.3116047565466142,0.24930504327215208,0.6649283207945067,0.22591461613468303,1.9835163535042055,0.2761516034985423,0.28335787923416794,0.5411847829818726,0.3293998242163281,0.21056644840235417,0.11389601892395189,0.007228073905287413,1.5782525439208257,0.005356388187241884,0.009064562257585628,0.00417509048299211
13.0,0.6483179258990525,0.8225717193328677,95.18496,47.59248,1.0,0.28995495813056005,0.11479640002517467,0.3403917684156064,0.5861287400116142,2.1938478162197663,0.21552036047684284,0.684364864449417,0.3139497397157404,0.25226552092260435,0.6634457411151512,0.2264275100393633,1.988019530257229,0.27473389355742295,0.286,0.5441761612892151,0.3408651775046992,0.21791127048782416,0.11389601892395189,0.006781822402923347,1.5681440148546244,0.005092465675062844,0.008472003091325649,0.005314563361915291
14.0,0.6381785009126713,0.6551698408319305,102.50688,51.25344,1.0,0.29100850897465835,0.11479640002517467,0.33393180107832543,0.5513004283655493,2.23429903041043,0.21088864425735565,0.6868148284222749,0.31716751845493196,0.25681972249965695,0.6642466220264263,0.2247074644976943,1.9729176368116164,0.2802346570397112,0.28422828226033175,0.5372400283813477,0.33468959655567143,0.2136387399797397,0.11389601892395189,0.006577951883642354,1.6124972203106154,0.004666988931819768,0.008535671069419375,0.004568260729109882
15.0,0.6383227980956854,0.7249471804179312,109.8288,54.9144,1.0,0.2965869161162335,0.11479640002517467,0.32525278109300054,0.5694501520167273,2.2572242647820526,0.20510488708857783,0.6883546391557458,0.3189943885868842,0.2594565808613146,0.6642381887948555,0.22538892478288947,1.9789008159572385,0.27661115133960895,0.28286189683860236,0.5412858128547668,0.325938934906046,0.20798207798620208,0.11389601892395189,0.00640897241845538,1.6626825037419621,0.004410344486523785,0.008501209409374193,0.003660341242891088
16.0,0.637387728136731,0.7291214947238422,117.15072,58.57536,1.0,0.29123407337200935,0.11479640002517467,0.3478094927023608,0.5710161093483413,2.266886343844482,0.2190904216155705,0.689406056416718,0.32256013767044595,0.26048675136581634,0.6627642807866538,0.22481253115033673,1.9738401155218914,0.2717553987598888,0.28184069873549733,0.527741014957428,0.3483853829534589,0.2217873906961794,0.11389601892395189,0.006399269382838789,1.754031862521515,0.004263831568405835,0.008679893586551376,0.0033730804998686604
17.0,0.6372414585669286,0.6001113609104126,124.47264,62.23632,1.0,0.2934236382988697,0.11479640002517467,0.33562353619070895,0.5708343033407505,2.287250934845377,0.2118933342922426,0.6914716879519097,0.32469681700651937,0.26285507185516577,0.6617907821666669,0.2248401432083066,1.974082547682653,0.2739542665923034,0.2807168458781362,0.5413351058959961,0.33612338915063034,0.21510243138101973,0.11389601892395189,0.005291538566731519,1.5360113697925044,0.003662294707126694,0.007048350181232295,0.0037152685818130937
18.0,0.6363666526702378,0.8054932319557748,131.79456,65.89728,1.0,0.29440662873560525,0.11479640002517467,0.33977551436965764,0.5723305432399891,2.2908893845193123,0.21551613620393284,0.693751383900027,0.3231438606589885,0.2632621631823611,0.6608028767760801,0.22239951789279605,1.9526540084012216,0.27240442866095677,0.27783251231527095,0.5499094724655151,0.34012747912188324,0.2190953737996015,0.11389601892395189,0.005338928326523584,1.6320611263708997,0.003582574173310743,0.007260574232038329,0.00393704257402829
19.0,0.6415407637640325,1.0169672319886585,139.11648,69.55824,1.0,0.30173746847409433,0.11479640002517467,0.30467733254272744,0.5272853966945145,2.3153217192612496,0.19317583319734258,0.6960481330074068,0.3260123208446682,0.26637056968052364,0.6603909033742915,0.2211877242364348,1.9420145350657192,0.2727387092716065,0.2773679551490115,0.5242249965667725,0.30493868606288704,0.1969532289580443,0.11389601892395189,0.005646459933216747,1.8121771331552736,0.0035271580799336047,0.007995205089739122,0.004665631297929537
20.0,0.6448300623705099,1.1189917333914257,146.4384,73.2192,1.0,0.3015167184369891,0.11479640002517467,0.3381168838984037,0.553134955502838,2.342599398182078,0.21221499945467195,0.6994383537117006,0.32820596969484317,0.2693459648299397,0.6598668633684466,0.22224240333162393,1.9512745522739883,0.27259715952879005,0.27891714520098443,0.5286478996276855,0.3387719801729705,0.21619116529268867,0.11389601892395189,0.005218040473197787,1.7630253960796836,0.0032502569203622313,0.007427892413221772,0.0039945855002874835
21.0,0.6429759937619394,0.7930831878033995,153.76032,76.88016,1.0,0.29859731173291976,0.11479640002517467,0.33260524428527943,0.5603706188454445,2.343724828515534,0.21058312552373487,0.699900395879236,0.3304659187896086,0.26998148492391444,0.661242697411284,0.22420557607622071,1.9685110875202958,0.26937819420783643,0.28127772848269744,0.5489993691444397,0.3329066109029225,0.21481807746260434,0.11389601892395189,0.0046567606097448165,1.6442115932350134,0.0028621881395274793,0.006707826117183061,0.0043713351346809865
22.0,0.6439688689376911,1.1025342016627877,161.08224,80.54112,1.0,0.29516299057108547,0.11479640002517467,0.33709566395260165,0.5589413900786211,2.382491622703667,0.21221640502813932,0.7031139396280066,0.3332844787212557,0.27410173857395287,0.6595507677779674,0.22312073695617723,1.9589862671596487,0.2725158562367865,0.28065120299668633,0.5470306873321533,0.3375039930543086,0.21706131125025518,0.11389601892395189,0.004676929606166,1.7299307708599372,0.0027668938277215878,0.00687912658621343,0.0046453347135250195
23.0,0.6412888284495748,1.2296118314475624,168.40416,84.20208,1.0,0.3006219350418596,0.11479640002517467,0.3319305029088538,0.5692504446061896,2.3952817345931883,0.2094217504670814,0.7046821188616343,0.33704895639285753,0.27536174084991244,0.6588119313561053,0.22150466587794476,1.9447972630706516,0.27250874125874125,0.2790491658054038,0.5505961775779724,0.3322531683414063,0.21462898263266492,0.11389601892395189,0.004992483585883203,1.9321381046029273,0.0026245321117832365,0.007748515024776144,0.005636488209024618
24.0,0.6394652129668248,1.130610440088629,175.72608,87.86304,1.0,0.2998345178654421,0.11479640002517467,0.3279923838011997,0.5732358158951447,2.4126346723971563,0.2075757315147933,0.7061596635564535,0.3415665716544238,0.27722798015676026,0.657099219830704,0.21995799320532083,1.93121757268958,0.2701890034364261,0.27549105467283874,0.5267317891120911,0.3285476322694987,0.21319030398619404,0.11389601892395189,0.004610440615706598,1.8648623919380043,0.0024960820039175713,0.007091095280532208,0.004197449027134169
25.0,0.6462052708559165,1.3438630248893115,183.048,91.524,1.0,0.30414792690598025,0.11479640002517467,0.31754745856196864,0.5659798264664786,2.430832042970873,0.20102122475394332,0.7067508254639002,0.3382749652082253,0.2792452489702331,0.6530732929645916,0.2172887918226069,1.9077821496789114,0.2688014432292254,0.2738173672420609,0.5291526913642883,0.3184145379619017,0.20724902177016508,0.11389601892395189,0.004302133999076307,1.814363879020675,0.002362254024106319,0.006603532137364083,0.003418253301282591
26.0,0.6452496760132277,1.2703673342818762,190.36992,95.18496,1.0,0.3034217832139505,0.11479640002517467,0.32354029949452734,0.5571796840954867,2.436320115329957,0.20382827560674416,0.7088538676716033,0.34113518870127285,0.2803403876508647,0.6535721085724352,0.21749767958724028,1.9096161713295965,0.27218145430286855,0.2756861792567403,0.5148001909255981,0.32415105860436694,0.21001395161882588,0.11389601892395189,0.00439519142910598,1.9273481158397772,0.0023091616234752225,0.00687879753545787,0.004751835240329794
27.0,0.6435415603810108,1.2502045930497507,197.69184,98.84592,1.0,0.30753683261951054,0.11479640002517467,0.31751597081886357,0.5629794957639438,2.454049578145017,0.20044239340371797,0.7116719163072599,0.3442023265057115,0.282620242437605,0.6530333229607932,0.219280843234333,1.9252722378360416,0.2700228832951945,0.27614928720166587,0.5531237125396729,0.31806864734352874,0.20728478266167946,0.11389601892395189,0.003974935680587484,1.81708429817445,0.002109923443282413,0.006192726668365666,0.005108759863299255
28.0,0.6445037457375252,1.4541163416212775,205.01376,102.50688,1.0,0.3093696660927381,0.11479640002517467,0.3193184332999473,0.5583092123785841,2.4798966305425716,0.20153359157000666,0.7127805787826497,0.3467099148664597,0.28547343822626997,0.652047375284678,0.21931018784387707,1.9255298816924407,0.26789575509275065,0.2753998476770754,0.5431140661239624,0.31976255664886305,0.2084147436166518,0.11389601892395189,0.0038700242104976914,1.8390392250294099,0.00207347040950938,0.006018198252911733,0.00437516376821296
29.0,0.6507705256452371,1.860689765063336,212.33568,106.16784,1.0,0.3154068506742234,0.11479640002517467,0.31194584439968454,0.5366572250116616,2.504888219578723,0.19599268764388736,0.7145512673318227,0.34396038825745384,0.28825211285721974,0.6503994314797175,0.21854581159199893,1.9188187054889203,0.26908278515576517,0.2746478873239437,0.5241914391517639,0.31231255997747137,0.20314736151114784,0.11389601892395189,0.00350941011627221,1.7296838908550853,0.001912008575087132,0.005423429508205302,0.003903239142631294
30.0,0.6502091915130954,1.7370385688819845,219.6576,109.8288,1.0,0.30891278074924255,0.11479640002517467,0.3202860780158822,0.5732530090704433,2.532765575146603,0.2017497780487654,0.7175375611763675,0.3475260719249651,0.2914007537442148,0.6503144716914236,0.21447658835214756,1.8830911771846308,0.2665459893653128,0.27149616576929353,0.5625645518302917,0.3207904600163041,0.2096072642141039,0.11389601892395189,0.0035470383649152813,1.8118889050820144,0.001896585183458618,0.005526949654662314,0.005003893878432402
31.0,0.6534717374689671,1.9380460100241332,226.97952,113.48976,1.0,0.3070299436069558,0.11479640002517467,0.3174356694204275,0.570593355101736,2.562198111193807,0.1998129516921718,0.7195804085604368,0.3516573295910129,0.29495444873766363,0.6492367122263636,0.21487729714437798,1.8866093755906521,0.26991249719542293,0.2724329923604817,0.5200177431106567,0.3178889842000586,0.20779635113199832,0.11389601892395189,0.003220321310692425,1.703502520076654,0.0017374396531673547,0.005000612014402052,0.003671303841461979
32.0,0.6520161609301334,1.8624741235254085,234.30144,117.15072,1.0,0.3053945460937628,0.11479640002517467,0.3275331302658329,0.5696150950172624,2.5447159482965986,0.20605165970991318,0.7198868750618149,0.3547967764780723,0.2924392500706259,0.6469956060353627,0.21372316613524173,1.8764761767304983,0.2663536442215345,0.2712223546550126,0.5300090909004211,0.3277614365875504,0.2142333261668648,0.11389601892395189,0.003281323384727666,1.792096923486497,0.0016765823275489066,0.005209265542532024,0.004167504095351284
33.0,0.6487368602071208,1.7979363669971355,241.62336,120.81168,1.0,0.308441687293455,0.11479640002517467,0.3190167141257813,0.5784740580550765,2.5933870109060924,0.20204358362921163,0.7218665966188286,0.35464746268992087,0.2983221178695315,0.643416627893044,0.21093746713013375,1.85201791180231,0.2642169728783902,0.26858006042296073,0.5513865351676941,0.31902732321308097,0.2113393952456093,0.11389601892395189,0.003102114986834759,1.7536116367245995,0.0015833028070015424,0.004922934285272393,0.004189032926928453
34.0,0.6513743690153057,2.080465169973374,248.94528,124.47264,1.0,0.31809341224003157,0.11479640002517467,0.3149346911640933,0.5533992808774763,2.6084373546017017,0.19756950095265324,0.7226906895136433,0.3537555036670055,0.30008272241855816,0.6461903704643333,0.21055285572769605,1.8486410474828072,0.26581831035701664,0.26912642430819317,0.5193507075309753,0.31525580392647734,0.20626301046127488,0.11389601892395189,0.0030280368756306565,1.768612434779243,0.0015518806331640514,0.004793224008507266,0.003726466581055059
35.0,0.6483346049099167,1.9249529116031685,256.2672,128.1336,1.0,0.3119160799877564,0.11479640002517467,0.32421225780293145,0.569736605575412,2.6180033306468915,0.20404466544257316,0.7231132998953868,0.35531098211978007,0.3005039263459994,0.6450556615872677,0.2106935280732568,1.8498761419741667,0.26176142697881827,0.2669649515287099,0.5477310419082642,0.3241724973292934,0.2130710671665956,0.11389601892395189,0.0029653199098536222,1.7842076635915873,0.001465668142761434,0.00476096936768413,0.004164368169913446
36.0,0.6498091805215651,2.254525422819335,263.58912,131.79456,1.0,0.31517118777148867,0.11479640002517467,0.32323740443649157,0.5725264392881803,2.630545708854944,0.20358177444761932,0.7247887667316326,0.35878218988944927,0.30253932094109287,0.6413049692967624,0.20956955920051956,1.8400077648056221,0.2629554197782304,0.26511169513797633,0.5691428780555725,0.32361221727857814,0.2139100024298644,0.11389601892395189,0.0027323972793452805,1.6971443391303183,0.0013621801247168744,0.0043696603925813884,0.0037855032537354527
37.0,0.6510519646127034,2.962697660388173,270.91104,135.45552,1.0,0.3139171139360942,0.11479640002517467,0.32162685794993784,0.572118429123954,2.671375012374968,0.2022252113556223,0.726677533619023,0.36128807923661416,0.30683893833034837,0.6409079171930953,0.20934021472577066,1.8379941345056727,0.2589976454759502,0.2678847505270555,0.5316032767295837,0.3219288890687905,0.21226326389662908,0.11389601892395189,0.0029220248936411043,1.8721836421836997,0.0014824568632767737,0.004636866894919389,0.004111304632507078
38.0,0.6523229983005354,2.117309532782275,278.23296,139.11648,1.0,0.3171518258583972,0.11479640002517467,0.31851611329704904,0.5595486646080733,2.670245110838039,0.19978655358809586,0.7278275156440005,0.3609852439803738,0.30707258774515034,0.6404001287272562,0.20860217579911533,1.8315141983882555,0.25922571881367446,0.2665380374862183,0.5242811441421509,0.31871837450938634,0.20951922712246646,0.11389601892395189,0.0026458744403923718,1.7474875368698122,0.0012837117751055987,0.004265956260957274,0.003975091317220531
39.0,0.6602300202554431,2.3426582542456362,285.55488,142.77744,1.0,0.30525373601952677,0.11479640002517467,0.3274349941783705,0.5714741873297746,2.6626346643400822,0.2066417894314466,0.7269943677388032,0.3637269620617385,0.3067292012405307,0.6406050487247523,0.20943719948250672,1.8388456546698744,0.26058631921824105,0.26640518931965607,0.5536231994628906,0.32764602359185346,0.21665934211765023,0.11389601892395189,0.002490037041209172,1.695700036985727,0.0011962803614088198,0.0040170396475031345,0.005272559677991622
40.0,0.6586370924833697,2.6382134543841156,292.8768,146.4384,1.0,0.3056671732780721,0.11479640002517467,0.34021156778067413,0.5848675425904643,2.6593415870111063,0.2140839583292265,0.7284231867718287,0.3604022187907913,0.3064046748377739,0.6427711593921428,0.21137672265312946,1.8558745481197654,0.2608867775138559,0.268673480849152,0.5183783769607544,0.34010414841285497,0.22363549491648482,0.11389601892395189,0.002545915892374995,1.786010348320815,0.0011905838399033583,0.00414529171050736,0.003685269571298415
41.0,0.6548255306464207,2.5456763868200376,300.19872,150.09936,1.0,0.30661913664730717,0.11479640002517467,0.3342270179027075,0.5837625839822925,2.6824787883660055,0.2104504787664373,0.7295542537953585,0.36460548844781976,0.3089210161000792,0.6429850647970861,0.2100712851799216,1.844412887865604,0.26136711964851334,0.2676538844071168,0.5117464065551758,0.33397882517613153,0.22038334751854893,0.11389601892395189,0.0024521518538132467,1.7676221815236204,0.0011269113297552164,0.004013317948037264,0.0038918403259897297
42.0,0.656395970186728,2.7870602935221225,307.52064,153.76032,1.0,0.3104792222640682,0.11479640002517467,0.3320243101414584,0.6015225152599784,2.7045000271748494,0.2089440727586414,0.7319968323603926,0.36596149836889935,0.3105308947607336,0.6443957361179596,0.2091606593316866,1.8364176492537696,0.2647243764409977,0.2713286713286714,0.5269713401794434,0.33222605938676936,0.2193950354799391,0.11389601892395189,0.0024082787912308827,1.7845149687236699,0.001131540065131475,0.003905946824308658,0.0044632648464506906
43.0,0.6576026055594497,2.560953360228019,314.84256,157.42128,1.0,0.31590889961877433,0.11479640002517467,0.3187066404564389,0.5664738049230446,2.7290086014936725,0.19978453226561738,0.7326021226936512,0.3707273985168391,0.3143379983182496,0.6413900922279288,0.20697481294885062,1.8172260532393782,0.26451391274476127,0.26892808683853464,0.5261678695678711,0.3189500216406959,0.2105001225479928,0.11389601892395189,0.0022157975931427843,1.6905584119940613,0.0010504659747230419,0.00357644300670187,0.0034170670529865767
44.0,0.6586018630541004,3.1456028365858155,322.16448,161.08224,1.0,0.31087150204796077,0.11479640002517467,0.3269957355566554,0.5733680292964921,2.726784579723056,0.20517514183194474,0.7338125563292353,0.366893491923313,0.3137802882472675,0.6401387863947278,0.20691969874451577,1.8167421539349464,0.26107889265784,0.26594480390862274,0.5260047912597656,0.3274990011553415,0.21636517223493212,0.11389601892395189,0.002136588656084682,1.6740608400305064,0.0010490848661095335,0.0033971794141504845,0.00436786991283464
45.0,0.6579258561687128,3.168303849984593,329.4864,164.7432,1.0,0.3040598349455404,0.11479640002517467,0.32808153517780086,0.5811429790942874,2.711654005570506,0.20761127219647865,0.7333816203069239,0.3678254577860197,0.3119578578159137,0.6408251033610494,0.20836314716176885,1.829415541739808,0.2598449612403101,0.26867594023699126,0.5348581075668335,0.3287184808785416,0.21951094288822093,0.11389601892395189,0.002190148412602609,1.7618333987920778,0.0010211125430278258,0.0035426154654330977,0.0034046897401554506
46.0,0.6675448174751069,3.9053931204634393,336.80832,168.40416,1.0,0.3085047332411962,0.11479640002517467,0.32076871437039983,0.5968051812982492,2.7661724744188136,0.20345499883467963,0.7348335251961874,0.3746088082090011,0.31793165188622485,0.6399590907952333,0.20766845639132933,1.8233161997522414,0.26109880839396815,0.2670378888754388,0.5242564082145691,0.3210410732256381,0.21569245922391422,0.11389601892395189,0.0021576675077481736,1.7802630867900007,0.0009995533356543563,0.003488611240115599,0.004312273359769788
47.0,0.6688747431239679,4.046438780426312,344.13024,172.06512,1.0,0.31525968529412957,0.11479640002517467,0.31760734068449353,0.5698795518867471,2.7748635712860827,0.19950665322481365,0.7360997579412514,0.3698509325751979,0.31956369086285924,0.6402282263372934,0.2063832831443099,1.8120324581503726,0.26711259754738015,0.2681318681318681,0.4978051781654358,0.31792810366968316,0.21107716876108237,0.11389601892395189,0.002123876723132201,1.795473786743969,0.0009966781930602828,0.003414785125107434,0.0037522207878781634
48.0,0.6664900202257138,3.6685151096661848,351.45216,175.72608,1.0,0.31808718058442165,0.11479640002517467,0.3153476699149211,0.5781470577999979,2.7970829021391697,0.198052506807938,0.7367720097022781,0.37549428102516047,0.3217925221203102,0.63591997445534,0.20423780108074216,1.7931952583620265,0.2605295497709753,0.26545454545454544,0.520297646522522,0.3157144035696391,0.21036199704745226,0.11389601892395189,0.0019923308730575347,1.7258557071145333,0.0009179422328384695,0.0032154487653100567,0.003962364862427996
49.0,0.6690829199318238,4.492533665121645,358.77408,179.38704,1.0,0.31140261898479193,0.11479640002517467,0.325922910635671,0.5904433757424978,2.8090522917316325,0.20538181204570805,0.7366705309459065,0.37742147514458463,0.3231871656338531,0.639146062014672,0.20497000247552988,1.7996239413107835,0.2601489562572118,0.2663532014935694,0.5481795072555542,0.3262789681351512,0.21753317305696232,0.11389601892395189,0.0019826778246747052,1.7605533497135184,0.0009029933868693132,0.0032049341985679043,0.004006213540210839
50.0,0.6638649267300725,4.016848877455655,366.096,183.048,1.0,0.3176961660708086,0.11479640002517467,0.3220774012412408,0.5716669323164669,2.7998217943584964,0.2026231347748272,0.7377455295240438,0.37470475129769737,0.32218992187956585,0.6422070364374335,0.20537090588347318,1.803143848430724,0.26226248342907643,0.2689054088695206,0.5218942761421204,0.3222274061120498,0.21432486618103294,0.11389601892395189,0.0018567146852888129,1.6867292490715045,0.000868978812733542,0.0029726964592118018,0.003383718669660454
51.0,0.6652490376717775,4.253957217831293,373.41792,186.70896,1.0,0.3174741088743029,0.11479640002517467,0.31586997419455576,0.5494181689722993,2.7909295575590334,0.19845012854764238,0.7380980464740311,0.36671256459269747,0.3206817162937479,0.6421637910267304,0.20513015790827957,1.8010300961023449,0.2631042680855881,0.26711668273866923,0.5604902505874634,0.31562633995342115,0.21001695328677605,0.11389601892395189,0.0018334952302061476,1.702346396206849,0.0008594960915226762,0.0029342021222076367,0.003319786911660074
52.0,0.6644112470966618,3.599653899140125,380.73984,190.36992,1.0,0.3195861947293158,0.11479640002517467,0.3155059083441666,0.5753344835553958,2.81900593485148,0.19834411087680343,0.7375619104547804,0.37201726482219494,0.32407779523590313,0.6397153804424023,0.1999733633678032,1.7557537590609287,0.2644554011653967,0.2671551359729463,0.5370898246765137,0.315782723515646,0.21041146228256422,0.11389601892395189,0.001785304831276527,1.6959610847598015,0.0007950481788201353,0.00290047642110984,0.0026439216645379213
53.0,0.6770262598288761,4.008890554941124,388.06176,194.03088,1.0,0.32313256672587104,0.11479640002517467,0.30795898519850556,0.568717978591323,2.8460858408170298,0.1941222232894595,0.7410668265541243,0.3736420015983896,0.32717492175398777,0.6366626259105318,0.20054962592127645,1.760813308630067,0.2584954300445278,0.26179310344827583,0.5252549052238464,0.30805682326071643,0.20698143661808738,0.11389601892395189,0.0017978911806438805,1.7432981829551863,0.0007830800072518413,0.002930810794803487,0.004512646923887284
54.0,0.6784657296448244,7.609399782418251,395.38368,197.69184,1.0,0.3164039343969926,0.11479640002517467,0.32249880552550764,0.5846336323492883,2.84234840836693,0.20258987720728325,0.7395899549535251,0.37243999338164746,0.32689448158556705,0.6356538633311496,0.19950729819790772,1.7516617357022661,0.25711183496199785,0.26480055983205036,0.5392023921012878,0.3221684140345013,0.21547780909313133,0.11389601892395189,0.0018040048728461006,1.7884798244231206,0.0008363085610636733,0.002880547507810964,0.003976256680880551
55.0,0.671116042873299,4.86277481928054,402.7056,201.3528,1.0,0.3242949835585513,0.11479640002517467,0.3094570894427064,0.5719771152142423,2.8667061502538487,0.194708863394463,0.7416482053161494,0.376450047594296,0.3297392800108092,0.6354679683024944,0.1990269041731169,1.7474439058840738,0.25976696367374913,0.2613491726771319,0.48653650283813477,0.3094040508735688,0.20811045419330065,0.11389601892395189,0.0016412591004184944,1.6628369712307176,0.0007592153976595623,0.0026180832530887876,0.003920222508510264
56.0,0.6853910732404513,4.851962822455045,410.02752,205.01376,1.0,0.3229649514403325,0.11479640002517467,0.30130715655475476,0.5668846711622357,2.8763942613600797,0.19019678488772263,0.7425926251192135,0.37864344750584783,0.33095403751809493,0.6345425089837761,0.1955032834347359,1.7165067337891151,0.2591653216509108,0.2608963815789474,0.4795970022678375,0.3020980534191965,0.20428912061959786,0.11389601892395189,0.0015642875837807682,1.6197827761443477,0.0007394551929662309,0.0024751452711952505,0.0035002063131660197
