round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_f1_best,fed_ece,fed_brier,fed_f1,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
17.0,9.618288753078609,477.72186770675097,29.20448,29.20448,0.9971592150692714,0.22884272590882646,2.0521424502072474,0.5494896374028608,0.6651886524939308,0.29914414430824526,0.37119588091960104,0.23394150345698353,0.2840143752892445,0.11208307111390807,0.5690903790933363,0.18618028840064071,1.6346514141548079,0.02416918429003021,0.25676324635825193,0.48595958948135376,0.36660701484485547,0.2349360401984795,0.11389601892395189,0.008369789477875205,1.2681526828091592,0.006553888136540299,0.009821848422481133
18.0,9.530627818449874,662.0700480185212,29.20448,29.20448,0.0,0.24010100332753664,2.1603230678812153,0.5763281897282433,0.6722710056314584,0.3140835317803121,0.36884593749061334,0.2315391668057717,0.29065894865997033,0.11208307111390807,0.5690903790933363,0.18618028840064071,1.6346514141548079,0.02416918429003021,0.25676324635825193,0.48595958948135376,0.36660701484485547,0.2349360401984795,0.11389601892395189,0.0,0.0,,
19.0,9.020753637632252,547.9088830224875,29.20448,29.20448,0.0,0.24921974976480443,2.254812087218396,0.577835261787987,0.6785841981897565,0.32281328043115265,0.3679600337209605,0.23047049322037147,0.2990218920150171,0.11208307111390807,0.5690903790933363,0.18618028840064071,1.6346514141548079,0.02416918429003021,0.25676324635825193,0.48595958948135376,0.36660701484485547,0.2349360401984795,0.11389601892395189,0.0,0.0,,
20.0,8.720958497146155,591.4818120716221,29.20448,29.20448,0.0,0.25548295391818515,2.3216629684044108,0.5760854071157393,0.6838999328155322,0.32727961855615206,0.3755173401497982,0.2362524926466998,0.2921896383639528,0.11208307111390807,0.5690903790933363,0.18618028840064071,1.6346514141548079,0.02416918429003021,0.25676324635825193,0.48595958948135376,0.36660701484485547,0.2349360401984795,0.11389601892395189,0.0,0.0,,
21.0,9.513518252857935,522.7822685162722,32.85504,32.85504,0.9971592150692714,0.2320469727903234,2.086113870047588,0.5744583468398933,0.6676046351342095,0.3045241795142789,0.37580825126231115,0.2371840012409655,0.2827340530558256,0.11208307111390807,0.5932449614327739,0.1928364040964186,1.6930916981845963,0.013094718463553033,0.2725864739287558,0.47919780015945435,0.36328323902340554,0.23228594243869405,0.11389601892395189,0.007815730512634983,1.2495441344799474,0.006229560252287866,0.009108277467606042
22.0,9.46973918043988,557.111869368089,32.85504,32.85504,0.0,0.2366808130707953,2.1393049511534548,0.5667592710672945,0.672346815032606,0.3092044760819984,0.3727041603597625,0.23447376935235356,0.2900335312938836,0.11208307111390807,0.5932449614327739,0.1928364040964186,1.6930916981845963,0.013094718463553033,0.2725864739287558,0.47919780015945435,0.36328323902340554,0.23228594243869405,0.11389601892395189,0.0,0.0,,
23.0,8.896814068068808,522.4473472903167,32.85504,32.85504,0.0,0.2425479687790268,2.2007043282143863,0.5907591229793484,0.6789785726092953,0.3187261603930469,0.37331396877728135,0.234484462875068,0.2948465400216938,0.11208307111390807,0.5932449614327739,0.1928364040964186,1.6930916981845963,0.013094718463553033,0.2725864739287558,0.47919780015945435,0.36328323902340554,0.23228594243869405,0.11389601892395189,0.0,0.0,,
24.0,8.697172367249658,542.0589359697085,32.85504,32.85504,0.0,0.2528600504770705,2.319543440811302,0.5725852740718704,0.6822885348962138,0.32290727441314293,0.3671118649729697,0.22958954577564553,0.2966578886426608,0.11208307111390807,0.5932449614327739,0.1928364040964186,1.6930916981845963,0.013094718463553033,0.2725864739287558,0.47919780015945435,0.36328323902340554,0.23228594243869405,0.11389601892395189,0.0,0.0,,
25.0,9.405137491428901,769.6696038781686,36.5056,36.5056,0.9971592150692714,0.23262006879035468,2.0814396586877684,0.5667675608167713,0.6680425068849565,0.303884896849046,0.3746050210813818,0.23649940535233335,0.28224410996140703,0.11208307111390807,0.591776462238273,0.19252842528088487,1.690387663237252,0.0035257822829440283,0.2695053544110148,0.4807749092578888,0.364048212420161,0.23302402637548927,0.11389601892395189,0.006732876281905953,1.1327916509471834,0.005392517793030043,0.007848936885898787
26.0,9.373539965663534,602.027337532251,36.5056,36.5056,0.0,0.23998954109102238,2.1607074289939447,0.5214653401685405,0.672243714705564,0.3079265240486611,0.3677948494577198,0.2309674788080738,0.2914749676323096,0.11208307111390807,0.591776462238273,0.19252842528088487,1.690387663237252,0.0035257822829440283,0.2695053544110148,0.4807749092578888,0.364048212420161,0.23302402637548927,0.11389601892395189,0.0,0.0,,
27.0,8.888859001637847,663.701879531039,36.5056,36.5056,0.0,0.25013003967697084,2.2703394041794787,0.5864123857287658,0.681620520276365,0.32163164169688624,0.37743882315574456,0.23769781797637884,0.2930996835658544,0.11208307111390807,0.591776462238273,0.19252842528088487,1.690387663237252,0.0035257822829440283,0.2695053544110148,0.4807749092578888,0.364048212420161,0.23302402637548927,0.11389601892395189,0.0,0.0,,
28.0,8.513842009495232,556.5967502502208,36.5056,36.5056,0.0,0.26020893517620175,2.3699093169165786,0.5796092087383011,0.6874012301220674,0.3281100036900241,0.3680880678082652,0.2300175773564558,0.3032385749555381,0.11208307111390807,0.591776462238273,0.19252842528088487,1.690387663237252,0.0035257822829440283,0.2695053544110148,0.4807749092578888,0.364048212420161,0.23302402637548927,0.11389601892395189,0.0,0.0,,
29.0,9.291885444091152,659.258319497693,40.15616,40.15616,0.9971592150692714,0.2341227883263451,2.09943748782018,0.5519884242697883,0.6685921363976838,0.3068695160295373,0.3706221411331709,0.23323482794201406,0.28794468233796483,0.11208307111390807,0.5820084333319663,0.18860735180809157,1.6559608807224795,0.007898200965335674,0.265661252900232,0.4841194152832031,0.36485303559278803,0.23359932333928946,0.11389601892395189,0.005655333958758298,0.9954504834022373,0.004674445251351548,0.006488632151593777
30.0,9.367621357328844,606.9736680956688,40.15616,40.15616,0.0,0.24402962224477284,2.187714692519313,0.5742631290358817,0.6780702401668187,0.3136220691320565,0.37407359616834457,0.23548200050990753,0.28663581377715225,0.11208307111390807,0.5820084333319663,0.18860735180809157,1.6559608807224795,0.007898200965335674,0.265661252900232,0.4841194152832031,0.36485303559278803,0.23359932333928946,0.11389601892395189,0.0,0.0,,
31.0,8.9469896149812,633.4491539681752,40.15616,40.15616,0.0,0.24988963586830729,2.250315131434062,0.5778859586986526,0.6826841823404216,0.32136693760676804,0.36990335611444813,0.23169934467760953,0.2985223408473963,0.11208307111390807,0.5820084333319663,0.18860735180809157,1.6559608807224795,0.007898200965335674,0.265661252900232,0.4841194152832031,0.36485303559278803,0.23359932333928946,0.11389601892395189,0.0,0.0,,
32.0,8.603947797602292,565.6129005108464,40.15616,40.15616,0.0,0.26228176996404107,2.369254569902405,0.5992476382688428,0.6907416331674863,0.32885438418261764,0.3716612640400214,0.23277489954342917,0.30574840053570196,0.11208307111390807,0.5820084333319663,0.18860735180809157,1.6559608807224795,0.007898200965335674,0.265661252900232,0.4841194152832031,0.36485303559278803,0.23359932333928946,0.11389601892395189,0.0,0.0,,
33.0,9.328389992003576,735.4687827115899,43.80672,43.80672,0.9971592150692714,0.2353417188095003,2.1074305368495514,0.5703671624050566,0.6693550387778274,0.3038710008164867,0.37585516762928495,0.23707577294167692,0.288609663157699,0.11208307111390807,0.5756603057176959,0.1858564965794251,1.631808541995845,0.009653356735410267,0.25881667152433696,0.4860101640224457,0.3664200173688946,0.23483047239603463,0.11389601892395189,0.006171504002316142,1.1325234825490043,0.004570629771924375,0.007557198183978021
34.0,9.293545017286375,641.1294002040366,43.80672,43.80672,0.0,0.2358779329980945,2.1171703448169215,0.5682329861978226,0.6756131016590831,0.3138722731901031,0.3681998793680461,0.23102930534284666,0.29596612862038674,0.11208307111390807,0.5756603057176959,0.1858564965794251,1.631808541995845,0.009653356735410267,0.25881667152433696,0.4860101640224457,0.3664200173688946,0.23483047239603463,0.11389601892395189,0.0,0.0,,
35.0,9.01900238512096,634.4997635943172,43.80672,43.80672,0.0,0.24745152198108009,2.2235280694273976,0.5717171753893263,0.681887113678177,0.32145066296036184,0.37482834773629314,0.23552353710812596,0.29286562118705406,0.11208307111390807,0.5756603057176959,0.1858564965794251,1.631808541995845,0.009653356735410267,0.25881667152433696,0.4860101640224457,0.3664200173688946,0.23483047239603463,0.11389601892395189,0.0,0.0,,
36.0,8.72021384928358,749.5842746408109,43.80672,43.80672,0.0,0.25680834286966486,2.3248788795067825,0.5908232275047266,0.688011337103464,0.3277827880287653,0.374609394601263,0.2347567732718877,0.30288363437234245,0.11208307111390807,0.5756603057176959,0.1858564965794251,1.631808541995845,0.009653356735410267,0.25881667152433696,0.4860101640224457,0.3664200173688946,0.23483047239603463,0.11389601892395189,0.0,0.0,,
37.0,9.378059661612637,737.0783020855058,47.45728,47.45728,0.9971592150692714,0.23691086362671707,2.1140495382317845,0.5706920708328616,0.6705797266797142,0.30570364933443056,0.37335826657792165,0.23533944140084015,0.2880020195465353,0.11208307111390807,0.5737588755369973,0.1782342986419204,1.564886115650162,0.001763668430335097,0.26227694010236546,0.4833170771598816,0.3645340345728301,0.2334294687252438,0.11389601892395189,0.00585801501922706,1.1244771217461675,0.004328704103039311,0.007194393423865841
38.0,9.42115660740567,691.5846898416391,47.45728,47.45728,0.0,0.24192812417623438,2.170303052975216,0.5830637189972843,0.6748122398932285,0.31559685646405383,0.36762087563060974,0.23057489345356078,0.2960322944683638,0.11208307111390807,0.5737588755369973,0.1782342986419204,1.564886115650162,0.001763668430335097,0.26227694010236546,0.4833170771598816,0.3645340345728301,0.2334294687252438,0.11389601892395189,0.0,0.0,,
39.0,9.09296109831774,604.0435325919085,47.45728,47.45728,0.0,0.2503963855756901,2.2620089024060643,0.5923407297527513,0.683208209102836,0.32500322302590584,0.37369540235469595,0.23455619346274836,0.29706431036501746,0.11208307111390807,0.5737588755369973,0.1782342986419204,1.564886115650162,0.001763668430335097,0.26227694010236546,0.4833170771598816,0.3645340345728301,0.2334294687252438,0.11389601892395189,0.0,0.0,,
40.0,8.621641739040165,693.9568703433924,47.45728,47.45728,0.0,0.25580337545524123,2.314846904720131,0.6114797880583548,0.6889448506533093,0.33217004223963015,0.37642312403592454,0.2363216418255196,0.30104452668149917,0.11208307111390807,0.5737588755369973,0.1782342986419204,1.564886115650162,0.001763668430335097,0.26227694010236546,0.4833170771598816,0.3645340345728301,0.2334294687252438,0.11389601892395189,0.0,0.0,,
41.0,9.339919666839993,688.8549084137609,51.10784,51.10784,0.9971592150692714,0.23739750250226704,2.1154810862001607,0.5872420433184272,0.6714342462460409,0.31070271443996866,0.37641277625697295,0.2376146849027181,0.2887512401098016,0.11208307111390807,0.5879476998084803,0.18272193121068359,1.6042872519774953,0.0,0.26851616187325017,0.4815194606781006,0.36388405277028385,0.2328906774001942,0.11389601892395189,0.00534404676140247,1.0653336487011984,0.004100333331791343,0.006441240972913374
42.0,9.257694362740738,726.6058899431217,51.10784,51.10784,0.0,0.24019714997263417,2.1526357247373236,0.5892732439193431,0.677777323439232,0.3187255585837655,0.37582888329381686,0.2367304146507106,0.2919045127996877,0.11208307111390807,0.5879476998084803,0.18272193121068359,1.6042872519774953,0.0,0.26851616187325017,0.4815194606781006,0.36388405277028385,0.2328906774001942,0.11389601892395189,0.0,0.0,,
43.0,8.850048622775768,868.0421556841687,51.10784,51.10784,0.0,0.25213763473131845,2.277667230759842,0.5948781650159402,0.6850914914852125,0.3289048626827746,0.37161254472444455,0.23284198357054356,0.2995600692912803,0.11208307111390807,0.5879476998084803,0.18272193121068359,1.6042872519774953,0.0,0.26851616187325017,0.4815194606781006,0.36388405277028385,0.2328906774001942,0.11389601892395189,0.0,0.0,,
44.0,8.688813110529695,622.2037057154869,51.10784,51.10784,0.0,0.26410007957710985,2.4025981447814755,0.5935926820869485,0.6930270908535591,0.34259466377595454,0.3767380546912071,0.23670771414213057,0.29662024355290245,0.11208307111390807,0.5879476998084803,0.18272193121068359,1.6042872519774953,0.0,0.26851616187325017,0.4815194606781006,0.36388405277028385,0.2328906774001942,0.11389601892395189,0.0,0.0,,
45.0,9.340029316593007,841.7688395493076,54.7584,54.7584,0.9971592150692714,0.23809141370464032,2.1227451820927956,0.5738573473249311,0.6730412936455303,0.3116311770188375,0.37329788958411153,0.23493257283967578,0.2921923123673995,0.11208307111390807,0.5750761412885546,0.17370000332978264,1.52507528332278,0.004403346543372964,0.26605372791265625,0.4836690425872803,0.3636711467580759,0.23271273937062592,0.11389601892395189,0.005299405764051456,1.1003785313805565,0.004159737575275553,0.0063185568959937604
46.0,9.267942472570983,802.2984036972744,54.7584,54.7584,0.0,0.24097547261522856,2.1654009344451306,0.587886288899007,0.6773257066515923,0.3186608799747547,0.3715426102890167,0.23333267723769746,0.29201859689331183,0.11208307111390807,0.5750761412885546,0.17370000332978264,1.52507528332278,0.004403346543372964,0.26605372791265625,0.4836690425872803,0.3636711467580759,0.23271273937062592,0.11389601892395189,0.0,0.0,,
47.0,8.910286707645051,737.6933735281013,54.7584,54.7584,0.0,0.253591492966681,2.28238008675164,0.5670784938946843,0.6852673273293289,0.33132751790956083,0.36726305300218637,0.2293213342273927,0.3045240483958953,0.11208307111390807,0.5750761412885546,0.17370000332978264,1.52507528332278,0.004403346543372964,0.26605372791265625,0.4836690425872803,0.3636711467580759,0.23271273937062592,0.11389601892395189,0.0,0.0,,
48.0,8.53886760391374,670.3669903201378,54.7584,54.7584,0.0,0.2571604521877327,2.3202704370122915,0.5466263239210397,0.690296864142231,0.33534723757308016,0.3621308270398741,0.22536728467014008,0.31414212481571296,0.11208307111390807,0.5750761412885546,0.17370000332978264,1.52507528332278,0.004403346543372964,0.26605372791265625,0.4836690425872803,0.3636711467580759,0.23271273937062592,0.11389601892395189,0.0,0.0,,
49.0,9.421253174374904,939.0334570529261,58.40896,58.40896,0.9971592150692714,0.2385437892129269,2.1290831784566513,0.5957015141704082,0.6730109051375655,0.31268353615517697,0.3768185148248887,0.2379493650432108,0.28358853990927063,0.11208307111390807,0.5945315814231771,0.18411533236169741,1.6165212278809393,0.014847161572052401,0.2697126013264554,0.48376864194869995,0.3648196564082369,0.23343939183624796,0.11389601892395189,0.004483515494242574,0.971465086680837,0.003620791232839314,0.005270692858692143
50.0,9.215004397287105,785.9886542330102,58.40896,58.40896,0.0,0.24361502762940523,2.1836269308648286,0.6045687819517505,0.6803474278490257,0.318613115475321,0.37988325421205466,0.23989189610223882,0.288429882706098,0.11208307111390807,0.5945315814231771,0.18411533236169741,1.6165212278809393,0.014847161572052401,0.2697126013264554,0.48376864194869995,0.3648196564082369,0.23343939183624796,0.11389601892395189,0.0,0.0,,
51.0,8.940515687822815,762.8282497530333,58.40896,58.40896,0.0,0.25023236665019577,2.2447834041507266,0.5782829057540138,0.6833996142898503,0.3251477293525738,0.3718351738737244,0.2328906240413176,0.304255336000497,0.11208307111390807,0.5945315814231771,0.18411533236169741,1.6165212278809393,0.014847161572052401,0.2697126013264554,0.48376864194869995,0.3648196564082369,0.23343939183624796,0.11389601892395189,0.0,0.0,,
52.0,8.731321415483531,752.0912877370549,58.40896,58.40896,0.0,0.25562156476459175,2.2981101727908775,0.5771253243266897,0.6879316899719125,0.33213518552581783,0.36757170884132073,0.22968018531355452,0.30986251877307297,0.11208307111390807,0.5945315814231771,0.18411533236169741,1.6165212278809393,0.014847161572052401,0.2697126013264554,0.48376864194869995,0.3648196564082369,0.23343939183624796,0.11389601892395189,0.0,0.0,,
53.0,9.410282211962084,757.9959265678139,62.05952,62.05952,0.9971592150692714,0.24046376344389375,2.1455262735349296,0.5972096813745359,0.6729498016982223,0.3115028600612809,0.3781059311368766,0.23895671859159365,0.2843016679635442,0.11208307111390807,0.5724800236572225,0.15933470637298275,1.398948864748031,0.010480349344978166,0.24561403508771928,0.48724642395973206,0.36747273110084633,0.23563969561430462,0.11389601892395189,0.004037566714788467,0.9078273371560499,0.003184885789421343,0.004829862930603071
54.0,9.414572050246196,1213.5761422236042,62.05952,62.05952,0.0,0.24332190432939763,2.1799866454529204,0.5662808563290639,0.6790184534233104,0.31560774674538317,0.37391219385545,0.23514757253840177,0.29454161991477434,0.11208307111390807,0.5724800236572225,0.15933470637298275,1.398948864748031,0.010480349344978166,0.24561403508771928,0.48724642395973206,0.36747273110084633,0.23563969561430462,0.11389601892395189,0.0,0.0,,
55.0,8.895662177449031,784.8278260981323,62.05952,62.05952,0.0,0.24964994842330937,2.245492587086737,0.5298514640128709,0.685733982947535,0.32859300623696064,0.3682979109472564,0.23062301201678065,0.304340847811226,0.11208307111390807,0.5724800236572225,0.15933470637298275,1.398948864748031,0.010480349344978166,0.24561403508771928,0.48724642395973206,0.36747273110084633,0.23563969561430462,0.11389601892395189,0.0,0.0,,
56.0,8.652529490311622,690.2426028977076,62.05952,62.05952,0.0,0.2566999959044818,2.3204826446392004,0.5398596647646232,0.6901623491452206,0.3326005318429439,0.36748759161758304,0.2294043713631286,0.3128403756149505,0.11208307111390807,0.5724800236572225,0.15933470637298275,1.398948864748031,0.010480349344978166,0.24561403508771928,0.48724642395973206,0.36747273110084633,0.23563969561430462,0.11389601892395189,0.0,0.0,,
57.0,9.373203446125952,835.9661861084553,65.71008,65.71008,0.9971592150692714,0.23987716446924026,2.1393666032834955,0.5973094203698702,0.6736930488382846,0.317058008480483,0.37726587563321745,0.23815510102009374,0.28442082414207587,0.11208307111390807,0.5620603895681127,0.15693343935180415,1.3778658888559419,0.010517090271691499,0.23293357933579337,0.484975665807724,0.3665817193748835,0.23503530638167136,0.11389601892395189,0.004637443197372883,1.079200382111594,0.003278309324516444,0.005920808604844643
58.0,9.156976347360823,852.8402370834199,65.71008,65.71008,0.0,0.2428339153705978,2.1764036107640305,0.5769130444474156,0.6781141394242951,0.31509823795750047,0.36643402958681476,0.22952407784046702,0.29747606196341175,0.11208307111390807,0.5620603895681127,0.15693343935180415,1.3778658888559419,0.010517090271691499,0.23293357933579337,0.484975665807724,0.3665817193748835,0.23503530638167136,0.11389601892395189,0.0,0.0,,
59.0,9.011880724448384,846.367207062849,65.71008,65.71008,0.0,0.2562592603276404,2.3123348908840247,0.595042722798354,0.6849563604218419,0.3245459640530581,0.3750162087310552,0.235579788446674,0.3023785180027571,0.11208307111390807,0.5620603895681127,0.15693343935180415,1.3778658888559419,0.010517090271691499,0.23293357933579337,0.484975665807724,0.3665817193748835,0.23503530638167136,0.11389601892395189,0.0,0.0,,
60.0,8.492490420869723,741.6973130675142,65.71008,65.71008,0.0,0.26439315848446826,2.4025900387989427,0.5958479617510747,0.6940262128883162,0.3411980044935964,0.3696286083505616,0.23065563612574802,0.31181762357317955,0.11208307111390807,0.5620603895681127,0.15693343935180415,1.3778658888559419,0.010517090271691499,0.23293357933579337,0.484975665807724,0.3665817193748835,0.23503530638167136,0.11389601892395189,0.0,0.0,,
