round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_prevalence,fed_f1_best,fed_brier,fed_f1,fed_f1_best_threshold,fed_ece,fed_auprc_lift,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
23.0,0.15612070596023922,0.07193813397982475,49.95584,49.95584,0.5412350858791136,0.26270646734376996,0.10985206169342145,0.32859971976393443,0.23741438014077737,0.2868255950116146,0.5336356906197451,0.3813404251334425,2.438616809535934,0.7093875649350279,0.46570943882917826,0.10466389290263281,0.9189425046762754,0.19488554341101258,0.20458553791887127,0.49414631724357605,0.3994899372118782,0.2611012968459679,0.11389601892395189,0.007775583484843418,1.053108392166905,,0.007775583484843418
24.0,0.15239783989271027,0.06812533127497337,51.93728,51.93728,0.5412350858791136,0.27562373943040847,0.10985206169342145,0.3415619519710007,0.23217756847432733,0.30194096031785495,0.5291490173880169,0.37479468144295836,2.563432025809754,0.7200479469826352,0.4754246094447475,0.10889553736259883,0.9560960812450181,0.19158386908240796,0.2046195652173913,0.49156326055526733,0.39784539933683194,0.25970061611350787,0.11389601892395189,0.008082118656214434,1.1421330228913575,,0.008082118656214434
25.0,0.1649684863656525,0.11588300910929798,53.6064,53.6064,0.4559241291901578,0.22908822395085826,0.10985206169342145,0.30155202643808143,0.2410093611840628,0.27448266577863034,0.523624444476906,0.3839906953624633,2.090688510547566,0.6835564912176867,0.4883154941203559,0.11793936258456074,1.0355003071995745,0.19116287668700313,0.20472083522469364,0.49139073491096497,0.39451198433076573,0.2567170341765165,0.11389601892395189,0.008305627944545238,0.4937361776828766,0.008305627944545238,
26.0,0.16141199412815826,0.05451080164962467,55.58784,55.58784,0.5412350858791136,0.2406794238246657,0.10985206169342145,0.31289346835944204,0.2309804858487486,0.2900692671916023,0.5126953315933733,0.3716264647022147,2.2133292700670486,0.693820962937094,0.49348187751243167,0.12028642566554207,1.0561073758500465,0.18950131233595802,0.20450951154489178,0.4863003194332123,0.39358757615443407,0.2558831774408079,0.11389601892395189,0.004684251291318486,0.6828690925613046,,0.004684251291318486
27.0,0.15642667044707648,0.054591102224952406,57.56928,57.56928,0.5412350858791136,0.25440607710508606,0.10985206169342145,0.3267058860470787,0.23686869870906904,0.2942637126868131,0.530990484110169,0.3806282311002526,2.349778770025661,0.7088341515778979,0.5006910104612732,0.12682322127535647,1.1135000369067865,0.19044058079391787,0.20458457914288303,0.4881661832332611,0.39388970881393026,0.25604823492209705,0.11389601892395189,0.005853129287262994,0.8752469558385201,,0.005853129287262994
28.0,0.15508974020545988,0.06196037791115254,59.55072,59.55072,0.5412350858791136,0.271232890093296,0.10985206169342145,0.3372921461684059,0.22632218087282108,0.3092225547080332,0.533438593220478,0.36744365155002706,2.521842196074585,0.7182180647870591,0.48868390837514775,0.11747406785152832,1.0314150482289068,0.19371756350723845,0.20458346517199294,0.4884417653083801,0.3977803656175816,0.25935170181625056,0.11389601892395189,0.006370348267515727,0.9822332609910518,,0.006370348267515727
29.0,0.15028862259355202,0.08651618752245595,61.53216,61.53216,0.5412350858791136,0.28933444533778163,0.10985206169342145,0.3472465295837316,0.22584503175321852,0.31584630390215995,0.537539031984373,0.3678082102611262,2.6979870984515615,0.730548791820755,0.471690369485476,0.10680402504680228,0.9377327325032764,0.18879124716289356,0.20460963833469983,0.49076202511787415,0.3960821198132565,0.2582729166845619,0.11389601892395189,0.007576175238658989,1.2138276405748911,,0.007576175238658989
30.0,0.16286910804393231,0.08449985660898669,65.18272,65.18272,0.9971592150692714,0.2321974917844571,0.10985206169342145,0.30014973738937717,0.23262517261167828,0.2769906244378811,0.5199458248441912,0.37313499132867206,2.1187127958108136,0.6820299373524789,0.4365155111976499,0.09699303377953862,0.8515928361315301,0.1862315957023478,0.20464821848435522,0.4876624047756195,0.39865639642900197,0.26079554240526565,0.11389601892395189,0.005237354303694523,1.2015842727851123,0.007759731290155599,0.004267846913253798
31.0,0.16226260769276196,0.08663003358613766,67.16416,67.16416,0.5412350858791136,0.2475412234770677,0.10985206169342145,0.31421056062612795,0.23721026803801137,0.28678956718874926,0.5352142801891154,0.37984689566599034,2.2723265462157083,0.6956743544377249,0.44791987566605584,0.09961624687876444,0.8746244848582283,0.19252747252747252,0.20458553791887127,0.48784300684928894,0.398190794113364,0.26026063231828894,0.11389601892395189,0.004705766499752138,0.791562624508515,,0.004705766499752138
32.0,0.15519535521632516,0.05291607476661149,69.1456,69.1456,0.5412350858791136,0.2560428348191111,0.10985206169342145,0.3257160629366408,0.23225538393248443,0.2993712147909609,0.5244621002602812,0.3740738006481629,2.3620597966176127,0.7087110836332213,0.44913562890247166,0.10099926877768839,0.8867673315704333,0.1933322698995055,0.20491617065745832,0.48972123861312866,0.4000898238048921,0.26179599448444946,0.11389601892395189,0.005126339618901237,0.889131817035377,,0.005126339618901237
