round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc,fed_f1,fed_prevalence,fed_auprc_lift,fed_f1_best,fed_f1_best_threshold,fed_brier,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
16.0,0.6255569099771809,0.9895938781802481,58.57536,58.57536,1.0,0.6809819045255716,0.26736301382134786,0.09932786004968894,0.11481085163970538,2.3419927170031003,0.31731958260901055,0.21243179646630916,0.0988114989784792,0.06369691884916952,0.6545566130615998,0.21103381323873538,1.8528638246754012,0.06433224755700326,0.2731436837029894,0.1845891773700714,0.05698887957834209,0.1011624870292526,0.11389601892395189,0.0067856141494359035,1.6434954455471598,0.0045082358926575175,0.009160224588107906,0.004183042468117456
17.0,0.6388944014800773,1.1758737618055894,62.23632,62.23632,1.0,0.6839561089409061,0.2741195761670487,0.10442457297203811,0.11481085163970538,2.4014662463947642,0.3209670380204973,0.21133840212387045,0.09792825577931748,0.06000476068198444,0.6526730658496338,0.21071536299246757,1.8500678512140247,0.0587995100040833,0.2729019859064702,0.20837250351905823,0.05302312561019793,0.10065570044214005,0.11389601892395189,0.006552893725491663,1.6733539967390243,0.004206664848965282,0.009008307334461991,0.00480250947935557
18.0,0.6344751647966049,1.229101294889262,65.89728,65.89728,1.0,0.6832749990424483,0.274495214327541,0.11121926691255747,0.11481085163970538,2.4038782858202614,0.3239116222915795,0.20874728771260612,0.09883625660381228,0.0675523688310543,0.6531240554968882,0.2075441504214649,1.8222248010269935,0.062197092084006464,0.2764296863913722,0.19803380966186523,0.06121109676010136,0.10166366178731398,0.11389601892395189,0.006079077730423047,1.636057382740546,0.003996232560415111,0.008262567179113285,0.003791529018987272
19.0,0.6413169638234087,1.2678227725915945,69.55824,69.55824,1.0,0.6829938576948276,0.27487469780857654,0.11444307124899444,0.11481085163970538,2.404363324188962,0.3170863717469626,0.22286072410767377,0.09871968641861938,0.0661873875592447,0.6526755129927235,0.20823735449944608,1.8283110899467494,0.05695687550854353,0.27875549968573227,0.21764296293258667,0.058910408320371414,0.10149696401293304,0.11389601892395189,0.005446703891103493,1.536632838571677,0.003545509103458307,0.007441760873401742,0.00427390111193823
20.0,0.6441313972951639,1.2897045137456282,73.2192,73.2192,1.0,0.6854716218595527,0.2795216915871962,0.1285650716425973,0.11481085163970538,2.445216643104338,0.3205456112890357,0.2167485738150264,0.09704764356702442,0.05401361548196015,0.6522572272167088,0.20717260700547238,1.8189626728200312,0.08135860979462875,0.2755041518386714,0.19342482089996338,0.046265722948940075,0.10053917376946812,0.11389601892395189,0.005325590440901925,1.5672250050847651,0.003500044681938006,0.007268680112717088,0.0037388341999593346
21.0,0.6463752014982946,1.5377811165199131,76.88016,76.88016,1.0,0.6862159314243832,0.28405432706623507,0.10653449142715414,0.11481085163970538,2.4857871797324154,0.3229223896408055,0.22560382478842836,0.09645152232428902,0.05167846742108446,0.6513435016353692,0.20496444374946382,1.799575136039813,0.0563265306122449,0.2752583237657864,0.18632765114307404,0.04288509593917216,0.10005123247131782,0.11389601892395189,0.005534482473984482,1.7020775720302481,0.0033524581904097635,0.007865980206931652,0.004991248866143966
22.0,0.6546320297626095,1.7433701783331614,80.54112,80.54112,1.0,0.6871847374035817,0.28583077051765116,0.1430974365512914,0.11481085163970538,2.5026759970882817,0.32410809304301963,0.22629419767300202,0.0974155322767621,0.060032549744044296,0.6508216828824825,0.20613904172277586,1.809888033579246,0.08284023668639054,0.2718019257221458,0.1879095435142517,0.0548612039748198,0.10134249417829487,0.11389601892395189,0.0052724905544477355,1.696443337132223,0.0032345475364788925,0.007464652666165016,0.003523682711026751
23.0,0.650056791136153,1.6417718307338185,84.20208,84.20208,1.0,0.6873809427428023,0.28723807132751994,0.11914405519812768,0.11481085163970538,2.5079914657661884,0.3246915779486192,0.20920180499951363,0.09696833484353146,0.059227013184329665,0.6508250837839047,0.20503554625826012,1.8001994116683033,0.06028513238289206,0.2732320280537697,0.19191963970661163,0.051879347908487826,0.10077728643308091,0.11389601892395189,0.005402022155002085,1.8185441087553045,0.003120608117698921,0.007862029701868735,0.0039429352957257085
24.0,0.6544886701066319,1.62546947256996,87.86304,87.86304,1.0,0.6903377858435463,0.29008807395539016,0.15396384600547988,0.11481085163970538,2.535331322445835,0.32744967525347224,0.22189618862498026,0.09744944661000261,0.06049382468984947,0.6514145566311329,0.20400510776076736,1.791152225408169,0.08187134502923976,0.2730312463968638,0.17019909620285034,0.05292143382503664,0.10193225715172857,0.11389601892395189,0.004740217319773974,1.6674049948633183,0.0028145232544061526,0.006811082132299905,0.003580228650950776
25.0,0.6420483762626588,1.6811976742319523,91.524,91.524,1.0,0.6931746421490582,0.2944977880226751,0.15576705835925572,0.11481085163970538,2.5708720656764514,0.3313430743271964,0.22389145267330884,0.09670519044165259,0.05666797003872216,0.6483516746917064,0.20451726009300208,1.795648891200998,0.09992313604919292,0.26941176470588235,0.19328925013542175,0.049845795533191635,0.10153607433277742,0.11389601892395189,0.0046587547465098975,1.708658101852052,0.0027847622479152973,0.006679873713050139,0.003679986145839535
26.0,0.6568475098080525,2.014991393696457,95.18496,95.18496,1.0,0.6938428438403402,0.295379159189377,0.1670746240255874,0.11481085163970538,2.576748291513002,0.33107113468385874,0.2422834879767904,0.09649221058558129,0.055459571959010544,0.6493718070743669,0.20531379673801453,1.8026424336666418,0.10064811284788411,0.27341311134235174,0.1765083223581314,0.04798977342651485,0.10153086817818445,0.11389601892395189,0.004446124971507186,1.6995420969324186,0.0026092301436959056,0.006425338356701057,0.0036591071651192186
27.0,0.6536865016601183,2.05576567946006,98.84592,98.84592,1.0,0.6932225925078095,0.29991322915170704,0.1345350909275427,0.11481085163970538,2.620862915456508,0.3349431709287263,0.22352143842709354,0.09586131176171554,0.05513142544457649,0.6481601449592189,0.2000939630338207,1.7568126166676905,0.06506024096385542,0.27136431784107945,0.17246972024440765,0.045632038728807764,0.10083070395957705,0.11389601892395189,0.004370244300262036,1.7330117083183723,0.0025832221016571615,0.006300257285306593,0.003389074943620723
28.0,0.6552028123105693,1.9095356754345854,102.50688,102.50688,1.0,0.6958157053360063,0.3015485904726054,0.15244880298220417,0.11481085163970538,2.6328523866765394,0.3351429195816042,0.22920875044006928,0.09586776151353173,0.05651027390112571,0.6474306829778081,0.20319111712682517,1.7840054379995092,0.08620689655172414,0.2713247481830932,0.17404265701770782,0.04919695516012483,0.10118329694820426,0.11389601892395189,0.003914966644618164,1.6108260706241708,0.0022429007144130807,0.005720935510969127,0.0037335764391661255
29.0,0.6607517120091212,2.0504839061521496,106.16784,106.16784,1.0,0.6957875337982503,0.3021190759196032,0.1760456541641652,0.11481085163970538,2.636721038807679,0.3359697983663597,0.2378905980591657,0.09692083640133176,0.06294602752477173,0.6477548980635645,0.2036778436967225,1.788278867171975,0.10316265060240964,0.26846703733121524,0.1701866090297699,0.05611006849413716,0.10255789080538245,0.11389601892395189,0.0038900243887861363,1.6589262177294586,0.002279599761419426,0.005631810804987432,0.003441710715379027
30.0,0.6429638430788489,2.0472779954227946,109.8288,109.8288,1.0,0.6971921617362346,0.3034513755127087,0.18481576345496453,0.11481085163970538,2.646289129379916,0.3375971409507942,0.24311900491663668,0.09696826791836677,0.06292596086454479,0.6482521700888436,0.20307387829771734,1.782976088332897,0.10872781065088757,0.2692421114715423,0.1986720710992813,0.05689737255069129,0.10297743580034019,0.11389601892395189,0.0036114885038162096,1.5977409107872518,0.0021895222425036866,0.005152068021683461,0.0030611241484091735
31.0,0.6482601588747521,2.5568342999260283,113.48976,113.48976,1.0,0.6977133961296244,0.3035755492915912,0.15865169460330744,0.11481085163970538,2.6428941459882234,0.3378889848365947,0.2452979031177601,0.09630054983098026,0.06153610480349824,0.6464024812976776,0.20099826740761229,1.7647523531249882,0.08850931677018634,0.2694205393000574,0.17167571187019348,0.054407358348101335,0.10200119394230327,0.11389601892395189,0.0036162366473743534,1.6559127360233106,0.002086844266835112,0.005269504028881372,0.0031098419811299402
32.0,0.6498257185289797,2.3330806274435414,117.15072,117.15072,1.0,0.7007699336726319,0.30784654100709397,0.1634210409182845,0.11481085163970538,2.6821726676481696,0.3359878749271643,0.22015405865693885,0.09566626575406999,0.0582315347837115,0.6462656295264303,0.20171008875109497,1.7710021004840946,0.09673704414587332,0.269569245020843,0.19647543132305145,0.050542855830324536,0.10178687295964825,0.11389601892395189,0.0035152087341687246,1.6670414116670145,0.001943427722935854,0.005206641779363143,0.0033229132288134333
33.0,0.6753178466709856,2.724604452611737,120.81168,120.81168,1.0,0.7007747017985739,0.3109940601260421,0.16594468894553746,0.11481085163970538,2.705048814403789,0.33672185498184737,0.21151332449994056,0.0950206535627872,0.05552219423358356,0.644647013790191,0.20246995483947028,1.7776736777310804,0.09669992325402917,0.26721581548599666,0.19835864007472992,0.04828013945000908,0.10134979135622535,0.11389601892395189,0.003379208866002095,1.6588902884395793,0.0018663458058197078,0.005004790154804023,0.003176291555851902
34.0,0.666131676256964,2.4679296352905724,124.47264,124.47264,1.0,0.7019438453735658,0.3137045531771644,0.1861809613577275,0.11481085163970538,2.7299234570466204,0.34716801147584997,0.2611427559919644,0.0960354724892502,0.06275843157469177,0.6448385686215817,0.20089683091982236,1.7638617470375388,0.10474755086661643,0.2686300758589915,0.2057512402534485,0.05572773475306502,0.10293930577653097,0.11389601892395189,0.0033654157420453137,1.7077135727740824,0.0018090817651796323,0.00503630314780296,0.0028207892108240273
35.0,0.6555475634764502,2.2291067021430018,128.1336,128.1336,1.0,0.7016668367233946,0.31302856868713846,0.18620339277543216,0.11481085163970538,2.727015735776929,0.34753900946798877,0.2629228596127512,0.09715408276411445,0.07194370981504222,0.6432660344721391,0.2000095132265739,1.7560711525845323,0.10256410256410256,0.26501854140914705,0.1939278393983841,0.06490403441479009,0.10376347257077101,0.11389601892395189,0.0032283579302435656,1.6930283577385126,0.0017705630098063762,0.004782406431853637,0.0030539883108791853
36.0,0.6578139960536017,2.4910575180989594,131.79456,131.79456,1.0,0.7023972269382049,0.3138369233175861,0.21231528842067732,0.11481085163970538,2.733046402631356,0.3425308289640347,0.23846799017355105,0.09607223525096997,0.06156638541855004,0.6436913102927742,0.19961741458127472,1.7526285507359025,0.11066027296200664,0.2669425763062597,0.1847166270017624,0.05643029931055991,0.10354349065826024,0.11389601892395189,0.003130554460954738,1.6971674566884758,0.0016280705065142283,0.004726410883586876,0.0030193362469503405
37.0,0.665899057375399,2.876469919754942,135.45552,135.45552,1.0,0.7048803912340058,0.31790491448862984,0.18657987216595742,0.11481085163970538,2.765572869086911,0.34684668155317555,0.2490439204526208,0.09601837712375091,0.06656707796781809,0.640467280843528,0.19945578971366038,1.7512094943971357,0.1012947448591013,0.2636203866432338,0.20776787400245667,0.06108396115938111,0.10334628148042559,0.11389601892395189,0.003033815666287734,1.6971592738773325,0.0016557033479437746,0.004498150436143535,0.002124630953430086
38.0,0.6664910925001172,2.6737034634283012,139.11648,139.11648,1.0,0.7054298689735492,0.3202286124806269,0.15504946352594587,0.11481085163970538,2.787415384370089,0.3504390188294854,0.25618306549607506,0.09565068113070546,0.06560550869074783,0.6408659769253733,0.19698921856667,1.7295531523204446,0.08188976377952756,0.2633107454017425,0.19975370168685913,0.057723427033871205,0.10270513396842794,0.11389601892395189,0.0029629620704354903,1.7077972756669624,0.0015838484719442971,0.0044217986250297105,0.0026929967744059565
39.0,0.6664479327277576,2.5904274754616603,142.77744,142.77744,1.0,0.7073955536086486,0.319532598689012,0.18676122040655044,0.11481085163970538,2.781093856525858,0.3463153136993133,0.2470482794800436,0.09561475476902447,0.06501268682883782,0.6407620674649489,0.20129510395192368,1.7673585596203143,0.10232913325696831,0.2661012456930824,0.18884959816932678,0.05863932389730999,0.10285640346009056,0.11389601892395189,0.0028279869016811943,1.677433261371334,0.00144283419528283,0.004290583476095673,0.002529625786152622
40.0,0.6702699268250679,2.5900320983845107,146.4384,146.4384,1.0,0.7091911014980286,0.32140255706716087,0.20735121759222372,0.11481085163970538,2.794932671880127,0.345537161880838,0.24249846234194478,0.0956985411956601,0.06393692830490921,0.638592480599426,0.19974760671520014,1.7537716296174597,0.11500184297825286,0.2634284245695194,0.1820194274187088,0.05980641691561717,0.10390716532558869,0.11389601892395189,0.0027755783310789654,1.69463392689795,0.0014360398466821552,0.0041852088734065035,0.002263663166039587
41.0,0.669464626020222,3.0616293034185382,150.09936,150.09936,1.0,0.7083612330007039,0.32169101580483705,0.1820822382756634,0.11481085163970538,2.797275864746506,0.35277409773739715,0.25465654080780903,0.0949887211512533,0.06220253287994853,0.635898615288475,0.19754310066965103,1.7344162029188228,0.09527468305800998,0.2609273282848412,0.18495693802833557,0.05661066298223601,0.1028426052483802,0.11389601892395189,0.0026440123145881128,1.6609519079429447,0.001420661630687853,0.003921794918351103,0.0023918945661704615
42.0,0.6791113634189724,2.678693740467029,153.76032,153.76032,1.0,0.7115582824375176,0.3281076657995297,0.2119329275563351,0.11481085163970538,2.8567868946697335,0.35394878140127284,0.2624406614248512,0.09632863314804466,0.07182811230314091,0.6367770267126124,0.19760137993590504,1.734927891271099,0.1111111111111111,0.26439393939393935,0.1901501566171646,0.06769586571027823,0.10503121117819197,0.11389601892395189,0.0024827438933745513,1.600060926444712,0.001310531112027916,0.0037080666992462554,0.0018568630296168563
43.0,0.6632470173094329,2.9503493782562997,157.42128,157.42128,1.0,0.7108199302613474,0.32873839174381575,0.1888405901221362,0.11481085163970538,2.8622295220107894,0.35401561691158,0.2661066936573928,0.09471347876326343,0.06101536608248675,0.6366319048526671,0.19704206400743898,1.7300171320211246,0.09618320610687023,0.262635179871993,0.16385918855667114,0.054434939141897905,0.1031707800869339,0.11389601892395189,0.0025484480865807504,1.6846079235401703,0.0013305474899138658,0.003812984985560018,0.0025970439407375953
44.0,0.6873631470070506,3.7401230021467855,161.08224,161.08224,1.0,0.7095425366639766,0.3288500563151009,0.19780887483685983,0.11481085163970538,2.8610822583960824,0.35594398294097834,0.2497252989111323,0.09441661781263554,0.059001777769315686,0.6379301079870283,0.1982163986430299,1.7403277174716574,0.09977151561309977,0.2616164460715291,0.1931723952293396,0.054154383192217825,0.10293507412040064,0.11389601892395189,0.002512547717378077,1.7051315239659743,0.0012724763942563192,0.0038005106989765394,0.0023307197331931466
45.0,0.6830582510090657,3.7447488132624995,164.7432,164.7432,1.0,0.7114526931329913,0.3291141847939505,0.1910802063224167,0.11481085163970538,2.8631662288604245,0.35237932910605657,0.24290714416538717,0.09370573858064152,0.054315175556523106,0.6385203589002645,0.19916201817187285,1.7486301984343533,0.09439754412893323,0.26304973284011507,0.1780228316783905,0.04839086265354513,0.10207508839667871,0.11389601892395189,0.0024721447038690073,1.7231840490130708,0.001274848153655156,0.003708077605247864,0.002296063068310884
46.0,0.6953411341606224,4.120764753090802,168.40416,168.40416,1.0,0.7126599280115169,0.33352911242004557,0.18882772871091233,0.11481085163970538,2.895919162196125,0.35610172981282484,0.23800565696403433,0.09438430084144221,0.06303155552550518,0.6389167709818927,0.1990623313000474,1.7477549538668324,0.09724349157733538,0.265552460538533,0.171450674533844,0.05698248558058373,0.10301897017443352,0.11389601892395189,0.002285694497998664,1.6369307943969034,0.0011873416159290605,0.003410002158433295,0.0022007304582789687
47.0,0.6861718106535599,3.4368009471022227,172.06512,172.06512,1.0,0.7144516856287734,0.3369273217609176,0.2001118838375584,0.11481085163970538,2.9239255242851185,0.3563007956611267,0.2336558421966209,0.09363772183969643,0.058361317512337176,0.6342324120312297,0.20041877331026067,1.7596644308005167,0.10306934444865479,0.26392482636524583,0.18569564819335938,0.0547166437259424,0.10284013877186075,0.11389601892395189,0.0022257914687864775,1.6372694096935447,0.001143389350719437,0.0033181133448267454,0.0027839855470395366
48.0,0.7015082497192158,4.022270750180477,175.72608,175.72608,1.0,0.7141631027783986,0.3384407359742365,0.19364546838750007,0.11481085163970538,2.940400943506821,0.36189574091632953,0.24554240423652532,0.09312894177308481,0.053870582529714994,0.6358155002695872,0.19862873984240664,1.743948047692787,0.09480122324159021,0.26348808030112925,0.18426471948623657,0.04970295476308066,0.10243962890995367,0.11389601892395189,0.002170137046243263,1.635345294183935,0.001126969850184141,0.0032196348747229506,0.0022209671821081488
49.0,0.6935732925013441,4.324006827696223,179.38704,179.38704,1.0,0.7145345549938423,0.33852961216751803,0.19059307559307012,0.11481085163970538,2.9389700015584452,0.3614498459802371,0.25181025263270723,0.09378182129078316,0.06001623378731313,0.632276642724488,0.19319074291201832,1.6962027710644683,0.08588007736943908,0.2626829268292683,0.17726367712020874,0.055457765824048405,0.10329263230624337,0.11389601892395189,0.002247505305615348,1.7341898367594695,0.001077857255599854,0.003418990582297099,0.0020771649711860854
50.0,0.6970574883779876,3.823437047964488,183.048,183.048,1.0,0.7146133744164048,0.3374758507427905,0.19965707783476205,0.11481085163970538,2.9299322719520497,0.35557131436866735,0.2496826761528402,0.09338165047511231,0.056095847728171215,0.6349617610675748,0.19464242437916388,1.7089484445380498,0.08798775822494262,0.26694101508916324,0.18425142765045166,0.050805970049683166,0.10296137398637278,0.11389601892395189,0.002326572878134736,1.8374959693464916,0.001082520307815255,0.003563667886255672,0.0021429694107618106
51.0,0.7101255136221248,5.146599105197749,186.70896,186.70896,1.0,0.71662654863277,0.34153235025808143,0.20102804479964606,0.11481085163970538,2.9631397630637184,0.3632546019462227,0.2617101344950752,0.09327430430775598,0.057305090266571664,0.6353393740704936,0.19702141753106409,1.7298358572358428,0.09426073736221968,0.2646624614145752,0.17888590693473816,0.05187923873113467,0.10310454080930782,0.11389601892395189,0.002019234538669958,1.6337529717129655,0.0009969283200311643,0.0030269254143920933,0.0025737028961093653
52.0,0.7024868353993414,3.9742140936070376,190.36992,190.36992,1.0,0.7173966717821589,0.34378298412287683,0.2130565102249387,0.11481085163970538,2.985766251118693,0.36477816692857074,0.26168458159705077,0.09366856520462497,0.06148091828248236,0.6306880578262672,0.19475054453497148,1.709897732817211,0.09397499052671467,0.26304319958979616,0.1772589385509491,0.05697394824942539,0.10378037631558396,0.11389601892395189,0.0020145889387461276,1.6680060156504624,0.000991906952425351,0.003018960837793572,0.0023473379484258913
53.0,0.7015580066673796,4.3257483133221735,194.03088,194.03088,1.0,0.7179812357582073,0.3482804167368131,0.19214590420560249,0.11481085163970538,3.0247421780022052,0.3674782995596671,0.24425895385762592,0.0925939077100686,0.05521035294139159,0.6309988575481111,0.19198841845663822,1.6856464367277706,0.07193119624706802,0.261659762127489,0.17881274223327637,0.04914289357424787,0.1027642043847491,0.11389601892395189,0.0019500279100857598,1.6496208930329885,0.000978356237090464,0.002900242983466797,0.002461676173069653
54.0,0.7236581101337984,4.875855298707439,197.69184,197.69184,1.0,0.7194118551668723,0.3477280818038808,0.2162209484013437,0.11481085163970538,3.0191709651098497,0.36889951960935685,0.27109014820369626,0.09336106328907955,0.05979817961645193,0.63305372987526,0.19384178713006284,1.701918899022191,0.09883938599775365,0.26389038731254716,0.1598999947309494,0.057498107657060336,0.10422294567777898,0.11389601892395189,0.001948400267881573,1.6844048959465,0.0009247971601297711,0.002947170781876001,0.0022351170893839195
55.0,0.7083627811111632,4.6895885058681,201.3528,201.3528,1.0,0.7217038503414346,0.34681776309512624,0.2058839017268885,0.11481085163970538,3.0096977360580275,0.36720258409515943,0.2488642863635225,0.09345979188711298,0.06326916611740109,0.6311928469731399,0.1949630013729347,1.7117630907109322,0.09498680738786279,0.26409495548961426,0.1683519035577774,0.05825073042353014,0.1039222264439409,0.11389601892395189,0.0019062091051169857,1.6812787780800136,0.0009434850835636798,0.002843449128817171,0.002392016114389626
56.0,0.6961607006017518,3.913379152777891,205.01376,205.01376,1.0,0.7202100516837711,0.34987016525013337,0.20948067689025587,0.11481085163970538,3.0374757106886734,0.36775826771182524,0.2657881788710121,0.09309892066943216,0.06134118440927207,0.6332781391713116,0.19614511007309193,1.7221419319674165,0.09276018099547512,0.264269549911994,0.17714396119117737,0.057188234932312565,0.10368080081632443,0.11389601892395189,0.0017618120229286997,1.5873531824181555,0.0008652131885051128,0.00262834009904644,0.0024843388468361325
