round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1_best_threshold,fed_f1_best,fed_ece,fed_f1,fed_auroc,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
20.0,8.683503077381376,686.2234651244261,29.20448,29.20448,0.0,0.11442598187311179,2.327808281891616,0.23769341425493917,0.5942435216680093,0.3314634631623857,0.3762026214981517,0.302027826506451,0.6967840986484686,0.2607534557645761,0.3887532265267901,0.09304736486204068,0.8169501071338428,0.14086330935251798,0.2045002711006687,0.4695577919483185,0.3845927706826848,0.24955900477866588,0.11389601892395189,0.0,0.0,,
21.0,9.402726930033863,603.7915585373424,32.85504,32.85504,0.9971592150692714,0.11442598187311179,2.115035833953292,0.23980754753608896,0.5715248630797605,0.30661680967499266,0.37682601944745064,0.28391106475435507,0.6746895191118819,0.24119988544024196,0.4124288339415886,0.09863319464792455,0.8659933470877653,0.14125245717495086,0.2045002711006687,0.47016316652297974,0.3813441216351671,0.24676745810456227,0.11389601892395189,0.00793316779783237,1.271889212075621,0.006026466107446061,0.009421514931612337
22.0,9.268440919550988,681.3353777286649,32.85504,32.85504,0.0,0.11442598187311179,2.2372049086127928,0.23511294136789848,0.5732062694795752,0.31600357645474286,0.37169944990917764,0.2950368656305337,0.6844844213581998,0.25334779702387744,0.4124288339415886,0.09863319464792455,0.8659933470877653,0.14125245717495086,0.2045002711006687,0.47016316652297974,0.3813441216351671,0.24676745810456227,0.11389601892395189,0.0,0.0,,
23.0,8.838339323187897,760.9394421864355,32.85504,32.85504,0.0,0.11442598187311179,2.2444224451192283,0.23480342114755384,0.5606488751928433,0.323837223917491,0.37178494670022233,0.30315028253243165,0.6900963996112595,0.2526468610094204,0.4124288339415886,0.09863319464792455,0.8659933470877653,0.14125245717495086,0.2045002711006687,0.47016316652297974,0.3813441216351671,0.24676745810456227,0.11389601892395189,0.0,0.0,,
24.0,8.653060124780458,546.6299676570657,32.85504,32.85504,0.0,0.11442598187311179,2.337955699736166,0.23316510097422896,0.5566413347409571,0.3326864657367425,0.37032793413318726,0.30989175587168105,0.6995524373718761,0.2627099026606165,0.4124288339415886,0.09863319464792455,0.8659933470877653,0.14125245717495086,0.2045002711006687,0.47016316652297974,0.3813441216351671,0.24676745810456227,0.11389601892395189,0.0,0.0,,
25.0,9.376365892172242,666.7753778030399,36.5056,36.5056,0.9971592150692714,0.11442598187311179,2.1340643870019647,0.24372449932908657,0.5844173351432173,0.3094300223598703,0.381871845663224,0.2817477154210192,0.6750187660460969,0.24208100435626626,0.3892582164648907,0.09315716911312172,0.8179141816653184,0.1417624521072797,0.2045002711006687,0.46965330839157104,0.3843393404417558,0.2493128817717445,0.11389601892395189,0.007229092214976726,1.2134679281152785,0.005110271475585128,0.008891392989189076
26.0,9.284528325043755,694.0844149083557,36.5056,36.5056,0.0,0.11442598187311179,2.225911047624313,0.23865299755436953,0.5673830654896038,0.31574632998645463,0.37614875994547675,0.2916728862030025,0.6819616053281907,0.25101774345078165,0.3892582164648907,0.09315716911312172,0.8179141816653184,0.1417624521072797,0.2045002711006687,0.46965330839157104,0.3843393404417558,0.2493128817717445,0.11389601892395189,0.0,0.0,,
27.0,8.897607318423216,633.6577862620079,36.5056,36.5056,0.0,0.11442598187311179,2.3269004406799296,0.23661700624376067,0.5608476883987825,0.32396400513362145,0.3745855284312671,0.3020988765500548,0.6916228720845637,0.262116506691214,0.3892582164648907,0.09315716911312172,0.8179141816653184,0.1417624521072797,0.2045002711006687,0.46965330839157104,0.3843393404417558,0.2493128817717445,0.11389601892395189,0.0,0.0,,
28.0,8.679338940963738,680.2448166213959,36.5056,36.5056,0.0,0.11442598187311179,2.3589574877259074,0.237578727228898,0.6067793590334608,0.33073977722401154,0.3760147411001083,0.30607849878302373,0.6954782158431358,0.2655580936057822,0.3892582164648907,0.09315716911312172,0.8179141816653184,0.1417624521072797,0.2045002711006687,0.46965330839157104,0.3843393404417558,0.2493128817717445,0.11389601892395189,0.0,0.0,,
29.0,9.296883790454789,729.1615722563014,40.15616,40.15616,0.9971592150692714,0.11442598187311179,2.1173961719884113,0.23555275578366913,0.5674072630283276,0.3065503220325215,0.3715418589292966,0.2909937148365509,0.6758408289740657,0.24118393100886962,0.39417839216323886,0.09418986965316964,0.826981228519146,0.14209076410033347,0.2045002711006687,0.4646155536174774,0.3847356623984456,0.24949651424486996,0.11389601892395189,0.006818665796458502,1.19775887823198,0.005115022395239214,0.008159479555871473
30.0,9.328262713636011,675.6002898493593,40.15616,40.15616,0.0,0.11442598187311179,2.143802988596914,0.2344691277646558,0.5648696741027326,0.3147706019746926,0.37093905711589686,0.29836969008865666,0.6836673862960466,0.2436316299189951,0.39417839216323886,0.09418986965316964,0.826981228519146,0.14209076410033347,0.2045002711006687,0.4646155536174774,0.3847356623984456,0.24949651424486996,0.11389601892395189,0.0,0.0,,
31.0,8.936289870108501,775.5080685397087,40.15616,40.15616,0.0,0.11442598187311179,2.1817982905382145,0.2310038235565563,0.5641243471374805,0.3218832521500295,0.3666772879772677,0.3024852329511831,0.6889508349206147,0.2488902054402961,0.39417839216323886,0.09418986965316964,0.826981228519146,0.14209076410033347,0.2045002711006687,0.4646155536174774,0.3847356623984456,0.24949651424486996,0.11389601892395189,0.0,0.0,,
32.0,8.715241860061296,619.3626503039001,40.15616,40.15616,0.0,0.11442598187311179,2.32537896138003,0.23657392127767787,0.5587777370870233,0.3301548472251992,0.3748184837408416,0.3058384053719727,0.6964963831351153,0.2618193582231535,0.39417839216323886,0.09418986965316964,0.826981228519146,0.14209076410033347,0.2045002711006687,0.4646155536174774,0.3847356623984456,0.24949651424486996,0.11389601892395189,0.0,0.0,,
33.0,9.37997981421856,693.7152260541848,43.80672,43.80672,0.9971592150692714,0.11442598187311179,2.140954061248014,0.23793460765699542,0.5353592219692163,0.311210234694447,0.37474373243711623,0.2902934134530236,0.6761600907373891,0.24346838176745395,0.38070681925662164,0.09181561312517975,0.8061354030862555,0.1371841155234657,0.2045002711006687,0.4674057066440582,0.3842867180930811,0.24935812039049207,0.11389601892395189,0.006050603666046261,1.107426599599421,0.004973095059099543,0.006907471196703306
34.0,9.33547467731821,729.8052777374013,43.80672,43.80672,0.0,0.11442598187311179,2.140768541421449,0.23309050563796385,0.5731499309502429,0.3193332145956527,0.3689293294154626,0.29956791054147824,0.6827228451284587,0.24356549904748584,0.38070681925662164,0.09181561312517975,0.8061354030862555,0.1371841155234657,0.2045002711006687,0.4674057066440582,0.3842867180930811,0.24935812039049207,0.11389601892395189,0.0,0.0,,
35.0,8.96817544407789,584.596832178177,43.80672,43.80672,0.0,0.11442598187311179,2.237786419296555,0.23684625331382292,0.6059978279920083,0.32659710711586604,0.37457803960735764,0.30147933964854134,0.6902932863727875,0.2535850098345337,0.38070681925662164,0.09181561312517975,0.8061354030862555,0.1371841155234657,0.2045002711006687,0.4674057066440582,0.3842867180930811,0.24935812039049207,0.11389601892395189,0.0,0.0,,
