round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1_best,fed_auroc,fed_prevalence,fed_auprc,fed_ece,fed_f1,fed_f1_best_threshold,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,9.138488885172425,1070.0482401107822,76.88016,76.88016,1.0,0.23590992125441385,0.3205819099908518,0.671489022256432,0.1149996852772707,0.2502088504210863,0.3714217719467019,0.28970288223540924,0.57707468296505,2.1962823047405844,0.6568768058974792,0.21083485917104866,1.8511170202693619,0.27084551514442756,0.2736894533681982,0.5352448225021362,0.3708556633247836,0.23634409122550204,0.11389601892395189,0.005292592745548778,1.382695019694438,0.003650632300732483,0.006905383897123895,0.0026653551120822357
22.0,9.193772874367415,868.8101157931784,80.54112,80.54112,1.0,0.24008720129057548,0.3242083995638532,0.6765245126170019,0.1149996852772707,0.25391781352550874,0.37669085057257334,0.2842032484140167,0.5923355545283728,2.225712254826152,0.6556132894477332,0.20769607469760054,1.8235586867727023,0.2689492059916657,0.27208480565371024,0.5943273305892944,0.3761953574190131,0.240789471167183,0.11389601892395189,0.004419509599971819,1.1992453590892183,0.0031611968430988774,0.005655332911310528,0.003959026191083733
23.0,9.288310475414573,887.2284409572201,84.20208,84.20208,1.0,0.2364382971171513,0.3253699221903154,0.6762111844856501,0.1149996852772707,0.2526707793199546,0.3722492938334475,0.2900730536905769,0.5806842801114973,2.213215499534277,0.6564883878166108,0.20954621523303255,1.8398028062152556,0.26907263590680675,0.27231318478394684,0.5449948310852051,0.37206227408213094,0.2374029283211598,0.11389601892395189,0.0037993450967361486,1.0648927459687911,0.0029033463843856438,0.004688583532046836,0.002914507672364412
24.0,9.207066949461247,848.0618482066178,87.86304,87.86304,1.0,0.23854941094583085,0.3283795268079296,0.677003161542509,0.1149996852772707,0.2563582094536314,0.374669099194352,0.28478824407380254,0.5926656051114872,2.244601926508359,0.6554565467954749,0.20847535117443616,1.83040068602955,0.26810477657935283,0.2723501644972107,0.6041942834854126,0.3746732134176816,0.23971157667840845,0.11389601892395189,0.0037287290136660675,1.0810548831395863,0.002875142985396146,0.0045867615735949024,0.0029575502264966276
25.0,9.14113758899363,1036.165694020116,91.524,91.524,1.0,0.23307878319865272,0.3276690618482454,0.6765416139548058,0.1149996852772707,0.254586825188652,0.368420055634486,0.29828043737961024,0.5688187832396977,2.228227739562826,0.6552307319608283,0.21040256966458298,1.847321545146089,0.2696544817225839,0.27187008905185955,0.5291536450386047,0.36793058862551287,0.2343433396001355,0.11389601892395189,0.0038105525814681193,1.1443974762660218,0.0028114875846984235,0.004829903255599269,0.0022260243155316495
26.0,9.283047004274952,984.2677731261854,95.18496,95.18496,1.0,0.2383472805336321,0.3253799233841534,0.6750114664684506,0.1149996852772707,0.25412042051679884,0.3749444141347119,0.28872562477177965,0.578513191132291,2.222596432617923,0.6578120537885565,0.21294687574939755,1.8696603951678215,0.27002496029044704,0.27067407922168174,0.6183566451072693,0.37406255378235487,0.239237553752106,0.11389601892395189,0.003603560232584296,1.1199895957988701,0.0025676847360249964,0.004662776950798121,0.003016822168615502
27.0,9.083967735038701,985.3049660247552,98.84592,98.84592,1.0,0.23896112430651698,0.3228424883575626,0.6758504083425921,0.1149996852772707,0.25149406494170184,0.37564583999429146,0.2880428852730718,0.5789260499077594,2.199718725724159,0.6568173967929324,0.2101077164288367,1.8447327519772674,0.2696181516325401,0.27050944750059797,0.545613169670105,0.37517013639771135,0.23990876245677042,0.11389601892395189,0.003237432224542969,1.0377828119562764,0.0023841318945551923,0.004114777510077758,0.0027671464298246852
28.0,9.084105193368012,1057.9108070408893,102.50688,102.50688,1.0,0.2355418061880129,0.32690140856459976,0.6765279584122932,0.1149996852772707,0.2546276800890492,0.37156640375404093,0.2957929460849195,0.5627357837288974,2.224648432896325,0.6524239843314573,0.202131506054551,1.774702118337549,0.2700451232211038,0.2716590944696851,0.6038646101951599,0.37139318113424463,0.23699854414831298,0.11389601892395189,0.0032855464461950612,1.0834275940987936,0.002362444568846141,0.004245621769645248,0.0025345040203926354
29.0,9.198007663231982,1042.8759486397007,106.16784,106.16784,1.0,0.2377442180313661,0.32879118752393943,0.6787517722132941,0.1149996852772707,0.2544131567259742,0.3748766689969255,0.2931182136602696,0.5857700499292511,2.226627886425562,0.6539900555132527,0.20585471722512447,1.8073916820795395,0.2681486627301146,0.27216055952561957,0.6081706881523132,0.37417272322460715,0.23917085774364683,0.11389601892395189,0.003463215178848341,1.1799951775064983,0.0023162551199790247,0.004663012277791707,0.0023962087746556234
30.0,9.226355609200699,1044.2109478350037,109.8288,109.8288,1.0,0.23994698735343659,0.3226630384031723,0.6729746611350175,0.1149996852772707,0.24816745100434245,0.37615304382247916,0.2826071620256207,0.5619626303406292,2.1741777899652344,0.6511486337487185,0.20368002968866722,1.7882980600460137,0.2678302090066796,0.2686631944444445,0.5067460536956787,0.375961589748135,0.24088576185251268,0.11389601892395189,0.0032618589164069237,1.1448820296527629,0.002225841220113983,0.004351402403447247,0.002453892857296204
31.0,9.321054046652172,1271.0017006075195,113.48976,113.48976,1.0,0.24050789417157875,0.32631457090842486,0.6774917770543941,0.1149996852772707,0.25502564778025333,0.3775589601628286,0.2878624176605415,0.5851514893098273,2.2301225935270743,0.6516410240372701,0.2051122843033033,1.8008731669564,0.26727213752838147,0.26784352184809845,0.5059086680412292,0.3774257319698553,0.2419087319297818,0.11389601892395189,0.003840629597674514,1.3876223120496434,0.002424689736806245,0.0053411511908101296,0.002244707998049133
