round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_prevalence,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_f1_best,fed_f1,fed_ece,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6419066383308183,0.4785782612492843,80.54112,40.27056,1.0,0.2516267347599135,0.11379657603222558,2.249287731127507,0.573827686195317,0.683228730076889,0.3155350905736575,0.2740127565139605,0.3586716236019543,0.2265172023573209,0.6722539001060629,0.2260495333827113,1.9847009185952678,0.2731756416708606,0.2905525846702317,0.5891148447990417,0.356955695879154,0.22678739831930808,0.11389601892395189,0.007659573258849984,1.5218169422878418,0.0061260232958258165,0.009076746167042063,0.0059390202052867075
12.0,0.6421020751903826,0.4481010131112188,87.86304,43.93152,1.0,0.2536009312399179,0.11379657603222558,2.2680609276006614,0.5873325647690595,0.6848625879562601,0.32131589082902373,0.2802204398729812,0.3509662767294476,0.2222055757550835,0.6733519645840417,0.22738390235960768,1.9964165956619728,0.2763185108583247,0.28967591045773466,0.5843812823295593,0.3492968223137418,0.22264331487028347,0.11389601892395189,0.007765673725325802,1.6422135290777078,0.005880893716623285,0.009566735026247043,0.004290199226283722
13.0,0.6408792272810897,0.5833125326093854,95.18496,47.59248,1.0,0.2592258068195207,0.11379657603222558,2.3178411268763,0.5599129485681068,0.6867005991998338,0.32150314540438574,0.2884538801273192,0.3170779690752322,0.19943531179354845,0.6736525616016192,0.22778918008492557,1.9999749090178462,0.2840500681621019,0.28955177260659065,0.5454846620559692,0.31511607007106424,0.2001312069697138,0.11389601892395189,0.006649103012986865,1.499421679724037,0.005019775810337242,0.008225089041742437,0.004821281983116555
14.0,0.6432116275461273,0.6345886994602483,102.50688,51.25344,1.0,0.26271156117585964,0.11379657603222558,2.348908575094558,0.5599667511220123,0.6900554938253549,0.32160526119630367,0.2879625643901594,0.3387280394569835,0.21201236707423302,0.6729698839763029,0.22907063141220713,2.0112259723946724,0.2813732312688471,0.2893233082706767,0.5468629598617554,0.3370253856854131,0.213005215076145,0.11389601892395189,0.006719090174400445,1.6010935756457911,0.004911653504609769,0.0084925441221585,0.005525081210349073
15.0,0.6420957241505255,0.5292729992243701,109.8288,54.9144,1.0,0.2646443815291875,0.11379657603222558,2.3964415341600254,0.5751377019659809,0.6920251151001526,0.32431365539403323,0.2878794609344037,0.3475211334160613,0.21888946790235078,0.6724331815736501,0.2277065640345421,1.999249545206503,0.27794627383015597,0.2868251831912666,0.5642991065979004,0.34570885801346507,0.2202610634799595,0.11389601892395189,0.00589895356389337,1.4869022872535425,0.004365791227317907,0.007434121105879261,0.004748526794106596
16.0,0.6426317505364364,0.6493862590315662,117.15072,58.57536,1.0,0.2637828671183755,0.11379657603222558,2.3499014037477166,0.5490841768355619,0.692616573165223,0.32454069304413624,0.29410289439687237,0.3121344807931979,0.1948017880100203,0.6719879144763898,0.2291641342599151,2.012046921613015,0.28278041074249605,0.2885917694044105,0.5479646921157837,0.31037831135351784,0.1962790150989954,0.11389601892395189,0.005940331295382125,1.5769007103372132,0.004292160897549423,0.007617372055370287,0.004362918361054079
17.0,0.6421749145505424,0.6330325715789491,124.47264,62.23632,1.0,0.26861842762725324,0.11379657603222558,2.4097004100840405,0.5599149699001185,0.6951882780403423,0.326482620101768,0.2912413976161226,0.3348976991740538,0.20987923796752012,0.6716258125958244,0.2271165922913498,1.9940696297997478,0.2766596241521183,0.2895403546869345,0.577323317527771,0.33320156618074537,0.21176499068371327,0.11389601892395189,0.005734597674995721,1.5964165694113035,0.003933086570167068,0.007596870128748529,0.004588506783563492
18.0,0.6411007148285619,0.663865036153471,131.79456,65.89728,1.0,0.2717958784216459,0.11379657603222558,2.4336198116154275,0.5819015677189239,0.6962745195533132,0.32773366120344183,0.2905328131486957,0.33878523502348795,0.21350147000744218,0.6706266879953802,0.2268363261658157,1.9916089105561607,0.27487844408427875,0.28771199047902407,0.5599128007888794,0.3365917870869268,0.21547476143100264,0.11389601892395189,0.0059218242233400695,1.7301547796969317,0.003932395843336603,0.008011066506117147,0.004956325494019579
19.0,0.6448247513301862,0.8559602211372838,139.11648,69.55824,1.0,0.2747729844926192,0.11379657603222558,2.457351911760303,0.5583838275938566,0.6980713685666418,0.33109239868939755,0.29877936863497867,0.32366023732354915,0.20203143252620676,0.6704516607919336,0.22833902204521608,2.004802487413344,0.2757847533632287,0.2865919768702566,0.5737494230270386,0.3214773984859457,0.20416786722039415,0.11389601892395189,0.005466586390137112,1.6782524625887163,0.003590822992990697,0.007472033968323534,0.0039890813276462584
20.0,0.6487015723279826,0.885658362971602,146.4384,73.2192,1.0,0.27506432037472,0.11379657603222558,2.483540038102922,0.5635911574322742,0.6990073699195036,0.3318827186821984,0.2996695738953944,0.31884764748028016,0.19910059991647552,0.670632147006888,0.22789550933518385,2.000908473257078,0.2814906832298137,0.28627520970908443,0.5690349340438843,0.3167575970798321,0.20141535396700197,0.11389601892395189,0.005052850604658373,1.625445625143584,0.003357458672613362,0.00688501465069652,0.00416860648432467
21.0,0.6484541760676673,0.9223802357742237,153.76032,76.88016,1.0,0.2787074022125423,0.11379657603222558,2.492478584501185,0.5684873286750982,0.7019128708175657,0.3358370181449355,0.2965169271016743,0.3333998778403511,0.20830577031096603,0.6710396402544045,0.2286488143767076,2.007522444918605,0.27758738862234406,0.28687916975537436,0.5863814949989319,0.3314086918523324,0.21082398261533739,0.11389601892395189,0.004967622928020191,1.6726462936076132,0.0031375009040768916,0.006977114133215619,0.004381961049566404
22.0,0.6422248800718765,0.9033405576437967,161.08224,80.54112,1.0,0.28168926620230417,0.11379657603222558,2.507968111231885,0.5821364876464354,0.7042395920905204,0.34155313606873194,0.2964920119371962,0.33597856105238666,0.20995718931143764,0.6696875246753595,0.2270374230758337,1.9933745289853024,0.2768784191135425,0.28687766055894875,0.5910505056381226,0.3340688932122129,0.21299104779570469,0.11389601892395189,0.004921456199216999,1.7344651559587874,0.002990252524903488,0.007057978704753711,0.0037428757794939053
23.0,0.6407802226189306,1.0513337976881496,168.40416,84.20208,1.0,0.2877666645674486,0.11379657603222558,2.597354520225052,0.5688148736597338,0.706264588797752,0.3431282972188552,0.2977363907998816,0.33724639973273046,0.21095782001878727,0.6692749990976944,0.22647384489095945,1.9884263473877477,0.2739092111062142,0.2835415535035307,0.5914574861526489,0.33542409592826844,0.21467874244439025,0.11389601892395189,0.0046540937304761975,1.718780781757232,0.002756108518447111,0.00676280397092041,0.0041842831364167134
24.0,0.6461037081491476,1.0648946743647616,175.72608,87.86304,1.0,0.2884615674206047,0.11379657603222558,2.568539997748274,0.5714937723002584,0.70693206021698,0.34280921870545894,0.303887218114924,0.3276468524103234,0.20464144140766766,0.6678192124978082,0.224494017938788,1.971043589229244,0.2799906279287723,0.28376886271623114,0.5828014016151428,0.3260711909825021,0.20874250095170999,0.11389601892395189,0.004611680481855336,1.7833066021958075,0.0026552275652032588,0.006784124898219552,0.004953409999253058
25.0,0.6456550278795494,1.0951849978680066,183.048,91.524,1.0,0.29040958251065413,0.11379657603222558,2.580453373053634,0.5782865835156775,0.7073067731062262,0.3441585125807657,0.30619474870344,0.31460006913332705,0.19751311153015844,0.665859138729119,0.22540707073848826,1.9790601363248004,0.27926521791331493,0.2859370127845339,0.55106121301651,0.312326817733581,0.20183026228773943,0.11389601892395189,0.00451101682920967,1.8218070506591175,0.002513474620372105,0.006734291957476267,0.005260395984812473
26.0,0.6513796714727633,1.4742155948205347,190.36992,95.18496,1.0,0.2909882353815588,0.11379657603222558,2.579312544012753,0.5731985058414131,0.7103360031143006,0.3468138774817961,0.3029742208909488,0.3194632266811307,0.19942633922370928,0.6650065791755703,0.22538522508453107,1.978868332834533,0.2785442435775452,0.28441114187978495,0.5553733706474304,0.3175753568839984,0.2040765135696466,0.11389601892395189,0.004270298618954411,1.797415240205737,0.0024633480562901784,0.006296722027637432,0.0039047533413512714
27.0,0.6526506311157491,1.5992824595472057,197.69184,98.84592,1.0,0.29732777748890554,0.11379657603222558,2.6635605088471217,0.5663230583176752,0.7107603318973507,0.3483052551547575,0.30023291836768407,0.32737554038080174,0.20420723950297576,0.667322329505533,0.2248930751781427,1.974547287103189,0.2743848857644991,0.2824080855426981,0.5446875095367432,0.32513727754404353,0.20824473713437908,0.11389601892395189,0.004395796936139053,1.9220504406930559,0.00227170969010198,0.006796699747693275,0.005186378720985808
28.0,0.6509395507614646,1.4452443414521652,205.01376,102.50688,1.0,0.29714510715379533,0.11379657603222558,2.6610514718963354,0.6109989657022683,0.7122791452980677,0.34528817211400226,0.29764568274774006,0.3365608543078561,0.21275684220495472,0.6646928428820188,0.22296063495142332,1.957580581462585,0.2716671919319256,0.28251189927836634,0.5783724188804626,0.33425157354202756,0.2178354050609096,0.11389601892395189,0.0038964775043056656,1.775756115668628,0.0020993730217588,0.005922505277856947,0.005216671899213322
29.0,0.6475713087073222,1.9143507753302547,212.33568,106.16784,1.0,0.29913568369124377,0.11379657603222558,2.675603691383998,0.5653693008950318,0.7147977456380437,0.3521975445487234,0.30811707887659645,0.3241330879354243,0.2018329704195089,0.6626287341583879,0.2222470445859993,1.951315302200274,0.27432368296155674,0.2828345479919367,0.5475544929504395,0.3223322681421085,0.20705641492560284,0.11389601892395189,0.003736840980564163,1.7689012537057351,0.0020394026512801453,0.00565491644645429,0.004392255546837589
30.0,0.6527405907965556,2.026073200777563,219.6576,109.8288,1.0,0.3017473680448896,0.11379657603222558,2.673188771629903,0.5891875758737116,0.7157766530903247,0.3561055888042305,0.3023125115038704,0.3312416671522081,0.2077097575046593,0.6612655750618098,0.22093771415161534,1.9398194619878237,0.268361581920904,0.2828282828282828,0.552197277545929,0.3292941890985623,0.21348514253248393,0.11389601892395189,0.003881145961377922,1.902917706518565,0.0019230779012296036,0.006095601853377303,0.006645478697512594
31.0,0.6508365255187544,1.8132254906296226,226.97952,113.48976,1.0,0.3044526963324845,0.11379657603222558,2.6873024098883773,0.5918957341991343,0.7171645846258958,0.35290048137176744,0.30099174827012337,0.33251099894488584,0.20732471469744188,0.6633724648664294,0.22231879080503014,1.9519452295648005,0.2739664301002591,0.2835951134380454,0.5500673055648804,0.3298833890762702,0.21275606030290448,0.11389601892395189,0.0036047048616162864,1.835194652172504,0.0019259097628240344,0.005499791172093944,0.0048832248944608485
32.0,0.651880620749452,1.5268379976802269,234.30144,117.15072,1.0,0.3068151712498988,0.11379657603222558,2.704207619606107,0.5788883149327498,0.7183985786633024,0.35724723498444905,0.3053566700510765,0.3245163624854525,0.20318892457793927,0.662333934987515,0.22204741023467198,1.9495625249459556,0.2744057490326147,0.282929896259038,0.5635689496994019,0.32229259664132937,0.20907318518736506,0.11389601892395189,0.0031958076912700487,1.680429445939808,0.0017418264970606805,0.004838617444086691,0.005186889101812951
33.0,0.6523515637799477,1.6908004664779248,241.62336,120.81168,1.0,0.3097851832861255,0.11379657603222558,2.7312328813110107,0.5650096622831211,0.7179873885655208,0.3586965398748337,0.31496454275139146,0.30743153263554673,0.19213626847045584,0.6633333356758976,0.22308362111758376,1.9586603923929613,0.27938876188184336,0.28576300085251494,0.5606249570846558,0.30479100704085493,0.19793822775133718,0.11389601892395189,0.003246486767769088,1.7661040389866685,0.0016993175598394277,0.005006071224630176,0.004148569122764367
34.0,0.6598868734414427,2.189904968969601,248.94528,124.47264,1.0,0.3083143700913149,0.11379657603222558,2.7155077271877213,0.5731765002364898,0.7199207053494683,0.3536163201342295,0.30258272928441404,0.3321321861354464,0.2085532487272315,0.6604417161043952,0.22062735299897007,1.937094510268023,0.2715631283733728,0.28280407429598564,0.5655736923217773,0.32957879577530086,0.21516085309561317,0.11389601892395189,0.0031561236946056922,1.7732237596846971,0.0016936489850069476,0.004822053154348967,0.004181565964904587
35.0,0.6551337039677927,2.1033918531194313,256.2672,128.1336,1.0,0.3121411637965325,0.11379657603222558,2.7518889916231135,0.5729459687197077,0.725448323109301,0.3615268877385964,0.31512336377720584,0.31779296953280894,0.19767251895230648,0.6599023657674248,0.21753418058925966,1.9099366478692001,0.27362181387077655,0.282612326707867,0.5630944967269897,0.3152846414465301,0.20457559199102607,0.11389601892395189,0.002933156309153905,1.7009510122134088,0.0015972744121485142,0.004455952350766965,0.004109080442645743
36.0,0.6525707766952071,2.433773788202407,263.58912,131.79456,1.0,0.3149349091960643,0.11379657603222558,2.7776792098998007,0.598522039398566,0.726147562067169,0.3625246432675747,0.3177195294418202,0.3205722545392471,0.19986915374167363,0.6608192161622483,0.2154636498533855,1.8917575161011562,0.27538443479281605,0.2783882783882784,0.562850296497345,0.31808448134985423,0.2074563473025856,0.11389601892395189,0.0029020312524824063,1.7331059392054158,0.0015683777934980862,0.004425131875487571,0.004974047974355636
37.0,0.6597627012987225,2.2186759392230035,270.91104,135.45552,1.0,0.31708184158936537,0.11379657603222558,2.7882762604696634,0.5869270233458053,0.7269704959598897,0.3593543985822824,0.3130826992246875,0.32499788721123674,0.20253872424705188,0.6604005539026813,0.21873869936755258,1.9205122482253212,0.27323753929052536,0.2809295967190704,0.5796424150466919,0.3221438039649352,0.2095443909899968,0.11389601892395189,0.002896028405185574,1.7827079790295102,0.0014828753362611997,0.004511136610502646,0.005126653938163185
38.0,0.6524393320858344,1.8192010245240084,278.23296,139.11648,1.0,0.31972090826024213,0.11379657603222558,2.8186516668138504,0.5934087420098131,0.7275630813142444,0.36512088040860363,0.3135589852453476,0.32255705955833797,0.2018516765278262,0.6600268437792545,0.21913787694005846,1.9240170026168897,0.2731993678031158,0.28414937759336095,0.5805593132972717,0.3200262804708004,0.20968402959935642,0.11389601892395189,0.002676700156506253,1.6997965818209195,0.0013226415990687619,0.00421808131812881,0.0044577557270386
39.0,0.6635474089642105,3.1009449707772623,285.55488,142.77744,1.0,0.3205937925580389,0.11379657603222558,2.825068841026527,0.5770163852365054,0.7298125310043264,0.36712186301171745,0.3126095657721608,0.3280870904039956,0.20374978356664414,0.6606543038169057,0.21805887769769683,1.9145434560210066,0.2698167365864429,0.28189550425273385,0.5735692977905273,0.32576272062115225,0.21096032060546582,0.11389601892395189,0.0026099266400707363,1.7065863307161635,0.0013776121871281412,0.004011481921929451,0.003536158672691863
40.0,0.6598809918739226,2.3158495738486633,292.8768,146.4384,1.0,0.3184172843564574,0.11379657603222558,2.8038392239098884,0.582548952600492,0.7299216028831574,0.3638967543874655,0.3114288814422191,0.31927207542418856,0.19937867415048421,0.6573679914386636,0.21731792131790942,1.9080379048455776,0.26877381752970186,0.27969671440606575,0.5775303244590759,0.31662884325171,0.20747178970161706,0.11389601892395189,0.0025300318885935753,1.7016417849190475,0.0012286125748462017,0.004004453595683009,0.0048313117724309825
41.0,0.6641084717373256,3.5286274071949615,300.19872,150.09936,1.0,0.32569339438459083,0.11379657603222558,2.864727497349988,0.5617610079528013,0.7305535444794993,0.3619068168562178,0.31960904612696095,0.3120049491585362,0.19338146944438522,0.6558081322354805,0.21710203307039305,1.906142419388263,0.27054422589598165,0.28081321473951715,0.5512330532073975,0.30983198214481017,0.20138712521808458,0.11389601892395189,0.0024795241587161586,1.7145429327847523,0.0012200158162239824,0.0039030685811827473,0.0038193578195442695
42.0,0.6627615550291579,2.491609556287178,307.52064,153.76032,1.0,0.32341605613837277,0.11379657603222558,2.842241064895301,0.570865689792782,0.7311968933261821,0.36113309499684987,0.31395693957441995,0.3310415027301145,0.20514870195422347,0.6562326174406558,0.21908216403223676,1.923527846732882,0.26996876394466757,0.27880979779713955,0.5701756477355957,0.3286974495630379,0.21326685303199838,0.11389601892395189,0.002313023836472053,1.6388448431644065,0.0011911547884522334,0.0035873567763160083,0.0035791154345820595
43.0,0.6590132167001691,2.353469424294536,314.84256,157.42128,1.0,0.32644278404689125,0.11379657603222558,2.868940315207587,0.5909323384825887,0.7348296409386422,0.3674819905657191,0.3123124146382932,0.32643390881213113,0.2035492245005905,0.6567939795159817,0.21806648130580003,1.9146102152297573,0.2659780503550678,0.2806031933767002,0.5595482587814331,0.32403840019979624,0.21233618066743118,0.11389601892395189,0.00223433902554771,1.6240639146826652,0.0011437970969460063,0.0034697465115062325,0.004816173867226227
44.0,0.6601292823033063,2.6149426260655604,322.16448,161.08224,1.0,0.327995330902668,0.11379657603222558,2.8841760689424003,0.5822468683900159,0.7336489552828527,0.3678777942713387,0.3148988070761959,0.31365624875191805,0.1954309889579271,0.6558556821081313,0.21816086590047384,1.915438906131911,0.2720724907063197,0.27921406411582217,0.5502541661262512,0.311694051713036,0.2046113547954641,0.11389601892395189,0.0021171992889895087,1.577761764967363,0.0010458585931940633,0.003330050148524579,0.004974767975967601
45.0,0.6716074831873748,4.42329891043996,329.4864,164.7432,1.0,0.3320694762304603,0.11379657603222558,2.9246363646544555,0.5963232019130226,0.7344262731292425,0.3673874433942493,0.3141560269625599,0.32054205274180425,0.1989280557077494,0.6552398303133412,0.21480359855639838,1.8859623065475384,0.27068355585986537,0.2741355030511657,0.5614728927612305,0.31882939033958196,0.20816657890308388,0.11389601892395189,0.0022352944892901076,1.7065233793582593,0.0010999788175423248,0.003522364122062979,0.004431622590030023
46.0,0.6605365848252628,2.5997278877847254,336.80832,168.40416,1.0,0.33212830577708474,0.11379657603222558,2.9192114582828403,0.5933888082702955,0.7365743070448022,0.3710495890957661,0.31973817343969624,0.3183396506970018,0.19819594493632522,0.6559293473898572,0.21669811603222014,1.9025960527813441,0.2697189483227561,0.27898866608544026,0.5519549250602722,0.31656430513534634,0.2076460268371861,0.11389601892395189,0.002218989616439045,1.742062444873227,0.0010514562276044243,0.0035309102563943684,0.005972450546449042
47.0,0.6630382694795444,2.963053489295366,344.13024,172.06512,1.0,0.33422122119562664,0.11379657603222558,2.9410181082535702,0.5798606667123652,0.7373028100033417,0.37309153648076826,0.3183526062183832,0.319683224871996,0.19886778741034272,0.6546609115550281,0.21724257196311103,1.9073763421719192,0.27003544072253344,0.2804428044280443,0.5526157021522522,0.3172857619338764,0.208145079385155,0.11389601892395189,0.0021120151868525717,1.6992635048572993,0.00101457316912865,0.0033471174804401284,0.004721265956089977
48.0,0.6726505329019907,3.1515368390920133,351.45216,175.72608,1.0,0.33936478398438547,0.11379657603222558,2.9804577846403273,0.5832132143489005,0.7395684031595329,0.3769124631025557,0.3190884003373101,0.3187990622277027,0.19822871245531942,0.6525465297277186,0.21588964069663452,1.8954976893510522,0.2675318761384335,0.28003836141937255,0.542522132396698,0.31714728919212976,0.2085671828966348,0.11389601892395189,0.00212109212794237,1.7448595461009972,0.0009347697015912833,0.003460301767128252,0.0041550441596713205
49.0,0.6644414821413844,4.636681649570916,358.77408,179.38704,1.0,0.3389591033506176,0.11379657603222558,2.977820387764899,0.6001430687729984,0.7383861831685312,0.37519584907221165,0.3170844697368317,0.3183085940460648,0.1988979572908611,0.6533940444016669,0.21523110205217558,1.889715760793052,0.2657682536175853,0.280515117581187,0.5539615154266357,0.31714480909154874,0.20927562560079002,0.11389601892395189,0.002015787791907248,1.6998739597220265,0.0009604700624902014,0.0032002930263025546,0.004357755620000842
50.0,0.6744200308550617,3.7322399727239293,366.096,183.048,1.0,0.33683561905909853,0.11379657603222558,2.960493908784914,0.5829545982155765,0.7390270937712525,0.3767367154718015,0.3220673004918386,0.3179465555916646,0.1970101200156416,0.6540366892759262,0.21701044794852745,1.9053383076841766,0.2731903802866959,0.2809022556390977,0.5524680614471436,0.3173054772726484,0.2070750693326694,0.11389601892395189,0.0018718273718430567,1.6155386231430384,0.0009352619882057525,0.002921728504486531,0.003263753811798616
51.0,0.6791804773469285,5.069622140790092,373.41792,186.70896,1.0,0.3384909013847882,0.11379657603222558,2.9801185023042205,0.5856114364410154,0.7409887044521627,0.3771979902751399,0.3235654605161328,0.3268327473773322,0.20239906858790696,0.6549292188332735,0.2172923349029124,1.9078132577048017,0.2698053417836125,0.2796783856219454,0.5683221817016602,0.32604905153016067,0.212458656158312,0.11389601892395189,0.0018018637210608778,1.5900848560777376,0.0008674277184556583,0.002846808043743769,0.0037457265424127874
52.0,0.6762673687988382,4.3099237828572186,380.73984,190.36992,1.0,0.3444270960715788,0.11379657603222558,3.031777312950716,0.572889248070505,0.7435916998333884,0.37571912775139643,0.3304832710123414,0.303016185900073,0.18844206537233046,0.6524383032558949,0.21360575752315195,1.8754453363798083,0.2724252491694352,0.2775965198477433,0.5236513018608093,0.3013585357153673,0.1989384380346924,0.11389601892395189,0.0016756838893394743,1.5112596087201382,0.0008156060357613861,0.002633495628514714,0.0038031055442352977
53.0,0.6814328412025601,5.2019501348249,388.06176,194.03088,1.0,0.3438738676048106,0.11379657603222558,3.0187592566805517,0.5909316371995037,0.7435196580407131,0.37670853275349697,0.32646870970799075,0.3174127248747432,0.19706597715478796,0.6504788444103412,0.21384378640500473,1.877535215236871,0.2694576153579276,0.27900014967819187,0.5568069219589233,0.3156724883636937,0.20775254073089952,0.11389601892395189,0.001728895841778205,1.593454672020016,0.0008384510897095706,0.0027189469040213307,0.0039321892066625655
54.0,0.6702816374675717,3.2128496759159617,395.38368,197.69184,1.0,0.34806941680440234,0.11379657603222558,3.061349445312342,0.5901166248320032,0.746968045728211,0.3826263091688794,0.3335216430433452,0.31517101963516897,0.195333635924933,0.6507481807436293,0.2151610477793592,1.8891006886116164,0.26940801134349524,0.28168557536466776,0.5713749527931213,0.31318293212735904,0.20650111271102092,0.11389601892395189,0.0017119868505216039,1.6121645764960704,0.0008141890477589202,0.002709445654970947,0.0035894421195134087
55.0,0.678251254288724,4.379967650497827,402.7056,201.3528,1.0,0.34700819000446353,0.11379657603222558,3.0465474358691216,0.5698356896728908,0.7435508727821233,0.37639902219945653,0.3286452397919625,0.31256134667043295,0.1934854333093918,0.6485375571709099,0.2116705575440071,1.8584544002836398,0.2701224586850553,0.2790909090909091,0.5531865358352661,0.31008206788931814,0.20430360266367084,0.11389601892395189,0.001881058690701348,1.8082025425319443,0.0008245575467220933,0.0030509518993457833,0.004613852723247095
56.0,0.6770700178951583,4.677186388830757,410.02752,205.01376,1.0,0.34704320337838396,0.11379657603222558,3.0509028290670774,0.594425901275387,0.7452363361881182,0.3764691280325161,0.32579758499962075,0.3221023592995374,0.20024135141167904,0.6494311157832999,0.21352448103725058,1.8747317338617462,0.2688123300090662,0.2755102040816327,0.5257832407951355,0.32016199428110304,0.21148594966051149,0.11389601892395189,0.0017267492261658175,1.6950935862332699,0.00077067802870016,0.0027811246732725977,0.004385198285216368
