round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc_lift,fed_ece,fed_prevalence,fed_f1,fed_f1_best,fed_f1_best_threshold,fed_auroc,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6447105881355503,0.45889397298202644,40.27056,40.27056,1.0,0.21493808138120168,2.1162445223787083,0.34337432303629767,0.11079634875668869,0.28432646175439863,0.30731476751915104,0.5383334560310986,0.6861410282174801,0.23309891697602408,0.6702209516711075,0.2223397183874243,1.952128972443541,0.2798696189726874,0.28254288597376387,0.5490403175354004,0.3410143153224008,0.21687914489521257,0.11389601892395189,0.007851491435770309,1.5298918029948254,0.006163425315946982,0.009363461653143995,0.005293793312426531
12.0,0.6444236988546653,0.4517346491439085,43.93152,43.93152,1.0,0.21724563619366344,2.15213413439674,0.3475051021028098,0.11079634875668869,0.2856060252121553,0.3105349283512422,0.5568194180530012,0.6875764104054696,0.23695996363114274,0.6700820668886782,0.22220537687613312,1.9509494622854127,0.2795558458523841,0.2846590909090909,0.5509821176528931,0.3450637254593051,0.21935702449693173,0.11389601892395189,0.007917731226484051,1.634481221995884,0.00583186322056099,0.009814341347711437,0.005685877365756119
13.0,0.6426058297331638,0.4464631668970407,47.59248,47.59248,1.0,0.21799296877653232,2.188604164343657,0.3480490975975428,0.11079634875668869,0.28325441930756634,0.31439735059429647,0.5618867175512281,0.6909861919702873,0.24117583661408676,0.6705503371309816,0.22202838519281815,1.949395486255459,0.2796265788028556,0.28563300142247505,0.556612491607666,0.3454172384835518,0.22028744455355426,0.11389601892395189,0.007764890618539762,1.7022314516234474,0.005586377724923802,0.009786022156133507,0.0044421783108099105
14.0,0.6439780427341113,0.5705468743697821,51.25344,51.25344,1.0,0.20035406498397734,2.2042906282231787,0.320421295005888,0.11079634875668869,0.2907531642402919,0.3151623481237289,0.5473839209182555,0.6919054666594637,0.24317621422000027,0.6707867186039949,0.22206675993417835,1.9497324141105565,0.28109028960817717,0.2855089131684876,0.5363985300064087,0.31778811913204336,0.2030427117696218,0.11389601892395189,0.007097722612370174,1.6519098795924947,0.005228139317701252,0.008860709961436557,0.004609356194151244
15.0,0.6433475137694178,0.5836888836161074,54.9144,54.9144,1.0,0.21462950180754048,2.2448019074393817,0.34380878075689947,0.11079634875668869,0.2904272239031031,0.3171862401085363,0.5623279891188204,0.6939518557361848,0.24733468223024802,0.6700386081372955,0.22238198495769268,1.9525000703156852,0.2798688821069289,0.2828429591960286,0.5123767852783203,0.34120128096136954,0.2173797211211962,0.11389601892395189,0.006419754631606043,1.5806290768905455,0.004706126605936093,0.008068352364736844,0.0038872472594655223
16.0,0.6418653113421516,0.6429595106333912,58.57536,58.57536,1.0,0.21687604177638203,2.237810942625938,0.3460961200078778,0.11079634875668869,0.28746764589753854,0.3148203405908301,0.5729876455136504,0.6930221593823425,0.24703438436550873,0.6689105002718462,0.22155297519512857,1.94522141588688,0.2775847089487402,0.2834474175482265,0.5713388919830322,0.3437045432161844,0.21982306324229958,0.11389601892395189,0.006871253439766021,1.7832829882790975,0.004569816903519929,0.009119929372369795,0.00405962039266229
17.0,0.6412916656104233,0.7392858098463808,62.23632,62.23632,1.0,0.2097023772036129,2.2859243276954104,0.33795321021377955,0.11079634875668869,0.29410976996250865,0.31871905675736956,0.5401024959655463,0.6965716927810571,0.25145440843280487,0.6705487684495137,0.22365994825170937,1.9637205089762322,0.2852987516664647,0.28770362585391485,0.5157957673072815,0.33525325124410693,0.21267976291362153,0.11389601892395189,0.006164953496892609,1.6913599201816396,0.004236122246930483,0.00806110686135122,0.004890359197670557
18.0,0.6420851699244394,0.7353987296197011,65.89728,65.89728,1.0,0.21215482242934244,2.268181459878708,0.34067816680164165,0.11079634875668869,0.28920062561159565,0.3185792538114053,0.5754324744435877,0.6961399464960649,0.25042868738333013,0.6688055115585722,0.22308192249779443,1.958645478616296,0.2815876265210963,0.2864882090503505,0.563348114490509,0.33838860384118324,0.2155821123504267,0.11389601892395189,0.006308752311091958,1.8240476941318775,0.004045808092890308,0.008557648078470922,0.003834603761234745
19.0,0.6416520161682588,0.7655219666880626,69.55824,69.55824,1.0,0.1993962448144473,2.3043209357194994,0.32078798443013334,0.11079634875668869,0.2918446961283591,0.3183636076093404,0.5601064575611512,0.6957440329350212,0.25409247464201234,0.6668304035466959,0.2222058270352755,1.9509534146548337,0.28443337484433373,0.2865540044085232,0.5303906202316284,0.3180752855664791,0.20284725483252683,0.11389601892395189,0.0057390651934433,1.7544132230523246,0.0037663211720614874,0.007710965681691472,0.0039145724177899145
20.0,0.6443926764633356,0.8609317825331255,73.2192,73.2192,1.0,0.21331544762419052,2.3127502154412967,0.3415832511826219,0.11079634875668869,0.2916684402772729,0.32238075215670825,0.5747194725216879,0.6992006335367893,0.2550781270137336,0.6674899776313553,0.2198844967345563,1.9305722782231103,0.27890786467964757,0.2866788577859052,0.5458621978759766,0.3395629742771658,0.21727508651522998,0.11389601892395189,0.00560862200406554,1.8066065045895812,0.0036138846985764813,0.007616186791882328,0.0035935643780825974
21.0,0.6444888831675385,0.8375693081864455,76.88016,76.88016,1.0,0.22055604971946097,2.343139740016217,0.35437789224293387,0.11079634875668869,0.29314080457065406,0.3248287038320798,0.5678802321851723,0.7022438827544507,0.2585824756116985,0.6673637803446371,0.22178353187925498,1.947245689310171,0.2794593990841059,0.2864576557824899,0.5301249623298645,0.35173686996467574,0.2243989176213136,0.11389601892395189,0.005162964775254455,1.7445401663790108,0.003333146874168544,0.007021059657354761,0.004185546475575562
22.0,0.6451615896408927,0.8325796484281328,80.54112,80.54112,1.0,0.20768908784193654,2.374779237268515,0.3345668834453548,0.11079634875668869,0.29699102828274143,0.32719265835221956,0.58035863279771,0.7040458211950931,0.26233998214028437,0.6673188407579487,0.2225202789993036,1.9537142834454986,0.28306154029282227,0.2865963467970157,0.516684353351593,0.33168968684137734,0.21193710799839352,0.11389601892395189,0.005005607667700054,1.7696903375090187,0.0029715797210739248,0.007088291963778083,0.0049311297063344165
23.0,0.6401250491500833,0.9195604832766126,84.20208,84.20208,1.0,0.21338161970667274,2.4246812599250736,0.3425498083267545,0.11079634875668869,0.292204321265166,0.3301039654352215,0.5975187357413081,0.70541383428906,0.2679984210377253,0.6674758469486937,0.22007812440554592,1.9322723171956657,0.2793379604911906,0.28410832907511496,0.5336337685585022,0.33983483106329887,0.21785153534715299,0.11389601892395189,0.004659909563597726,1.7270436989638256,0.002933361246096455,0.006435282900057855,0.004040042795213825
24.0,0.6381588170805261,0.9564268512969981,87.86304,87.86304,1.0,0.20535574754760924,2.4475808578381493,0.3303644985699868,0.11079634875668869,0.2985450685662965,0.3296947983101132,0.5903656528305248,0.7074781822259133,0.2703650067760637,0.6663953517031539,0.22042753038326882,1.9353400800641485,0.28383613100129124,0.2858204334365325,0.5110239386558533,0.32740150917962857,0.21043355782024592,0.11389601892395189,0.004571915948119159,1.7666691821614222,0.002851504151538259,0.00635111940182194,0.005082564849999508
25.0,0.6450687084179118,1.2178908443552963,91.524,91.524,1.0,0.21269713407745663,2.4476444982724757,0.34332659757952005,0.11079634875668869,0.2968512598494574,0.3321809666060667,0.588943825908378,0.7085473356403913,0.27043408940247965,0.6633854911973376,0.21817791364431605,1.9155885842681906,0.28003182179793157,0.28533046749059643,0.5303822159767151,0.3402286683009514,0.21786923251032858,0.11389601892395189,0.004211080512513158,1.699197528507284,0.002762543654604461,0.0057172137149388135,0.0036053409770675855
26.0,0.6417865331384753,1.068576024157724,95.18496,95.18496,1.0,0.19970660153876404,2.4645273478716763,0.32198238979782035,0.11079634875668869,0.30404385797918404,0.3336555267060583,0.5910108379327842,0.7103050007429463,0.2722452336787014,0.6636238052859194,0.2189679300670869,1.9225248795859256,0.2815016726551852,0.2861491628614916,0.5461822748184204,0.31902108199790746,0.20539600487814058,0.11389601892395189,0.004288389790282745,1.8021219745896815,0.0024823327747237746,0.006176737187482356,0.0040327150394524084
27.0,0.6413978057140501,1.186877875390351,98.84592,98.84592,1.0,0.208407061544521,2.5076902267878287,0.33530841651298593,0.11079634875668869,0.29908093528483287,0.33065115455526534,0.6073011562157847,0.710377860875025,0.2774374251989481,0.663633217374726,0.21925490321961458,1.9250444861115872,0.28325180526438387,0.2859302179115758,0.5152087807655334,0.33179540556996445,0.21392500241191464,0.11389601892395189,0.003894508069547047,1.7002490826753274,0.002339722268456649,0.005526029515755689,0.0038804828048542867
28.0,0.6416625136447146,1.3038088756644886,102.50688,102.50688,1.0,0.19999297721897066,2.5319185532945605,0.32028924947398363,0.11079634875668869,0.29980137763561854,0.3344071194572352,0.583471783035988,0.7128196312168195,0.28052242394352256,0.6624731460556896,0.21845527451087893,1.9180237955177433,0.28062626986972633,0.28650981484059584,0.5324360132217407,0.31667902614861376,0.20615307252048154,0.11389601892395189,0.004024244067106152,1.8251884566161607,0.00223611909025006,0.00591145360995023,0.0050121806483501286
29.0,0.6464122278719248,1.7274057604301543,106.16784,106.16784,1.0,0.19923927171224548,2.520790721649351,0.31911777059413415,0.11079634875668869,0.30204187265592775,0.3351008606371363,0.5768852325010345,0.7117927913964082,0.2794026362136624,0.6639460752066556,0.21817721188775413,1.915582422888991,0.28194347115160007,0.2855594689785966,0.5283849239349365,0.31536287673467517,0.2050211576519938,0.11389601892395189,0.0038309431543141078,1.8047992623087339,0.0021541251526010392,0.005601382110218378,0.00480430524439414
30.0,0.6458575574639847,1.49163473902637,109.8288,109.8288,1.0,0.19710117444308148,2.551079472658063,0.31774897066423236,0.11079634875668869,0.3048929307858511,0.3418679913192632,0.5742030600931871,0.7166938094898663,0.2825880140494389,0.6612627514351679,0.217123467123539,1.9063306090488714,0.28329502842627313,0.28448968657915885,0.5197751522064209,0.31425098923540173,0.2032149703041998,0.11389601892395189,0.003711010202859718,1.811639101611945,0.002085781939958507,0.005435561720848976,0.004223250312132074
31.0,0.6476107852182067,1.6096058338204493,113.48976,113.48976,1.0,0.21115564425509314,2.549996102297593,0.33949583624469276,0.11079634875668869,0.30004937115018815,0.3421775166465831,0.5836711519707063,0.7164994239076944,0.28246558343573835,0.6613212820780928,0.218059251685568,1.914546739611379,0.2766429840142096,0.2842912908870642,0.5351206064224243,0.3364003835869157,0.21736828711868514,0.11389601892395189,0.0034423733673306124,1.7400256335658923,0.0019477166755189688,0.0050325469384362035,0.003947489446309033
32.0,0.6439773906862347,1.6016300951724964,117.15072,117.15072,1.0,0.20084272710115886,2.5913666777807722,0.32531869070406744,0.11079634875668869,0.30765194244413524,0.3464554747569365,0.5732430069709971,0.7185253566634786,0.2874606737220756,0.658586869488563,0.21786101883688894,1.9128062674636086,0.27752035065748276,0.2846025569760978,0.518984317779541,0.3218137058930172,0.20758134871671374,0.11389601892395189,0.003309981753842413,1.7307788686230197,0.0018128724286157185,0.004900731266662915,0.003872793901609383
33.0,0.6491643112219734,1.7157499524861635,120.81168,120.81168,1.0,0.19371136067199152,2.660828032050443,0.31130044691835507,0.11079634875668869,0.30808681976392943,0.349867521884553,0.5853166989196499,0.7209707571952315,0.29405397054429117,0.6618422976660681,0.217423560420562,1.9089654096315272,0.2785571142284569,0.286366880799429,0.527419924736023,0.3076643331803932,0.20105228317214208,0.11389601892395189,0.003454722491704726,1.8682600509600888,0.0018125813225820014,0.005200104958964818,0.005127749130408137
34.0,0.6565059351766319,2.1222417397909283,124.47264,124.47264,1.0,0.19295720273735315,2.659793324143674,0.3112162778187944,0.11079634875668869,0.30927144667093415,0.35104719138850204,0.5944112038280291,0.7220557861364943,0.2946545635997393,0.6598958024041637,0.2165035673087444,1.9008879270249415,0.27773641102010427,0.2834602829162133,0.5187997221946716,0.30727865618997213,0.200548085333816,0.11389601892395189,0.003341887101477979,1.8701199118513614,0.0018057943885503656,0.004976497239386019,0.0042686031163171965
35.0,0.6587703499158757,2.0130163553952336,128.1336,128.1336,1.0,0.21050218142048738,2.666969622219899,0.3384693842463822,0.11079634875668869,0.3014093032389613,0.3523570560771792,0.5947911612466705,0.7224528994831343,0.295138300605976,0.6600768156960912,0.21605226618411763,1.8969255310703637,0.27602057568129584,0.2819843342036553,0.5742921829223633,0.335309568900945,0.21784114126430645,0.11389601892395189,0.002949651536166903,1.7006504573964776,0.0016304152421134424,0.004351565269617205,0.004430351565368315
36.0,0.6453308460618792,1.8120437949843038,131.79456,131.79456,1.0,0.2041580581940938,2.6604515653900638,0.32883124490489146,0.11079634875668869,0.3059206774037947,0.3461186653005601,0.5811156414348373,0.7229320394309308,0.2948536618050245,0.6589348532359188,0.2175898551876877,1.9104254673991015,0.28025626092020967,0.28697630839245075,0.5279580950737,0.32521390874630257,0.21172139426626077,0.11389601892395189,0.0027679391964944063,1.6481992895023723,0.0015235232691525962,0.004090149016684972,0.0037121063467817055
37.0,0.6556703215737643,1.99642215588391,135.45552,135.45552,1.0,0.195445203321138,2.7061344887590386,0.3148349716153495,0.11079634875668869,0.31023838356274464,0.34802431482490764,0.5658883631323207,0.7245057162070099,0.299219827524619,0.6599923327869637,0.21866976051576723,1.919906969371533,0.27867228139707706,0.2870827285921626,0.5285565853118896,0.3121183581018984,0.20363424623035414,0.11389601892395189,0.002805394217986701,1.719715753382843,0.0014468004055420616,0.004254344724300548,0.0035936737795124246
38.0,0.650559213148641,2.0929386950608757,139.11648,139.11648,1.0,0.19411845963473182,2.6952358177037468,0.3138071783133091,0.11079634875668869,0.3100574528570202,0.3495766739949654,0.5579541676180296,0.7233857992358846,0.29832582626387427,0.656953595992689,0.21793706110600713,1.913473913882128,0.2779333163654874,0.28474992328935256,0.5336652994155884,0.3105744806427549,0.20187140484642424,0.11389601892395189,0.002834741006422909,1.7894111188034003,0.0014780620209817604,0.004279782136259296,0.004223285476300786
39.0,0.6604586638527374,2.699561195849461,142.77744,142.77744,1.0,0.20618612580739412,2.7514782432291236,0.33231203077196236,0.11079634875668869,0.3030705827296964,0.35017934947047746,0.5875313424148536,0.7235391313542722,0.3043094987367038,0.6582834488443435,0.21776625024391733,1.911974205080156,0.27562564278368185,0.28621125869702724,0.5674119591712952,0.32919979544182515,0.21459630118745188,0.11389601892395189,0.0026821671068382705,1.7442843142544007,0.0013703440299139894,0.0040795095013447125,0.004102931316975016
40.0,0.6524118577872671,2.122470804301896,146.4384,146.4384,1.0,0.20065793068602297,2.7518890070943924,0.3242185687691975,0.11079634875668869,0.3102739251251202,0.3525644397842744,0.5988277986603485,0.7252687527510835,0.30511559465756277,0.6531172787929476,0.2151497274430765,1.8890012967593843,0.27496346809547006,0.28234971929344105,0.5241466164588928,0.3217195221187549,0.20992272156132383,0.11389601892395189,0.002410968475657474,1.6153521355245175,0.0012845070021637677,0.0036031892300373894,0.004804904620923362
41.0,0.6596608042771586,2.504122087381829,150.09936,150.09936,1.0,0.20189957763604988,2.74824977107103,0.32436037388225547,0.11079634875668869,0.30583423567839113,0.35392308749327617,0.5822771226136535,0.7250461147117654,0.3045264737118964,0.653161678753211,0.21541011773116228,1.8912875073797892,0.276919502845859,0.28424276169265034,0.5357227921485901,0.32152102873638533,0.21113620163244612,0.11389601892395189,0.002566863617521207,1.7709162535284122,0.0013196168943859256,0.0038896167889963815,0.004245586852721945
42.0,0.6615284699229387,2.9554666525845863,153.76032,153.76032,1.0,0.20411428598793283,2.7851715608616656,0.32874925585668396,0.11079634875668869,0.3101325768693291,0.3556096746711577,0.5735217321639471,0.7257766190263758,0.30838967651166166,0.6506568709327541,0.21317667521307074,1.8716780202423784,0.27375201288244766,0.28135849056603773,0.5544428825378418,0.326791182832289,0.21371927815751143,0.11389601892395189,0.0026186475836649185,1.8561720833095023,0.0012611498648197107,0.004055681558936357,0.00522029389963489
43.0,0.6707341534565352,3.0234763253901176,157.42128,157.42128,1.0,0.19787925947189094,2.80916315907685,0.3205746575644449,0.11079634875668869,0.3158992179951957,0.35984973681925975,0.5728254849913738,0.7279634794599099,0.310425413604387,0.6543983268267772,0.21421091744703885,1.8807586030734489,0.27753086419753087,0.28139309005133895,0.5235052704811096,0.31785024828049857,0.20731672786133867,0.11389601892395189,0.0024427948880666565,1.7787367534374425,0.0012320771337771344,0.003728023452581991,0.0034851298485860487
44.0,0.6532949715676594,2.228635688262118,161.08224,161.08224,1.0,0.20190066190908496,2.7821445064315133,0.32555867539215905,0.11079634875668869,0.31505573235403594,0.35978148949265293,0.5640875262042655,0.7283774716352492,0.30798120932992323,0.6507718113612597,0.21296992166249307,1.8698627368590697,0.2749332686241204,0.27956115400243803,0.520749568939209,0.3232702057515703,0.21190518861112065,0.11389601892395189,0.002326857225058145,1.7361549851993914,0.001137662983999512,0.0035876743444207358,0.0041607259890890985
45.0,0.6594733395496177,2.728819474606086,164.7432,164.7432,1.0,0.20058194634718193,2.824273315565023,0.3230552778950714,0.11079634875668869,0.3166470568951811,0.360378931099983,0.5680623848482539,0.7290019260882509,0.312707457909933,0.6483289476346015,0.21136936349069824,1.8558099351288921,0.2725975261655566,0.2818969314344443,0.5413390398025513,0.32052212349328624,0.2108883113487824,0.11389601892395189,0.00227692801062993,1.7435797846083005,0.0011138935301312643,0.0035075417628816774,0.0037298118946783466
46.0,0.6564505250433635,2.937303845181364,168.40416,168.40416,1.0,0.1863850889508101,2.8497300165678188,0.30044866785117114,0.11079634875668869,0.3233818678311044,0.3592996819886585,0.5505549758016071,0.7310702546335798,0.31562772023898955,0.6486698283922712,0.2095185728920791,1.8395601081717716,0.27630543164523746,0.2800059639182943,0.5254263281822205,0.2983238310200765,0.19734947978638642,0.11389601892395189,0.0023799060665895145,1.8667995389823773,0.0011177531487518255,0.0037123829097951183,0.004703977163511613
47.0,0.6659525393772772,3.32749268818219,172.06512,172.06512,1.0,0.1963611429733405,2.8538429928777873,0.31547234643776856,0.11079634875668869,0.31484425759263196,0.3634657260357807,0.5730987876466057,0.7316311531955796,0.31612025500106633,0.6520675046052723,0.21082188684857756,1.8510031240805953,0.27756700526251377,0.28092577813248204,0.5166382789611816,0.31316603954786804,0.20748086057581652,0.11389601892395189,0.002204817063343849,1.774127998691256,0.0010788567070237512,0.0033904778128331973,0.004951667801897246
48.0,0.6567414744479041,3.1142546125117616,175.72608,175.72608,1.0,0.19599157595585273,2.8843793507156934,0.31566429190511563,0.11079634875668869,0.31726220588393045,0.36577365888008334,0.5686936006243706,0.7323725152802182,0.31929315560087307,0.648844303419841,0.2063852019451836,1.8120493051033375,0.274733268671193,0.27690598527982224,0.5279632806777954,0.31330601752378945,0.20704439763572613,0.11389601892395189,0.002211697095887319,1.8236340307776118,0.0010577546950719344,0.003427211782940587,0.0048371708346863235
49.0,0.6637715154829248,3.7061748814405986,179.38704,179.38704,1.0,0.1963198385807965,2.926572242276126,0.31706289798758563,0.11079634875668869,0.32043327732994875,0.3648662291146519,0.5676517481656804,0.7339654647056039,0.32350638791605507,0.6492157671914061,0.20831758588283278,1.8290155165293878,0.27767584097859327,0.279680079980005,0.5037539601325989,0.31446994531524197,0.2077634672099961,0.11389601892395189,0.002104044940716292,1.7780581951810746,0.0009874880801202031,0.003273540579892226,0.005090979491913586
50.0,0.6697322047099525,3.747396620230302,183.048,183.048,1.0,0.19163120063957653,2.867701242815626,0.30728313476407493,0.11079634875668869,0.3238629604449144,0.3650336360050711,0.577293710469224,0.7353277769743919,0.31861911759616063,0.6476242457214777,0.20664739427285256,1.8143513375198,0.2770980101347176,0.27830011282437006,0.5023848414421082,0.30455954719821665,0.20348190237843677,0.11389601892395189,0.0020362652604443733,1.762681436537605,0.0009799597727207124,0.0031395948673745167,0.0040699915526067176
51.0,0.6743629349675004,3.960891072202289,186.70896,186.70896,1.0,0.19829780582024564,2.866536833798132,0.3162314882247994,0.11079634875668869,0.30938490938064933,0.36163018105892564,0.5844589569563382,0.7336970480328009,0.31794123890550785,0.6499551808880484,0.21002016049981437,1.8439640163370798,0.2737010027347311,0.27918516583964487,0.5276493430137634,0.31325986276171713,0.20939681741426405,0.11389601892395189,0.0019688788582161586,1.7448967908940176,0.0009753887338486064,0.003001485546470412,0.0039698432760125624
52.0,0.678248830983568,4.913410740146184,190.36992,190.36992,1.0,0.19388081083375494,2.9133976929039647,0.3113804790466479,0.11079634875668869,0.32074829690189327,0.365162866957876,0.5864221612616438,0.7355348930454779,0.3227128581857676,0.6453057596110352,0.20952552581934852,1.839621154443056,0.27065632311291715,0.27883742052679383,0.5461564660072327,0.3088189754143519,0.20607789204255908,0.11389601892395189,0.0018861431845467013,1.7063019979214005,0.0009329782460220328,0.0028757588459116046,0.004168028297627001
53.0,0.6722626347639771,4.323010934811448,194.03088,194.03088,1.0,0.20496657476220131,2.894958093394358,0.33012619665974835,0.11079634875668869,0.3160161637028316,0.36550450683655245,0.5803603357131522,0.7369456330655135,0.3215418262190048,0.6471341394331434,0.20907172350880135,1.8356367982308324,0.2721974631470689,0.27794987327513376,0.5397346019744873,0.3278484328596837,0.21656807512378412,0.11389601892395189,0.0018552297650343537,1.7163496289849718,0.0009093353899415101,0.002837362240998534,0.003271966758230955
54.0,0.6714117002487616,4.103155031538269,197.69184,197.69184,1.0,0.1983834742174041,2.929221276910297,0.318023790872326,0.11079634875668869,0.31998272471208905,0.36887187001064675,0.5906099314022656,0.7376086271750062,0.32487184907598204,0.6458023414164686,0.20965164043286896,1.8407284329477125,0.27250264737027885,0.27653559496273455,0.5192459225654602,0.3155796819065041,0.21051437014875368,0.11389601892395189,0.0018233916503411147,1.7230771196300338,0.0008403685160770898,0.0028387853044348176,0.004371278186616943
55.0,0.6848940615216446,5.39354398667377,201.3528,201.3528,1.0,0.19379639098816132,2.9507322077484184,0.3112418216824631,0.11079634875668869,0.32092337507407326,0.3668987102501664,0.5748295323057572,0.7388656153875071,0.327649432205315,0.6451115066475199,0.20803414203198847,1.8265268970541666,0.2688500549920567,0.2751264870778067,0.5240978002548218,0.30860121748524016,0.20616335973693295,0.11389601892395189,0.0017894350077612402,1.7296264740634797,0.0008663964068383286,0.0027412882428470863,0.004067177105778514
56.0,0.6762433917580963,3.7611963364194985,205.01376,205.01376,1.0,0.20056179491694137,2.9263676077704988,0.32081463758345413,0.11079634875668869,0.3135534480640456,0.3677978929073673,0.593622435448849,0.7378452042823201,0.3255025140103272,0.6468504841754175,0.20744737344337594,1.8213751051464588,0.26712485681557846,0.27778584919366556,0.549400806427002,0.3186960864601116,0.212545121341818,0.11389601892395189,0.0017292626208574285,1.7075207426987618,0.0008352143114904233,0.0026494705543470944,0.0032638750693590735
