round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best_threshold,fed_f1,fed_brier,fed_auroc,fed_auprc,fed_prevalence,fed_f1_best,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,9.224469186308035,609.6797696734966,21.90336,21.90336,0.0,0.3849862252511196,0.5952035880592264,0.28103132454278756,0.24542895798515654,0.6786179171126417,0.24085328864810854,0.11411127895266869,0.3179556390565989,2.1339358652276603,0.642929997802842,0.1710609573523348,1.5019046229047903,0.1432153803287824,0.2722124585041984,0.4762393534183502,0.3663287937305158,0.23405188682813396,0.11389601892395189,0.0,0.0,,
12.0,8.880334643629464,607.2971016360641,21.90336,21.90336,0.0,0.3819525811149694,0.5941311912507959,0.2949507818288677,0.2422766874303303,0.6891590606389454,0.2566841937905861,0.11411127895266869,0.3263556408021938,2.276828600728617,0.642929997802842,0.1710609573523348,1.5019046229047903,0.1432153803287824,0.2722124585041984,0.4762393534183502,0.3663287937305158,0.23405188682813396,0.11389601892395189,0.0,0.0,,
13.0,9.699304041514013,526.2102234862858,25.55392,25.55392,0.9971592150692714,0.38306715186546514,0.5743797984375636,0.26834556590224434,0.24525674854162643,0.6586712574352035,0.22206012550186194,0.11411127895266869,0.29470990213344384,1.9540640972090586,0.6346263518708647,0.16299642466829892,1.4310985248495056,0.03856749311294766,0.2685788787483703,0.47500693798065186,0.3658186008993323,0.2338082483518044,0.11389601892395189,0.008790072691467834,1.2655492096673697,0.0073031126181097635,0.009941917992065872
14.0,9.558518163024502,481.40873554862344,25.55392,25.55392,0.0,0.364793361837095,0.5131569216524935,0.282011266491825,0.2308646345098788,0.6670283467348732,0.2294474747660667,0.11411127895266869,0.30061178118968296,2.0199968412494913,0.6346263518708647,0.16299642466829892,1.4310985248495056,0.03856749311294766,0.2685788787483703,0.47500693798065186,0.3658186008993323,0.2338082483518044,0.11389601892395189,0.0,0.0,,
15.0,9.138505257152277,509.833375555711,25.55392,25.55392,0.0,0.3770633460869422,0.5999906885401091,0.2876198987261656,0.2392833251024767,0.6743937748695668,0.2384659097766433,0.11411127895266869,0.3079122946191663,2.1137842695851936,0.6346263518708647,0.16299642466829892,1.4310985248495056,0.03856749311294766,0.2685788787483703,0.47500693798065186,0.3658186008993323,0.2338082483518044,0.11389601892395189,0.0,0.0,,
16.0,8.649714882032423,529.4838000677021,25.55392,25.55392,0.0,0.37414171928980683,0.5851380621727409,0.29860301666448735,0.23649297588688187,0.6833122082009608,0.2492784225103847,0.11411127895266869,0.3250872901771845,2.2154999777945155,0.6346263518708647,0.16299642466829892,1.4310985248495056,0.03856749311294766,0.2685788787483703,0.47500693798065186,0.3658186008993323,0.2338082483518044,0.11389601892395189,0.0,0.0,,
17.0,9.622689683387815,514.6875073646771,29.20448,29.20448,0.9971592150692714,0.37635776659798287,0.5739935870054444,0.27185992011726445,0.2400932603556378,0.6600532567129062,0.22458533848043127,0.11411127895266869,0.2965664249500831,1.9744593808074373,0.6379661625618832,0.16376947474203662,1.437885856672349,0.034441329595514616,0.2708556932383647,0.4753788411617279,0.36330931018472673,0.23179484773033515,0.11389601892395189,0.00777575785732674,1.182914261589758,0.006449122085974309,0.008818875756619984
18.0,9.479348593992519,518.4405763605446,29.20448,29.20448,0.0,0.3744226932743225,0.5985837925172973,0.2820214758131558,0.23775823856866163,0.6715010926209528,0.23892101779074085,0.11411127895266869,0.309621674797868,2.1110688744921786,0.6379661625618832,0.16376947474203662,1.437885856672349,0.034441329595514616,0.2708556932383647,0.4753788411617279,0.36330931018472673,0.23179484773033515,0.11389601892395189,0.0,0.0,,
19.0,9.003298889852285,557.4966767453242,29.20448,29.20448,0.0,0.37194482373469484,0.5658841335476346,0.2926219462739656,0.2352899847475756,0.678645695161974,0.24460474742807076,0.11411127895266869,0.3142252663154677,2.16011566209594,0.6379661625618832,0.16376947474203662,1.437885856672349,0.034441329595514616,0.2708556932383647,0.4753788411617279,0.36330931018472673,0.23179484773033515,0.11389601892395189,0.0,0.0,,
20.0,8.701400065862572,790.8574294919955,29.20448,29.20448,0.0,0.36766141122404006,0.5506333325204531,0.2992999801119258,0.23178373210708078,0.6853052659069971,0.2517667088419314,0.11411127895266869,0.31923679581148284,2.2308880122844257,0.6379661625618832,0.16376947474203662,1.437885856672349,0.034441329595514616,0.2708556932383647,0.4753788411617279,0.36330931018472673,0.23179484773033515,0.11389601892395189,0.0,0.0,,
21.0,9.395880535986633,550.5287040947971,32.85504,32.85504,0.9971592150692714,0.3859641558349073,0.5922372580711305,0.2675614930329728,0.24765348557760508,0.6625683699973017,0.22383474960837477,0.11411127895266869,0.2975137696369358,1.9692483154185887,0.6368523485219683,0.1629062537542953,1.4303068298029575,0.05198776758409786,0.2703700106827231,0.47834762930870056,0.364543118113402,0.23266756031217042,0.11389601892395189,0.007097094614834261,1.1352782424655743,0.005903041261064543,0.008051093977739919
22.0,9.354440653425785,562.4843573186839,32.85504,32.85504,0.0,0.37307144287872346,0.5775840295870739,0.283462346418503,0.2369644138630989,0.6697927217366024,0.23173520863646313,0.11411127895266869,0.30482193148308506,2.040760012346581,0.6368523485219683,0.1629062537542953,1.4303068298029575,0.05198776758409786,0.2703700106827231,0.47834762930870056,0.364543118113402,0.23266756031217042,0.11389601892395189,0.0,0.0,,
23.0,8.956768559538578,668.8837212025205,32.85504,32.85504,0.0,0.37086539694144643,0.555664892500681,0.29279809965286446,0.23464513307670512,0.6813557476990371,0.23935477064771055,0.11411127895266869,0.31183432349752604,2.1126007825352415,0.6368523485219683,0.1629062537542953,1.4303068298029575,0.05198776758409786,0.2703700106827231,0.47834762930870056,0.364543118113402,0.23266756031217042,0.11389601892395189,0.0,0.0,,
24.0,8.616243623115015,606.0830796339363,32.85504,32.85504,0.0,0.35978912548438724,0.539643733658099,0.3057524116278245,0.2257908139464312,0.6884573201909215,0.25193823571640256,0.11411127895266869,0.32465700843053813,2.230402954874838,0.6368523485219683,0.1629062537542953,1.4303068298029575,0.05198776758409786,0.2703700106827231,0.47834762930870056,0.364543118113402,0.23266756031217042,0.11389601892395189,0.0,0.0,,
25.0,9.361988521108518,640.086473869414,36.5056,36.5056,0.9971592150692714,0.3800533940811142,0.5743859146795753,0.2699684701626337,0.24283808163657714,0.662273420578611,0.22410549156092952,0.11411127895266869,0.2973001267394384,1.9652240698775028,0.6370083758554772,0.1626042675356374,1.4276554094854526,0.12112676056338029,0.2734735184976948,0.4875537157058716,0.3654645217719547,0.23330810646383127,0.11389601892395189,0.007290670512837937,1.2251407091971487,0.005889485098125517,0.008428196992088017
26.0,9.202437968605638,686.967086557492,36.5056,36.5056,0.0,0.375701649679098,0.5827219219632589,0.2818887167252696,0.23882629101187858,0.6710788357854623,0.2312162531074784,0.11411127895266869,0.3052977211053374,2.030850307732449,0.6370083758554772,0.1626042675356374,1.4276554094854526,0.12112676056338029,0.2734735184976948,0.4875537157058716,0.3654645217719547,0.23330810646383127,0.11389601892395189,0.0,0.0,,
27.0,8.975340877909101,645.3440298012177,36.5056,36.5056,0.0,0.377430098189448,0.5878599247869859,0.28792677134473016,0.23950483602794245,0.6789075020530199,0.24704124644152475,0.11411127895266869,0.31741256963961734,2.1726713387534455,0.6370083758554772,0.1626042675356374,1.4276554094854526,0.12112676056338029,0.2734735184976948,0.4875537157058716,0.3654645217719547,0.23330810646383127,0.11389601892395189,0.0,0.0,,
28.0,8.723922368000716,617.7999736415384,36.5056,36.5056,0.0,0.3709358026546475,0.589461859272491,0.29567795131172586,0.23395592974961305,0.688764589147652,0.25923009108580697,0.11411127895266869,0.32266339100480773,2.2891578512608075,0.6370083758554772,0.1626042675356374,1.4276554094854526,0.12112676056338029,0.2734735184976948,0.4875537157058716,0.3654645217719547,0.23330810646383127,0.11389601892395189,0.0,0.0,,
29.0,9.264030794690987,651.2790874069348,40.15616,40.15616,0.9971592150692714,0.37768873564471284,0.5809345914319172,0.27682223514032683,0.24072952331772435,0.6639249116365015,0.22957801571753633,0.11411127895266869,0.30049794957078885,2.01888055168292,0.631430320248455,0.1622633605790411,1.4246622674966714,0.12181303116147309,0.2739266547406082,0.48253554105758667,0.36798847125133227,0.23543938711141676,0.11389601892395189,0.006220334199888509,1.0944092192221433,0.005285744635628944,0.006987475126156397
30.0,9.328587403416178,624.7148964029735,40.15616,40.15616,0.0,0.3723104369656857,0.5725957038535663,0.284080635991748,0.23611896050419123,0.6697490953147728,0.22827272490626932,0.11411127895266869,0.3082442793496593,2.0193112589606166,0.631430320248455,0.1622633605790411,1.4246622674966714,0.12181303116147309,0.2739266547406082,0.48253554105758667,0.36798847125133227,0.23543938711141676,0.11389601892395189,0.0,0.0,,
31.0,8.949808972646135,886.2887596056596,40.15616,40.15616,0.0,0.36958524840625995,0.5858244001790354,0.29338724552271483,0.23346108704051038,0.6802008564319214,0.24622796654298618,0.11411127895266869,0.319841604621675,2.1775904374234396,0.631430320248455,0.1622633605790411,1.4246622674966714,0.12181303116147309,0.2739266547406082,0.48253554105758667,0.36798847125133227,0.23543938711141676,0.11389601892395189,0.0,0.0,,
32.0,8.713990800868524,589.2790777983732,40.15616,40.15616,0.0,0.3717674447461768,0.5898071105600393,0.3021552162186174,0.23470229374279603,0.6868385600206164,0.2534622757779174,0.11411127895266869,0.32630661747762296,2.2448563636590606,0.631430320248455,0.1622633605790411,1.4246622674966714,0.12181303116147309,0.2739266547406082,0.48253554105758667,0.36798847125133227,0.23543938711141676,0.11389601892395189,0.0,0.0,,
33.0,9.347708008456035,781.1298892509074,43.80672,43.80672,0.9971592150692714,0.37563978763220285,0.5771762726008741,0.27293359183863364,0.23959693631877213,0.662742407523285,0.22880569061169304,0.11411127895266869,0.3034919429827724,2.0084142386743022,0.6384036489990633,0.16312948914087494,1.4322668226867186,0.22650056625141562,0.2770194674423809,0.48789843916893005,0.3684207374697165,0.2354554792622164,0.11389601892395189,0.006570056910398163,1.207775063929148,0.0053484015592347636,0.0075898605078156735
34.0,9.331123499153753,638.7324402303275,43.80672,43.80672,0.0,0.3771373420702397,0.5883387863684787,0.27999105748512726,0.2399689617864524,0.6731646477484187,0.24044043305008686,0.11411127895266869,0.3140893982522095,2.111675686249047,0.6384036489990633,0.16312948914087494,1.4322668226867186,0.22650056625141562,0.2770194674423809,0.48789843916893005,0.3684207374697165,0.2354554792622164,0.11389601892395189,0.0,0.0,,
35.0,9.017758081061611,534.5819574265537,43.80672,43.80672,0.0,0.37544274369342867,0.5765564784478894,0.28347433162586416,0.23820644585042863,0.6775116275020839,0.23703467746637974,0.11411127895266869,0.31896071585606495,2.093187886075255,0.6384036489990633,0.16312948914087494,1.4322668226867186,0.22650056625141562,0.2770194674423809,0.48789843916893005,0.3684207374697165,0.2354554792622164,0.11389601892395189,0.0,0.0,,
36.0,8.870570479082366,649.337781668887,43.80672,43.80672,0.0,0.3693444986076423,0.5921937980523102,0.30160466443080086,0.23262171667818143,0.6894998224449677,0.25611332564074213,0.11411127895266869,0.32533133386849256,2.2687554644812016,0.6384036489990633,0.16312948914087494,1.4322668226867186,0.22650056625141562,0.2770194674423809,0.48789843916893005,0.3684207374697165,0.2354554792622164,0.11389601892395189,0.0,0.0,,
37.0,9.373578799801033,700.9450555229874,47.45728,47.45728,0.9971592150692714,0.3740509044180164,0.5811100638596283,0.2763404048670564,0.2381700197108359,0.6646498269831448,0.22806060526093,0.11411127895266869,0.3005040420980066,2.0014215081532423,0.6334527396933988,0.1599243802269008,1.4041261647053875,0.22481128979323925,0.278245055694476,0.4867509603500366,0.3705935481690311,0.23725135513751217,0.11389601892395189,0.00609179647935711,1.1725527009693906,0.004786798766812344,0.0071944632950417045
38.0,9.372716160189189,1003.4890489270953,47.45728,47.45728,0.0,0.36307681282496407,0.5441750983809837,0.2960734880026134,0.22876281077209235,0.6769813445282502,0.2404775000828568,0.11411127895266869,0.3144588123975126,2.1114151310950966,0.6334527396933988,0.1599243802269008,1.4041261647053875,0.22481128979323925,0.278245055694476,0.4867509603500366,0.3705935481690311,0.23725135513751217,0.11389601892395189,0.0,0.0,,
39.0,8.97788977892937,667.5927489171199,47.45728,47.45728,0.0,0.36664620196223563,0.5607018753518572,0.29771213004516983,0.2308550865433165,0.6841092050942206,0.2483439557378571,0.11411127895266869,0.3187451765521867,2.193133359514364,0.6334527396933988,0.1599243802269008,1.4041261647053875,0.22481128979323925,0.278245055694476,0.4867509603500366,0.3705935481690311,0.23725135513751217,0.11389601892395189,0.0,0.0,,
40.0,8.682257892901664,838.8968031479113,47.45728,47.45728,0.0,0.37879778366734734,0.588845852199728,0.2961731115891579,0.2400881201958176,0.6889670028463185,0.2552536587666028,0.11411127895266869,0.3326468953983131,2.255007870089076,0.6334527396933988,0.1599243802269008,1.4041261647053875,0.22481128979323925,0.278245055694476,0.4867509603500366,0.3705935481690311,0.23725135513751217,0.11389601892395189,0.0,0.0,,
41.0,9.429643742100826,924.9729862468897,51.10784,51.10784,0.9971592150692714,0.377976173679424,0.5850026800924647,0.27578552601255507,0.24114702848196545,0.6652441893899624,0.22817796844756275,0.11411127895266869,0.29983000189312226,2.0033554745470674,0.635552739849012,0.16019822803598904,1.4065305315276475,0.22991386061080657,0.27456288776085735,0.48945653438568115,0.37060163107664224,0.23723745375400182,0.11389601892395189,0.005663568405039736,1.1406646029790863,0.004552602070952782,0.006611384534504976
42.0,9.421651278020835,709.0097439582225,51.10784,51.10784,0.0,0.3760652229816382,0.5853133033342052,0.28031456475096983,0.23908756310925897,0.6729493110049822,0.23947435229601233,0.11411127895266869,0.31050710356481726,2.107728064480843,0.635552739849012,0.16019822803598904,1.4065305315276475,0.22991386061080657,0.27456288776085735,0.48945653438568115,0.37060163107664224,0.23723745375400182,0.11389601892395189,0.0,0.0,,
43.0,9.118380157144843,766.4727213382407,51.10784,51.10784,0.0,0.3730316363952206,0.5992466094908336,0.29560729817021725,0.23559405994469565,0.6834176898576692,0.25196570497972076,0.11411127895266869,0.3220956498717741,2.2273504220706464,0.635552739849012,0.16019822803598904,1.4065305315276475,0.22991386061080657,0.27456288776085735,0.48945653438568115,0.37060163107664224,0.23723745375400182,0.11389601892395189,0.0,0.0,,
44.0,8.652548561356985,637.6035683621515,51.10784,51.10784,0.0,0.37104375995526767,0.5963003542217964,0.30573014755660927,0.2335614834279039,0.6905052715913134,0.2551725774993377,0.11411127895266869,0.3322046597136104,2.261630152204125,0.635552739849012,0.16019822803598904,1.4065305315276475,0.22991386061080657,0.27456288776085735,0.48945653438568115,0.37060163107664224,0.23723745375400182,0.11389601892395189,0.0,0.0,,
45.0,9.427074065545881,874.4811564991198,54.7584,54.7584,0.9971592150692714,0.377966618673709,0.5721451214140456,0.2765445227534318,0.24116668306674677,0.6648737887410306,0.22687853412015563,0.11411127895266869,0.30171580846939483,1.9928488784865013,0.62771046196088,0.1569570055430597,1.3780727985572483,0.2255817400326071,0.2727469670710572,0.4905587136745453,0.3730145359988469,0.2391885301925437,0.11389601892395189,0.005461863922404142,1.146474573528394,0.004180858296263493,0.006580932999060296
46.0,9.315641799386622,729.4512853960408,54.7584,54.7584,0.0,0.3810506537594164,0.5972319139056995,0.27878890878737295,0.24307155354051535,0.670273291078819,0.2338452132911416,0.11411127895266869,0.31004724684774215,2.0535758480343147,0.62771046196088,0.1569570055430597,1.3780727985572483,0.2255817400326071,0.2727469670710572,0.4905587136745453,0.3730145359988469,0.2391885301925437,0.11389601892395189,0.0,0.0,,
47.0,8.942581885097454,926.9266260310824,54.7584,54.7584,0.0,0.37898082178918885,0.6030949491441011,0.29254638301327973,0.24058514215486893,0.6829727020025019,0.24567941063569337,0.11411127895266869,0.32628798498384654,2.1605473546387914,0.62771046196088,0.1569570055430597,1.3780727985572483,0.2255817400326071,0.2727469670710572,0.4905587136745453,0.3730145359988469,0.2391885301925437,0.11389601892395189,0.0,0.0,,
48.0,8.592941793590647,742.6740376791997,54.7584,54.7584,0.0,0.3758690156847283,0.6017536179604308,0.2968784610073424,0.23803094721106094,0.6876592286450471,0.25310088423436816,0.11411127895266869,0.3288766449937321,2.24047150162328,0.62771046196088,0.1569570055430597,1.3780727985572483,0.2255817400326071,0.2727469670710572,0.4905587136745453,0.3730145359988469,0.2391885301925437,0.11389601892395189,0.0,0.0,,
49.0,9.361037033675075,729.0019682020418,58.40896,58.40896,0.9971592150692714,0.3755805953016574,0.5736139579774571,0.27601600024026746,0.2392693931869409,0.6655715221186408,0.22769966214647067,0.11411127895266869,0.3047622614637397,1.9962758516744457,0.626617467461405,0.15635076452685986,1.3727500399399817,0.19333209163717638,0.2715151515151515,0.4882892668247223,0.37233289609324244,0.23874555580196866,0.11389601892395189,0.005626432954961025,1.2301008796785027,0.003923910757738492,0.0071431710411040674
50.0,9.24926005726839,1012.6502230650458,58.40896,58.40896,0.0,0.3802122875761094,0.6089345012610443,0.28778531266932333,0.2418152465612807,0.6758456716848483,0.24324876851434002,0.11411127895266869,0.31693363546701864,2.138309837475457,0.626617467461405,0.15635076452685986,1.3727500399399817,0.19333209163717638,0.2715151515151515,0.4882892668247223,0.37233289609324244,0.23874555580196866,0.11389601892395189,0.0,0.0,,
51.0,8.899608010901108,767.6874213695191,58.40896,58.40896,0.0,0.3680072165308154,0.5907990196710386,0.29928843692346174,0.23209112662470224,0.6795661392716138,0.24659749721794627,0.11411127895266869,0.32176707906292557,2.175422219386538,0.626617467461405,0.15635076452685986,1.3727500399399817,0.19333209163717638,0.2715151515151515,0.4882892668247223,0.37233289609324244,0.23874555580196866,0.11389601892395189,0.0,0.0,,
52.0,8.687394167835613,888.5895536361752,58.40896,58.40896,0.0,0.37453287940501434,0.5950403959046737,0.30003795117681137,0.23675045029334982,0.6857674660876238,0.2542601038485866,0.11411127895266869,0.32871678008273514,2.2503902254601784,0.626617467461405,0.15635076452685986,1.3727500399399817,0.19333209163717638,0.2715151515151515,0.4882892668247223,0.37233289609324244,0.23874555580196866,0.11389601892395189,0.0,0.0,,
53.0,9.452573641154663,857.2778337863498,62.05952,62.05952,0.9971592150692714,0.3720639925093689,0.5762546120168338,0.2797572688741764,0.23631337441019565,0.6653757746196993,0.22717353577824997,0.11411127895266869,0.3057950383014155,1.9879887423995597,0.5882087284047152,0.15673702244158214,1.3761413605354818,0.23093903888605877,0.27698828222388433,0.4919765293598175,0.3759735770794662,0.24170952790613023,0.11389601892395189,0.004805871874945869,1.0972732645459473,0.0033719560761202453,0.006101046075327634
54.0,9.374481726218232,846.2621110097871,62.05952,62.05952,0.0,0.3787991110936993,0.5957749521665552,0.2881055831632464,0.2406653772623991,0.6767538621691848,0.2364332248672055,0.11411127895266869,0.31450712782424783,2.0768680167570355,0.5882087284047152,0.15673702244158214,1.3761413605354818,0.23093903888605877,0.27698828222388433,0.4919765293598175,0.3759735770794662,0.24170952790613023,0.11389601892395189,0.0,0.0,,
55.0,9.07857447249808,859.9595676145443,62.05952,62.05952,0.0,0.3789218717778977,0.5975910648253389,0.29517454543548494,0.24052573067555233,0.6824387222260935,0.2494848974586312,0.11411127895266869,0.3238833811694344,2.207693014232508,0.5882087284047152,0.15673702244158214,1.3761413605354818,0.23093903888605877,0.27698828222388433,0.4919765293598175,0.3759735770794662,0.24170952790613023,0.11389601892395189,0.0,0.0,,
56.0,8.620528592196107,796.0600901560437,62.05952,62.05952,0.0,0.36880687670172574,0.5796972116059648,0.30977412325724896,0.2317628425945521,0.6881875806514971,0.25744307573704206,0.11411127895266869,0.33138735979640405,2.278687578207473,0.5882087284047152,0.15673702244158214,1.3761413605354818,0.23093903888605877,0.27698828222388433,0.4919765293598175,0.3759735770794662,0.24170952790613023,0.11389601892395189,0.0,0.0,,
57.0,9.474028649286058,915.0508556993906,65.71008,65.71008,0.9971592150692714,0.37463729106797666,0.5688758545610509,0.28212134057119487,0.2380220239361055,0.669092855623108,0.2298294261543288,0.11411127895266869,0.3065454949899599,2.0116524572212193,0.6354196654627392,0.17300887929251726,1.5190072570318274,0.25775582651643775,0.27839223091448606,0.4972839951515198,0.3751503457462213,0.24091680340284213,0.11389601892395189,0.005626190068543304,1.3346507690148428,0.0042097636560197715,0.006914924165178731
58.0,9.449614393138448,781.5512610839074,65.71008,65.71008,0.0,0.3677185113679651,0.5653271547932279,0.30289961572938373,0.23174440840259639,0.6782124738937848,0.23984147122932384,0.11411127895266869,0.3179900897912637,2.1004719619126804,0.6354196654627392,0.17300887929251726,1.5190072570318274,0.25775582651643775,0.27839223091448606,0.4972839951515198,0.3751503457462213,0.24091680340284213,0.11389601892395189,0.0,0.0,,
59.0,9.02321337433314,724.1042713401092,65.71008,65.71008,0.0,0.36534560127380744,0.5891389864546593,0.3028616354752884,0.22981132821364408,0.6829672735322998,0.2507086566153637,0.11411127895266869,0.32108785908393545,2.202152825248819,0.6354196654627392,0.17300887929251726,1.5190072570318274,0.25775582651643775,0.27839223091448606,0.4972839951515198,0.3751503457462213,0.24091680340284213,0.11389601892395189,0.0,0.0,,
60.0,8.766087802851192,665.2843086419986,65.71008,65.71008,0.0,0.37216491625979087,0.6000245810492941,0.30602801460017587,0.23427174137297688,0.6898374290632769,0.2598667651468021,0.11411127895266869,0.33139137407445296,2.289322291277561,0.6354196654627392,0.17300887929251726,1.5190072570318274,0.25775582651643775,0.27839223091448606,0.4972839951515198,0.3751503457462213,0.24091680340284213,0.11389601892395189,0.0,0.0,,
