round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auroc,fed_auprc,fed_f1_best_threshold,fed_brier,fed_f1,fed_ece,fed_prevalence,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6398787254402992,0.4238943494110384,30.60832,30.60832,0.005594161094357764,0.3233495502023256,0.6918723686027872,0.2664023973256479,0.5248696081010178,0.20445400920902704,0.3013834287621915,0.32483562302197944,0.11423716012084592,2.362008292851619,0.6680223755720605,0.22210724554114916,1.9500878752351272,0.28046667436756384,0.2871660859465738,0.5310382843017578,0.3506292991328536,0.22139852729563117,0.11389601892395189,0.009676883467440675,0.007857311051338911,0.009689565691564232,0.009665478760361544,
12.0,0.6425903707160334,0.388448535002193,34.25888,34.25888,0.9971592150692714,0.3105747727372183,0.6773128341238422,0.2508108459209812,0.5330607821847888,0.21458081475381177,0.287496678270519,0.3402070317802856,0.11423716012084592,2.2119140633672942,0.6677180262684119,0.22171233595909606,1.9466205935356957,0.2821576763485477,0.2873629544143105,0.5367958545684814,0.3454110364438699,0.21898663991662337,0.11389601892395189,0.007376233607755012,1.2903301478363574,0.006314320329860006,0.00816916035828797,
13.0,0.6403011619991605,0.5527676734094455,34.27936,34.27936,0.005594161094357764,0.32353804753846144,0.693462376043921,0.2687093887162307,0.5607582706646677,0.21255055789669988,0.29813427630557643,0.33800416137396627,0.11423716012084592,2.3840623555001375,0.667660662724499,0.22176211622712477,1.9470576612093424,0.2828166416964389,0.28715583105088655,0.5372859835624695,0.3457366570622603,0.21922916957812724,0.11389601892395189,0.00853345627109685,0.007507789181545377,0.00931258789222643,0.007822973872481277,
14.0,0.6399385391527302,0.5100683834781284,37.26944,37.26944,0.8167475197762336,0.31026678951754405,0.6799507277074505,0.25476400556359075,0.5745270022557822,0.21442714354749523,0.2842239198361739,0.33944683369063405,0.11423716012084592,2.2448725793667306,0.6671106328040962,0.22331016001901177,1.9606493899327198,0.27982021435980176,0.2842783100361238,0.5437455177307129,0.3440834959334543,0.21728178382786495,0.11389601892395189,0.007177961106393661,1.1177730434574187,0.006336168964086534,0.008068723771233475,
15.0,0.6408680428183947,0.5987065269001686,37.28992,37.28992,0.005594161094357764,0.3260270620443526,0.6978659461934789,0.27019370883055627,0.5543444783305834,0.21335132739415952,0.296528596149979,0.3400960965067981,0.11423716012084592,2.392311371788581,0.6672088824617848,0.22331267769934443,1.9606714950102848,0.2814116565122428,0.2838230545689377,0.54751056432724,0.3449998243475508,0.21784374166310302,0.11389601892395189,0.007672970387549086,0.007071691798046231,0.008157557468902633,0.007198430092132319,
16.0,0.6454490788382828,0.4055891806830153,40.95088,40.95088,1.0,0.31348693467842,0.6801452606990765,0.25445341131597654,0.580735854870168,0.22997494894747364,0.27850751229661913,0.3629428768898141,0.11423716012084592,2.23302635645921,0.6669712836919524,0.22396847414206927,1.9664293472067054,0.27375609756097563,0.2870771899392888,0.5617426633834839,0.36405757551293666,0.23241769693588302,0.11389601892395189,0.006998937105307748,1.364097110041257,0.005881116179837388,0.00789763448819602,0.003604091300108726
17.0,0.6407718066963533,0.5682516596027181,40.97136,40.97136,0.005594161094357764,0.3255513411059824,0.6996551275375195,0.2747682643014331,0.5888748486063933,0.21006628656240886,0.3003409040763049,0.33532818118654273,0.11423716012084592,2.431353020036676,0.666823639392207,0.22392731317159506,1.9660679564323562,0.27246549498560224,0.28724793268533294,0.5589872598648071,0.36167258817309356,0.23060214860207906,0.11389601892395189,0.008213966719251448,0.008101913146674633,0.008213237942831441,0.008214711272650952,
18.0,0.6228967116645249,0.5271819804803154,42.95792,42.95792,0.5426336261527032,0.34039113682799377,0.7118096101781947,0.29077681027357805,0.5554343604624332,0.20877535627707194,0.30774084144653074,0.3348757859590499,0.11423716012084592,2.5976777401264184,0.6663886377464718,0.2225754113696251,1.9541983422461693,0.2721575649059982,0.2847624565469293,0.5591509938240051,0.35890504207059526,0.22924698056511378,0.11389601892395189,0.008577267644875219,0.9866700922138989,0.007533636940474115,0.008581931875641283,
19.0,0.6028641293332925,0.7608511886976224,42.9784,42.9784,0.005594161094357764,0.34745946277861295,0.724618250777755,0.3058362939078367,0.5674911933385534,0.19622044928017932,0.31777291452421813,0.3118097149876715,0.11423716012084592,2.7418187601711783,0.6663851364494358,0.2225130462084018,1.9536507799888356,0.2726554787759131,0.2847517211073678,0.5640360713005066,0.3595304207413125,0.22990527080975628,0.11389601892395189,0.007711396458122453,0.008038643281906843,0.007268654362066204,0.008179645995076886,
20.0,0.6386026515178499,0.6400013656071283,46.62896,46.62896,0.9971592150692714,0.31468854301549576,0.6839747625557262,0.2587811542551046,0.5809903948606262,0.2173031855976874,0.2865897428495688,0.3455929425226154,0.11423716012084592,2.2795800082500026,0.6648023242990164,0.22509865195034068,1.9763522384451253,0.27475708083522843,0.28576696165191745,0.57443767786026,0.3584920095175848,0.2273657275710025,0.11389601892395189,0.006961101585546724,1.477294969605282,0.006060905452648866,0.007642912194767797,
21.0,0.64001438682841,0.6311328983064483,46.64944,46.64944,0.005594161094357764,0.32458356474882166,0.7020049849791706,0.2764665222834106,0.589431165986716,0.20244840589082594,0.3016193774688063,0.32058038335075006,0.11423716012084592,2.450322522645272,0.6649171517824565,0.22513618076648173,1.9766817391291318,0.274012474012474,0.28587155963302757,0.5756774544715881,0.3573524463962846,0.22672005378762128,0.11389601892395189,0.007402142958006106,0.00849122740328312,0.006795997661591557,0.008066204382551559,
22.0,0.6347191452253947,0.6456583814061823,49.63952,49.63952,0.8167475197762336,0.32008257273203067,0.6879986859585497,0.264431804792317,0.5518298067944077,0.20560100563019423,0.29491927572690885,0.3262103846034529,0.11423716012084592,2.3275097697640392,0.6662358732704157,0.223853512245656,1.9654199888682895,0.27814423922603343,0.28433268858800775,0.5546995997428894,0.3480210723486189,0.2203502244401799,0.11389601892395189,0.006130387467842927,1.161631928756833,0.005171520480752405,0.0071507586638562375,
23.0,0.6361784867530572,0.8574252608438544,49.66,49.66,0.005594161094357764,0.3365281169305803,0.7053533972033744,0.2825664200063817,0.5752829740654907,0.20754761773480926,0.3042164131820934,0.33030004224815934,0.11423716012084592,2.512731858388458,0.6663947367800185,0.22379718226435913,1.9649254151173448,0.2761298673282278,0.28447164948453607,0.5566510558128357,0.35060040810358195,0.22210482725711397,0.11389601892395189,0.006522733229250049,0.008093156386166811,0.006632024808475259,0.006409504412358298,
24.0,0.6396216602088179,0.5588882585816681,53.32096,53.32096,1.0,0.31797892827787855,0.687443085620556,0.26428339912953686,0.576068283785566,0.21462206348658952,0.28894773174733074,0.33868450020915436,0.11423716012084592,2.3249545923296537,0.6660851167066384,0.2234823256796203,1.9621609937818716,0.27718960538979787,0.28525947150588987,0.5715097784996033,0.3399404893948037,0.21796759789902978,0.11389601892395189,0.005756298132063079,1.34575803532789,0.004815976447485669,0.006518102533411572,0.004629035718546041
25.0,0.6378327584788023,0.8968504248294507,53.34144,53.34144,0.005594161094357764,0.3337397494723182,0.7088583541461659,0.2838604813372958,0.5465439828516012,0.20937120881331953,0.30798494104862756,0.3326802484973447,0.11423716012084592,2.50877104403996,0.6659837798838212,0.22335009268524936,1.96099999627186,0.2759515570934256,0.28548745633534456,0.5674216747283936,0.3392020842251033,0.21722900610633855,0.11389601892395189,0.006560306158580993,0.008526657242327929,0.006108657882980224,0.007042431232335858,
26.0,0.6140815063583152,0.8618959380776205,55.328,55.328,0.5426336261527032,0.34965666666301914,0.7219042891742341,0.3013482872027888,0.5799090942125936,0.21399224613991946,0.30901341755694417,0.34311265813940367,0.11423716012084592,2.6762043056278833,0.6652894940156433,0.22224117627833923,1.9512637788220601,0.2751942109183782,0.28458844133099825,0.5578567981719971,0.34571511515234477,0.22170428607675846,0.11389601892395189,0.008286402211866823,1.1281072616111487,0.005145707576407745,0.008302260595797382,
27.0,0.5905212105035084,1.0183681631852932,55.34848,55.34848,0.005594161094357764,0.363736167234186,0.7350963851909961,0.32182837196840464,0.5751458303280708,0.1976388838081723,0.32278778143814296,0.3192154482421866,0.11423716012084592,2.8801978799630095,0.6652798936850607,0.22213925800298817,1.9503689426696296,0.27557633060660786,0.2844197603040047,0.5582962036132812,0.3464260857770344,0.22207483705318315,0.11389601892395189,0.0054554912092029395,0.007517064455896616,0.004720318928118957,0.006238555912896562,
28.0,0.6379259882174528,1.1486648303600848,58.99904,58.99904,0.9971592150692714,0.3220309148267922,0.6901256684415138,0.2674316280797234,0.5851710493594768,0.21324722110217922,0.2927033907514736,0.3375061461413589,0.11423716012084592,2.351928403593587,0.6637122538217975,0.2238810829418244,1.9656620578749928,0.27670062438383175,0.28410331029465263,0.5884236097335815,0.3475367036906412,0.22195235803807017,0.11389601892395189,0.005560904836241719,1.411282025044784,0.004636987865445329,0.0062740895404764145,
29.0,0.6335050491245513,0.8503510965373475,59.01952,59.01952,0.005594161094357764,0.335216716458017,0.7075134983772331,0.28770412889208635,0.567178429427959,0.19942156300982342,0.3098642789228591,0.3144205989821276,0.11423716012084592,2.549565314396763,0.6637210509874686,0.22384702011313226,1.9653629883463652,0.27660972404730616,0.2842049656629688,0.5824041962623596,0.3465107027042841,0.22128404357524303,0.11389601892395189,0.005967162873672455,0.008747719693928957,0.005215147733925585,0.006825347766563697,
30.0,0.6144686020684247,0.8476706547739287,61.00608,61.00608,0.5426336261527032,0.3495320625687349,0.7273593508256199,0.3044065046404438,0.5678294280962223,0.2155867958816687,0.3136548424769672,0.34638973359794195,0.11423716012084592,2.7119678839658157,0.6629979892264464,0.22207828333344495,1.9498335888432248,0.27597195666029317,0.2823018458197611,0.5849117040634155,0.35223189130147214,0.22459700070109206,0.11389601892395189,0.0077887748019947545,1.1665562426205724,0.004274147898576934,0.007807757695249289,
31.0,0.5903188336558581,1.0282479782397678,61.67168,61.67168,0.18181023556662734,0.36473448819964005,0.7355140106869289,0.3224832334516019,0.5886721016270786,0.20619278881385303,0.31528874971492316,0.32615549318639964,0.11423716012084592,2.905988764546471,0.6628562431690196,0.22202004560806865,1.949322265217285,0.2780356179168915,0.28291265661884873,0.5885427594184875,0.3464947002999174,0.22182123825610028,0.11389601892395189,0.008582641126288216,0.34940632339566946,,0.008582641126288216,
32.0,0.644841645080305,0.973592637495438,65.33264,65.33264,1.0,0.324804635126568,0.6918169474941156,0.27055867679504014,0.5831394217221848,0.20330813282991508,0.29745938855838006,0.3192916607220675,0.11423716012084592,2.3828059438701814,0.6623261417779833,0.2238915022025436,1.9657535383395224,0.27586206896551724,0.2853667014250956,0.5779767036437988,0.3205255414512313,0.20778158200033212,0.11389601892395189,0.005230196660093502,1.447835124858102,0.004145765868172,0.006030666804606932,0.005796656045405248
33.0,0.6416858053854292,1.171263896586392,65.99824,65.99824,0.18181023556662734,0.34028471628249357,0.7166641911552406,0.2938852871255849,0.5694813126771291,0.20504223789839823,0.3108299058521762,0.32881276840158835,0.11423716012084592,2.6043783661944926,0.6626425511047559,0.22382566973173884,1.9651755333185679,0.2763341067285383,0.28576203208556145,0.5689871907234192,0.32086986313604066,0.2076503813797407,0.11389601892395189,0.006533941873125154,0.2859702571295202,,0.006533941873125154,
34.0,0.6106441438108938,1.007978804764653,67.9848,67.9848,0.5426336261527032,0.3611117423884597,0.7306379347303948,0.3116391418545335,0.565433089864278,0.18987927795888243,0.32976473895938013,0.30594004489909826,0.11423716012084592,2.774919545198328,0.6613222107375217,0.2224762374348598,1.9533276012343037,0.2767706067198453,0.2852983988355167,0.5590170621871948,0.31567400850993477,0.20440724962270998,0.11389601892395189,0.006508954220981578,1.081741360714659,0.0034644659366569034,0.006525160032584663,
35.0,0.5906739947476661,1.1787076184683705,68.6504,68.6504,0.18181023556662734,0.37420623496734295,0.7420813670842697,0.3281096581186745,0.5850345497821484,0.2000118361985176,0.32785800094503875,0.3224768537309177,0.11423716012084592,2.9436938630980074,0.6611880570983991,0.22257088347393117,1.9541585876020937,0.2770615422038433,0.28520441271901364,0.5599074363708496,0.3149851080828171,0.20440004877830714,0.11389601892395189,0.007065324695298921,0.329908668063581,,0.007065324695298921,
36.0,0.5706583221708343,1.4395471438162308,70.65232,70.65232,0.5468292469734715,0.3808710739526612,0.7540630368610023,0.3451552690885651,0.6174573514531747,0.2033211508386656,0.32617368680232733,0.326275071815097,0.11423716012084592,3.111111543267661,0.6614919295228814,0.22224700366165237,1.9513149428870398,0.27710131221184536,0.2854859335038363,0.5683370232582092,0.3063274165212564,0.202873595954297,0.11389601892395189,0.0081173019218011,1.44539955817163,0.003947911019115096,0.008147246368240758,0.005953489360390731
37.0,0.5422347614153544,1.602752618831282,71.31792,71.31792,0.18181023556662734,0.3949699265084312,0.7649210894384858,0.3639092096203345,0.6019776409036083,0.18891209147821797,0.34507564007110353,0.30694026996062135,0.11423716012084592,3.2906829176485712,0.6616082252921751,0.2223430619607936,1.952158328810874,0.2771925671677122,0.28607755880483154,0.5712947249412537,0.3065494108553553,0.2035579455213453,0.11389601892395189,0.006305262090492677,0.3272464065812528,,0.006305262090492677,
38.0,0.5214882108821304,1.8562763546710475,73.29936,73.29936,0.5412350858791136,0.40842722614762944,0.7755647052299105,0.37521484584502696,0.6300759261899815,0.19576275160430667,0.34509912783378666,0.31642297256125956,0.11423716012084592,3.4137907630931963,0.6611147933991289,0.2215554603346595,1.945243235258219,0.2761090573012939,0.2852033974072419,0.5630872249603271,0.3083156190942696,0.20618057405925325,0.11389601892395189,0.00829707937496872,1.5598543459782377,,0.00829707937496872,
39.0,0.508388811254017,3.8283914077720977,73.96496,73.96496,0.18181023556662734,0.4216761914776972,0.788601344969542,0.39296344716463233,0.6044578071297235,0.18705425799702335,0.35790855256537013,0.30461658326325214,0.11423716012084592,3.571009812919838,0.6609970669923366,0.22129479007534292,1.942954566507728,0.275854108956602,0.2848176927674836,0.5619423389434814,0.3086342087798795,0.2063394414311182,0.11389601892395189,0.008332877309600693,0.4673349251970649,,0.008332877309600693,
40.0,0.6588187594489977,2.2248627278376327,77.62592,77.62592,1.0,0.32592774389562323,0.6941574819824374,0.2707796463429936,0.5789753128994869,0.21512726812340044,0.2934225336214459,0.34039994655950756,0.11423716012084592,2.3838164850885244,0.6622337150659029,0.22065085704891907,1.9373008743725024,0.27739463601532566,0.2833886041603859,0.5518084168434143,0.3419527102976972,0.2195564903754629,0.11389601892395189,0.0047884530831645645,1.5405479095552437,0.004110155173270736,0.005214389637354191,0.005784243329289745
41.0,0.640245248508837,1.061247885579026,77.6464,77.6464,0.005594161094357764,0.34226541293641666,0.7193544932444212,0.2968934658122865,0.5534317632471207,0.20890195452228008,0.3101372119289932,0.3348616597614057,0.11423716012084592,2.629267699852307,0.6622538067381419,0.22071601839637667,1.9378729869719875,0.2769263975825599,0.283015993907083,0.5542590022087097,0.3438162622922512,0.2205771516969115,0.11389601892395189,0.004589506315592901,0.006854556500911713,,0.0051259220991255365,0.0038784356029882773
42.0,0.6099132471349615,0.977655553156138,78.98784,78.98784,0.36641755168043355,0.35238690388314287,0.7304479486592029,0.30955764152841103,0.5903558813613227,0.21252274907336444,0.31301134667718067,0.34066724285884253,0.11423716012084592,2.7560042756246617,0.6619325658724486,0.22083482630849355,1.9389161130903483,0.27569754174878125,0.2824109757977493,0.5638588666915894,0.3464442047507667,0.22322162868288742,0.11389601892395189,0.0052312171791486185,0.758954104501754,0.0025928280042846,0.005256646317638125,0.0036994459361027777
43.0,0.5892575690902209,1.1956371405729653,79.00832,79.00832,0.005594161094357764,0.3703499780923985,0.7487881219965808,0.32992179868473304,0.5749573996862675,0.19834137950626127,0.3347309653126981,0.32041904509897584,0.11423716012084592,2.956573460615471,0.6617535479433481,0.22083423533985133,1.9389109244222298,0.2757534390423186,0.2826321467098166,0.5634771585464478,0.3431249897241011,0.2215337268687994,0.11389601892395189,0.003930427812087264,0.0063050484750419855,,0.004323726427036087,0.003427058982407743
44.0,0.5775591786198092,1.7293427621379152,81.01024,81.01024,0.5468292469734715,0.3815198580626482,0.7541450251814994,0.34479015374548666,0.5896428699238453,0.197346714765996,0.32695913720789516,0.3170255277902208,0.11423716012084592,3.114548930987341,0.6605499174773153,0.21788361490165387,1.913004659514344,0.27184466019417475,0.28161159905200056,0.554165244102478,0.33669900675979325,0.22043020311865522,0.11389601892395189,0.005323765821654905,1.114453247282654,0.0021519724153927573,0.005347864348904298,0.002937911339903573
45.0,0.5505832117863739,2.1441977542113033,81.03072,81.03072,0.005594161094357764,0.3957318248699476,0.770753023351884,0.3614575713808921,0.5755337863102601,0.18264848215754437,0.35478170797990766,0.2972483616685975,0.11423716012084592,3.274882080956253,0.6602490067234441,0.21782760832986375,1.912512925278861,0.2728698379508625,0.2817811490377862,0.5533248782157898,0.33290847176949356,0.21809082891688705,0.11389601892395189,0.004148649108901018,0.007104655960574746,,0.005749052372993248,0.0022516582628395346
46.0,0.651733284277441,2.822534506993704,84.66592,84.66592,0.9929635942485031,0.32510742149366095,0.696410250754034,0.2730865935555029,0.5729429907571574,0.22398781172020643,0.2896230676426323,0.3531148249748801,0.11423716012084592,2.4025575316841943,0.6586218197116648,0.22155703948615452,1.9452571001106513,0.2718666392261782,0.2828743685839987,0.5722918510437012,0.3448326379528,0.22369089825296742,0.11389601892395189,0.004168643620440175,1.4383612927049398,0.003542266352771116,0.004548995987147118,
47.0,0.6411583098316307,2.198796251573904,85.98688,85.98688,0.36082339058607577,0.34663037410472713,0.7226140365732424,0.2981683613151356,0.5722636659587439,0.21610500590548518,0.3079848484517709,0.3464258898845171,0.11423716012084592,2.6374567466465573,0.6589014340459297,0.22135857649530383,1.9435146073288518,0.2722741433021807,0.28311362209667296,0.5633676648139954,0.34300909201022955,0.22233808749689973,0.11389601892395189,0.004049729280084662,0.642092895694077,,0.004049729280084662,
48.0,0.6348144055288188,1.5237302499563996,89.64784,89.64784,1.0,0.3297039218191879,0.698443833593993,0.2779009702208818,0.5563942758255794,0.21298563550481542,0.29862624225538287,0.3367220749434933,0.11423716012084592,2.4494755224363356,0.6583653591158639,0.22042132131099143,1.935285564793676,0.2730827721051488,0.28193960511033683,0.5472258925437927,0.3384057740729551,0.21852489337023848,0.11389601892395189,0.0038374443579547567,1.3902087593651231,0.003264210580578608,0.0041954987360557595,0.0030493085473114185
49.0,0.642519264197631,1.5665553826223064,90.9688,90.9688,0.36082339058607577,0.3398501206358517,0.7200265315688337,0.2950335007791605,0.5574037274617744,0.20413388360803392,0.3124194227222276,0.327559089031442,0.11423716012084592,2.619512730785011,0.6590485136203466,0.2201792649018714,1.9331603244963689,0.2729028105556747,0.2826210826210826,0.5431824326515198,0.33749314780017925,0.21793173195727975,0.11389601892395189,0.004434602300529178,0.7391023286618292,,0.004434602300529178,
50.0,0.6331076298024267,1.3338218035992369,94.604,94.604,0.9929635942485031,0.3304887356447568,0.7017811792066458,0.28105534239823005,0.5463823677159749,0.21031289961430655,0.3022799550780957,0.33458523272506446,0.11423716012084592,2.477540991259563,0.6590573107860178,0.22148371164099834,1.9446132861665912,0.2735568993952721,0.28138404346582785,0.5401690602302551,0.3373506384792792,0.21734206890410218,0.11389601892395189,0.003646344184588049,1.3743194648995996,0.002885047585621325,0.004118168396378081,
51.0,0.6355800083849739,1.465022001127985,94.62448,94.62448,0.005594161094357764,0.3448719546396184,0.7207398159418898,0.3031517533956077,0.5663807665514652,0.2059436555018765,0.312463497881617,0.32943076092838147,0.11423716012084592,2.692534385845346,0.6595462248764369,0.22164821154921166,1.9460575851839532,0.2733025850048268,0.2815603857780337,0.5448669195175171,0.34220485209735424,0.22044506605645192,0.11389601892395189,0.003456671044587657,0.007735239574685693,0.00282802121880003,0.004087440612931362,
52.0,0.6063633814099476,1.1982962525439893,96.6264,96.6264,0.5468292469734715,0.3564348313152477,0.7363548827872359,0.31719539178631556,0.5566541814777065,0.2086779288626211,0.31884522195021364,0.3356766904087054,0.11423716012084592,2.8264066680028814,0.6591950284694352,0.22075916311745264,1.9382517949538958,0.2719401389631213,0.2829709121717029,0.5435840487480164,0.339407405607439,0.21886230498904163,0.11389601892395189,0.004135627989734015,1.0006453504320234,0.002579107391618745,0.004145174445179078,0.003440035448649818
53.0,0.5856608127302991,1.3731205588528093,96.64688,96.64688,0.005594161094357764,0.37272323076490965,0.7506050945114956,0.33395406628497476,0.5875741311715689,0.1985231782655952,0.33520893222519155,0.3172567998706799,0.11423716012084592,2.9950885219632037,0.6588231756648663,0.22068909319555147,1.937636585374464,0.27365420458283085,0.28324022346368716,0.5381679534912109,0.33568952763140003,0.21647716678498713,0.11389601892395189,0.002947443329492095,0.006928282789885998,0.002185845884540186,0.0037048283985136625,
54.0,0.5689991409405215,1.7891491460508093,97.9832,97.9832,0.3650190114068441,0.3873736974037665,0.7629067655619277,0.34823734523749256,0.5903733025951179,0.20158671609227388,0.33989654096226235,0.32608040013213135,0.11423716012084592,3.11394806368328,0.6580697567800797,0.21829617569639623,1.9166269177691986,0.2722198368398454,0.28327362909892534,0.5406803488731384,0.34080679216786114,0.21960480693394951,0.11389601892395189,0.004519091094556445,0.8394461014540866,0.0023114385212950213,0.0045333272403793425,
55.0,0.5452464756984778,1.8900736684028085,98.00368,98.00368,0.005594161094357764,0.4023118275697987,0.7751991340363713,0.37146662691648735,0.6057790002437666,0.1903805172348806,0.3539691654469551,0.30934239541526537,0.11423716012084592,3.361669829174703,0.6579129137322075,0.2183231494651821,1.9168637457904123,0.27210140968200197,0.2838181304716182,0.5411627292633057,0.3380551182777537,0.21767339427739169,0.11389601892395189,0.003217117349272033,0.007731467019766569,0.00201753925695884,0.004514707981727231,
56.0,0.6420141183736443,1.81513259106591,101.66464,101.66464,1.0,0.33001919506071126,0.7017576841158417,0.2805274280737359,0.5515289187116205,0.21251261861641932,0.29798331212339674,0.3355227115825397,0.11423716012084592,2.4607128062902324,0.6602403350522903,0.2223080471922606,1.9518509013093353,0.27710320901994795,0.28039041703637974,0.5546607375144958,0.33669551115600194,0.21793474966225038,0.11389601892395189,0.003394652688854908,1.3595734882583201,0.002819202022486853,0.003722331136479992,0.003917745495249961
57.0,0.6447525455990447,1.7942466104492982,102.33024,102.33024,0.18181023556662734,0.35203223056886623,0.7252506923165936,0.30497136557229676,0.6034403400062345,0.2135315931036866,0.3141343493263917,0.34116591825385606,0.11423716012084592,2.7010940132103483,0.6598541131254767,0.22200775439401793,1.949214349118313,0.2762589928057554,0.28083832335329345,0.5537506937980652,0.3345220700472272,0.21646662336103084,0.11389601892395189,0.004360956657038233,0.28794256830587983,,0.004360956657038233,
