round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_brier,fed_auprc,fed_prevalence,fed_auroc,fed_f1_best_threshold,fed_f1_best,fed_ece,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
26.0,0.6359025572313515,1.012443604731077,95.18496,95.18496,1.0,0.2986820845590494,0.206264484322593,0.26733333272894916,0.11145374449339204,0.6977720298869295,0.5627911437413013,0.32833452346233305,0.3301460321826767,2.369492208834267,0.6518690977732302,0.20780236956391895,1.8244919491230691,0.27050944750059797,0.27285067873303165,0.4884752333164215,0.32772655978116766,0.21234560663482754,0.11389601892395189,0.004287703429986149,1.8483838517768163,0.002343552875838686,0.006590877337598272,0.0030942949083264185
27.0,0.6352280582504227,1.2752238280398458,98.84592,98.84592,1.0,0.3015741249382452,0.2035624170606107,0.27024217157672603,0.11145374449339204,0.6990475367006025,0.5533808750465576,0.3294859490303214,0.32579518596690366,2.397999472158407,0.6517309032106468,0.2064552113189027,1.8126639830734768,0.2644628099173554,0.2682926829268293,0.5306360721588135,0.32332055988181385,0.20965905521431014,0.11389601892395189,0.003835660545095566,1.7213114292208047,0.0021594384061627146,0.005831934674054523,0.0039687829411638965
28.0,0.6424610050560032,1.4466044445877608,102.50688,102.50688,1.0,0.30020219002910714,0.19977132123842986,0.2725379063335291,0.11145374449339204,0.7003789752358839,0.5807411889616537,0.32800358472454305,0.31901928923752726,2.4118020380990832,0.6502088555055625,0.2067705668537625,1.8154327851601444,0.2673158855751674,0.2697967764540995,0.49211353063583374,0.3166800394084918,0.20641436860138784,0.11389601892395189,0.0038679471875069276,1.8050784532188118,0.0020944025376582066,0.005991674214927403,0.0036588870112763384
29.0,0.6402235516783897,1.3728659895084259,106.16784,106.16784,1.0,0.3027413777802828,0.19967495403946736,0.27538796672522076,0.11145374449339204,0.7001909465487622,0.5685568660854017,0.3338862646662306,0.3188139218012883,2.444007508504584,0.650126945234042,0.2050322778590675,1.8001707153255908,0.2683659973548154,0.27072279212357037,0.49581608176231384,0.31655630812912344,0.2066136097218498,0.11389601892395189,0.003334578906428265,1.6148049404873746,0.0019124011985674225,0.005039835057257468,0.0034783886166461927
30.0,0.6435797115182547,1.4911406636863158,109.8288,109.8288,1.0,0.30500235309752405,0.19699238954712525,0.2786421703547843,0.11145374449339204,0.702373173430235,0.5474102164942786,0.33289613958056485,0.31712206075683913,2.469148340109729,0.6467541420343935,0.2028719746424905,1.7812033867307306,0.26619433198380565,0.2694194137105053,0.4805028438568115,0.314666879459571,0.20409214214414978,0.11389601892395189,0.003832525877728848,1.9198752748507104,0.0018728608152883822,0.0061889499022139095,0.004931432978959056
31.0,0.6472227397961308,1.581516748190674,113.48976,113.48976,1.0,0.30434345970433613,0.19391777810088784,0.2817738575312154,0.11145374449339204,0.7030816825921314,0.5339897255784237,0.33213151411727987,0.3110010790602086,2.4942922554642277,0.6459508516283843,0.20231800420375476,1.7763395605498908,0.26530096105209916,0.26852589641434266,0.5102623701095581,0.30831241853521607,0.2014374878586347,0.11389601892395189,0.0036470347295529727,1.8949789218513615,0.001802309305679008,0.0058635068533405355,0.005222772903231872
32.0,0.6445132980135526,1.5940661899495991,117.15072,117.15072,1.0,0.2933797862749532,0.21233829369522544,0.2795739461646877,0.11145374449339204,0.7029832970675156,0.586251418811109,0.3346863275935644,0.3372823545938163,2.475880588616649,0.6466039501959445,0.20232420350638888,1.7763939900435,0.2644485254402074,0.26814728229105783,0.5157875418663025,0.3349148833256857,0.22005773486718735,0.11389601892395189,0.0034967606329388413,1.8818559930168703,0.0017323534296398817,0.005626766897919237,0.003579508695959327
33.0,0.640752901478381,1.7690330554581872,120.81168,120.81168,1.0,0.30385176522614965,0.2046776326135188,0.2816478853900236,0.11145374449339204,0.7055954714387276,0.5749225099893993,0.3349912594970747,0.3291716622186196,2.496329879636093,0.6445813048608695,0.20233084357401543,1.7764522894264747,0.26727120868631427,0.2685292976329065,0.5133764147758484,0.3261925202743338,0.2121155009040242,0.11389601892395189,0.0034160973066483333,1.901367948128609,0.00165225137385416,0.005535597938693559,0.00601190950845242
34.0,0.645283845493537,1.7600150994590222,124.47264,124.47264,1.0,0.29779015301624934,0.2081863819154068,0.2808101646891738,0.11145374449339204,0.7039656923459018,0.5700285323278342,0.3309934749604584,0.3325732500234739,2.48236378842796,0.645381332409426,0.2042061034440435,1.7929169550727795,0.2678088367899008,0.27012002526847756,0.5201281309127808,0.32984770990595863,0.21543546063364677,0.11389601892395189,0.003192535573034996,1.8330774484593348,0.0015558015527311808,0.005164568614295034,0.00522814286891243
35.0,0.6501635509185538,1.8282954379708678,128.1336,128.1336,1.0,0.3013979002759512,0.20167937400437036,0.2859181697173552,0.11145374449339204,0.7073884911501158,0.575702520017732,0.33385932477001257,0.32315751826552713,2.52831703926232,0.6452084135138721,0.2008823579044115,1.7637346748576015,0.2687981053878034,0.2707301587301587,0.5125998258590698,0.32044942567722434,0.2095569475828831,0.11389601892395189,0.0030229903725218768,1.7898364742359263,0.0015269926709325827,0.004830294979571727,0.0037327783335215706
