round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best,fed_ece,fed_auprc_lift,fed_prevalence,fed_brier,fed_auprc,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
1.0,0.6923180452827759,0.28269761561613926,12.959488,12.959488,0.9971592150692714,0.20436763110864353,0.25572209608232316,0.3838257987168609,1.6066279803815693,0.1115636733914593,0.2452121934846301,0.18221200134227314,0.49833571975534485,0.5994096171786377,0.4324167975114337,0.11630338487241587,1.021136524096346,0.18267524401064775,0.2046019619366213,0.49132204055786133,0.3902808724453947,0.25335225774041636,0.11389601892395189,0.008000157109525926,0.8596820317907259,0.006798677082633235,0.00879381799742738
2.0,0.6905016314431757,0.3360550720808412,25.918976,25.918976,0.9971592150692714,0.24939913804440422,0.2902206812826555,0.3824926167375633,1.902947539170583,0.1115636733914593,0.2423462109568424,0.21067487122172474,0.5304091961502322,0.6487351442850654,0.4209201443749166,0.10197090415531565,0.8952982300759905,0.18746692071557108,0.20465580614421203,0.49362871050834656,0.39897371846480356,0.26079382613496477,0.11389601892395189,0.005901675150456931,0.6697578848106787,0.0048418807035063875,0.006605901100509018
3.0,0.6843469062255824,0.44858333399271183,38.878464,38.878464,0.9971592150692714,0.2609905528437534,0.2929874101427752,0.37106984862184667,1.9360084241906226,0.1115636733914593,0.23424128773083774,0.2149774143922041,0.5492796424233631,0.6632970480029243,0.4311335658730009,0.09787940288702354,0.8593751020602168,0.19396328181723888,0.2047450873856742,0.49261903762817383,0.40617810129201365,0.2671770981981359,0.11389601892395189,0.004484937086518699,0.544033910962753,0.0037498689826125186,0.004987056582001921
4.0,0.6816672741423218,0.6622629052421323,51.837952,51.837952,0.9971592150692714,0.269393667609663,0.2952763022631434,0.3737671574140151,1.9666918633114983,0.1115636733914593,0.23576001911683345,0.2180055438270539,0.5607546200475646,0.6684467468473633,0.4001347007952186,0.08807779004457708,0.7733175476781714,0.1872827423926413,0.20457946043980957,0.4926987886428833,0.4101674575271445,0.2714604317214113,0.11389601892395189,0.0034519502974864275,0.44908855023095384,0.003234276105196602,0.003605451976131157
5.0,0.6746729576811071,0.5630697273679943,64.79744,64.79744,0.9971592150692714,0.27009696074808404,0.2975959699792959,0.3570429646581162,1.9890017477683912,0.1115636733914593,0.22457380617607908,0.21975879535618137,0.5395335223728943,0.6710185816777507,0.39188785368182594,0.08652124658476121,0.7596511923962087,0.18263388040206713,0.20458553791887127,0.49071115255355835,0.41148572263656935,0.27323547679673704,0.11389601892395189,0.0028198046265207775,0.38886813196586445,0.0027320332702284417,0.0028843215603391753
6.0,0.678206642180742,0.7943731799806346,77.756928,77.756928,0.9971592150692714,0.2733916870927208,0.29945752739467413,0.3537517006372742,1.9989382065609913,0.1115636733914593,0.22220038546451057,0.2211427674832668,0.5541174305825884,0.6727610553722293,0.40365841115206524,0.08857689086729642,0.777699622024884,0.18894636536890824,0.20451875282422052,0.48900094628334045,0.4111032646950553,0.27238484064438456,0.11389601892395189,0.0027709196283528456,0.4044677248748485,0.00264339613416329,0.0028689421348794693
7.0,0.6717140797453363,0.6722182203816662,90.716416,90.716416,0.9971592150692714,0.27186435908711504,0.3028387822318621,0.3480585064727846,2.02405660243954,0.1115636733914593,0.21692273561990305,0.22417879945840485,0.5370763356955115,0.6753123158508993,0.38634783546303386,0.08583076813231316,0.7535888343000133,0.1797430603349392,0.2045002711006687,0.48271605372428894,0.41188025279856033,0.2737019111409088,0.11389601892395189,0.0025699123314693096,0.3986357458634302,0.0023498760108353325,0.002745755908083498
8.0,0.6719064891283995,0.6252446002131448,103.675904,103.675904,0.9971592150692714,0.2806961036132503,0.3065928967632053,0.3462007891659156,2.068952098323394,0.1115636733914593,0.2173449004617742,0.22783328543810613,0.555013756314491,0.6769032467216078,0.38430654164267003,0.08541596360935885,0.7499468762502656,0.1815503173164098,0.20450951154489178,0.4834631383419037,0.41774587388025197,0.2795119776751909,0.11389601892395189,0.0023764536680817424,0.389336843858473,0.002080093203622221,0.0026225534379757873
9.0,0.6631719560425269,0.7032840308479363,116.635392,116.635392,0.9971592150692714,0.2787551804506778,0.30731634343260467,0.3437076405715891,2.0998554075927913,0.1115636733914593,0.21604438093307057,0.23139695920995695,0.5538502571133359,0.6796462297295418,0.38482783331858356,0.0852845850007283,0.7487933801941983,0.17528787065210907,0.20451875282422052,0.4832223653793335,0.4169995215232026,0.2794471379937736,0.11389601892395189,0.0024467118081711,0.4238632721826434,0.0020820847354951284,0.0027584190242857464
10.0,0.6679993149561959,0.7441874757272631,129.59488,129.59488,0.9971592150692714,0.2792627341310747,0.3092016063384127,0.3550958955263466,2.1275202277493626,0.1115636733914593,0.2227872217487147,0.23395037800845822,0.5740411751371044,0.6819202786206972,0.3847308888038761,0.08532046876762338,0.7491084374475956,0.17486272853436313,0.20458553791887127,0.48564091324806213,0.4126104158618152,0.2750103196126576,0.11389601892395189,0.0022557152280711307,0.4157513001700863,0.001917940770199112,0.002551804689869719
