round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_prevalence,fed_brier,fed_auprc,fed_f1,fed_ece,fed_auroc,fed_f1_best,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
26.0,0.6497451794670253,0.5108553178905738,7.9601775,55.58784,0.5412350858791136,2.073087011077991,0.11404833836858005,0.21405207140461754,0.23387689378267168,0.285912784443647,0.34057264743899884,0.6703890355702458,0.3031689201541807,0.5236470805966902,0.6650912879748292,0.22129147778101133,1.942925484768411,0.19623093030212385,0.2813876651982379,0.4858022630214691,0.3695097563056042,0.2362676089501559,0.11389601892395189,0.004787663083491631,0.20464121296390658,,0.004787663083491631
27.0,0.6298252705585133,0.5335274041193633,8.242425,57.56928,0.5412350858791136,2.1739535053159758,0.11404833836858005,0.21179646208388145,0.24428669520692733,0.28902417142267434,0.3374986663795558,0.6787466674019219,0.3081370381345889,0.5345123115671876,0.6646383280636512,0.22112187331777994,1.9414363680737823,0.20152761457109283,0.2805725971370143,0.4855331480503082,0.37025635220953007,0.23685092943676542,0.11389601892395189,0.004771614007316973,0.20770844914659392,,0.004771614007316973
28.0,0.6212150637383688,0.646669596699337,8.5246725,59.55072,0.5412350858791136,2.279069286434417,0.11404833836858005,0.20309544621413161,0.25556310945219657,0.29756565807039576,0.3250617327192969,0.6880356381382707,0.3205968750568931,0.5389597911785345,0.6654956187605068,0.22127693939251092,1.9427978386167915,0.21941638608305275,0.281949210706932,0.4847852289676666,0.3686016195958199,0.23549100602573478,0.11389601892395189,0.00550034082684095,0.24734041857300326,,0.00550034082684095
29.0,0.602030038382498,0.6977400843819419,8.80692,61.53216,0.5412350858791136,2.329989623603232,0.11404833836858005,0.21084922636824013,0.26102792502539973,0.29973860944925806,0.3378860331578921,0.6953523760553271,0.325134350364478,0.5522911017000944,0.6653519024391565,0.22105647933706224,1.9408622129686652,0.2206781545302946,0.28177936923288804,0.48530831933021545,0.3687699592025299,0.2355753422653928,0.11389601892395189,0.0061459461535640515,0.28833685198333114,,0.0061459461535640515
30.0,0.6494912715594554,0.6827066771706971,9.333915,65.18272,0.9971592150692714,1.9374365199332741,0.11404833836858005,0.19990691963012916,0.21862863692699816,0.2708130064770639,0.3147252325052048,0.6541167306979206,0.2881377499844939,0.5056073617486495,0.6660129448096697,0.22229469133536628,1.9517336377120602,0.22640480087288598,0.2820758592359304,0.4853099584579468,0.3668004158512864,0.23392299118992363,0.11389601892395189,0.007771063456959815,0.5336786436091643,0.014074624330289142,0.005087100049981452
31.0,0.6493558206085106,0.6528225568526955,9.6161625,67.16416,0.5412350858791136,2.08506160395665,0.11404833836858005,0.21627975899913388,0.2353042515183194,0.28571612664519785,0.3437099637822899,0.6709082442676545,0.3057914492917817,0.5304624150298002,0.6662776252963616,0.22270790633363627,1.9553616398334153,0.23483670295489892,0.2824336808763363,0.4845885932445526,0.3667669157865117,0.23378717694995893,0.11389601892395189,0.004521507642959342,0.21974961493106093,,0.004521507642959342
32.0,0.6356071515272492,0.6022788622230124,9.89841,69.1456,0.5412350858791136,2.2062907703705763,0.11404833836858005,0.21415236293905943,0.24753059307209507,0.29127878223957177,0.3417965302263524,0.6814182034168171,0.3122728390474934,0.5432062698331213,0.6657539743235206,0.2225135068388027,1.9536548242952587,0.22844827586206898,0.2824271079590228,0.487403929233551,0.36894992204345806,0.23562796779413311,0.11389601892395189,0.004756805669577198,0.23593009391333908,,0.004756805669577198
33.0,0.6161461045758518,0.6511630749812529,10.1806575,71.12704,0.5412350858791136,2.3053004407765982,0.11404833836858005,0.20853674604032796,0.25801949088657145,0.2949718060878426,0.3341982308944006,0.6882113395281381,0.3194512612197967,0.5403121339545509,0.6655847826151341,0.22204203060558486,1.9495152921353802,0.22484881803188564,0.28259838786154573,0.4878155291080475,0.36966325507873654,0.2362493555178895,0.11389601892395189,0.004642848694500486,0.2360820818139473,,0.004642848694500486
34.0,0.6019369213112297,0.7230407419846956,10.462905,73.10848,0.5412350858791136,2.4098344162366496,0.11404833836858005,0.20622973564118874,0.2693788183098731,0.3086261515994329,0.33161991701577676,0.6977982085889587,0.33154306486138996,0.5396652245989738,0.6655953116051456,0.22138525394999087,1.943748833730609,0.22683793386171086,0.2833263685750104,0.48669564723968506,0.3703615421665423,0.23679690852877652,0.11389601892395189,0.004788368688636183,0.2514218333089957,,0.004788368688636183
35.0,0.6544234883615967,0.7150763837079305,10.7076525,74.7776,0.4559241291901578,1.9618684655594179,0.11404833836858005,0.20727347244627875,0.2211788780795617,0.2710737226409176,0.3259772296182714,0.6555714024930087,0.2892652490561823,0.5204815768448248,0.666101430993903,0.22259561590531352,1.9543757368195642,0.22722283205268934,0.283021483021483,0.4864843487739563,0.37023313491194104,0.2367028946633236,0.11389601892395189,0.011128494793670443,0.2571311182109639,0.011128494793670443,
36.0,0.6534661690820146,0.6136818297929264,10.9899,76.75904,0.5412350858791136,2.086302282784857,0.11404833836858005,0.20923616801013453,0.23506226425814494,0.2845129402199707,0.3328653661222812,0.6701188664002428,0.30060485969405704,0.5220874032682822,0.6664438427846853,0.22234431545806735,1.9521693344393902,0.22588623248145095,0.28290878041838624,0.48642227053642273,0.36880642513311096,0.23556601269256644,0.11389601892395189,0.004569643844190306,0.24302948785043554,,0.004569643844190306
37.0,0.6328207926610704,0.6164644803109838,11.2721475,78.74048,0.5412350858791136,2.205392729570377,0.11404833836858005,0.21531663410396273,0.2480722027459977,0.28713786481508213,0.34363200864168436,0.6792361346732015,0.31129250448319923,0.5494299787532798,0.6657363548932747,0.22192497175809062,1.9484875226962008,0.22413793103448276,0.28168242224962325,0.48672816157341003,0.370388861047561,0.2368720529995987,0.11389601892395189,0.003711665658335614,0.20190819600975374,,0.003711665658335614
38.0,0.6221935038924243,0.8662081460101572,11.554395,80.72192,0.5412350858791136,2.2904485519263313,0.11404833836858005,0.20859381787174663,0.2569012714603968,0.2998772931559984,0.33452009971929786,0.6891000896940458,0.3207034629810958,0.5263333356407475,0.6664743881502253,0.22205749046762913,1.9496510287677078,0.22766415500538212,0.2835921674544227,0.4864250719547272,0.36920018684096667,0.2358056980440174,0.11389601892395189,0.004512001137989156,0.2518670664721867,,0.004512001137989156
39.0,0.6058515151079075,0.7600601763180459,11.8366425,82.70336,0.5412350858791136,2.3720288912907574,0.11404833836858005,0.2056768042317816,0.26579166332724985,0.3025633978502476,0.3306350765936451,0.6968831000950442,0.32747839082783775,0.5542261546922235,0.665603958177396,0.2216790411218649,1.946328266924584,0.22795698924731184,0.2835361776113415,0.48664507269859314,0.370287509915861,0.23668436272150375,0.11389601892395189,0.004887766918119921,0.2827809830341721,,0.004887766918119921
40.0,0.6532787511756679,0.7187194469195988,12.3636375,86.35392,0.9971592150692714,1.9320726393488183,0.11404833836858005,0.2029392663822161,0.21864767459513873,0.2695048412415527,0.3177847827701245,0.6548111710947107,0.28737089653564096,0.5177580206472077,0.6650813362595978,0.22203403705035876,1.9494451092150147,0.23671013039117353,0.2823021582733813,0.4874410629272461,0.3708113283241417,0.23699507696914,0.11389601892395189,0.006070330141961409,0.5147617651746259,0.011000168745883672,0.003948431773794199
41.0,0.6495391971379406,0.6888576551460717,12.645885,88.33536,0.5412350858791136,2.097784201300476,0.11404833836858005,0.21513757590581248,0.2364598780350842,0.28553651242414085,0.3406125221688447,0.6703334568895337,0.30247344742190596,0.5300237177388156,0.6650420815745486,0.22256149786982954,1.9540761825787198,0.24781272168361315,0.28284699706654315,0.48914140462875366,0.3716945009548595,0.23762608967266566,0.11389601892395189,0.003544131168160653,0.21277236879541306,,0.003544131168160653
42.0,0.6305667692985114,0.6171698789080835,12.9281325,90.3168,0.5412350858791136,2.223138524531628,0.11404833836858005,0.2135408404094205,0.24981751964870408,0.2902697704141699,0.34037080215907317,0.6795181028112267,0.31195150542100164,0.5564394925888871,0.6650573793562222,0.22235210735501143,1.9522377468125152,0.2505287896592244,0.2828535669586984,0.4896526634693146,0.37227924973953047,0.23805656421888277,0.11389601892395189,0.003534054569206286,0.2155620712583186,,0.003534054569206286
43.0,0.6216451753977709,0.8656336234233205,13.21038,92.29824,0.5412350858791136,2.312602139537849,0.11404833836858005,0.2108982574877242,0.2602690559705949,0.30014394892789104,0.3373260309156274,0.6881102641748104,0.3244578070640035,0.5495910510788452,0.6645018527759563,0.22196217696831158,1.9488141821402487,0.25290562529056254,0.28234924623115576,0.49013546109199524,0.37251585485878924,0.23820524556728823,0.11389601892395189,0.005380014782268425,0.3378361835857504,,0.005380014782268425
44.0,0.6066854706447395,0.8531414166137574,13.4926275,94.27968,0.5412350858791136,2.391354542343844,0.11404833836858005,0.2169550333223176,0.2678946647882864,0.29951373685340493,0.34659774595292886,0.6959178488249206,0.32788602611053913,0.570350909449933,0.6609623301099147,0.2208784073319999,1.9392987517806035,0.25569735642661806,0.2824392480513526,0.4900447130203247,0.37454740047256846,0.23980115307938096,0.11389601892395189,0.004967118572322418,0.3236333696549991,,0.004967118572322418
45.0,0.6513605840209941,0.7733860038189502,13.737375,95.9488,0.4559241291901578,1.9595776012348882,0.11404833836858005,0.20401232441601214,0.22148490529008347,0.27123051788900365,0.3190342364307541,0.6565480069457745,0.28900268486589803,0.5089730456685281,0.6609572726808626,0.22164264088573674,1.9460086751032712,0.2568724650743578,0.2823885109599395,0.4899929463863373,0.37470858648544625,0.23985985251068814,0.11389601892395189,0.008121644492108735,0.23020894516957924,0.008121644492108735,
46.0,0.6476349103957175,0.6797492238362094,14.0196225,97.93024,0.5412350858791136,2.106995096081747,0.11404833836858005,0.21779521181741424,0.2378112934560202,0.2816127744260816,0.3443606044977063,0.6708090072332962,0.3028639830496604,0.543766686131977,0.6609686675830444,0.22149505487360865,1.944712879047163,0.2531587410980933,0.2815081868709629,0.4898598790168762,0.3745694796811281,0.23985056086067566,0.11389601892395189,0.003651458191340134,0.24312053526955424,,0.003651458191340134
47.0,0.6307664072423976,0.6601284882365057,14.30187,99.91168,0.5412350858791136,2.2169289655984628,0.11404833836858005,0.2145529709856611,0.24939202777795913,0.2895083093878636,0.3421363981969631,0.6826220020084971,0.3157634274378947,0.5627015961647364,0.6635789535453933,0.22218481539969176,1.9507689337942888,0.25318803616971947,0.28214341509139196,0.4898254871368408,0.3731377499531569,0.2387229383164163,0.11389601892395189,0.0037223300053919723,0.2513578939324361,,0.0037223300053919723
48.0,0.6169589678870375,0.7476599731586946,14.5841175,101.89312,0.5412350858791136,2.312717879273472,0.11404833836858005,0.2170204892211356,0.2592332417623522,0.2974056278557674,0.3469120510028486,0.6908317913076674,0.32160374811549475,0.544786037543314,0.662886449699363,0.22188904833651013,1.9481721172771187,0.2549782558937972,0.28173280823992725,0.4897172451019287,0.37382367967875285,0.2392372733733943,0.11389601892395189,0.003953096232808161,0.2732353111859993,,0.003953096232808161
49.0,0.6046519900879833,0.8938985714155457,14.866365,103.87456,0.5412350858791136,2.4114834661202122,0.11404833836858005,0.20590072491443512,0.2702884228484788,0.3043349286216859,0.330723377417591,0.7001125320521052,0.3312853493627704,0.563238633434548,0.6621618443557762,0.22125631851572902,1.9426167885943526,0.2543192812715964,0.28171530673019657,0.48852425813674927,0.3729994477290465,0.2385867346933555,0.11389601892395189,0.0038562027581210702,0.2742858312558383,,0.0038562027581210702
50.0,0.6528123368393955,0.9141807300880493,15.39336,107.52512,0.9971592150692714,1.955655009262244,0.11404833836858005,0.2091018330104847,0.22118555550959013,0.27153656039782836,0.3281855714424867,0.6567852407479596,0.28900798136036115,0.5019255418082827,0.6643913548533674,0.22212518714441692,1.9502454014018646,0.2542876743654242,0.28265196753942734,0.4901901185512543,0.37362518137723705,0.2390831881901024,0.11389601892395189,0.0049625727249419105,0.5117504844092764,0.008401054153650448,0.003484481494668453
51.0,0.6473133788764722,0.6597982161225232,15.6756075,109.50656,0.5412350858791136,2.107841065632861,0.11404833836858005,0.21314262691817146,0.2384081064573331,0.2863532927324912,0.3379901947002494,0.673314666172112,0.3032009962959331,0.533905878839386,0.6641653015791377,0.22191514873250417,1.9484012771392512,0.2511105915361235,0.28199760765550236,0.48970475792884827,0.37327125265641614,0.23884420111500368,0.11389601892395189,0.0026339267726047067,0.19001941844180692,,0.0026339267726047067
