round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc,fed_prevalence,fed_auprc_lift,fed_ece,fed_brier,fed_f1_best,fed_auroc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6416744734709897,0.4711445436903837,32.85504,32.85504,0.9971592150692714,0.29189578032348795,0.2404512123346208,0.11513282135213396,2.1060367182018203,0.3358573422216261,0.21273712914472268,0.3150535906302886,0.6806800862435737,0.5345085707641916,0.662808304263365,0.22753569545086827,1.9977493296125945,0.2759718117754035,0.282622533418205,0.5140128135681152,0.36909855976667033,0.23382065793170728,0.11389601892395189,0.009040621652644243,1.576784519245848,0.005931407974165891,0.011616211492763175
22.0,0.6380699818908488,0.4768476195462362,32.85504,32.85504,0.0,0.2976595079872484,0.25442311545603424,0.11513282135213396,2.2403243616662136,0.3381572937539866,0.2141558541393395,0.33179412968597083,0.6950568791506667,0.5495424314115834,0.662808304263365,0.22753569545086827,1.9977493296125945,0.2759718117754035,0.282622533418205,0.5140128135681152,0.36909855976667033,0.23382065793170728,0.11389601892395189,0.0,0.0,,
23.0,0.6197309632945365,0.4915080108217321,32.85504,32.85504,0.0,0.31741848388427807,0.27342745323223927,0.11513282135213396,2.41952878439745,0.3371307453421783,0.21173532607392104,0.34731809156865373,0.7085911275415918,0.569035261464212,0.662808304263365,0.22753569545086827,1.9977493296125945,0.2759718117754035,0.282622533418205,0.5140128135681152,0.36909855976667033,0.23382065793170728,0.11389601892395189,0.0,0.0,,
24.0,0.6027994137300874,0.581841453006312,32.85504,32.85504,0.0,0.32094365038374545,0.2912596764285868,0.11513282135213396,2.5847399049367104,0.3401907698151526,0.21550898186242842,0.3598058050810616,0.7214215847087114,0.5904176342075363,0.662808304263365,0.22753569545086827,1.9977493296125945,0.2759718117754035,0.282622533418205,0.5140128135681152,0.36909855976667033,0.23382065793170728,0.11389601892395189,0.0,0.0,,
25.0,0.6408094265619333,0.5126567347185,36.5056,36.5056,0.9971592150692714,0.2975898165376427,0.24507722103906907,0.11513282135213396,2.146090699445673,0.3410421272775647,0.21451601457412353,0.31811549319097154,0.6829936901305524,0.5285515297529275,0.6622220189768793,0.22727198967785486,1.9954340092396368,0.2719012899607403,0.2823401162790698,0.5164550542831421,0.371205914432422,0.23556262078412776,0.11389601892395189,0.008014563575135593,1.4839594450313598,0.0059268682113463094,0.009760954782938399
26.0,0.6361183944314313,0.4195107997883293,36.5056,36.5056,0.0,0.30739177094307196,0.2634582188343477,0.11513282135213396,2.315391371053359,0.3302617497094015,0.20823568192059666,0.3349841138284733,0.7003765191036815,0.5651923869582308,0.6622220189768793,0.22727198967785486,1.9954340092396368,0.2719012899607403,0.2823401162790698,0.5164550542831421,0.371205914432422,0.23556262078412776,0.11389601892395189,0.0,0.0,,
27.0,0.620200239390301,0.481209539027629,36.5056,36.5056,0.0,0.32184164974279844,0.2809279808152262,0.11513282135213396,2.4811234371487334,0.3041330180669079,0.19160340072989399,0.3457917675051138,0.7128501125269714,0.5523296907688588,0.6622220189768793,0.22727198967785486,1.9954340092396368,0.2719012899607403,0.2823401162790698,0.5164550542831421,0.371205914432422,0.23556262078412776,0.11389601892395189,0.0,0.0,,
28.0,0.5986792453966207,0.5509541344950697,36.5056,36.5056,0.0,0.3262582574323228,0.30029690624160893,0.11513282135213396,2.6617724101558293,0.3242463985776703,0.20312568753971547,0.3632156580824693,0.7263369533630731,0.580078062633866,0.6622220189768793,0.22727198967785486,1.9954340092396368,0.2719012899607403,0.2823401162790698,0.5164550542831421,0.371205914432422,0.23556262078412776,0.11389601892395189,0.0,0.0,,
29.0,0.6379004371964878,0.519480721300316,40.15616,40.15616,0.9971592150692714,0.29073769820260675,0.2454307432924028,0.11513282135213396,2.1494322653281617,0.32428603147731183,0.2056184766854353,0.31586852416227157,0.6833153860567772,0.5383790800673646,0.6629104066027384,0.22816391217019058,2.0032650335437547,0.27465927465927464,0.28361705450570046,0.5118721127510071,0.3681755252690589,0.2331998735797445,0.11389601892395189,0.0071451453484570005,1.4016186537919566,0.005125682686393675,0.008864602792031388
30.0,0.6369067164631647,0.5340325520397973,40.15616,40.15616,0.0,0.3014997248886424,0.2646009662019885,0.11513282135213396,2.3287574600308467,0.33228220601170877,0.212094935144759,0.3342765507738193,0.7004273177194001,0.60523854223649,0.6629104066027384,0.22816391217019058,2.0032650335437547,0.27465927465927464,0.28361705450570046,0.5118721127510071,0.3681755252690589,0.2331998735797445,0.11389601892395189,0.0,0.0,,
