round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_auroc,fed_auprc,fed_f1,fed_auprc_lift,fed_f1_best,fed_brier,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.5755108720264027,0.38624940867006985,21.90336,21.90336,0.0,0.2245868958961975,0.06955900914435881,0.690181061897991,0.266928381757626,0.09008112352124473,2.3549594523425643,0.3180928982388254,0.10535700420968175,0.11381806735914383,0.6626486501383025,0.22012734780191856,1.932704495570623,0.1432604093154552,0.2800063421595053,0.480396568775177,0.3523477885760192,0.22334773767790767,0.11389601892395189,0.0,0.0,,
12.0,0.5664096714386223,0.48945173816989884,21.90336,21.90336,0.0,0.22487533305720933,0.06389296328019248,0.6979426945755447,0.2803995541836549,0.12726500031080643,2.478690267515065,0.3220314921289731,0.10413546285734547,0.11381806735914383,0.6626486501383025,0.22012734780191856,1.932704495570623,0.1432604093154552,0.2800063421595053,0.480396568775177,0.3523477885760192,0.22334773767790767,0.11389601892395189,0.0,0.0,,
13.0,0.5906359582866945,0.45696565286636337,25.55392,25.55392,0.9971592150692714,0.22338591212460107,0.08511770724907851,0.6630270809945057,0.23899130754308537,0.061341338349347636,2.0977868375608293,0.2928821853374711,0.1104933902631057,0.11381806735914383,0.665015501835759,0.21743558857908712,1.9090710161192586,0.2063538327018362,0.28066644302806665,0.47636017203330994,0.3533258095943872,0.223790795217134,0.11389601892395189,0.009226990064128087,1.3821096520405263,0.007629816482120634,0.010474010215162664
14.0,0.5852500965560979,0.363137169797215,25.55392,25.55392,0.0,0.22845392155035657,0.07777359519900769,0.6781433956758803,0.2569333499707983,0.0805191887793297,2.2642008285021165,0.3000394607787749,0.10853266235141067,0.11381806735914383,0.665015501835759,0.21743558857908712,1.9090710161192586,0.2063538327018362,0.28066644302806665,0.47636017203330994,0.3533258095943872,0.223790795217134,0.11389601892395189,0.0,0.0,,
15.0,0.5688580345211436,0.42302819772491596,25.55392,25.55392,0.0,0.24666111588684464,0.07734486946509553,0.6923636883777085,0.2736689008524837,0.12163420534608813,2.4151462761731635,0.31822490791403674,0.10604774373495579,0.11381806735914383,0.665015501835759,0.21743558857908712,1.9090710161192586,0.2063538327018362,0.28066644302806665,0.47636017203330994,0.3533258095943872,0.223790795217134,0.11389601892395189,0.0,0.0,,
16.0,0.5563256934472836,0.5998713474406678,25.55392,25.55392,0.0,0.2343763457985843,0.06761677319437223,0.7041050381991303,0.2888981066841529,0.10003546154103647,2.5467604772527834,0.3276836871157861,0.10332027896586538,0.11381806735914383,0.665015501835759,0.21743558857908712,1.9090710161192586,0.2063538327018362,0.28066644302806665,0.47636017203330994,0.3533258095943872,0.223790795217134,0.11389601892395189,0.0,0.0,,
17.0,0.5838609882612819,0.40522547644564666,29.20448,29.20448,0.9971592150692714,0.23702562805388308,0.08133676267156613,0.6663320193603997,0.24166856254958352,0.0656728126148379,2.1205250324259866,0.2926026802274728,0.10905631704991627,0.11381806735914383,0.6637494127484057,0.21179513445547393,1.8595481778593952,0.22538234504963778,0.27995594713656385,0.474197119474411,0.34811513049924453,0.21980424801708742,0.11389601892395189,0.008541044625371755,1.361010882537812,0.007206914329467348,0.009601559305040669
18.0,0.5839041743188258,0.48506370240413965,29.20448,29.20448,0.0,0.22973123121681852,0.07328695412977317,0.6826219535384371,0.2611621872241602,0.07859450550940195,2.3001681545615824,0.30842374368628167,0.10744080504555414,0.11381806735914383,0.6637494127484057,0.21179513445547393,1.8595481778593952,0.22538234504963778,0.27995594713656385,0.474197119474411,0.34811513049924453,0.21980424801708742,0.11389601892395189,0.0,0.0,,
19.0,0.5640753043983663,0.47690829010146274,29.20448,29.20448,0.0,0.2223782749869443,0.07056544885264465,0.6944940912482954,0.27647740314824165,0.11157595283487483,2.4380619582204,0.31831442733516035,0.10519476179189781,0.11381806735914383,0.6637494127484057,0.21179513445547393,1.8595481778593952,0.22538234504963778,0.27995594713656385,0.474197119474411,0.34811513049924453,0.21980424801708742,0.11389601892395189,0.0,0.0,,
20.0,0.5482066771379173,0.5221980611779735,29.20448,29.20448,0.0,0.25404375880196817,0.07131548772111938,0.7034155989897315,0.2904841180937017,0.11836919026558614,2.56240328221386,0.3263146459636928,0.10405603964940595,0.11381806735914383,0.6637494127484057,0.21179513445547393,1.8595481778593952,0.22538234504963778,0.27995594713656385,0.474197119474411,0.34811513049924453,0.21980424801708742,0.11389601892395189,0.0,0.0,,
21.0,0.5842278273372902,0.5032961594720909,32.85504,32.85504,0.9971592150692714,0.22078009044032154,0.07862504553243278,0.669140061171453,0.24392788465572612,0.07792266040135065,2.1369581244167613,0.2983402984670233,0.10844851463477967,0.11381806735914383,0.6642152860454263,0.21388586507903148,1.8779046633916379,0.21406556458391707,0.28355607205113303,0.4721018671989441,0.33837362560665996,0.2128368089129903,0.11389601892395189,0.007920355454177103,1.334096540696919,0.006391964291433576,0.009174332356582594
22.0,0.5828030793736352,0.4991629542299861,32.85504,32.85504,0.0,0.24312517866140498,0.07779563889435095,0.6860578034448291,0.2663874561869742,0.09527702256629683,2.3426184920891,0.3148139615017936,0.10725249633502462,0.11381806735914383,0.6642152860454263,0.21388586507903148,1.8779046633916379,0.21406556458391707,0.28355607205113303,0.4721018671989441,0.33837362560665996,0.2128368089129903,0.11389601892395189,0.0,0.0,,
23.0,0.5609691594430256,0.48355662957590395,32.85504,32.85504,0.0,0.23813259620448124,0.07350387276491215,0.6967659408678119,0.28188610761900557,0.09467796293168325,2.4917597723935057,0.32723641767767375,0.10567492620845785,0.11381806735914383,0.6642152860454263,0.21388586507903148,1.8779046633916379,0.21406556458391707,0.28355607205113303,0.4721018671989441,0.33837362560665996,0.2128368089129903,0.11389601892395189,0.0,0.0,,
24.0,0.5470908157196636,0.6999564596982609,32.85504,32.85504,0.0,0.25451281986072977,0.06786777455234233,0.7099150025643506,0.297969544768708,0.12520591331535796,2.634329281857983,0.339219440595691,0.10200888236429412,0.11381806735914383,0.6642152860454263,0.21388586507903148,1.8779046633916379,0.21406556458391707,0.28355607205113303,0.4721018671989441,0.33837362560665996,0.2128368089129903,0.11389601892395189,0.0,0.0,,
25.0,0.5813566843274517,0.6266484871334662,36.5056,36.5056,0.9971592150692714,0.21033732390625132,0.06362914810121895,0.6697136446692359,0.24925125200804019,0.07473759528142634,2.1832508546428997,0.2993799155005915,0.10563800015274873,0.11381806735914383,0.6621092245046217,0.21132896847720856,1.8554552694094815,0.2072358900144718,0.2790998448008277,0.4739135503768921,0.33038331552416744,0.2073961839024016,0.11389601892395189,0.007234717448402426,1.2877890771487728,0.005619848572351759,0.008591151284883771
26.0,0.5798085677671625,0.619492883025929,36.5056,36.5056,0.0,0.236812652962216,0.07964971499253143,0.6880854202764929,0.2700980208036052,0.08070436450476426,2.3747682798981753,0.32011386119695145,0.10772058682014207,0.11381806735914383,0.6621092245046217,0.21132896847720856,1.8554552694094815,0.2072358900144718,0.2790998448008277,0.4739135503768921,0.33038331552416744,0.2073961839024016,0.11389601892395189,0.0,0.0,,
27.0,0.5593612121080545,0.5024600020717699,36.5056,36.5056,0.0,0.26007836211448127,0.07429541136385262,0.6978619005182333,0.2854505436051679,0.10442450619329281,2.5179021358345537,0.3274531485411165,0.10666787119459735,0.11381806735914383,0.6621092245046217,0.21132896847720856,1.8554552694094815,0.2072358900144718,0.2790998448008277,0.4739135503768921,0.33038331552416744,0.2073961839024016,0.11389601892395189,0.0,0.0,,
28.0,0.5407232888335335,0.8348564633983102,36.5056,36.5056,0.0,0.26280140162245974,0.0635554862330906,0.7063073354380257,0.30108964125566595,0.14679045752850936,2.6631491813224497,0.33563956863971395,0.10236310864071782,0.11381806735914383,0.6621092245046217,0.21132896847720856,1.8554552694094815,0.2072358900144718,0.2790998448008277,0.4739135503768921,0.33038331552416744,0.2073961839024016,0.11389601892395189,0.0,0.0,,
29.0,0.5808975300471824,0.6856718813283492,40.15616,40.15616,0.9971592150692714,0.22699736799220452,0.07361620771688392,0.6714296389983798,0.2536267821847343,0.08338378335333083,2.221273877034816,0.30225408200576226,0.10717237200604385,0.11381806735914383,0.6615881336199361,0.2059078114338746,1.8078578459477042,0.20687742651136995,0.2802564438047887,0.4758204221725464,0.33073412327931057,0.20765879628417822,0.11389601892395189,0.006987389625746663,1.314109930419363,0.005397467930171034,0.008346948230954322
30.0,0.5761798185484222,0.5972396695507565,40.15616,40.15616,0.0,0.2467544857523972,0.07911461731328093,0.6895388220730282,0.2770531393769865,0.08778687384784421,2.4374138467613355,0.3174651630294329,0.10768754315105994,0.11381806735914383,0.6615881336199361,0.2059078114338746,1.8078578459477042,0.20687742651136995,0.2802564438047887,0.4758204221725464,0.33073412327931057,0.20765879628417822,0.11389601892395189,0.0,0.0,,
31.0,0.556485048406432,0.5753434519798643,40.15616,40.15616,0.0,0.243520746564655,0.0730307066196627,0.6996604772279087,0.28864870730630565,0.1315197998597974,2.5483361898990626,0.3253281001524126,0.10517924767429729,0.11381806735914383,0.6615881336199361,0.2059078114338746,1.8078578459477042,0.20687742651136995,0.2802564438047887,0.4758204221725464,0.33073412327931057,0.20765879628417822,0.11389601892395189,0.0,0.0,,
32.0,0.5464863905137041,0.6790359589676993,40.15616,40.15616,0.0,0.26824855918512047,0.07051999640419757,0.7132972676917272,0.3045159949089669,0.15931156434656188,2.687456073640993,0.34011196796227094,0.10334319282072633,0.11381806735914383,0.6615881336199361,0.2059078114338746,1.8078578459477042,0.20687742651136995,0.2802564438047887,0.4758204221725464,0.33073412327931057,0.20765879628417822,0.11389601892395189,0.0,0.0,,
33.0,0.5798332910849708,0.6237523885712452,43.80672,43.80672,0.9971592150692714,0.25089943013477894,0.08108846239750307,0.6735044113213382,0.25478901607893156,0.08907131223110787,2.228231640260403,0.30402351998145377,0.10871031169111825,0.11381806735914383,0.6598370584205593,0.19954615514803287,1.7520028973204882,0.18278615794143743,0.27763558805606336,0.4760608375072479,0.3384972903066591,0.21310227609049123,0.11389601892395189,0.006142527193289447,1.2196665237424895,0.0048666318262591554,0.007258464376479127
34.0,0.5773055873772551,0.6087004778534408,43.80672,43.80672,0.0,0.2514251351806777,0.07258234898623361,0.6912421593319484,0.2785456103498746,0.1045305973543119,2.4464083087335835,0.3245319355925401,0.1053784454766441,0.11381806735914383,0.6598370584205593,0.19954615514803287,1.7520028973204882,0.18278615794143743,0.27763558805606336,0.4760608375072479,0.3384972903066591,0.21310227609049123,0.11389601892395189,0.0,0.0,,
35.0,0.5525066876237997,0.5293213178982158,43.80672,43.80672,0.0,0.25780387888417744,0.07453669016662812,0.7027793686133927,0.29429218190916273,0.10383694148551656,2.598342327329114,0.33009393310562557,0.10596607507155749,0.11381806735914383,0.6598370584205593,0.19954615514803287,1.7520028973204882,0.18278615794143743,0.27763558805606336,0.4760608375072479,0.3384972903066591,0.21310227609049123,0.11389601892395189,0.0,0.0,,
36.0,0.5345934229977476,0.651359547828249,43.80672,43.80672,0.0,0.23517195458940487,0.06810754491942608,0.7140566745824942,0.31145700644631025,0.13343841773077436,2.7530641707407595,0.34455511202977823,0.10216342697752272,0.11381806735914383,0.6598370584205593,0.19954615514803287,1.7520028973204882,0.18278615794143743,0.27763558805606336,0.4760608375072479,0.3384972903066591,0.21310227609049123,0.11389601892395189,0.0,0.0,,
37.0,0.5779358449928205,0.6988602409724826,47.45728,47.45728,0.9971592150692714,0.23782013746357802,0.07904384681209806,0.6762065690250403,0.2585142989180247,0.08347637058288097,2.2570987007061847,0.3048366801391443,0.10830545969696594,0.11381806735914383,0.6605524775654705,0.19730853913179106,1.7323567671275106,0.2042483660130719,0.2755741127348643,0.48366400599479675,0.34500216014300383,0.21768179080833125,0.11389601892395189,0.005814771268603164,1.2130186915164813,0.004632065123860029,0.00687177366326598
38.0,0.5769073651056693,0.6685285939053017,47.45728,47.45728,0.0,0.2568969148902125,0.08175946448773946,0.6925529615630589,0.2784748429920655,0.12012751832960569,2.4499473536399705,0.31972124433179405,0.10710517390861121,0.11381806735914383,0.6605524775654705,0.19730853913179106,1.7323567671275106,0.2042483660130719,0.2755741127348643,0.48366400599479675,0.34500216014300383,0.21768179080833125,0.11389601892395189,0.0,0.0,,
39.0,0.5553943646711533,0.5805659707827373,47.45728,47.45728,0.0,0.23436492039163348,0.07135317927735911,0.704140170657764,0.29151396547949193,0.1573636346404161,2.571329444915254,0.3286637856259851,0.10463526000376967,0.11381806735914383,0.6605524775654705,0.19730853913179106,1.7323567671275106,0.2042483660130719,0.2755741127348643,0.48366400599479675,0.34500216014300383,0.21768179080833125,0.11389601892395189,0.0,0.0,,
40.0,0.5301231505736841,0.6495574086324741,47.45728,47.45728,0.0,0.24778652621264874,0.064313306253747,0.7161126900271283,0.3117115126772917,0.14247950752401392,2.7514076009489035,0.34558131099472694,0.10174657442258621,0.11381806735914383,0.6605524775654705,0.19730853913179106,1.7323567671275106,0.2042483660130719,0.2755741127348643,0.48366400599479675,0.34500216014300383,0.21768179080833125,0.11389601892395189,0.0,0.0,,
41.0,0.5747201754476603,0.7647203772621238,51.10784,51.10784,0.9971592150692714,0.26535240147317923,0.08886395549946305,0.6776736825233635,0.26187008079837254,0.09904286772960176,2.2852364253640283,0.30969060206887156,0.11059836577858494,0.11381806735914383,0.6571777166513505,0.18957521282926718,1.664458640611891,0.1391249606547057,0.2754353803849679,0.47839125990867615,0.34395195933825606,0.21703024871510332,0.11389601892395189,0.005826381393348284,1.2772882746066898,0.004220951886766188,0.00729232976938599
42.0,0.5791160064891574,0.8511413805766962,51.10784,51.10784,0.0,0.23606621338711772,0.07754078142492697,0.6946430815265867,0.28203263377068793,0.10154267635443802,2.4816062760933164,0.32338021351804896,0.10680493294555354,0.11381806735914383,0.6571777166513505,0.18957521282926718,1.664458640611891,0.1391249606547057,0.2754353803849679,0.47839125990867615,0.34395195933825606,0.21703024871510332,0.11389601892395189,0.0,0.0,,
43.0,0.5503494353611018,0.5908758179556894,51.10784,51.10784,0.0,0.2345006324207779,0.0715691864523488,0.7074535287197979,0.30148572713742017,0.12663414744122478,2.6603962782657553,0.3380182864333234,0.104745288292448,0.11381806735914383,0.6571777166513505,0.18957521282926718,1.664458640611891,0.1391249606547057,0.2754353803849679,0.47839125990867615,0.34395195933825606,0.21703024871510332,0.11389601892395189,0.0,0.0,,
44.0,0.5337698578018204,0.7643329122311883,51.10784,51.10784,0.0,0.2475350881667868,0.06824496598899756,0.7198246374101792,0.31725094030448125,0.1404563547306783,2.8038237050114625,0.34917678398963886,0.10233771032761518,0.11381806735914383,0.6571777166513505,0.18957521282926718,1.664458640611891,0.1391249606547057,0.2754353803849679,0.47839125990867615,0.34395195933825606,0.21703024871510332,0.11389601892395189,0.0,0.0,,
45.0,0.5761818919218401,0.8283992153201387,54.7584,54.7584,0.9971592150692714,0.26118095847451167,0.07449399734705657,0.6776453731728045,0.26263110689238023,0.10282020308780182,2.292533070894102,0.3072627078383048,0.10790911320245976,0.11381806735914383,0.657062964464621,0.18741802252589757,1.645518643202412,0.11812080536912752,0.275095886787462,0.4790317416191101,0.3435659711752356,0.21681587270906935,0.11389601892395189,0.005773305744093197,1.3306536136660725,0.004253676724868314,0.007191975927419819
46.0,0.5792114191167504,0.8995442454894643,54.7584,54.7584,0.0,0.25602669789425636,0.07726280941482226,0.6969863578091393,0.2855592028627355,0.13221249356803053,2.508076076411943,0.3249831428047433,0.10696262644620311,0.11381806735914383,0.657062964464621,0.18741802252589757,1.645518643202412,0.11812080536912752,0.275095886787462,0.4790317416191101,0.3435659711752356,0.21681587270906935,0.11389601892395189,0.0,0.0,,
47.0,0.5459201121151958,0.7471770753728817,54.7584,54.7584,0.0,0.24165504673178706,0.07813095915105474,0.70999718559697,0.3061793245877387,0.12419144024310365,2.6995442565975116,0.3403179415307488,0.10484568982332908,0.11381806735914383,0.657062964464621,0.18741802252589757,1.645518643202412,0.11812080536912752,0.275095886787462,0.4790317416191101,0.3435659711752356,0.21681587270906935,0.11389601892395189,0.0,0.0,,
48.0,0.5258412195872614,0.8172766368155748,54.7584,54.7584,0.0,0.2644031194187314,0.06532730213257987,0.7253430024032794,0.32341089700008974,0.15644795965756436,2.8627475305802332,0.3507297450213358,0.10084217809513366,0.11381806735914383,0.657062964464621,0.18741802252589757,1.645518643202412,0.11812080536912752,0.275095886787462,0.4790317416191101,0.3435659711752356,0.21681587270906935,0.11389601892395189,0.0,0.0,,
49.0,0.5776050993871258,0.9971741929290397,58.40896,58.40896,0.9971592150692714,0.2620239379685894,0.08363247137680313,0.6813689906782807,0.26820919351832606,0.11262347202076119,2.337756451346652,0.3126875944788781,0.10858100214738081,0.11381806735914383,0.6521685276917959,0.18488110170279243,1.6232446353216008,0.12685827552031714,0.27104396228558447,0.4801976978778839,0.35039770142848115,0.22183152485781185,0.11389601892395189,0.005844224518080051,1.4152944561792538,0.004087722487580601,0.007518871987015678
50.0,0.5801691259153473,0.9357567028253708,58.40896,58.40896,0.0,0.23584305154365456,0.07488117487262728,0.698473859123369,0.2862878502844136,0.09350295691120158,2.5090488774156516,0.32425938244958724,0.10687930300952223,0.11381806735914383,0.6521685276917959,0.18488110170279243,1.6232446353216008,0.12685827552031714,0.27104396228558447,0.4801976978778839,0.35039770142848115,0.22183152485781185,0.11389601892395189,0.0,0.0,,
51.0,0.5472118689550338,0.8009823554096853,58.40896,58.40896,0.0,0.251891659800084,0.08281251381574678,0.7127052355921382,0.3067220799336356,0.13017995197289473,2.6999431483699166,0.33803613896914686,0.10569944578067776,0.11381806735914383,0.6521685276917959,0.18488110170279243,1.6232446353216008,0.12685827552031714,0.27104396228558447,0.4801976978778839,0.35039770142848115,0.22183152485781185,0.11389601892395189,0.0,0.0,,
52.0,0.5301003877366542,0.7807985609937256,58.40896,58.40896,0.0,0.25917721979172303,0.07075375848662885,0.7275343044706137,0.3305776160407081,0.14792570092386945,2.919081288036037,0.3576637632837316,0.10100905737447641,0.11381806735914383,0.6521685276917959,0.18488110170279243,1.6232446353216008,0.12685827552031714,0.27104396228558447,0.4801976978778839,0.35039770142848115,0.22183152485781185,0.11389601892395189,0.0,0.0,,
53.0,0.5760582634089586,0.9356350117131782,62.05952,62.05952,0.9971592150692714,0.2353130240737923,0.07986312693076988,0.6839379777624693,0.27096927720969183,0.10425299084518294,2.3625592569919163,0.3116653385272633,0.10757832401875321,0.11381806735914383,0.6536005832784378,0.1885688148335761,1.6556225284703152,0.1486445324398416,0.2719307973827215,0.47962409257888794,0.34758231913331256,0.21971717894311163,0.11389601892395189,0.005051299537985629,1.2884917586343363,0.0035525166282356435,0.0065016100736068946
54.0,0.5757584417927306,0.9783832287835674,62.05952,62.05952,0.0,0.24526952541227193,0.07342146326354503,0.6992794429301783,0.2878052188689473,0.12152618572874174,2.5272112837840663,0.3262213504921226,0.1063847684640452,0.11381806735914383,0.6536005832784378,0.1885688148335761,1.6556225284703152,0.1486445324398416,0.2719307973827215,0.47962409257888794,0.34758231913331256,0.21971717894311163,0.11389601892395189,0.0,0.0,,
55.0,0.548562596522848,0.7328751555569059,62.05952,62.05952,0.0,0.2753078142164036,0.0723782586404944,0.7150222022557298,0.31154874867479876,0.16659632037065,2.7458189666821458,0.34935570282933176,0.10364928862458903,0.11381806735914383,0.6536005832784378,0.1885688148335761,1.6556225284703152,0.1486445324398416,0.2719307973827215,0.47962409257888794,0.34758231913331256,0.21971717894311163,0.11389601892395189,0.0,0.0,,
56.0,0.5291337560341066,1.053095691353716,62.05952,62.05952,0.0,0.2607381754732747,0.07720188652629503,0.7285685018438012,0.3330880300125059,0.16472336098795543,2.9427983472113586,0.35908420105018424,0.10171595063790151,0.11381806735914383,0.6536005832784378,0.1885688148335761,1.6556225284703152,0.1486445324398416,0.2719307973827215,0.47962409257888794,0.34758231913331256,0.21971717894311163,0.11389601892395189,0.0,0.0,,
57.0,0.5759520541499253,0.9426181879359966,65.71008,65.71008,0.9971592150692714,0.23216300862162675,0.06997204499077643,0.6841949824710006,0.2725580874808412,0.08801946311252828,2.37528983556091,0.3116772250312456,0.10589446481314795,0.11381806735914383,0.6532497131571815,0.18582728334553555,1.6315520516095652,0.16025272831705917,0.27209224969508816,0.47899192571640015,0.3433348948555113,0.21661864626997085,0.11389601892395189,0.005084260381649887,1.3597887128125876,0.0033972376406359228,0.0067533396204865
58.0,0.5719690280609787,0.9428996701372074,65.71008,65.71008,0.0,0.23895181016442463,0.07825768180345419,0.7048075755154947,0.29750302848180493,0.12039373708151836,2.608516984247266,0.33478725891256045,0.10509884823135587,0.11381806735914383,0.6532497131571815,0.18582728334553555,1.6315520516095652,0.16025272831705917,0.27209224969508816,0.47899192571640015,0.3433348948555113,0.21661864626997085,0.11389601892395189,0.0,0.0,,
59.0,0.5441415976857822,0.7406189944093935,65.71008,65.71008,0.0,0.25488998299505033,0.0663647579159359,0.7144304725754814,0.3124072994739878,0.1527534328992543,2.7486328027193765,0.34492107254761817,0.10244425915567243,0.11381806735914383,0.6532497131571815,0.18582728334553555,1.6315520516095652,0.16025272831705917,0.27209224969508816,0.47899192571640015,0.3433348948555113,0.21661864626997085,0.11389601892395189,0.0,0.0,,
60.0,0.5251641108331249,0.8472706869096165,65.71008,65.71008,0.0,0.25863819091733536,0.07052505500471552,0.7339020992634289,0.3321469993122307,0.1919118625062396,2.929481607074389,0.36400080966404275,0.10089225473935941,0.11381806735914383,0.6532497131571815,0.18582728334553555,1.6315520516095652,0.16025272831705917,0.27209224969508816,0.47899192571640015,0.3433348948555113,0.21661864626997085,0.11389601892395189,0.0,0.0,,
