round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1,fed_brier,fed_auroc,fed_f1_best_threshold,fed_prevalence,fed_ece,fed_auprc_lift,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
17.0,0.5671698863123027,0.4897942568338502,36.39808,36.39808,0.5412350858791136,0.28662811476740563,0.0928739479700894,0.10676320766683145,0.7025539268821418,0.237693442100207,0.11398539778449146,0.07656943776429287,2.589943028611306,0.3327998759340698,0.6668998647620882,0.22236284307737358,1.9523320057906919,0.005279366476022877,0.28477431240952755,0.4458172023296356,0.31564330331116097,0.19818510173643128,0.11389601892395189,0.005854003931593315,0.6919490596046671,,0.005854003931593315
18.0,0.5499250583851045,0.664991008205193,38.37952,38.37952,0.5412350858791136,0.29867668652698176,0.10684045203846945,0.105903096329026,0.7114296772523248,0.23921891638665851,0.11398539778449146,0.07865177012912221,2.696133154719593,0.3398362061150422,0.666885959969558,0.22198427317591515,1.949008185476031,0.004403346543372964,0.2847952492886304,0.44383880496025085,0.31243799551155227,0.19603482125805,0.11389601892395189,0.007207883761356744,0.8829506152542308,,0.007207883761356744
19.0,0.5334991442084672,0.6893592374988126,40.36096,40.36096,0.5412350858791136,0.3143568005305445,0.1221863510158803,0.10258831534909808,0.7229574902962151,0.2556419441155707,0.11398539778449146,0.06579639948312473,2.846318481064992,0.35032734884284455,0.667135305026221,0.22204391644162852,1.9495318496591767,0.0008830022075055188,0.2854095057484888,0.4407874345779419,0.30894272907840165,0.193765305040268,0.11389601892395189,0.006849584346873425,0.8778401061426848,,0.006849584346873425
20.0,0.5846414175844613,0.8550821321884096,44.01152,44.01152,0.9971592150692714,0.2587626046964243,0.08570426404427134,0.10984030403136293,0.6760136820499711,0.25265152671553515,0.11398539778449146,0.088289262011998,2.339928284283427,0.31483194913470675,0.6686464849060967,0.2223275434081528,1.9520220768787397,0.005277044854881266,0.2842548844336611,0.44675034284591675,0.3177669474322492,0.19956032573796323,0.11389601892395189,0.007118174474793502,1.346282416023314,0.010715181899950585,0.005555403499238347
21.0,0.578711047099652,0.5152192613815363,45.99296,45.99296,0.5412350858791136,0.27347501557434883,0.09903934177776684,0.10740205342375156,0.6899063408438698,0.2520731773878347,0.11398539778449146,0.07253468829963997,2.46903389755919,0.32478047664946647,0.6684325042044428,0.2208888477509202,1.9393904180128294,0.001763668430335097,0.28480310593455355,0.44787687063217163,0.31547851792050935,0.19802279519307256,0.11389601892395189,0.004680273062360114,0.6282921268139035,,0.004680273062360114
22.0,0.5589839876919811,0.6757725480225609,47.9744,47.9744,0.5412350858791136,0.2890566454303989,0.10873729658086925,0.1065093890279437,0.703598291843323,0.24376246451858852,0.11398539778449146,0.07036677228896723,2.601163994811132,0.3339486159128117,0.6686766914364399,0.2193874204188534,1.9262079789227564,0.0,0.28413945156400716,0.4485129714012146,0.31805105799337274,0.19982044768364104,0.11389601892395189,0.005608906843191163,0.7764561212388799,,0.005608906843191163
23.0,0.5380201455131204,0.7526416230594491,49.95584,49.95584,0.5412350858791136,0.305391279137767,0.11990895027273779,0.10468181666486756,0.7144866982736583,0.27387237253018326,0.11398539778449146,0.07119187593314359,2.757797013903363,0.3472574348217681,0.6682722226067932,0.21786390623195115,1.9128316186136267,0.0,0.2862120457939273,0.44783782958984375,0.3185706816524053,0.2002502392187884,0.11389601892395189,0.005494838232546549,0.7910865609301254,,0.005494838232546549
24.0,0.52430107800136,0.8584033828635571,51.93728,51.93728,0.5412350858791136,0.3163190615003898,0.11908909147129694,0.10355855905431995,0.7235862148204693,0.27525004733087494,0.11398539778449146,0.07735421102223948,2.8684841608938894,0.3551490822262539,0.668228839152121,0.22212681732072614,1.950259714249009,0.00088261253309797,0.2849846782431052,0.4477425813674927,0.31456329609818695,0.19746893607671043,0.11389601892395189,0.006457592875085573,0.9638913937378675,,0.006457592875085573
25.0,0.5852284331273298,0.9894715399173728,53.6064,53.6064,0.4559241291901578,0.2608026754979465,0.0882314548224539,0.10780276398896238,0.6797229738616866,0.24832642603616822,0.11398539778449146,0.07716553833995442,2.3490723650693326,0.3183592393371037,0.6694585473788739,0.2219109158588947,1.9483641127708258,0.00088261253309797,0.2855770385492975,0.4446318447589874,0.3129563249512248,0.19639233316088642,0.11389601892395189,0.009123349827497334,0.5645245197229087,0.009123349827497334,
26.0,0.5750832651445981,0.7941350590097656,55.58784,55.58784,0.5412350858791136,0.27753163616810145,0.08892729550373821,0.10723916768589663,0.6948778075805829,0.23561324150473145,0.11398539778449146,0.07692222923202412,2.5124627522536676,0.3299137634502972,0.6693674760075816,0.22252001468622926,1.9537119627930575,0.00176444640494045,0.287109375,0.4451952874660492,0.3152314690544258,0.19784267990225143,0.11389601892395189,0.004617023841606694,0.7078202224802226,,0.004617023841606694
27.0,0.5573468237541267,0.7520772366869074,57.56928,57.56928,0.5412350858791136,0.29223416829408716,0.09824829191632192,0.10634626351549631,0.70614680465085,0.248869028745251,0.11398539778449146,0.07498785025570992,2.6349184564173345,0.3358328968461624,0.6693714416343322,0.22204159050600003,1.9495114280882522,0.002640845070422535,0.2863949179460032,0.4472602605819702,0.31653303037088626,0.19865685939448172,0.11389601892395189,0.004809456121607472,0.7545081700664014,,0.004809456121607472
28.0,0.5324338770744867,0.7244339773711879,59.55072,59.55072,0.5412350858791136,0.3105672766837178,0.12320590419347181,0.1049122087175591,0.7180343014530566,0.2694587331707894,0.11398539778449146,0.080597255347132,2.8075249927264814,0.3482958318324341,0.6691064599607985,0.22179322073910515,1.9473307569002563,0.009632224168126095,0.2882980159265758,0.44808652997016907,0.3166765256852963,0.19869974771133878,0.11389601892395189,0.006107271286808464,0.9873629567446187,,0.006107271286808464
29.0,0.5166355932281116,0.870158187652591,61.53216,61.53216,0.5412350858791136,0.322561405066335,0.1397219203549078,0.10207617166686597,0.7268819113366406,0.2692363549338997,0.11398539778449146,0.06848406009772894,2.935868188725246,0.3558857837498711,0.6681832720928454,0.22034354429063463,1.9346026873666016,0.003518029903254178,0.2868798526121858,0.44696351885795593,0.31319181731245327,0.19644920861813592,0.11389601892395189,0.006836905880737579,1.1563199912197888,,0.006836905880737579
30.0,0.5812594378714878,1.131577246785532,65.18272,65.18272,0.9971592150692714,0.266176298661149,0.09349030391886345,0.1093789531259011,0.6816077275846022,0.2580162315204559,0.11398539778449146,0.0828403161160089,2.4277967818399544,0.31927280156100146,0.6669864057813015,0.21785239888224905,1.912730584795142,0.000882223202470225,0.28455039227519613,0.45225146412849426,0.32014789143586125,0.20122836074984216,0.11389601892395189,0.005870704143632299,1.41812955099158,0.008244297719594418,0.004971433257749647
31.0,0.5742668676240562,0.8291987966902017,67.16416,67.16416,0.5412350858791136,0.2833209819742866,0.10307594917456184,0.10760991480785044,0.6956472914812768,0.25125560374538464,0.11398539778449146,0.07838923048045371,2.5780721761126095,0.32755271839016464,0.6670107893660364,0.21788671711078275,1.9130318967185782,0.000882223202470225,0.28352959168068514,0.4508122503757477,0.3170842117929418,0.19923154358195208,0.11389601892395189,0.004754985195561289,0.8469129946315661,,0.004754985195561289
32.0,0.5532845053096435,0.8204315131896793,69.1456,69.1456,0.5412350858791136,0.302737215957212,0.10136926814384102,0.10507666100367356,0.7121450715347911,0.2521749116125829,0.11398539778449146,0.0711460962395905,2.743585096064017,0.3410491836153698,0.6674006129854999,0.2202461982183596,1.9337479948743204,0.000882223202470225,0.28350266086115145,0.45356154441833496,0.3172083879157325,0.19920384942054944,0.11389601892395189,0.004183316117243726,0.7638703661505133,,0.004183316117243726
33.0,0.5335219332633702,0.880208237698719,71.12704,71.12704,0.5412350858791136,0.31175639134766625,0.11272974062382282,0.10459048947531728,0.7225279005198391,0.2500835210807089,0.11398539778449146,0.07228960776845769,2.828980588998182,0.3511338328874332,0.6668126962702878,0.21804532732841525,1.914424484617005,0.000882223202470225,0.2835820895522388,0.4553718864917755,0.32411345840850375,0.20386402735521328,0.11389601892395189,0.004865565412166072,0.915768287377432,,0.004865565412166072
34.0,0.5150602750439707,0.9576891393745195,73.10848,73.10848,0.5412350858791136,0.3310628673087479,0.12993685089679094,0.10280117054400754,0.7322209349172717,0.2681576131935881,0.11398539778449146,0.07193811836125834,3.0119579403422376,0.3632543534931196,0.6668524529334068,0.2188804735215062,1.921757016526207,0.0008818342151675485,0.28287520970447805,0.4546687602996826,0.3236879179573568,0.20355509198095084,0.11389601892395189,0.004997323271123987,0.9744786544470116,,0.004997323271123987
35.0,0.5765675217242703,1.0785000345336735,74.7776,74.7776,0.4559241291901578,0.2697175457770983,0.10376600150499395,0.10848178354105967,0.6836731548250113,0.2626648978447431,0.11398539778449146,0.07845938604344753,2.442353165393359,0.32282004900178957,0.666173828781003,0.21902525869589168,1.9230282214002083,0.0008814455707360071,0.28590129598114933,0.4550071358680725,0.32378566352852733,0.20363474554104388,0.11389601892395189,0.007721509398245804,0.55122274113819,0.007721509398245804,
36.0,0.5762029571750753,1.1767315338879476,76.75904,76.75904,0.5412350858791136,0.2888848140149527,0.10087530138885219,0.10701084390531261,0.7020521101329511,0.2610769886682926,0.11398539778449146,0.07946015538648708,2.6133810445278822,0.3347893524776083,0.6664951323939551,0.21721994503634573,1.9071776791547297,0.0008818342151675485,0.2858976004106249,0.4539092779159546,0.3229954575438152,0.20315965049778908,0.11389601892395189,0.0037946987196534523,0.7566610656213015,,0.0037946987196534523
37.0,0.5487296046020224,0.8977448096337058,78.74048,78.74048,0.5412350858791136,0.3033102609302104,0.11011539335681694,0.10607428301953514,0.7138980172555136,0.25896484808375436,0.11398539778449146,0.07531559051857761,2.7372425195542633,0.34125249084297327,0.6661391671952914,0.2189576284395039,1.9224344319330546,0.0008818342151675485,0.2849559657377247,0.45335596799850464,0.3263579573726203,0.20548683438343654,0.11389601892395189,0.003989770538945756,0.811177174327895,,0.003989770538945756
38.0,0.5247971867909078,0.8997857883899867,80.72192,80.72192,0.5412350858791136,0.3204220509424896,0.1191149031739329,0.10458247624009483,0.7270042753478363,0.27648882096312555,0.11398539778449146,0.0807751483609677,2.9027323248607546,0.36108292357860194,0.665945842891205,0.21906817298046755,1.9234050061639016,0.001762114537444934,0.2847828921632547,0.4557211101055145,0.3288487285875076,0.20713714091087226,0.11389601892395189,0.004252758878770334,0.8880160076078027,,0.004252758878770334
39.0,0.5101926646791869,1.14282116860751,82.70336,82.70336,0.5412350858791136,0.3358169606269984,0.1477487030001809,0.10272177397000773,0.7397881776180039,0.26288098574513785,0.11398539778449146,0.07896512893348555,3.0593767971671095,0.37245143918741336,0.6658744490602444,0.21804838166046556,1.9144513014634512,0.002640845070422535,0.28649661334486237,0.45841383934020996,0.3305930717733356,0.20835965179525445,0.11389601892395189,0.0046774431823042965,1.0104900680016726,,0.0046774431823042965
40.0,0.5842047553689651,1.5480190945292565,86.35392,86.35392,0.9971592150692714,0.26945013425372216,0.07720982483870535,0.10847924017589429,0.6841593416938984,0.24131554369191,0.11398539778449146,0.0809769904301225,2.432407504024098,0.32135608973930135,0.6670811415925023,0.2170378453542488,1.9055788552114756,0.0008818342151675485,0.28467663081435957,0.4598495364189148,0.33440275673801717,0.21109890682790575,0.11389601892395189,0.004681122997686682,1.4008706733584404,0.006836334208186565,0.003936940436943844
41.0,0.5693406074115068,1.041820552388651,88.33536,88.33536,0.5412350858791136,0.2930964746036884,0.09464287169684775,0.10748282291273975,0.7018976265662211,0.2613938359162898,0.11398539778449146,0.08334865956907213,2.636066310307042,0.3365488539200889,0.6665726629068174,0.21897225611363322,1.9225628620069724,0.0017628911414720142,0.2845528455284553,0.4564928412437439,0.32950680826557344,0.20762832264306375,0.11389601892395189,0.00365695877110923,0.8232748135924339,,0.00365695877110923
42.0,0.5507855343888909,0.963518705766959,90.3168,90.3168,0.5412350858791136,0.3105353910174318,0.1154140369174704,0.1068168512709194,0.7192715450089768,0.2619377921587691,0.11398539778449146,0.08805376305560228,2.795327068113048,0.34731793986235776,0.6675046228415382,0.21958444664398516,1.927937856990429,0.001762114537444934,0.2871315192743764,0.45782145857810974,0.32802304944698557,0.2065212829171973,0.11389601892395189,0.0038492456563914514,0.8825082057155669,,0.0038492456563914514
43.0,0.534346271083197,1.1418688237353982,92.29824,92.29824,0.5412350858791136,0.32263923511236925,0.13717166273730202,0.10403317314668419,0.7277229558246567,0.2586563907588072,0.11398539778449146,0.07488123347505848,2.9226416432443583,0.3553393343478648,0.6672592685105291,0.22065827852891962,1.937366034507779,0.002642007926023778,0.28653295128939826,0.4567130208015442,0.3255025107878325,0.20476753632120245,0.11389601892395189,0.004376879790291237,1.0337532504927367,,0.004376879790291237
44.0,0.5153268464895754,1.179836615007178,94.27968,94.27968,0.5412350858791136,0.3387706025494409,0.14176180590162515,0.10252668839130698,0.7379146215599762,0.2660335924144373,0.11398539778449146,0.07816047738178951,3.087213425060367,0.3667703474047589,0.6675159549964613,0.2189718371816913,1.9225591838104394,0.002642007926023778,0.2860350877192983,0.4589366316795349,0.3252672436562042,0.20453591209154054,0.11389601892395189,0.005696800317069934,1.3918813182972372,,0.005696800317069934
45.0,0.5780323969922656,1.609098506859003,95.9488,95.9488,0.4559241291901578,0.27532805154907897,0.10000051540551809,0.10701252388471685,0.6884394679689838,0.23737805776114224,0.11398539778449146,0.07079467814005835,2.481902344121601,0.32302820548590816,0.6676937556287428,0.21962868932974516,1.9283263050343378,0.002642007926023778,0.28508449669360764,0.45849159359931946,0.3239856073829235,0.20368094247983023,0.11389601892395189,0.006422755835387505,0.5277869016863406,0.006422755835387505,
46.0,0.5731581220381757,1.432645616248104,97.93024,97.93024,0.5412350858791136,0.29561291610869767,0.11709554253937271,0.10993668533498833,0.7062354845305001,0.2751899022817207,0.11398539778449146,0.09290164354962342,2.660489776439924,0.3377653254667508,0.6682611288914533,0.22099321063667443,1.9403067176933646,0.006148440931049627,0.2866262368337057,0.46192148327827454,0.3288988143864117,0.20700945306676197,0.11389601892395189,0.003776815751215428,0.9482304195407778,,0.003776815751215428
47.0,0.5489029640036662,1.042846114690015,99.91168,99.91168,0.5412350858791136,0.3145856207416265,0.11920746857993035,0.10734600600152384,0.7219393150728787,0.2713316619069825,0.11398539778449146,0.08941889401269217,2.8278787056938905,0.348390403644644,0.6686781597222937,0.2213174766582352,1.9431537533020218,0.005270092226613966,0.28663594470046083,0.4607979953289032,0.3280306584573223,0.20638581397515388,0.11389601892395189,0.003902673021166213,1.002425729879178,,0.003902673021166213
48.0,0.5173333676219651,0.9785709066288698,101.89312,101.89312,0.5412350858791136,0.3330485804533922,0.1528433959638876,0.10211109092085777,0.7326357351366181,0.2820373642101719,0.11398539778449146,0.07268485024112208,3.0277986881197094,0.36305245033495476,0.6679344792120592,0.2214017128578078,1.943893341923015,0.011368605159597726,0.28580411884923757,0.4602515697479248,0.32479948808415027,0.2041325180760034,0.11389601892395189,0.004483151076193251,1.1840176159748808,,0.004483151076193251
49.0,0.5105826431205791,1.8161961779261477,103.87456,103.87456,0.5412350858791136,0.347331769988587,0.14987573417213373,0.0998749370426497,0.7441501379699759,0.2809605577187791,0.11398539778449146,0.06749952606224144,3.1643659730141507,0.36989917059757416,0.6676662095821689,0.22022537320869606,1.933565152577809,0.004395604395604396,0.28483396097226976,0.45996642112731934,0.32107940088959236,0.20166745161832658,0.11389601892395189,0.0043915299612354184,1.1928065789397806,,0.0043915299612354184
50.0,0.5822293632888188,1.6637567482788942,107.52512,107.52512,0.9971592150692714,0.2784073648124907,0.10133244776928191,0.1084810169308927,0.6886687749118265,0.2567636079885523,0.11398539778449146,0.07810859671303362,2.508050660045464,0.3286252506036019,0.6658122037796037,0.21990524852485602,1.930754477658137,0.007017543859649123,0.28636959370904325,0.4615746736526489,0.32783107602264494,0.20625696200826707,0.11389601892395189,0.003860281148597618,1.4128966453718022,0.005930765462266692,0.003206446138266495
51.0,0.5740592687814194,1.2734407043579323,109.50656,109.50656,0.5412350858791136,0.2954638350701245,0.11254625126682521,0.1072078085677691,0.706384679350134,0.26181001125760794,0.11398539778449146,0.0808074141441118,2.660822975269416,0.3394722520709272,0.6647096089495461,0.21862363690161093,1.919502006892668,0.004399472063352398,0.2868086410295695,0.46168094873428345,0.33245799844041435,0.2095675566380023,0.11389601892395189,0.0031794759950108083,0.8966791474958882,,0.0031794759950108083
52.0,0.5359121130079485,1.0041946303744782,111.488,111.488,0.5412350858791136,0.31884813228420833,0.1209302500842183,0.10533507523725226,0.724016651948575,0.2544565491991686,0.11398539778449146,0.0813584018871235,2.8784227162684655,0.34919095583132337,0.6657157863418695,0.2186173133541736,1.9194464865373728,0.002642007926023778,0.2873323397913562,0.45986485481262207,0.32743977974037014,0.20601218017224668,0.11389601892395189,0.003120695761762552,0.8979870170587674,,0.003120695761762552
53.0,0.5277021120349368,1.4151858556011903,113.46944,113.46944,0.5412350858791136,0.3296980535898268,0.1676573104296932,0.10217507263242652,0.7346839602833499,0.2761867701086288,0.11398539778449146,0.06797802008128927,2.9847208367295477,0.35893140194186424,0.6657805917106655,0.21774499461396618,1.9117875819641599,0.0017613386173491853,0.2854125810831196,0.45867806673049927,0.32242042669214865,0.20255709206881606,0.11389601892395189,0.003239889855107037,0.9534212402068079,,0.003239889855107037
54.0,0.5038316805727886,1.6955584427074228,115.45088,115.45088,0.5412350858791136,0.3525299472904221,0.1499592766615824,0.10170625968642656,0.750450796898595,0.27974645999491904,0.11398539778449146,0.07903361576930612,3.1938390530107537,0.3711113769274843,0.6638971323448616,0.21763356849045745,1.910809267493106,0.005272407732864675,0.2819901892081289,0.4590801000595093,0.3284308431453796,0.20670673345966933,0.11389601892395189,0.0037985069320972905,1.1486828488996252,,0.0037985069320972905
55.0,0.5861819805021604,2.273043975612939,117.12,117.12,0.4559241291901578,0.284046726181624,0.10387457437143403,0.11011660117537296,0.6932222388855852,0.2563485420606318,0.11398539778449146,0.0839877760903626,2.5764633259059466,0.33203241784557774,0.6641255323665671,0.21644046701179753,1.9003339103214338,0.0017613386173491853,0.2827692836282426,0.4640883803367615,0.32940894039223556,0.20737576356640625,0.11389601892395189,0.005296362895149046,0.4975506686605513,0.005296362895149046,
56.0,0.5671639007261655,1.3631689754593173,119.10144,119.10144,0.5412350858791136,0.30242060667911497,0.12240743240834774,0.10736807721765743,0.7114664059933913,0.24992385373449877,0.11398539778449146,0.08174557319326091,2.7509778394312288,0.3416400953414054,0.6645021037649912,0.21610705499682223,1.897406573456412,0.0017613386173491853,0.28196058615462355,0.4632740914821625,0.3259223870997929,0.20495971160701035,0.11389601892395189,0.003169698266595905,0.9727339770179242,,0.003169698266595905
57.0,0.546330723935369,1.555762041532233,121.08288,121.08288,0.5412350858791136,0.31984204307926667,0.13519422318928062,0.10505397474033287,0.7262249552707709,0.2752745489890932,0.11398539778449146,0.08195024347973531,2.907248738230087,0.3505612617698051,0.6642837935024862,0.2169381185793024,1.9047032602970213,0.016464471403812825,0.28246477677813614,0.4650518000125885,0.32834432041874834,0.206539443522956,0.11389601892395189,0.0033797603768744577,1.0593599278945476,,0.0033797603768744577
58.0,0.5187602051732456,1.5938034519166642,123.06432,123.06432,0.5412350858791136,0.34114950786562565,0.1144362351076602,0.10383420557645805,0.7389742910118527,0.27684960500801437,0.11398539778449146,0.0796069609573896,3.110082513250778,0.3651343655458883,0.6640983502540938,0.21779190551787872,1.912199456798379,0.012184508268059183,0.2819295176205948,0.4592023491859436,0.32819051970679686,0.20644985711872837,0.11389601892395189,0.0031854086916022727,1.0213907196884975,,0.0031854086916022727
59.0,0.5015327348576768,1.4369685057366455,125.04576,125.04576,0.5412350858791136,0.3597422151331793,0.16532472335076204,0.09983866349047056,0.7516129672943437,0.2648554155668703,0.11398539778449146,0.06751236933686701,3.3047171848441135,0.38440947357936917,0.6643197476817272,0.21820664975369422,1.9158408855307778,0.020743301642178046,0.2837985342273507,0.4630258083343506,0.32881903885592095,0.20684655014327,0.11389601892395189,0.003647729160393159,1.1975680238101631,,0.003647729160393159
