round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_prevalence,fed_f1_best_threshold,fed_f1_best,fed_brier,fed_auroc,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
24.0,0.581443240526472,0.8446498304307563,63.93344,63.93344,0.5412350858791136,0.3313145596832298,2.9531826971010253,0.1147406847935549,0.5862034454731662,0.3680319662502538,0.19280545606178295,0.7443640219550975,0.31063702645004115,0.3312767238268196,0.4065247561277593,0.09487272434933433,0.8329766505068156,0.0017444395987788923,0.2045002711006687,0.30570417642593384,0.3678222829001174,0.2382197207648626,0.11389601892395189,0.006268620139451835,1.0968169728294015,,0.006268620139451835
25.0,0.6430405681245877,0.9761281233113005,65.60256,65.60256,0.4559241291901578,0.2919650971601241,2.2804395644160165,0.1147406847935549,0.5641645539049265,0.32394575237844386,0.21855755729386722,0.6943177054591908,0.34371556695643596,0.261288796264516,0.39715408051196144,0.09312366861735,0.8176200493849435,0.0034888791975577847,0.2045002711006687,0.2964676022529602,0.36858963856123983,0.238750450692487,0.11389601892395189,0.005463412506444024,0.5563819063827395,0.005463412506444024,
26.0,0.6348742475700021,0.9143452873808855,67.584,67.584,0.5412350858791136,0.29842028940030163,2.468154545193692,0.1147406847935549,0.5752970579437618,0.3294007647375629,0.21549073669080632,0.7081810036706203,0.34191429000689594,0.280833949206676,0.39362414562705067,0.09245421689066763,0.8117423046401568,0.005141388174807198,0.2045002711006687,0.28519898653030396,0.36855480417168984,0.23893991488890762,0.11389601892395189,0.004801131351647673,0.8678661352023482,,0.004801131351647673
27.0,0.6161410507214582,1.1194394113466992,69.56544,69.56544,0.5412350858791136,0.3158744005201814,2.667702050594886,0.1147406847935549,0.5576532371454729,0.3501565785803863,0.210789169457158,0.7258633317207457,0.339280519801781,0.30175590195776913,0.39671218921721996,0.09259955902610925,0.8130183995977749,0.006878761822871883,0.2045002711006687,0.2818559408187866,0.36884268084399874,0.23915257032291007,0.11389601892395189,0.00490461504002712,0.9146868276875466,,0.00490461504002712
28.0,0.5984971371624683,0.8426916553335371,71.54688,71.54688,0.5412350858791136,0.323239104928045,2.7819112872925214,0.1147406847935549,0.590007429539197,0.3539411256187511,0.20695007296433282,0.7356263489378526,0.3337704745639453,0.31342997451485255,0.38332875111018727,0.09043430722285138,0.7940076227180001,0.033852403520649964,0.2045002711006687,0.2828771770000458,0.3713840861131263,0.24095218601502882,0.11389601892395189,0.005392767626156186,1.0417061692569405,,0.005392767626156186
29.0,0.573934017860435,0.9752501728146511,73.52832,73.52832,0.5412350858791136,0.33559121195764274,2.945667609744381,0.1147406847935549,0.5731068498906112,0.37045157802318074,0.18801740370285244,0.7453773403398883,0.3012227486221472,0.3303465559148476,0.40408400070899386,0.0953366579504903,0.8370499588238143,0.010243277848911651,0.2045002711006687,0.27978208661079407,0.36938370907124884,0.23918396879198534,0.11389601892395189,0.006258676844171075,1.2618027400458232,,0.006258676844171075
30.0,0.6429864179449816,1.30597282348108,77.17888,77.17888,0.9971592150692714,0.30291202858200633,2.2984297440708272,0.1147406847935549,0.5426690607103786,0.3217090850081781,0.20732765398759914,0.693351690648701,0.32982332800111824,0.26338670256981733,0.4084713392358257,0.0961277173152663,0.8439954111078329,0.038974358974358976,0.2045002711006687,0.2997220754623413,0.372736509578314,0.2415937921732906,0.11389601892395189,0.004710700623651152,1.4934737549629062,0.005026814979138921,0.004545491445058489
31.0,0.6399898595576766,0.9384158825381921,79.16032,79.16032,0.5412350858791136,0.30867324820779557,2.509625681002995,0.1147406847935549,0.5613930014947811,0.3376372530631116,0.20038006025108185,0.7101118612488078,0.31937570019129463,0.28655587569323004,0.40049628814826266,0.0942162577129124,0.8272129140511959,0.035161744022503515,0.2045002711006687,0.30274227261543274,0.3739686829375779,0.24254038732288635,0.11389601892395189,0.0045206500032026874,0.9599807717604563,,0.0045206500032026874
32.0,0.6126873311166927,0.8795582934166575,81.14176,81.14176,0.5412350858791136,0.31938138419577033,2.6794062256361957,0.1147406847935549,0.583952080480912,0.3500315439834985,0.20279811940109022,0.7278831724365152,0.3272894644560712,0.3040772107524695,0.41164527127371764,0.09718565237299492,0.8532840154657694,0.010625255414793625,0.2045002711006687,0.2943749725818634,0.3715407268751057,0.24074095148487457,0.11389601892395189,0.0052079032154724,1.1405084487050772,,0.0052079032154724
33.0,0.59616270178858,0.9743124998209318,83.1232,83.1232,0.5412350858791136,0.32666698162390817,2.835273538153592,0.1147406847935549,0.580188850726846,0.3562413909902316,0.2066172280199932,0.7408423111778707,0.33350761413995217,0.32090471264919357,0.4030378909612273,0.0952265632612258,0.8360833342630559,0.01384928716904277,0.2045002711006687,0.27230507135391235,0.37128901339884024,0.24066113752003654,0.11389601892395189,0.0053359860315976134,1.2097285918425769,,0.0053359860315976134
34.0,0.5780095095280063,1.0960430832533163,85.10464,85.10464,0.5412350858791136,0.33682529485990503,3.0243652643008665,0.1147406847935549,0.5824051763419689,0.36986687259,0.19456843282551423,0.75112114790626,0.31490331331553567,0.3401583928521522,0.4194641946321578,0.098606998640732,0.8657633477652249,0.00835421888053467,0.2045002711006687,0.2761370837688446,0.36873071982453903,0.23863842179083947,0.11389601892395189,0.005168166960682016,1.217427056049928,,0.005168166960682016
35.0,0.6386461554384437,1.3251518396843616,86.77376,86.77376,0.4559241291901578,0.2986554220783284,2.3533289174790633,0.1147406847935549,0.5709992424272609,0.32735850116474247,0.21032453896770387,0.6990374187903207,0.3316041328174621,0.26985017684578344,0.41611884963292106,0.0972936104749968,0.8542318809225414,0.005922165820642978,0.2045002711006687,0.28829070925712585,0.36904379280873806,0.2382200016347604,0.11389601892395189,0.004389014369443643,0.5066065858118236,0.004389014369443643,
36.0,0.6394098889501395,1.2129353157314375,88.7552,88.7552,0.5412350858791136,0.30431635399814927,2.5462597662814144,0.1147406847935549,0.5937792103895158,0.33962968556252127,0.21792660047387108,0.7149838151999247,0.34796654749210254,0.29085689813546173,0.39797930735961595,0.09359911569791801,0.821794445338901,0.019584802193497845,0.2045002711006687,0.28244301676750183,0.3698637943706045,0.23940393949667957,0.11389601892395189,0.004037588041232692,0.9771732350345701,,0.004037588041232692
37.0,0.6112327284240358,1.0033690187291064,90.73664,90.73664,0.5412350858791136,0.32208668977972493,2.7375729152105084,0.1147406847935549,0.5811295696315688,0.356448333751291,0.2057565748135307,0.7332646685286225,0.3329295823867889,0.31117928410230333,0.4104127519697745,0.09532937913386455,0.8369860512641426,0.0129136400322841,0.2045002711006687,0.29170623421669006,0.3702699555770051,0.23898744005129133,0.11389601892395189,0.0037886680642558166,0.9396987536456436,,0.0037886680642558166
38.0,0.5917643724821788,1.1497164385551664,92.71808,92.71808,0.5412350858791136,0.3310326600686407,2.9008514125280462,0.1147406847935549,0.5836662961224476,0.36452705799791024,0.2041736999059453,0.7451783098183382,0.33080308347044535,0.3280844767293981,0.40833830249790815,0.0944001512254742,0.8288274877149566,0.007547169811320755,0.2045002711006687,0.27594107389450073,0.36803074139606506,0.23825051387535415,0.11389601892395189,0.004744523313265,1.212497961241752,,0.004744523313265
