round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc_lift,fed_f1_best,fed_prevalence,fed_f1,fed_auprc,fed_ece,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
16.0,0.6362080625218164,0.7646907390376768,4.31232,34.41664,0.5412350858791136,0.2207515502001503,2.174254331756552,0.31065944602533463,0.11454465353389139,0.2871875828433034,0.24752952690962407,0.35059233377913007,0.5342855431077105,0.6853931552302607,0.3475913510985715,0.08174466267508083,0.7177130811715339,0.20450951154489178,0.20450951154489178,0.502244234085083,0.4296887614801537,0.28806999260327787,0.11389601892395189,0.01808254013051033,2.3110871384851635,,0.01808254013051033
17.0,0.6223310190791504,0.6853501790612458,4.56064,36.39808,0.5412350858791136,0.21547779636514597,2.3023450524295566,0.32161628667850045,0.11454465353389139,0.29496008750395775,0.2616157239617553,0.3413321574504785,0.5473473372288503,0.6994501643476277,0.36849748275567284,0.08399515355158457,0.7374722518411109,0.2045002711006687,0.20454648167397296,0.5134336948394775,0.4324639930993407,0.29025565655408225,0.11389601892395189,0.017881673423132134,2.3998847398906946,,0.017881673423132134
18.0,0.6080414785485928,0.8526042144704284,4.80896,38.37952,0.5412350858791136,0.21908639734195337,2.418852936524446,0.32946956496974406,0.11454465353389139,0.2980754671411547,0.27365291220189725,0.3459567973335476,0.5819609276155551,0.7073365760356841,0.3619161486796797,0.08325879188176043,0.7310070419349085,0.2045002711006687,0.20455572629485672,0.515731930732727,0.43889993864166776,0.29682687416633935,0.11389601892395189,0.01665744012973481,2.329168837983161,,0.01665744012973481
19.0,0.6032952922567094,1.2470122024974326,5.05728,40.36096,0.5412350858791136,0.19210618843258373,2.51005571146191,0.336809960329157,0.11454465353389139,0.3095794358433173,0.2836324410919318,0.3056731762500374,0.5486993256104556,0.7133093989232354,0.3511858278137916,0.08213531619973712,0.7211429949503211,0.2045002711006687,0.2045002711006687,0.5090141296386719,0.4414227945802556,0.2997851393082791,0.11389601892395189,0.020702808345292194,3.0426205582916737,,0.020702808345292194
20.0,0.6413983572626316,1.1322707770723854,5.51456,44.01152,0.9971592150692714,0.21327531894885693,2.0487210385341976,0.30408111385748543,0.11454465353389139,0.2855323062197709,0.2347517034458258,0.3378757739802898,0.5139350514912653,0.6735890703801313,0.3492710575658913,0.08185014265975618,0.7186391889114871,0.2045002711006687,0.20455572629485672,0.5105084776878357,0.43484187319952017,0.2932108581509032,0.11389601892395189,0.02498154501044354,5.3565244460478425,0.042152193532597054,0.017938975624623488
21.0,0.63945523142069,0.6922892059712582,5.76288,45.99296,0.5412350858791136,0.21637548226080935,2.211894649095097,0.31577263954637697,0.11454465353389139,0.2905706853998763,0.2518621124639384,0.3416819087720212,0.5778140173631211,0.68896988432237,0.3579288490260295,0.08277443195070314,0.7267543917050466,0.2045002711006687,0.20458553791887127,0.510170042514801,0.4318917195572215,0.2904768084191088,0.11389601892395189,0.01899473061889552,2.9532449257094413,,0.01899473061889552
22.0,0.6197347610204753,0.7202064815814121,6.0112,47.9744,0.5412350858791136,0.22169869438115777,2.345449030858431,0.32646103081650313,0.11454465353389139,0.29889764873831176,0.26590715553447386,0.35212398230311137,0.5615449055088677,0.7017651013495666,0.3470122942962892,0.08166587600031809,0.7170213390412373,0.20450951154489178,0.20459271313624447,0.5056530833244324,0.42739502194423457,0.2862825397660301,0.11389601892395189,0.017406718980859073,2.800666589057073,,0.017406718980859073
23.0,0.6000557745616437,0.7505775671908921,6.25952,49.95584,0.5412350858791136,0.2077920573549802,2.463941949144675,0.332113955939759,0.11454465353389139,0.3063935731179579,0.2788303464962236,0.3296213084078054,0.579116153918862,0.7100973330784568,0.35356197865498895,0.08227536009121215,0.7223725716536873,0.2045002711006687,0.2046204620462046,0.5087432265281677,0.4326153994506532,0.29126163871920707,0.11389601892395189,0.017984938887126125,3.0101217664778233,,0.017984938887126125
24.0,0.58825665450632,1.068975641082703,6.50784,51.93728,0.5412350858791136,0.21170262108954893,2.6104975324252218,0.34814691830429856,0.11454465353389139,0.31040023401059935,0.2943293893834443,0.3372255291745986,0.5898725535084974,0.7218915963327189,0.35694372961372933,0.08272128761844537,0.7262877877555859,0.20453723788864786,0.20458346517199294,0.5044411420822144,0.427277860778754,0.28614303272751074,0.11389601892395189,0.019793584732131008,3.4773360763210803,,0.019793584732131008
25.0,0.6396660235167774,1.509946802893213,6.7168,53.6064,0.4559241291901578,0.2100569744398469,2.08795377516838,0.30875006389175685,0.11454465353389139,0.2882560588677473,0.23910189055414585,0.33058397039636034,0.5558525931036896,0.6783914626072423,0.3566325659577849,0.08271972632386716,0.7262740796857784,0.20453723788864786,0.20453723788864786,0.5015897750854492,0.4282945725867898,0.28710480419633105,0.11389601892395189,0.03584446260353773,2.630777937825769,0.03584446260353773,
26.0,0.6352552795961405,0.9564040725582625,6.96512,55.58784,0.5412350858791136,0.20304601536634373,2.252854907949072,0.3168023542742609,0.11454465353389139,0.29928120364699845,0.2560856050142861,0.32316146667094114,0.5326385041511834,0.6910971127271519,0.3473954541568779,0.08176914267127042,0.7179280140236287,0.20403364384552772,0.20451875282422052,0.47633206844329834,0.43010684872730737,0.2889241093628749,0.11389601892395189,0.016777032324412775,3.0652546514756978,,0.016777032324412775
27.0,0.6170412771777437,0.770230064724472,7.21344,57.56928,0.5412350858791136,0.20962880367818082,2.39925770296891,0.3303039110913592,0.11454465353389139,0.3047751154242804,0.27194053601279516,0.33307515283070843,0.5560683054829929,0.7056097940566154,0.35338703929770454,0.08228140037255356,0.7224256049501842,0.2041406744417322,0.2045002711006687,0.4828963279724121,0.42939105956308066,0.2881693146947697,0.11389601892395189,0.015107935724968508,2.7990621980279684,,0.015107935724968508
28.0,0.6037738404739069,0.9319075686143862,7.46176,59.55072,0.5412350858791136,0.20750981154175627,2.568372327470034,0.3430905762761506,0.11454465353389139,0.3078912298855943,0.28976587383715346,0.33294881577722213,0.566786616280993,0.7188238265552765,0.35885400715790605,0.08286252750759744,0.7275278652445663,0.20434723665777937,0.20450951154489178,0.49831336736679077,0.4354445528201701,0.29404603100696153,0.11389601892395189,0.014258790000237246,2.7768904550466686,,0.014258790000237246
29.0,0.5801622007426464,1.0122256584519496,7.71008,61.53216,0.5412350858791136,0.202438009465114,2.7101194233939063,0.3482196547125124,0.11454465353389139,0.3217031753515336,0.30488118535544023,0.3251487685181541,0.5767216441412091,0.7277761095301365,0.35923845961202416,0.08288358008769894,0.7277127055954442,0.20443761579827377,0.20450951154489178,0.4966445565223694,0.4333095291722336,0.2917599866157278,0.11389601892395189,0.015996943845652034,3.3025966899003834,,0.015996943845652034
30.0,0.6432916320830462,1.4316781033688901,8.16736,65.18272,0.9971592150692714,0.21781319686205394,2.109630349512214,0.3049800037969167,0.11454465353389139,0.2901233870037271,0.24114281355325204,0.3425014288642909,0.5634703518847056,0.6775692194447314,0.3600127356856059,0.08283363044739278,0.7272741508436796,0.20428455211063906,0.20450951154489178,0.4879665970802307,0.4289695328813332,0.2874540024342476,0.11389601892395189,0.015222548818387076,4.452069723978639,0.020761620312217656,0.01309490401217237
31.0,0.6408601602955908,1.0980984199582136,8.41568,67.16416,0.5412350858791136,0.21486825194836198,2.2717054326783677,0.32305348229210035,0.11454465353389139,0.29661626087069193,0.2585496384659991,0.3409494364298765,0.5599466646413116,0.6958951406139217,0.3818261550553032,0.08536914137240868,0.7495357799064906,0.2045002711006687,0.2047030039418241,0.5165603160858154,0.42756391387561987,0.2857017126347535,0.11389601892395189,0.014879455270463087,3.226322895847261,,0.014879455270463087
32.0,0.6144213320112053,1.174558826763635,8.664,69.1456,0.5412350858791136,0.20872784758158708,2.422342596988965,0.3331483451250511,0.11454465353389139,0.30462258284605964,0.2738526786168212,0.3329306014112632,0.5612897645032416,0.706580167753015,0.37594649847456396,0.08471136884876695,0.7437605778418694,0.2045002711006687,0.20453723788864786,0.5083633065223694,0.42663975251303554,0.2848404901242306,0.11389601892395189,0.013264868229218208,2.932162344455719,,0.013264868229218208
33.0,0.595270070796005,0.9900219779371284,8.91232,71.12704,0.5412350858791136,0.20978642240306627,2.5745442229561846,0.343971209745188,0.11454465353389139,0.3163753243606581,0.28991512222581584,0.33271304307266,0.5709594445285148,0.7193151271657906,0.37414891500703096,0.08460718431073201,0.7428458440432764,0.20443761579827377,0.20450951154489178,0.4986233711242676,0.42516011379314567,0.2835157464589088,0.11389601892395189,0.012816824517743979,3.0213447879068553,,0.012816824517743979
34.0,0.5811183223041126,1.2467275473659671,9.16064,73.10848,0.5412350858791136,0.19058702966340887,2.7276407074500857,0.350600700222059,0.11454465353389139,0.3240388984694357,0.30647983250206173,0.3057218514311052,0.570511377169492,0.7280611789901487,0.36952294865532376,0.0841060012442102,0.7384454877247956,0.20450951154489178,0.20451875282422052,0.5024308562278748,0.42718680362179673,0.2853587788156803,0.11389601892395189,0.015737654670747586,3.8192955013364553,,0.015737654670747586
35.0,0.6427817725261973,1.4283512878072309,9.3696,74.7776,0.4559241291901578,0.2209925068274946,2.137782049118234,0.30817615445992946,0.11454465353389139,0.28779481439496374,0.24425456125054887,0.34674633048421805,0.550424127956793,0.6817850269442797,0.38078758752803354,0.08542954088389687,0.7500660838807542,0.20450951154489178,0.20451875282422052,0.5030991435050964,0.42546736218049847,0.28365885411133773,0.11389601892395189,0.02212852746956361,1.6829596171155572,0.02212852746956361,
36.0,0.6367068388494357,1.3792354841478267,9.61792,76.75904,0.5412350858791136,0.21279559395465958,2.342638869336894,0.3211987080620929,0.11454465353389139,0.3004370177829359,0.2650436052733195,0.3375580077309206,0.5538928757151871,0.6953683476746354,0.38791615299669113,0.08644467285599383,0.7589788797948481,0.2045002711006687,0.2046112115732369,0.5120600461959839,0.42223553358983534,0.2803362539541584,0.11389601892395189,0.012342663810945391,3.0859908033162355,,0.012342663810945391
37.0,0.6154634523754839,1.0399526954298257,9.86624,78.74048,0.5412350858791136,0.2150967150471924,2.5223594113881074,0.33635358963859824,0.11454465353389139,0.307103025377399,0.2844744486925852,0.34381895001231644,0.587531025682119,0.7110064748647427,0.38686557564410434,0.08649806870488723,0.7594476920448097,0.2045002711006687,0.20454648167397296,0.5083761215209961,0.4183125850166647,0.27673157793379766,0.11389601892395189,0.013357132734387421,3.39285931782797,,0.013357132734387421
38.0,0.5935692152691275,1.016261157977954,10.11456,80.72192,0.5412350858791136,0.20103619822696592,2.6481214505656485,0.3461562951040451,0.11454465353389139,0.31848032712792296,0.29843941223079723,0.32327039007245223,0.5815457828364955,0.7252037991233086,0.3654279370573714,0.0836322410255691,0.734285902314199,0.2045002711006687,0.20450951154489178,0.5034949779510498,0.4228880008301717,0.2811653794173615,0.11389601892395189,0.013212752807582164,3.49928771937266,,0.013212752807582164
39.0,0.5709089030001774,1.2058656655976308,10.36288,82.70336,0.5412350858791136,0.20606913110702052,2.811424270613848,0.35797293059306395,0.11454465353389139,0.31943513065878576,0.31574972278035784,0.33101591162276495,0.5759931914913954,0.7367885478868389,0.377957761456909,0.08508833447753462,0.7470703127415534,0.2045002711006687,0.20457628651532966,0.5137547254562378,0.4236317526574787,0.28166941055408545,0.11389601892395189,0.015922412391290414,4.351828378159553,,0.015922412391290414
40.0,0.6365857489120839,1.6591434504836695,10.82016,86.35392,0.9971592150692714,0.23044205959862468,2.173005801774495,0.30697799978756074,0.11454465353389139,0.28280824188442877,0.24816207945319377,0.3613624992373663,0.5842480810175189,0.6825677935964801,0.3565196836393651,0.0827392135481015,0.7264451763089831,0.20420338983050848,0.20450951154489178,0.4884409010410309,0.4195286299062307,0.27809208096031207,0.11389601892395189,0.015409872331263763,5.616355647798628,0.020720733065323915,0.013798544672242388
41.0,0.638946722575831,1.2699941032374107,11.06848,88.33536,0.5412350858791136,0.22420611993950731,2.387535444989269,0.3258487652425805,0.11454465353389139,0.2924141512519074,0.2708930764934381,0.3556367726898655,0.588037371800495,0.7018247803433939,0.36553804594695627,0.08363300507734966,0.7342926106415645,0.2045002711006687,0.20451875282422052,0.5053086280822754,0.4217776077083699,0.27990852805289396,0.11389601892395189,0.012811489971204602,3.6304920380935073,,0.012811489971204602
42.0,0.6098342555442354,1.2991195058254426,11.3168,90.3168,0.5412350858791136,0.2160741538451482,2.515639909710614,0.33564879099265255,0.11454465353389139,0.3072741155182925,0.28464162827816153,0.3450991931202934,0.5864304186500443,0.7132925806403333,0.3669822996006915,0.08375584724213483,0.7353711572487747,0.20450951154489178,0.20450951154489178,0.5003564953804016,0.4220008463337938,0.28017570703518885,0.11389601892395189,0.012768709463508802,3.764967968687415,,0.012768709463508802
43.0,0.5900509029230941,1.2403957808600283,11.56512,92.29824,0.5412350858791136,0.20812204847095805,2.660172982694335,0.3461471078432415,0.11454465353389139,0.31576418843160775,0.2984126922479254,0.33317038076650446,0.5589872787733107,0.7241312260783599,0.3755435857769333,0.08497103457713712,0.746040426872796,0.2045002711006687,0.20450951154489178,0.5023404955863953,0.4229565039243328,0.28087615622995415,0.11389601892395189,0.013776179177567537,4.227953860536218,,0.013776179177567537
44.0,0.5761554178363271,1.6928889190018004,11.81344,94.27968,0.5412350858791136,0.20863599625005633,2.8031750198492698,0.35493289570999953,0.11454465353389139,0.3207579395940241,0.314157040790487,0.33451595900432113,0.5760638482943231,0.7359205789501256,0.3595436120805841,0.08293362599397465,0.7281521055564658,0.2044283777677361,0.20450951154489178,0.4976300895214081,0.4251086253636652,0.2829445336688206,0.11389601892395189,0.015313256271753808,4.828274131286889,,0.015313256271753808
45.0,0.6429882226420407,1.7690360000165821,12.0224,95.9488,0.4559241291901578,0.2256424507682781,2.2186728153303776,0.31475232407757675,0.11454465353389139,0.2865278360198318,0.2538055115833874,0.3548990729470593,0.5722402490905688,0.6878484396612848,0.36371691970795517,0.08334844906921471,0.7317942264941347,0.2044283777677361,0.20450951154489178,0.4971432685852051,0.42513368809083385,0.2829554962536174,0.11389601892395189,0.0454418316636097,4.787999425083399,0.0454418316636097,
46.0,0.6307130279484309,1.6533985509837161,12.27072,97.93024,0.5412350858791136,0.21898952172448582,2.421312847345751,0.32945165828729495,0.11454465353389139,0.2994976212332227,0.2746221866695082,0.3477012504941848,0.5689517549761999,0.7063551954585661,0.362517242319221,0.08313559683011132,0.7299253970028642,0.20434723665777937,0.20450951154489178,0.496972918510437,0.42886298574644854,0.2862792178203787,0.11389601892395189,0.008773804262758814,2.831609091721475,,0.008773804262758814
47.0,0.6120705693389332,1.4529254833763097,12.51904,99.91168,0.5412350858791136,0.20567945838983617,2.5621485667505057,0.3410198649307662,0.11454465353389139,0.30817943873621756,0.28929612380738157,0.3301508816370452,0.5626632298012124,0.7171627634068634,0.3532485560977309,0.0821099197906918,0.7209200160500465,0.20435647143890093,0.2045002711006687,0.4946034252643585,0.4279057211134105,0.2858240062038303,0.11389601892395189,0.0115212625337743,3.8533419081941247,,0.0115212625337743
48.0,0.5959067781510543,1.5862464129720113,12.76736,101.89312,0.5412350858791136,0.20060508406292715,2.6913620359368218,0.3494410794544264,0.11454465353389139,0.32161609838909344,0.3024923098779291,0.3209180821890824,0.5720366708799729,0.7300136650872465,0.3737187198013131,0.08443430988512088,0.7413280172812491,0.2045002711006687,0.20464821848435522,0.516548216342926,0.42773417909874095,0.285293003716245,0.11389601892395189,0.0168985019445667,5.803538550389931,,0.0168985019445667
49.0,0.5737409636281792,1.736203185783992,13.01568,103.87456,0.5412350858791136,0.21087510576339671,2.827916259467773,0.361426075042401,0.11454465353389139,0.3210293388527033,0.31775105597515685,0.3383788633853636,0.5922754386296782,0.7437461560233838,0.37076712639993525,0.08418080506792108,0.739102260669255,0.2045002711006687,0.20465747230386613,0.5162786245346069,0.4252458677371547,0.28298570127749406,0.11389601892395189,0.012385024793493515,4.433781684376299,,0.012385024793493515
50.0,0.6354075612821226,2.469714076420793,13.47296,107.52512,0.9971592150692714,0.22302896577192746,2.207010374823654,0.31402025426979113,0.11454465353389139,0.2884924018336331,0.25269434902189447,0.35158692765295174,0.5789161074288326,0.6873177271304034,0.3731389351308298,0.08454485536349153,0.7422985997424716,0.2045002711006687,0.20450951154489178,0.5117854475975037,0.4252237232181757,0.2828846510394888,0.11389601892395189,0.015067429563641882,7.189803110435605,0.018382831114303274,0.014042898910171428
51.0,0.6425618853927183,2.4473533845439386,13.72128,109.50656,0.5412350858791136,0.21468779547178446,2.4194606127802074,0.3327608723750393,0.11454465353389139,0.30597324608560694,0.2750964482972102,0.3441250116456601,0.5480891436749195,0.7081509979600873,0.36485088816736794,0.08355984959689691,0.7336503100489371,0.2045002711006687,0.20453928926666065,0.5174529552459717,0.42685384651130126,0.2843362453924103,0.11389601892395189,0.010958482890054357,4.120339664630592,,0.010958482890054357
52.0,0.6159970160793079,1.5785465360520656,13.9696,111.488,0.5412350858791136,0.212603700063037,2.616100128559817,0.34726921589527826,0.11454465353389139,0.3040098820669576,0.2955373214326,0.33934292231160756,0.5873203133274801,0.7210612459440755,0.3530829158841874,0.08222951205589268,0.721970028739961,0.2045002711006687,0.2045002711006687,0.5064764618873596,0.4275219346263927,0.2854932335229768,0.11389601892395189,0.01047354288670811,4.043373299762607,,0.01047354288670811
53.0,0.588898621116359,1.6676942969756343,14.21792,113.46944,0.5412350858791136,0.19685548339455453,2.7824304766520798,0.3572206694710683,0.11454465353389139,0.32398973196011205,0.3122646423325556,0.3172219564404121,0.5634288501222573,0.7353849972669046,0.3638742898328006,0.08334959188053295,0.7318042603068092,0.2045002711006687,0.20457421804375336,0.5117948055267334,0.42983733762329934,0.2875278953253243,0.11389601892395189,0.012051033005901364,4.763095572590828,,0.012051033005901364
54.0,0.5710030500432931,1.8315085935665074,14.46624,115.45088,0.5412350858791136,0.20602880072932947,2.920149341320471,0.3657878451964444,0.11454465353389139,0.32587166972381115,0.32715498707778107,0.33108569334508225,0.5810129790063306,0.7458918201299355,0.37524423115507816,0.08469835511674882,0.7436463180798419,0.2045002711006687,0.20455572629485672,0.5150755047798157,0.4302898592333098,0.2877063170091538,0.11389601892395189,0.010840452284644355,4.499383074697107,,0.010840452284644355
55.0,0.6471299361552634,2.5881840038394643,14.6752,117.12,0.4559241291901578,0.2085470674228483,2.2262971045708366,0.3128195049091576,0.11454465353389139,0.2934018131665342,0.25487821014224593,0.3272346238682991,0.559121212809087,0.6875977159432668,0.3747992024974011,0.0845803546561553,0.7426102813359035,0.2045002711006687,0.2045002711006687,0.5087723731994629,0.4309672895372529,0.2884892611792609,0.11389601892395189,0.0169450898738522,2.0264055035077035,0.0169450898738522,
56.0,0.6384452520868313,2.2906942002863953,14.92352,119.10144,0.5412350858791136,0.20458098136344582,2.4377223972509037,0.3338479313110656,0.11454465353389139,0.30803248192844895,0.2774935138231616,0.32606271995999414,0.5579805314368305,0.7077170823467918,0.38652760635923894,0.08605689735319828,0.7555742348699499,0.2045002711006687,0.20458553791887127,0.516490638256073,0.43170060798382565,0.28905092421362666,0.11389601892395189,0.012714860759003294,5.30355750862509,,0.012714860759003294
57.0,0.6117771428846757,1.7925272742417224,15.17184,121.08288,0.5412350858791136,0.20697236419610246,2.6036554454190575,0.34587675505033727,0.11454465353389139,0.31066153343602443,0.2945731324913876,0.33076343587911533,0.5770266677428617,0.7227948279645329,0.3871407851208078,0.08605236952017764,0.755534480776142,0.2045002711006687,0.20453723788864786,0.5109812021255493,0.43107127406239676,0.2885237528051674,0.11389601892395189,0.006543289086586357,2.7856865727808326,,0.006543289086586357
58.0,0.5891427791017629,1.8574102433791342,15.42016,123.06432,0.5412350858791136,0.19421534047391042,2.7606704056977276,0.3555449363238332,0.11454465353389139,0.3277519864417095,0.31143154179449617,0.3113691591220093,0.5844552606724983,0.734782580572508,0.37374103272651044,0.08435015507723045,0.7405891432741899,0.2045002711006687,0.20453723788864786,0.5074549913406372,0.4342694243173294,0.29205978831533513,0.11389601892395189,0.008221599973760142,3.593191685155034,,0.008221599973760142
59.0,0.5707832263153532,2.562821108820841,15.66848,125.04576,0.5412350858791136,0.2024835050494638,2.8933904445709677,0.36299508993822993,0.11454465353389139,0.33074214623417364,0.3251140471082857,0.3258154623854214,0.5881548109026207,0.7429672466148349,0.3701524668030608,0.08391206949054408,0.7367427789251526,0.2045002711006687,0.20456703594845127,0.5111737847328186,0.43504366623784735,0.2930621687950881,0.11389601892395189,0.009399697332655424,4.218346504494548,,0.009399697332655424
