round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc,fed_f1,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1_best,fed_ece,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6434896278693344,0.4286407410934266,24.82176,24.82176,0.5412350858791136,0.6748616148301514,0.23955818991734584,0.2853798954898873,0.11151667715544364,2.2144613004761817,0.2034426097087352,0.30380110334465565,0.32381625920862345,0.5135973854474558,0.4002516365865511,0.08775357481217688,0.7704709579952022,0.12543073742246727,0.20452985586822237,0.47092095017433167,0.39375890628597604,0.25949073997313227,0.11389601892395189,0.0062537199672847744,0.6227811764692888,,0.0062537199672847744
12.0,0.6290469014546055,0.5246428909395118,26.8032,26.8032,0.5412350858791136,0.6880718544832971,0.25179103313985773,0.2934734791837009,0.11151667715544364,2.354216562956682,0.21215767891132603,0.31805423853165277,0.33904012313442006,0.5377311304464812,0.4139311413590825,0.09003703401411908,0.7905195885225506,0.13475301099668355,0.20451875282422052,0.4704855978488922,0.3933572675298748,0.2586712010698286,0.11389601892395189,0.006832724406833991,0.7014773297123611,,0.006832724406833991
13.0,0.6131888888026839,0.5875224277591605,28.78464,28.78464,0.5412350858791136,0.6955366868053169,0.26053608550582813,0.2966625950427544,0.11151667715544364,2.4434761195516432,0.2051358690828467,0.3234619769859176,0.32847890774593397,0.5587587598474463,0.4170561430846321,0.09069359178164613,0.7962841251036353,0.14103639107831628,0.2045649717514124,0.4700683057308197,0.3953156730577194,0.2603379674651646,0.11389601892395189,0.007573556246730068,0.8090420310618356,,0.007573556246730068
14.0,0.5942751439329544,0.572849409921848,30.76608,30.76608,0.5412350858791136,0.7076334189040125,0.27228852965564104,0.30845867298409946,0.11151667715544364,2.5672083870280282,0.20868323610786246,0.3330259216191066,0.3358890675822983,0.5329745539390792,0.4319940943284058,0.0944644002769151,0.8293915904118543,0.14713703244105655,0.20451875282422052,0.46750614047050476,0.39162357976550727,0.2568559500178535,0.11389601892395189,0.0076118743143195845,0.852477336069569,,0.0076118743143195845
15.0,0.6424556366914059,0.6153048547820171,32.4352,32.4352,0.4559241291901578,0.6702835899315992,0.23469064175579152,0.28255182637474163,0.11151667715544364,2.1487070601056595,0.20722860863529813,0.2985296519619119,0.32893912708814627,0.5206442121685939,0.4130928379827128,0.0902050924791111,0.7919951314482803,0.1419053964023984,0.20455778621812265,0.46871665120124817,0.39436367633352465,0.2594951726416395,0.11389601892395189,0.011321030259159965,0.6161024041939527,0.011321030259159965,
16.0,0.6379598895464332,0.5593667877785127,34.41664,34.41664,0.5412350858791136,0.6820649583022272,0.24546862632452354,0.28227171164354636,0.11151667715544364,2.260464950316351,0.2254510056387704,0.3051023283079262,0.3592118423729853,0.5638959155546335,0.39749713232478245,0.08717666614411917,0.765405735579984,0.12338923212709621,0.2046195652173913,0.467321515083313,0.39254237580709755,0.25868562201630707,0.11389601892395189,0.006045495914675804,0.7012348703574389,,0.006045495914675804
17.0,0.6212198924752027,0.5458012197613453,36.39808,36.39808,0.5412350858791136,0.6949472255698268,0.26154938517898285,0.2948529402053578,0.11151667715544364,2.4353122788034502,0.2125710285113155,0.3188668037136429,0.34111838168866077,0.5523018587209504,0.398617195991665,0.08728868761213354,0.7663892771389665,0.12946989364374842,0.20454853732423023,0.4708571434020996,0.3974838204578003,0.26288427266867337,0.11389601892395189,0.006314056498253719,0.7575659791473299,,0.006314056498253719
18.0,0.608233902616663,0.7490602654185041,38.37952,38.37952,0.5412350858791136,0.7041563456927016,0.27380577394196864,0.3064189761386286,0.11151667715544364,2.58426719504896,0.20641920831814792,0.33374839432706926,0.33140759876196,0.5597048061140831,0.40647221157331526,0.08856091826654786,0.7775593835784531,0.13803908633627443,0.20455572629485672,0.46909114718437195,0.3984344404058972,0.26357539144524716,0.11389601892395189,0.0062195758008103,0.7747926120646298,,0.0062195758008103
19.0,0.589102827573056,0.7711512458851979,40.36096,40.36096,0.5412350858791136,0.709359318553168,0.2828210725083996,0.31238996945197,0.11151667715544364,2.698641075376921,0.19669780108159976,0.3354519119146449,0.31539967899269944,0.5438122509465869,0.4160971516308589,0.09000827537969194,0.790267089491427,0.14915146203489762,0.2047058823529412,0.4725761115550995,0.40101015358837794,0.2655938824227252,0.11389601892395189,0.0075672309214425285,0.977763467351906,,0.0075672309214425285
20.0,0.6419291770482843,0.8728453533090512,44.01152,44.01152,0.9971592150692714,0.6705575569982488,0.23467408722926486,0.2775594596269473,0.11151667715544364,2.137644082325149,0.2281218628728224,0.2977692117728178,0.36237940896675214,0.5560114478749849,0.44791265973130423,0.09633300417743959,0.8457978170576876,0.14563106796116504,0.20455572629485672,0.47261011600494385,0.38899872407584907,0.254041879528329,0.11389601892395189,0.007833461080636879,1.5124768998939544,0.010479926808588495,0.00666367291275246
21.0,0.6395683523823843,0.5704244645252712,45.99296,45.99296,0.5412350858791136,0.6833905002795915,0.24845948807383483,0.28719325683262525,0.11151667715544364,2.297731338078677,0.21550570398248606,0.3100697898221774,0.3443957000272202,0.5361754293933914,0.45403794673099085,0.09836644782855052,0.8636513265158949,0.15015847860538828,0.20461329715061058,0.4726354479789734,0.3885055103262524,0.2534391622459738,0.11389601892395189,0.005626271922556695,0.7714159931056201,,0.005626271922556695
22.0,0.6197334351204278,0.6300408019079042,47.9744,47.9744,0.5412350858791136,0.6944461574038192,0.26393825855650604,0.2960038567577017,0.11151667715544364,2.478755003030649,0.20820713770338015,0.32272924791539515,0.3320904042381884,0.5585407417476214,0.43715604776401645,0.09390807389727696,0.824507079215641,0.14619002822201316,0.2045947901591896,0.47260022163391113,0.3922444052521395,0.25707258562394597,0.11389601892395189,0.005826712438384844,0.8263471082318574,,0.005826712438384844
23.0,0.6037066145319334,0.8063222580781737,49.95584,49.95584,0.5412350858791136,0.7051047609305329,0.27716651831321915,0.2941097944905233,0.11151667715544364,2.6649417093489696,0.2217577586231289,0.33715729934910765,0.354131116302153,0.5718845641260404,0.4560064286323472,0.09774373499602633,0.8581839463703257,0.15808959644576082,0.20459271313624447,0.46500128507614136,0.39223073409034326,0.25668339859499095,0.11389601892395189,0.006922385003244941,1.0165772482287139,,0.006922385003244941
24.0,0.5868200421959446,0.9716099437565097,51.93728,51.93728,0.5412350858791136,0.7149835917092259,0.2909885611706523,0.313901771136849,0.11151667715544364,2.8084059192439246,0.20291813054189853,0.3416626325061536,0.3276955616981016,0.5419836132480634,0.43610139183961355,0.09357292802761752,0.8215645192137572,0.15195947747267396,0.2046112115732369,0.46386197209358215,0.39497318462334585,0.25941435154625336,0.11389601892395189,0.007484006212419124,1.144283011322841,,0.007484006212419124
25.0,0.6442412984214416,0.9336093334260875,53.6064,53.6064,0.4559241291901578,0.6756849140210232,0.23724233675765583,0.28265291655237357,0.11151667715544364,2.167990183607763,0.21646778806712955,0.302625284388875,0.34270007789364737,0.5292027902910736,0.4318858051093235,0.09363479271966156,0.8221076873826582,0.15620365793376173,0.20457421804375336,0.468824177980423,0.39616782607264966,0.2601716045984855,0.11389601892395189,0.008785778996016153,0.5659934983123094,0.008785778996016153,
26.0,0.6343098957718668,0.9245008692100359,55.58784,55.58784,0.5412350858791136,0.6891576518693469,0.25299905009866386,0.28664138863764776,0.11151667715544364,2.339686335063572,0.22251908073577387,0.3130021403268037,0.3547563411314169,0.5612307846733726,0.4400117006068262,0.09517109311227814,0.835596309786944,0.15008790598686036,0.2046225519019404,0.4735499322414398,0.390578583116122,0.25530002640114363,0.11389601892395189,0.0048060180697753275,0.7575968687888235,,0.0048060180697753275
27.0,0.6100567917862652,0.704757577279821,57.56928,57.56928,0.5412350858791136,0.7001925884721697,0.2655989564715174,0.29602979719692046,0.11151667715544364,2.4784999368732894,0.2138437190682023,0.3256188157908108,0.3424606368195351,0.5835515589140884,0.43761496866477195,0.09440602382200458,0.8288790487491865,0.14781408191440404,0.20472227248055003,0.473328560590744,0.39086410910231617,0.25562714400107867,0.11389601892395189,0.005538040855124638,0.8934085366781801,,0.005538040855124638
28.0,0.5965398025852486,0.9685449509804906,59.55072,59.55072,0.5412350858791136,0.7097965041963843,0.27857447247598843,0.30977591407531235,0.11151667715544364,2.6377245185470173,0.19920393564152433,0.33828415145908325,0.3197216204357613,0.5431191614170805,0.425994389692302,0.09237709209531711,0.8110651537082879,0.15278006929549579,0.20458346517199294,0.470899373292923,0.3964968087811902,0.26060331328848746,0.11389601892395189,0.005391071589380691,0.901749545475468,,0.005391071589380691
29.0,0.5751674068681166,1.228865212442864,61.53216,61.53216,0.5412350858791136,0.7187985555357735,0.2941908530903207,0.3143875872033924,0.11151667715544364,2.852405269768593,0.20022708748828874,0.34802080344647623,0.3217394755990435,0.5786270625153151,0.4318868592632699,0.09318129379503326,0.8181259948800335,0.15289115646258503,0.2046204620462046,0.4715975821018219,0.39511620536850817,0.2593276908177989,0.11389601892395189,0.006445012617847129,1.1172187527408823,,0.006445012617847129
30.0,0.6449467720377431,1.2707174887691244,65.18272,65.18272,0.9971592150692714,0.6780293936200507,0.2413427126507749,0.28471298252678545,0.11151667715544364,2.19173403373631,0.20933062932894284,0.30296011240056653,0.33402904428358793,0.548480410966729,0.42463933754154937,0.09165554716852506,0.8047300338892728,0.13642334396697317,0.20458346517199294,0.46442583203315735,0.39305018346402903,0.25781217150347474,0.11389601892395189,0.004960539170539432,1.2338159445207566,0.007555705038780485,0.003943504802831912
31.0,0.638571215378473,0.8616596902653724,67.16416,67.16416,0.5412350858791136,0.6938610466255375,0.25519553305341863,0.2945368189229102,0.11151667715544364,2.341194407294918,0.20444786649123,0.3215244463072396,0.327722394430296,0.5395479757392683,0.4238152275950999,0.09157133998394443,0.8039907000181139,0.14754962234322852,0.2045649717514124,0.46771103143692017,0.3975944458745352,0.26172181267493944,0.11389601892395189,0.004135623250970404,0.7504236977547407,,0.004135623250970404
32.0,0.6123945842929842,0.8124252845289854,69.1456,69.1456,0.5412350858791136,0.7041611999864301,0.2681170984593637,0.2936535598995023,0.11151667715544364,2.481019842453785,0.21934665318043087,0.32891852835515656,0.3465865345738588,0.5877862814333243,0.42599177940633964,0.09189294443501819,0.8068143672025525,0.15168778165122013,0.20454648167397296,0.46760979294776917,0.3987264220215029,0.2626917650250215,0.11389601892395189,0.004375812127892255,0.8162912885891274,,0.004375812127892255
33.0,0.5941358898342136,1.0951374163529441,71.12704,71.12704,0.5412350858791136,0.7155943982018929,0.28575191104098613,0.3081773139425057,0.11151667715544364,2.679134419419131,0.2102689184930832,0.33903404876031,0.3393780176217162,0.5621579961779734,0.4348128392336421,0.09353292771514636,0.8212133189448709,0.15689611163107292,0.20453928926666065,0.4710766077041626,0.39766236216188344,0.2612796898443983,0.11389601892395189,0.005315253009966393,1.026176975807175,,0.005315253009966393
34.0,0.5759346955276252,1.0534943340778316,73.10848,73.10848,0.5412350858791136,0.7265102554336571,0.3044594811960912,0.31534531864335785,0.11151667715544364,2.9325912129946916,0.20591673298853333,0.3523139882358833,0.3309099514131147,0.573221203109016,0.40921001251481526,0.08896451339341815,0.78110292382405,0.1319843223042567,0.2045115501107545,0.46448037028312683,0.3962248482364696,0.26073559592286777,0.11389601892395189,0.0060309559213382845,1.2039526482112706,,0.0060309559213382845
35.0,0.6459390407932536,1.5572110096181069,74.7776,74.7776,0.4559241291901578,0.6814183011658927,0.24765247401852974,0.2835160107539974,0.11151667715544364,2.2512878590167715,0.218423334286862,0.30743030678321404,0.34681592565135355,0.5675863035299853,0.402650138001301,0.08808850870389474,0.773411656843873,0.12851333032083145,0.20450951154489178,0.4523639380931854,0.3963835068897138,0.26090481440193375,0.11389601892395189,0.006941811139893742,0.5274952272884548,0.006941811139893742,
36.0,0.6338112305368873,1.1323237325232662,76.75904,76.75904,0.5412350858791136,0.6966711161579274,0.2594391379581112,0.2941568483606284,0.11151667715544364,2.3915461373728184,0.21527865456497705,0.3204087416105867,0.3435473835209467,0.5647561878734898,0.4169931699357905,0.09000077438031688,0.7902012311809615,0.1351755698319106,0.20450951154489178,0.45457133650779724,0.3988122462407351,0.2629252221234023,0.11389601892395189,0.003922748297178954,0.8064682291587815,,0.003922748297178954
37.0,0.6132384451374968,1.2434074447727312,78.74048,78.74048,0.5412350858791136,0.7085148130697265,0.2785226777413956,0.2968225854027314,0.11151667715544364,2.59190034475845,0.2133469507526877,0.33628237683882956,0.34240212037331785,0.5792545786175506,0.4019760692998796,0.08801052586081909,0.7727269723060602,0.12491818606825619,0.20450951154489178,0.4551737904548645,0.3956577956085507,0.26032211357830853,0.11389601892395189,0.004672010569035829,0.9831498423591256,,0.004672010569035829
38.0,0.589131453697342,1.0421982286109364,80.72192,80.72192,0.5412350858791136,0.7171195337514885,0.29321833190704794,0.31140458826711237,0.11151667715544364,2.809802612996319,0.19703035922665774,0.3489809378323965,0.31529886092748277,0.5652415573746996,0.41525507086951485,0.08983927825289939,0.7887833051731586,0.1313317369681341,0.20452079566003617,0.46742796897888184,0.39787411193727895,0.26241115334443044,0.11389601892395189,0.005645271038174827,1.2240200948435813,,0.005645271038174827
39.0,0.5684542125689742,1.3971830346883531,82.70336,82.70336,0.5412350858791136,0.731536374581679,0.310158029034846,0.3153202429051922,0.11151667715544364,2.9921239588709407,0.2041345309172509,0.3592611078885964,0.32761167503172167,0.5915604086099291,0.4287332322382966,0.09193858000793093,0.8072150447094916,0.13837976539589442,0.20497844527882075,0.48555609583854675,0.3978647300134974,0.26202101238082187,0.11389601892395189,0.005655545128312308,1.2733895417768508,,0.005655545128312308
40.0,0.6424464190256256,1.7308534400668076,86.35392,86.35392,0.9971592150692714,0.680988221269506,0.24667882881820732,0.2804382529345179,0.11151667715544364,2.236329934004764,0.22030750470421961,0.30582844840730955,0.35033246467957857,0.5812692506347832,0.45139890997470083,0.09599098956444946,0.8427949499142935,0.1342815310604476,0.20478407742171095,0.482889324426651,0.3912850989717753,0.2557633976488691,0.11389601892395189,0.004490878103039181,1.4069012112449855,0.006385064033791553,0.0038174432363698176
41.0,0.6378775298591614,1.3319241567041824,88.33536,88.33536,0.5412350858791136,0.6970898593499473,0.2629450641222365,0.289271559540795,0.11151667715544364,2.415550460005807,0.214009838053498,0.3195281672255791,0.34184001141524933,0.582606853678813,0.4367227277448148,0.09324978089489974,0.8187273073799217,0.12661930631007104,0.2046108194476147,0.4836839437484741,0.3925742147310108,0.25707862029459155,0.11389601892395189,0.003611697109838525,0.8463521798839793,,0.003611697109838525
42.0,0.6087917212059335,0.9944122078699005,90.3168,90.3168,0.5412350858791136,0.7140011009532353,0.2835082716143529,0.3027151238063293,0.11151667715544364,2.6184405249233804,0.21173060954720635,0.33574775373066207,0.3407724505024296,0.5627198883371579,0.45753700996461605,0.09680673296759794,0.8499571265281499,0.1344879196065854,0.20588790337799584,0.48490920662879944,0.3911504945770485,0.25578243602598466,0.11389601892395189,0.0038382863546637764,0.923174009192735,,0.0038382863546637764
43.0,0.5900672460863672,1.4140565172121113,92.29824,92.29824,0.5412350858791136,0.7229838629132727,0.3038804243690962,0.30963572414219903,0.11151667715544364,2.83174457937442,0.20923385736007782,0.3481428474213296,0.3363837371666607,0.5885755528887536,0.45095054316286043,0.09538076738680473,0.8374372369458344,0.11837655016910936,0.2056597063455774,0.4862794876098633,0.3900136154568173,0.255112502682696,0.11389601892395189,0.004248660831482741,1.052473477087915,,0.004248660831482741
44.0,0.5706440451063324,1.3783397289042594,94.27968,94.27968,0.5412350858791136,0.7354230717587038,0.3179342278754001,0.3195283012705058,0.11151667715544364,2.986169560817107,0.20005444683534598,0.36117190731934734,0.3218646250542765,0.5838132461074614,0.4566867595101879,0.09638790182255737,0.8462798149855909,0.12271307452030343,0.2069689546568015,0.48589059710502625,0.39010377051942013,0.2550573728894778,0.11389601892395189,0.00505301001988536,1.2878805629443377,,0.00505301001988536
45.0,0.6378282314947865,1.5622736170170977,95.9488,95.9488,0.4559241291901578,0.6858820540637779,0.2499494231861878,0.2857988787397784,0.11151667715544364,2.2675057235389033,0.22010168199491129,0.30988956768539794,0.3500210198216828,0.5802857935316086,0.46058192108914786,0.0972431009670005,0.8537884105670936,0.12573402417962004,0.20762814021891124,0.48440971970558167,0.38891841673912214,0.2539366935497484,0.11389601892395189,0.005883974818562366,0.5224097413010895,0.005883974818562366,
46.0,0.6371992211486832,1.5252586908306647,97.93024,97.93024,0.5412350858791136,0.7011828153066952,0.269198230492008,0.2935599845125366,0.11151667715544364,2.4633439225915508,0.20759182022759148,0.3291090654731633,0.3339746439440294,0.5562530715860157,0.4832290507358772,0.10172337778506013,0.8931249638583119,0.13116335141651597,0.2096902303415409,0.48695114254951477,0.3872406084282276,0.252216788371824,0.11389601892395189,0.0032580483881486364,0.8490154929459095,,0.0032580483881486364
47.0,0.6064113455204642,1.2018194998925984,99.91168,99.91168,0.5412350858791136,0.7100899158472063,0.2834133849689844,0.30995302931704166,0.11151667715544364,2.6284987394310013,0.2001224204121073,0.3417287495943687,0.3179711756922416,0.5748720593051839,0.4741017842860684,0.09979453783868088,0.8761898684563634,0.12627489072365225,0.20822144185085725,0.48434731364250183,0.38609955009363445,0.2515284773567051,0.11389601892395189,0.0030437497018638224,0.8084503485588357,,0.0030437497018638224
48.0,0.585671639904837,1.9973622365654804,101.89312,101.89312,0.5412350858791136,0.7252222930504981,0.3046879016159171,0.3130557050667258,0.11151667715544364,2.8779623497321523,0.19456058934581275,0.3528877757866365,0.31204100149605113,0.5699892673048303,0.4682367101682535,0.09869163053778067,0.8665064105855784,0.12282621914143256,0.20576893413543113,0.48446643352508545,0.38652555710734565,0.25202177816937993,0.11389601892395189,0.003931899499580768,1.068662320729345,,0.003931899499580768
49.0,0.5639552170345625,1.5156607220758216,103.87456,103.87456,0.5412350858791136,0.737901753339204,0.32233161133340826,0.31531298119327583,0.11151667715544364,3.058546463563855,0.20725712645413266,0.36453492381140323,0.3342047748874193,0.5863013541308343,0.4815374850366612,0.10192521447137795,0.8948970774775998,0.1312256931376239,0.20661996141740277,0.48679661750793457,0.3875273148302787,0.25248944657590433,0.11389601892395189,0.004801962052952201,1.3433418178465217,,0.004801962052952201
50.0,0.6420203734680293,2.1072364205787215,107.52512,107.52512,0.9971592150692714,0.6838479791666531,0.25157650640505863,0.2796153193958992,0.11151667715544364,2.2774803534494454,0.21831709846128045,0.3064192679771843,0.34626894599240554,0.5552172145954538,0.4635039605316731,0.09765172782914236,0.8573761291370877,0.1005860706010631,0.20786657959511728,0.48230883479118347,0.38316677518313075,0.24934800963437764,0.11389601892395189,0.0038432359251896935,1.4694353565573692,0.0054495969155827426,0.003307201236245917
51.0,0.635703054378807,1.672090604984118,109.50656,109.50656,0.5412350858791136,0.7046719278249347,0.2711572907584589,0.2929757200822704,0.11151667715544364,2.4748405128854007,0.21976861939111622,0.32881299756066507,0.35076695136090563,0.5863711431050463,0.45341510489158054,0.0958802949965258,0.841823058456019,0.09119677790563867,0.2065233289454439,0.4799148738384247,0.3810832971604147,0.24766341511570455,0.11389601892395189,0.0029838021028765417,0.8665680448757485,,0.0029838021028765417
52.0,0.6075931458492615,1.4808668158328226,111.488,111.488,0.5412350858791136,0.714802366973606,0.28297815391707176,0.3026573851704079,0.11151667715544364,2.6205140876346635,0.2121152034994925,0.33841812245637565,0.3397789996076326,0.6046848316699771,0.47013601949160766,0.09903261505310174,0.8695002335351649,0.10202915118605316,0.20758381030253473,0.48285672068595886,0.3821132133636904,0.2482040805171087,0.11389601892395189,0.0033028301488036587,0.9784068060107529,,0.0033028301488036587
53.0,0.586429566730313,1.501778070206125,113.46944,113.46944,0.5412350858791136,0.728300964892055,0.3073726211409765,0.296921592606983,0.11151667715544364,2.8889644367312504,0.21855740058010167,0.3589058229437999,0.34949132110343273,0.6106477163099057,0.4305206004521116,0.09229073288007066,0.810306925141018,0.09634809634809635,0.20471785383903793,0.4790043830871582,0.38557669339185263,0.25160925733810147,0.11389601892395189,0.003632894631767866,1.1036050107795745,,0.003632894631767866
54.0,0.5671240621621843,1.8701733361457584,115.45088,115.45088,0.5412350858791136,0.741423136561961,0.32675994429764027,0.32106488011388595,0.11151667715544364,3.131536580829476,0.19780261966963286,0.36493873741633676,0.31912633365924514,0.5978996268265496,0.4163778703168772,0.09003318516117881,0.7904857958318434,0.09535452322738386,0.20455572629485672,0.46737101674079895,0.38726649673177427,0.25337560303172596,0.11389601892395189,0.00397915583607931,1.2394263603491709,,0.00397915583607931
55.0,0.6453812700157365,2.6153682446459814,117.12,117.12,0.4559241291901578,0.689881643995897,0.25726649526581435,0.29342905616462106,0.11151667715544364,2.3326232704031855,0.2091182988215864,0.31601744650045965,0.3323316361503106,0.559523499518389,0.4098519797186805,0.08909398766251328,0.7822396998968079,0.10119047619047619,0.20458346517199294,0.4679213762283325,0.38838548468945877,0.2543060576852882,0.11389601892395189,0.0049788521151996265,0.512352779507637,0.0049788521151996265,
56.0,0.6433302322979847,2.192339027000127,119.10144,119.10144,0.5412350858791136,0.7085546687949814,0.27538572833140457,0.3019565866662838,0.11151667715544364,2.532724100636186,0.20655343908271806,0.3323102841535474,0.33162533243727743,0.5657955603565037,0.4237125981787533,0.09128868683033692,0.8015090228157155,0.10820852200162545,0.20475592163432452,0.47957345843315125,0.3881467607404237,0.25388110565758176,0.11389601892395189,0.002816624508621291,0.8955303754191846,,0.002816624508621291
57.0,0.6151332586856976,1.730564323776281,121.08288,121.08288,0.5412350858791136,0.7203988996085666,0.29325003134002847,0.3083454897851592,0.11151667715544364,2.720555488188092,0.20751270851383688,0.3408704570755705,0.3331421429643911,0.5803256448707615,0.43714733844450754,0.0932365809844396,0.8186114129826912,0.11378999549346552,0.20512581980557237,0.4795979857444763,0.3891722783840047,0.25474332774036257,0.11389601892395189,0.0034652617542941734,1.1215970378834754,,0.0034652617542941734
58.0,0.5783327032654242,1.455373211965242,123.06432,123.06432,0.5412350858791136,0.7330259062578829,0.3098629665749183,0.3184849191090181,0.11151667715544364,2.90676570364106,0.19722108113993228,0.357215935951994,0.3185233727605995,0.5733988483459262,0.4224165159017366,0.09094432677967845,0.7984855628746934,0.11637205387205388,0.20469690702697735,0.479643315076828,0.39220280902477755,0.2575275211433,0.11389601892395189,0.003580127013198553,1.1877621107269078,,0.003580127013198553
59.0,0.5593364747399114,1.9414177276235598,125.04576,125.04576,0.5412350858791136,0.7438885188551426,0.3312970397791558,0.3221937485418686,0.11151667715544364,3.1759747261675977,0.20340843945586187,0.3723594468160882,0.32851390404057984,0.5996384200845745,0.4301603307915004,0.09224793594243488,0.8099311706761991,0.12112382934443289,0.2045337213122448,0.48227939009666443,0.39235890600124407,0.25750898076722856,0.11389601892395189,0.0041829748108940775,1.4268004223704338,,0.0041829748108940775
