round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auroc,fed_f1_best_threshold,fed_auprc,fed_ece,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
22.0,0.6499030587508365,0.5598134139233342,80.54112,80.54112,1.0,0.3026739240888834,0.6720973585249121,0.5560687319677808,0.238230024673109,0.3562167656376635,0.11388101983002831,2.085310407058996,0.22630909200633767,0.28025829768211324,0.6641695809421817,0.2232101094075287,1.9597709517535076,0.2766135792120704,0.2834029227557411,0.5430821776390076,0.3561187214177066,0.2273433060049479,0.11389601892395189,0.00351117672707378,0.46360393172835757,0.0037131288092460677,0.003361488341018973,0.003062664410294803
23.0,0.6422296639704804,0.6094432730719268,84.20208,84.20208,1.0,0.304593387105975,0.6724922097000924,0.5233815558608839,0.2386140759665731,0.33284609739721144,0.11388101983002831,2.0891851150136436,0.2098887769196558,0.2815080274308047,0.664549979923387,0.22351289281045472,1.962429371299569,0.2789976133651551,0.2807558812186657,0.5142717957496643,0.3325043726209798,0.21086095723806497,0.11389601892395189,0.0033304633702673694,0.4438549270171279,0.0035670897537215004,0.0031554202429758494,0.0025786392149961396
24.0,0.6439644133766296,0.6001756926746171,87.86304,87.86304,1.0,0.30295248149701154,0.6734215946552594,0.5370737049633654,0.23956599166486883,0.3433890319861141,0.11388101983002831,2.0964807255208577,0.21726634221101737,0.28191684857730887,0.663385717087469,0.223344869148618,1.9609541339433898,0.27798631044380656,0.2806842302409789,0.5242807865142822,0.342934962527982,0.21828444815752027,0.11389601892395189,0.003513173972310246,0.47316020242669765,0.0036550402981084026,0.0034151666012724557,0.002411837853181588
25.0,0.642363761001941,0.5527083453911403,91.524,91.524,1.0,0.3010192901262879,0.6729549166604168,0.5386291574692629,0.23941170390787447,0.31426568916750514,0.11388101983002831,2.096016819003167,0.19999309793545755,0.281185614190684,0.6622080890854457,0.22270060411589343,1.9552975268133832,0.2754360465116279,0.2784456248252726,0.5287039875984192,0.3138007444059898,0.2012915947325687,0.11389601892395189,0.0035198260823250294,0.4787274574737239,0.0035572250426581663,0.003502259516094701,0.00252408209860924
26.0,0.6508831898432231,0.9031020642001707,95.18496,95.18496,1.0,0.30178518819100114,0.6757071656906402,0.559601177869445,0.2411383241601815,0.3463192515246403,0.11388101983002831,2.1089645226288876,0.2192821355829646,0.2754486785468704,0.6635331982443418,0.22474744861344523,1.973268694874301,0.27070162711161777,0.28208895418725793,0.5413244366645813,0.3457502181501559,0.22038717047065598,0.11389601892395189,0.003722465365796772,0.5117832991109026,0.003769719463834436,0.0037046939390300254,0.0021076578646189673
27.0,0.6450130758591193,0.5250270603763398,98.84592,98.84592,1.0,0.30186187069918763,0.6747416298989782,0.538641446479882,0.2409620286270067,0.3310195515585989,0.11388101983002831,2.1083492335854066,0.21062699455670542,0.2785118190626679,0.6641168606954132,0.22514281016988547,1.97673994488089,0.27722772277227725,0.28427021696252464,0.5249637365341187,0.3304925199278024,0.21176951360724322,0.11389601892395189,0.0036908137549287244,0.5118016878877825,0.003760518086282323,0.0036501923209353603,0.0023925955378666297
28.0,0.6411021515025418,0.717931951390665,102.50688,102.50688,1.0,0.3014968710452621,0.6755302595248618,0.5446830338601764,0.24251859333570508,0.3279154951397188,0.11388101983002831,2.123842496059424,0.2084970248298789,0.2853149208803189,0.6641232358168982,0.22441263580393023,1.9703290591198805,0.2811318593195097,0.2815478240900218,0.5006358623504639,0.3273795412705147,0.2097280059122753,0.11389601892395189,0.0033422713750497334,0.4685183389847225,0.003450893583495889,0.0032640129784628196,0.002502039790732946
29.0,0.6419800683261399,0.5995667524144651,106.16784,106.16784,1.0,0.30553151376941595,0.6771181062840721,0.5427197664497708,0.24360633282960978,0.33254963599841925,0.11388101983002831,2.133404492139894,0.21196343739182164,0.2810589243021888,0.664401595205989,0.2245497346753178,1.9715327787290717,0.28073679538393254,0.28258999877134783,0.5223144888877869,0.3322866093582018,0.21360199467259103,0.11389601892395189,0.0032620144199032694,0.4622315634987899,0.0033590623216912105,0.0031953702194868886,0.0022073107669078724
30.0,0.643875733970243,0.874299011904245,109.8288,109.8288,1.0,0.3065482822821962,0.6802179500339632,0.5612373718796642,0.24593739854167268,0.33829083148886063,0.11388101983002831,2.1532318794297467,0.21435384269535254,0.2866281160565706,0.6636593704321564,0.22447777446660727,1.970900972548396,0.2797295799623185,0.28110289172831204,0.5027030110359192,0.3378708581443197,0.2161381773310213,0.11389601892395189,0.0034571651991618813,0.4955696669203462,0.0035078349853706363,0.003433773985760148,0.001990978063863012
31.0,0.6458445900420599,0.7957788951118754,113.48976,113.48976,1.0,0.30894286177710084,0.6794598706398035,0.5423813546251718,0.24560625306356473,0.33066225688591455,0.11388101983002831,2.15042617030713,0.21023257775097795,0.28481858883324335,0.662393682927259,0.22399665022042664,1.966676731431576,0.2755238519839501,0.27925093632958803,0.5637598037719727,0.33036945076164614,0.21225690810318149,0.11389601892395189,0.0036232599112037897,0.5252414765309368,0.0036520555284157885,0.003621107351488968,0.0019106685012459435
