round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1,fed_ece,fed_auprc,fed_f1_best,fed_brier,fed_f1_best_threshold,fed_auroc,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
31.0,0.6484645485051036,1.1293837552598283,67.16416,67.16416,0.5412350858791136,2.119861456198322,0.2818612450501876,0.33457659480845947,0.2340728200859148,0.30421104345345473,0.20915196918393356,0.5342840166981674,0.6738764850683802,0.11220893643801129,0.46211956776274754,0.10447440780315552,0.917278837225319,0.18754059639799234,0.20468735861008053,0.4563177525997162,0.42468606829913236,0.2853399305706374,0.11389601892395189,0.0020698376740865927,1.0588734557386488,,0.0020698376740865927
32.0,0.6258645236901703,0.902117697746594,69.1456,69.1456,0.5412350858791136,2.2177108298490635,0.2868520836491078,0.3539743091744623,0.24347385917619782,0.3102564112987564,0.22300555997682808,0.5608921232352548,0.6828760905539507,0.11220893643801129,0.4586265533648619,0.10304210017298283,0.9047032648418011,0.18683727267341982,0.2046503211797702,0.453128844499588,0.42839214658423985,0.28930660589458534,0.11389601892395189,0.002140547071175758,1.1288005333626643,,0.002140547071175758
33.0,0.6186857470821894,1.2792164546725602,71.12704,71.12704,0.5412350858791136,2.282600553373746,0.2966669375295834,0.34424667312963486,0.24999935133095252,0.3147746592043008,0.21528162216018926,0.5364575479224165,0.6905765187201803,0.11220893643801129,0.45803846095732537,0.10277082366339813,0.9023214738701093,0.18496185084912625,0.20457421804375336,0.44439640641212463,0.4243607733688727,0.2856079523803882,0.11389601892395189,0.0019751578831082705,1.0716676408192143,,0.0019751578831082705
34.0,0.605478787136654,0.94728745378374,73.10848,73.10848,0.5412350858791136,2.4085660693964597,0.2972112471748835,0.3385083095036338,0.26186445830653327,0.3258441818817416,0.2121511269943608,0.5486524853768626,0.6996982715596859,0.11220893643801129,0.44766899957628026,0.10083023431551469,0.8852832194498282,0.18428477099465754,0.20459271313624447,0.43815046548843384,0.43068804838071917,0.29226039956079,0.11389601892395189,0.0019887298054581913,1.1127920674625784,,0.0019887298054581913
35.0,0.650548708364787,1.2254624562369738,74.7776,74.7776,0.4559241291901578,2.0533048768281823,0.27222345573023954,0.35969818849761276,0.22716099672119971,0.29798945530856197,0.22749794134923917,0.5530524952258606,0.6666826867699388,0.11220893643801129,0.4764536268392414,0.11275868461403607,0.9900142751198774,0.18724798387096775,0.20457421804375336,0.4421156644821167,0.4215060484292937,0.2823341527745055,0.11389601892395189,0.003682574886204899,0.5361428810283542,0.003682574886204899,
36.0,0.6514887602893016,1.036138957526863,76.75904,76.75904,0.5412350858791136,2.152116898501346,0.2823597502916059,0.34750910108736677,0.23699086602484964,0.30454375319075877,0.2189015658409724,0.5335173535939653,0.6786594605837303,0.11220893643801129,0.4683301282870215,0.11021530632720392,0.9676835711070325,0.18230779587989768,0.20457116994795205,0.4433670938014984,0.4173571333979869,0.27929074017096683,0.11389601892395189,0.0017739390136019076,1.0213156510144472,,0.0017739390136019076
37.0,0.6295112136449044,0.9738208027459351,78.74048,78.74048,0.5412350858791136,2.239318075520486,0.29432219909046264,0.33789800199122627,0.245761747769773,0.30951420523053724,0.21131084804560016,0.5359189791226251,0.6869139344305285,0.11220893643801129,0.46270678170866203,0.11043039867021245,0.9695720685720067,0.18111852231913803,0.20478928070254857,0.4466712474822998,0.4249395157143828,0.2863125759049485,0.11389601892395189,0.0016667945313249381,0.987792486208491,,0.0016667945313249381
38.0,0.6191221029852978,1.0539827776856872,80.72192,80.72192,0.5412350858791136,2.331474769410919,0.29804383906700516,0.32082758467419387,0.2548984857039389,0.3185130057863206,0.20155223850593595,0.5278181265329248,0.6937167204846063,0.11220893643801129,0.44047895434353845,0.09801795450533078,0.8605915766974889,0.17332606027546707,0.20476147370326786,0.44030749797821045,0.4214212025194044,0.2849368163654104,0.11389601892395189,0.0017033111343170517,1.0431856245268136,,0.0017033111343170517
39.0,0.6035050504750665,1.1098141165172577,82.70336,82.70336,0.5412350858791136,2.3951218612650513,0.3014995780106428,0.32888735222030613,0.2614214110199292,0.3245613481632268,0.20635850060742442,0.5607838172181885,0.6995425000300618,0.11220893643801129,0.433823051425294,0.09535123496666623,0.837177944124035,0.167068625301469,0.20472868919286166,0.4397091567516327,0.41479081244838034,0.2794464638849501,0.11389601892395189,0.0017199489080949538,1.0799782124813646,,0.0017199489080949538
40.0,0.6501925893295383,1.260789559322199,86.35392,86.35392,0.9971592150692714,2.043280137062107,0.2654903237011389,0.3663021829698991,0.22638291719978737,0.2904686594218901,0.23204218324498735,0.5532707868037243,0.6624883006921769,0.11220893643801129,0.4423777114910159,0.10097319934200892,0.8865384435379475,0.16504709224099268,0.20473083197389885,0.442247211933136,0.40986881792062335,0.2739133272684818,0.11389601892395189,0.0021391353742193212,1.7277185169514269,0.003561144798378847,0.0017812947465341133
41.0,0.6474009434833797,1.2132948351135242,88.33536,88.33536,0.5412350858791136,2.155984206978981,0.28135612655056613,0.3432120345795469,0.23863814079430742,0.3020375532042107,0.21566981147284336,0.5416821014476016,0.677291638677267,0.11220893643801129,0.4375893677832181,0.09807746656848032,0.861114088930241,0.16263237518910742,0.20455265420645338,0.4355534613132477,0.409423450994902,0.2737793509134996,0.11389601892395189,0.0016780790135925443,1.1124050562502816,,0.0016780790135925443
42.0,0.6377426536886708,1.05387562232402,90.3168,90.3168,0.5412350858791136,2.266100128907329,0.2875187630995016,0.35124968700345344,0.24911654814135967,0.30958810895862426,0.2200830196618581,0.5457580879490056,0.6866818963004181,0.11220893643801129,0.4475037358462891,0.10082121050704859,0.8852039909697519,0.17370153097724997,0.20465664069577824,0.4361277222633362,0.41338457872495715,0.2767552200766722,0.11389601892395189,0.0015219854819438867,1.0329535350902006,,0.0015219854819438867
43.0,0.6192738403617336,1.2003218270163525,92.29824,92.29824,0.5412350858791136,2.340198895569816,0.29186142041560154,0.3401306353319527,0.2563427775220479,0.3131184117735136,0.21226602558601432,0.5448308005544507,0.6939467492945113,0.11220893643801129,0.4466202042458409,0.09904490340644495,0.8696081245173021,0.16965647468951994,0.2045361944859432,0.43625640869140625,0.41236012303791403,0.2759860026802427,0.11389601892395189,0.0015630783842346405,1.0880043667275459,,0.0015630783842346405
44.0,0.5994298280819472,1.00603845055104,94.27968,94.27968,0.5412350858791136,2.4306490838399513,0.3025774762514769,0.3344433245495843,0.2653363750605369,0.3240243615529685,0.2079268354347816,0.5370252733488662,0.7026157091990001,0.11220893643801129,0.4321140043398012,0.09350897961787513,0.8210030561323733,0.16320316662860623,0.20454134250045233,0.42049530148506165,0.4090486429641085,0.27421796255875885,0.11389601892395189,0.0015158854329474728,1.0825866914819926,,0.0015158854329474728
45.0,0.6484971635318927,1.1792021638589172,95.9488,95.9488,0.4559241291901578,2.071550950917775,0.2790850201233739,0.34454119898392904,0.22918958374989312,0.2959740230750657,0.21674501666617338,0.527639671803796,0.6661612505484561,0.11220893643801129,0.40784105557153244,0.08910722429172374,0.7823559166823946,0.16722023505365355,0.20453514739229026,0.4384783208370209,0.4270513251081099,0.2914926730600958,0.11389601892395189,0.0028520935280710075,0.5051088826730847,0.0028520935280710075,
46.0,0.6498130274307321,1.2434829504346674,97.93024,97.93024,0.5412350858791136,2.182955325501538,0.2840781879685679,0.3390852588897627,0.24046677580470513,0.3045643604352299,0.21205403072135495,0.5278685732522499,0.6776552860459698,0.11220893643801129,0.4144298314724086,0.09014070953016372,0.7914298531395594,0.17790718402757144,0.2045002711006687,0.3628634214401245,0.433386662011898,0.2962554760405239,0.11389601892395189,0.0014346340516066041,1.0480537072289735,,0.0014346340516066041
47.0,0.6297794094378427,1.0583946060138254,99.91168,99.91168,0.5412350858791136,2.293014233692273,0.2876079945866969,0.33486517971256113,0.2514613383698714,0.3150862975155013,0.20937952410011118,0.5403128594628963,0.6901747557752641,0.11220893643801129,0.40697572067611026,0.08905421549221326,0.7818905027020704,0.1696893630373392,0.2045002711006687,0.3548178970813751,0.4268073170358722,0.29078725309506753,0.11389601892395189,0.0014169653570579007,1.0573288372252136,,0.0014169653570579007
48.0,0.6200053512406228,1.4775038066442576,101.89312,101.89312,0.5412350858791136,2.3982432438939334,0.29664054087160957,0.31764120874214913,0.2615462678315187,0.32006532917232244,0.1976741125673843,0.5383244786381044,0.6984415711506062,0.11220893643801129,0.4032057147793739,0.08833047943333723,0.7755361448789118,0.17244966648307938,0.2045002711006687,0.3615890443325043,0.43225757138941123,0.2962136571090724,0.11389601892395189,0.0014780759647139042,1.1265338922385126,,0.0014780759647139042
49.0,0.6109313322407124,1.098223878680467,103.87456,103.87456,0.5412350858791136,2.457668439335615,0.2958120143004321,0.3410237782103196,0.2669008121437782,0.32672552027625756,0.21316005559169887,0.5763446730251504,0.7041537980255536,0.11220893643801129,0.4041964563460545,0.08858498566980982,0.7777706938901685,0.17167864957799311,0.2045002711006687,0.37476789951324463,0.42811911900418237,0.2921866662957763,0.11389601892395189,0.001485297667203476,1.160099670640193,,0.001485297667203476
50.0,0.6484227408859528,1.3399521953697093,107.52512,107.52512,0.9971592150692714,2.0340077329040835,0.27435558634828916,0.3371619872680864,0.22591038032900068,0.2956024651171185,0.21331845219173984,0.5273009072260108,0.6641917188607317,0.11220893643801129,0.4134999798455805,0.08984687139420344,0.7888499724840602,0.17389128667041973,0.20455059483421542,0.4307936728000641,0.43445439637532274,0.2991055983782546,0.11389601892395189,0.0017313885460477452,1.7147783164400607,0.002800657895498751,0.0014723377061384383
51.0,0.6508531253599789,1.3577659223504592,109.50656,109.50656,0.5412350858791136,2.170804161545935,0.287538294285317,0.34750411615005405,0.240509157823761,0.3034068373471499,0.2179672591386759,0.5275776108024702,0.6786782182741884,0.11220893643801129,0.4180752589617015,0.09081003120284237,0.797306456018239,0.17209003215434085,0.2045002711006687,0.4042736291885376,0.4283879191287841,0.2928360620769944,0.11389601892395189,0.0013441563761589287,1.0961861643008888,,0.0013441563761589287
