round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_auprc,fed_prevalence,fed_auroc,fed_f1_best,fed_f1_best_threshold,fed_brier,fed_ece,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
33.0,0.6542561720294185,2.149120751026039,120.81168,120.81168,1.0,2.54586686717361,0.29363973169837665,0.11413282971356625,0.7104287107783884,0.34069368104937814,0.5821839781181971,0.20347470696033493,0.32365086045645164,0.29840740514174463,0.6456603694689106,0.21894089528091756,1.9222875158358599,0.26868408986703346,0.27238689547581907,0.5578296184539795,0.3237903294835773,0.21140301378622606,0.11389601892395189,0.003091809740807583,1.6676032089453656,0.0017088784705731133,0.004611022577098362,0.004046532047337263
34.0,0.6501815727011844,2.134227036644262,124.47264,124.47264,1.0,2.572027780261248,0.2967021352506748,0.11413282971356625,0.7120608702312461,0.3421174478397578,0.5856976804847345,0.20473236849277113,0.324642700790764,0.2945399187046006,0.6464567325775584,0.21738936462519037,1.9086651726636799,0.2680276588738887,0.27247629336214135,0.5183764100074768,0.32482963421579086,0.2130759382919242,0.11389601892395189,0.003222350742093563,1.794536059103848,0.0017295141964879376,0.004865087308385582,0.003363328873892083
35.0,0.6555289752377236,2.840678016788991,128.1336,128.1336,1.0,2.5873424567887495,0.29855818294509084,0.11413282971356625,0.7139288519812997,0.3477000687940504,0.5847283009316585,0.20951857602091326,0.33282810315590594,0.2939035070614002,0.64421326708963,0.21616786395829116,1.8979404723761761,0.2638351291976148,0.26940316112290635,0.5232162475585938,0.3335739876720533,0.21802747862833097,0.11389601892395189,0.0029279571933493063,1.6817172913770264,0.001639132665734261,0.00434471748705413,0.0037741668958089234
36.0,0.6436383960480859,1.8211817961711134,131.79456,131.79456,1.0,2.5794263428567574,0.2978357394372677,0.11413282971356625,0.7134143439713868,0.34079895805290517,0.5682241864068576,0.19835905752224983,0.3160430000352666,0.2991403846012348,0.6455237561372467,0.2165866074113948,1.901617013988954,0.2656740723508201,0.2717941304033541,0.5409418344497681,0.3170638327927817,0.2072398664279488,0.11389601892395189,0.002704018267320694,1.6016210495836276,0.0015193527709591265,0.004008115795040903,0.003720594058310441
37.0,0.649825470994539,2.1814407505775835,135.45552,135.45552,1.0,2.6155686938600016,0.3021551940667086,0.11413282971356625,0.7154867862983046,0.3431460490494694,0.5753602165844892,0.19886646188252613,0.3168919228694406,0.30357202006354306,0.6401107634689877,0.2133297989844789,1.8730224374823734,0.26280572219658516,0.27132210874965496,0.5321395993232727,0.3177992641622923,0.20861843542004585,0.11389601892395189,0.002680095345550031,1.6360666728687647,0.001438527871449639,0.00404563399984084,0.0052220671648086974
38.0,0.6567425413969733,2.3732056382509943,139.11648,139.11648,1.0,2.606366717635852,0.30076962552644215,0.11413282971356625,0.7161111982309236,0.34466277147216484,0.58586497796306,0.21378306224091742,0.34088598095603784,0.30096452996538275,0.6408963465985891,0.2151651123848508,1.8891363755963768,0.25971050713318755,0.2690626517727052,0.5758106112480164,0.3415088195940314,0.2227467926999731,0.11389601892395189,0.0026039449357287857,1.639371343791936,0.00142009759449309,0.003908765079255707,0.0035304437445817668
39.0,0.6555531743676357,2.0542626690183576,142.77744,142.77744,1.0,2.6238350628246923,0.30321042999090786,0.11413282971356625,0.7169811565554329,0.3475262810145234,0.5967431587076502,0.19917651279712792,0.31382999685916363,0.3005278483424659,0.6411182962020991,0.21473278913030014,1.8853406041670053,0.2602755067756748,0.26890519187358913,0.5482342839241028,0.3143961802471667,0.20926514089329715,0.11389601892395189,0.0024897693046292595,1.6091575196660415,0.0013375739330441355,0.0037601741407037414,0.004930639100381876
40.0,0.6528782986056751,2.6156731917499627,146.4384,146.4384,1.0,2.657155935921681,0.3072483627677264,0.11413282971356625,0.7175034463034115,0.34498734748509763,0.5635785865247119,0.1936954007106765,0.30687300140997514,0.30270930297937526,0.6420247054530731,0.21433642609169862,1.8818605612089967,0.26504065040650404,0.2694198623402163,0.540033757686615,0.3074736943984944,0.20377921586273587,0.11389601892395189,0.0025647828416115914,1.7060199724546692,0.001393188418249852,0.003857302500120833,0.00503336019731292
41.0,0.6594665645773334,2.8373287909332015,150.09936,150.09936,1.0,2.674532626687429,0.3089851227021126,0.11413282971356625,0.7206958953783731,0.34869088387743447,0.593203055684132,0.2071294829225711,0.3268609154163412,0.29983707543862953,0.6429624381355952,0.2140947692225346,1.8797388288477859,0.26483539526106104,0.2675412908515872,0.5231432318687439,0.32814841795571914,0.21777929333298576,0.11389601892395189,0.0025210385143750987,1.7241314144557691,0.0012876476167338377,0.0038842130264920838,0.004253716598650402
42.0,0.6677090391995117,2.9164282702290945,153.76032,153.76032,1.0,2.6813075991543727,0.31007225328984006,0.11413282971356625,0.7194676175549815,0.3483794659244408,0.5754749497153078,0.20676387252032474,0.3294183320119779,0.30124518438627707,0.6406049734280419,0.2133377862209801,1.8730925649247254,0.2637291078793141,0.2682060390763765,0.556711733341217,0.33029143140456485,0.21655645540414492,0.11389601892395189,0.0027888433445000574,1.958726246128208,0.0012800404361115296,0.004457243968606967,0.003853859417907573
43.0,0.664511640030613,3.3355656157580684,157.42128,157.42128,1.0,2.6845229427589077,0.31054232811136845,0.11413282971356625,0.7207485085782664,0.3518356092996527,0.556626463495488,0.20063753216271946,0.3198543610517851,0.3028373030781737,0.6396504244801855,0.2130369052638897,1.8704508487354061,0.2608989523487665,0.2663262563826928,0.5320667624473572,0.3211163782512832,0.21078602821300924,0.11389601892395189,0.002725862773177886,1.9663172290565853,0.001182296701315192,0.004427965876237942,0.004569932798179793
44.0,0.6582977754801227,3.070287887115366,161.08224,161.08224,1.0,2.6870238567188145,0.31085505309863687,0.11413282971356625,0.7200286640035269,0.351112088159855,0.571564993334522,0.19848277635466988,0.3152301543438079,0.303748406924715,0.6418936766274344,0.21415477706504477,1.8802656939926532,0.26521446216034134,0.2682596378864392,0.5180556774139404,0.3162136937969009,0.2087782835744074,0.11389601892395189,0.0024237456652946815,1.7980765833090118,0.0011726095016618594,0.0037981232288446807,0.00392070877984878
45.0,0.6693358123372615,3.2869335529488604,164.7432,164.7432,1.0,2.7035375979163323,0.31252596820575257,0.11413282971356625,0.7228974516178489,0.3516176936300026,0.5549871466146313,0.19814657490516563,0.3150921473450311,0.30720927123335845,0.6403039873774602,0.21461439286288872,1.8843010922636925,0.25918805835123826,0.2661586967945349,0.5254868268966675,0.3164517065232003,0.20900859492210602,0.11389601892395189,0.0023274823376190244,1.7749803908791364,0.0011178767511972143,0.0036480422461618012,0.004499863429743209
46.0,0.6634271864693086,3.176468448913732,168.40416,168.40416,1.0,2.7030491690667477,0.31312870892585426,0.11413282971356625,0.7245622664086852,0.3536664968364795,0.5499418431327222,0.19866719182683773,0.3171799873750921,0.3108982973968409,0.6393869236419574,0.2154681591280559,1.891797107253797,0.2635332631825091,0.26651595076613915,0.5131170749664307,0.3183230686338716,0.2094324029131723,0.11389601892395189,0.002229389233287169,1.744117539963554,0.001077213247380415,0.003483824692725554,0.004394782323251012
47.0,0.6647723598602784,3.2284080161835744,172.06512,172.06512,1.0,2.7235024302275144,0.3153512966568188,0.11413282971356625,0.7236509741578232,0.35278660591462935,0.5523683977963829,0.20023680635361052,0.31970646858380186,0.30680926330192,0.6366661272075678,0.21232123594532729,1.864167316393154,0.26152293372210383,0.2659490679968496,0.5271031260490417,0.3206392946150934,0.21095019739245177,0.11389601892395189,0.0021573119151560263,1.7291456928487605,0.0010350752235129498,0.0033765470122200636,0.003844046133412
48.0,0.6610570904325318,3.53496176440933,175.72608,175.72608,1.0,2.7190654854718495,0.3148132198664779,0.11413282971356625,0.7254615017688422,0.3530831074515092,0.5698662962465494,0.2089404663151747,0.33229652010404326,0.30413483082905585,0.6405131867380005,0.21510954450942427,1.8886484930878262,0.2610148256420965,0.2656191545080434,0.5326040983200073,0.33208811995935855,0.21930804509992166,0.11389601892395189,0.001962772746270792,1.6082251275784074,0.0009586653221642003,0.0030512951637023727,0.004189549856250477
49.0,0.6576501990445737,2.8545170807189146,179.38704,179.38704,1.0,2.758648894288741,0.31929569274999803,0.11413282971356625,0.7280701467604196,0.3574908187771827,0.5620624159524603,0.20875116423861492,0.3335963643951978,0.3076050240371956,0.6397528280064007,0.21489330800649326,1.886749949969516,0.2593138286676489,0.268359853121175,0.5646305084228516,0.3340329779477266,0.2192208914528387,0.11389601892395189,0.0019366462998313308,1.623142301605185,0.0009882666388361984,0.0029613933697462624,0.0042157703571156484
50.0,0.6666533899411938,3.6962841369954256,183.048,183.048,1.0,2.7600822930787934,0.32006398664280267,0.11413282971356625,0.7277249771524539,0.356064977277221,0.5648392080510228,0.19847795788392206,0.3180502623697607,0.3115641587500668,0.6359139883668591,0.2084629947184055,1.8302921971100303,0.25697052463867076,0.2631169235559707,0.5485473275184631,0.31889971372333503,0.20893920754873457,0.11389601892395189,0.0019125488956917428,1.6396503630821826,0.0009396197615626085,0.002963541677556556,0.003513081814529916
