round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_ece,fed_f1_best,fed_f1_best_threshold,fed_auprc,fed_prevalence,fed_f1,fed_auroc,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6307296549719298,0.42723610418445973,21.90336,21.90336,0.0,0.21076894008073904,0.33474052383895375,0.3164103938659126,0.5266974691422361,0.26184583835921404,0.11438463959710418,0.2977661197714141,0.6914863468780545,2.30100041944698,0.5792969234918658,0.13670978683112325,1.2003034708562033,0.19988045427375972,0.2290547798066595,0.47545677423477173,0.3660985725780001,0.23410733613909993,0.11389601892395189,0.0,0.0,,
12.0,0.6152085928003657,0.5101985869281451,21.90336,21.90336,0.0,0.20655167423701615,0.3269216081583071,0.3265164472605555,0.534011053192867,0.27125561331670645,0.11438463959710418,0.30315537319157393,0.6996397928715068,2.3817124924461353,0.5792969234918658,0.13670978683112325,1.2003034708562033,0.19988045427375972,0.2290547798066595,0.47545677423477173,0.3660985725780001,0.23410733613909993,0.11389601892395189,0.0,0.0,,
13.0,0.6440307342857251,0.39852432064897436,25.55392,25.55392,0.9971592150692714,0.21751363266986862,0.3423793466953426,0.29676018180182434,0.5253314563640454,0.23728810786684926,0.11438463959710418,0.2717160933922431,0.6653125106609779,2.066152726725841,0.6013746970625097,0.1438755242283338,1.2632182018969351,0.21942245512320213,0.24115202751110473,0.48032650351524353,0.3649450228434935,0.2328118938853138,0.11389601892395189,0.008519751214751958,1.3393128083553165,0.006352580283310481,0.010189597672067315
14.0,0.6401361349499842,0.3912927659987717,25.55392,25.55392,0.0,0.22375587940676428,0.3518246803042233,0.30507770259909117,0.5629410159449028,0.25077428296351106,0.11438463959710418,0.27968479108441546,0.6779987587302344,2.1908852925004734,0.6013746970625097,0.1438755242283338,1.2632182018969351,0.21942245512320213,0.24115202751110473,0.48032650351524353,0.3649450228434935,0.2328118938853138,0.11389601892395189,0.0,0.0,,
15.0,0.6263665206403594,0.5590177385779047,25.55392,25.55392,0.0,0.21801302884847154,0.3450738291426446,0.32333098280786193,0.5694648723088986,0.26710941768550733,0.11438463959710418,0.29622251030131763,0.6943602606094836,2.3407321268455967,0.6013746970625097,0.1438755242283338,1.2632182018969351,0.21942245512320213,0.24115202751110473,0.48032650351524353,0.3649450228434935,0.2328118938853138,0.11389601892395189,0.0,0.0,,
16.0,0.6021736014424282,0.4933974147897745,25.55392,25.55392,0.0,0.2026440364717788,0.3216837349967772,0.332348506374072,0.5566501832210984,0.2794930873774592,0.11438463959710418,0.3082197983101896,0.7064069565705441,2.4581974969417324,0.6013746970625097,0.1438755242283338,1.2632182018969351,0.21942245512320213,0.24115202751110473,0.48032650351524353,0.3649450228434935,0.2328118938853138,0.11389601892395189,0.0,0.0,,
17.0,0.6407041595826831,0.4973978721440958,29.20448,29.20448,0.9971592150692714,0.22973973020381647,0.36078483279645535,0.29753409802157593,0.5456798748096505,0.23860792031297134,0.11438463959710418,0.2701800924702018,0.6687553978413413,2.0767833895817636,0.5966802860010013,0.14136969196923493,1.2412171496848117,0.2212381042118157,0.23907784260708695,0.4869229197502136,0.37054326631137413,0.2370238541500315,0.11389601892395189,0.007957046963977374,1.3262509382329881,0.006255772865802874,0.009274136781133988
18.0,0.6365452739545555,0.4883322256381544,29.20448,29.20448,0.0,0.21724696317578227,0.34338799177999946,0.30950184133460007,0.5478223394064322,0.2535588476285253,0.11438463959710418,0.2826982889881418,0.6831340846365999,2.224310605066303,0.5966802860010013,0.14136969196923493,1.2412171496848117,0.2212381042118157,0.23907784260708695,0.4869229197502136,0.37054326631137413,0.2370238541500315,0.11389601892395189,0.0,0.0,,
19.0,0.6184741679906822,0.532978410156416,29.20448,29.20448,0.0,0.20892181459955927,0.3309572080686703,0.32533207419047006,0.5510572697405627,0.26958288702751276,0.11438463959710418,0.3033654481871524,0.700626311210497,2.358415830316358,0.5966802860010013,0.14136969196923493,1.2412171496848117,0.2212381042118157,0.23907784260708695,0.4869229197502136,0.37054326631137413,0.2370238541500315,0.11389601892395189,0.0,0.0,,
20.0,0.6038844919002131,0.6195119290209303,29.20448,29.20448,0.0,0.20297819582617418,0.32177009106926485,0.3323165940479431,0.5689414526480416,0.2819021779207688,0.11438463959710418,0.30641384325085697,0.7070720843539323,2.4764519440556763,0.5966802860010013,0.14136969196923493,1.2412171496848117,0.2212381042118157,0.23907784260708695,0.4869229197502136,0.37054326631137413,0.2370238541500315,0.11389601892395189,0.0,0.0,,
21.0,0.6479809458326525,0.7747467802743179,32.85504,32.85504,0.9971592150692714,0.22030679586412374,0.3464625331204119,0.29732449310077286,0.5338384410627317,0.23950600017710424,0.11438463959710418,0.2739231470850913,0.6695066268869266,2.0793078649968972,0.605240166638648,0.1446253261559873,1.2698014164354006,0.23154963198726874,0.24526862026862029,0.4887944459915161,0.3683952680561178,0.2352983377579101,0.11389601892395189,0.007016062885242771,1.2343936503166333,0.005736018023361193,0.008032892263599377
22.0,0.6425190479921113,0.5526629570750434,32.85504,32.85504,0.0,0.22683353048041469,0.3573822507317575,0.31753187346402795,0.5591773486396296,0.25961085371574727,0.11438463959710418,0.2861651764484525,0.688212373342586,2.2644509868374776,0.605240166638648,0.1446253261559873,1.2698014164354006,0.23154963198726874,0.24526862026862029,0.4887944459915161,0.3683952680561178,0.2352983377579101,0.11389601892395189,0.0,0.0,,
23.0,0.6173584573270772,0.5719001188248726,32.85504,32.85504,0.0,0.2052005785506721,0.32706289874576794,0.33107952999815965,0.5438124036991563,0.27357433015582044,0.11438463959710418,0.307090240626391,0.6996673784411682,2.397010367981601,0.605240166638648,0.1446253261559873,1.2698014164354006,0.23154963198726874,0.24526862026862029,0.4887944459915161,0.3683952680561178,0.2352983377579101,0.11389601892395189,0.0,0.0,,
24.0,0.5991033799115636,0.6997316685502915,32.85504,32.85504,0.0,0.2090267483328212,0.33314745878375107,0.33892016843707073,0.5515171467638781,0.289322021099562,0.11438463959710418,0.30696732321885045,0.7130553961712446,2.5423744826423205,0.605240166638648,0.1446253261559873,1.2698014164354006,0.23154963198726874,0.24526862026862029,0.4887944459915161,0.3683952680561178,0.2352983377579101,0.11389601892395189,0.0,0.0,,
25.0,0.6436086962270372,0.7601500987222336,36.5056,36.5056,0.9971592150692714,0.2011367426299426,0.31494305337238965,0.30089263366149066,0.5318081077348898,0.2414454094450914,0.11438463959710418,0.28185721563335814,0.67080188699014,2.1007169409580517,0.6150517797908548,0.1476372519794937,1.2962459388336547,0.2376455084559631,0.24884640738299277,0.48982733488082886,0.36232453644068674,0.23067735681885457,0.11389601892395189,0.007516599693947611,1.395186046604067,0.005415622517320632,0.009216968738749796
26.0,0.644674442368607,0.770093695345792,36.5056,36.5056,0.0,0.22036028986392686,0.34864495567482606,0.31518846428561514,0.5665862357087357,0.2610752004872918,0.11438463959710418,0.285337993150354,0.6904337194490984,2.2809169871713757,0.6150517797908548,0.1476372519794937,1.2962459388336547,0.2376455084559631,0.24884640738299277,0.48982733488082886,0.36232453644068674,0.23067735681885457,0.11389601892395189,0.0,0.0,,
27.0,0.6232872984703053,0.6342809365473713,36.5056,36.5056,0.0,0.2040373320368899,0.3207028442675405,0.3295321612258397,0.5756458767150086,0.27551598886523665,0.11438463959710418,0.2998067381509138,0.7007836232159601,2.4166762501300187,0.6150517797908548,0.1476372519794937,1.2962459388336547,0.2376455084559631,0.24884640738299277,0.48982733488082886,0.36232453644068674,0.23067735681885457,0.11389601892395189,0.0,0.0,,
28.0,0.6104439059634091,1.2759744935564492,36.5056,36.5056,0.0,0.20351366617892963,0.3225833749800785,0.3385431779900843,0.5575580226500755,0.28821082786194296,0.11438463959710418,0.31316697547104844,0.7145470160983727,2.5339280850280703,0.6150517797908548,0.1476372519794937,1.2962459388336547,0.2376455084559631,0.24884640738299277,0.48982733488082886,0.36232453644068674,0.23067735681885457,0.11389601892395189,0.0,0.0,,
29.0,0.6426157600933985,0.8061750712370749,40.15616,40.15616,0.9971592150692714,0.21182721263849466,0.3327216458784491,0.30174958948483366,0.5403308979662702,0.24403350410227956,0.11438463959710418,0.28009639854107665,0.6738553011129242,2.1208717310152583,0.6025162202918712,0.14360670429116848,1.2608579794791102,0.2182790471560525,0.2409347908028647,0.48416370153427124,0.3633639032125317,0.23170367530098934,0.11389601892395189,0.007421251134030207,1.4592991155805066,0.0054755994491585205,0.009012597079077608
30.0,0.6404648915283983,0.8233364163775427,40.15616,40.15616,0.0,0.21459641455477418,0.3401560614649458,0.3161713600092571,0.5637350426141969,0.2648995718282575,0.11438463959710418,0.2957211512016205,0.6944289389865704,2.3125895723416767,0.6025162202918712,0.14360670429116848,1.2608579794791102,0.2182790471560525,0.2409347908028647,0.48416370153427124,0.3633639032125317,0.23170367530098934,0.11389601892395189,0.0,0.0,,
31.0,0.6205266266942234,0.780738373073077,40.15616,40.15616,0.0,0.20871752768288737,0.33127127682387375,0.3332984110396737,0.5598386195346098,0.2778683853126005,0.11438463959710418,0.3030431789106981,0.7071572029731226,2.437450454788335,0.6025162202918712,0.14360670429116848,1.2608579794791102,0.2182790471560525,0.2409347908028647,0.48416370153427124,0.3633639032125317,0.23170367530098934,0.11389601892395189,0.0,0.0,,
32.0,0.5995053270814987,0.7016972593415586,40.15616,40.15616,0.0,0.19592437356796238,0.3052835675725947,0.3430885816239481,0.5647394947109636,0.29179797396241913,0.11438463959710418,0.3140175964306476,0.7195966218854981,2.5645138655946824,0.6025162202918712,0.14360670429116848,1.2608579794791102,0.2182790471560525,0.2409347908028647,0.48416370153427124,0.3633639032125317,0.23170367530098934,0.11389601892395189,0.0,0.0,,
33.0,0.642422180563898,0.7828221289839303,43.80672,43.80672,0.9971592150692714,0.21413382110347268,0.338398425205299,0.3065682739456816,0.5322640772169027,0.2491492118819541,0.11438463959710418,0.2817881310412883,0.6782575512059487,2.162284570594334,0.5986981750938661,0.14299935205644,1.2555254644319072,0.21367974549310711,0.2367718637148689,0.48918700218200684,0.3678182233600265,0.23516502769020461,0.11389601892395189,0.006810651614463911,1.4120494629023597,0.004859260044106288,0.008442509919880062
34.0,0.6371283346316784,0.7717115938587427,43.80672,43.80672,0.0,0.21389026066915143,0.33725279161215843,0.31945976098906426,0.5576269710330345,0.2658447142766657,0.11438463959710418,0.2861090835283154,0.6928377552918757,2.3165820655523435,0.5986981750938661,0.14299935205644,1.2555254644319072,0.21367974549310711,0.2367718637148689,0.48918700218200684,0.3678182233600265,0.23516502769020461,0.11389601892395189,0.0,0.0,,
35.0,0.6140488465384384,1.02443212799781,43.80672,43.80672,0.0,0.21040876721563395,0.3339754635458158,0.33209386428959653,0.5699051604467554,0.28185283502969527,0.11438463959710418,0.30183550400164605,0.7075961796604003,2.466626099607447,0.5986981750938661,0.14299935205644,1.2555254644319072,0.21367974549310711,0.2367718637148689,0.48918700218200684,0.3678182233600265,0.23516502769020461,0.11389601892395189,0.0,0.0,,
36.0,0.5941201517757824,0.7924247372965205,43.80672,43.80672,0.0,0.19631332062464646,0.31421263715150266,0.3491827028792642,0.576191722361742,0.3022988488664485,0.11438463959710418,0.3207551014363131,0.7215378264176552,2.6549667743341474,0.5986981750938661,0.14299935205644,1.2555254644319072,0.21367974549310711,0.2367718637148689,0.48918700218200684,0.3678182233600265,0.23516502769020461,0.11389601892395189,0.0,0.0,,
37.0,0.6426170449436774,0.9323577448061589,47.45728,47.45728,0.9971592150692714,0.21093755864163297,0.3341642053372781,0.3068871124604861,0.5342340259609035,0.25096310128676874,0.11438463959710418,0.28681645662978644,0.6810652920662589,2.1795406137336086,0.6059094414495039,0.149112151147049,1.3091954622804758,0.22931135962330781,0.2406186835398541,0.4944758117198944,0.3719487876409469,0.23821117570330547,0.11389601892395189,0.006385615784097354,1.397683399147354,0.004890696772708852,0.007651828466410534
38.0,0.6379592090810376,0.814606552213941,47.45728,47.45728,0.0,0.22201450817993687,0.3521554976953842,0.32293723127453244,0.5704100878200405,0.2679985532451469,0.11438463959710418,0.2903953262016375,0.6981943947773163,2.342081852510045,0.6059094414495039,0.149112151147049,1.3091954622804758,0.22931135962330781,0.2406186835398541,0.4944758117198944,0.3719487876409469,0.23821117570330547,0.11389601892395189,0.0,0.0,,
39.0,0.6139355543235361,0.8833009118420824,47.45728,47.45728,0.0,0.1984950019684451,0.31554301551428554,0.3382762097894729,0.5842136084564384,0.29035600950806906,0.11438463959710418,0.3110549275375057,0.713109588717437,2.544745105048409,0.6059094414495039,0.149112151147049,1.3091954622804758,0.22931135962330781,0.2406186835398541,0.4944758117198944,0.3719487876409469,0.23821117570330547,0.11389601892395189,0.0,0.0,,
40.0,0.5944996831457565,0.9990971639862684,47.45728,47.45728,0.0,0.1924924579790743,0.3054925581090608,0.3484772368807284,0.5779717112435535,0.2973739934758934,0.11438463959710418,0.3176075054688052,0.7234500583552375,2.6130033204408543,0.6059094414495039,0.149112151147049,1.3091954622804758,0.22931135962330781,0.2406186835398541,0.4944758117198944,0.3719487876409469,0.23821117570330547,0.11389601892395189,0.0,0.0,,
41.0,0.6394454299839686,1.2237366649334391,51.10784,51.10784,0.9971592150692714,0.2228914376471202,0.35020468362029855,0.3084242934857494,0.5624890318523236,0.252880257383689,0.11438463959710418,0.2785061721183346,0.6828311923595207,2.196428959030197,0.5970336534631543,0.14257404909606866,1.2517913307511215,0.22126126126126125,0.2355780835143616,0.4908517301082611,0.37087494943670996,0.23750279394226173,0.11389601892395189,0.005801659248931647,1.333330228808336,0.004322349414759638,0.007080581412775911
42.0,0.6398412269867555,0.9000922437037131,51.10784,51.10784,0.0,0.21140560561058422,0.337278777954594,0.32804964369782946,0.5414322573282376,0.2741972180186679,0.11438463959710418,0.30200798805341794,0.701987420455635,2.40024683953944,0.5970336534631543,0.14257404909606866,1.2517913307511215,0.22126126126126125,0.2355780835143616,0.4908517301082611,0.37087494943670996,0.23750279394226173,0.11389601892395189,0.0,0.0,,
43.0,0.6126108349386298,0.8506407190711451,51.10784,51.10784,0.0,0.19980406729827765,0.3190816770977557,0.34060461411255516,0.5558543621912144,0.28777286857095513,0.11438463959710418,0.31266882880624697,0.7159720813684282,2.527019701357069,0.5970336534631543,0.14257404909606866,1.2517913307511215,0.22126126126126125,0.2355780835143616,0.4908517301082611,0.37087494943670996,0.23750279394226173,0.11389601892395189,0.0,0.0,,
44.0,0.5864992710452775,1.0261690942524067,51.10784,51.10784,0.0,0.18939399043331856,0.30266978359609126,0.3572019865252819,0.5656509574944771,0.3052298842674253,0.11438463959710418,0.3263350306574027,0.7308593492447019,2.6971351486801325,0.5970336534631543,0.14257404909606866,1.2517913307511215,0.22126126126126125,0.2355780835143616,0.4908517301082611,0.37087494943670996,0.23750279394226173,0.11389601892395189,0.0,0.0,,
45.0,0.6364031707803033,1.0477912438950803,54.7584,54.7584,0.9971592150692714,0.20792148531603252,0.32847437505880855,0.3114698432446745,0.5608912337134009,0.25500674688710984,0.11438463959710418,0.2847803937235658,0.6834151277981844,2.215236298478942,0.5916603421613038,0.14237585345166726,1.2500511852546075,0.2145922746781116,0.2305553214797337,0.49245890974998474,0.3706434724948158,0.2374520169830192,0.11389601892395189,0.005805171972676372,1.4024968198500574,0.004151074888655717,0.007262661769357501
46.0,0.6337133962519332,1.405776651838072,54.7584,54.7584,0.0,0.20785779361498968,0.33062677489002057,0.32601985033663045,0.5474016192652049,0.2760599970878066,0.11438463959710418,0.30285893676258613,0.703591377619447,2.4126649310120927,0.5916603421613038,0.14237585345166726,1.2500511852546075,0.2145922746781116,0.2305553214797337,0.49245890974998474,0.3706434724948158,0.2374520169830192,0.11389601892395189,0.0,0.0,,
47.0,0.6107920183430344,0.9963336931063159,54.7584,54.7584,0.0,0.2007525130140428,0.3195427645188966,0.33926513992792945,0.5665770229150336,0.2889378585063759,0.11438463959710418,0.31319872403333504,0.7168818521499426,2.538299089622174,0.5916603421613038,0.14237585345166726,1.2500511852546075,0.2145922746781116,0.2305553214797337,0.49245890974998474,0.3706434724948158,0.2374520169830192,0.11389601892395189,0.0,0.0,,
48.0,0.5884717545210963,1.2089442325109143,54.7584,54.7584,0.0,0.20621951888488446,0.3291190225184978,0.3532784986387333,0.5918132297772073,0.3110042601001559,0.11438463959710418,0.31591928088158205,0.734266849326721,2.7473994171788765,0.5916603421613038,0.14237585345166726,1.2500511852546075,0.2145922746781116,0.2305553214797337,0.49245890974998474,0.3706434724948158,0.2374520169830192,0.11389601892395189,0.0,0.0,,
49.0,0.6463346122897964,1.2242926751930177,58.40896,58.40896,0.9971592150692714,0.2188160161090857,0.3465396289766154,0.3128376704717731,0.5672765454256877,0.25872579804229845,0.11438463959710418,0.2811364012853878,0.6888785751205133,2.2461741422945773,0.5641952521006653,0.13420188263139005,1.1782842271334903,0.20219017094017094,0.2173508547505524,0.4839024245738983,0.37578870945784615,0.24171700563371415,0.11389601892395189,0.005894523385996439,1.4974070327589288,0.003974974915643267,0.007612732336842383
50.0,0.6393746627404598,1.221660869218136,58.40896,58.40896,0.0,0.19897597444933468,0.31884716725622414,0.3300142474412937,0.5555758615541203,0.2817228938578073,0.11438463959710418,0.30871299582560086,0.7079001736252868,2.4541673178850916,0.5641952521006653,0.13420188263139005,1.1782842271334903,0.20219017094017094,0.2173508547505524,0.4839024245738983,0.37578870945784615,0.24171700563371415,0.11389601892395189,0.0,0.0,,
51.0,0.6063430255898329,0.8533423523702934,58.40896,58.40896,0.0,0.21948997624577485,0.34875066428778584,0.34195811141441795,0.600277897663975,0.2995257121192859,0.11438463959710418,0.29931205252649873,0.720961655193877,2.6178012675412075,0.5641952521006653,0.13420188263139005,1.1782842271334903,0.20219017094017094,0.2173508547505524,0.4839024245738983,0.37578870945784615,0.24171700563371415,0.11389601892395189,0.0,0.0,,
52.0,0.5899060585655184,1.0360353841115342,58.40896,58.40896,0.0,0.20217512656732337,0.3247166357368558,0.35706288849596923,0.5789089185733032,0.3168661258563303,0.11438463959710418,0.323326997084607,0.7371639407814244,2.7759754315920544,0.5641952521006653,0.13420188263139005,1.1782842271334903,0.20219017094017094,0.2173508547505524,0.4839024245738983,0.37578870945784615,0.24171700563371415,0.11389601892395189,0.0,0.0,,
53.0,0.6406273367263287,1.080877319773436,62.05952,62.05952,0.9971592150692714,0.2098192807102756,0.3319929504780545,0.31426529719019863,0.5632273723803716,0.26096866938913876,0.11438463959710418,0.28547581063811805,0.6893780574264373,2.2658424243462973,0.5816893886203278,0.13815179993581736,1.212964256705592,0.21726052753354927,0.2285860830911267,0.4965718388557434,0.37599783716585045,0.24167197372033442,0.11389601892395189,0.0052761373800589515,1.4061637042323127,0.003622210623355684,0.006787476489228626
54.0,0.6357223582348036,1.2965852362685324,62.05952,62.05952,0.0,0.1953730359897961,0.3091684342076756,0.33134921131338674,0.5517439610053055,0.27885247826089565,0.11438463959710418,0.3055282511692068,0.7076095143976395,2.433626275071255,0.5816893886203278,0.13815179993581736,1.212964256705592,0.21726052753354927,0.2285860830911267,0.4965718388557434,0.37599783716585045,0.24167197372033442,0.11389601892395189,0.0,0.0,,
55.0,0.6086816859831663,1.0163816499799176,62.05952,62.05952,0.0,0.2069386113367816,0.32798918047484543,0.345066400203763,0.588231578029324,0.29980877051995425,0.11438463959710418,0.3070010442838186,0.7215607850027069,2.629843253408318,0.5816893886203278,0.13815179993581736,1.212964256705592,0.21726052753354927,0.2285860830911267,0.4965718388557434,0.37599783716585045,0.24167197372033442,0.11389601892395189,0.0,0.0,,
56.0,0.5880878702583079,1.2622757485673084,62.05952,62.05952,0.0,0.21561180632908533,0.34269642902243647,0.36226473667131515,0.5800717568262441,0.3124834570512445,0.11438463959710418,0.31184087836126295,0.7333620408884135,2.7471102025437624,0.5816893886203278,0.13815179993581736,1.212964256705592,0.21726052753354927,0.2285860830911267,0.4965718388557434,0.37599783716585045,0.24167197372033442,0.11389601892395189,0.0,0.0,,
57.0,0.6430671936386262,1.2988634607401368,65.71008,65.71008,0.9971592150692714,0.20837517086708368,0.3307623196501715,0.3181362882949428,0.5413523495441194,0.26296860863771676,0.11438463959710418,0.28788796050490906,0.6917427223809011,2.2833171420090794,0.5742438240006658,0.13583843522004962,1.1926530576169536,0.20712984647410876,0.22408713507722525,0.4963914453983307,0.37514270389618226,0.24113581530415373,0.11389601892395189,0.0049055974404823635,1.3734159942250699,0.0033186803230598884,0.0063825285473751055
58.0,0.6384296980439073,1.1580881783445172,65.71008,65.71008,0.0,0.2142625230709705,0.34161484330660397,0.33690634948487647,0.5667334477144252,0.28649046808795847,0.11438463959710418,0.29516471058166693,0.7122801601263152,2.503154577932733,0.5742438240006658,0.13583843522004962,1.1926530576169536,0.20712984647410876,0.22408713507722525,0.4963914453983307,0.37514270389618226,0.24113581530415373,0.11389601892395189,0.0,0.0,,
59.0,0.6052164110456018,0.9878044145025683,65.71008,65.71008,0.0,0.19609163859251275,0.3158064596551661,0.35334137500720253,0.5700106154195085,0.3083800432645587,0.11438463959710418,0.3224009154597125,0.7295699446070716,2.706694437015226,0.5742438240006658,0.13583843522004962,1.1926530576169536,0.20712984647410876,0.22408713507722525,0.4963914453983307,0.37514270389618226,0.24113581530415373,0.11389601892395189,0.0,0.0,,
60.0,0.5794085346328773,1.119028761019432,65.71008,65.71008,0.0,0.19754293790851662,0.31585109767338854,0.36945097064087,0.6079770372992309,0.3201125338009279,0.11438463959710418,0.331146035188272,0.742419280229271,2.8283151921688345,0.5742438240006658,0.13583843522004962,1.1926530576169536,0.20712984647410876,0.22408713507722525,0.4963914453983307,0.37514270389618226,0.24113581530415373,0.11389601892395189,0.0,0.0,,
