round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_ece,fed_brier,fed_f1_best,fed_auroc,fed_f1_best_threshold,fed_auprc,fed_f1,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
32.0,0.6487446705467107,0.6695191384007912,117.15072,117.15072,1.0,2.1862271757348686,0.3297826329190829,0.2091672668882331,0.3174410259562972,0.6892057542042879,0.547910144732663,0.25027497533453036,0.2961052129740047,0.1148036253776435,0.663201466036992,0.22062569007566307,1.937079909904264,0.2762013729977117,0.285472018089316,0.5491344332695007,0.3302739299749403,0.21213935126769307,0.11389601892395189,0.003485829345450782,0.5040450884680467,0.003565923780464113,0.003433716913767197,0.002254717242405017
33.0,0.6407238594002614,0.5491264981254186,120.81168,120.81168,1.0,2.2091172117023836,0.343823611457276,0.21780311215664022,0.3205821041593416,0.6912001321492849,0.5450700749225789,0.25279883621254096,0.29388190985565565,0.1148036253776435,0.664923150420389,0.22215647758295484,1.9505201295164514,0.27515268402442944,0.28856981981981983,0.5588020086288452,0.34427737369454675,0.22077754530115515,0.11389601892395189,0.0036282643411633363,0.5293576944932283,0.003610707413237987,0.003658254440338132,0.002467288341726326
34.0,0.6438861752487005,0.6105999612120028,124.47264,124.47264,1.0,2.2204227849363525,0.32855879705941377,0.20794506631286402,0.3215689924248974,0.6918506195924832,0.5449096350635196,0.25429771866227135,0.29953923619871,0.1148036253776435,0.6638994288945304,0.22148376446680823,1.944613749973934,0.2807017543859649,0.28824960641190783,0.54644775390625,0.32888452769918736,0.2110473784568857,0.11389601892395189,0.0034483857785646173,0.5090324237753521,0.003423170591246051,0.003486647814606347,0.0021956134156034678
35.0,0.6436848657665987,0.6617616259450394,128.1336,128.1336,1.0,2.2237238021109103,0.32039681887948157,0.20405036633258403,0.32130097070050107,0.6918604779089949,0.5530160026032053,0.2542824544587853,0.2972378821975017,0.1148036253776435,0.6642158131223995,0.22107527536147817,1.9410272409002252,0.2793730694428555,0.2845768209967561,0.5574480295181274,0.32071890794702584,0.2074177632690137,0.11389601892395189,0.0035267972388312967,0.5269336193705385,0.003497384847426694,0.003568338206650874,0.002333083708705881
36.0,0.6426721564608948,0.6775750258138389,131.79456,131.79456,1.0,2.248141123839018,0.3463838975749955,0.22060860814249686,0.3274529345373724,0.6943812886253629,0.5746227582168184,0.25728658911798674,0.2941300760981055,0.1148036253776435,0.663965275867821,0.22000062875419596,1.9315919101710646,0.27248405021609384,0.28551512616757285,0.5747637748718262,0.3467394641921021,0.22435006605293975,0.11389601892395189,0.0036263845193240498,0.5473551394807146,0.0035282975043932473,0.0037322147324923686,0.002180530918633469
37.0,0.6422650444407769,0.6248147051522536,135.45552,135.45552,1.0,2.284965709199125,0.34091657373870365,0.2143533313375963,0.32999682671011576,0.6960491206322127,0.5566183501987719,0.2613173347288112,0.2991456496839391,0.1148036253776435,0.6628449486624518,0.21913551751997692,1.9239962870545388,0.27658623771224305,0.2884995761514552,0.551365315914154,0.3412052932420778,0.21773350015367018,0.11389601892395189,0.0037730257334867984,0.5753567935225874,0.0036731528992825515,0.0038853030350954926,0.002029801992065114
38.0,0.6401671504001054,0.667099536325426,139.11648,139.11648,1.0,2.264571571277776,0.33420961778020075,0.21147685666177146,0.3295446736666137,0.696467484399034,0.5682528193098421,0.2593501307432723,0.29911389491949963,0.1148036253776435,0.6623811585744204,0.21966923382823755,1.9286822832228245,0.2750798370223544,0.2860854503464203,0.5612092018127441,0.3346052642869862,0.21534574455415073,0.11389601892395189,0.003664702021464968,0.5652653854576783,0.003460138358072946,0.0038716801894787124,0.0019103129639858787
39.0,0.6427619626297181,0.7318134372678409,142.77744,142.77744,1.0,2.2822892918089033,0.32102447115391314,0.20375431094408972,0.32815361484774935,0.6981656430829505,0.5548577281831193,0.26142798293006775,0.30716070970299353,0.1148036253776435,0.6628571843779003,0.21877463910749334,1.920827796918597,0.27918840579710147,0.28660879464921024,0.5519452691078186,0.32158624051177476,0.20827068854041994,0.11389601892395189,0.003778263842971667,0.5893440664767695,0.00356714234940926,0.003991294685621884,0.0021812179851489638
40.0,0.640839265956398,0.9698674516736056,146.4384,146.4384,1.0,2.288982623969885,0.33025615870406755,0.20778333377300973,0.3283007247828753,0.6979874729095661,0.5573229996706963,0.2626358368936609,0.30257592206419637,0.1148036253776435,0.6640800657029056,0.2200259667471806,1.9318143761819406,0.27997195606450104,0.2878663379895919,0.5372006297111511,0.3307080072723863,0.2115916654102329,0.11389601892395189,0.003912031752244188,0.6180702787587506,0.003758153613976508,0.004082062572844319,0.0018201795961336536
41.0,0.6419266132005417,0.6800720330853577,150.09936,150.09936,1.0,2.300697253112516,0.3362947645857892,0.2131518168294814,0.33461996159126295,0.699418519019163,0.5821440881427682,0.2637656945792941,0.30253674857215873,0.1148036253776435,0.6635828689743368,0.22145680003021434,1.9443770038887886,0.2767309377738826,0.2896492971744995,0.5647051334381104,0.33710786378548924,0.21772217727181925,0.11389601892395189,0.00355112192944,0.567683603732803,0.003267258390587205,0.003838734493615586,0.00171342340515349
42.0,0.6418818183391594,0.765020678701182,153.76032,153.76032,1.0,2.3228543941608994,0.31328112047544543,0.1985547660260873,0.33044849989710406,0.6999032322051859,0.5401307645142229,0.2661255054691357,0.3035932602831088,0.1148036253776435,0.6630633467711189,0.22020722915618585,1.9334058489192472,0.28161543098251957,0.2862903225806452,0.5283089876174927,0.313759904712734,0.2031991037190326,0.11389601892395189,0.003666973500282005,0.5933326800532086,0.0034535256527682217,0.0038926861836738247,0.0017763264140076038
43.0,0.6428779931224587,0.8454325188920523,157.42128,157.42128,1.0,2.333986616223882,0.3371693811234939,0.21485924398213968,0.3325023909548369,0.7007076947545751,0.5867943198017752,0.26757521965367914,0.2975928627872482,0.1148036253776435,0.6619474746211184,0.21836274799090338,1.917211418396491,0.2734391534391534,0.28428856572569144,0.578672468662262,0.3375904673600876,0.2198151459861864,0.11389601892395189,0.003765321117704218,0.6165633768741827,0.0035758277234586807,0.003970799386440203,0.0018523626991100019
44.0,0.6440054287965558,0.8756026022742445,161.08224,161.08224,1.0,2.325568958514453,0.3466621988789672,0.21910782720147026,0.3376247264356996,0.7026540527532752,0.5711694583578142,0.2666500388979937,0.3006381329854656,0.1148036253776435,0.6622432400997752,0.22017922773401113,1.933159998164855,0.2729528535980149,0.2854774077656488,0.5618100166320801,0.34725317090143765,0.22409191044761573,0.11389601892395189,0.0036188577696413976,0.5995229285963433,0.0033705335611847265,0.0038820054362509473,0.0016903899614199316
45.0,0.6405455837799119,0.894883578530077,164.7432,164.7432,1.0,2.32252123866705,0.32140354162189,0.20456432228166138,0.3370816963223037,0.7020317112703929,0.583050567936246,0.2663880505345277,0.29976806377574533,0.1148036253776435,0.6623676930127012,0.22040249473900655,1.9351202686563505,0.27562564278368185,0.2853477765108324,0.558285653591156,0.3218549629023231,0.20963679148232164,0.11389601892395189,0.003465988602998944,0.5809113686937053,0.0032212619403815153,0.003726120380130677,0.0016849432638466745
46.0,0.6451786584027578,1.0688454315974518,168.40416,168.40416,1.0,2.3438353184371343,0.3310157448406944,0.2106208401457889,0.3358329235895863,0.703736516865307,0.5987126324222632,0.268714208900856,0.2997350825240681,0.1148036253776435,0.661549845242671,0.22024477247031604,1.9337354768947015,0.2737321196358908,0.28383705650459923,0.5713095664978027,0.33123725752459504,0.21577286588269642,0.11389601892395189,0.003603353009609889,0.6123170975433823,0.0033048779729542657,0.003922833577606405,0.0014749745457131131
47.0,0.641755213225226,1.021970166147288,172.06512,172.06512,1.0,2.357094720806931,0.3288311443454797,0.20706500462137067,0.33852398179672255,0.7065165902986892,0.5517556807091919,0.27059825288610234,0.30903105375960993,0.1148036253776435,0.6615132259424877,0.21976800782657643,1.9295495128176081,0.27889908256880735,0.285463842220599,0.5548787713050842,0.3292739350018537,0.2122126982818083,0.11389601892395189,0.003729027929144638,0.6415282086454681,0.003351872575837933,0.0041250255781847085,0.0017539730615190978
48.0,0.641102156915929,0.995067129717698,175.72608,175.72608,1.0,2.3736661522141964,0.34390592271103815,0.217752804289643,0.3362306381814295,0.7062945070993241,0.5799204352886717,0.27206051170777623,0.2967204482166031,0.1148036253776435,0.661004885300772,0.21938366328562858,1.9261749915254769,0.2734415924567837,0.28472847284728475,0.5851989984512329,0.3440903500307457,0.2229847967921926,0.11389601892395189,0.0035527962247529537,0.6187754892962403,0.0031762814582301344,0.0039532585958125055,0.0014251612536972356
49.0,0.639559089320987,0.909081582455047,179.38704,179.38704,1.0,2.3991352202694913,0.3237382842041177,0.2042761678296899,0.3376031044215979,0.7075179269262932,0.5499751548482572,0.27495869064626527,0.3069996062959637,0.1148036253776435,0.6603032329044215,0.21815996339329682,1.9154309821747302,0.2767367458866545,0.2838690297386603,0.5623136162757874,0.3235804689135478,0.20955725603639147,0.11389601892395189,0.0036157895586386517,0.6374053605959489,0.003154253555686547,0.004102660860901274,0.001582874789929315
