round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best_threshold,fed_f1_best,fed_auprc,fed_f1,fed_ece,fed_auroc,fed_auprc_lift,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6416761026385476,0.3671751955886511,40.27056,40.27056,1.0,0.11469218179529145,0.5465585039943798,0.31869792821804444,0.24960519423274577,0.29638856809784914,0.33860776434078793,0.6864295485905948,2.211717152105932,0.2136727198363328,0.6627077078582007,0.22605714197053264,1.9847677215256354,0.2723660186875738,0.2822193097422455,0.5475903749465942,0.34117552754261804,0.2171426178303746,0.11389601892395189,0.007168433557955321,1.4378410335921217,0.005722327575927744,0.008504845618086138,0.003823873386436246
12.0,0.637218883923202,0.47843297270950114,43.93152,43.93152,1.0,0.11469218179529145,0.5450641335437598,0.32213704532794113,0.2528554796453339,0.29102572765525414,0.33894544940741533,0.687234645645108,2.2359091586593043,0.21373226101806755,0.6642208831009032,0.23043641004134152,2.023217424264876,0.2756327756327756,0.284466443441549,0.5473412275314331,0.34076979297035936,0.21671725719133697,0.11389601892395189,0.007486873752860363,1.5933853914002611,0.005531031624009739,0.009319974047989722,0.004019310248484257
13.0,0.6388153119079883,0.49295069403905484,47.59248,47.59248,1.0,0.11469218179529145,0.5646990080759534,0.3246953955683733,0.2554978272944149,0.2893849461621777,0.3475978269724706,0.6900733195509952,2.2657920298137246,0.22230006713679518,0.6639974401126358,0.22928425617711637,2.013101584614726,0.26772415127188315,0.2839206734198887,0.5730255246162415,0.3504351180357472,0.22676747604996464,0.11389601892395189,0.00707450831674395,1.5987051907359273,0.005327130583523108,0.008743383323369918,0.0043971254322835995
14.0,0.6398870799443278,0.6192570697262662,51.25344,51.25344,1.0,0.11469218179529145,0.5672558077757476,0.3277685777706127,0.25761517819852336,0.29780943607910954,0.3273874124671303,0.6902584751153433,2.2809742008981275,0.2082617191899525,0.6642608280057982,0.23070285999191958,2.0255568383470837,0.2768304914744233,0.28563989063923967,0.5327441096305847,0.32991529314828094,0.21247274873758867,0.11389601892395189,0.006661162747530327,1.59596835922639,0.004888041222453378,0.008386036539096258,0.0041586956697465625
15.0,0.637779111418076,0.6014014988870813,54.9144,54.9144,1.0,0.11469218179529145,0.5617128988177083,0.33109848709806844,0.2595417873236963,0.29831282382271324,0.3378294547573041,0.6930995314918604,2.2937765698987054,0.21232839654198649,0.6627200439692631,0.22848917529831975,2.006120823686396,0.2764835164835165,0.28357817418677855,0.5290197134017944,0.34021693027448785,0.21652840283412644,0.11389601892395189,0.0063247022498997395,1.599750110261084,0.0044974839530368465,0.008125446085811084,0.004889296936985914
16.0,0.6401688171107004,0.5369374190967606,58.57536,58.57536,1.0,0.11469218179529145,0.5704766916891767,0.32933019181229595,0.2640114696491127,0.2930296228093775,0.33709047659743824,0.6940188368105513,2.3385620220802994,0.21375610985404112,0.6622346186264284,0.23005342901949435,2.019854874586095,0.27136306794497705,0.2836327094586107,0.541749119758606,0.33979857293638144,0.21869106823743475,0.11389601892395189,0.00570280025777325,1.5202195959309392,0.004019397085387535,0.007394849883892762,0.00392097597612611
17.0,0.638110233159574,0.6824668129902577,62.23632,62.23632,1.0,0.11469218179529145,0.5701113606743438,0.33409639775374456,0.2678397540124239,0.29359790221373216,0.34186655483191586,0.6978624519711775,2.3667112671959956,0.21509669838041723,0.6627953281302638,0.2302657125001028,2.021718710412966,0.27206917353710036,0.2849820604818042,0.5407372117042542,0.34448236509999336,0.21989798074207753,0.11389601892395189,0.00587348210618288,1.6456458072534588,0.0039638297619173975,0.007817740878683204,0.0035688427583742684
18.0,0.6381717931890647,0.6271922700711702,65.89728,65.89728,1.0,0.11469218179529145,0.5580192242808716,0.3319854446765992,0.26627667869818117,0.2987343881092438,0.33287148588282706,0.6969073179337625,2.3556887759505662,0.2094293910852596,0.6610257926873743,0.22782085140358993,2.0002529812363803,0.27823024433193927,0.28312827040022626,0.54041987657547,0.33549302958960353,0.21456901151306929,0.11389601892395189,0.005455631231888021,1.6062236805955763,0.0036818820977438764,0.007284100714283689,0.003638878681792614
19.0,0.636507110147343,0.6928959625406765,69.55824,69.55824,1.0,0.11469218179529145,0.556816978291677,0.33740601962480904,0.270987528301763,0.3001996001112074,0.3298452955673117,0.6989459690842938,2.3991705863367936,0.20694025302205413,0.6591831566880872,0.22509861261930897,1.9763518931211002,0.2729380589599205,0.28402734617775016,0.5531699061393738,0.33237768008474783,0.2123652563084146,0.11389601892395189,0.0055488461833281206,1.713626771552299,0.003401461963502001,0.007782142906282167,0.004683513866123473
20.0,0.6359835709279973,0.717704129878778,73.2192,73.2192,1.0,0.11469218179529145,0.5734252628531336,0.334593732825446,0.27036099244580997,0.29250261121031845,0.3402118486646916,0.6994693784079663,2.3916632003395835,0.21591726640480483,0.6602127513573612,0.22900243598982764,2.010627220805075,0.2688517997184798,0.282809024467747,0.5860675573348999,0.34352908502144675,0.222183679965565,0.11389601892395189,0.005216701676992584,1.689792993213814,0.0033473003425436004,0.007179412489699497,0.004157637718580337
21.0,0.6402493657452835,0.8478257680621052,76.88016,76.88016,1.0,0.11469218179529145,0.5620339154638092,0.3343316709949253,0.27584096618946435,0.30542783904444254,0.32000807647999124,0.7020253988658722,2.4367914261828405,0.2017835389123025,0.66050910666025,0.2292037155061806,2.0123944425065408,0.27416038382453733,0.2834906441463818,0.5720985531806946,0.32323951146211627,0.20834081419167536,0.11389601892395189,0.004958391623797621,1.6838793319057004,0.003124443194018625,0.006891031747868606,0.004403786021980561
22.0,0.6417309776190048,0.8977652592077059,80.54112,80.54112,1.0,0.11469218179529145,0.566829411271431,0.3395207424041727,0.27808700721985385,0.29911052049053516,0.3341691948963093,0.7035714596789633,2.453997500516974,0.21020429294161957,0.6591854783366595,0.22681413240156534,1.991414050679055,0.2701137538779731,0.2846123154674824,0.5414420962333679,0.33674286226341904,0.21630057316064577,0.11389601892395189,0.004974674544474516,1.767508634382466,0.0030662506273438617,0.007000203550046261,0.004002961284002195
23.0,0.6390595456493862,0.8589157377652032,84.20208,84.20208,1.0,0.11469218179529145,0.5602835749654586,0.3430430752776304,0.2808299889329595,0.3060417622671547,0.3280156350432073,0.7060322607988332,2.4750240462443553,0.20536160874743237,0.6592421516607267,0.22745688357301783,1.9970573662007471,0.2751062402147171,0.2860161098639905,0.5289115309715271,0.33080916246668807,0.21205178008351389,0.11389601892395189,0.004830229805477514,1.7943026299280973,0.0027947850279351964,0.00700116534268336,0.0040440125575285785
24.0,0.6426413672068501,1.2180489498280482,87.86304,87.86304,1.0,0.11469218179529145,0.5722181581154918,0.3413716432379777,0.2832259017023388,0.30346322820608596,0.3354780889439488,0.7071401995096607,2.496594334808223,0.2108320931377967,0.6583803180623407,0.22222126867020342,1.9510889912542075,0.2731137088204038,0.2851546103260109,0.5515307188034058,0.3383796616554477,0.21838571674268112,0.11389601892395189,0.004287673615914086,1.66480551647237,0.0026489722881780026,0.006035652788778825,0.003965313778724564
25.0,0.6416203337316672,1.0749878372987398,91.524,91.524,1.0,0.11469218179529145,0.5635277664374003,0.3453334635064214,0.2851859002905532,0.3102994574879762,0.32808404954108805,0.7088617947623388,2.516971891830972,0.20492382169528248,0.6560321273996246,0.2237003203981043,1.9640749739239656,0.2707472355634983,0.2853248523398455,0.5473964810371399,0.3310730965472235,0.21226415201602114,0.11389601892395189,0.004390000417914914,1.7720513044732797,0.0026345515510268484,0.006279418715732864,0.0035953522092009573
26.0,0.6411029609591574,1.1604852747440453,95.18496,95.18496,1.0,0.11469218179529145,0.5756897366903867,0.34712500834649196,0.2864739827866698,0.31142820690407264,0.319817731313768,0.710791268269155,2.524806167788685,0.20152881714720783,0.6558792625279545,0.2258434783286628,1.9828917679682727,0.27190001096371014,0.2829590488771466,0.5334928035736084,0.32306716866132723,0.20968756655234144,0.11389601892395189,0.004301807755065266,1.8121238323492435,0.0023554458055781323,0.006397558029804776,0.0037846355010025885
27.0,0.6460145564581948,1.4428915129072544,98.84592,98.84592,1.0,0.11469218179529145,0.5512443866370142,0.3436574011182437,0.28815091188383773,0.3094764754451692,0.30820526088897837,0.7113067166251457,2.5380771282219716,0.19430609527483797,0.6551316038415177,0.2214250689859758,1.9440984072834084,0.2714512112293412,0.2824933687002652,0.5277284383773804,0.3109391409002992,0.201964517153727,0.11389601892395189,0.003977966911069479,1.7421030515452003,0.0023119844156697634,0.005772277495453131,0.0036451612155177725
28.0,0.6437566526114419,1.3013567316171453,102.50688,102.50688,1.0,0.11469218179529145,0.5534550143019101,0.34694284473880327,0.2868780309732291,0.310415804447494,0.32594204964829093,0.71239831914903,2.5277270131084766,0.20417005002023617,0.655146136106635,0.22158900784983077,1.945537780366013,0.2725880551301684,0.2783137306726576,0.5283843278884888,0.32870669260296853,0.2117620935904195,0.11389601892395189,0.0036369934976990237,1.6514204075037924,0.002126042547426994,0.0052769182985321975,0.003008313119343321
29.0,0.6432896328480225,1.1487203386839289,106.16784,106.16784,1.0,0.11469218179529145,0.5617884427185219,0.3484353776138727,0.2887603309520145,0.31269502020580175,0.3129521297484327,0.7126885589911132,2.562153139694278,0.19705287858096734,0.6541016452381432,0.2240710958373239,1.9673303593423723,0.27180147489172424,0.2794736842105263,0.5210615396499634,0.31579294413915737,0.20552428100634434,0.11389601892395189,0.0034206678855757955,1.6055819209723268,0.0020236369764800944,0.004942682041978585,0.0037429677353134736
30.0,0.642479148940179,1.4153211796993208,109.8288,109.8288,1.0,0.11469218179529145,0.5845078857073658,0.352644848774967,0.29082005109978804,0.3108876131494024,0.3210964381831713,0.7121760217116702,2.561504301786011,0.2037993120224581,0.6542354098442619,0.2217880464747375,1.947285327179213,0.27155882676040866,0.28152640889562797,0.5299870371818542,0.3247074173826324,0.2135916750051514,0.11389601892395189,0.003263961845020311,1.5863481013711862,0.0018551909293449415,0.004806478521437793,0.004050213931042138
31.0,0.646292834851314,1.9223012965588662,113.48976,113.48976,1.0,0.11469218179529145,0.5813465083870827,0.34796340902052536,0.2902691117689692,0.3140152338415303,0.32285664082528936,0.7153199474215161,2.5516403672595067,0.20303590895273574,0.6522513415238418,0.22447550715455933,1.9708810656888816,0.2704155931443934,0.279592646475334,0.5338455438613892,0.32570119486464383,0.2120438063470126,0.11389601892395189,0.0035733919535096506,1.7985910641182272,0.001943565810186738,0.005358903905251995,0.004884738112757266
32.0,0.6497556321069691,1.6797371548757796,117.15072,117.15072,1.0,0.11469218179529145,0.5583869456310618,0.35072047314581034,0.29549394784205163,0.31543690863228346,0.3102338600153169,0.7176793144994495,2.595815245085108,0.19501811842486702,0.6514116577077804,0.2218420851499751,1.9477597834047085,0.2691420664206642,0.2781476549785471,0.5422136187553406,0.31286639438204794,0.2041922567572449,0.11389601892395189,0.003268505209260205,1.6994167580269277,0.001773375326178632,0.004907859842892508,0.0035398350847425475
33.0,0.6465507939478863,1.7322034999127358,120.81168,120.81168,1.0,0.11469218179529145,0.5860021097915501,0.34838013029805315,0.29931225058693567,0.313416448205689,0.31690367414725834,0.7183546079272958,2.643495496804609,0.20000646888824972,0.6516663111825304,0.22109334630875,1.9411859026993166,0.267946857206654,0.2826987307949232,0.5334131121635437,0.3200275781258739,0.21044368538329705,0.11389601892395189,0.0032822117904015517,1.7604728941132635,0.0017072102706958048,0.005009178232766894,0.003992495367506076
34.0,0.6480386729363209,1.9305017246718439,124.47264,124.47264,1.0,0.11469218179529145,0.583873575780999,0.35274545950007336,0.29883569371863583,0.3112842663180492,0.3281031018585218,0.7179506685847882,2.63685570956422,0.20703323143342756,0.6505557725495199,0.22048786952632546,1.9358698540073178,0.26993865030674846,0.2804509210888095,0.5468825101852417,0.33117792088264564,0.21709873548455086,0.11389601892395189,0.003337884040611901,1.8504310784192057,0.0017097298275369009,0.005119731406714127,0.004028111594205469
35.0,0.6479630803654554,1.8923258419157878,128.1336,128.1336,1.0,0.11469218179529145,0.555638661708232,0.3535218971559514,0.30310219861863985,0.3112760091753175,0.3303232509404069,0.719197114775183,2.677737317733953,0.20679800803715356,0.6478443380061301,0.2142423752241282,1.881034800410165,0.26578498293515357,0.2751719824890556,0.5258133411407471,0.33321632437836424,0.2165660640866675,0.11389601892395189,0.0034074336949815485,1.9482221089911036,0.0016963415588990103,0.005283258372702418,0.005105532590073158
36.0,0.6527684059314484,1.7700232643526572,131.79456,131.79456,1.0,0.11469218179529145,0.5798560565647783,0.35294047950391805,0.3015935079946772,0.3077703564919907,0.33467816697767583,0.7211294788324597,2.6620522830346056,0.2102333508473661,0.6479441563452865,0.2202751234360104,1.9340019564958422,0.26407766990291265,0.2760230705850041,0.5485149025917053,0.33722606470345007,0.22037069656629976,0.11389601892395189,0.0030369396467612494,1.7910805822903058,0.0015373254329098189,0.004689008897962651,0.002524956705082884
37.0,0.6572546054642348,2.0742969356157546,135.45552,135.45552,1.0,0.11469218179529145,0.5803747217739678,0.35323494953742024,0.3055996853159448,0.3149193008754535,0.32112513963311656,0.7215830101664139,2.698899570129751,0.20116543674704496,0.6488710839498586,0.21868226564609278,1.9200167636421641,0.26856135712712054,0.2751862014896119,0.5288043022155762,0.3233561248352497,0.21101165630976446,0.11389601892395189,0.002821821246358386,1.715375396561285,0.0014567351799427714,0.004327000345230963,0.003226592450297655
38.0,0.6487771118618563,1.6690486912705993,139.11648,139.11648,1.0,0.11469218179529145,0.5669956403693819,0.353158644036641,0.30559803124175583,0.32208606888674335,0.31199019983421455,0.7241165577843863,2.6879354924095584,0.19657303706550905,0.6499157630601267,0.21877435804129763,1.9208253291747868,0.26904302417981607,0.2788985823336968,0.5358898043632507,0.3143457351424007,0.2071728261520249,0.11389601892395189,0.0026195058561735867,1.6388480718633218,0.0013586041274866755,0.004008352207041461,0.004057624215194536
39.0,0.646859528203146,2.202182062438101,142.77744,142.77744,1.0,0.11469218179529145,0.5954434741797292,0.3551140592207019,0.30763441015255155,0.31357810801284886,0.329331886979318,0.7247735567595871,2.700903791628428,0.20702032403957105,0.6496019389204128,0.22024591405184327,1.9337454999098866,0.2667900853645994,0.27681660899653976,0.5348838567733765,0.3317220736601263,0.21731330054590758,0.11389601892395189,0.0026788722684285174,1.7259814473327424,0.0013313113351467226,0.004165407307375511,0.004060127083366846
40.0,0.649728435683927,2.1136226024248317,146.4384,146.4384,1.0,0.11469218179529145,0.5897983154702904,0.35858008663961366,0.3128773742055625,0.30782014914041966,0.33619321256492446,0.7258935237388127,2.7588039111268965,0.21134167634132575,0.6481250817910517,0.21945306415197807,1.926784326838556,0.2619334135579623,0.27486205569100475,0.5480190515518188,0.33879399891045925,0.22222068549202498,0.11389601892395189,0.0026181805475025063,1.734418088431994,0.00129474956178387,0.004076141762229084,0.0038133099576611444
41.0,0.647590741348887,2.034146711947206,150.09936,150.09936,1.0,0.11469218179529145,0.5788477661195276,0.3588483756257565,0.3104248569923496,0.3116103179218107,0.3256745182019356,0.7267909016220434,2.7229757231260816,0.20491981594408437,0.647358347937967,0.21857815487507376,1.9191026775134072,0.26369899311075784,0.27553998832457677,0.562072217464447,0.32866126948722896,0.21609503792636828,0.11389601892395189,0.0025016458563379045,1.7021952164968752,0.0012284542806481472,0.003903273204480403,0.003570652971038183
42.0,0.6561043678994227,2.5122618254407785,153.76032,153.76032,1.0,0.11469218179529145,0.5773757176796647,0.36030316510509486,0.3124067551302619,0.31083264910141617,0.3205204731051093,0.7252638883770994,2.743289604539282,0.20139083608102473,0.6477107616417876,0.21875866493838358,1.9206875447020517,0.26731813246471225,0.2757083731295766,0.5701616406440735,0.3226500993245404,0.21179746987891174,0.11389601892395189,0.002558025193710187,1.784238590395944,0.0011931158802676238,0.004063835001501291,0.003968859176841381
43.0,0.659652522003992,2.3899714570721686,157.42128,157.42128,1.0,0.11469218179529145,0.5802146407416676,0.35885626843667273,0.3133750631103317,0.31386325798734144,0.32433431418566505,0.7277161325478888,2.744976446587926,0.20439239843384216,0.6474016184475735,0.21717141019859285,1.9067515462818565,0.26450999048525214,0.27540255413659076,0.5542064309120178,0.3272578346342994,0.21583406113733575,0.11389601892395189,0.002326892741454228,1.6651992905854058,0.0011513460602515008,0.0036211509512860834,0.003828921972820448
44.0,0.6559312094913233,3.2762761384357573,161.08224,161.08224,1.0,0.11469218179529145,0.597621130823984,0.36347096756316566,0.31470336113100233,0.311712547608513,0.333504060951771,0.728550909117252,2.752135908985032,0.21072963224949415,0.6457104919791685,0.216801401790482,1.9035028953491324,0.2649234823147867,0.2734774066797643,0.555813729763031,0.3371992174506737,0.22294707202962807,0.11389601892395189,0.002190309607219598,1.6086276003698003,0.0011099017922148423,0.00337923644303955,0.0034346844999420586
45.0,0.6533719125702873,2.4319992908281414,164.7432,164.7432,1.0,0.11469218179529145,0.5834581526133511,0.36181969177458406,0.31695130149495887,0.312793716350754,0.3258006488597544,0.7294453469106137,2.779872774080542,0.2052757416860242,0.6436075678012995,0.21712427891734243,1.9063377365482441,0.26504521359526034,0.27362784471218204,0.5523316264152527,0.329929225088218,0.21760150548933216,0.11389601892395189,0.0022362391215119902,1.6847953790020256,0.0011065001578786661,0.0034756817828560486,0.0034477647790307118
46.0,0.658100406555356,3.5137349700184175,168.40416,168.40416,1.0,0.11469218179529145,0.5809591166280191,0.36850760114111275,0.3193005232649753,0.3179242104207136,0.32342780124711246,0.7333601621254076,2.793261951951576,0.2040502284062011,0.6457454045539148,0.21854901269310384,1.918846810958586,0.26359832635983266,0.2772662430294385,0.5460070967674255,0.32738212442659465,0.2167044846963388,0.11389601892395189,0.002167667169340181,1.675869068967586,0.0010427034744918899,0.0034009867979053984,0.003079204320913023
47.0,0.6589487259020265,2.835920126789188,172.06512,172.06512,1.0,0.11469218179529145,0.5635813845280029,0.36483609525114813,0.3181888404859979,0.31948358996615944,0.30862503289430293,0.7318253266582208,2.7822414357870477,0.19398675727255507,0.6446161797872606,0.21982352095994606,1.9300369146942855,0.2668491276086213,0.27603797647725664,0.5440007448196411,0.31168765305514534,0.20605299542022265,0.11389601892395189,0.0021151563913780445,1.6758303267488373,0.0010151629963937884,0.0033190296610973256,0.0032955891862328037
48.0,0.6629011581100788,2.729160016059951,175.72608,175.72608,1.0,0.11469218179529145,0.5964864318997858,0.36230108908665454,0.318522648584116,0.3180604874762681,0.3233332078948731,0.7333316143168656,2.7829408224978223,0.2042335574224632,0.6437596922553167,0.21830166875379628,1.9166751464733442,0.2639498432601881,0.2764602249627321,0.5544295907020569,0.3262451476558809,0.21704704400376815,0.11389601892395189,0.0020458759850438555,1.6581177335410757,0.0009693507870848282,0.0032240827767009267,0.0034478707202644124
49.0,0.6582633983617423,3.2016142400956156,179.38704,179.38704,1.0,0.11469218179529145,0.5593119013501582,0.3679962812516845,0.31908885304417867,0.32696321838496356,0.3004178379382263,0.7359967157383761,2.791236520322219,0.19019908629151325,0.6421349147382719,0.21688890407136469,1.904271159961973,0.2623626373626374,0.27252617608022417,0.5514021515846252,0.30444454419336664,0.20390272016820307,0.11389601892395189,0.0020244182085103176,1.6808061414958502,0.000970597498088033,0.0031766120098664246,0.003492276623677604
50.0,0.6705775277093932,3.831932138937301,183.048,183.048,1.0,0.11469218179529145,0.5524973973423623,0.3687467979829898,0.3209861294169696,0.32197680535640855,0.3133470586333234,0.7395124295591864,2.8031400109834244,0.19715850089423612,0.6436345240236414,0.21748988598344765,1.909547743970447,0.26424478321980754,0.27928626842513576,0.5615566372871399,0.31722274111724347,0.21036999257544176,0.11389601892395189,0.0021168330776373287,1.7970794969933195,0.0009980212035401654,0.003339325811858203,0.0035360093279805044
51.0,0.6633632780913918,3.5327437503976205,186.70896,186.70896,1.0,0.11469218179529145,0.5713279958423703,0.3635471668524989,0.3207168160175728,0.3197307590309065,0.31600336445387334,0.7377729125037614,2.805922579579181,0.19899481985177453,0.6450066810771184,0.21480316590586312,1.8859585079026047,0.2646278007858129,0.2758726270667483,0.5661715269088745,0.3196630329277246,0.21215284841356502,0.11389601892395189,0.0020082521588156896,1.7422928705600498,0.0009258032601544684,0.0031857102101049235,0.004388548083547303
52.0,0.6587669908888106,3.3935653209030234,190.36992,190.36992,1.0,0.11469218179529145,0.5837485294797987,0.3628143995424223,0.32127217327288476,0.31684553323611586,0.3261227379458263,0.7366403862731378,2.8045634438328944,0.2051809697739449,0.6436127130765137,0.21587983023790752,1.8954115541303511,0.26409961284922046,0.2764605609793895,0.57450932264328,0.3294924584462987,0.2185503104498901,0.11389601892395189,0.0018615739659568085,1.6494184212533582,0.0008696902990053536,0.002941836516474253,0.0028422030628933604
53.0,0.6606929431762402,3.2067743944445994,194.03088,194.03088,1.0,0.11469218179529145,0.5855884718535513,0.3647494596290312,0.3254006354491341,0.31726725892216745,0.317498958453811,0.7382459886417367,2.845408803600083,0.2010725210719923,0.6396531728101169,0.21145082205558685,1.856525136289198,0.25848345203183914,0.2724654377880184,0.5630695223808289,0.3217027512225512,0.21534320851367994,0.11389601892395189,0.001912815181851234,1.733119146892932,0.0008540949696399872,0.0030616098894455223,0.004283272446227835
54.0,0.6710525009014823,4.238044597273906,197.69184,197.69184,1.0,0.11469218179529145,0.5593400437717367,0.3659460769208477,0.32675453770721374,0.32223106654897166,0.3137075950794607,0.7395111023418006,2.861176650448196,0.19689114831864438,0.6393008093041033,0.21446809370276923,1.8830165946886088,0.26194690265486725,0.2689168626366026,0.5436086058616638,0.3168738505062568,0.21031488095631365,0.11389601892395189,0.0018924653068612214,1.7551956280804006,0.0008484986929339884,0.003023185695404434,0.0035979286454435096
55.0,0.6805928056407052,4.064324694619512,201.3528,201.3528,1.0,0.11469218179529145,0.5637540662227132,0.3645032741420385,0.32792327951320216,0.3201087312485231,0.3107532804066289,0.7384728899906858,2.8619391909832865,0.19596853829484168,0.6383820388431635,0.21292339188849335,1.8694542083219063,0.2627463935689902,0.27278582930756845,0.5703011155128479,0.31434825231722047,0.20987818500841482,0.11389601892395189,0.0017378230491739565,1.6460909934630763,0.0008211786341588774,0.002728366780337389,0.003798306262079663
56.0,0.6788448955227344,4.295476460636371,205.01376,205.01376,1.0,0.11469218179529145,0.5701897537135724,0.3669997912994332,0.3229073888291779,0.31998018270626716,0.31574767748700905,0.7373162296390997,2.8190335513128364,0.1992234715016571,0.6408480061104787,0.21521521026565898,1.889576231890578,0.26464492200283624,0.27313054499366285,0.57503741979599,0.3196566550449796,0.21292717453640786,0.11389601892395189,0.001703044636715519,1.6452860933823104,0.0007955688748011041,0.0026854742591503385,0.002799793792673115
