round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_ece,fed_auprc,fed_f1,fed_brier,fed_prevalence,fed_auprc_lift,fed_auroc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6524733400754934,1.0727052140032798,76.88016,76.88016,1.0,0.3350605939336295,0.3340048658479125,0.2766859448131923,0.2948728268387994,0.2091154282992566,0.11423716012084593,2.42243503143127,0.6994719863312915,0.5669532829927504,0.6705864921014503,0.2272400234181404,1.9951533474569294,0.27795996833653736,0.29085603112840464,0.560843288898468,0.3327483065353977,0.21161628226654516,0.11389601892395189,0.004863127793572319,1.6615731284891808,0.003089499627436342,0.006825257437259516,0.004332661915300284
22.0,0.6459579383732109,0.910407325079069,80.54112,80.54112,1.0,0.3381098447604089,0.33459656650443403,0.2789814815083969,0.29564013079871926,0.20965049776821926,0.11423716012084593,2.4434904887496063,0.7009382611549365,0.5563962668919521,0.6709386297173325,0.2273912453851884,1.996481066972297,0.2773450356555129,0.28909288937295785,0.5604464411735535,0.33368592945318576,0.21268676448053286,0.11389601892395189,0.004824296854308909,1.7233197559935434,0.0028865254083550148,0.00699675826186052,0.0037115272865544547
23.0,0.6415334783801658,0.9448310613563766,84.20208,84.20208,1.0,0.33959430111170374,0.3431103387148816,0.2831500564088847,0.291043165724288,0.21550665674476516,0.11423716012084593,2.478436329464514,0.7030498461256656,0.5754001048362597,0.669415477660495,0.22694922319945499,1.9926001395271635,0.27560795873249816,0.2913475639563305,0.5769910216331482,0.34204359339351686,0.2189087510299924,0.11389601892395189,0.004196075326225444,1.5657029901685746,0.002667216735734378,0.0059223022475662565,0.004564637834192992
24.0,0.6439227777383051,0.9505808748180484,87.86304,87.86304,1.0,0.3412524660200598,0.33397288198879677,0.2864132077250637,0.2952473272098512,0.20947725641423542,0.11423716012084593,2.506275072351831,0.7046766515043364,0.5654880195510951,0.6690837705520488,0.227096334215794,1.9938917651496293,0.27755905511811024,0.2886307638155579,0.5806843042373657,0.3333344870131217,0.2133234996658768,0.11389601892395189,0.004275639519654185,1.6642860066694993,0.0025379204384173735,0.006250094061681055,0.004309006607364184
25.0,0.6450802373852357,1.0932031740510129,91.524,91.524,1.0,0.3455150359116024,0.3161907090569475,0.2926674570655415,0.30643863694299145,0.19868763924739127,0.11423716012084593,2.5611897281290337,0.7064766845030314,0.5706095627348678,0.6642355283110862,0.22426809478758963,1.9690599979384085,0.2770757056808787,0.2880970432145565,0.5461468696594238,0.3144216614414577,0.2033030484962286,0.11389601892395189,0.0040688727897078515,1.6505116651132994,0.0023872976710182813,0.00598988193255102,0.004215847432380367
26.0,0.6467837811157684,1.4079400220053349,95.18496,95.18496,1.0,0.34647962628742685,0.3202530530323336,0.29122466371373334,0.3081152978140375,0.20021607310405223,0.11423716012084593,2.54759575463025,0.707620920040864,0.5457801720406954,0.664507801216082,0.22450730927438706,1.971160286333538,0.278141055581504,0.28969768124449663,0.5377525091171265,0.3188950339856921,0.2046858311616031,0.11389601892395189,0.003995950325641431,1.6876368309312966,0.0024241702192670253,0.005801541586609487,0.0037943596123121643
27.0,0.6513032612688383,1.5944080893413066,98.84592,98.84592,1.0,0.3431322087985192,0.3283200650426387,0.2922739261443113,0.29751907151978074,0.20532233225588645,0.11423716012084593,2.5533928108987456,0.707888065312888,0.5574385035212817,0.6642217615625252,0.22176518894423822,1.9470846394755055,0.2728569860608056,0.2877223178427998,0.5431880354881287,0.32706323612075067,0.20964267198619782,0.11389601892395189,0.003944877116687577,1.7310803525797382,0.0022206151694163165,0.00593472792610717,0.00408785387932585
28.0,0.6446117118905428,1.2423565755972583,102.50688,102.50688,1.0,0.34435650290349834,0.32808826786850126,0.292677121022699,0.2966562891958892,0.20820886029405258,0.11423716012084593,2.5569575134023586,0.7089282404384776,0.5904273949807354,0.6633685619869376,0.2223222791688707,1.951975857183514,0.2753202023463567,0.2878455462922334,0.568315327167511,0.32645612799404217,0.21358619759534317,0.11389601892395189,0.003878167401756385,1.769980851417131,0.0021130911279949507,0.005915868076584303,0.004879781730789583
29.0,0.6489986986294554,1.7361478899021219,106.16784,106.16784,1.0,0.34886976480935533,0.3230826749034434,0.2960127860744476,0.30898930633275506,0.20189815595796168,0.11423716012084593,2.5849789588346077,0.7126348060194749,0.5632859825757814,0.6630653546833977,0.22125538020186594,1.9426085502566832,0.2794820949492593,0.2862756104406399,0.5338738560676575,0.32230918717287865,0.2072907151858813,0.11389601892395189,0.0037580507026465145,1.7829037015253562,0.0021672076186801236,0.005599857614811691,0.003752344604167663
30.0,0.6551351944013672,1.43088012582038,109.8288,109.8288,1.0,0.3491685895390845,0.3319833284033328,0.29924228496848065,0.30298325551270633,0.20814434515994198,0.11423716012084593,2.6179843776463674,0.7129812682435187,0.573255404109681,0.6621750714779122,0.22250015240910007,1.9535375732286386,0.27376509330406146,0.28365153216749556,0.5698904991149902,0.33106263317931095,0.21393671546433501,0.11389601892395189,0.0038739705580568824,1.9066432998552045,0.001976524452702516,0.006072769595212662,0.0038299494408664293
