round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_prevalence,fed_auprc,fed_f1,fed_ece,fed_f1_best,fed_brier,fed_auprc_lift,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.5808021294239544,0.45672604920321447,21.90336,21.90336,0.0,0.6851590039569115,0.11176840780365006,0.2533554319724602,0.09382608082428365,0.06732331131185804,0.31383187784768835,0.10613424198943042,2.3393257521099695,0.22674068137487569,0.340648053185982,0.08043503273895418,0.7062146113523113,0.158250852765196,0.2045002711006687,0.416420578956604,0.40990590227226814,0.27340157768151196,0.11389601892395189,0.0,0.0,,
12.0,0.5623406877829984,0.44496907823512427,21.90336,21.90336,0.0,0.7003092153299989,0.11176840780365006,0.26642264918213565,0.11985504597156416,0.07557982127847414,0.32591328786329715,0.10646613354437183,2.463008181803858,0.2534474232685948,0.340648053185982,0.08043503273895418,0.7062146113523113,0.158250852765196,0.2045002711006687,0.416420578956604,0.40990590227226814,0.27340157768151196,0.11389601892395189,0.0,0.0,,
13.0,0.591622107485804,0.42404924189148546,25.55392,25.55392,0.9971592150692714,0.6664716954231928,0.11176840780365006,0.23244965389245337,0.05363069974743165,0.07777402099805707,0.2945087146098362,0.1080251591426052,2.1109386555599783,0.23134156157473024,0.3403673470494155,0.08062568809848421,0.7078885536141328,0.15340037497869438,0.2045002711006687,0.39728060364723206,0.4103971738176093,0.27422297463568585,0.11389601892395189,0.008343616821260181,1.2779973270371556,0.00654644782913325,0.009859901264899057
14.0,0.5859379257706319,0.4241687077098448,25.55392,25.55392,0.0,0.6817771714899066,0.11176840780365006,0.2468804978384771,0.06437946017499686,0.0756170605831528,0.30789309237122153,0.1075930973016222,2.257505470072565,0.22985183049891258,0.3403673470494155,0.08062568809848421,0.7078885536141328,0.15340037497869438,0.2045002711006687,0.39728060364723206,0.4103971738176093,0.27422297463568585,0.11389601892395189,0.0,0.0,,
15.0,0.5687196866567191,0.47588024714901433,25.55392,25.55392,0.0,0.6936250232308648,0.11176840780365006,0.25653883886443557,0.07333459562612225,0.06432083481172528,0.3171862544906126,0.10539975952492756,2.358778129106462,0.24070611556627372,0.3403673470494155,0.08062568809848421,0.7078885536141328,0.15340037497869438,0.2045002711006687,0.39728060364723206,0.4103971738176093,0.27422297463568585,0.11389601892395189,0.0,0.0,,
16.0,0.5552025570058831,0.5083126001171632,25.55392,25.55392,0.0,0.7038037688317795,0.11176840780365006,0.26853819099749837,0.09815957352952356,0.07528194164373143,0.3286322510659873,0.10541422948338863,2.491912943984012,0.24007899146022993,0.3403673470494155,0.08062568809848421,0.7078885536141328,0.15340037497869438,0.2045002711006687,0.39728060364723206,0.4103971738176093,0.27422297463568585,0.11389601892395189,0.0,0.0,,
17.0,0.5868936911212986,0.5166553779528646,29.20448,29.20448,0.9971592150692714,0.6686764310365733,0.11176840780365006,0.23536178607522018,0.05317239698192164,0.07563938801185635,0.30023555661814144,0.1074723298647316,2.14052902953315,0.22766034067746144,0.3390331520874582,0.08039636494356969,0.7058751105010103,0.15712130524668938,0.2045002711006687,0.4012850224971771,0.4172069729784425,0.2808482006113471,0.11389601892395189,0.007683026661028852,1.2540799925336614,0.006327141148120175,0.008864531491218942
18.0,0.5865829264527538,0.5101317352489116,29.20448,29.20448,0.0,0.6840531931511111,0.11176840780365006,0.25000024018198175,0.07804348614792192,0.07132622491992666,0.3151758463474554,0.10751289063153796,2.2966830862890997,0.22206137340780766,0.3390331520874582,0.08039636494356969,0.7058751105010103,0.15712130524668938,0.2045002711006687,0.4012850224971771,0.4172069729784425,0.2808482006113471,0.11389601892395189,0.0,0.0,,
19.0,0.5660239819386398,0.4404690599444776,29.20448,29.20448,0.0,0.6939118059817586,0.11176840780365006,0.26216846018699047,0.0865204228845394,0.0781924045079401,0.3205080249928592,0.10743977624319437,2.4296283139851194,0.22648224229610806,0.3390331520874582,0.08039636494356969,0.7058751105010103,0.15712130524668938,0.2045002711006687,0.4012850224971771,0.4172069729784425,0.2808482006113471,0.11389601892395189,0.0,0.0,,
20.0,0.5487292708532114,0.5422842904549136,29.20448,29.20448,0.0,0.7087452733216449,0.11176840780365006,0.2794493532096914,0.11403324899876671,0.07402047597389382,0.3325855682063537,0.10472432993573823,2.607357495058836,0.2372523174055572,0.3390331520874582,0.08039636494356969,0.7058751105010103,0.15712130524668938,0.2045002711006687,0.4012850224971771,0.4172069729784425,0.2808482006113471,0.11389601892395189,0.0,0.0,,
21.0,0.588698100828638,0.5791052354908683,32.85504,32.85504,0.9971592150692714,0.6726280784593678,0.11176840780365006,0.23844000680261057,0.0688314083963511,0.07574768592424741,0.30381661871532456,0.10809357415981487,2.1641528546143918,0.2249477265905553,0.34106664014883853,0.08072630523350931,0.7087719658349961,0.13962451821459654,0.2045002711006687,0.39567625522613525,0.4029258235338812,0.2675602817128435,0.11389601892395189,0.007106812857178735,1.2272025179117918,0.005693834627770615,0.008392194041760755
22.0,0.5783440279541125,0.5059720003564254,32.85504,32.85504,0.0,0.6868328470387954,0.11176840780365006,0.25637160528422975,0.08787690098985343,0.07045449576263836,0.3172058210826321,0.1072955357209131,2.3492912889255986,0.23426543483199969,0.34106664014883853,0.08072630523350931,0.7087719658349961,0.13962451821459654,0.2045002711006687,0.39567625522613525,0.4029258235338812,0.2675602817128435,0.11389601892395189,0.0,0.0,,
23.0,0.5607205870792296,0.48642055702213494,32.85504,32.85504,0.0,0.6981387934841302,0.11176840780365006,0.26991398698535285,0.10654383415623854,0.07812574670062201,0.3270429545231707,0.10668061714220078,2.49890895467009,0.2617875121988688,0.34106664014883853,0.08072630523350931,0.7087719658349961,0.13962451821459654,0.2045002711006687,0.39567625522613525,0.4029258235338812,0.2675602817128435,0.11389601892395189,0.0,0.0,,
24.0,0.5424914393588071,0.639693574788473,32.85504,32.85504,0.0,0.7082020137896686,0.11176840780365006,0.2821553704756224,0.11205741206176927,0.06409672662431738,0.3365189145784423,0.1041781746632832,2.6312385403226197,0.23614738755082837,0.34106664014883853,0.08072630523350931,0.7087719658349961,0.13962451821459654,0.2045002711006687,0.39567625522613525,0.4029258235338812,0.2675602817128435,0.11389601892395189,0.0,0.0,,
25.0,0.5827121080063901,0.5459903275137343,36.5056,36.5056,0.9971592150692714,0.6738340502035413,0.11176840780365006,0.24175863405137987,0.06992992954514997,0.08033679321881843,0.3036008989606383,0.10841603102330026,2.198966994199433,0.2301039986401477,0.33996739602239606,0.08059908012022199,0.7076549372110873,0.13994957879849967,0.2045002711006687,0.40511828660964966,0.40623910579697475,0.27099713026364813,0.11389601892395189,0.007387016616493772,1.3532886718166992,0.005488173274867484,0.009180483547727407
26.0,0.579293388156217,0.5302248250719968,36.5056,36.5056,0.0,0.687239510812724,0.11176840780365006,0.25751647998571825,0.11290303844647862,0.07838946109352768,0.318157920814312,0.10886999024144754,2.3710542513774073,0.23071248776287004,0.33996739602239606,0.08059908012022199,0.7076549372110873,0.13994957879849967,0.2045002711006687,0.40511828660964966,0.40623910579697475,0.27099713026364813,0.11389601892395189,0.0,0.0,,
27.0,0.5533633301179883,0.49313090176040564,36.5056,36.5056,0.0,0.7004936236725127,0.11176840780365006,0.2735485037400466,0.10241397450488288,0.07494869995786049,0.32923943969106,0.1061494027359402,2.540972499143738,0.23986919623001926,0.33996739602239606,0.08059908012022199,0.7076549372110873,0.13994957879849967,0.2045002711006687,0.40511828660964966,0.40623910579697475,0.27099713026364813,0.11389601892395189,0.0,0.0,,
28.0,0.5410528848833458,0.7349628972151234,36.5056,36.5056,0.0,0.7104074311541021,0.11176840780365006,0.2883505261586901,0.14924906605667437,0.07123068242824399,0.34273065490898813,0.10429891648792206,2.69643436474386,0.25117571217373075,0.33996739602239606,0.08059908012022199,0.7076549372110873,0.13994957879849967,0.2045002711006687,0.40511828660964966,0.40623910579697475,0.27099713026364813,0.11389601892395189,0.0,0.0,,
29.0,0.5774407144165246,0.7060451587891381,40.15616,40.15616,0.9971592150692714,0.6727097603314688,0.11176840780365006,0.24319285188736633,0.07799183601633142,0.07263227595008152,0.3049694562949721,0.10723762375052423,2.214304672874876,0.22110330925057553,0.3407465914810607,0.08049949850748583,0.7067806168118586,0.13788274237698134,0.2045002711006687,0.40403300523757935,0.4051807015148801,0.2705438664392864,0.11389601892395189,0.0063923840354028795,1.2382229547947645,0.004787410675317741,0.007972926236126733
30.0,0.5754882750945646,0.623755694995437,40.15616,40.15616,0.0,0.6868883834877209,0.11176840780365006,0.25766296161055025,0.07776929412319653,0.07730135469365679,0.32107867452745753,0.10825764457362731,2.3699204369566216,0.22682442109377746,0.3407465914810607,0.08049949850748583,0.7067806168118586,0.13788274237698134,0.2045002711006687,0.40403300523757935,0.4051807015148801,0.2705438664392864,0.11389601892395189,0.0,0.0,,
31.0,0.5568152457221179,0.5619408892226017,40.15616,40.15616,0.0,0.700641171597818,0.11176840780365006,0.2773534969870206,0.11365823193753591,0.06927553945897372,0.3336466961955719,0.10571125957958645,2.571423578301727,0.2429527399148334,0.3407465914810607,0.08049949850748583,0.7067806168118586,0.13788274237698134,0.2045002711006687,0.40403300523757935,0.4051807015148801,0.2705438664392864,0.11389601892395189,0.0,0.0,,
32.0,0.5367660495395186,0.7254395027044617,40.15616,40.15616,0.0,0.7096807642247724,0.11176840780365006,0.28533636900511566,0.1655449640685201,0.07441447193605696,0.3427316487655264,0.10459161841527972,2.6646059882874105,0.2622576141184872,0.3407465914810607,0.08049949850748583,0.7067806168118586,0.13788274237698134,0.2045002711006687,0.40403300523757935,0.4051807015148801,0.2705438664392864,0.11389601892395189,0.0,0.0,,
33.0,0.5803868338771487,0.6993619627228248,43.80672,43.80672,0.9971592150692714,0.6751193167776686,0.11176840780365006,0.24557856778851464,0.07083503900225376,0.0872180862264336,0.3072861383305183,0.10965999486229874,2.2317929628348687,0.23235453839869222,0.3418335371447959,0.08073762450223879,0.708871348314177,0.12626121076233185,0.2045002711006687,0.4140092730522156,0.39698842308098764,0.2626599060241157,0.11389601892395189,0.006254578669428753,1.2816173830069602,0.004495595200645488,0.00804845671688475
34.0,0.577686871991375,0.5221208638024171,43.80672,43.80672,0.0,0.6897158346356524,0.11176840780365006,0.262502541221745,0.1138888889442202,0.07467286827425423,0.32062486359440856,0.1076342538555718,2.4118080643669075,0.22825061921112336,0.3418335371447959,0.08073762450223879,0.708871348314177,0.12626121076233185,0.2045002711006687,0.4140092730522156,0.39698842308098764,0.2626599060241157,0.11389601892395189,0.0,0.0,,
35.0,0.5588114772949785,0.5804044388854893,43.80672,43.80672,0.0,0.7029226279130787,0.11176840780365006,0.2806457147896239,0.12985912372111924,0.07509011247979511,0.3337177965334413,0.10602781870882055,2.599678425096015,0.23471371902937097,0.3418335371447959,0.08073762450223879,0.708871348314177,0.12626121076233185,0.2045002711006687,0.4140092730522156,0.39698842308098764,0.2626599060241157,0.11389601892395189,0.0,0.0,,
36.0,0.5379136589670542,0.5820771447625843,43.80672,43.80672,0.0,0.7126728212128249,0.11176840780365006,0.2949567266231133,0.13956866608095633,0.07219259230265554,0.348376862477787,0.10377382166403817,2.7457063505266883,0.26142430980487613,0.3418335371447959,0.08073762450223879,0.708871348314177,0.12626121076233185,0.2045002711006687,0.4140092730522156,0.39698842308098764,0.2626599060241157,0.11389601892395189,0.0,0.0,,
37.0,0.5789175643113852,0.6858183646346112,47.45728,47.45728,0.9971592150692714,0.6751714993044264,0.11176840780365006,0.24905241360356084,0.0738435021116322,0.0780118965706744,0.3047477420696762,0.10814599080959407,2.260118806991474,0.2315851618052279,0.3411975560294117,0.08070748296175025,0.7086067074533874,0.12235671576491176,0.2045002711006687,0.4107603430747986,0.39399976039683965,0.2603497941630355,0.11389601892395189,0.005789057439108421,1.2571584732504562,0.003940003674266451,0.007723297435414789
38.0,0.5737671812270213,0.7075346521782101,47.45728,47.45728,0.0,0.6902531580177447,0.11176840780365006,0.26402220932445897,0.09002266641908604,0.0776641952379708,0.32446975702271075,0.10804431362316293,2.4267082911918463,0.2330659356917728,0.3411975560294117,0.08070748296175025,0.7086067074533874,0.12235671576491176,0.2045002711006687,0.4107603430747986,0.39399976039683965,0.2603497941630355,0.11389601892395189,0.0,0.0,,
39.0,0.553313343560399,0.6893985892127826,47.45728,47.45728,0.0,0.7033569373655737,0.11176840780365006,0.2811633697835987,0.11952497041092609,0.07146577263369486,0.33743076719138226,0.1058024576722543,2.6117716788083833,0.2613998627113125,0.3411975560294117,0.08070748296175025,0.7086067074533874,0.12235671576491176,0.2045002711006687,0.4107603430747986,0.39399976039683965,0.2603497941630355,0.11389601892395189,0.0,0.0,,
40.0,0.5341338909001756,0.7187791857831357,47.45728,47.45728,0.0,0.7153193985375854,0.11176840780365006,0.29909099367726943,0.1436358150033525,0.07318453277500644,0.3494112088006841,0.10347137463771718,2.797473245043753,0.269451441106142,0.3411975560294117,0.08070748296175025,0.7086067074533874,0.12235671576491176,0.2045002711006687,0.4107603430747986,0.39399976039683965,0.2603497941630355,0.11389601892395189,0.0,0.0,,
41.0,0.5787141407168928,0.7667380531603729,51.10784,51.10784,0.9971592150692714,0.6773977209485316,0.11176840780365006,0.24989407299473687,0.08176049708533527,0.08082976950255741,0.30973187744068376,0.10927851370559342,2.2655710005267946,0.2410752748790366,0.34040273650332814,0.08071492648006542,0.708672061083703,0.12568500462600526,0.2045002711006687,0.40738368034362793,0.39712906566112094,0.26343943169819795,0.11389601892395189,0.005490031962473056,1.2591332278680056,0.003864082295311248,0.007236540752919454
42.0,0.5749851728030303,0.6933127982475231,51.10784,51.10784,0.0,0.694004551317839,0.11176840780365006,0.26972227519554776,0.11132454067807807,0.07504273504420265,0.32517811618055575,0.10752989900357302,2.465372700970002,0.23883425797434854,0.34040273650332814,0.08071492648006542,0.708672061083703,0.12568500462600526,0.2045002711006687,0.40738368034362793,0.39712906566112094,0.26343943169819795,0.11389601892395189,0.0,0.0,,
43.0,0.5533636905525008,0.7028937636860647,51.10784,51.10784,0.0,0.7064577312699732,0.11176840780365006,0.2863257438653653,0.1207683305227789,0.07336968071984397,0.3394352076924358,0.10534724553456612,2.6521807493576044,0.2424768354802329,0.34040273650332814,0.08071492648006542,0.708672061083703,0.12568500462600526,0.2045002711006687,0.40738368034362793,0.39712906566112094,0.26343943169819795,0.11389601892395189,0.0,0.0,,
44.0,0.5319856896263931,0.7747853736879124,51.10784,51.10784,0.0,0.717404329503859,0.11176840780365006,0.30724392492044833,0.14489472877543078,0.06618686707501997,0.35730141584727526,0.10285483228752137,2.862127620380524,0.2588687418297148,0.34040273650332814,0.08071492648006542,0.708672061083703,0.12568500462600526,0.2045002711006687,0.40738368034362793,0.39712906566112094,0.26343943169819795,0.11389601892395189,0.0,0.0,,
45.0,0.5763697320335945,0.8755611027202306,54.7584,54.7584,0.9971592150692714,0.6795071746685714,0.11176840780365006,0.2520802099364484,0.09104572973251848,0.0824592027867704,0.3114194883048445,0.1086767779829517,2.2854605412217426,0.23503130449297432,0.34219398249773136,0.08090829617398765,0.7103698350335663,0.1270233196159122,0.2045002711006687,0.40466347336769104,0.39960477334923017,0.26545023134332907,0.11389601892395189,0.0053671745963358485,1.299537431797944,0.003674414774604667,0.007243218312350217
46.0,0.5733064375302169,0.6927814538307211,54.7584,54.7584,0.0,0.6939063235862831,0.11176840780365006,0.26654027649387446,0.09510321896800711,0.07811155333772743,0.32501675810336356,0.10756042711015806,2.436378657875001,0.2219368307694764,0.34219398249773136,0.08090829617398765,0.7103698350335663,0.1270233196159122,0.2045002711006687,0.40466347336769104,0.39960477334923017,0.26545023134332907,0.11389601892395189,0.0,0.0,,
47.0,0.5513481023591325,0.8362585985046673,54.7584,54.7584,0.0,0.7061849103304603,0.11176840780365006,0.28998978437576234,0.15058525198354406,0.07241742881816625,0.3417486924232075,0.10531398302179497,2.677142484778448,0.25257498514847304,0.34219398249773136,0.08090829617398765,0.7103698350335663,0.1270233196159122,0.2045002711006687,0.40466347336769104,0.39960477334923017,0.26545023134332907,0.11389601892395189,0.0,0.0,,
48.0,0.5346049277873786,0.7621603949568074,54.7584,54.7584,0.0,0.7173149676443324,0.11176840780365006,0.3022652530986026,0.11299141489309872,0.07339049230814859,0.34805800582574276,0.10378678059808326,2.824120231753082,0.24060496254827024,0.34219398249773136,0.08090829617398765,0.7103698350335663,0.1270233196159122,0.2045002711006687,0.40466347336769104,0.39960477334923017,0.26545023134332907,0.11389601892395189,0.0,0.0,,
49.0,0.5749985785895482,0.8481050874593464,58.40896,58.40896,0.9971592150692714,0.6802558955607251,0.11176840780365006,0.2548143883032769,0.1030115242389966,0.08131610975252629,0.3133699672021738,0.1093315381526364,2.3050254329082347,0.2364464751086645,0.3417997791196098,0.08080471346127156,0.709460385224041,0.12698412698412698,0.2045002711006687,0.4103330969810486,0.40115325327092105,0.2672844763796891,0.11389601892395189,0.004974260031567749,1.2673444133251905,0.003082419562143121,0.007129222587438497
50.0,0.5744888010963936,0.7875955636420051,58.40896,58.40896,0.0,0.6988958450131965,0.11176840780365006,0.2776078010965298,0.0952058358176866,0.08741164822244218,0.3312150545717653,0.1100912640587593,2.541003874406168,0.24338295795468876,0.3417997791196098,0.08080471346127156,0.709460385224041,0.12698412698412698,0.2045002711006687,0.4103330969810486,0.40115325327092105,0.2672844763796891,0.11389601892395189,0.0,0.0,,
51.0,0.5541698372225514,0.7716339085477085,58.40896,58.40896,0.0,0.7111984915709415,0.11176840780365006,0.29302930530152127,0.13344141636637527,0.0768082872653439,0.3444368487231119,0.10572018268326076,2.704699862617959,0.24153955772172128,0.3417997791196098,0.08080471346127156,0.709460385224041,0.12698412698412698,0.2045002711006687,0.4103330969810486,0.40115325327092105,0.2672844763796891,0.11389601892395189,0.0,0.0,,
52.0,0.5286821750834082,0.8328915648052895,58.40896,58.40896,0.0,0.7220289566460478,0.11176840780365006,0.31496207005032617,0.1643777303185749,0.0661043035553112,0.3595176121986313,0.10187724511315925,2.9343416204370203,0.26188101513232726,0.3417997791196098,0.08080471346127156,0.709460385224041,0.12698412698412698,0.2045002711006687,0.4103330969810486,0.40115325327092105,0.2672844763796891,0.11389601892395189,0.0,0.0,,
53.0,0.5749901560419179,0.9475100904241845,62.05952,62.05952,0.9971592150692714,0.6822207594054979,0.11176840780365006,0.260031099804367,0.1005305082798861,0.09233898261264246,0.31777912355372345,0.11161886912854754,2.347077553714854,0.25879168752569154,0.3422488110523925,0.08083789939414432,0.7097517556616233,0.11369134010643445,0.2045002711006687,0.4079994261264801,0.39243810421729686,0.25974992552453446,0.11389601892395189,0.004946524577380344,1.3271920188562945,0.003096181740017639,0.0070943829568629255
54.0,0.576823293225858,0.8274774361463729,62.05952,62.05952,0.0,0.6957224698177519,0.11176840780365006,0.27466193624263324,0.10401824897667739,0.07708347512434476,0.3280258011220529,0.10794370329792892,2.501709261859948,0.2509362461489652,0.3422488110523925,0.08083789939414432,0.7097517556616233,0.11369134010643445,0.2045002711006687,0.4079994261264801,0.39243810421729686,0.25974992552453446,0.11389601892395189,0.0,0.0,,
55.0,0.5517648714699683,0.6970368211878142,62.05952,62.05952,0.0,0.7081076100392635,0.11176840780365006,0.29304046333139455,0.13954276544822494,0.0751023951339638,0.33925825410757043,0.10562899483748073,2.686220156666322,0.24238786244726235,0.3422488110523925,0.08083789939414432,0.7097517556616233,0.11369134010643445,0.2045002711006687,0.4079994261264801,0.39243810421729686,0.25974992552453446,0.11389601892395189,0.0,0.0,,
56.0,0.5323420684994221,0.8972511017212975,62.05952,62.05952,0.0,0.7182768368945318,0.11176840780365006,0.3127898639472345,0.15529159562535785,0.06793355108518895,0.3557624968543428,0.10247994552102307,2.9086743547088076,0.23084720703342404,0.3422488110523925,0.08083789939414432,0.7097517556616233,0.11369134010643445,0.2045002711006687,0.4079994261264801,0.39243810421729686,0.25974992552453446,0.11389601892395189,0.0,0.0,,
57.0,0.5745270470134443,0.8252546119209665,65.71008,65.71008,0.9971592150692714,0.6828468791678061,0.11176840780365006,0.26151861675698573,0.09788120020413997,0.07819648041695243,0.31623325714699224,0.108212772375047,2.363183510513314,0.2460787709560913,0.34195211691430666,0.08070353865610069,0.7085720766937978,0.10215453194650817,0.2045002711006687,0.41062912344932556,0.38554134743551677,0.25350841203601404,0.11389601892395189,0.004446294356802622,1.2568011335097253,0.0028885203895753103,0.006300811253809331
58.0,0.571585036253875,0.9077799859200721,65.71008,65.71008,0.0,0.6991229425666448,0.11176840780365006,0.28150461162718926,0.11320582813100749,0.06976659897475061,0.3286476824060813,0.10595690813497886,2.5627973674862092,0.22261770356650462,0.34195211691430666,0.08070353865610069,0.7085720766937978,0.10215453194650817,0.2045002711006687,0.41062912344932556,0.38554134743551677,0.25350841203601404,0.11389601892395189,0.0,0.0,,
59.0,0.5461789579890988,0.7673973942975034,65.71008,65.71008,0.0,0.7099974179529349,0.11176840780365006,0.2921717873679315,0.13942575467261784,0.07304988204972614,0.342810194677322,0.1049800934975428,2.6989574770713123,0.24724539316079383,0.34195211691430666,0.08070353865610069,0.7085720766937978,0.10215453194650817,0.2045002711006687,0.41062912344932556,0.38554134743551677,0.25350841203601404,0.11389601892395189,0.0,0.0,,
60.0,0.5292447623340425,0.8957684028154211,65.71008,65.71008,0.0,0.7236759021163187,0.11176840780365006,0.31731293937195715,0.15073839895526459,0.06940438450698681,0.35597145848847717,0.10270075032889485,2.961629801352457,0.26065465183547637,0.34195211691430666,0.08070353865610069,0.7085720766937978,0.10215453194650817,0.2045002711006687,0.41062912344932556,0.38554134743551677,0.25350841203601404,0.11389601892395189,0.0,0.0,,
