round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_auroc,fed_ece,fed_auprc_lift,fed_f1_best_threshold,fed_brier,fed_prevalence,fed_f1_best,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
17.0,0.16065542993321408,0.05361076388729212,62.23632,62.23632,1.0,0.2758695500598749,0.6970087246571798,0.3717630362608972,2.4889947358448565,0.534875377236086,0.2336075663539327,0.11436304128902318,0.3318878841226283,0.2924525390427105,0.6635519596746962,0.22280442203393774,1.9562090417111395,0.27579099247655364,0.2829654782116582,0.5380272269248962,0.3717064737502651,0.23536720690394936,0.11389601892395189,0.006442830094791219,1.6979614810770727,0.004292076434508089,0.008583621584618707,0.006900450633086814
18.0,0.15921732438140584,0.0580415267781257,65.89728,65.89728,1.0,0.2772340369110422,0.6971656972023526,0.3720988819651373,2.5012091990507384,0.5367157905074615,0.23371413002937702,0.11436304128902318,0.329863722692058,0.288969011319963,0.6625053730477634,0.22125737288746508,1.9426260459129667,0.27224489795918366,0.2797823596792669,0.5208709836006165,0.37214012868877533,0.23571654943701215,0.11389601892395189,0.0070618048166500615,1.9620989743962127,0.0045059717583676995,0.00964348852136928,0.005887318749753242
19.0,0.16122643557173275,0.07293364415091,69.55824,69.55824,1.0,0.2792030352646668,0.6990379613859035,0.3643253933467639,2.51856771860407,0.5340267730968716,0.22808582276380407,0.11436304128902318,0.3307198531003875,0.29696953288697403,0.6608509537257038,0.22231521059840786,1.9519137955721457,0.27414057368075323,0.28095091077493056,0.5248991250991821,0.36460352687040365,0.23024541567919302,0.11389601892395189,0.005966048396306876,1.7466648116915167,0.003995149330173928,0.00798303400618452,0.0060415206011532096
20.0,0.1614234063165891,0.0864636801622005,73.2192,73.2192,1.0,0.2805510046692543,0.7011107794572319,0.3766120443737728,2.51725131147906,0.5287076179557155,0.23700389014032266,0.11436304128902318,0.3314704137276919,0.28561666305648115,0.6615171037230759,0.22257034167736695,1.954153830661778,0.2716242661448141,0.28067335707348656,0.5309621095657349,0.3765476453456685,0.23903701388754267,0.11389601892395189,0.00548577489316787,1.6927470430300673,0.003812118609517303,0.0072086823011157,0.007519241823097618
21.0,0.15949050843562354,0.06711657664739461,76.88016,76.88016,1.0,0.2804378882932335,0.7010732348523223,0.36677302536343614,2.5289270444418195,0.5338541532473682,0.22953007528498104,0.11436304128902318,0.3352244919016492,0.2977503033017037,0.6604075062989463,0.22493245879439283,1.9748930728174066,0.2769733260751225,0.2797807903086241,0.519516110420227,0.36694610689405915,0.23187658220936022,0.11389601892395189,0.005181591380015884,1.6764602974399168,0.0034568030615933017,0.006984883418480393,0.005631229709013909
22.0,0.16198418182977034,0.1011056583472133,80.54112,80.54112,1.0,0.28402246180386936,0.7039679149900381,0.36540597806940717,2.55791484970185,0.5229006383740621,0.22838543984523008,0.11436304128902318,0.3376263699402981,0.2974394205031791,0.6609208792708106,0.2238945537002171,1.9657803303003152,0.277249613088658,0.2819442124603307,0.5301767587661743,0.36545732897529665,0.23088934073671602,0.11389601892395189,0.004871098661642069,1.6536886857338686,0.003163605976965694,0.006670777176834903,0.007015018128281754
23.0,0.16144652744689475,0.09791446002255247,84.20208,84.20208,1.0,0.28687481614357946,0.7061993677294549,0.36398753982453724,2.5826436303823415,0.5334648220684504,0.22734225629686072,0.11436304128902318,0.3420221399631339,0.295966404174295,0.6577377233858882,0.21918390726477077,1.9244211460202079,0.2745608327911516,0.27868179953507455,0.5166477560997009,0.3638085706707044,0.23021540136469437,0.11389601892395189,0.00501143905286983,1.778737982891471,0.00317088934711663,0.006976864277478641,0.007504796586270142
24.0,0.16305657371464077,0.10971999967640592,87.86304,87.86304,1.0,0.28572757634706136,0.7062938636770574,0.3678103246349064,2.5567735980687427,0.5239059136428261,0.23015578964512612,0.11436304128902318,0.33817422107754597,0.2921945858120071,0.6576461374870747,0.21813298132245756,1.9151940812620014,0.2717734542120811,0.2788712354754565,0.510502278804779,0.3673891132518689,0.23289386708130347,0.11389601892395189,0.0048153179464266,1.7876984128433833,0.0029266820924942903,0.0068470316827730455,0.007399155591128061
25.0,0.1607473130710512,0.14604585834085398,91.524,91.524,1.0,0.28449648772011527,0.7070038003552539,0.36910346942116234,2.5263935693944606,0.5370464424498582,0.23112831697772182,0.11436304128902318,0.33566201117108463,0.29569775067636617,0.6562072800975884,0.21919549648876968,1.9245228986899534,0.2713525026624068,0.2776769509981851,0.5262109041213989,0.36931476575835753,0.23412124017129982,0.11389601892395189,0.004793760915608952,1.8612031914435647,0.0028442678779357043,0.006902888208756623,0.006515509258313907
26.0,0.16305303863586756,0.12617802931220634,95.18496,95.18496,1.0,0.2863414206038962,0.7081133048166347,0.36963158959948644,2.5506643462640293,0.5297164992923584,0.23129926428212413,0.11436304128902318,0.33571782086917873,0.29567148369895135,0.6572809107930255,0.2199370150109966,1.9310333854412247,0.2716568544995795,0.279911998646133,0.5317566990852356,0.369373987172401,0.23418699420464395,0.11389601892395189,0.0043804772515447085,1.7739324971771566,0.002505185176272391,0.0064181368466583065,0.0070415515492056
27.0,0.16080137979006784,0.10735036812757126,98.84592,98.84592,1.0,0.29160697008986364,0.7072706778726094,0.36579252004085067,2.600163329471216,0.5226764894425419,0.2288472914286758,0.11436304128902318,0.3396446145323564,0.301442789985567,0.6538204998707657,0.21717418605097902,1.9067759180940795,0.2729014084507042,0.2762198541783511,0.5138782858848572,0.36565153263132405,0.23170405883642206,0.11389601892395189,0.0039887296659959865,1.679540317363717,0.002385163280322357,0.005738824402650149,0.007897171467769236
28.0,0.16236969967954115,0.12070785724780433,102.50688,102.50688,1.0,0.2940969253261863,0.7107933970533782,0.37051496964111197,2.616922691538015,0.5301618240548583,0.23221443783431164,0.11436304128902318,0.3412345868118801,0.2950498428249686,0.653746094171387,0.21961509986576777,1.9282069903813255,0.2692190204663476,0.27942101950912523,0.5325514078140259,0.3708855129253031,0.23555792162792502,0.11389601892395189,0.004036270370527494,1.7642335907030429,0.002258505761706058,0.00599090150527731,0.00767450586106758
29.0,0.16380329878311345,0.297675161732884,106.16784,106.16784,1.0,0.2963510030074665,0.7127874151161891,0.36108375741377535,2.641368163790743,0.524418804366873,0.22546952157255742,0.11436304128902318,0.34438519633672776,0.3021470269855072,0.6530222041465498,0.21893245383392668,1.922213400453508,0.2717379355831593,0.2779774127310061,0.5101001858711243,0.36126830199868093,0.22899402749069697,0.11389601892395189,0.004062399177124162,1.8450818917863216,0.002147834462200768,0.006176070365282768,0.00957009119744755
30.0,0.1619299699167434,0.14161359211533248,109.8288,109.8288,1.0,0.29809760114726064,0.7126127639173978,0.37284332242314133,2.6429883734956805,0.5353496349177512,0.23340008108423158,0.11436304128902318,0.34553573488773454,0.29262097774922263,0.6545216753879499,0.21660064627866962,1.9017402743751155,0.2700233478834636,0.2798366359098472,0.5272901654243469,0.37224931519849236,0.23667946382756383,0.11389601892395189,0.0037017550223681444,1.7446582408301765,0.0020937106733610188,0.005494111680874453,0.008255553624661117
31.0,0.16219145624924539,0.14187488312987903,113.48976,113.48976,1.0,0.3006613121413533,0.7155400094984742,0.36826511788320765,2.6710256337980858,0.539777651416046,0.22965346756754226,0.11436304128902318,0.3464002871264268,0.2937981217471883,0.6529799752414377,0.21630056887325927,1.8991056133198356,0.2687449062754686,0.27629639555138685,0.5216692090034485,0.36778529272750116,0.2335402457833905,0.11389601892395189,0.003544683045240931,1.7274442480738799,0.0018226300217958971,0.005477366260046569,0.008657172808886768
32.0,0.16454869420132845,0.2051202987416613,117.15072,117.15072,1.0,0.30266468683557896,0.7158981165255702,0.36466710780353784,2.688261404044466,0.5275243437527289,0.22727054760153237,0.11436304128902318,0.3488341460920389,0.2997312166431844,0.6496393990338629,0.21508965415048448,1.8884738569668476,0.2673341143891788,0.27409415824500866,0.5106382369995117,0.3641201129051553,0.23130244252060858,0.11389601892395189,0.0034403608674034754,1.7337984778750979,0.0018306981283195062,0.005252157042142373,0.00763786988712599
33.0,0.16425172272296404,0.19399794511432428,120.81168,120.81168,1.0,0.30377754250348454,0.7173219148079344,0.36210874820605,2.692434877638957,0.527145958930434,0.22569834967581198,0.11436304128902318,0.35409392928001604,0.2987866709701881,0.6464282327726524,0.21195434838277974,1.8609460662914055,0.26658108686350024,0.27366771159874614,0.5253749489784241,0.3617160256628247,0.22960011292759433,0.11389601892395189,0.003306085898596421,1.7179862105658685,0.0018413006166700591,0.004963895681651737,0.00679570654654021
34.0,0.16517310824716747,0.2063741441261513,124.47264,124.47264,1.0,0.3068971024721179,0.7182966249153329,0.3572777455091952,2.7244624850086083,0.5255620614433246,0.22276022062893722,0.11436304128902318,0.3535561127582878,0.3081444595982872,0.6419646688759391,0.20866196130980358,1.8320391114734809,0.2625446995039797,0.26913155631986235,0.5137555003166199,0.35702882187149293,0.22676241432309394,0.11389601892395189,0.003302612637474348,1.7719065543460601,0.0017649408646829544,0.005049973619837676,0.00805127097849991
35.0,0.16657789670895104,0.24238728616615676,128.1336,128.1336,1.0,0.30818065972334485,0.7205966049082636,0.36656978140136814,2.7384256781830105,0.5413131540976953,0.22852316649409046,0.11436304128902318,0.3558108109357008,0.3029428809020049,0.6458154932418944,0.21038334257503233,1.8471527324893138,0.2631243358129649,0.27252252252252246,0.5217953324317932,0.3657790006715064,0.2327198116469833,0.11389601892395189,0.003238418813580195,1.7934421722420666,0.0016878562295685982,0.0050056239280098615,0.007108253909769329
36.0,0.1643984437473406,0.19476128011045304,131.79456,131.79456,1.0,0.30983094932099353,0.7210989466530845,0.3672336635365285,2.742570308223688,0.5284722168092341,0.22879595530058566,0.11436304128902318,0.3592571228308369,0.30746219990849927,0.6465836326335742,0.21110625549070114,1.8534998631660367,0.2617141637314548,0.2758827049670856,0.5202089548110962,0.36649885296527607,0.23280362827802314,0.11389601892395189,0.0032141071735618193,1.8369187647604122,0.001646984592555274,0.005004823523372848,0.008535797725620338
37.0,0.1627416832258893,0.16231963921217002,135.45552,135.45552,1.0,0.3134999104950706,0.7226170943610001,0.3615532733256388,2.778850049467641,0.523297477093378,0.22437664017013892,0.11436304128902318,0.35825661899346284,0.314642312824633,0.6449850332728633,0.20909936303782398,1.8358794715857376,0.26625101027594966,0.2720080794479044,0.5263563394546509,0.3605923280252313,0.22868728722957907,0.11389601892395189,0.0027442092577069344,1.6170978803038452,0.0014444011077172306,0.004227433246505575,0.007911267722541006
38.0,0.16297233993862442,0.1636811632472322,139.11648,139.11648,1.0,0.3165791586790405,0.7242355724540935,0.3631842864463295,2.805953818425076,0.5317771309688463,0.22604315846665674,0.11436304128902318,0.36292360695331327,0.3074614370954429,0.6439400153273984,0.2097040463766519,1.8411885538920445,0.26368212487951165,0.27293064876957496,0.5216220021247864,0.36266156135364386,0.23069236344493838,0.11389601892395189,0.00265273650756176,1.6102461985683476,0.0013874364092826034,0.004102451286372018,0.00671647410649335
39.0,0.16728002421353586,0.27662824776491635,142.77744,142.77744,1.0,0.3162440237952538,0.7248250820729363,0.3671488920581918,2.811372618352195,0.5235117874169218,0.22855866376885034,0.11436304128902318,0.3611681576086176,0.31113600540794,0.645486371320507,0.20993279102523352,1.8431969177553533,0.2642722536304179,0.2739064856711915,0.5171828269958496,0.36622321417806597,0.23275419078960047,0.11389601892395189,0.0026364153607781357,1.6447962338934303,0.001393306531379312,0.0040620886605687466,0.00669603548326534
40.0,0.16489318994071836,0.19196536138398732,146.4384,146.4384,1.0,0.31903665775362106,0.72570248018843,0.36583445873850073,2.8360754142212166,0.5273891066924142,0.22727480231924707,0.11436304128902318,0.36292626874344364,0.312889119201241,0.64239258008144,0.20745493248394872,1.8214414730550494,0.2611683848797251,0.27023388860844694,0.5285869240760803,0.3645515453911869,0.23197939510563256,0.11389601892395189,0.002442746817352903,1.5661823083628406,0.0012164709936778946,0.0038496723237192512,0.006822729275423007
41.0,0.16153248287021832,0.1971254337057431,150.09936,150.09936,1.0,0.32090254477518393,0.7242903353031003,0.36595457228195355,2.860916069650815,0.534685597988549,0.2276031352357996,0.11436304128902318,0.3598296599592257,0.30221233386631446,0.6440006668276678,0.20984239027009222,1.8424032047178356,0.2602968848003345,0.27268553940321344,0.5247218608856201,0.36484465120364645,0.23219462854968412,0.11389601892395189,0.0023582739082975133,1.5528204855654621,0.0012335311879645124,0.003651419916141876,0.005583095517974856
42.0,0.166881960756423,0.2765630956600266,153.76032,153.76032,1.0,0.3210622552731459,0.7250779803462143,0.36980786143040306,2.8651086225814035,0.5299786698422043,0.23046128827235962,0.11436304128902318,0.3591292565067269,0.30512468955811367,0.640232769238824,0.20887040891342476,1.8338692685377094,0.2618599791013584,0.26986060359994585,0.5171629786491394,0.3690517625796165,0.23538080140967543,0.11389601892395189,0.0023481472981633196,1.5867524099567163,0.0011664314318853787,0.0037080449388656156,0.006012003083594059
43.0,0.16755219816324735,0.2681717454090694,157.42128,157.42128,1.0,0.32186746301888486,0.725985569803368,0.3633010364240464,2.867399118926314,0.5308613166877061,0.22584697918420324,0.11436304128902318,0.3630207495451882,0.3073859402509544,0.6391410924317822,0.20784689481613328,1.824882878082966,0.2592031182330013,0.26967247979583153,0.5184932947158813,0.362790715518468,0.23097337554423827,0.11389601892395189,0.0022558906232852103,1.5644831874087686,0.0011721324141877572,0.003500730604862542,0.006530173919308284
44.0,0.169520702765053,0.41752961610105926,161.08224,161.08224,1.0,0.32388105812509327,0.7285861304959944,0.3582398927186749,2.8848703610213002,0.5326195784580913,0.2224659736918459,0.11436304128902318,0.36454454004798453,0.30972132955023424,0.639896920811303,0.20720366047398353,1.819235320352443,0.260831700413673,0.268902144123811,0.5283542275428772,0.3575653712847706,0.22784270607565954,0.11389601892395189,0.00237700862148367,1.6915949561171146,0.0012048926228399297,0.003722029191625751,0.007630615884644788
45.0,0.16873148006149224,0.31235726247822543,164.7432,164.7432,1.0,0.32441113944426336,0.7274810445716298,0.35420511018257456,2.882115101740302,0.5259649032916337,0.21960887877411717,0.11436304128902318,0.3648178702037831,0.31829198802121916,0.638204915881276,0.208090554518213,1.827022195193272,0.26142704499584474,0.2664199814986124,0.5184564590454102,0.3534892876644376,0.22476697517509667,0.11389601892395189,0.0023325641206296613,1.703121745649696,0.001158908072543682,0.00368471827253175,0.005911912936663465
46.0,0.17058534403912856,0.43353757380717506,168.40416,168.40416,1.0,0.32388740597236604,0.728941393810359,0.3701864650247701,2.873904024418103,0.5389201188795758,0.2309191215576753,0.11436304128902318,0.36764096270038393,0.2996803048446128,0.6397189821350523,0.21036068322682827,1.8469537848138977,0.25641539695268645,0.2686812284447364,0.5348269939422607,0.3698256597515495,0.23621304690533107,0.11389601892395189,0.002196973060721275,1.6448907925723688,0.0010903676729233545,0.0034701059657024544,0.006794171098619838
47.0,0.1677439725227841,0.377559654139508,172.06512,172.06512,1.0,0.32887498097550866,0.729756475347263,0.3666829369594432,2.9287141308148996,0.536450911116339,0.22819790190120007,0.11436304128902318,0.3705389126698296,0.3059183686479331,0.6398286015960192,0.20583408611548354,1.8072105422132312,0.25616580310880827,0.26631853785900783,0.5216190814971924,0.3658343650514794,0.23353816893947005,0.11389601892395189,0.002195206938062412,1.6838837780196627,0.0010828635676706914,0.0034714611224894113,0.006779038271317281
48.0,0.1656231014107518,0.3026765786133818,175.72608,175.72608,1.0,0.33073518901562265,0.7311463486907964,0.36060075121615276,2.939414505723756,0.5343506926781341,0.223690192414914,0.11436304128902318,0.3710344771938799,0.3078975375211836,0.6402521455923138,0.20770497030026325,1.8236367896137562,0.26055281765588173,0.2673170731707317,0.5307086706161499,0.3596315621314469,0.2294477254757287,0.11389601892395189,0.0021266921320075662,1.6712793009892266,0.000987125018952934,0.0034308905677401134,0.008127141511864444
49.0,0.1698249282431425,0.36271829939024347,179.38704,179.38704,1.0,0.33323910347075114,0.7315436583017241,0.36045823134643695,2.962998543476302,0.5328797432073473,0.22356299464309184,0.11436304128902318,0.37110070856682026,0.30815414420230947,0.6373612036912053,0.20374233606676279,1.7888451061911224,0.26103021082373395,0.2690711777848707,0.5263401865959167,0.3594639302325919,0.22916987411208123,0.11389601892395189,0.0021704888294703673,1.7446786718792282,0.0010063261006896926,0.0035035452386575094,0.008892776336357417
50.0,0.1702929004533181,0.40511593206447305,183.048,183.048,1.0,0.3384042798401171,0.7341823017754079,0.3598842873997687,2.9971892018863673,0.5310249287233672,0.2229952850285965,0.11436304128902318,0.37727649927374446,0.3176447053735917,0.6353466653019557,0.20431253241780975,1.793851394878242,0.260781214721156,0.2685883620689655,0.5112701058387756,0.35867466156619854,0.2286311456787073,0.11389601892395189,0.00201665130970392,1.658143451631986,0.0009469255195683013,0.0032449485684785877,0.007144316710466262
51.0,0.16854522288143636,0.3661492347515624,186.70896,186.70896,1.0,0.33851736595087667,0.7335979647276305,0.3621887393012757,3.0040192538299024,0.5394283118362334,0.22426014921068066,0.11436304128902318,0.3751387218554963,0.31139326203850487,0.6368028785832011,0.205626615264527,1.8053889609769715,0.2568650496847954,0.26887247028589784,0.529558002948761,0.36082331345043994,0.230051633741404,0.11389601892395189,0.0020208079856794633,1.6999352685479607,0.0009104289699395933,0.0032947351463781687,0.008315167775409048
52.0,0.1713615110058271,0.607682418316754,190.36992,190.36992,1.0,0.3384091380081372,0.7355891304360969,0.3603266435813003,3.003800264399928,0.5312746732616712,0.22317400793307365,0.11436304128902318,0.37729460156164824,0.3131980311014697,0.6360443897199108,0.2038032500980522,1.78937992761741,0.25943295672564487,0.2672413793103448,0.5229493379592896,0.3589959958254211,0.22923247467733981,0.11389601892395189,0.0018096753278647548,1.5556653725452634,0.0008817155777956393,0.0028755425043457696,0.007763247885674379
53.0,0.17279460783944287,0.42637220768825124,194.03088,194.03088,1.0,0.3370047373615652,0.7327781133537754,0.3574277448393938,2.986073591767769,0.5286463952669264,0.22111777622682352,0.11436304128902318,0.3752625920099593,0.3090977055952996,0.6376593033678863,0.2074261718483203,1.8211889564535024,0.2588713125267208,0.26676579925650556,0.5231738090515137,0.3559266529158619,0.22741465089046128,0.11389601892395189,0.001750927362113614,1.5372083878228295,0.0008605679159507228,0.0027754253936695277,0.007672719636613914
54.0,0.17319161953032697,0.4387340063699828,197.69184,197.69184,1.0,0.3345962892132595,0.7314540619367518,0.3632862873449553,2.9628735040053558,0.5373448982594714,0.225093361230267,0.11436304128902318,0.3757086718582655,0.3094207255027351,0.6338597686112009,0.20386038054462796,1.7898815294039827,0.25625539257981017,0.2651313017834574,0.5196697115898132,0.36174519214536716,0.2310769653584539,0.11389601892395189,0.0019019436364349845,1.706289806181303,0.0008608525001470572,0.003096914737565442,0.008661423414172535
55.0,0.17442326712278672,0.6523926312066631,201.3528,201.3528,1.0,0.3373384847789549,0.7324843340003162,0.36204731381050254,2.9862229774978966,0.5277331312564985,0.22440451763617728,0.11436304128902318,0.37416155103750176,0.3135299500180428,0.6340382092655212,0.2026467153267485,1.7792256238741342,0.258443140294541,0.2651918976545842,0.5125466585159302,0.3607520830829208,0.2302065160056172,0.11389601892395189,0.0017536922626092489,1.6071020491399395,0.0008379501222026954,0.0028047821515397612,0.007423820356335624
56.0,0.1699718714069802,0.380172235060723,205.01376,205.01376,1.0,0.3444527026582998,0.7358192897489672,0.362599219071597,3.047668201125072,0.5347074133935803,0.2245734464850506,0.11436304128902318,0.3778184555648989,0.30791468678862055,0.6334177643713936,0.20337105271062006,1.7855852612935528,0.25752614344565333,0.2696539838260639,0.516771137714386,0.3612197737337017,0.2308288494974573,0.11389601892395189,0.0015808882091097726,1.4793259298785415,0.0007831135441906697,0.0024940916812101373,0.007353595619670185
