round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_prevalence,fed_ece,fed_f1_best,fed_f1_best_threshold,fed_auprc_lift,fed_auroc,fed_f1,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
22.0,0.6467977558620952,0.837570163521159,80.54112,80.54112,1.0,0.21381794528718168,0.11461480362537763,0.34088762654324534,0.3381751229031725,0.566482257805127,2.4420983965469536,0.7014876530906131,0.29726905468419307,0.28026238557076416,0.666923282039039,0.22527737583437882,1.9779214230902662,0.27123436650353455,0.288791652642208,0.5758357644081116,0.3398937514032389,0.21708361810036236,0.11389601892395189,0.005271188025006987,1.8909636026837688,0.0030072039652514868,0.007843983885211125,0.004190582809931297
23.0,0.6420286905118877,0.9335627980271767,84.20208,84.20208,1.0,0.21281318339276173,0.11461480362537763,0.33852458051274537,0.3409695594855587,0.5757885711100647,2.4680252501497946,0.7015239485417115,0.29569994619550655,0.2826576169135921,0.665586677582347,0.22631774218871664,1.9870557753193154,0.27320375627866345,0.2854568390701027,0.5917125344276428,0.3373567906602399,0.21631461159438795,0.11389601892395189,0.005236433567788959,1.9646339377213735,0.0027669205244872683,0.008055335421551568,0.006149466331553895
24.0,0.6438733451242575,1.048550421906422,87.86304,87.86304,1.0,0.20330943864361295,0.11461480362537763,0.3244338891426034,0.33984045369678834,0.5694328119297403,2.476130442714393,0.7045787558339808,0.3026456998026044,0.28442691498584793,0.6657344348271581,0.2247354424628875,1.973163281615162,0.2764476943035735,0.28388658367911485,0.5670981407165527,0.3231399253277364,0.2070497166722272,0.11389601892395189,0.0045219381767597905,1.7707317695603706,0.002665388053030268,0.006657139310657012,0.004568805692673021
25.0,0.6422997176890091,1.0562501691250334,91.524,91.524,1.0,0.20001663833421984,0.11461480362537763,0.3185135543884284,0.34306092033926594,0.5751851353689293,2.5167774258174687,0.7060708388978629,0.30470698819786163,0.28893859869053773,0.6635692277202933,0.22353582899281105,1.9626307495617157,0.27475728155339807,0.2852323838080959,0.5888679027557373,0.31666972347367334,0.2045056957987704,0.11389601892395189,0.004295540858293889,1.7514634629987995,0.002493993775771887,0.006387088648147427,0.004457208532383394
26.0,0.6502454626920062,1.4305490257842188,95.18496,95.18496,1.0,0.20006474128374507,0.11461480362537763,0.3195927739745964,0.347280889173011,0.5734295661262006,2.529228048907831,0.707684362592709,0.3062853881722859,0.2910422701519895,0.6632964026394208,0.22405487429825008,1.967187935232846,0.27447262384451293,0.2851278812756552,0.5498558878898621,0.3184363567898204,0.2045777425613877,0.11389601892395189,0.004078518666271144,1.7311492159151385,0.002325621975958483,0.00612574806931472,0.005302744260228567
27.0,0.6499090999954078,1.3031698743493656,98.84592,98.84592,1.0,0.20525986992444026,0.11461480362537763,0.3282477035823073,0.34830114145843716,0.5598772131187948,2.5500199531883956,0.7091517475655448,0.30717223338300403,0.293334141296017,0.6627862297777508,0.22132998142650087,1.9432635443937896,0.2738270209157716,0.2834467120181406,0.5574253797531128,0.3270209871590245,0.20972194171538272,0.11389601892395189,0.004144890783995538,1.825122868638573,0.0022328719951410195,0.006404038875645106,0.0037994457899233327
28.0,0.6504025842848518,1.498669115839111,102.50688,102.50688,1.0,0.20803386691074163,0.11461480362537763,0.32784417028583906,0.34741178850143134,0.5979918200862178,2.5689054812368552,0.7113442329526044,0.30300077413644444,0.29531732102627495,0.6631977513992764,0.22396459251206452,1.9663952667353999,0.2737214183143709,0.2829684997330486,0.6045766472816467,0.3256302472999923,0.2131563576220367,0.11389601892395189,0.0038140234086945107,1.7450003388548794,0.0020086227859115405,0.00595015768910544,0.004839981862674569
29.0,0.6506910413114857,1.8936791865950837,106.16784,106.16784,1.0,0.2028159625800626,0.11461480362537763,0.32439858498573937,0.3500158335785495,0.568772049307493,2.5683408015279623,0.7128581955760637,0.3090192562048382,0.29569498262513866,0.6624872139910927,0.22513408429008538,1.97666333219607,0.27435480120902117,0.2835468644639245,0.5653260946273804,0.32264861641127823,0.20767733839520333,0.11389601892395189,0.0037341160224827843,1.7743206496679704,0.002060158302502288,0.005720765479876332,0.0042421677932723625
30.0,0.656784449923044,1.5424685922684334,109.8288,109.8288,1.0,0.20851875489181493,0.11461480362537763,0.33188361735468874,0.3497030691824618,0.5726465944590915,2.5934016527119814,0.7138216946722747,0.3047200951898956,0.2983990465698475,0.6615968931372519,0.2231889053489775,1.9595847814312126,0.27371627502175805,0.28197226502311246,0.6010046005249023,0.3302389876610689,0.21374264637892842,0.11389601892395189,0.003540799865567727,1.7415916695435953,0.0018877215705305186,0.005506497759657548,0.00514856144220972
31.0,0.649318233682385,1.661728554570231,113.48976,113.48976,1.0,0.21020754955641496,0.11461480362537763,0.33474093510917374,0.3481684793949567,0.5816432657705062,2.633271217475821,0.7157629971732782,0.3029703909102282,0.30301570855414584,0.6602648190326391,0.22172730863866105,1.9467520527359947,0.2704503923465549,0.2795698924731183,0.5597782731056213,0.3328906464705398,0.21589851492414122,0.11389601892395189,0.0034069314352402034,1.738238831925628,0.0017836332957238293,0.005337960114033433,0.004536080364307867
32.0,0.6519609095580582,1.603185013416298,117.15072,117.15072,1.0,0.2037190840720246,0.11461480362537763,0.323273530172627,0.35061799025655693,0.5763308974667588,2.6326926169140368,0.7168033473960689,0.306052162047224,0.3026459143905809,0.661216080024139,0.22180567132608264,1.9474400722836658,0.27280838724068707,0.2848664688427299,0.5496389865875244,0.3215477389120805,0.2093729968802944,0.11389601892395189,0.0032083222653133347,1.6933116856562265,0.0016822543056968697,0.005024332161919916,0.0038889214664119274
33.0,0.6621358631719648,2.3313504045104696,120.81168,120.81168,1.0,0.19593562741618192,0.11461480362537763,0.31335057302215213,0.3536904701719321,0.5695901072254894,2.672739629755472,0.7187396417496404,0.3188074050786411,0.3054940866138515,0.6621454798707045,0.2244965407436371,1.971065739299746,0.2772131749724501,0.28605841613971694,0.5383943915367126,0.3111419342421688,0.20127942542206392,0.11389601892395189,0.00332057576506533,1.8100317646858457,0.001654065281179931,0.005313679836105454,0.004620152365361686
34.0,0.6547082801565989,1.7910766365192523,124.47264,124.47264,1.0,0.2104776609731031,0.11461480362537763,0.33471420192129847,0.3529417840435777,0.5880967704626128,2.6946373891180184,0.7199325769728033,0.3079293082958653,0.30897851348343475,0.6579672779571542,0.22309437391127962,1.9587548012563918,0.2721931417583591,0.27755775577557756,0.5819078087806702,0.3324090351596431,0.2166090412560021,0.11389601892395189,0.0034839056424234424,1.9654917965654022,0.0015806868194995522,0.005757070924640686,0.004624671108661078
35.0,0.6535211486848475,2.075524181259463,128.1336,128.1336,1.0,0.20140087419217373,0.11461480362537763,0.32271351084851674,0.3569328755092309,0.5604417159335551,2.6997043242924903,0.7206801004930443,0.31777196127091556,0.3098735068434508,0.6592132000755577,0.22274728939935115,1.9557074207139673,0.27459791863765376,0.2781897212989005,0.513268768787384,0.32029309307024995,0.20712421612324397,0.11389601892395189,0.0030531463404811225,1.7807403029319175,0.0015260339308500758,0.004870302440622408,0.00424818843473267
36.0,0.6573534882505238,1.9250688340289765,131.79456,131.79456,1.0,0.2029622412584489,0.11461480362537763,0.32281788689988716,0.3553768677730669,0.5838256013773809,2.73415470460452,0.7202858240281999,0.30957334830388955,0.3128685863036351,0.6595068697957738,0.22159083804747737,1.9455538493881253,0.2754491017964072,0.28038872072646165,0.5668625831604004,0.3205338241943405,0.20912000524639487,0.11389601892395189,0.002822539948340269,1.6987930584982678,0.0014289434535232409,0.004482363184525603,0.004399045636757346
37.0,0.6619402580422886,2.1959058556389275,135.45552,135.45552,1.0,0.20458482648649504,0.11461480362537763,0.32576275297761687,0.35816764134174994,0.5959911078781132,2.789453587022129,0.7225827056743925,0.3076412140773632,0.3189247445504554,0.6584437429914449,0.22243758751605489,1.9529882573382653,0.270914607715648,0.27779830070188405,0.5247356295585632,0.32301143824637135,0.2108304995168419,0.11389601892395189,0.002839727692139709,1.7584673145920533,0.0014323241081756072,0.004522316956246946,0.004820170251050392
38.0,0.6598434780892066,2.289973598238971,139.11648,139.11648,1.0,0.20569592122868252,0.11461480362537763,0.3267927907807568,0.3605695509416292,0.5814133122758444,2.7702282646659886,0.724785364813168,0.3106600935942532,0.3167967042402975,0.659173732049829,0.2228725567357327,1.9568072601777609,0.27048458149779736,0.2784655356869937,0.5625847578048706,0.32460756942989794,0.2123546508899085,0.11389601892395189,0.0027514800973536635,1.7530722866031283,0.0013073458912003706,0.00447623596067814,0.005179575497510534
39.0,0.6624956266430837,2.5471666359742824,142.77744,142.77744,1.0,0.20336414844669345,0.11461480362537763,0.3256785883519612,0.35710037716291637,0.5633416959597595,2.8134455482015466,0.7259719420770552,0.3152541400221607,0.322352117288294,0.6573842931764765,0.21932686669928314,1.9256763210110723,0.2690366972477064,0.2761798824090259,0.552125096321106,0.3235365410491397,0.21007061475707028,0.11389601892395189,0.002703013881573732,1.771310282813829,0.0012946452497086544,0.004386389340646362,0.00458585787565717
40.0,0.6591288060284475,2.482324095799346,146.4384,146.4384,1.0,0.19918150457922593,0.11461480362537763,0.31666057616858795,0.3562439546122488,0.5808631710723148,2.8103254002435154,0.7256260622142847,0.3154764069927483,0.32192098323425183,0.6566218512358876,0.2190571793472908,1.9233084827447287,0.2717626925270964,0.27472089314194575,0.6048998832702637,0.31495889567143054,0.2069050466643889,0.11389601892395189,0.0025525124200104186,1.7199716669529153,0.001233200690642833,0.004127518513637012,0.005474781782023521
41.0,0.6641642848165455,2.6260831244790985,150.09936,150.09936,1.0,0.19522193305311436,0.11461480362537763,0.31261911900410705,0.36014120453978693,0.5682887412093709,2.865103233408217,0.7269875310065186,0.31888580183077037,0.328237127216149,0.6552723082944498,0.22076466232265995,1.938300077635409,0.27274892806098144,0.2780035766542026,0.5507315993309021,0.31027130833624245,0.20246249714238584,0.11389601892395189,0.0023933004666698687,1.659130794916564,0.0011753209288845293,0.0038462777864394834,0.0041226980719787755
42.0,0.6604583995951476,2.314885237971214,153.76032,153.76032,1.0,0.2100978792709743,0.11461480362537763,0.3360242015804259,0.3661385314224851,0.590164853612567,2.8518604307861315,0.7262827414314783,0.3088056097910043,0.3269390267566311,0.6551370503035737,0.22030218893314657,1.9342395898862965,0.26878925709335066,0.27607869069267643,0.5721702575683594,0.3338169242530508,0.2170357755291269,0.11389601892395189,0.002361267411201209,1.68312346905077,0.0011465493771244959,0.0038098064180305024,0.003670163346120968
43.0,0.6574515917409042,2.4368892095675303,157.42128,157.42128,1.0,0.20624764053632225,0.11461480362537763,0.329097940577579,0.36384145533919227,0.5832121431703744,2.8693145392435677,0.7291557506459782,0.3124619383678414,0.3291163613593862,0.654287803805285,0.21829063058514414,1.9165782320354523,0.2695441532702048,0.2773681225184345,0.5466477274894714,0.3269841582725296,0.21400656934203102,0.11389601892395189,0.0023716680895977376,1.736241810807769,0.0010551624253629767,0.003938403559304125,0.005857523533145766
44.0,0.6608784964880983,2.908189167425131,161.08224,161.08224,1.0,0.20271965419185722,0.11461480362537763,0.32267397994788244,0.36274560660052096,0.5799021735348461,2.880797393580208,0.7278327712143835,0.312045909912855,0.33044143705282714,0.6522987533525232,0.21757722740670082,1.9103145962632517,0.26960017869108777,0.2765188834154351,0.5742834210395813,0.3210211894652403,0.21094205380759187,0.11389601892395189,0.0022948477312513065,1.7241746638737823,0.0010847589550281773,0.003734996813634855,0.0039028837898477725
45.0,0.6716754502793253,4.122688240816889,164.7432,164.7432,1.0,0.20261548277987718,0.11461480362537763,0.32407280014187695,0.3671690688727147,0.5772757773763103,2.9018505559233043,0.7309070915559706,0.3158958644626826,0.33382025703422036,0.652735762910537,0.2143458135878681,1.8819429828446095,0.2698111098692299,0.2738951090159104,0.5094183087348938,0.32219491181095616,0.21136170367811175,0.11389601892395189,0.0022510909381575767,1.7338643454459088,0.0010215061272675966,0.0037057264573302786,0.005853966372420861
46.0,0.6584713238203748,2.569642968096276,168.40416,168.40416,1.0,0.20361698983432353,0.11461480362537763,0.3238645270781987,0.3680636204091217,0.5999735046932164,2.9470751075688573,0.7320731634352577,0.31296510714494297,0.3375261210365518,0.6524308990793672,0.2175239160738778,1.9098465260591595,0.2701660417782539,0.2744003046071837,0.5312821865081787,0.32239599598877977,0.212552411101308,0.11389601892395189,0.0022842156716523306,1.8055340272458125,0.0009805271547692841,0.003828562882583679,0.005226916286996227
47.0,0.6664182004123032,2.8193527539344463,172.06512,172.06512,1.0,0.20048779204618963,0.11461480362537763,0.31990582354622465,0.3722436549211801,0.5901554087130025,2.9683689002365257,0.7328195637665145,0.3168277508999521,0.3400056847744991,0.6513353821400921,0.21843940723305222,1.9178844818000504,0.27106725643642965,0.2747490151226331,0.5198989510536194,0.3186449991506497,0.20945810297625067,0.11389601892395189,0.0020902734859619488,1.6935168178843014,0.0009511841444013811,0.003437918824309848,0.005035102299774608
48.0,0.6694795884552576,3.262034794603025,175.72608,175.72608,1.0,0.19867096411169796,0.11461480362537763,0.3144525592914939,0.3714479202687938,0.599986770905907,2.995988853435472,0.7341879998266988,0.3148763370054488,0.34308977323821266,0.6494656895228493,0.2171045048618896,1.9061641215646858,0.26622222222222225,0.2736,0.5737808346748352,0.3129584496317983,0.2083830070943598,0.11389601892395189,0.0021187424396866615,1.756853344346382,0.0009372774962736157,0.0035152471616868835,0.005982878991955957
