round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_prevalence,fed_brier,fed_auprc_lift,fed_f1_best_threshold,fed_auprc,fed_ece,fed_f1_best,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.643433975319701,0.3187085016533906,29.20448,29.20448,0.9971592150692714,0.28631832493668224,0.11494397582777288,0.22050504456302247,2.1186682351646,0.5332167837424077,0.23926226138080056,0.3479940972483108,0.3121935933960781,0.677447797152926,0.6626068102661944,0.22642667607361552,1.9880122080895566,0.27564909070113236,0.2810118866199329,0.5094003081321716,0.37234039488643433,0.23629852530260168,0.11389601892395189,0.008335786381615534,1.3643494953867048,0.007045455477688886,0.009411615408093772
12.0,0.6379705173180381,0.34806303096099483,29.20448,29.20448,0.0,0.2964827434402123,0.11494397582777288,0.21551715200422483,2.2904526697447793,0.5598175919590227,0.25763159799421176,0.3404957906446341,0.3332286047690569,0.6936566576141776,0.6626068102661944,0.22642667607361552,1.9880122080895566,0.27564909070113236,0.2810118866199329,0.5094003081321716,0.37234039488643433,0.23629852530260168,0.11389601892395189,0.0,0.0,,
13.0,0.6411626017183225,0.39109111641042715,32.85504,32.85504,0.9971592150692714,0.28330458240379663,0.11494397582777288,0.22659859083113604,2.130643931586946,0.559597137329126,0.24085616335308044,0.35358804462276594,0.31574141389069355,0.679742804563513,0.6633476922486906,0.22692980522164757,1.9924296508833033,0.2752164284276223,0.2831202962609007,0.5072302222251892,0.37364187487460837,0.23696281919319465,0.11389601892395189,0.008422729517803935,1.464406555867754,0.007069909618071324,0.009575881381935143
14.0,0.639921749465673,0.4394391488622702,32.85504,32.85504,0.0,0.3015366046663735,0.11494397582777288,0.2117279916981129,2.3147132559556636,0.5667932443578704,0.260161301107042,0.33352286347081245,0.33078656338998824,0.6949656987010395,0.6633476922486906,0.22692980522164757,1.9924296508833033,0.2752164284276223,0.2831202962609007,0.5072302222251892,0.37364187487460837,0.23696281919319465,0.11389601892395189,0.0,0.0,,
15.0,0.6376808792836458,0.4300127670116242,36.5056,36.5056,0.9971592150692714,0.290276605583987,0.11494397582777288,0.219487372832341,2.145014325377095,0.5385746082025318,0.24264014747616028,0.34706740778858336,0.3184997525545172,0.6809470362044918,0.663719670547777,0.2272150392109304,1.9949339876632681,0.27552742616033754,0.2828313713499465,0.5134333968162537,0.37307611676903746,0.23681990380831414,0.11389601892395189,0.007608314868464152,1.4079947484424338,0.006158098492402263,0.008883807818322686
16.0,0.6392105459591142,0.3906092906433693,36.5056,36.5056,0.0,0.2995336842116834,0.11494397582777288,0.21385318588171098,2.3396469844665444,0.5763329053317572,0.26311661571896755,0.33691350799220404,0.3354691658034654,0.6963818454502717,0.663719670547777,0.2272150392109304,1.9949339876632681,0.27552742616033754,0.2828313713499465,0.5134333968162537,0.37307611676903746,0.23681990380831414,0.11389601892395189,0.0,0.0,,
17.0,0.6361565145920767,0.40802550181392416,40.15616,40.15616,0.9971592150692714,0.2879489159172894,0.11494397582777288,0.21836561719218114,2.1768888071483103,0.5591295863727203,0.2466940095236265,0.3447072912060568,0.3193265244676984,0.684072730356929,0.6635480693446562,0.22702690029963107,1.9932821396612328,0.27634030221486233,0.28375076359193646,0.5135542154312134,0.37124463018260356,0.23569183789553186,0.11389601892395189,0.006826877191985709,1.3343315694946796,0.005426692501735852,0.008095093862155848
18.0,0.6375848852181036,0.42357866361120555,40.15616,40.15616,0.0,0.2934772914614701,0.11494397582777288,0.21734543016818547,2.3655690788281487,0.5836146624584605,0.2662799525525992,0.3420971508034584,0.33919083447241927,0.6992546013774888,0.6635480693446562,0.22702690029963107,1.9932821396612328,0.27634030221486233,0.28375076359193646,0.5135542154312134,0.37124463018260356,0.23569183789553186,0.11389601892395189,0.0,0.0,,
19.0,0.6383916008393429,0.46767072461720705,43.80672,43.80672,0.9971592150692714,0.29608200281728664,0.11494397582777288,0.21524031938487007,2.1826079867480392,0.5513256471864406,0.24767351345108204,0.34058162417433036,0.32043190562277185,0.6836274051585116,0.6619987014831293,0.2236244982558061,1.9634092602053077,0.27133872416891286,0.285086434222092,0.5118739604949951,0.37500394669205,0.23863167635460905,0.11389601892395189,0.0071960270168585265,1.482685113849584,0.005511561098905898,0.00875818773332432
20.0,0.6354517560602628,0.45165416327103153,43.80672,43.80672,0.0,0.3044294953014814,0.11494397582777288,0.2131947463891487,2.3917180378640093,0.5925855312328051,0.26972780452315476,0.3350806268588427,0.3408096845205913,0.7026574222288406,0.6619987014831293,0.2236244982558061,1.9634092602053077,0.27133872416891286,0.285086434222092,0.5118739604949951,0.37500394669205,0.23863167635460905,0.11389601892395189,0.0,0.0,,
21.0,0.6379163844044935,0.4987934705672779,47.45728,47.45728,0.9971592150692714,0.2948986291394005,0.11494397582777288,0.21315607010748,2.2191591740782015,0.5457050867878668,0.2518179779671594,0.33718915749118483,0.32338352728450326,0.6864051598301636,0.6613022571092518,0.22338548349086634,1.9613107253557327,0.27372627372627373,0.2822695035460993,0.5080224275588989,0.3690704173281938,0.23431033494405917,0.11389601892395189,0.006746488365958531,1.470549949677661,0.005121848172246787,0.008287268279669757
22.0,0.635117746700337,0.5328638200633694,47.45728,47.45728,0.0,0.30323857589524994,0.11494397582777288,0.21538425970716382,2.3895769407206116,0.5811787022423807,0.26978257528194177,0.3410249699409439,0.33917822141097,0.7045783434165146,0.6613022571092518,0.22338548349086634,1.9613107253557327,0.27372627372627373,0.2822695035460993,0.5080224275588989,0.3690704173281938,0.23431033494405917,0.11389601892395189,0.0,0.0,,
23.0,0.6344309366849203,0.5660866390521844,51.10784,51.10784,0.9971592150692714,0.2949205482060972,0.11494397582777288,0.21690179655698938,2.24566481547145,0.5527041146681079,0.2548379416568536,0.34312640264560906,0.326925270409768,0.6888888423080025,0.6615870543670862,0.22543758557879376,1.9793280547348886,0.2694515937438131,0.28324591175563096,0.5138108730316162,0.37738970743283284,0.24063416965097964,0.11389601892395189,0.006846469631906335,1.5760660590603948,0.004830590031256439,0.00878800885342806
24.0,0.6378863298379933,0.5963947516592818,51.10784,51.10784,0.0,0.3123165466852481,0.11494397582777288,0.21719144703858714,2.4612136400369726,0.5829617801753997,0.27759752661415743,0.34473128133877523,0.3476486089438916,0.7101344389784886,0.6615870543670862,0.22543758557879376,1.9793280547348886,0.2694515937438131,0.28324591175563096,0.5138108730316162,0.37738970743283284,0.24063416965097964,0.11389601892395189,0.0,0.0,,
25.0,0.6415105290048418,0.6478217257651507,54.7584,54.7584,0.9971592150692714,0.3027754931401948,0.11494397582777288,0.2143969144847738,2.289483287510536,0.5591711835785864,0.2600281519967222,0.34178432190386726,0.32664902181965677,0.6898854114347678,0.6606554332675625,0.22294549213595405,1.9574476284795717,0.27225767243998783,0.2827192847232927,0.5090826153755188,0.3754493210964759,0.23937782147786904,0.11389601892395189,0.006440425879040364,1.5666727951029316,0.004465692838440651,0.008364762700585646
26.0,0.6356396968599722,0.5608877422504692,54.7584,54.7584,0.0,0.3122639704724935,0.11494397582777288,0.20263220483539113,2.5012081430394995,0.5722409726975172,0.28251906492881307,0.3217164208608581,0.3475045980589512,0.7101482091256432,0.6606554332675625,0.22294549213595405,1.9574476284795717,0.27225767243998783,0.2827192847232927,0.5090826153755188,0.3754493210964759,0.23937782147786904,0.11389601892395189,0.0,0.0,,
27.0,0.6348438117444329,0.564239648511165,58.40896,58.40896,0.9971592150692714,0.30325235698114394,0.11494397582777288,0.1996547960766673,2.299632991973398,0.5383781852604204,0.2615097361609336,0.31772927737141854,0.32833448198954096,0.6922506775961987,0.6598554935651683,0.2247664868769888,1.9734358496504156,0.2766029627954314,0.28053892215568865,0.507917582988739,0.36937527467352654,0.23476701698128208,0.11389601892395189,0.006184212457140742,1.5855279156239703,0.004214690785361334,0.008140668923274919
28.0,0.6366979684201778,0.639916494562599,58.40896,58.40896,0.0,0.30884448468499254,0.11494397582777288,0.21019382150235313,2.5209692758462854,0.5697917886567059,0.28476431340818936,0.3360783867798272,0.3522373425507932,0.7144546696909626,0.6598554935651683,0.2247664868769888,1.9734358496504156,0.2766029627954314,0.28053892215568865,0.507917582988739,0.36937527467352654,0.23476701698128208,0.11389601892395189,0.0,0.0,,
29.0,0.6350486022815593,0.6257479680266458,62.05952,62.05952,0.9971592150692714,0.3037266199964146,0.11494397582777288,0.2039450101087798,2.3075907192410696,0.5592959839440287,0.2624528979769582,0.32325881746721047,0.33029684924949054,0.6947440171748418,0.6612129677601071,0.22488025954573507,1.9744347666434865,0.2725394235997825,0.2828917826672654,0.5094161033630371,0.3727092561337097,0.23725378135606842,0.11389601892395189,0.006141688332500142,1.6577893984504044,0.0038487725867241106,0.008454651774278735
30.0,0.6330476188024579,0.6949178048548889,62.05952,62.05952,0.0,0.3073363951730438,0.11494397582777288,0.2097556538546267,2.5398427534257744,0.6112975863017348,0.28688790312961765,0.33056685853931017,0.3539993318423488,0.7162247434953039,0.6612129677601071,0.22488025954573507,1.9744347666434865,0.2725394235997825,0.2828917826672654,0.5094161033630371,0.3727092561337097,0.23725378135606842,0.11389601892395189,0.0,0.0,,
31.0,0.6346629150555134,0.7281977819075124,65.71008,65.71008,0.9971592150692714,0.3015853122588413,0.11494397582777288,0.20917000204820207,2.3250422780174427,0.5683318284672844,0.2645351730236771,0.33271529059282606,0.3347482956722478,0.6964492005350686,0.6612768193705707,0.2232314017430288,1.9599578971419527,0.27518959913326113,0.28345323741007195,0.508064329624176,0.3730839273474094,0.23758512429640144,0.11389601892395189,0.005459261964320788,1.550922172376886,0.003589638087523613,0.007365425531060318
32.0,0.6349130732883437,0.7619642326622593,65.71008,65.71008,0.0,0.32246162100971526,0.11494397582777288,0.1964695474681176,2.562543080978958,0.5637893903999113,0.2900558092523547,0.3133978206306943,0.3573733816465527,0.718164503939759,0.6612768193705707,0.2232314017430288,1.9599578971419527,0.27518959913326113,0.28345323741007195,0.508064329624176,0.3730839273474094,0.23758512429640144,0.11389601892395189,0.0,0.0,,
33.0,0.6348089802776076,0.6935121255772729,69.36064,69.36064,0.9971592150692714,0.2991643585851085,0.11494397582777288,0.20902169680864777,2.342954909201225,0.585170738101681,0.26660793468840255,0.3296210713045308,0.33410714975514794,0.6979290119053527,0.6621872067977468,0.22331043281868726,1.9606517850969938,0.27452667814113596,0.28643895840378764,0.5117669701576233,0.37206333734361713,0.23674218273829178,0.11389601892395189,0.005231201083505942,1.553382514277473,0.003394221552536639,0.00712794377178049
34.0,0.6338784416110664,0.7964138394157821,69.36064,69.36064,0.0,0.30754707871344783,0.11494397582777288,0.211925941387293,2.574811834716967,0.5855674750518546,0.29087573361782154,0.33461596931244214,0.35679271921149763,0.7166667174544686,0.6621872067977468,0.22331043281868726,1.9606517850969938,0.27452667814113596,0.28643895840378764,0.5117669701576233,0.37206333734361713,0.23674218273829178,0.11389601892395189,0.0,0.0,,
35.0,0.6304830171062096,0.7599764148687025,73.0112,73.0112,0.9971592150692714,0.303996429654118,0.11494397582777288,0.21065874991831274,2.363361080621087,0.5685267552412624,0.2697834603044569,0.335801623229101,0.3364006912452829,0.6996785499148982,0.6580513341849223,0.22079939244920765,1.938605005997926,0.2702471381191826,0.28223593964334703,0.5119350552558899,0.3746316250035108,0.23885838182323424,0.11389601892395189,0.0056215977147217495,1.754753468441777,0.0033405277307499,0.00799055405684291
36.0,0.6343594672612283,0.7877225884299035,73.0112,73.0112,0.0,0.3116524525388279,0.11494397582777288,0.2163164323607365,2.616661868964085,0.5906414199420222,0.29596388364006776,0.34260552025290003,0.35970364819805284,0.7242076304064248,0.6580513341849223,0.22079939244920765,1.938605005997926,0.2702471381191826,0.28223593964334703,0.5119350552558899,0.3746316250035108,0.23885838182323424,0.11389601892395189,0.0,0.0,,
37.0,0.6357797431265381,0.8063150575682464,76.66176,76.66176,0.9971592150692714,0.3037205430170737,0.11494397582777288,0.20680510579697392,2.3704308724524767,0.5554004905844578,0.2704111176930886,0.32820763989150836,0.3343508631719363,0.6997409935162845,0.6580773993961906,0.21562427865873074,1.8931678270748213,0.2679575265459088,0.2838179519595449,0.5097823143005371,0.3742902238251753,0.23872089088432005,0.11389601892395189,0.0051261370120157575,1.6746022528968751,0.0031536448316715985,0.007188141570112922
38.0,0.6389701086101396,0.9008651118169226,76.66176,76.66176,0.0,0.3218447989471821,0.11494397582777288,0.201042373463482,2.6551273920553036,0.583982881747189,0.30019172555930884,0.32045965470902665,0.35908606591959785,0.7260050819086391,0.6580773993961906,0.21562427865873074,1.8931678270748213,0.2679575265459088,0.2838179519595449,0.5097823143005371,0.3742902238251753,0.23872089088432005,0.11389601892395189,0.0,0.0,,
39.0,0.634786807778661,0.8709561219022838,80.31232,80.31232,0.9971592150692714,0.30296812425524905,0.11494397582777288,0.21428072258626896,2.4104241228194843,0.5777281919058332,0.27492656913263946,0.3415416954196619,0.3384952711191587,0.7024725141317237,0.6564699275730982,0.22065989159273403,1.9373801971082776,0.26346718903036237,0.2811709432598482,0.5137960314750671,0.37870038792845695,0.24217571811384028,0.11389601892395189,0.0048570128532469834,1.6563601999077946,0.0029526130467867327,0.006872156008384341
40.0,0.6359763159435194,0.8587729760613054,80.31232,80.31232,0.0,0.30910590092589024,0.11494397582777288,0.21432089318130682,2.67582930147997,0.596917932364167,0.3026325686253787,0.3417973068512175,0.35873912060792107,0.7253792409304944,0.6564699275730982,0.22065989159273403,1.9373801971082776,0.26346718903036237,0.2811709432598482,0.5137960314750671,0.37870038792845695,0.24217571811384028,0.11389601892395189,0.0,0.0,,
41.0,0.6337418260809788,0.7747356115390445,83.96288,83.96288,0.9971592150692714,0.3056989142916547,0.11494397582777288,0.21258508230533243,2.4329559671921883,0.5779552445252746,0.27819660523375256,0.3375179728596979,0.34393283412501285,0.7058842834737327,0.6586655545509859,0.22214867134641522,1.9504515912425646,0.2706517227065172,0.2864822134387352,0.5110411047935486,0.37578521994623104,0.23979091715621503,0.11389601892395189,0.004282865760458899,1.5214977085124701,0.00262312553382793,0.006060718384947427
42.0,0.6348167112643155,0.9679234046162295,83.96288,83.96288,0.0,0.32346957158459916,0.11494397582777288,0.20118094211256904,2.685340229312472,0.5582923636179975,0.30380171714155196,0.3227271150843216,0.36266390287985284,0.7276411998008919,0.6586655545509859,0.22214867134641522,1.9504515912425646,0.2706517227065172,0.2864822134387352,0.5110411047935486,0.37578521994623104,0.23979091715621503,0.11389601892395189,0.0,0.0,,
43.0,0.6363021637641328,0.9967945307207342,87.61344,87.61344,0.9971592150692714,0.3041515925002423,0.11494397582777288,0.21598284499372875,2.4559920893260316,0.5954368044252316,0.28017744227202507,0.34268817265394774,0.3403128018971656,0.7051289641148094,0.6590414733779193,0.2223771243314152,1.9524573943176706,0.2674395362782331,0.28433598183881953,0.5098925828933716,0.3780593691252458,0.2414448735796168,0.11389601892395189,0.004366866568396485,1.6180621937382966,0.002554773038238243,0.006329775855744017
44.0,0.6357132382388478,1.0255215322736375,87.61344,87.61344,0.0,0.30908275167169036,0.11494397582777288,0.22396548980365757,2.7156989399359976,0.6103335872215602,0.30682825540721204,0.3554937526258066,0.3630934335129921,0.7298069050053401,0.6590414733779193,0.2223771243314152,1.9524573943176706,0.2674395362782331,0.28433598183881953,0.5098925828933716,0.3780593691252458,0.2414448735796168,0.11389601892395189,0.0,0.0,,
45.0,0.6338664442156959,0.9301704515850595,91.264,91.264,0.9971592150692714,0.3016853494015823,0.11494397582777288,0.21247670677043698,2.476049806344917,0.5809495489663055,0.28341089174750966,0.3380396883978354,0.34222138337899266,0.7070805171608295,0.6584020035149509,0.22235052599467575,1.9522238625665984,0.2649422632794457,0.28444444444444444,0.5101513266563416,0.38023826163274316,0.24314454395546636,0.11389601892395189,0.00412728157952671,1.5943022666033357,0.002479220899659712,0.005914115619454756
46.0,0.6366877325623678,0.9595253079802635,91.264,91.264,0.0,0.3117202028059039,0.11494397582777288,0.22081418998342559,2.6873965110564133,0.6027104383217033,0.30488180006970866,0.35183103354101375,0.3649451569767909,0.7325942689983287,0.6584020035149509,0.22235052599467575,1.9522238625665984,0.2649422632794457,0.28444444444444444,0.5101513266563416,0.38023826163274316,0.24314454395546636,0.11389601892395189,0.0,0.0,,
47.0,0.6363972256890195,1.0001501359500051,94.91456,94.91456,0.9971592150692714,0.31008624846517724,0.11494397582777288,0.20436713960301287,2.495511719111151,0.569698339450814,0.28591985186458235,0.32554548795337457,0.34755263695582783,0.7118255924915181,0.6565248690728249,0.22060010114189987,1.9368552406488768,0.2677782241864202,0.28505250154416306,0.5114104151725769,0.37591447372163295,0.2399141719489706,0.11389601892395189,0.0038312091696260705,1.5398084876360372,0.002310232066575661,0.005487126051093861
48.0,0.6408464972668323,1.0513687913735912,94.91456,94.91456,0.0,0.32794650162992584,0.11494397582777288,0.20479276329373958,2.722150995595711,0.609274351859849,0.30882557390059945,0.32390383292720415,0.3678720964849845,0.7340613466971642,0.6565248690728249,0.22060010114189987,1.9368552406488768,0.2677782241864202,0.28505250154416306,0.5114104151725769,0.37591447372163295,0.2399141719489706,0.11389601892395189,0.0,0.0,,
49.0,0.6367742506995447,0.954198145716432,98.56512,98.56512,0.9971592150692714,0.3122267585703418,0.11494397582777288,0.19738813102455605,2.4964489806420462,0.5635143024850429,0.28593926681126375,0.31239976394958413,0.34487640239401685,0.7115130921428517,0.6543771684511401,0.21895288268450894,1.922392764497794,0.2686378035902851,0.28178429103997943,0.505561888217926,0.3743832019689765,0.23885724885689952,0.11389601892395189,0.003725797665982849,1.5537699646083638,0.002183912595136536,0.005413445456726207
50.0,0.6403952372941283,1.1454181154662586,98.56512,98.56512,0.0,0.336668916053191,0.11494397582777288,0.19093057307043765,2.7820826378404138,0.5610041529292891,0.31531147903889784,0.3057809960736664,0.3669595725149457,0.738414047642883,0.6543771684511401,0.21895288268450894,1.922392764497794,0.2686378035902851,0.28178429103997943,0.505561888217926,0.3743832019689765,0.23885724885689952,0.11389601892395189,0.0,0.0,,
51.0,0.6352192432158885,1.0898268683882366,102.21568,102.21568,0.9971592150692714,0.30493052277912713,0.11494397582777288,0.2112199924889028,2.521785733912072,0.5925057699094113,0.2886935162632315,0.33504471348741766,0.3460587048116728,0.7122737227213282,0.6525435053098487,0.21158425787877055,1.8576966945617728,0.26556264964086196,0.2794080122480224,0.5062218904495239,0.3770484668291522,0.24107994255943782,0.11389601892395189,0.003912021841659249,1.6905673264991492,0.0021637553844503356,0.005838669562217728
52.0,0.6372629934381996,0.9814585045740335,102.21568,102.21568,0.0,0.31593576233161247,0.11494397582777288,0.2163571687689654,2.7657696220069403,0.6068853297349744,0.3133255784588497,0.3452451053320487,0.36732737716128533,0.7365146381906286,0.6525435053098487,0.21158425787877055,1.8576966945617728,0.26556264964086196,0.2794080122480224,0.5062218904495239,0.3770484668291522,0.24107994255943782,0.11389601892395189,0.0,0.0,,
53.0,0.636537218176781,1.0106887766827939,105.86624,105.86624,0.9971592150692714,0.30456290002008385,0.11494397582777288,0.2159033618369092,2.568868363335695,0.5877944940147002,0.2931799378163857,0.34216759770019484,0.350072261709945,0.716587412353157,0.651053784992452,0.21436157514868684,1.8820813683735125,0.266626299323847,0.27740934104698745,0.5080419778823853,0.3754970320894683,0.23984955613612013,0.11389601892395189,0.00363209871042449,1.6289261663332582,0.0019306021245911254,0.005511292441268779
54.0,0.6388396828114551,1.1566030333068704,105.86624,105.86624,0.0,0.3348399226054507,0.11494397582777288,0.19518727644555475,2.8019999686410046,0.5846128977941173,0.317609065313662,0.3140861154557712,0.36992658650287946,0.7424098333196095,0.651053784992452,0.21436157514868684,1.8820813683735125,0.266626299323847,0.27740934104698745,0.5080419778823853,0.3754970320894683,0.23984955613612013,0.11389601892395189,0.0,0.0,,
55.0,0.6399826713827391,1.1050875321222864,109.5168,109.5168,0.9971592150692714,0.3126629686731489,0.11494397582777288,0.2031328536234317,2.5634056931151874,0.585722653305712,0.2937933115714279,0.32292502244576043,0.3485800695708892,0.7187031550229903,0.6521382207658388,0.21577404378253773,1.8944827555966601,0.2734891927657697,0.2781175219356554,0.5049129724502563,0.37237875343623034,0.23736674539026606,0.11389601892395189,0.0033959896690696155,1.5777333652367815,0.0018294501215929866,0.005127669062978407
56.0,0.6454187929383899,1.183702015509047,109.5168,109.5168,0.0,0.32203941350515813,0.11494397582777288,0.2044630893746841,2.8185427683228212,0.5985707371402684,0.319681275328441,0.325621511408557,0.3682828730657671,0.7392405909211928,0.6521382207658388,0.21577404378253773,1.8944827555966601,0.2734891927657697,0.2781175219356554,0.5049129724502563,0.37237875343623034,0.23736674539026606,0.11389601892395189,0.0,0.0,,
57.0,0.6380657043681726,1.1626020857123116,113.16736,113.16736,0.9971592150692714,0.30577538996059217,0.11494397582777288,0.21117544801232332,2.5710833591961837,0.5773998826787198,0.2943233284776103,0.3349391976929485,0.35025369865059475,0.7175960517767791,0.6503000900197272,0.2117676046296401,1.8593064676917008,0.267733108819196,0.27918988718227544,0.5071256160736084,0.3737955863100874,0.23852732280266542,0.11389601892395189,0.003344944005332611,1.6066370453918353,0.001729471231253287,0.005132712923847292
58.0,0.6415791159016349,1.2765073817823762,113.16736,113.16736,0.0,0.32090591398702456,0.11494397582777288,0.20302348112957108,2.811621261330388,0.5951149333251987,0.31897549380125767,0.32478534995821406,0.37642668596589013,0.7425177927773744,0.6503000900197272,0.2117676046296401,1.8593064676917008,0.267733108819196,0.27918988718227544,0.5071256160736084,0.3737955863100874,0.23852732280266542,0.11389601892395189,0.0,0.0,,
59.0,0.6367178410288601,0.9665088817352103,116.81792,116.81792,0.9971592150692714,0.3108675608696716,0.11494397582777288,0.2039589781455742,2.608003856547337,0.5881243434643304,0.2982978201029388,0.3253967514900238,0.3484559856922742,0.7197528467832133,0.6489120077119894,0.21120690336634548,1.8543835452876352,0.2651113467656416,0.27838427947598254,0.5066295266151428,0.3734478212147165,0.23829193995836995,0.11389601892395189,0.003176955474564166,1.5760454137343913,0.0015552307690905468,0.0049832889417014475
60.0,0.6354249795753983,1.0456469186293946,116.81792,116.81792,0.0,0.33458244281395977,0.11494397582777288,0.19705076379592573,2.905833605273245,0.5847751736607161,0.329491796838303,0.3166306865347863,0.3753465879425023,0.7465426860624619,0.6489120077119894,0.21120690336634548,1.8543835452876352,0.2651113467656416,0.27838427947598254,0.5066295266151428,0.3734478212147165,0.23829193995836995,0.11389601892395189,0.0,0.0,,
