round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
1.0,0.6812317760040363,72.16096817032378,22.98624,22.98624,0.9991028770524295,0.9475254174937048,0.5925162144706608,0.27888829559699296,0.9010171410274083,1.0106847451588046,0.6265814870229008,0.49247761979342075,0.9015047879616964,0.17340044709329383,0.3632423843962306,0.5574731635403076,0.8919570616644922,0.7692307692307693,0.7692307692307693,0.5327016711235046,0.09219188835376346,0.2428821660851532,0.625,0.002676498306311733,1.6024063451195616,0.0005661993294329833,0.0030315106637251953
2.0,0.49435749099422727,36.95297537136814,45.97248,45.97248,0.9991028770524295,0.948255627274013,0.8936339391232694,0.18029479195252984,0.8897144712840239,0.9921629180401734,0.7264668954543962,0.532413369969409,0.9015047879616964,0.12564798298270632,0.3298213894367741,0.5386811821554094,0.861889891448655,0.7692307692307693,0.7692307692307693,0.5328503847122192,0.09202719880984378,0.2428563442293172,0.625,0.0011134848654248274,0.667182895755559,0.00021395810956622907,0.0012647104726912143
3.0,0.4210793155188469,26.510355363268616,68.95872,68.95872,0.9991028770524295,0.9570694111371604,0.8936339391232694,0.12925475012261303,0.9107574282652133,1.020714681111893,0.7988618720327945,0.692645786080064,0.9015047879616964,0.09899434048840645,0.3358755204909051,0.5434047024637427,0.8694475239419883,0.7692307692307693,0.7692307692307693,0.5329129099845886,0.09195177400341403,0.24284266445136163,0.625,0.000845855616474915,0.5071468369301328,0.00013408159074783054,0.0009654582257970326
4.0,0.3815802195171963,26.358271229652452,91.94496,91.94496,0.9991028770524295,0.9605282567631213,0.9194503479766137,0.0851954293887038,0.928228937027303,1.0488581022974628,0.8325044204533182,0.7785338462650633,0.9015047879616964,0.08383112067145136,0.27810103002410697,0.5030003662854361,0.8048005860566978,0.7692307692307693,0.7692307692307693,0.5331939458847046,0.1526079586683176,0.2427970926956242,0.625,0.0007268349451293748,0.43604543861363254,0.00010992122550390992,0.0008304523560069164
5.0,0.34717148822294963,21.40308974230144,114.9312,114.9312,0.9991028770524295,0.9656127456571705,0.9285762699547732,0.06757157656240559,0.9600448436603192,1.0830950912256743,0.7406447347554236,0.8577040228702131,0.9015047879616964,0.06874872985375105,0.24521696252465483,0.4818104928588495,0.7708967885741592,0.7692307692307693,0.7692307692307693,0.5333503484725952,0.0915755775685494,0.24277280138710225,0.625,0.0007106925332243146,0.4266054122560945,0.00011769409079237973,0.0008102525532564859
6.0,0.29409085039777727,19.011877977103534,137.91744,137.91744,0.9991028770524295,0.96923740830761,0.9348900655982542,0.06294781576062357,0.9792034639977613,1.106988470967946,0.7907980541442553,0.9322216239437857,0.9015047879616964,0.06710092729833635,0.34059829059829055,0.5346861913921159,0.8554979062273855,0.7692307692307693,0.7692307692307693,0.5330260396003723,0.09189287534891033,0.24282586122096284,0.625,0.0006022084729636959,0.3617008614533006,9.210048352244149e-05,0.00068781648394806
7.0,0.26901991328255886,24.81240879861484,160.90368,160.90368,0.9991028770524295,0.9756722111208385,0.9538097922065432,0.06829205994900678,0.9821754795758473,1.1107855399124715,0.7178374238607823,0.9428196836398821,0.9015047879616964,0.06699607524126396,0.3679487179487179,0.5589160688167565,0.8942657101068103,0.7692307692307693,0.7692307692307693,0.5330294370651245,0.09188447443720626,0.2428231245911418,0.625,0.0005834199299620313,0.3506221683135209,9.34651273664586e-05,0.0006656049073275248
8.0,0.2597684380167182,18.90243769120527,183.88992,183.88992,0.9991028770524295,0.976972953297696,0.9516508333302943,0.07579824041222284,0.9841331031783719,1.1133094939857524,0.6265311389549977,0.9479210161832355,0.9015047879616964,0.06953841858871045,0.39233508656585575,0.5820806294897625,0.93132900718362,0.7692307692307693,0.7692307692307693,0.5332067012786865,0.10879665116469069,0.24278715015941954,0.625,0.0004971078228282449,0.2989162592419916,7.738279124696656e-05,0.0005674769512904153
9.0,0.2208069040943743,12.011740301063472,206.87616,206.87616,0.9991028770524295,0.9818803805791971,0.9447050416239007,0.08704449822132446,0.9870314116547412,1.1137444603593472,0.6573455504991532,0.9629432909731521,0.9015047879616964,0.07580936715321294,0.3560541310541311,0.5573254560422245,0.8917207296675592,0.7692307692307693,0.7692307692307693,0.5334739089012146,0.0914234883892231,0.24274056122926732,0.625,0.0004961393821902985,0.29850506192099147,8.813402520263401e-05,0.0005645090351977767
10.0,0.1985204752791488,12.188219716251293,229.8624,229.8624,0.9991028770524295,0.9860077948811057,0.9530889963948493,0.06628577974873368,0.990805750317278,1.1222476602414995,0.5721557084445507,0.9754607948799633,0.9015047879616964,0.061585214572481464,0.35109577032653955,0.5535146314580692,0.8856234103329108,0.7692307692307693,0.7692307692307693,0.5334912538528442,0.09140360212096799,0.24273777171911776,0.625,0.0004273434137131113,0.25729044243377075,7.436706394019957e-05,0.000486456583511155
