round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_auroc,fed_auprc_lift,fed_f1_best_threshold,fed_f1,fed_f1_best,fed_prevalence,fed_brier,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.16081038937277076,0.03660477938098237,40.27056,40.27056,1.0,0.2438444067391722,0.6788798909287432,2.135233005871433,0.5191626483569235,0.28370254147935337,0.30730805743419437,0.11416703379696647,0.23793151279893482,0.37625583634179055,0.6621756738515959,0.22444325380929553,1.9705978833128117,0.2712848698537799,0.28023426061493417,0.5225608944892883,0.37614792708968037,0.23860322251364924,0.11389601892395189,0.006701092500949546,1.2720860581448505,0.005570193156257374,0.007767110093928992,0.005208935108447882
12.0,0.16074324025791525,0.047110092588996046,43.93152,43.93152,1.0,0.24641183222439147,0.6801193614614189,2.15376959445488,0.5247412858870492,0.28828465629082367,0.31166195154405596,0.11416703379696647,0.23532703717819967,0.3729099935466133,0.6622000323374272,0.2238321486221545,1.9652324175756022,0.27378042299925603,0.28021390374331545,0.5258451700210571,0.3731183606888064,0.2361907722042115,0.11389601892395189,0.006665141177607375,1.3438544233758876,0.005137585234399242,0.008143300572934397,0.004776612491891228
13.0,0.16283929133117492,0.06931957915039963,47.59248,47.59248,1.0,0.2488978152238028,0.682758099232606,2.1744535736023987,0.5162476736627133,0.28918244674514965,0.31059272971551477,0.11416703379696647,0.235914989461384,0.3742599695859048,0.6623873329046776,0.2249181776656095,1.9747676853901879,0.2738133677752664,0.2837326607818411,0.5282626748085022,0.3741013733224352,0.23688422811080248,0.11389601892395189,0.007065526931280394,1.5078563885545009,0.00507784306085681,0.009023492020100799,0.006970337243965313
14.0,0.16334639944247625,0.08555616437948424,51.25344,51.25344,1.0,0.253736327099214,0.6851577461453767,2.2181607290205325,0.5237202642434975,0.2835796282160701,0.31436711018862573,0.11416703379696647,0.23449138023005817,0.3720199372606496,0.6617170290387788,0.2230562091113239,1.9584197166738375,0.2688432083837162,0.279522978475858,0.5248496532440186,0.37214797965005153,0.2356182795990975,0.11389601892395189,0.006945310046643741,1.5684971515011057,0.004793109410413325,0.009115225605332405,0.006603927545135754
15.0,0.1607766613287015,0.05890140587044722,54.9144,54.9144,1.0,0.2584353797215899,0.6870406214867679,2.2541646702926106,0.5253218646312543,0.29120714835513867,0.3195436182579467,0.11416703379696647,0.23233379944641888,0.36926578144998956,0.6623552816049283,0.22175396296057642,1.946986076033448,0.2716259298618491,0.2796709753231492,0.5208336114883423,0.36955377360829955,0.23364014072537218,0.11389601892395189,0.00664667718498648,1.5864833264276967,0.00482971547567456,0.008531375211305548,0.004563656533602442
16.0,0.16133675035646883,0.06922651277276856,58.57536,58.57536,1.0,0.26199180198607375,0.6890624625344697,2.2851222963603313,0.5294452121873899,0.2864186792245967,0.3190801996514118,0.11416703379696647,0.23745841213853117,0.3762978543939776,0.6612362971908956,0.22357987531935553,1.96301747358386,0.26970541401273884,0.27691430201055184,0.5220122933387756,0.3763340800240124,0.23870372786005764,0.11389601892395189,0.006296596484587856,1.5847526448169447,0.004358609336327571,0.008357225324090292,0.005067385302639065
17.0,0.16238694250384028,0.06648619474643992,62.23632,62.23632,1.0,0.261716159311593,0.691555564503203,2.28780004509638,0.5271573904605155,0.2907450038743598,0.32089816088521167,0.11416703379696647,0.23448938980940592,0.3728056364185793,0.660234562304489,0.22331962968512953,1.9607325330153949,0.2704691812327507,0.27804359383306754,0.5175580382347107,0.3729504786810149,0.2360906678623866,0.11389601892395189,0.0055676386016746526,1.4787362894157923,0.0038215106529112548,0.007462436418367057,0.004875041268129932
18.0,0.1654620911654979,0.10822882660716189,65.89728,65.89728,1.0,0.26599644525950006,0.6944531191206015,2.3227469331100346,0.5278499031188438,0.2932034542569193,0.3229762674176564,0.11416703379696647,0.23544038156637417,0.3744854623168956,0.6586071494025783,0.21806716850009683,1.91461624875317,0.2684887459807074,0.2751677852348993,0.5214254856109619,0.37443439557460667,0.23735024743314054,0.11389601892395189,0.0057581816743130275,1.6103364230293664,0.003831109451962136,0.007888494824594102,0.004354774911505875
19.0,0.1596945683409205,0.06578028552210441,69.55824,69.55824,1.0,0.26805988809751724,0.6960129311856607,2.3411325825501015,0.5181562458056846,0.2938075081320498,0.32726139920528863,0.11416703379696647,0.2247104293607353,0.3594793940972439,0.6591526866192575,0.21993397616791957,1.9310067045870056,0.27256425582785415,0.2741979709350151,0.5107815861701965,0.35951825580312413,0.22658118005733585,0.11389601892395189,0.006102227407981175,1.796882839112186,0.0036772220337538404,0.008818954208765644,0.006429335973183588
20.0,0.1620336959160856,0.0912428834335815,73.2192,73.2192,1.0,0.27110700566320756,0.6988059856903757,2.36008392518731,0.5216896683118352,0.29409194047373516,0.32722037252455016,0.11416703379696647,0.2343026039531146,0.37259254378701967,0.658160727755758,0.21957663869764515,1.9278693037046006,0.2691087690576077,0.2742914979757085,0.5296646952629089,0.3727241484370035,0.23619173581504851,0.11389601892395189,0.0053482281639575585,1.6514151014871459,0.0032974404365371094,0.007671238770848051,0.006613909365110054
21.0,0.16310807988252346,0.07718647507569223,76.88016,76.88016,1.0,0.271715137540863,0.6987348086048046,2.363479585084667,0.5281789274184638,0.2895035552480155,0.3253606634529231,0.11416703379696647,0.23455776378923576,0.37350548928537536,0.6595453338653631,0.22177908404262447,1.9472066375797197,0.26667950322518535,0.2774203202154721,0.531196117401123,0.3735023333717169,0.2366624870668787,0.11389601892395189,0.0049809299370164655,1.6095639298337119,0.003049163043389329,0.007197619695243207,0.005462208470214401
22.0,0.160678305997474,0.12079255119144672,80.54112,80.54112,1.0,0.27458104278971024,0.7016912530268761,2.3898701377938685,0.5308770969115253,0.288862053382444,0.3304241824626959,0.11416703379696647,0.2370889954825859,0.3764790666143503,0.6573698111091663,0.21852818066067714,1.9186639070026488,0.26558265582655827,0.2760332630011171,0.5192050337791443,0.3765713794778353,0.2391627071516181,0.11389601892395189,0.005063782598805861,1.71299674756483,0.0029223495384801765,0.00754491984430737,0.005636384287427279
23.0,0.1634843831772167,0.1137480343741963,84.20208,84.20208,1.0,0.27624918530133385,0.7027603112131952,2.4041883461997973,0.5235427104434192,0.2960972018623514,0.33021493448353695,0.11416703379696647,0.23457196902103897,0.3737036683304479,0.6562824513135235,0.21580308442897816,1.894737730675814,0.26650391618350117,0.27253027405991076,0.5155214667320251,0.373626346382703,0.2368678006458332,0.11389601892395189,0.005076160703057608,1.7966053654854477,0.00268558468112418,0.00785794549609874,0.009892791593202414
24.0,0.1624671003029488,0.09529868033202231,87.86304,87.86304,1.0,0.2819348015114751,0.704964607323301,2.457824058371054,0.529661085453093,0.29038031754881793,0.3337158306214008,0.11416703379696647,0.23233179286528136,0.37087837968248355,0.6543791010667084,0.21243015689912154,1.8651236356290966,0.26385576647906134,0.2702275600505689,0.5337220430374146,0.37060219242121123,0.23495831834623815,0.11389601892395189,0.005461223048641492,2.0134763192363607,0.002667346664021632,0.008748075057683654,0.00910399791686726
25.0,0.16813534841176406,0.2916176695907196,91.524,91.524,1.0,0.2820534783690684,0.7076231925536011,2.4579645077685006,0.5268125524923166,0.2964343694527815,0.3332512957871208,0.11416703379696647,0.23010371098497082,0.3676131798887698,0.6547028769216536,0.21299637153726458,1.870094965123248,0.26416608163674654,0.27222293897561606,0.5186216235160828,0.3674270360394461,0.23263078121559905,0.11389601892395189,0.004515884436473699,1.7408599409573071,0.0025786122335864792,0.0067968892071832085,0.0097129947684707
26.0,0.16139364032646283,0.08967351908505677,95.18496,95.18496,1.0,0.28305190637950267,0.7102271807855135,2.463110834361178,0.523339281300705,0.29775914413209575,0.33928445982176525,0.11416703379696647,0.22882696094464866,0.36623742242007695,0.6552114434535007,0.21669714205317214,1.9025875013055578,0.26744904261890057,0.2761805452107851,0.5246822237968445,0.3659377445818506,0.2314701890873629,0.11389601892395189,0.0043022520416200255,1.724710474942185,0.002396008780768479,0.006571261241300488,0.007173206620872097
27.0,0.16516487495504692,0.12665519595103064,98.84592,98.84592,1.0,0.2852847754186949,0.7105225594216378,2.4795219288978423,0.5281195857296193,0.29896747935814993,0.34063159031331036,0.11416703379696647,0.22820242765395,0.36552171576649756,0.6557992221247436,0.21632240894923505,1.8992973678357716,0.2666938525843613,0.2724041634932724,0.5162179470062256,0.36537586967958835,0.23106361879702578,0.11389601892395189,0.004149463238898733,1.7287186433331954,0.0022233908197977913,0.006461953350959622,0.006487892057300024
28.0,0.16623353579304717,0.2368308657802023,102.50688,102.50688,1.0,0.2897423493432429,0.7127950949677466,2.5207351678664187,0.524984004996228,0.29674922411193905,0.343614730613377,0.11416703379696647,0.22928607611171534,0.3672458503921207,0.6532251036823153,0.21533084455116344,1.8905914937636175,0.2637517630465444,0.2737846704443782,0.5250094532966614,0.3668879866045059,0.23223522419448359,0.11389601892395189,0.003947305825054153,1.7092010187825508,0.002140979877352719,0.00612322504691623,0.006706307680094121
29.0,0.1619482477641543,0.1251031421149482,106.16784,106.16784,1.0,0.2901289130750845,0.7133047524272185,2.5246107107231515,0.5198403762573638,0.30438589061499016,0.34140590156372685,0.11416703379696647,0.22640364138764663,0.36349023305818906,0.6490554604948531,0.2138080163943667,1.8772211567563728,0.2654497470859908,0.27158649536898716,0.519810676574707,0.36296418299705857,0.22951447334478148,0.11389601892395189,0.004120505866203964,1.8527208682735363,0.0020602948564952548,0.006614308806829054,0.007813178419923093
30.0,0.16477907805011968,0.18783525541430884,109.8288,109.8288,1.0,0.2904810661195857,0.7137044836805939,2.532110872080691,0.5286167258057604,0.30121195993601674,0.3412523196578769,0.11416703379696647,0.22943178110263965,0.36777390991163805,0.653358918486241,0.21565174594896283,1.8934089881838012,0.2629222629222629,0.27511045655375554,0.5273335576057434,0.36764380689381326,0.2327745402057181,0.11389601892395189,0.004018245964133447,1.877539159711887,0.0019943976707275705,0.006472679784418234,0.007163576719673086
31.0,0.16287552851706572,0.12261354471988015,113.48976,113.48976,1.0,0.29241749124078414,0.7145187036401237,2.5464350196845813,0.5254412006777402,0.30184154517839906,0.3440707121540445,0.11416703379696647,0.22655865625835517,0.3635524765151256,0.6522907091539567,0.2150553697740788,1.888172842263001,0.26311021640664317,0.27304479878511767,0.530200183391571,0.36343744267418526,0.23003253343095295,0.11389601892395189,0.0034330280694646314,1.6600726101269174,0.0018428690085202737,0.005363102764293623,0.007587023095993014
32.0,0.16674419266767546,0.18587097252659937,117.15072,117.15072,1.0,0.29467516031872093,0.7167165640449243,2.5661210918391606,0.5261424561321598,0.2999358268361113,0.34501346651206194,0.11416703379696647,0.2289612997608134,0.36703101934911897,0.6508487395004385,0.21511777932939674,1.888720794297739,0.2620593228802557,0.27187739463601535,0.5304039120674133,0.3669604674228032,0.23256101720005767,0.11389601892395189,0.003179694647301207,1.5897597918819883,0.0017338676916564303,0.004937905578265387,0.007768540212567623
33.0,0.16687012744446575,0.18730281861784562,120.81168,120.81168,1.0,0.29253591525501776,0.7155484180570422,2.5492900109799126,0.5320683401754395,0.3027247359542737,0.34386494208856205,0.11416703379696647,0.22740836703173972,0.3645903497699416,0.6482374495819502,0.21333968705472617,1.8731092541274212,0.2623083950867932,0.2684758904773443,0.5159188508987427,0.3647046893124658,0.2312892570442386,0.11389601892395189,0.003449544214266223,1.7822930417678435,0.0016843336739051017,0.0055999789713590455,0.009165487636789081
34.0,0.16858323506086698,0.28126056248553766,124.47264,124.47264,1.0,0.2958380458802906,0.7183036871341096,2.578753128513655,0.5244408289862817,0.30057613556378665,0.3477571167141607,0.11416703379696647,0.2302525079276159,0.3687118588942599,0.6505309246350707,0.21179317601948733,1.859530982912591,0.2647592182147894,0.2685937970490816,0.5274221301078796,0.36827769375108704,0.2335778024414192,0.11389601892395189,0.0033715585053336835,1.8014819086820353,0.0016781342352489665,0.0054293739593938,0.007666072054037509
35.0,0.1636888816971579,0.18389195463903346,128.1336,128.1336,1.0,0.2982820311628341,0.7190848716860184,2.601232416270977,0.5384327915880873,0.2963125731530751,0.3440853248748064,0.11416703379696647,0.23235525740981539,0.37156612429535973,0.6479019901874331,0.21393433199591366,1.878330199923468,0.2613906591838676,0.26855319739214867,0.5290543437004089,0.37153920399671836,0.23606992233013008,0.11389601892395189,0.0032490650301019394,1.7904195417631854,0.001530523667847669,0.0053422905439643635,0.007940940432315698
36.0,0.166427720593935,0.23928783900388328,131.79456,131.79456,1.0,0.2992988886896998,0.7207481621414141,2.6113408274362757,0.5346066062558749,0.3010333420109833,0.3509269119815644,0.11416703379696647,0.22925747598086746,0.3676791907261113,0.6477043488719473,0.21396614051731622,1.8786094767735553,0.26217606130886356,0.2672391360915951,0.52199786901474,0.3675528766744027,0.23318774027973507,0.11389601892395189,0.002954366134270207,1.6774108164518111,0.0014578866327936845,0.00478537960812389,0.006969452769248397
37.0,0.16941786926972718,0.2918025032626012,135.45552,135.45552,1.0,0.3025523350226525,0.7213197030911276,2.6406081993322132,0.5330630005385071,0.30169633672325996,0.3529958001295254,0.11416703379696647,0.22852888906813515,0.36642706328946123,0.6468957876962063,0.21444116848202036,1.8827801929161565,0.2607906413876563,0.2677982083922678,0.5315544009208679,0.3661759929811453,0.23221018452438602,0.11389601892395189,0.003016541320699599,1.765201102323772,0.0014919042852460606,0.004884612948723887,0.008365563285678763
38.0,0.17031020050638984,0.2377024006392988,139.11648,139.11648,1.0,0.30629436338638877,0.723319110784148,2.670384520344816,0.5297290982935382,0.29984992825524814,0.3544130486938222,0.11416703379696647,0.22749261773234597,0.3650288087978142,0.6468561188792495,0.21137399171543222,1.8558505706557324,0.25802568218298555,0.2689700996677741,0.5203648209571838,0.36437178318036234,0.23128880197100346,0.11389601892395189,0.0030515015490167716,1.8372142224579875,0.0014216679379042154,0.005057527643805353,0.007682994640933434
39.0,0.16908984623333337,0.2755491830161483,142.77744,142.77744,1.0,0.30600389064019656,0.726130335437841,2.6660920995837687,0.5324208043326711,0.3009916816297722,0.3550648336587382,0.11416703379696647,0.2302759310467072,0.36908471381831115,0.6469485832396851,0.21211356077063756,1.8623439412071576,0.2588397517974983,0.2694285294549728,0.5296860933303833,0.36872798615813557,0.23434426633768637,0.11389601892395189,0.002839510867365379,1.7566630467827054,0.0013378348239754395,0.004693150093874824,0.007182510571118098
40.0,0.16606409806026967,0.20082787290661397,146.4384,146.4384,1.0,0.30686223387184686,0.7253581423585639,2.672810749593502,0.5404242856404701,0.29306029868629735,0.3576949020607836,0.11416703379696647,0.2346227858428158,0.37490971653760735,0.6482926044223565,0.21394875092323173,1.878456797213297,0.2587571649531435,0.2704411158444414,0.5338590145111084,0.3744057058423965,0.2385265729450853,0.11389601892395189,0.002496124076131785,1.5877456200787492,0.001234109055576401,0.004053271670856787,0.007500208323809585
41.0,0.16394110377352172,0.17333971856295863,150.09936,150.09936,1.0,0.30814041021373173,0.7257609215779314,2.6831969976715286,0.5360062096854786,0.29955737004985183,0.35489221087231637,0.11416703379696647,0.22799140021503378,0.36596449147866505,0.6465885771175606,0.21096872443820128,1.8522923490334162,0.2587265055619486,0.2671345029239766,0.5177029371261597,0.36510369560301237,0.23222661554755614,0.11389601892395189,0.00242065446333595,1.5831498835759703,0.0012061072951733431,0.00392095156535657,0.007892620712455568
42.0,0.16811354943495055,0.3767012543595071,153.76032,153.76032,1.0,0.31054306576102486,0.7292232017643151,2.7069971414084284,0.5342012971172595,0.3020100313650378,0.35966776642314635,0.11416703379696647,0.22775946853137963,0.3658595188555489,0.6474724726521094,0.20999621381969774,1.843753765967112,0.26111655239960824,0.2693079908981395,0.5246481895446777,0.3652345878687059,0.23210286463214178,0.11389601892395189,0.0024325927066086847,1.6337172502244357,0.0012018681872459028,0.003960817011657096,0.005784611175935993
43.0,0.16772692045309084,0.2727489894946272,157.42128,157.42128,1.0,0.31371979216892787,0.7302505813953132,2.742849903137202,0.5297767433351759,0.3009294060291915,0.3626191093419022,0.11416703379696647,0.22931841210216464,0.36773806788937924,0.6452861071696072,0.20623543563414565,1.8107343661576845,0.25990521327014215,0.26543841692255205,0.5394419431686401,0.36703947903460454,0.23361291014972274,0.11389601892395189,0.002303309996689408,1.5878694842003824,0.00114659093253561,0.0037415292106949345,0.005843052963642408
44.0,0.1689560022550406,0.34050307821424913,161.08224,161.08224,1.0,0.31631752497134674,0.7313066046568335,2.7586543785046826,0.5332113148897664,0.30103552121668753,0.35916171877783065,0.11416703379696647,0.23053892894690628,0.3696080944330589,0.6442582192257701,0.2066052082679572,1.8139809470066466,0.25833021340321977,0.2644720635987012,0.5153075456619263,0.36916149572230805,0.23521573583639704,0.11389601892395189,0.0022558017346967227,1.594729147176622,0.001100378146591158,0.0036958061507602166,0.006913008386869713
45.0,0.16981324155364294,0.3704963081548068,164.7432,164.7432,1.0,0.3174512037858873,0.7320412546693674,2.7782719891882266,0.5411487339602911,0.3001281175093538,0.36115884540676113,0.11416703379696647,0.230591782145294,0.36952906823624737,0.643416289057847,0.2093938845826554,1.8384653525288466,0.2551106924163919,0.2686991344787495,0.5262965559959412,0.36904220669696264,0.23528502017960007,0.11389601892395189,0.002219456256589221,1.6115810510746087,0.001071619790413041,0.003644732470350794,0.007068248330481086
46.0,0.1681407324149526,0.30464331297565,168.40416,168.40416,1.0,0.3227038184892777,0.7352325264650874,2.8271211656226556,0.5393564577174387,0.2993750085692735,0.3661805476008176,0.11416703379696647,0.23071782747162287,0.37068121542246657,0.6436215729894434,0.2094701319723951,1.8391347998937333,0.25470332850940663,0.2672043010752688,0.5322849750518799,0.3692095755662295,0.2355424991667614,0.11389601892395189,0.002301332981250884,1.7143081336780597,0.001021511800160016,0.0038892164634457467,0.007850823500143898
47.0,0.16976507396702015,0.5123927051730758,172.06512,172.06512,1.0,0.32103766946592205,0.73338607199745,2.8181645537276077,0.5186535972384182,0.30857741197948135,0.36247787908464846,0.11416703379696647,0.2231942244108252,0.3603643326366795,0.6426933778902455,0.20852843634456264,1.8308667705391581,0.26083315888633035,0.26498348277489386,0.5100317597389221,0.3591179024908157,0.2279573085309975,0.11389601892395189,0.002221384195599979,1.6960152918072708,0.00104072019998087,0.003682146603436521,0.00746368958581177
48.0,0.16854775481408907,0.29897421188900886,175.72608,175.72608,1.0,0.32073398933898345,0.7339915242681248,2.795871439509259,0.5304495600289626,0.3011908359103985,0.36276987751725503,0.11416703379696647,0.22754357916250637,0.3656981221869087,0.6400736547401865,0.2073443884803288,1.8204709035420472,0.2573099415204678,0.26200873362445415,0.5148141980171204,0.364947880435135,0.23232329467275997,0.11389601892395189,0.002133999271973987,1.6697879753810412,0.0010023428859776795,0.0035335141868969417,0.007086805858381444
49.0,0.17141623524615887,0.38652210315533625,179.38704,179.38704,1.0,0.3223965057480845,0.7373389102841656,2.8163933721454404,0.5426137682733441,0.30522956406896146,0.3669798212469144,0.11416703379696647,0.22900511637034307,0.368646759996448,0.6416190946233179,0.20640393564949427,1.8122137858682288,0.25635633722041673,0.26181609853910054,0.5308915376663208,0.3674756934124788,0.23406385188051693,0.11389601892395189,0.0020677290365723935,1.6588690205480816,0.000935805270489785,0.003462867247486006,0.008050432337427036
50.0,0.17076386534387958,0.45069920539702385,183.048,183.048,1.0,0.3248863019908994,0.7388888939685817,2.845010463943062,0.5297476139143029,0.31002894576222895,0.368935264560133,0.11416703379696647,0.2276581845519952,0.36666896414418854,0.6432206682040916,0.20768552112385835,1.8234660270481402,0.25812167749556997,0.26582278481012656,0.5143556594848633,0.3658258098267822,0.2327944020587065,0.11389601892395189,0.0019476753219006381,1.5999921720613202,0.0008732444345724204,0.0032694524628134754,0.00817899696916015
51.0,0.1722933278777299,0.59444163173524,186.70896,186.70896,1.0,0.3250629323825521,0.7376691415217433,2.834157827145553,0.5305454500844372,0.3108369189273982,0.36278768586615173,0.11416703379696647,0.2275113317786511,0.3663738175836876,0.639069623304111,0.20554290464635344,1.8046539869281468,0.2552,0.2619563831143986,0.5213930010795593,0.3657411525584815,0.23282847457900363,0.11389601892395189,0.0019721955298794562,1.6564715716394858,0.0008635182520286793,0.003339143844401852,0.006773170616757816
52.0,0.17107544188930218,0.5533538392110523,190.36992,190.36992,1.0,0.3263793471275509,0.7402506609968249,2.8527920279798535,0.5278750680805762,0.30703331570208037,0.37183044276478205,0.11416703379696647,0.2258928159576334,0.3638365839397764,0.6418673729765829,0.20788350527488367,1.8252043156458964,0.25832916458229116,0.2646641438032167,0.5136330127716064,0.36346315658853473,0.23105515293604062,0.11389601892395189,0.0019174475799906322,1.6478865942699485,0.0008785125549969288,0.0031958240163589315,0.0071244687875944126
53.0,0.16913537622273117,0.3252716408191598,194.03088,194.03088,1.0,0.3260448079744987,0.7403187158404254,2.8398984253275694,0.522051791818336,0.3116504064246969,0.3691015333030911,0.11416703379696647,0.2227039335965432,0.35887112151592754,0.6406082613843982,0.20705514743541675,1.8179313850615535,0.25804436113714463,0.265039658328249,0.5118693709373474,0.35827588314420317,0.22778068161567472,0.11389601892395189,0.001709468580811611,1.5022491273612104,0.0008194307331908933,0.0028015030940873316,0.007481225191275959
54.0,0.1836973140063708,1.802654654718706,197.69184,197.69184,1.0,0.3272765647944298,0.7417779319983111,2.8505715212101173,0.5342408826929769,0.30969559333149194,0.371552802784364,0.11416703379696647,0.22496555058244688,0.3626561196331093,0.6378889708842178,0.20847781735831183,1.8304223389714087,0.2554305663304888,0.26240272373540857,0.5195561647415161,0.3619441429536807,0.23089483792157364,0.11389601892395189,0.0017459258262035348,1.5682765852834564,0.0008120410230195639,0.0028874556171302793,0.009021172367245034
55.0,0.17136394415982334,0.47704789744171283,201.3528,201.3528,1.0,0.32713562818782477,0.7423806154681353,2.8541034897151927,0.5362385422041992,0.3146098201404092,0.3716664989251406,0.11416703379696647,0.22368512606375682,0.3610213661557794,0.6370872993574831,0.2083649455521014,1.8294313314956705,0.25810987245154166,0.2633033033033033,0.5152260065078735,0.36016343928557953,0.22955798010810402,0.11389601892395189,0.0019143054802042495,1.7567909196777691,0.0008579350266977631,0.0032031126472804013,0.009029075739515034
56.0,0.18493344191090894,5.457125346452786,205.01376,205.01376,1.0,0.3254885272497662,0.7393821527592375,2.83496982353311,0.5304272412706094,0.3067400851848475,0.36886997421199974,0.11416703379696647,0.2249983970150304,0.36251313512873007,0.6381073940917883,0.20601143266131133,1.808767633914094,0.2561926379157209,0.2600770218228498,0.5193754434585571,0.3617570751747636,0.23060180827991078,0.11389601892395189,0.001895001972548188,1.77740147419172,0.0008111620948786986,0.003215015953240247,0.007964858172463582
