round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_ece,fed_f1_best_threshold,fed_brier,fed_auroc,fed_auprc,fed_auprc_lift,fed_f1,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6440717670933492,0.4844824419618397,24.82176,24.82176,0.5412350858791136,0.11375511488825935,0.34934297802362346,0.5328147769687234,0.2190616754461635,0.677625323760054,0.24885276387605512,2.178794930608811,0.2874146452785166,0.307187741638849,0.6216089185238893,0.1540139671846465,1.3522331038408046,0.2197899718976483,0.24878436919812574,0.4912850558757782,0.36164572790420324,0.2301605328891149,0.11389601892395189,0.007350426015957204,0.734595809597522,,0.007350426015957204
12.0,0.6291063408839594,0.5102313262003874,26.8032,26.8032,0.5412350858791136,0.11375511488825935,0.34263477645225787,0.5368000318428462,0.21550468042577275,0.6874792131257806,0.26211198639620353,2.297719288180997,0.2893173110712284,0.31226836170553735,0.5982186856417055,0.14337679345669935,1.2588393765758548,0.20795825179386823,0.23967759105771422,0.4819987118244171,0.3624936561200728,0.2310596878342155,0.11389601892395189,0.0076213181740346315,0.7877710023894906,,0.0076213181740346315
13.0,0.6072444931140468,0.8829079190014918,28.78464,28.78464,0.5412350858791136,0.11375511488825935,0.3354203908889782,0.5528859689958373,0.21072951581795424,0.6974524203868162,0.2740565227014844,2.404079898385627,0.29766393810108677,0.32523022371139665,0.6216167619312281,0.15193557834653407,1.3339849784212485,0.24039267329103317,0.2536033914272256,0.4942721724510193,0.3599215268869754,0.2287707301155998,0.11389601892395189,0.007807719878502487,0.8458164447220042,,0.007807719878502487
14.0,0.5988466247360096,0.9021421040441094,30.76608,30.76608,0.5412350858791136,0.11375511488825935,0.3449051035055114,0.5642459651303434,0.21632690180336786,0.7073626898605438,0.28406689354305015,2.4926575893278144,0.3006372338618696,0.33070315930655797,0.6149059802605155,0.14783492110172303,1.297981461498071,0.2322866814520836,0.2492146596858639,0.4854715168476105,0.3611259945455054,0.22975265281597132,0.11389601892395189,0.007596623524850044,0.8636244048830122,,0.007596623524850044
15.0,0.6387772618388339,0.674799631384762,32.4352,32.4352,0.4559241291901578,0.11375511488825935,0.34692525785881884,0.5473556788754906,0.21941745483064143,0.6680411630414954,0.23956768365586822,2.087688534403857,0.27735701896823256,0.29631498610822055,0.6135639544406711,0.14878025065884523,1.3062813965269977,0.23729896687613164,0.24584004294149223,0.48835188150405884,0.366880686347969,0.23411288562402785,0.11389601892395189,0.010964393441711025,0.5911420930642635,0.010964393441711025,
16.0,0.6333272759616925,0.6336217422423738,34.41664,34.41664,0.5412350858791136,0.11375511488825935,0.340894649392372,0.5193781674958866,0.21427666328237013,0.6828302967192953,0.2549642986952034,2.2301786636173446,0.28744368598194403,0.30839989152207814,0.5990708185138949,0.1414857793126304,1.2422363893781057,0.22236327091928487,0.2411764705882353,0.4852805733680725,0.3662465872363324,0.23379990680683216,0.11389601892395189,0.00559038199973716,0.6593618437182158,,0.00559038199973716
17.0,0.6210006072113796,0.847829240362462,36.39808,36.39808,0.5412350858791136,0.11375511488825935,0.355683766072572,0.5525525194239534,0.22380588174706464,0.6940466835592775,0.26716954256695724,2.3434342731929036,0.28887555417084065,0.3180902245347568,0.6144922248365798,0.14850855987204076,1.3038959682269455,0.24225882352941178,0.24878312601406166,0.48967957496643066,0.36722156175508,0.2342869172616452,0.11389601892395189,0.006037995009441664,0.7337670408887789,,0.006037995009441664
18.0,0.606441328484722,0.7787018295177088,38.37952,38.37952,0.5412350858791136,0.11375511488825935,0.3429971387659675,0.5523689719165014,0.2141851427027816,0.7045047132887008,0.2776947309276891,2.440794598937041,0.29726202848170036,0.32807490393920363,0.5977568281692424,0.14166994768190988,1.2438533762668438,0.22083333333333333,0.24127079274689048,0.48698997497558594,0.36717866067227817,0.23452383531694432,0.11389601892395189,0.006844323242392249,0.8660990374628454,,0.006844323242392249
19.0,0.5918691256673891,1.0248539209252652,40.36096,40.36096,0.5412350858791136,0.11375511488825935,0.3305040642470802,0.555200362779601,0.2065720241959492,0.7163663516009403,0.2898454805241444,2.551749963919854,0.31443836849784307,0.3366636726526084,0.6095393954647988,0.1466813923592193,1.2878535505016915,0.23748567061520826,0.24734253530065048,0.49119797348976135,0.3679607184569592,0.2349054743764661,0.11389601892395189,0.006888057302222429,0.9101143828593194,,0.006888057302222429
20.0,0.6444345884938232,1.0165039404891363,44.01152,44.01152,0.9971592150692714,0.11375511488825935,0.333409401154111,0.5387419905758594,0.2113207838850862,0.6666273846650962,0.23887363388204885,2.082881625153199,0.2720474877080659,0.29604440315387437,0.61097324562304,0.14848713139522604,1.3037078275261804,0.24149845426441172,0.2457075656605253,0.4921034574508667,0.37058758176478834,0.23690461665775636,0.11389601892395189,0.006666707343646485,1.3016876520123333,0.009957239839118205,0.005268808012213018
21.0,0.6405838513242625,0.797422539701754,45.99296,45.99296,0.5412350858791136,0.11375511488825935,0.34659971237525017,0.5412149696913686,0.2185538652671193,0.6808138773209731,0.25396725434280165,2.2193409448682666,0.28593588167718015,0.3051729739332349,0.6189112632785122,0.15694571516714395,1.3779736697551848,0.24143587764160956,0.24502247912652536,0.4922124743461609,0.3697402186470895,0.23625365600193235,0.11389601892395189,0.005031984910097917,0.700373058905825,,0.005031984910097917
22.0,0.6287295693790961,1.0118177614254538,47.9744,47.9744,0.5412350858791136,0.11375511488825935,0.35862298076342103,0.583974417101335,0.22565778570848227,0.6971019933923596,0.273054943565323,2.3969841414146065,0.29152265933012006,0.3233141391274666,0.634461401877167,0.17037480212652006,1.4958802224709797,0.25628847845206687,0.25667695019832526,0.5000675916671753,0.37142862402125043,0.23729813656176008,0.11389601892395189,0.005604096800669058,0.804611714091152,,0.005604096800669058
23.0,0.6020803878491161,0.8057675091080301,49.95584,49.95584,0.5412350858791136,0.11375511488825935,0.33115610888015,0.547317760950145,0.20601783394409612,0.7095680936104337,0.2882709324140331,2.5291859558137237,0.30702796983000474,0.33905961660130124,0.6438831788604585,0.17613329643572787,1.5464394462578333,0.26252285191956126,0.26560808372428724,0.5047841668128967,0.3685059947038526,0.23498784175607298,0.11389601892395189,0.007058514252995895,1.0556578922551125,,0.007058514252995895
24.0,0.5889376513839515,1.1918259943051654,51.93728,51.93728,0.5412350858791136,0.11375511488825935,0.3293882608982106,0.5581491162914279,0.20517907974566213,0.7200851513711971,0.29992859709763403,2.636933162069668,0.3112790372259911,0.3434292661810344,0.6552340701149917,0.1940981228857524,1.70416951109899,0.2685451408855664,0.28015257135341315,0.5061196088790894,0.36647135159246835,0.23326886804976213,0.11389601892395189,0.006520280245968565,1.0241633313708007,,0.006520280245968565
25.0,0.6441961598207862,1.2597103234227147,53.6064,53.6064,0.4559241291901578,0.11375511488825935,0.312025455203931,0.5094225633414542,0.1989167120540989,0.6721072568692653,0.24480798054764716,2.1333572776136935,0.2794553738546785,0.30013993464848443,0.6520499228233817,0.1857590189855492,1.6309526947520445,0.2694463565739011,0.275743555849306,0.5058274269104004,0.36439428420544173,0.23175739900453152,0.11389601892395189,0.008382579664865311,0.5258656193036586,0.008382579664865311,
26.0,0.647225717388367,1.2760348977367175,55.58784,55.58784,0.5412350858791136,0.11375511488825935,0.3566283598471859,0.5566130798419092,0.22431842110098363,0.6887188709701159,0.2620654008895116,2.29386457940728,0.28268892247470806,0.315038539369852,0.6553949164379695,0.19443185268848878,1.707099638120894,0.27053518917859243,0.2800359020387229,0.5049309730529785,0.36841134298243133,0.23477174234735135,0.11389601892395189,0.004453972825510603,0.7221466858172789,,0.004453972825510603
27.0,0.6202438827037876,0.8561527365431276,57.56928,57.56928,0.5412350858791136,0.11375511488825935,0.33411136131955277,0.5594051216697032,0.21002716555813933,0.7004314944773279,0.27756948743594073,2.43080813146821,0.29419483122525736,0.3216429142896588,0.6609304043046828,0.2150600950041393,1.888214329490607,0.27364016736401675,0.28063476912063,0.5027654767036438,0.36624858967520774,0.2328880119080585,0.11389601892395189,0.004835055526426565,0.8039677195483819,,0.004835055526426565
28.0,0.6018288477121688,1.3045566013992453,59.55072,59.55072,0.5412350858791136,0.11375511488825935,0.3370714764787617,0.5680632846813964,0.21068916079585265,0.7132622833444527,0.28839913226291736,2.5280804923068585,0.30306593305513896,0.33413832262747106,0.6593176366129552,0.2107311835039255,1.8502067543258929,0.2693861066235864,0.27964733639637407,0.503801167011261,0.3701123969757933,0.2358781293615005,0.11389601892395189,0.005987548194636353,1.0289400968467817,,0.005987548194636353
29.0,0.5760727858967138,1.168326742340176,61.53216,61.53216,0.5412350858791136,0.11375511488825935,0.31717679278868194,0.5711366202608386,0.19766311696620573,0.7269920006901949,0.3071803230826212,2.689282682537132,0.3218536272876741,0.35217144993490435,0.6582446584890088,0.20594571119250538,1.808190603483822,0.2775050879923381,0.28092351347865346,0.5018620491027832,0.36237254913550776,0.23011185379429558,0.11389601892395189,0.006027023434330633,1.074494757456705,,0.006027023434330633
30.0,0.6506305800755494,2.2070104506065316,65.18272,65.18272,0.9971592150692714,0.11375511488825935,0.34597957521855255,0.5744882018677948,0.21879292605318185,0.6753726191394713,0.24844375538620747,2.16406432183912,0.27546577509829656,0.3017480473760064,0.6478449152809103,0.19281153787066063,1.6928733742607849,0.2693751379995584,0.27012641383898867,0.500051736831665,0.37295712281097804,0.23846814307764547,0.11389601892395189,0.005448518141520669,1.366228953236714,0.007946746783641441,0.004530332124611645
31.0,0.6442807014986274,1.2601620098514372,67.16416,67.16416,0.5412350858791136,0.11375511488825935,0.33853545447387595,0.5494731784729903,0.2130558704152499,0.6879120791818095,0.2626728985528545,2.294424277709792,0.2831139801633833,0.30732614355482196,0.6453869420143548,0.18880682296749352,1.657712225161789,0.2707442727173079,0.270974930362117,0.5002304911613464,0.37445652215804426,0.23970931404880896,0.11389601892395189,0.004038412426804976,0.7546337635722011,,0.004038412426804976
32.0,0.6202045872055251,0.9477289158468578,69.1456,69.1456,0.5412350858791136,0.11375511488825935,0.31766466876391647,0.5609607848462197,0.20161173114296518,0.7047085539983037,0.28170963700856577,2.4693008794289026,0.30112649730739544,0.32948207232446597,0.648567324470442,0.19122597332416716,1.678952215633176,0.2715325295970457,0.27199477351916374,0.5000371932983398,0.373493868138963,0.23887585106024742,0.11389601892395189,0.004334831900112291,0.8288407763466239,,0.004334831900112291
33.0,0.5994643582426389,1.228777681685591,71.12704,71.12704,0.5412350858791136,0.11375511488825935,0.33233971342568713,0.5678558159144673,0.20694797423874356,0.7195984039917898,0.29910522732895484,2.6292388013683703,0.31150853083380214,0.3407101108854366,0.6545720363377909,0.19863550819911913,1.7440074734459998,0.27244149493538244,0.27545072522705705,0.502620279788971,0.37449264787056885,0.23962665672853914,0.11389601892395189,0.005430392501035009,1.0681211138144135,,0.005430392501035009
34.0,0.5824763202938701,1.322073040679393,73.10848,73.10848,0.5412350858791136,0.11375511488825935,0.32106279751536854,0.5910863789553008,0.20053207641075518,0.7275306884562772,0.3087126242646602,2.7243529261843005,0.3162323107758263,0.350820443187937,0.6545806201627824,0.19973306933354368,1.753643992305868,0.271395881006865,0.2773837667454689,0.5024666786193848,0.37365487796580266,0.23895819934964596,0.11389601892395189,0.005520501188622929,1.1247797547839582,,0.005520501188622929
35.0,0.6347193084473255,1.4490857524899359,74.7776,74.7776,0.4559241291901578,0.11375511488825935,0.34186780363776265,0.5504124526055234,0.2164235287559712,0.6806217688070354,0.2526347327395471,2.2008975606492536,0.2809642365496933,0.3048211249178948,0.6512757345959621,0.19687315648892573,1.728534134458005,0.27145922746781115,0.27690517742873766,0.5013561248779297,0.3734906145455259,0.23886214545977233,0.11389601892395189,0.0067829586824408004,0.4917521837633103,0.0067829586824408004,
36.0,0.6333575053974025,1.278314961765985,76.75904,76.75904,0.5412350858791136,0.11375511488825935,0.33245753051585886,0.5550607910800138,0.20831126050125967,0.6949090936834137,0.265777331688313,2.323070178594417,0.29473799305585374,0.3172222331219526,0.6457565735659653,0.18675192588130785,1.6396703558708376,0.2725416442772703,0.2732822732822733,0.5004443526268005,0.3742234747827044,0.23955680318841407,0.11389601892395189,0.004303452502970361,0.9037938148248941,,0.004303452502970361
37.0,0.6138703564989998,1.499216588186091,78.74048,78.74048,0.5412350858791136,0.11375511488825935,0.33195604265420975,0.530187386550129,0.20660211556787486,0.7106565402746918,0.28324347761637614,2.4832374227454657,0.3048873425144476,0.33074792522142055,0.6514166774884772,0.1894842845276249,1.6636602957487312,0.26836813611755606,0.27608420568273323,0.5024636387825012,0.3762621048370481,0.2411091409063091,0.11389601892395189,0.004906004874248817,1.0569933897349983,,0.004906004874248817
38.0,0.597293148735867,1.4557324857544423,80.72192,80.72192,0.5412350858791136,0.11375511488825935,0.3481212050167079,0.5695045571676919,0.21725193273898757,0.7202892910055017,0.2975218977139209,2.6171734656126757,0.3024113182525651,0.339621916701246,0.6563608351891044,0.21167425819414654,1.8584868917629243,0.26235367706192475,0.2771993753253514,0.5063788294792175,0.37796312100790463,0.24214829598036264,0.11389601892395189,0.004905038679752101,1.0911540462402627,,0.004905038679752101
39.0,0.572717289030059,1.333252049814208,82.70336,82.70336,0.5412350858791136,0.11375511488825935,0.31653006076103335,0.5549205748472795,0.19724217053355506,0.7343503780398019,0.31578131820201794,2.7860583308633986,0.32228058309487595,0.35729974249546853,0.6457164278698426,0.1885630213954159,1.6555716624416783,0.2685691946833464,0.27362736273627364,0.5023866891860962,0.3740229955094649,0.2393413656080864,0.11389601892395189,0.005094514849109854,1.1757974864449352,,0.005094514849109854
40.0,0.6460159799671151,2.034045956228991,86.35392,86.35392,0.9971592150692714,0.11375511488825935,0.33221776038560713,0.5655486485550604,0.21183619673799092,0.6819512791596244,0.2541730357471235,2.214238522829388,0.280754711881312,0.30964974552564056,0.655497119172957,0.20939583863929276,1.8384825090252355,0.26762931460785283,0.27967970291284666,0.5033804774284363,0.37254422767316275,0.23759610228815708,0.11389601892395189,0.004856515890782951,1.5265370993874967,0.006822480159003116,0.00421027090510795
41.0,0.6404334664829828,1.8881808367247934,88.33536,88.33536,0.5412350858791136,0.11375511488825935,0.3560730264728217,0.5844955170345937,0.2250299763139263,0.6997309748347049,0.2723081031937135,2.3799348334479222,0.285185483740847,0.31907254785335115,0.6564780972661823,0.21259694196527618,1.8665879981918128,0.273041113087143,0.2807839270306915,0.5035780668258667,0.37084082786699346,0.2365001632999594,0.11389601892395189,0.004168986234508299,1.001502830768004,,0.004168986234508299
42.0,0.609502081104221,1.5250937636906061,90.3168,90.3168,0.5412350858791136,0.11375511488825935,0.3394187878361187,0.5526366473857734,0.21133558330069296,0.7142129455473032,0.28957239276643815,2.54521552323569,0.2971399145754719,0.3346637987784448,0.6531546510602355,0.20608433930582823,1.8094077497425987,0.2685988366159812,0.27670496211195306,0.5036830306053162,0.371071407983825,0.23654915662310522,0.11389601892395189,0.004173195644532891,1.0252962497761473,,0.004173195644532891
43.0,0.5912460557986727,1.6204028639719703,92.29824,92.29824,0.5412350858791136,0.11375511488825935,0.32058233509715534,0.5480157863729813,0.19866292793000206,0.7281346078630332,0.3073618370962759,2.7112257119189045,0.31787154325174005,0.34897425967900847,0.651236868943917,0.20154629609109936,1.76956401106233,0.26578138935685264,0.2745146839223494,0.5040030479431152,0.36964882802780863,0.23576389666622283,0.11389601892395189,0.003949646320938662,0.9966832284117118,,0.003949646320938662
44.0,0.5675208312257768,1.597913291599741,94.27968,94.27968,0.5412350858791136,0.11375511488825935,0.31601399656911083,0.561780755670708,0.19573203848480175,0.7409404846878088,0.3250759141634369,2.872780301590719,0.32623937489001276,0.358314291543637,0.6461538515597639,0.19733511790574054,1.732590127118497,0.2645204862674471,0.2669021190716448,0.5017799139022827,0.36591490156109724,0.233111517117202,0.11389601892395189,0.004464183682042547,1.1592575542163104,,0.004464183682042547
45.0,0.649346343696342,2.828528339636427,95.9488,95.9488,0.4559241291901578,0.11375511488825935,0.3265920034421243,0.5647159076408655,0.20681297632454135,0.6842966308746684,0.25768208179678825,2.2439047077974115,0.282203316902147,0.3087400452023575,0.6495079435268648,0.20071158222721194,1.7622352749767891,0.26956521739130435,0.27165043432482233,0.5009557008743286,0.36679823698338243,0.2336258089724913,0.11389601892395189,0.006193080010098633,0.5160096371546388,0.006193080010098633,
46.0,0.6389571298207243,2.3847810187868106,97.93024,97.93024,0.5412350858791136,0.11375511488825935,0.34859525800433727,0.5623454951624619,0.21914796873915507,0.7017032703884406,0.27405274745131286,2.398946657109725,0.29181898867642214,0.32170856936075987,0.6531049677807885,0.20651531668610995,1.8131917044791508,0.272,0.2789820923656927,0.5027002692222595,0.36983374797186125,0.2358557548505792,0.11389601892395189,0.0036857277161301857,0.9797161554452032,,0.0036857277161301857
47.0,0.6098185565985215,2.0534981295713526,99.91168,99.91168,0.5412350858791136,0.11375511488825935,0.3327266179397468,0.5438312461588568,0.2076634583277217,0.7139644964957608,0.29129439109825517,2.556250463658943,0.30573054382923415,0.33349592521825716,0.6558410243484966,0.21653654154559498,1.9011774387845455,0.2733650147092102,0.2795230157712527,0.5023728609085083,0.3689381151159982,0.23505372436475488,0.11389601892395189,0.003526542387844408,0.9565951704280451,,0.003526542387844408
48.0,0.5891836726178046,1.7912353873635094,101.89312,101.89312,0.5412350858791136,0.11375511488825935,0.3385107535090143,0.5590087421217317,0.21116504205895112,0.728744522355118,0.3061248020421154,2.6946500603549635,0.3147843205359545,0.34318478753174214,0.6561793199191074,0.222163047479295,1.9505778127998727,0.2687224669603524,0.2812960235640648,0.5079097151756287,0.3729546061279226,0.23788590826222097,0.11389601892395189,0.0036612602230325256,1.0166965428506956,,0.0036612602230325256
49.0,0.5723164073157333,2.362079757151883,103.87456,103.87456,0.5412350858791136,0.11375511488825935,0.3411259235298132,0.6046654065149852,0.21152633216310834,0.744520942288089,0.3261335922049846,2.8822696463698185,0.3184463148432235,0.3609543931569284,0.6543003281581234,0.21915288123187948,1.924148739370841,0.2727680574248542,0.27939821922014124,0.5060368180274963,0.3728383673869932,0.23801295025512367,0.11389601892395189,0.004250620721334912,1.2136399594601244,,0.004250620721334912
50.0,0.6486390408413145,2.5305693741760984,107.52512,107.52512,0.9971592150692714,0.11375511488825935,0.33499266285640394,0.5353937904002496,0.21068891239772755,0.6879138469416851,0.26126799676102963,2.2715828830955065,0.28774932832600114,0.31085574787629716,0.6515023149471652,0.2107201931205168,1.850110259439482,0.2656218196621209,0.2739839646115565,0.5050367712974548,0.3756394848138254,0.24043747113360092,0.11389601892395189,0.0039012378759541266,1.4866925321985036,0.00571475520117897,0.003349366278264368
51.0,0.6431769236238067,2.1336322864961828,109.50656,109.50656,0.5412350858791136,0.11375511488825935,0.3511136282281994,0.5523702037083043,0.2201524045459416,0.7067897455031955,0.2784274470923034,2.4301519873080704,0.292280103389394,0.32478289577251324,0.6523421744555508,0.2148946263994728,1.886761525378314,0.2596241561758803,0.27465341354956835,0.506437361240387,0.3790663801595989,0.24302647541707198,0.11389601892395189,0.0031814821693567836,0.9405253335135058,,0.0031814821693567836
52.0,0.6139678398540948,1.313652179261257,111.488,111.488,0.5412350858791136,0.11375511488825935,0.33709324981083905,0.5708101936564117,0.20974316882403912,0.7211491130845267,0.3006666641535055,2.6286635554889033,0.3030274359583697,0.33063884884192396,0.6531052187698234,0.21818011686901245,1.9156079284447232,0.26055045871559634,0.27675276752767525,0.5074005722999573,0.379740013414579,0.24348067418037966,0.11389601892395189,0.003240833525334173,0.9791830141330138,,0.003240833525334173
53.0,0.5891839430913841,1.4114495605774058,113.46944,113.46944,0.5412350858791136,0.11375511488825935,0.3284721383488817,0.5791380610336924,0.20432953186666242,0.7330582655108931,0.3150364522442499,2.767611106862738,0.3153623536485042,0.35024605976154904,0.6521504941296427,0.2146180635091582,1.8843333203108548,0.26131023680088455,0.27684842293449113,0.5066967606544495,0.38035169744492786,0.24400878837365397,0.11389601892395189,0.003522104243393163,1.0880021527409554,,0.003522104243393163
54.0,0.5712163082548296,2.3185195983810765,115.45088,115.45088,0.5412350858791136,0.11375511488825935,0.30779736222331067,0.5672849999346147,0.1912318116449009,0.7459785682858731,0.33301127484693055,2.9333082459520536,0.33160231493482945,0.3609395540304321,0.6482717974313682,0.2043383536449106,1.7940781036547628,0.26555589838527205,0.27262044653349005,0.5026706457138062,0.3753428473386919,0.24017873762010927,0.11389601892395189,0.0038445409886703067,1.2225703878793865,,0.0038445409886703067
55.0,0.6452185774295799,2.718992159788791,117.12,117.12,0.4559241291901578,0.11375511488825935,0.33484052301038303,0.5485436194885592,0.21173480554588048,0.6926643114986845,0.26443108390240855,2.2990863545856586,0.28955756981602543,0.31542531222247777,0.6488039067346834,0.20493032597383076,1.7992755840804433,0.26759393813576915,0.2756527018822101,0.5033665895462036,0.3756584496459469,0.24037838886151586,0.11389601892395189,0.0051947466600868915,0.4923080715816468,0.0051947466600868915,
56.0,0.6409736837517357,2.3789501829559208,119.10144,119.10144,0.5412350858791136,0.11375511488825935,0.35560180578213146,0.5631180810410533,0.22320708875870848,0.7077129751310512,0.27731194486380567,2.422824101925188,0.2894738689665262,0.32812148194316965,0.6468233648102029,0.20234344322397668,1.77656291357366,0.2618042226487524,0.27491810949929807,0.5036522746086121,0.37941905711838203,0.24340249348287324,0.11389601892395189,0.0029542339632812865,0.9566652742214501,,0.0029542339632812865
57.0,0.6031125642377071,1.6423536842740485,121.08288,121.08288,0.5412350858791136,0.11375511488825935,0.33204505839524334,0.5647885822822059,0.20668980961896763,0.7231568160547551,0.301298236172519,2.6432960007877506,0.3140874588556927,0.34160557273034486,0.6418100847293803,0.19324599204017678,1.6966878549917244,0.26455787203450754,0.2718849061204584,0.5032265186309814,0.3773115738477121,0.24188638016030542,0.11389601892395189,0.0027938854793239537,0.9224787696730345,,0.0027938854793239537
58.0,0.5907207550989496,1.9785206480657547,123.06432,123.06432,0.5412350858791136,0.11375511488825935,0.33098655460980747,0.56050006238627,0.20530707893672523,0.7367398947755924,0.319464797360098,2.8042916165512204,0.32258084513004026,0.35317674897593465,0.6455869175278645,0.19919100847862775,1.7488847315341824,0.2614417029511369,0.2743865586848785,0.5046811103820801,0.3779051274509685,0.24217636929608727,0.11389601892395189,0.0033706258567858744,1.1402871527243406,,0.0033706258567858744
59.0,0.5665654845991038,2.148408238118272,125.04576,125.04576,0.5412350858791136,0.11375511488825935,0.3185736016591076,0.5764075819035915,0.1967983907644466,0.7456004100083475,0.3289194612021492,2.8908648260695777,0.33194244391925265,0.36164276009884666,0.6474971950720412,0.20203769524269188,1.7738784652130115,0.26978912790081594,0.27501185395922234,0.502473771572113,0.3750198287109861,0.2398678739501463,0.11389601892395189,0.0034777740400420407,1.2073642801260576,,0.0034777740400420407
