round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auroc,fed_f1_best_threshold,fed_auprc,fed_brier,fed_f1,fed_auprc_lift,fed_ece,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6312002946284587,0.36379828400532493,21.90336,21.90336,0.0,0.11455186304128903,0.7001839676031292,0.562975553146677,0.2762647180806854,0.1994337520355327,0.30760038803529655,2.434010297911289,0.3168352670704501,0.3304462584161122,0.4497119248253706,0.10357999373297733,0.9094259370218853,0.0,0.20450951154489178,0.454367995262146,0.3659734537964576,0.23496770411507872,0.11389601892395189,0.0,0.0,,
12.0,0.6141233359975848,0.43952654470993713,21.90336,21.90336,0.0,0.11455186304128903,0.7089729441783192,0.5600887682712811,0.28474122819110925,0.2069034721852705,0.31034688407874617,2.5272337565031706,0.32917098377903736,0.3390161981862131,0.4497119248253706,0.10357999373297733,0.9094259370218853,0.0,0.20450951154489178,0.454367995262146,0.3659734537964576,0.23496770411507872,0.11389601892395189,0.0,0.0,,
13.0,0.6424583204321397,0.30447082494395267,25.55392,25.55392,0.9971592150692714,0.11455186304128903,0.6775668947516634,0.5601590006459366,0.25003505681350213,0.22301278274950556,0.2843766286460194,2.193166136672638,0.3531246468179071,0.31102117608821517,0.34692094683705876,0.08199466053262386,0.7199080468946988,0.0,0.20450951154489178,0.436041921377182,0.36586836865380373,0.23528917287199513,0.11389601892395189,0.008518740587213145,1.3377530318684876,0.006899599110586234,0.009777904103785252
14.0,0.6441226384621681,0.35051150089657174,25.55392,25.55392,0.0,0.11455186304128903,0.6920720919181684,0.5761026144515412,0.2673532290683914,0.21616817318035125,0.29667886459021114,2.3547496334377445,0.3424469145119925,0.3270857194447465,0.34692094683705876,0.08199466053262386,0.7199080468946988,0.0,0.20450951154489178,0.436041921377182,0.36586836865380373,0.23528917287199513,0.11389601892395189,0.0,0.0,,
15.0,0.6249266682005067,0.46633111390542636,25.55392,25.55392,0.0,0.11455186304128903,0.70069555241979,0.5769542764219543,0.27421385984452723,0.2141766056584116,0.30349641581536596,2.432759626978922,0.34030591142255984,0.32947485518147046,0.34692094683705876,0.08199466053262386,0.7199080468946988,0.0,0.20450951154489178,0.436041921377182,0.36586836865380373,0.23528917287199513,0.11389601892395189,0.0,0.0,,
16.0,0.612509695533875,0.5021791418685629,25.55392,25.55392,0.0,0.11455186304128903,0.7140100712860581,0.5895652775704292,0.2902920951549287,0.22423461937224112,0.3013418207141108,2.572079538359861,0.35487417609985145,0.3441711180297324,0.34692094683705876,0.08199466053262386,0.7199080468946988,0.0,0.20450951154489178,0.436041921377182,0.36586836865380373,0.23528917287199513,0.11389601892395189,0.0,0.0,,
17.0,0.641838628619901,0.38727425436144614,29.20448,29.20448,0.9971592150692714,0.11455186304128903,0.6798366786258396,0.5580081259784891,0.2536169937670626,0.21199758753148107,0.2891448110422224,2.2289766088102594,0.3359161205106759,0.3150169835845823,0.43356454526885924,0.09401940026068223,0.8254845177991582,0.031413612565445025,0.20471941664024637,0.4757043719291687,0.37108189643338313,0.23902788144718787,0.11389601892395189,0.007890946988738972,1.3072176057612523,0.00610634454858672,0.009306825799834977
18.0,0.6390185653567587,0.4475736325155631,29.20448,29.20448,0.0,0.11455186304128903,0.6960522343859669,0.5453733988049977,0.27125396359236303,0.21050468002557732,0.3012086754287519,2.400977024971791,0.33507750374508866,0.3273066207386255,0.43356454526885924,0.09401940026068223,0.8254845177991582,0.031413612565445025,0.20471941664024637,0.4757043719291687,0.37108189643338313,0.23902788144718787,0.11389601892395189,0.0,0.0,,
19.0,0.6190754986930493,0.45410249213202664,29.20448,29.20448,0.0,0.11455186304128903,0.7067511115186482,0.5583321879292423,0.28212950417102906,0.2009955182082497,0.3124240282885168,2.50180946923529,0.3183075314600345,0.33853648678439274,0.43356454526885924,0.09401940026068223,0.8254845177991582,0.031413612565445025,0.20471941664024637,0.4757043719291687,0.37108189643338313,0.23902788144718787,0.11389601892395189,0.0,0.0,,
20.0,0.6041545903395169,0.5678727440469191,29.20448,29.20448,0.0,0.11455186304128903,0.7203400681764719,0.5861880523917028,0.29791794360962504,0.21205581604528195,0.31631353930058,2.6499978244554465,0.3400480610337005,0.34929476088928857,0.43356454526885924,0.09401940026068223,0.8254845177991582,0.031413612565445025,0.20471941664024637,0.4757043719291687,0.37108189643338313,0.23902788144718787,0.11389601892395189,0.0,0.0,,
21.0,0.6393321430434742,0.5411732683701068,32.85504,32.85504,0.9971592150692714,0.11455186304128903,0.6821141298226221,0.5360078158519208,0.25503860225148023,0.20575142693001097,0.29122752139455615,2.2382943324342452,0.3238482832461258,0.31276970586305786,0.4195832387313829,0.09186664952034784,0.806583499478476,0.05344786447148652,0.20466086325716357,0.4755155146121979,0.3731448579742898,0.24070405486105106,0.11389601892395189,0.007109182094511443,1.2444670470431447,0.00580573201643141,0.008156129743796316
22.0,0.6396163750857977,0.6141177914320194,32.85504,32.85504,0.0,0.11455186304128903,0.6962179644100679,0.5294581195292666,0.2736134486227498,0.2012533433291019,0.3044709971214719,2.408814686292453,0.3205118344881931,0.3242984015501123,0.4195832387313829,0.09186664952034784,0.806583499478476,0.05344786447148652,0.20466086325716357,0.4755155146121979,0.3731448579742898,0.24070405486105106,0.11389601892395189,0.0,0.0,,
23.0,0.6221681648123722,0.5242645814187592,32.85504,32.85504,0.0,0.11455186304128903,0.710297135455334,0.5575362610830461,0.28805113081378036,0.2073811450224713,0.31117084907701575,2.5537282609740783,0.33033176641247713,0.3379727773191605,0.4195832387313829,0.09186664952034784,0.806583499478476,0.05344786447148652,0.20466086325716357,0.4755155146121979,0.3731448579742898,0.24070405486105106,0.11389601892395189,0.0,0.0,,
24.0,0.6012282096683527,0.5574959345929738,32.85504,32.85504,0.0,0.11455186304128903,0.7202392407725858,0.5891434338341456,0.3006642169576766,0.21192890224255884,0.31673899052448395,2.6731416369465744,0.33789148543865677,0.35503471605278275,0.4195832387313829,0.09186664952034784,0.806583499478476,0.05344786447148652,0.20466086325716357,0.4755155146121979,0.3731448579742898,0.24070405486105106,0.11389601892395189,0.0,0.0,,
25.0,0.6378373437574575,0.7472620615823484,36.5056,36.5056,0.9971592150692714,0.11455186304128903,0.6840442217024227,0.5593523525605718,0.25597149101951816,0.2138035244745935,0.28737959717217393,2.244734457570072,0.337775528571153,0.31581921330963647,0.43452593366791514,0.09501742427566459,0.8342471069081661,0.07083775185577942,0.20487715605984355,0.47787192463874817,0.3744148142180965,0.24161347272660752,0.11389601892395189,0.007088467008711065,1.3075194881530479,0.005653949067638199,0.008262039486913479
26.0,0.635356047713943,0.5734591263804819,36.5056,36.5056,0.0,0.11455186304128903,0.6999105856565527,0.5858402704259181,0.27548760613577755,0.21523371046627263,0.29879023136590094,2.4227138299392372,0.3428244624490412,0.3294939994854218,0.43452593366791514,0.09501742427566459,0.8342471069081661,0.07083775185577942,0.20487715605984355,0.47787192463874817,0.3744148142180965,0.24161347272660752,0.11389601892395189,0.0,0.0,,
27.0,0.616554849474353,0.5963490468581469,36.5056,36.5056,0.0,0.11455186304128903,0.7094690028030038,0.5744820645234707,0.2904286716213313,0.2033742868713899,0.3120344629482537,2.562452664804033,0.3250216120997752,0.3365451121242168,0.43452593366791514,0.09501742427566459,0.8342471069081661,0.07083775185577942,0.20487715605984355,0.47787192463874817,0.3744148142180965,0.24161347272660752,0.11389601892395189,0.0,0.0,,
28.0,0.6008956584475376,0.7365127828075777,36.5056,36.5056,0.0,0.11455186304128903,0.7221597618416575,0.5742129325427768,0.30354554342345325,0.21041831021165008,0.3183007221289762,2.7013601682095545,0.3351195673484363,0.3504017409353881,0.43452593366791514,0.09501742427566459,0.8342471069081661,0.07083775185577942,0.20487715605984355,0.47787192463874817,0.3744148142180965,0.24161347272660752,0.11389601892395189,0.0,0.0,,
29.0,0.6394549442409219,0.6783874360154821,40.15616,40.15616,0.9971592150692714,0.11455186304128903,0.6849206575218241,0.5724501817037932,0.2579967189368759,0.20726470942270003,0.2931410791095157,2.262273557493353,0.32718862051895486,0.3128250022965992,0.4243877963308315,0.0923654664491381,0.8109630812540543,0.05798337241526327,0.2047294515848694,0.4748031497001648,0.37279463163967236,0.2405656298141701,0.11389601892395189,0.007042994872664608,1.3669422063976526,0.005105905854731563,0.008660825275516306
30.0,0.6384230170935185,0.6666300704021312,40.15616,40.15616,0.0,0.11455186304128903,0.701590407975693,0.597133444196358,0.2766553669391786,0.2166113312196941,0.2982213621372942,2.4358928982282055,0.34422013739734514,0.3321403540554971,0.4243877963308315,0.0923654664491381,0.8109630812540543,0.05798337241526327,0.2047294515848694,0.4748031497001648,0.37279463163967236,0.2405656298141701,0.11389601892395189,0.0,0.0,,
31.0,0.6200824546947101,0.7269560586240703,40.15616,40.15616,0.0,0.11455186304128903,0.7129777637241919,0.6177523886280327,0.2915512169418394,0.21004055281584844,0.3114592490273815,2.5890293338294206,0.3320425749408909,0.3468525858907315,0.4243877963308315,0.0923654664491381,0.8109630812540543,0.05798337241526327,0.2047294515848694,0.4748031497001648,0.37279463163967236,0.2405656298141701,0.11389601892395189,0.0,0.0,,
32.0,0.6042895923130175,0.7323035579114044,40.15616,40.15616,0.0,0.11455186304128903,0.7217022672060421,0.6006613456590658,0.3029649555597076,0.19940489222645222,0.3178423741782651,2.6984247649361213,0.31482269291375364,0.3525428338922666,0.4243877963308315,0.0923654664491381,0.8109630812540543,0.05798337241526327,0.2047294515848694,0.4748031497001648,0.37279463163967236,0.2405656298141701,0.11389601892395189,0.0,0.0,,
33.0,0.6387930261201585,0.7542633414922071,43.80672,43.80672,0.9971592150692714,0.11455186304128903,0.686807928941725,0.566312085985312,0.2617005043539719,0.2096544352922784,0.2923010755267018,2.2977804423644734,0.3328651320981753,0.31914102022522944,0.4545103331934655,0.09921061701917866,0.8710630797852676,0.07635302043566135,0.20463847203274216,0.4763726592063904,0.37378421136630824,0.24103196730299317,0.11389601892395189,0.006107400407177877,1.2498923705425113,0.004705848056922165,0.007295810519061982
34.0,0.6356066981385723,0.6610714632479714,43.80672,43.80672,0.0,0.11455186304128903,0.7032442338957327,0.5311066240807555,0.27963423526802805,0.19622332744709584,0.3127855849629998,2.467977766550176,0.3134324298989851,0.3342784803537373,0.4545103331934655,0.09921061701917866,0.8710630797852676,0.07635302043566135,0.20463847203274216,0.4763726592063904,0.37378421136630824,0.24103196730299317,0.11389601892395189,0.0,0.0,,
35.0,0.615154915156908,0.7000028295099432,43.80672,43.80672,0.0,0.11455186304128903,0.7176885524311816,0.5910973608088638,0.29732815465710905,0.21298626828161968,0.3134827876058145,2.6283618963003104,0.34019467741457793,0.34967155771311154,0.4545103331934655,0.09921061701917866,0.8710630797852676,0.07635302043566135,0.20463847203274216,0.4763726592063904,0.37378421136630824,0.24103196730299317,0.11389601892395189,0.0,0.0,,
36.0,0.6052585456603454,0.8530578649569367,43.80672,43.80672,0.0,0.11455186304128903,0.7298349187963786,0.5841795289804569,0.31516618608911,0.20880877073021412,0.32051372735134753,2.7962032316692444,0.3342661455441334,0.36443924333557776,0.4545103331934655,0.09921061701917866,0.8710630797852676,0.07635302043566135,0.20463847203274216,0.4763726592063904,0.37378421136630824,0.24103196730299317,0.11389601892395189,0.0,0.0,,
37.0,0.6377295252104187,0.6851588417015587,47.45728,47.45728,0.9971592150692714,0.11455186304128903,0.6896040055860828,0.568134830069746,0.26485553565834646,0.20780194743077535,0.2921550625061712,2.32497749599738,0.3310453638702645,0.3213473444795706,0.4344831400374747,0.09473917152239081,0.8318040649484679,0.05920267366913345,0.2046613255644574,0.4758126139640808,0.37349787119128597,0.24089794642504372,0.11389601892395189,0.005739715167367435,1.2328509915387258,0.004464962242669046,0.006840340029181038
38.0,0.6351758845269769,0.6449351767750854,47.45728,47.45728,0.0,0.11455186304128903,0.7055997442955072,0.5892130923133873,0.28331481877974196,0.21508774387138738,0.29863058094671363,2.4982558609352568,0.34174397394852674,0.3368446192213651,0.4344831400374747,0.09473917152239081,0.8318040649484679,0.05920267366913345,0.2046613255644574,0.4758126139640808,0.37349787119128597,0.24089794642504372,0.11389601892395189,0.0,0.0,,
39.0,0.6130275962390523,0.6596393236546774,47.45728,47.45728,0.0,0.11455186304128903,0.7232126031195213,0.5568506917039313,0.30411170582787067,0.20576460787343268,0.321512200312206,2.690354313816324,0.3320805619086007,0.3515518526229959,0.4344831400374747,0.09473917152239081,0.8318040649484679,0.05920267366913345,0.2046613255644574,0.4758126139640808,0.37349787119128597,0.24089794642504372,0.11389601892395189,0.0,0.0,,
40.0,0.5983374853423679,0.8409508696664068,47.45728,47.45728,0.0,0.11455186304128903,0.7313942646736854,0.5852812260693204,0.3160208370397109,0.20412442363913477,0.32367160253172866,2.8040662463665114,0.3293413848985535,0.35995759039039366,0.4344831400374747,0.09473917152239081,0.8318040649484679,0.05920267366913345,0.2046613255644574,0.4758126139640808,0.37349787119128597,0.24089794642504372,0.11389601892395189,0.0,0.0,,
41.0,0.6370405707707179,0.7786726091185475,51.10784,51.10784,0.9971592150692714,0.11455186304128903,0.6925770022987563,0.5682494231843936,0.2674541347930777,0.21491267801794758,0.290654689961919,2.346132090175783,0.34185503860175875,0.3242774116771618,0.4726966849217685,0.10727389207652635,0.9418581359560327,0.08951470958008549,0.2047394225531142,0.4756081700325012,0.37345013730844795,0.2405721688963152,0.11389601892395189,0.005959393088144174,1.3393967488082126,0.0045055109245360925,0.0072391027859931385
42.0,0.6355911438471133,0.7718809511962195,51.10784,51.10784,0.0,0.11455186304128903,0.7107174541197643,0.5965513680617947,0.2905632103040458,0.21685198176309115,0.30508255575976617,2.582103994372433,0.3461431494884921,0.34423909460888225,0.4726966849217685,0.10727389207652635,0.9418581359560327,0.08951470958008549,0.2047394225531142,0.4756081700325012,0.37345013730844795,0.2405721688963152,0.11389601892395189,0.0,0.0,,
43.0,0.6142875406328836,0.852362746010803,51.10784,51.10784,0.0,0.11455186304128903,0.7239092119271704,0.5670754794961766,0.31029886587860905,0.20256296106941749,0.32022180779555287,2.765706801192425,0.3265538080341032,0.3544250648187811,0.4726966849217685,0.10727389207652635,0.9418581359560327,0.08951470958008549,0.2047394225531142,0.4756081700325012,0.37345013730844795,0.2405721688963152,0.11389601892395189,0.0,0.0,,
44.0,0.5928845777298735,0.8086189032610177,51.10784,51.10784,0.0,0.11455186304128903,0.7315822636239357,0.5633749783241677,0.3216228482314949,0.20215253332194577,0.32352788072605315,2.863212101241634,0.3240929181239223,0.3606126265723503,0.4726966849217685,0.10727389207652635,0.9418581359560327,0.08951470958008549,0.2047394225531142,0.4756081700325012,0.37345013730844795,0.2405721688963152,0.11389601892395189,0.0,0.0,,
45.0,0.6379452335304602,1.2268853866444007,54.7584,54.7584,0.9971592150692714,0.11455186304128903,0.6957083752382562,0.5579841973359461,0.26995353468267064,0.2045553632172203,0.29560061260950826,2.371910118707003,0.3269334955896886,0.32398145389477445,0.45170250631124476,0.10051876754953223,0.8825485605133256,0.06996317727511836,0.2048541930809636,0.47319555282592773,0.3724385295962285,0.2399521186313132,0.11389601892395189,0.005616446136487351,1.329454020713456,0.004206469085153463,0.006875806143224078
46.0,0.6391357863769715,0.9533361065073004,54.7584,54.7584,0.0,0.11455186304128903,0.7143858809246929,0.5782219138866795,0.297945463914926,0.2205986789178206,0.30148283217438204,2.623280531852328,0.3525140629156304,0.3491947916509078,0.45170250631124476,0.10051876754953223,0.8825485605133256,0.06996317727511836,0.2048541930809636,0.47319555282592773,0.3724385295962285,0.2399521186313132,0.11389601892395189,0.0,0.0,,
47.0,0.6095030277323926,0.793991270224329,54.7584,54.7584,0.0,0.11455186304128903,0.7315596704101792,0.6024893132945354,0.3184084962732279,0.2139572299186867,0.31936972448675066,2.8202145744913305,0.3437782445612288,0.36209927937164765,0.45170250631124476,0.10051876754953223,0.8825485605133256,0.06996317727511836,0.2048541930809636,0.47319555282592773,0.3724385295962285,0.2399521186313132,0.11389601892395189,0.0,0.0,,
48.0,0.5851379474636828,0.8812424161535558,54.7584,54.7584,0.0,0.11455186304128903,0.7439430756800915,0.6244709341780238,0.33568735353538215,0.20591958700164517,0.3299676138902503,2.982102547005074,0.33169170040981927,0.376404223761623,0.45170250631124476,0.10051876754953223,0.8825485605133256,0.06996317727511836,0.2048541930809636,0.47319555282592773,0.3724385295962285,0.2399521186313132,0.11389601892395189,0.0,0.0,,
49.0,0.6406589614106487,1.037178717663561,58.40896,58.40896,0.9971592150692714,0.11455186304128903,0.6971868705259785,0.5752954411977849,0.2728509496535783,0.21085009354272458,0.2979573073957181,2.3956121402165613,0.33631475239125536,0.32878140921879906,0.5206590706006554,0.14480154290990715,1.271348588633206,0.07106598984771574,0.2046637989585692,0.4738102853298187,0.36838313707846254,0.2364359183452503,0.11389601892395189,0.005538643245152093,1.3801934408256784,0.0040343542233273145,0.006903914658533055
50.0,0.6335199798782785,0.8699793018790685,58.40896,58.40896,0.0,0.11455186304128903,0.7179913512535117,0.5849656182203409,0.297466909697551,0.20335436431166556,0.3105461705243555,2.64019384113778,0.3266855050919415,0.3456925343020234,0.5206590706006554,0.14480154290990715,1.271348588633206,0.07106598984771574,0.2046637989585692,0.4738102853298187,0.36838313707846254,0.2364359183452503,0.11389601892395189,0.0,0.0,,
51.0,0.6075323486003514,0.8606597456511846,58.40896,58.40896,0.0,0.11455186304128903,0.7283866881810613,0.6106081286282066,0.31787534069334317,0.21106898827230164,0.317082115272269,2.824047476158791,0.33884316291197575,0.3599952871002563,0.5206590706006554,0.14480154290990715,1.271348588633206,0.07106598984771574,0.2046637989585692,0.4738102853298187,0.36838313707846254,0.2364359183452503,0.11389601892395189,0.0,0.0,,
52.0,0.582174546048917,1.091500512331604,58.40896,58.40896,0.0,0.11455186304128903,0.7446446140093245,0.6016968143775623,0.33623188742217786,0.20761303309854243,0.3289137244836952,2.9864206461063385,0.3353548122419183,0.37768861557957695,0.5206590706006554,0.14480154290990715,1.271348588633206,0.07106598984771574,0.2046637989585692,0.4738102853298187,0.36838313707846254,0.2364359183452503,0.11389601892395189,0.0,0.0,,
53.0,0.6392646893298461,1.0022552511651073,62.05952,62.05952,0.9971592150692714,0.11455186304128903,0.6975854599750058,0.5884262045295788,0.27417968391493736,0.21354669673105214,0.29556125832314595,2.4107746566807577,0.3354802788150838,0.3270199781002867,0.5371284565394164,0.15917996959473588,1.3975902854077804,0.0913937547600914,0.20501878565796183,0.4746541976928711,0.36810149103395595,0.23601489591190397,0.11389601892395189,0.005090929604790445,1.3296594115672633,0.0037500998369662006,0.006333222037482158
54.0,0.6333285486384248,1.1915636989589902,62.05952,62.05952,0.0,0.11455186304128903,0.7187996491650747,0.5789443286265222,0.30028855145153893,0.21542110749676943,0.3093727446263694,2.6591910074341376,0.3454353683437048,0.34704135265908054,0.5371284565394164,0.15917996959473588,1.3975902854077804,0.0913937547600914,0.20501878565796183,0.4746541976928711,0.36810149103395595,0.23601489591190397,0.11389601892395189,0.0,0.0,,
55.0,0.6066496795604553,1.2631269466321713,62.05952,62.05952,0.0,0.11455186304128903,0.7316527682597567,0.5641623236696645,0.3176429706732278,0.19972093989247758,0.3214652700624534,2.81572197654338,0.32098899082558424,0.35816206489066776,0.5371284565394164,0.15917996959473588,1.3975902854077804,0.0913937547600914,0.20501878565796183,0.4746541976928711,0.36810149103395595,0.23601489591190397,0.11389601892395189,0.0,0.0,,
56.0,0.5745346534213354,1.060284600118992,62.05952,62.05952,0.0,0.11455186304128903,0.7463263555970985,0.6158806842537025,0.3382659024374195,0.20555847166547733,0.33021563827153555,3.0188541099434056,0.3317688372532353,0.37836719624904613,0.5371284565394164,0.15917996959473588,1.3975902854077804,0.0913937547600914,0.20501878565796183,0.4746541976928711,0.36810149103395595,0.23601489591190397,0.11389601892395189,0.0,0.0,,
57.0,0.6443474825553683,1.8783201130247544,65.71008,65.71008,0.9971592150692714,0.11455186304128903,0.701109727128728,0.6003700949266659,0.2753866824685079,0.21912863795135784,0.29611974363484056,2.427558879125032,0.3473685167369706,0.32951066115201755,0.5229077064627017,0.14175999190281252,1.244643958955803,0.10999329309188464,0.2055241509260536,0.47481635212898254,0.36982177013965467,0.2374622913610615,0.11389601892395189,0.005038766090156504,1.3740628126543015,0.003621347083642642,0.0063807840144109815
58.0,0.6324138010711526,1.1197946708049564,65.71008,65.71008,0.0,0.11455186304128903,0.7262209603440954,0.5758897575689527,0.3060174803497592,0.20559167074590404,0.3126119471109314,2.7022585584258776,0.33166861609841375,0.35400432586072833,0.5229077064627017,0.14175999190281252,1.244643958955803,0.10999329309188464,0.2055241509260536,0.47481635212898254,0.36982177013965467,0.2374622913610615,0.11389601892395189,0.0,0.0,,
59.0,0.60728126804518,1.1297194143908456,65.71008,65.71008,0.0,0.11455186304128903,0.7375422082304162,0.5472878301450523,0.3211600509059836,0.19193239034175089,0.3305833331740031,2.8503028149312724,0.30835125771144106,0.36174578605426366,0.5229077064627017,0.14175999190281252,1.244643958955803,0.10999329309188464,0.2055241509260536,0.47481635212898254,0.36982177013965467,0.2374622913610615,0.11389601892395189,0.0,0.0,,
60.0,0.5854687151331452,1.9827231772504372,65.71008,65.71008,0.0,0.11455186304128903,0.7470406964842979,0.578620654149103,0.3313378210721964,0.18962956268096498,0.3355123250751159,2.94535329146549,0.3054221681668057,0.37268183365034846,0.5229077064627017,0.14175999190281252,1.244643958955803,0.10999329309188464,0.2055241509260536,0.47481635212898254,0.36982177013965467,0.2374622913610615,0.11389601892395189,0.0,0.0,,
