round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auroc,fed_auprc,fed_ece,fed_brier,fed_f1,fed_f1_best,fed_f1_best_threshold,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
16.0,0.6379856247998584,0.4746816579158833,58.40896,58.40896,0.9971592150692714,0.11537009063444109,0.692777393524966,0.2652476424338764,0.3394516840126236,0.21360932091111573,0.2976282138796239,0.32133687909875047,0.5492797524509774,2.29874053571371,0.4272632647579419,0.09997413667613461,0.8777667351383643,0.0469187675070028,0.2045002711006687,0.35398128628730774,0.3715006380566797,0.2398745377971258,0.11389601892395189,0.005717569495585669,1.5009491313248873,0.004336519296540202,0.0071254635858811165
17.0,0.6373235750619974,0.5470936691712802,62.05952,62.05952,0.9971592150692714,0.11537009063444109,0.6949056139389642,0.2684681169065581,0.3453104530067454,0.21716149156225362,0.2961779428572551,0.3248382877538162,0.5666062829027482,2.3227666272347594,0.43724828623432066,0.10303795022720323,0.9046668285745917,0.06413814369411039,0.2045002711006687,0.3664191961288452,0.3724306804513804,0.24054579538338083,0.11389601892395189,0.005544776874698487,1.5304687997559085,0.003968200449949023,0.007182200941691146
18.0,0.6424423586038951,0.6046092104764049,65.71008,65.71008,0.9971592150692714,0.11537009063444109,0.6947312023045349,0.26801345465575316,0.31923493941769165,0.20221394429361866,0.3011846569048933,0.3231468197257195,0.5682169442315477,2.316907058120793,0.47456952745139863,0.10949631823661998,0.9613709001517465,0.006817213463996591,0.2045002711006687,0.36544185876846313,0.36633399845735554,0.2354893354531208,0.11389601892395189,0.005575010167228259,1.6179095631232485,0.0038066566903567243,0.007441293782305362
19.0,0.6404231457122213,0.6170186438048286,69.36064,69.36064,0.9971592150692714,0.11537009063444109,0.6962207160501881,0.2717266012686193,0.3312675993627431,0.20760269274720655,0.30103857763442216,0.32303539158683037,0.5418019075854518,2.351462208774336,0.47089447070654267,0.10896293797407915,0.9566878544440912,0.007594936708860759,0.2045002711006687,0.36453768610954285,0.36941071038631584,0.23786288194488792,0.11389601892395189,0.005410567974988334,1.6503039164235815,0.0036319979663417545,0.007303585780250724
20.0,0.6369309668888753,0.5706124194498483,73.0112,73.0112,0.9971592150692714,0.11537009063444109,0.6976710046756555,0.27546760303346346,0.33766605155678486,0.21216681455143338,0.30236908363688947,0.3281403956950634,0.5505946394963958,2.385096306584913,0.4593591276103048,0.10506252907531041,0.9224425056108452,0.003491924923614142,0.2045002711006687,0.3593761622905731,0.36809988656985493,0.23699061732408097,0.11389601892395189,0.00502932798547867,1.6071805462706834,0.003370738266643899,0.006811706899021136
21.0,0.6422849162013404,0.7358548923459935,76.66176,76.66176,0.9971592150692714,0.11537009063444109,0.6995354577905779,0.27622320084278834,0.34252528158973855,0.21651112825841892,0.29498602489892695,0.329990765881769,0.5755300382049032,2.387014786272242,0.4446912405680203,0.10344416167142201,0.9082333399246504,0.026986506746626688,0.2045002711006687,0.33884522318840027,0.3701071919639647,0.23890317776776485,0.11389601892395189,0.005398059232748498,1.8076267845463008,0.00317608246307317,0.007804805670646576
22.0,0.6381655730456199,0.682491581959393,80.31232,80.31232,0.9971592150692714,0.11537009063444109,0.7006567183287352,0.28296671432193177,0.3308537620906581,0.20828638485344514,0.3039429681047381,0.3296089809744832,0.571451713260702,2.448748211123753,0.4513991860626391,0.10446888525456047,0.9172303495903057,0.008507018290089324,0.2045002711006687,0.3191000521183014,0.36725460759730283,0.2367235428094843,0.11389601892395189,0.00489231282836728,1.7152266489574686,0.0029856625036404393,0.006976376534382147
23.0,0.6351513152126047,0.7638888468565165,83.96288,83.96288,0.9971592150692714,0.11537009063444109,0.7031198236022435,0.2841300027504923,0.3318746915039154,0.20812041973503173,0.3072305289931436,0.3337682431712515,0.5628109200438345,2.4589430899320486,0.41950607215262103,0.09786691331866933,0.8592654444227312,0.07709750566893424,0.2045002711006687,0.3136058449745178,0.373010111071694,0.2415672106703537,0.11389601892395189,0.004950876577315251,1.81568310293369,0.002897357521148237,0.007212088889336598
24.0,0.6370827005968946,0.7234294535836366,87.61344,87.61344,0.9971592150692714,0.11537009063444109,0.702855499343112,0.28573436163130567,0.32021296380785813,0.20161502816471227,0.30757368145661806,0.3344436048631435,0.5487637297969691,2.4708829508551644,0.447381039856607,0.10378896417234268,0.9112606845516026,0.06058693594193752,0.2045002711006687,0.313068151473999,0.3699952319029671,0.2387788498886408,0.11389601892395189,0.0042955923416908605,1.6466926696011797,0.0025591537735151957,0.006220048867423039
25.0,0.6383905736335354,0.9394453063819153,91.264,91.264,0.9971592150692714,0.11537009063444109,0.7067247050845913,0.28878621163052554,0.336220426477879,0.21197258240213768,0.30516084382647524,0.3356259508213192,0.5671403578989966,2.4938079676679283,0.43607146139720876,0.10027565403223837,0.88041403887165,0.07039226222461042,0.2045002711006687,0.3111470341682434,0.3697350355253959,0.23910253889052901,0.11389601892395189,0.004193618724594675,1.67768568941392,0.0024803099023400954,0.0060977224979815855
26.0,0.6379156084010305,0.9747310417541625,94.91456,94.91456,0.9971592150692714,0.11537009063444109,0.7086690684592378,0.2899653593060112,0.3347808734373224,0.21143838132933826,0.30267884903290543,0.33679652974503216,0.5494245227017371,2.5056187635693963,0.4294658943299017,0.09958337191967863,0.874335844751257,0.075822244539292,0.2045002711006687,0.3046862781047821,0.369479741210624,0.23893702348562165,0.11389601892395189,0.004199414261713101,1.7553856746526435,0.0024105460630845462,0.0061886335824124115
27.0,0.6390416309054754,1.0072825492497057,98.56512,98.56512,0.9971592150692714,0.11537009063444109,0.709159672926389,0.2955691823705618,0.3386501839238272,0.21242889899995204,0.3095360495776681,0.33625735352942965,0.574396700134045,2.553139689386378,0.4204650008591355,0.09793241297447862,0.8598405273486149,0.06820027063599458,0.2045002711006687,0.30364710092544556,0.37003890041244475,0.23955489700425572,0.11389601892395189,0.00382540500150443,1.6662566059967503,0.002202636602019483,0.005630660555540128
28.0,0.6388562338196438,0.7859249172192119,102.21568,102.21568,0.9971592150692714,0.11537009063444109,0.7111761647431144,0.29820322404774796,0.33471165005504117,0.2095546895592028,0.31100251082405295,0.3422665449214853,0.5590914483974647,2.5730741779080692,0.4110689628013669,0.09665963122448709,0.8486655823240539,0.10548823948681398,0.2045002711006687,0.3011886775493622,0.37256012588545906,0.24151466925537604,0.11389601892395189,0.0036718639496925057,1.659665445331484,0.0021132298592605285,0.005410861129086098
29.0,0.6418895733513257,0.9212837456037308,105.86624,105.86624,0.9971592150692714,0.11537009063444109,0.7109678193565945,0.29885590199546036,0.31067854638667713,0.19562085579510796,0.3182556155711116,0.34216884784905127,0.5615817876373232,2.580644753755089,0.439957022645586,0.10130259654235457,0.8894305305788965,0.10493699648832885,0.20450951154489178,0.3230694532394409,0.3715099730533156,0.24007726610181296,0.11389601892395189,0.0033315279918412883,1.564065896673128,0.001951666071070837,0.0048755880710570285
30.0,0.6425931094753843,1.0432549119254193,109.5168,109.5168,0.9971592150692714,0.11537009063444109,0.714276076366736,0.3034903134763165,0.33194886714196,0.20761902493265152,0.31363321283847767,0.34687927440223215,0.5570148674645513,2.6157335935458677,0.43217912344489084,0.09966651736334144,0.8750658566028418,0.12002000333388899,0.2045002711006687,0.3149131238460541,0.3737695009390777,0.24178782868099968,0.11389601892395189,0.0033610548717087105,1.6361466307425871,0.0019020355645213791,0.004999323343996135
31.0,0.6398054970698376,0.9444741752449524,113.16736,113.16736,0.9971592150692714,0.11537009063444109,0.7135803377575599,0.30488532460573403,0.31633845878436934,0.19887982285351283,0.31294181831585993,0.34593607233948637,0.5614041315723672,2.628275780423687,0.4423946532508677,0.10220438278683938,0.8973481580166645,0.10776292157254042,0.2045002711006687,0.31643930077552795,0.37316124253636834,0.24137510277220486,0.11389601892395189,0.003041628384499089,1.5361693137092516,0.001733318241092981,0.0045059096057470495
32.0,0.6449610134792269,0.9918834142371477,116.81792,116.81792,0.9971592150692714,0.11537009063444109,0.7138855084770278,0.3066905679199218,0.32807904893281764,0.20576418866949803,0.31422158383397886,0.34619920776988217,0.5587627883524093,2.645702026744909,0.4321381369355012,0.10033498162131593,0.8809349314334628,0.0898716119828816,0.2045002711006687,0.28471261262893677,0.3721395499936419,0.24053073300746006,0.11389601892395189,0.0031763875610998074,1.6607746370136738,0.0017705429271607069,0.004752004690083388
33.0,0.6387952023222205,0.9559209742355657,120.46848,120.46848,0.9971592150692714,0.11537009063444109,0.7163538844114116,0.3074496267209297,0.33906098805282836,0.21282129408329156,0.3087982002189237,0.34620955183654484,0.5736114160351884,2.6498043419694866,0.42770224457987926,0.09918517413583497,0.8708396928435285,0.07440633245382586,0.2045002711006687,0.2836656868457794,0.3711398443771216,0.24018007196161903,0.11389601892395189,0.002942530816971908,1.5907037226716056,0.0015941736895684123,0.004451375123219064
34.0,0.6439603797477375,0.9275337445147134,124.11904,124.11904,0.9971592150692714,0.11537009063444109,0.7170515204373132,0.3092132184194503,0.32240002077852525,0.2022027923419716,0.3188756507067034,0.3460847642950966,0.5653174113883652,2.6657943850134895,0.43682626072168684,0.10073039264317347,0.8844066157433556,0.05198098256735341,0.2045002711006687,0.2932594418525696,0.37004938429768336,0.23932131516457295,0.11389601892395189,0.002930788353731459,1.636886028223671,0.001616337086432769,0.004403963050397628
35.0,0.6433031283463901,1.008073194463178,127.7696,127.7696,0.9971592150692714,0.11537009063444109,0.7178245552865841,0.31137659939640544,0.32102412111073103,0.2019500753728824,0.3142681092881262,0.3476908252540646,0.5773843732275152,2.6838964724269925,0.4420715676157684,0.10310541214315748,0.9052591400231533,0.051147540983606556,0.2045002711006687,0.307752788066864,0.3704928391499586,0.23918502352781693,0.11389601892395189,0.002851270149657276,1.6472392081050202,0.001526043212712856,0.004333783078112432
36.0,0.6421364291023367,1.0438491147034517,131.42016,131.42016,0.9971592150692714,0.11537009063444109,0.7208815213856691,0.3140154482854588,0.3375429195516771,0.21224689536336014,0.312235347093142,0.35357433275986166,0.6047879225440316,2.705699505199636,0.41177048970319996,0.09756480041852203,0.8566129118495864,0.06871709614851759,0.2045002711006687,0.2927829623222351,0.37275226186437643,0.24134660295922983,0.11389601892395189,0.0027829238310961915,1.6597652939381078,0.0014322950872378603,0.004289323013768767
37.0,0.6456157739108296,1.017293420096229,135.07072,135.07072,0.9971592150692714,0.11537009063444109,0.7219357173342141,0.3170500659950437,0.3280312825875244,0.20481155370430154,0.3131806014366944,0.3548720278288067,0.5764901761869711,2.7343690763397137,0.4265902753093703,0.09968274812920483,0.8752083617230095,0.05155611442942471,0.2045002711006687,0.30044832825660706,0.3714158463216499,0.2401868558682034,0.11389601892395189,0.0026186115974149893,1.6101183370919898,0.0013333904417398938,0.0040494143657226955
38.0,0.6402309589951878,0.942237809702285,138.72128,138.72128,0.9971592150692714,0.11537009063444109,0.7208046748128594,0.315415399732412,0.32672606597642306,0.2043148552685716,0.317208907839254,0.3529444988672049,0.5819328578352208,2.716496505254264,0.4307529911994711,0.10056105147293257,0.8829198107448949,0.04680290046143705,0.2045002711006687,0.2973330616950989,0.3702375573386927,0.23938604446375217,0.11389601892395189,0.0025879763203441675,1.637135035241954,0.0012721970479579578,0.004052064083754613
39.0,0.6394499828975823,1.070437436706462,142.37184,142.37184,0.9971592150692714,0.11537009063444109,0.7237512488001204,0.31725645500946104,0.3231483883941444,0.20351316840634676,0.31758810071802246,0.35147379933477546,0.5848689979807007,2.7400480680120487,0.43279099706347846,0.10121900962268486,0.888696642595283,0.057571964956195244,0.2045002711006687,0.29258060455322266,0.3694863918278309,0.23880561121711855,0.11389601892395189,0.002493875559851367,1.6237235043663532,0.0012164814004859384,0.003909294703461146
40.0,0.6411801801989149,1.0869986374605747,146.0224,146.0224,0.9971592150692714,0.11537009063444109,0.7250874636302255,0.31911142075994947,0.32162084592716933,0.2016756093584205,0.31600526530694967,0.3520061205555516,0.5826949431014146,2.7541311951974823,0.41441452114128324,0.09876424089604555,0.8671439250391202,0.09784372826338975,0.2045002711006687,0.2894099950790405,0.37308704703513773,0.241658911985626,0.11389601892395189,0.002529440804389233,1.6936149829998612,0.0012448158519992342,0.003949409385256254
41.0,0.6460338369578456,1.2050396740851217,149.67296,149.67296,0.9971592150692714,0.11537009063444109,0.7250973528445243,0.31818188374142314,0.33142082730593325,0.20778629636583063,0.31231734960040464,0.3548823655446787,0.5701779304513068,2.7433791894427686,0.40711730359066417,0.09699681663376006,0.8516260493575689,0.071571714858288,0.2045002711006687,0.30758705735206604,0.3716759093979883,0.24070550686491246,0.11389601892395189,0.0025348368390127086,1.743417195044458,0.0011695108813240221,0.0040436546313535535
42.0,0.6481207719405948,1.2584882688193344,153.32352,153.32352,0.9971592150692714,0.11537009063444109,0.727064647750128,0.3219023467113982,0.31815137554852346,0.19947163634107556,0.32416841340399816,0.3561020406978962,0.563633755108291,2.774936698461615,0.4233769505424601,0.10052116431268922,0.8825696039455687,0.08353033884948778,0.2045002711006687,0.2977846562862396,0.3725504305850602,0.24108949157970164,0.11389601892395189,0.0024860012626450254,1.7570400148397312,0.0011017870192710844,0.004012020779781418
43.0,0.6435736072535403,1.066950929502238,156.97408,156.97408,0.9971592150692714,0.11537009063444109,0.7285529181671175,0.3219211375373569,0.33432764228847,0.21146113222680396,0.31454212595569203,0.3556622880394609,0.589896718454655,2.7728315065767886,0.4151609248825459,0.0991352215656074,0.8704011123672353,0.064,0.2045002711006687,0.27054932713508606,0.3695308941828598,0.23911656192802175,0.11389601892395189,0.0022492566022428197,1.632305761682801,0.001128512721126481,0.003480151440931407
44.0,0.6434287205163252,1.1131883086606844,160.62464,160.62464,0.9971592150692714,0.11537009063444109,0.7268813111124137,0.3179509747736725,0.33809631872862106,0.21317795859460792,0.30959585717154636,0.3522123934656927,0.5835273499860383,2.73825370329128,0.4155944205940719,0.0982316283437093,0.862467619779567,0.043403375818119184,0.2045002711006687,0.281532347202301,0.369983647562212,0.239262415223286,0.11389601892395189,0.0020994596509666605,1.5628807456232607,0.001034616018172776,0.00326623845102814
45.0,0.6446794827666527,1.075505012453601,164.2752,164.2752,0.9971592150692714,0.11537009063444109,0.7283927117015965,0.3242119245084435,0.3215029040801452,0.2021749432802628,0.3172849319953657,0.35855993308111456,0.5757319949237182,2.791962110537045,0.42515318739257985,0.10064210134759632,0.8836314236303099,0.061205564142194746,0.2045002711006687,0.2928744852542877,0.3716177654164962,0.24027427563589115,0.11389601892395189,0.0019812061638746596,1.5125038849655539,0.0009841325225791388,0.003072221417175109
46.0,0.6435027936373664,1.141975505551223,167.92576,167.92576,0.9971592150692714,0.11537009063444109,0.7302301143065633,0.32958608697110214,0.32645593489948616,0.2045762985450677,0.3192175116972364,0.35977653988031544,0.5696896185642644,2.8329695034973823,0.43566119472085724,0.10185825871955484,0.8943092101187958,0.053493814777666335,0.2045002711006687,0.29998067021369934,0.3694541289981679,0.2386877894190469,0.11389601892395189,0.0021162144851996786,1.6553679391508922,0.0009833899234451802,0.0033524586356085107
47.0,0.6469137439252904,1.2059816369744385,171.57632,171.57632,0.9971592150692714,0.11537009063444109,0.7303760987507942,0.3274687431983983,0.32333358727765343,0.20179212298329469,0.3176983401306638,0.36069338893994224,0.5713216100274496,2.81637040864251,0.44029859362310153,0.10237159309413509,0.8988162541702917,0.04582763337893297,0.2045002711006687,0.30333131551742554,0.3701503306553776,0.23892905993207383,0.11389601892395189,0.0020111286948594565,1.611350956838578,0.0009357849791642475,0.0031816821649104598
48.0,0.6446142483012608,1.0282689199924866,175.22688,175.22688,0.9971592150692714,0.11537009063444109,0.733671940563833,0.3294580151910431,0.3366994759333059,0.21042899547502916,0.31731594255711676,0.3669851053167266,0.5905095134962122,2.832553588189357,0.4414089691132392,0.10248810809303374,0.8998392486524469,0.05227049983665469,0.2045002711006687,0.3049379885196686,0.3705774681369194,0.23917149634445295,0.11389601892395189,0.0019233544601286031,1.5762386381393299,0.0008766652693704259,0.0030609797092748274
49.0,0.6418022664358628,1.0219530059973208,178.87744,178.87744,0.9971592150692714,0.11537009063444109,0.7364385590383731,0.33562214474248925,0.3288426632622506,0.2056243016396918,0.31745221161214815,0.3652299550169763,0.5756321703491796,2.8868400576776523,0.4557908416008703,0.10647754081126945,0.934866221113174,0.07667731629392971,0.20450951154489178,0.3316773474216461,0.37152437128138244,0.23946797878056575,0.11389601892395189,0.0018740682496100633,1.5727265371242538,0.000886267974674662,0.0029445290456288666
50.0,0.6428419075832356,1.2431653878337245,182.528,182.528,0.9971592150692714,0.11537009063444109,0.7363520249896698,0.3344078190806,0.312272222293507,0.1963839010543094,0.32821632594716343,0.36535299016262685,0.5798875155323162,2.8792933817427344,0.4607688828212011,0.1073440979487372,0.9424745391707731,0.08951340098881083,0.20450951154489178,0.34135130047798157,0.3718562587166451,0.2399212914149116,0.11389601892395189,0.0018411793786362958,1.5840982337249443,0.0008398330930100884,0.0029198835150883768
51.0,0.642384017588179,1.1536348893890265,186.17856,186.17856,0.9971592150692714,0.11537009063444109,0.7389475700141629,0.33871766205524956,0.31437638080840813,0.19620378345802814,0.32704063367367886,0.36921418966629166,0.5833457120565729,2.9178424935615648,0.4669580716291583,0.10768217078216825,0.9454427977334958,0.08384773662551441,0.20450951154489178,0.3472507894039154,0.37288753711509504,0.2403814033735226,0.11389601892395189,0.0018725166530613039,1.6501631187275052,0.0008447412552089832,0.002972572182178464
52.0,0.6483321056024474,1.3638292125734683,189.82912,189.82912,0.9971592150692714,0.11537009063444109,0.7388812371544213,0.33798628716246504,0.3106769273612404,0.19365587322100852,0.3317811205886415,0.368936625024561,0.5531883248599755,2.9042944464682723,0.4671315928983958,0.10788139653044654,0.9471919874783218,0.10929599377674057,0.20450951154489178,0.3319406509399414,0.3749858997276598,0.2419786950290013,0.11389601892395189,0.0018185000046065836,1.6387172049144283,0.0008427954739009855,0.002858946686516918
53.0,0.6457981209731578,1.0625316992918676,193.47968,193.47968,0.9971592150692714,0.11537009063444109,0.7406299061996477,0.342382837402706,0.3231072895940558,0.2007749757623148,0.32806441574432166,0.3764115856434814,0.5682194513012725,2.941000761304225,0.45884481342955985,0.1072941634893225,0.9420361177062964,0.11502856017333071,0.20450951154489178,0.32385000586509705,0.37524867598678924,0.2423627129447099,0.11389601892395189,0.0016883640083081848,1.5547808127012104,0.0007912542441159241,0.0026427427353719834
54.0,0.6451991352346652,1.1879472842621241,197.13024,197.13024,0.9971592150692714,0.11537009063444109,0.7395069840446225,0.34282603805928497,0.32309770187977255,0.2002678828692584,0.32903688281718235,0.3699053768074207,0.5728322051874432,2.9459138109062897,0.47595809918775434,0.10989870225566747,0.9649038069455842,0.1029641185647426,0.20450951154489178,0.32976365089416504,0.37323425699476687,0.24082891785811672,0.11389601892395189,0.0016596819865537637,1.5592868224484846,0.0007623084120408285,0.002612361512622925
55.0,0.645847675694364,1.2904131912728158,200.7808,200.7808,0.9971592150692714,0.11537009063444109,0.7381441146991529,0.3398570488742199,0.33222463278145126,0.20821277581111924,0.31794713449824147,0.37076156148843953,0.603617937351912,2.921783782818016,0.46845341410093544,0.10825114623673546,0.9504383670250538,0.07806795843864082,0.20450951154489178,0.32857945561408997,0.3711325627813473,0.23934904241333996,0.11389601892395189,0.001552516820355814,1.4894941920647398,0.0007576329781077654,0.0023934175351075482
56.0,0.6416091255959114,1.0197110314957807,204.43136,204.43136,0.9971592150692714,0.11537009063444109,0.7396851581851592,0.3402500705854951,0.3276593585658468,0.2057739309034672,0.3215419393693304,0.3713341442800545,0.5870062597958823,2.9285610210338686,0.46728334086886075,0.10871076979520727,0.9544738334339254,0.08114687584527995,0.20450951154489178,0.31396809220314026,0.37019260592690784,0.23873627120529803,0.11389601892395189,0.0015667898933056775,1.5335465845419094,0.0007355092883772849,0.0024439569554725597
57.0,0.6417153536037582,1.2491137296550623,208.08192,208.08192,0.9971592150692714,0.11537009063444109,0.741062720403573,0.3478351755124373,0.31546799668053377,0.197236686262486,0.32799259949388393,0.3771019257384903,0.5847188146655474,2.9916620249927495,0.4611269437783056,0.10837160789048522,0.9514960128926429,0.10351966873706005,0.20450951154489178,0.3243602216243744,0.3732831817510486,0.2409100055572922,0.11389601892395189,0.0015894728977822216,1.5887123319553211,0.0007236853264940084,0.0025001826587229487
