round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best,fed_f1_best_threshold,fed_auroc,fed_ece,fed_f1,fed_auprc,fed_brier,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6294663372481897,0.9896734789655464,76.88016,76.88016,1.0,0.11318854265029901,0.31914714679469963,0.5919670632247997,0.6945901106263955,0.3379250463930234,0.285731924643613,0.2682228024690449,0.21334270006620604,2.3494548428285738,0.6578297108671576,0.2270233208787273,1.9932507125671377,0.2755593619526817,0.28087649402390436,0.5266382694244385,0.33769771956121364,0.21815073158958476,0.11389601892395189,0.004856520494741932,1.6828550193440606,0.00308918825998073,0.006670080177690027,0.004954975212595505
22.0,0.6407203449558041,1.334837749674999,80.54112,80.54112,1.0,0.11318854265029901,0.32299995202261705,0.5949933049323839,0.6952558575820621,0.3512874093461345,0.2848007806687394,0.270665115218904,0.22118630348531526,2.3698645907917917,0.6565523900204953,0.22527761401505608,1.9779235143018776,0.27232003333680593,0.2779694430754066,0.5287660956382751,0.3510848845238171,0.22619105646273618,0.11389601892395189,0.004714291102975653,1.7082569968024472,0.00296226400634737,0.006525061552673327,0.0044245251566280815
23.0,0.635454498640894,1.0603225685219217,84.20208,84.20208,1.0,0.11318854265029901,0.3246943182492314,0.5579422960781923,0.6985971864716942,0.3319758640028546,0.2895536626510298,0.2719031377074879,0.2078256070140331,2.379232402896147,0.6552326771258482,0.22424321334464054,1.9688415404086004,0.2767836919592299,0.279511211294341,0.5071077346801758,0.331572517179506,0.21321692707316348,0.11389601892395189,0.004410887055501875,1.6704270705158706,0.0027662260109762265,0.006129805101639806,0.003449819315421659
24.0,0.6428178284382582,1.467997551334591,87.86304,87.86304,1.0,0.11318854265029901,0.32404032934490834,0.5758290562270986,0.6977407288148054,0.33617999664105325,0.2839354881276643,0.27274256070011327,0.2114068426285269,2.386555104736955,0.6551403382599301,0.2257932464197309,1.9824507349154366,0.2738438534657695,0.27725,0.5264222621917725,0.33593356062634827,0.21689359958770082,0.11389601892395189,0.0044124589293299335,1.741885225171245,0.0027065417294183424,0.006204444309897504,0.0044055727408373446
25.0,0.639402348581094,1.1590183453329126,91.524,91.524,1.0,0.11318854265029901,0.3232365285029665,0.5631788352487371,0.6990415964516128,0.31090811238552923,0.2921196149763373,0.27655047690162826,0.1968472575354502,2.4239827483706806,0.6527149057217418,0.2259095473958071,1.9834718502904511,0.2725264504127427,0.2762651461154669,0.5376081466674805,0.31052675294361887,0.20323845007642327,0.11389601892395189,0.004194609937409114,1.7217706253104552,0.0025159974915063533,0.005967402105522014,0.0045883848813883885
26.0,0.655564409733741,2.023588672467108,95.18496,95.18496,1.0,0.11318854265029901,0.32538906800230216,0.5668166176474316,0.7032928848827285,0.3442211063536806,0.2893082502822121,0.2784764191818824,0.21556557213631555,2.4366638966540775,0.6505105694243452,0.22474536207531842,1.9732503751986308,0.26629709475413205,0.2750995134896063,0.5532723069190979,0.3438774602528885,0.22146414014649524,0.11389601892395189,0.0043346877037233646,1.8472486545852007,0.0024372382288547125,0.006347006474787936,0.004061859497115311
27.0,0.6460883387974801,1.2658578421843467,98.84592,98.84592,1.0,0.11318854265029901,0.3277657539092288,0.594475635594454,0.7036257054942486,0.3248801411641806,0.29307818828948795,0.28143207700165596,0.20477563704434226,2.4645909600831253,0.6506209042040614,0.22325505560093947,1.9601655765510677,0.2693365606777423,0.27544742729306493,0.5464194416999817,0.32473579227630306,0.2118748705927543,0.11389601892395189,0.004083479234186672,1.808789663034986,0.0023286209984047786,0.005948831811437628,0.00608531512571192
28.0,0.6429085732305839,1.8277205965017618,102.50688,102.50688,1.0,0.11318854265029901,0.32326897335484395,0.5497681170636317,0.7045053756706293,0.32620541836361694,0.2898424439252623,0.279904120829219,0.20521093905666682,2.4518286410497807,0.6506887590896306,0.22322446050431635,1.9598969534954758,0.27207899067471203,0.2799702159344751,0.5554182529449463,0.32571509853110003,0.21213163935038082,0.11389601892395189,0.00403745429715784,1.8573256620620668,0.0022587130420188353,0.005935090614080464,0.005828338454668596
29.0,0.6436246684400179,1.560873065952144,106.16784,106.16784,1.0,0.11318854265029901,0.32848197744034013,0.5896570535024308,0.708277916430121,0.3241193482289044,0.2970658858298065,0.28671814885770697,0.20432740884576508,2.510412897308571,0.6497256765145896,0.22220171110784875,1.9509172770666579,0.2712842712842713,0.277027027027027,0.5390048623085022,0.32387636440313977,0.21211632756475837,0.11389601892395189,0.00374933929563632,1.790500099039491,0.0020171628455662293,0.005602333432051718,0.004755219006912509
30.0,0.6645954780368517,4.376931087410398,109.8288,109.8288,1.0,0.11318854265029901,0.33635708570339434,0.5843303634773683,0.7107075482750063,0.3340868500616862,0.29678744490333836,0.2905752334959322,0.21033985540369152,2.541230711566008,0.6482048084579691,0.2222456805667792,1.9513033261959063,0.2678515420805018,0.2764590163934426,0.541297972202301,0.3344268448083307,0.2185267590379034,0.11389601892395189,0.00388109158197219,1.9217255582289,0.0020644140294513403,0.005832713641710911,0.00544349492439524
31.0,0.6542790633484944,2.16841563055166,113.48976,113.48976,1.0,0.11318854265029901,0.33545426479383955,0.5551941302819263,0.710572524687238,0.3238550392470978,0.2947552145809435,0.2894186231865104,0.204364974242064,2.528605903071115,0.6468834264862403,0.22233768279459573,1.9521111000644376,0.2678167115902965,0.27555555555555555,0.5495194792747498,0.32404591554394463,0.21248789222126704,0.11389601892395189,0.0035052220888986264,1.798521566681302,0.001969409568099637,0.005158448603231076,0.004528718763199814
32.0,0.6524616471463147,2.675294644135075,117.15072,117.15072,1.0,0.11318854265029901,0.3352828973050221,0.5641315198372399,0.711411779078708,0.3129543010155338,0.2984562415093135,0.289607989373975,0.19889631967901938,2.5312277989760483,0.6477978422874258,0.22249942846733467,1.953531217064725,0.2722677749073346,0.2760751995879475,0.5263165831565857,0.31321048465146184,0.2077333274727567,0.11389601892395189,0.003438519956138911,1.8265372837249743,0.0018298116136966347,0.005169555975026854,0.005422174390324943
33.0,0.6615876642229634,2.642201641148687,120.81168,120.81168,1.0,0.11318854265029901,0.33554266820889284,0.5661119463310926,0.7134657793492905,0.327579352165355,0.2993504133944874,0.2934942249760829,0.20596452379620547,2.5649800542700425,0.6441989732640958,0.22204701054642983,1.9495590157079161,0.2675534234627126,0.27591757887958784,0.5736676454544067,0.3279495723843281,0.2148026224191433,0.11389601892395189,0.0032789792529570928,1.8009556860524754,0.0017737236720289287,0.00489681648372543,0.004339896793458271
34.0,0.6512428630193234,2.343885820244622,124.47264,124.47264,1.0,0.11318854265029901,0.3344712539540358,0.5794603867672657,0.7136800144332109,0.3209559695186236,0.2961616632864929,0.2941064861784202,0.20254823936797264,2.568339827175434,0.6455660477896173,0.21976636886240639,1.929535122813589,0.2684622067767159,0.27384893168823354,0.5638846158981323,0.3211983295596587,0.21157984863352913,0.11389601892395189,0.003135359343500081,1.7763854608456313,0.0016863395919324432,0.004695147624912248,0.004515860742468671
35.0,0.6521153279790188,2.291715122223837,128.1336,128.1336,1.0,0.11318854265029901,0.3419886505456141,0.5841525047313954,0.717539732896192,0.3346812096068343,0.29613932927269826,0.2981921775279952,0.2108731568066716,2.606495230622808,0.6439098087970552,0.21575130096012335,1.8942830750228417,0.2663987945755902,0.27381905524419536,0.5468440651893616,0.33509399762464176,0.22022067620925737,0.11389601892395189,0.003030127326800324,1.7691292758158852,0.0015661180805150382,0.004606125430166051,0.0044888146765396575
36.0,0.6465213060882139,2.306343366100075,131.79456,131.79456,1.0,0.11318854265029901,0.3408713856465045,0.5673051534338421,0.7178279057303975,0.31931245030688893,0.2990356256185367,0.29958254404140117,0.2002599253778784,2.618314388058924,0.6440138061036417,0.21769952587914232,1.9113883692853197,0.2696326255476913,0.2741839762611276,0.5504291653633118,0.3192868655780535,0.2099715010886757,0.11389601892395189,0.002948061084657194,1.7717097358836327,0.001535898174794947,0.00446859209882142,0.004045491023294537
37.0,0.6617905773642895,4.212049087042224,135.45552,135.45552,1.0,0.11318854265029901,0.34129458733415907,0.5696028239347292,0.7189906311300671,0.31958859199163797,0.30067639129484824,0.2997723928194614,0.2002338006806314,2.6182178386177655,0.6405235023873325,0.21708122508673489,1.9059597265790258,0.270227631282398,0.27404516308893223,0.5401813387870789,0.3198269743694342,0.2101643964266538,0.11389601892395189,0.0029522394105717074,1.8316617434993532,0.001514522017501475,0.004494925471892513,0.004851555285421476
38.0,0.6552758793851081,2.6435814215321507,139.11648,139.11648,1.0,0.11318854265029901,0.34267418827128177,0.5766411678949392,0.7199021516099973,0.3366956448378378,0.29831313203836635,0.3022471708389234,0.2103759778773607,2.6432264952083813,0.6400627116182673,0.21691452907605113,1.9044961459178347,0.26357560568086885,0.2697022767075306,0.5435634255409241,0.33656109354216973,0.22007825138691708,0.11389601892395189,0.002816087745910502,1.798956818384795,0.0014231785198256185,0.004304963646998149,0.004875987252560618
39.0,0.6510008565548641,2.15206174432316,142.77744,142.77744,1.0,0.11318854265029901,0.3456944840760433,0.5911964677173386,0.7216884389040427,0.3141528235963065,0.30366791855580516,0.3042616315206895,0.1982660069751022,2.6601279300767287,0.6389341896209106,0.21588054679506063,1.8954178454578257,0.265527950310559,0.2692943120132169,0.5113077759742737,0.3142691325630286,0.20942669317580445,0.11389601892395189,0.002576018705407145,1.691756344966052,0.0012590340547949522,0.003982804533172894,0.005715734827874105
40.0,0.6586520168978123,3.178705266022532,146.4384,146.4384,1.0,0.11318854265029901,0.34562341687318215,0.5707248121922145,0.7211962716645016,0.30161225905071937,0.30076258176551446,0.3052198272337544,0.19053504869595367,2.6709033527777652,0.6377236067586126,0.21369847161378225,1.8762593603598052,0.26570665427941004,0.26629745009807315,0.4986763000488281,0.30183398112481286,0.20178779693498616,0.11389601892395189,0.0026693353506291235,1.8034421130851115,0.0012914000265599598,0.0041362623297651335,0.006400254414285599
41.0,0.6576900221566357,3.847866569114143,150.09936,150.09936,1.0,0.11318854265029901,0.34512150249302914,0.6005997610009614,0.7216062973233844,0.33012778920383823,0.29489215553439585,0.3048404277035314,0.2091237443197349,2.6686954969506975,0.6413669510389164,0.21563469927316614,1.8932593194248952,0.26254045307443363,0.2731333758774729,0.5424730181694031,0.3306426562573328,0.22000251161156714,0.11389601892395189,0.0025384029113474996,1.7613256672793796,0.0012839235705637312,0.003874415817964836,0.004901051304287935
42.0,0.6602145208267524,3.2336208806616846,153.76032,153.76032,1.0,0.11318854265029901,0.35133795914219035,0.5919101381512005,0.7243769375531268,0.32785488140817026,0.29937966911070396,0.310656279376678,0.2059510613741574,2.719247097642624,0.6366268599730669,0.21292773287457933,1.8694923219111872,0.2615769712140175,0.2727027027027027,0.5437887907028198,0.3280550247976901,0.21695122248915324,0.11389601892395189,0.002370210207622195,1.6902559539576032,0.0011814680481696859,0.003634780434062532,0.004285798977377549
43.0,0.6585497838540763,2.780981002037872,157.42128,157.42128,1.0,0.11318854265029901,0.348289309204443,0.5561734126504952,0.7247693201980754,0.3186626454179544,0.30558200163194243,0.31152695254784324,0.1986509038070474,2.7275042159333895,0.6383933208002796,0.21737799520104595,1.9085653498230586,0.2676088971269694,0.2718859429714858,0.5122988820075989,0.3191809828804482,0.20922737598610852,0.11389601892395189,0.0022735493918245434,1.66625528187069,0.0011467894596903269,0.003469067847023835,0.0034017120993058087
44.0,0.6528200191605738,2.530155403011097,161.08224,161.08224,1.0,0.11318854265029901,0.34909233430889425,0.5637885144044289,0.7241635408073617,0.32201776977338187,0.3012131791138986,0.3096970752692273,0.20182466602733787,2.7069714071680884,0.6383504267742253,0.21623281313095372,1.898510722094087,0.26299365113526313,0.268309377138946,0.5361941456794739,0.3222547221115572,0.2124195049921092,0.11389601892395189,0.002379275146600076,1.7882568674058348,0.001140768053211863,0.003692024876221356,0.003718701005531511
45.0,0.6703986464793743,7.8170502065015395,164.7432,164.7432,1.0,0.11318854265029901,0.3512178526985274,0.5828423740993629,0.7252692965570421,0.3192149419643457,0.301406770215923,0.3103712363566282,0.20009697090537218,2.7148443790870473,0.6402051604449915,0.21792979195161144,1.9134100911562384,0.26657854152897115,0.2715411445549671,0.5235813856124878,0.31940709341201123,0.21085961006404297,0.11389601892395189,0.002215743770161874,1.7105507999858673,0.001068852914786214,0.0034221912905478364,0.0046243223439913885
46.0,0.6721981210603135,6.813318682658794,168.40416,168.40416,1.0,0.11318854265029901,0.3571539439629739,0.5754254677403,0.7286938191384468,0.3197845459677986,0.30535814807124173,0.31301948260302576,0.2005998385437113,2.736428095848896,0.6366096170263732,0.21510379278370323,1.8885979932918247,0.26266920237162994,0.2688106796116505,0.5503995418548584,0.32025415332205925,0.21235830259221905,0.11389601892395189,0.00207982634866774,1.6453731221863563,0.001034120049964671,0.0031738763728525105,0.005025541443829032
47.0,0.6588969602450817,3.3128788978683756,172.06512,172.06512,1.0,0.11318854265029901,0.3600103415573088,0.5581129559657843,0.7304540277484957,0.3183903065314903,0.3023946706909289,0.31578329860849474,0.19982652450669794,2.7577947151584605,0.6349778243658047,0.21414213482595262,1.8801546959155335,0.25844504021447723,0.2648860958366065,0.5606583952903748,0.31874704226047645,0.21155662361112332,0.11389601892395189,0.00221344783812768,1.7922289295420342,0.0010630872623164566,0.0034170147257858723,0.004832314347842544
48.0,0.6626420344961518,3.438858038997359,175.72608,175.72608,1.0,0.11318854265029901,0.35947225457371335,0.5816087121253573,0.7319852349078971,0.33246598454754184,0.30412518240406733,0.318167537297649,0.20820749970691355,2.7828362802929942,0.6379215367114883,0.21707818926085548,1.9059330722156154,0.26223703395126013,0.2690493209435311,0.5575534701347351,0.33246091487240914,0.21979569501505347,0.11389601892395189,0.0020892296348119193,1.7340011308278918,0.0009912794848021451,0.0032357674465439243,0.004524841064942579
