round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
24.0,0.10653923854474368,18.08563899458595,552.16512,552.16512,1.0,0.9952525266589007,0.9175478386638467,0.10873426912534426,0.9975507001815269,1.5133378441663745,0.545399992010075,0.995924284307184,0.8327137546468402,0.07207801113507692,0.7637738330046022,0.8338737821324559,1.3341980514119294,0.7692307692307693,0.7874186550976139,0.5339592099189758,0.09086059310879457,0.24256409012354652,0.625,0.0003997862442546414,0.2434198825279168,0.0001320487357885179,0.0004445351153181902,0.0001740395236292336
25.0,0.1211239080451196,25.651885494865304,575.172,575.172,1.0,0.9916101934689298,0.9254608133694445,0.10851765375872807,0.996511699565894,1.510406285414949,0.4245700530610896,0.9948913928358496,0.8327137546468402,0.06528603770753703,0.7356234933158009,0.8110183583760049,1.2976293734016078,0.7692307692307693,0.7778958554729012,0.5344810485839844,0.09027830387155211,0.24245745738536215,0.625,0.0003377319923001966,0.20579686731861102,0.0001278656340836111,0.00037281227344493947,0.0001455306097268846
26.0,0.08229720925718234,8.189005073519711,598.17888,598.17888,1.0,0.9926501344966641,0.9198876674489941,0.10138088757874182,0.9965204102485091,1.5104167894733966,0.44333561853294484,0.9948913928358496,0.8327137546468402,0.06973806699960991,0.7506410256410256,0.8257597411337518,1.321215585814003,0.7692307692307693,0.7778958554729012,0.5350306034088135,0.08973129666768587,0.24235385060364892,0.625,0.000282257065394913,0.1721030573697533,0.0001019540189385884,0.000312363518134346,0.0001304466751821472
27.0,0.08778619586291217,13.456670526830115,621.18576,621.18576,1.0,0.993663535848763,0.9177061300243783,0.10469393109704533,0.996419077958717,1.5101610878966212,0.6106327461376511,0.9958431757032239,0.8327137546468402,0.07739691513523118,0.7686280955511725,0.8405725299094696,1.3449160478551514,0.7692307692307693,0.7828947368421052,0.5355184078216553,0.08931407265556168,0.2422829989322811,0.625,0.0003001157030424412,0.18309701766190756,0.00011105026221935719,0.00033167388998637257,0.00013917768637917898
28.0,0.10363810648171541,23.515683452898017,644.19264,644.19264,1.0,0.9936305667038622,0.9223698857595469,0.10071325614433009,0.9968626903625811,1.5109412368888608,0.6762370794568364,0.9962219851242375,0.8327137546468402,0.06989611447358156,0.7508985316677625,0.8255343230974994,1.320854916955999,0.7692307692307693,0.7773109243697478,0.535862922668457,0.08888747208775616,0.24220454691790322,0.625,0.0002853269389729097,0.1741703570643267,0.0001096772110663818,0.0003146435775728056,0.0001291012382559251
29.0,0.06302836648285545,6.964801764850011,667.19952,667.19952,1.0,0.9951450923819566,0.919983372058525,0.10122808670325617,0.9970873727433973,1.5113214686102419,0.6928634743265061,0.9965714910499516,0.8327137546468402,0.07258747943469258,0.745249835634451,0.8200683389437567,1.3121093423100108,0.7692307692307693,0.7789473684210526,0.5364850163459778,0.08824261306570125,0.24208507810945745,0.625,0.00023141682799496688,0.14132985294480704,8.75536566259589e-05,0.00025541628748844224,0.00010544101544686562
30.0,0.06069671308854595,8.60461975387728,690.2064,690.2064,1.0,0.9951450923819566,0.9278114682078032,0.08784677424604642,0.9970301593962211,1.5112524760445294,0.6566983113501597,0.9962512886195372,0.8327137546468402,0.05792598478086106,0.7408941485864564,0.8137223663200882,1.3019557861121411,0.7692307692307693,0.7794117647058824,0.536906898021698,0.08777192177680826,0.2419946562508111,0.625,0.0002232585067405128,0.1364059497013841,8.419382640207146e-05,0.000246463566562525,9.180392561549053e-05
31.0,0.06363659827028945,13.073343204320627,713.21328,713.21328,1.0,0.9951780615268574,0.9285815970831928,0.09462668202327547,0.9971478554246979,1.511394403608281,0.7414902510142238,0.9968916934803662,0.8327137546468402,0.062396135067689325,0.7233344291036599,0.7988551126507514,1.2781681802412022,0.7692307692307693,0.7750000000000001,0.5373587608337402,0.08729221624059558,0.24191398900092784,0.625,0.00021964674987663704,0.1342562642557681,8.781887656444162e-05,0.0002416500579487162,8.663732590278499e-05
32.0,0.054426177347195334,8.640350678811943,736.22016,736.22016,1.0,0.9951780615268574,0.9225365059357733,0.0887204307630454,0.9971478554246979,1.511394403608281,0.8743339995247725,0.9968916934803662,0.8327137546468402,0.06583335292506644,0.7208908612754767,0.7971479977562482,1.275436796409997,0.7692307692307693,0.7714581178903827,0.5381393432617188,0.08647707190651155,0.24177045104417752,0.625,0.00019439259269570056,0.11886818145582367,7.654197541983088e-05,0.0002140581881941186,7.494487095374325e-05
33.0,0.05393574622534895,8.409950726141263,759.22704,759.22704,1.0,0.9988625645009155,0.9360974319159447,0.0736727571111057,0.9998182634854405,1.5196167883121874,0.637339300881088,0.9990393927087565,0.8327137546468402,0.04453743689285025,0.7325882095112864,0.8057299259167785,1.2891678814668457,0.7692307692307693,0.7760252365930599,0.5384052991867065,0.08624549735433018,0.24172184500040728,0.625,0.00022642072888094601,0.13850636019208196,9.215071365284593e-05,0.00024885374547661246,6.732445870192995e-05
34.0,0.058176791901836014,22.168045904878642,782.23392,782.23392,1.0,0.9988625645009155,0.9321319363316788,0.07511400189843605,0.9998182634854405,1.5196167883121874,0.7624829342817285,0.9990393927087565,0.8327137546468402,0.050200060540538535,0.7304021477098401,0.8029068064198434,1.2846508902717493,0.7692307692307693,0.7737226277372263,0.5388928651809692,0.08573083579540253,0.24163217988158228,0.625,0.00022216133360177147,0.13595417006138177,9.342285343497586e-05,0.000243666718933173,6.792439622208705e-05
35.0,0.06172366350840699,12.570663957450172,805.2408,805.2408,1.0,0.9989975356083706,0.9400604020735661,0.06387754836538202,0.999915631838435,1.5197459484623106,0.7427469794413416,0.9986782321354813,0.8327137546468402,0.04031039652147124,0.7315527065527065,0.8023440983765968,1.283750557402555,0.7692307692307693,0.7719665271966527,0.5386919975280762,0.08599223387547028,0.2416956361337804,0.625,0.00037812151655562486,0.23150611552890155,0.00016665600241156538,0.0004134928082687269,8.512450437290985e-05
36.0,0.10468180785702622,41.0541142047503,828.24768,828.24768,1.0,0.9989975356083706,0.9487449825043738,0.0805769786467498,0.9998760842627016,1.519703764381528,0.4888773509283935,0.9980173482032219,0.8327137546468402,0.044441844273354424,0.7168419899189129,0.7934044243262938,1.26944707892207,0.7692307692307693,0.7712820512820514,0.5390416979789734,0.08558946675979173,0.24163177678332423,0.625,0.00037004123062673547,0.22671199850614698,0.00014674327693363655,0.0004073270015676893,9.217569146506354e-05
37.0,0.0798642135365905,10.88984430194217,851.25456,851.25456,1.0,0.9988625645009155,0.9351903493687859,0.08318604395686317,0.9998182634854405,1.5196167883121874,0.5644307799055674,0.9990393927087565,0.8327137546468402,0.0566852152416962,0.7044543063773832,0.7813198292042546,1.2501117267268074,0.7692307692307693,0.7692307692307693,0.5392625331878662,0.08466384636285973,0.24146808543060116,0.625,0.00038094163038644577,0.23355671906739417,0.00013845314834007479,0.0004213773076193331,0.00010089033361302703
38.0,0.0828987233924272,19.22347298829155,874.26144,874.26144,1.0,0.9988955336458166,0.9397768726616782,0.08127180572355903,0.9999359595139172,1.5197587158759387,0.44339593169608305,0.9996797975695856,0.8327137546468402,0.04668538418815586,0.7240138067061144,0.7964812252140312,1.2743699603424499,0.7692307692307693,0.7727272727272727,0.5401104688644409,0.08448588838561988,0.2414270727275669,0.625,0.000281471665795622,0.17269409493181342,0.00010480879804983935,0.0003108843498302268,9.815079396987903e-05
39.0,0.06642080375633667,12.870901542335261,897.26832,897.26832,1.0,0.9988625645009155,0.9498932467298163,0.06248594288779743,0.9998754768326166,1.5196857808778998,0.6428140292643505,0.9993595951391709,0.8327137546468402,0.03399515283311643,0.7153681788297173,0.7905223537778236,1.2648357660445178,0.7692307692307693,0.7700205338809034,0.5403410792350769,0.08419925327866506,0.24137412218972193,0.625,0.00025499730926528387,0.1565513489888275,9.35465058923663e-05,0.00028188009361819336,7.81193341900901e-05
40.0,0.05274435443456847,6.971004643459203,920.2752,920.2752,1.0,0.9988625645009155,0.9439368393551704,0.05799320095307058,0.9998182634854405,1.5196167883121874,0.6942298245723585,0.9990393927087565,0.8327137546468402,0.03527357111555633,0.6943677405215868,0.774889517427306,1.2398232278836896,0.7692307692307693,0.7692307692307693,0.5402538776397705,0.08331386725871992,0.24122191065114096,0.625,0.0001994980593693902,0.12254680639979654,7.571440736611117e-05,0.00022009047135046673,7.078804514756944e-05
41.0,0.05055355094184052,8.73718084996668,943.28208,943.28208,1.0,1.0,0.9403144003580493,0.05883658568665419,1.0,1.5198359411679798,0.7305018298300227,1.0,0.8327137546468402,0.034376364742491235,0.6976824457593689,0.7773641072630166,1.2437825716208266,0.7692307692307693,0.7692307692307693,0.5405687689781189,0.08299893226761079,0.24116880402017662,0.625,0.00017584378682366204,0.1080676684567976,6.783993948507716e-05,0.00019380991806741793,6.0570134636443797e-05
42.0,0.03929683168893462,7.2104241774854385,966.28896,966.28896,1.0,1.0,0.9380526183322339,0.06285136260803517,1.0000000000000002,1.5198359411679798,0.8781800615743193,1.0,0.8327137546468402,0.040321418549697216,0.7032106070567609,0.7815268780935539,1.2504430049496862,0.7692307692307693,0.7692307692307693,0.5409291982650757,0.08264917030166352,0.24110980968098103,0.625,0.00014037517418684147,0.08630303521308491,5.514478553288803e-05,0.0001545521910513576,4.73206365170143e-05
43.0,0.04992965080341188,13.983448542698772,989.29584,989.29584,1.0,1.0,0.9576108426202519,0.04518849520681313,1.0000000000000002,1.5198359411679798,0.7352084332183836,1.0,0.8327137546468402,0.023376070763278276,0.7091935130396669,0.787018519862134,1.2592296317794145,0.7692307692307693,0.7692307692307693,0.5408774614334106,0.082594747058092,0.24109009647218535,0.625,0.00016393203522291707,0.10082076220294311,6.417806343950913e-05,0.000180543979997172,4.0374002316821204e-05
44.0,0.03687403964749441,5.656397357358336,1012.30272,1012.30272,1.0,1.0,0.9683960033804445,0.041644153637123114,1.0,1.5198359411679798,0.7106618672110778,1.0,0.8327137546468402,0.019517222108614136,0.7057308788078019,0.7848205096235789,1.2557128153977262,0.7692307692307693,0.7692307692307693,0.5414401292800903,0.08205098047470438,0.24100371968465184,0.625,0.000146436027279768,0.09008941060895381,5.9053780817356564e-05,0.00016097845184117972,4.217909283598247e-05
45.0,0.035354880835996784,6.468015158336245,1035.3096,1035.3096,1.0,1.0,0.952546664819647,0.0491738356762937,1.0000000000000002,1.5198359411679798,0.90665963114859,1.0,0.8327137546468402,0.026053669351319232,0.6905215866754328,0.7716151213820395,1.2345841942112632,0.7692307692307693,0.7692307692307693,0.5422320365905762,0.08115198300817072,0.24085973163781255,0.625,0.00013832966019913272,0.0851311301424289,5.66944141610017e-05,0.00015191147320481923,4.158233955722666e-05
46.0,0.031888570317532866,5.782676497512953,1058.31648,1058.31648,1.0,1.0,0.9549819722691506,0.04626127233693386,1.0000000000000002,1.5198359411679798,0.871619366081674,1.0,0.8327137546468402,0.024425218226387716,0.6826703922857769,0.7629713368323687,1.22075413893179,0.7692307692307693,0.7692307692307693,0.5424774885177612,0.08085321931120681,0.240814353128129,0.625,0.00011953217645341708,0.07358733427646769,4.9147794606961856e-05,0.0001312451784428205,3.2489171792040615e-05
47.0,0.03008364037545107,5.776307392160926,1081.32336,1081.32336,1.0,0.9988625645009155,0.9419097138313739,0.057799640952660984,0.9998182634854405,1.5196167883121874,0.9468225632347583,0.9990393927087565,0.8327137546468402,0.03814470533281569,0.6859631821170282,0.769834814514931,1.2317357032238896,0.7692307692307693,0.7697160883280757,0.5442423820495605,0.08017930407554674,0.24069140257572258,0.625,0.0001275403051487511,0.07854115257906358,5.606136303037129e-05,0.00013944653855014124,3.0455443903676904e-05
48.0,0.0515367612720244,36.64275031261635,1104.33024,1104.33024,1.0,0.9988625645009155,0.974408450623356,0.04116059558724936,0.9998182634854405,1.5196167883121874,0.45634336012058996,0.9990393927087565,0.8327137546468402,0.021486814864837438,0.7175816348893272,0.7902442541367776,1.264390806618844,0.7692307692307693,0.7733050847457626,0.5426892042160034,0.08188471016593468,0.24097383150396792,0.625,0.00022825074977781326,0.14061140277455308,9.17234623537041e-05,0.00025097581350340067,4.9078762591517894e-05
49.0,0.07943255276962494,82.0153810574154,1127.33712,1127.33712,1.0,0.9946135077920619,0.8661342990038379,0.21832519388112862,0.9996454621209651,1.519424501290514,0.09118047350906483,0.9966684430748337,0.8327137546468402,0.17180172033936608,0.7924611001534079,0.8632002787856934,1.3811204460571094,0.7692307692307693,0.7945945945945946,0.5386329293251038,0.08633592371375132,0.2416893013277879,0.625,0.0015124218574039628,0.9323378378277312,0.0005098976996985221,0.0016787966959628292,0.00046736291627862386
50.0,0.14698602648015366,65.73273795488889,1150.344,1150.344,1.0,0.9925308794134565,0.9100171833371747,0.14999958379293474,0.9991374414511759,1.5188063824869895,0.12025279969994367,0.9947677075637765,0.8327137546468402,0.10897937345380723,0.740664036817883,0.8164028579589411,1.3062445727343057,0.7692307692307693,0.769811320754717,0.539685070514679,0.08514442600500893,0.2414475315411413,0.625,0.0008391072852845207,0.5181052772385328,0.0002941121819931953,0.000929488604004887,0.00024969343247797655
51.0,0.18208569868060293,49.071704985398696,1173.35088,1173.35088,1.0,0.9947059403744337,0.9065367836591014,0.144163385258759,0.9994600018251706,1.5192100826553752,0.18991419255472103,0.9949945278429192,0.8327137546468402,0.10831032382292666,0.7167762436993206,0.791450977604926,1.2663215641678816,0.7692307692307693,0.7778915046059365,0.537488579750061,0.08701497354568577,0.24184997156659982,0.625,0.0011194858379663078,0.6925129874737195,0.00040353210053567447,0.0012380859033978746,0.00033330844236376263
52.0,0.13409217926382552,15.183465843830197,1196.35776,1196.35776,1.0,0.9969265265032577,0.9481426545513876,0.08475491299850206,0.9997979847870647,1.5196118643777627,0.4326407201527566,0.9973737890130682,0.8327137546468402,0.04938246721531626,0.7757670392285776,0.8245833134179825,1.319333301468772,0.7692307692307693,0.8059701492537312,0.5376284718513489,0.08727338518469763,0.2419284271832476,0.625,0.0007580017390185179,0.46979254099574064,0.0002956242524885744,0.0008343896833085854,0.00031942365707754
53.0,0.11153806992864701,14.11988387244572,1219.36464,1219.36464,1.0,0.9989975356083706,0.963501208647785,0.06780035678859017,0.9998760842627016,1.519703764381528,0.5561776250725453,0.9980173482032219,0.8327137546468402,0.0327009346769553,0.822567389875082,0.8795146263874373,1.4072234022198997,0.7692307692307693,0.8190255220417634,0.5387054681777954,0.0862083518161223,0.24173811869128597,0.625,0.00043875366824200964,0.27231218073487184,0.00015277425075996458,0.0004859179761089259,0.0001924957782235119
54.0,0.09186458662802276,11.951135573602858,1242.37152,1242.37152,1.0,0.9978821322937177,0.9587046689765594,0.06432777795701318,0.9998323757065998,1.519639806343482,0.596848687427084,0.9986987112069117,0.8327137546468402,0.032235702913100434,0.7995616918693842,0.8590818886226959,1.3745310217963134,0.7692307692307693,0.809142857142857,0.5401307344436646,0.08477300806687427,0.24149636824812992,0.625,0.00032324585056439214,0.20081701380692607,0.00011038861536194808,0.0003583130855828658,0.0001497940738643734
55.0,0.06332305698980538,4.688155657002071,1265.3784,1265.3784,1.0,0.9988625645009155,0.9435671107378504,0.0626527655848733,0.9998182634854405,1.5196167883121874,0.6705103515193809,0.9990393927087565,0.8327137546468402,0.034271871995320335,0.7884122287968441,0.8489123265920371,1.3582597225472592,0.7692307692307693,0.8117249154453213,0.5410425066947937,0.08384388475081861,0.241342185750591,0.625,0.00023081856316127644,0.14349822582040872,7.809629898164881e-05,0.0002559613572979985,0.00010924358310400463
56.0,0.05644779069175759,6.684260763486383,1288.38528,1288.38528,1.0,0.9988625645009155,0.9635238165856056,0.050059311740623176,0.9998754768326166,1.5196857808778998,0.6475468437329324,0.9993595951391709,0.8327137546468402,0.023446986790019907,0.8086072759149682,0.8698171077106582,1.3917073723370532,0.7692307692307693,0.8150765606595994,0.5412649512290955,0.08366027273810828,0.24130496011978117,0.625,0.00019522222352578292,0.1214312479299764,6.67088561685287e-05,0.00021638575842873841,8.392990506063789e-05
