round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_f1_best,fed_prevalence,fed_ece,fed_brier,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6407388437622354,0.34423448495380116,40.27056,40.27056,1.0,0.25012771734826966,2.201201736749841,0.5499687562560038,0.686533387479638,0.31823944605950266,0.11494397582777288,0.3396417259964559,0.21498044022244334,0.29300435273177927,0.6625513542389462,0.22421019676132034,1.9685516568496129,0.2728122080348801,0.2815440289505428,0.5248059630393982,0.3426611533066852,0.21868474968469281,0.11389601892395189,0.007594341591972088,1.5216856393490161,0.005850198112407,0.009218097148653038,0.003949581318001238
12.0,0.6372172897848511,0.4715059725892633,43.93152,43.93152,1.0,0.25351487967558517,2.2276542025415496,0.5435252568009038,0.6871460888043275,0.3206026244748342,0.11494397582777288,0.33654355630841404,0.21284723098828087,0.2907115867759176,0.6643432026070332,0.22902807120023327,2.01085229636652,0.2751641726773603,0.2882500993509074,0.5325877070426941,0.3390574887105417,0.21596237394068915,0.11389601892395189,0.008276617485709048,1.756533755554301,0.0057734394636839124,0.010645731126953354,0.004008192804142987
13.0,0.6396031437518122,0.47709697006135376,47.59248,47.59248,1.0,0.2535057915852194,2.227097025437613,0.5821965362275862,0.6901087715697556,0.32623892059172677,0.11494397582777288,0.35076069703857243,0.22491824190732546,0.2836201451917621,0.6631367234154547,0.22803923608567345,2.002170385234753,0.2689616039341782,0.2821673347989137,0.561073899269104,0.3539771598903586,0.2294115061834998,0.11389601892395189,0.007582902234161237,1.7099105891975341,0.005444737598242292,0.009639241420716517,0.004332885625888981
14.0,0.6396501393028594,0.5665254378205791,51.25344,51.25344,1.0,0.2555254767017655,2.2432962876517926,0.5641486750139213,0.689496925147022,0.3241009745401016,0.11494397582777288,0.33352847316236817,0.21247268670053834,0.2952692760612305,0.663208820015713,0.2284236511258102,2.005545525505401,0.27599486521181,0.2848988064348728,0.5384978652000427,0.3368260373074873,0.2169097857384211,0.11389601892395189,0.0071667372287188115,1.7100703740361496,0.0051595842599295935,0.009134049794488829,0.004636284769525343
15.0,0.635853892184314,0.5609413126276357,54.9144,54.9144,1.0,0.25796148369826055,2.2637487582453613,0.5508957227032356,0.6921952556495058,0.3272056401453866,0.11494397582777288,0.33509599722815847,0.21063870971347698,0.30218503757482884,0.6623409375815872,0.22889168276330726,2.0096548143279502,0.27871084884248754,0.2852689010132502,0.5509922504425049,0.3378473244979809,0.21469156462651107,0.11389601892395189,0.006327518435468477,1.593243226413506,0.004628722529013091,0.008018943073725684,0.004747698974179799
16.0,0.639672707003679,0.507814684037865,58.57536,58.57536,1.0,0.2620182080594139,2.2975910801776376,0.5837625598301143,0.6930017605596155,0.33110999935491975,0.11494397582777288,0.33615435784593284,0.21341863721435517,0.29516186763946917,0.6623026492043221,0.22925584981929376,2.0128521785503968,0.27412557943531396,0.2847404299947562,0.5467284917831421,0.3391593196924059,0.21817771408624792,0.11389601892395189,0.0058144386684688045,1.5407969548487017,0.004052252049659867,0.007610652557250643,0.003370442588873417
17.0,0.6375405180914238,0.6301911058084277,62.23632,62.23632,1.0,0.26739270661562614,2.344064546990024,0.5571308787300082,0.6973251581145281,0.3315572095762543,0.11494397582777288,0.33981453556012603,0.21421600899524576,0.29573133597730755,0.6615055456780216,0.22729329907903315,1.9956211044636807,0.27270841974284526,0.28427037271004424,0.5354875326156616,0.34264501151976356,0.21906166878916775,0.11389601892395189,0.005794762508800557,1.6124464574941157,0.004122797460841432,0.007523981078445583,0.003480710393101909
18.0,0.6397364269157138,0.6747411960533072,65.89728,65.89728,1.0,0.267252889622665,2.3441385594379507,0.5727893246836557,0.6987065354768226,0.33266327606731083,0.11494397582777288,0.3405594378057879,0.2156361604797081,0.2966430475440616,0.6612879256353623,0.22698941864776875,1.9929530530766757,0.2723177723177723,0.2845975680370585,0.5664724111557007,0.3433440490796651,0.22088014997686467,0.11389601892395189,0.005680510371022952,1.6626329807941147,0.0037830824386864467,0.007663817724548133,0.003639586005127897
19.0,0.636297810464168,0.7161994340355441,69.55824,69.55824,1.0,0.26776048806826636,2.346535010903805,0.5622767931351985,0.6982252707107172,0.3324811368980409,0.11494397582777288,0.33199083264910095,0.20930623123288775,0.2984942741451496,0.6598302691671668,0.22339680065619097,1.9614100893671491,0.2742723603144253,0.28291023292331846,0.5333108901977539,0.3350684769431744,0.21470623741032394,0.11389601892395189,0.00559044242038773,1.7213847784769314,0.0035304144812438347,0.007765112172471157,0.0031830757409387644
20.0,0.6350780584085609,0.6601857647619795,73.2192,73.2192,1.0,0.27128881449781694,2.3769563243902243,0.5890483798363729,0.6990079722427536,0.33215160122347276,0.11494397582777288,0.33574559740500803,0.21361994160923942,0.2930243280054544,0.6578661544750164,0.22428675126355052,1.9692238006431662,0.2708863335707744,0.2807914927984924,0.5577499270439148,0.3388185599128197,0.21991953064274117,0.11389601892395189,0.00533670728508214,1.7249670223045541,0.0033202118032381587,0.00748029097583506,0.004480787125216307
21.0,0.6410328496816164,0.917258707603172,76.88016,76.88016,1.0,0.2756488169475668,2.4121953165790195,0.5748335657275235,0.70252423608254,0.33586060671770385,0.11494397582777288,0.3204217401329518,0.202514514019673,0.3061092438965167,0.6588354741275734,0.22588515669667392,1.9832577014609871,0.27724323114790783,0.2803325979976243,0.5778782367706299,0.3231759732721776,0.20894715730126712,0.11389601892395189,0.005167208994564293,1.7535403600413701,0.00319567276728259,0.007275361629661738,0.0040905353868055305
22.0,0.63960423798264,0.8766718413794606,80.54112,80.54112,1.0,0.27438481582212837,2.3993551791793175,0.580317326363757,0.7026116797747693,0.33790177961924195,0.11494397582777288,0.3436459372476461,0.21655047274563347,0.2986496883720192,0.6571728725629781,0.22228571745217862,1.95165484757284,0.2685232239048684,0.27949901120632825,0.5808415412902832,0.3463944660055241,0.22257081216660798,0.11389601892395189,0.0050998143092712,1.8070544653564866,0.0030003862019838943,0.007363191499747751,0.004371878483278655
23.0,0.6410002921571765,0.8113639129318221,84.20208,84.20208,1.0,0.27691958760288893,2.4221936691081214,0.5803359797697861,0.7051763036241839,0.34066366031832246,0.11494397582777288,0.33345317182787837,0.210374434581315,0.30306992684586975,0.6577215973403997,0.22426561107297138,1.9690381910777146,0.2712114816378219,0.2815203955500618,0.5684923529624939,0.3365019332743423,0.21708231686902976,0.11389601892395189,0.004550582673294974,1.6821326074768876,0.0027188909223460483,0.006543184712005042,0.0038180334185731447
24.0,0.6378442227008085,0.9580805303241906,87.86304,87.86304,1.0,0.28066935884924765,2.456831128238079,0.5799074132001537,0.7062967011156148,0.3387362628715672,0.11494397582777288,0.331547813144378,0.20910570636808015,0.30386667388161537,0.6568599519837897,0.2221949043980655,1.9508575145758564,0.27213220302607577,0.2824184566428003,0.5417395234107971,0.33481901436627914,0.2162932039722689,0.11389601892395189,0.0043613135623740045,1.6846228184131178,0.0026767064459652383,0.006204096806359934,0.0034706762449840454
25.0,0.6442580185670782,1.0539986182263088,91.524,91.524,1.0,0.28155418063911364,2.462331525857379,0.5762427336515594,0.7073584607234207,0.34137515038634686,0.11494397582777288,0.3319340272879631,0.20785816834038656,0.30424852936598307,0.6548615898378355,0.21942283456257802,1.9265189129137705,0.27168256721595835,0.2806090348559205,0.524262547492981,0.3350489164490118,0.2146914864666126,0.11389601892395189,0.004545860135368006,1.8284221416870423,0.0026960039039917593,0.006581697106618929,0.0034298213361982546
26.0,0.6411628014952133,0.9625194295924695,95.18496,95.18496,1.0,0.2834941754082857,2.4807543349660595,0.5774954969372238,0.7088487315338354,0.34400743769402997,0.11494397582777288,0.32564607351692637,0.20549610065464183,0.30885870685558425,0.6549651102652557,0.22150579320617497,1.9448071609427708,0.2736427320490368,0.28183137617099885,0.5381437540054321,0.3287130088665706,0.21307853036814453,0.11389601892395189,0.004375385986420469,1.8307622744732726,0.0024533023219852593,0.006503068875361718,0.004362301535501438
27.0,0.6452286851387995,1.2248918020467747,98.84592,98.84592,1.0,0.28748424161001523,2.5150804730038203,0.5574826318885552,0.7122360907185323,0.3457733239208992,0.11494397582777288,0.3087174566461464,0.1945393095936146,0.31320461944961114,0.6552939309998013,0.21805316948988251,1.914493338309534,0.27273762094479226,0.28524500410621406,0.5302181839942932,0.3114649702599412,0.20203791488776465,0.11389601892395189,0.0043334764238396615,1.8865744167760568,0.002363627067695302,0.006518362549796677,0.00469747436308988
28.0,0.6433679078229885,1.141134295757103,102.50688,102.50688,1.0,0.28477385291416357,2.490275030104378,0.5697776772157829,0.7116167235979395,0.34280953607371384,0.11494397582777288,0.328084591732867,0.20642917622437867,0.3064559932473575,0.6559899612417712,0.21898095640338294,1.9226392500127334,0.27182831895644854,0.2798826380915933,0.5328454375267029,0.3309465179239054,0.21440790237825155,0.11389601892395189,0.004099399642213669,1.8513584149050075,0.0022089465052935963,0.006209619335579653,0.004010181862714144
29.0,0.6422547942625279,1.12620469777529,106.16784,106.16784,1.0,0.2878813574927979,2.517441493977747,0.5727282748269776,0.7148575263880118,0.3468722934329801,0.11494397582777288,0.31027787757759445,0.19581077511126402,0.3158198975502728,0.6547061899769137,0.22114130552494995,1.9416069816505659,0.27443168502460746,0.2798833819241982,0.5437905788421631,0.31336313117851267,0.20441842465819177,0.11389601892395189,0.003862309430566809,1.80974748659537,0.002072775802295231,0.005864144087436513,0.004380381693472672
30.0,0.6422271606792154,1.3677540083487996,109.8288,109.8288,1.0,0.29099122803303756,2.5451683569418972,0.5948687876826432,0.7150731921688968,0.34856894636830843,0.11494397582777288,0.32300963729040644,0.20513088459894172,0.30672599208456236,0.6538037840010453,0.21681629306181424,1.9036336397901843,0.2727272727272727,0.2795457731669704,0.5593845844268799,0.32647074283002875,0.21488955002561538,0.11389601892395189,0.003761189606336944,1.831714519414163,0.001988675323703042,0.005743611940106963,0.004248586475391529
31.0,0.647124659917846,1.614865769421168,113.48976,113.48976,1.0,0.29381156298538397,2.5703345643893294,0.5904011471091718,0.7185818876138027,0.35281072198910113,0.11494397582777288,0.3254189390026258,0.2044280113454881,0.31253451238981184,0.651150604012642,0.2190611331789446,1.923343197142046,0.2696973008414381,0.27894963409384416,0.5538066029548645,0.32870503182273864,0.21369707645891683,0.11389601892395189,0.0037060105069216987,1.8682192283558834,0.0019469594452547975,0.0056800175100270535,0.004363534486713818
32.0,0.6453409727778546,1.4018227942403687,117.15072,117.15072,1.0,0.2980077113053432,2.6062339618287793,0.5563457698121443,0.7196129903164047,0.35132972066730445,0.11494397582777288,0.3127651725444127,0.19676759695925228,0.31683030792370015,0.6507186267847768,0.21776146171461414,1.9119321620891154,0.27106725643642965,0.2842152600809474,0.5499960780143738,0.31576295592928116,0.20615207325433565,0.11389601892395189,0.003543234583495361,1.8464394256734522,0.0018518178278526796,0.0054464143258911475,0.004367527752669662
33.0,0.6449965864424976,1.587458869990256,120.81168,120.81168,1.0,0.2979180999596101,2.609440423602131,0.5964685515362836,0.7184018343187356,0.34997530784040765,0.11494397582777288,0.3209379987297254,0.2042959856716316,0.30802643467414426,0.6500048516180436,0.21695944526883348,1.9048905073117333,0.26773479498260777,0.2785304846274101,0.5470787286758423,0.32478116099395665,0.21475641941937862,0.11389601892395189,0.0034032043322808235,1.833979701021235,0.0017823350294808636,0.0052276284648167665,0.004709844526459153
34.0,0.6446291453187474,1.6804670084347353,124.47264,124.47264,1.0,0.2947397442768193,2.580244161670362,0.6005280193578801,0.7181163698235801,0.351044628008215,0.11494397582777288,0.32789328087661884,0.2089884735704545,0.3091446457568715,0.6498601940878127,0.21478067692585784,1.885761056049434,0.2678755409025345,0.277473746487206,0.5765522122383118,0.3313640778836763,0.21931574414116797,0.11389601892395189,0.003336254141734829,1.8592630609600747,0.0017418014676929823,0.005132613130115186,0.00345387842630102
35.0,0.6423787993754299,1.7563004310696653,128.1336,128.1336,1.0,0.30027072510668695,2.62363392538666,0.5751607082535604,0.7220362625080168,0.3530933849185403,0.11494397582777288,0.3262061451316153,0.20482507433960206,0.3154774724450681,0.649439862751164,0.21311549057534399,1.8711408229083117,0.26699655765920827,0.27807017543859647,0.553932249546051,0.3297283065360799,0.21466583777278023,0.11389601892395189,0.0031659680396940626,1.821557923049113,0.001658928442573309,0.004866229033238552,0.0038651932753634203
36.0,0.649961714472238,1.9213169811756399,131.79456,131.79456,1.0,0.2983301537794192,2.610923274281435,0.5787374985153513,0.7205501902804774,0.3513629062128888,0.11494397582777288,0.33330367166367464,0.2113584646634205,0.30649630925604715,0.6505881877833697,0.2185209788142085,1.9186006752361948,0.2639975612234529,0.277799973365295,0.5542418360710144,0.33715073965867554,0.22171991369264005,0.11389601892395189,0.002920655483967933,1.7344254710606037,0.0015065809581706819,0.00451605076549515,0.003968392948506723
37.0,0.6509457838048653,1.7896043383647668,135.45552,135.45552,1.0,0.3043344352096459,2.659926096291097,0.578646315075762,0.7240307955540383,0.35784067926111757,0.11494397582777288,0.3164951291236862,0.19962626987982526,0.3166424319751816,0.6514720331201114,0.21319071933194222,1.8718013267372338,0.2711383001966354,0.2783882783882784,0.5283877849578857,0.320092377583257,0.210197588639495,0.11389601892395189,0.0028888998452025285,1.7718195451016072,0.0014762320886548132,0.004482577460357344,0.003022732500996031
38.0,0.6484685657551071,1.8386684405077485,139.11648,139.11648,1.0,0.30480547796612023,2.665328640826609,0.5846937136706066,0.7260784197624174,0.3588133227394441,0.11494397582777288,0.30906607912223677,0.19563750844630143,0.31891129943660323,0.6489357010768785,0.2120808376028014,1.8620566338179676,0.2714106511574866,0.27980057410484965,0.5575312972068787,0.3131749488729451,0.20719169108810873,0.11389601892395189,0.002684977494072992,1.698343070487681,0.0014312126646250675,0.004093710029984597,0.004038358468698676
39.0,0.6536985931527695,2.3970289827899114,142.77744,142.77744,1.0,0.3068103663030553,2.6813309501284652,0.5766757560548472,0.72600760036906,0.3592041833444936,0.11494397582777288,0.3261346220475694,0.20576344036384064,0.31214307044794243,0.6476822869357848,0.21267100575759015,1.867238273706389,0.26505771248688353,0.27794471153846156,0.5681165456771851,0.33015426585465785,0.2173072293774192,0.11389601892395189,0.0028001736645175716,1.8238212012656732,0.0014605839977501144,0.004310617021072069,0.0025861454647332404
40.0,0.6486204695580408,2.0550235111126907,146.4384,146.4384,1.0,0.3089555984814178,2.6995931778268845,0.5932304641393935,0.7282984135566448,0.35715486535670843,0.11494397582777288,0.3300546151638676,0.20807526246720198,0.30993281540687634,0.6479162212657086,0.213128357429934,1.8712537930956068,0.26301086394205897,0.27580913393885126,0.5430387258529663,0.33393451784291484,0.21973757377267478,0.11389601892395189,0.0025272055232931265,1.6890855630772421,0.001326143154102975,0.0038804204552544412,0.003413862890410149
41.0,0.6487353507005396,2.0825473846158764,150.09936,150.09936,1.0,0.31269584054076,2.731653457469746,0.5866074492529,0.7296370082243996,0.35673670872973495,0.11494397582777288,0.3219424933371105,0.20340795119278382,0.3139162999960697,0.6474207438120285,0.21052430892433946,1.8483904083153782,0.26644288261827337,0.2780100937274693,0.5638481378555298,0.325777455263518,0.2155449003573359,0.11389601892395189,0.002518203124685835,1.7298919438871962,0.0012830763702978182,0.0039087005817063595,0.0034765122303596465
42.0,0.6565845249780227,2.566407449943342,153.76032,153.76032,1.0,0.3104110248861242,2.7131210553512295,0.5732024565506053,0.7305503293958647,0.35951882755326686,0.11494397582777288,0.31794825534883775,0.20076019600439818,0.3168325009070973,0.646149371405492,0.2114418747748117,1.8564465797175136,0.266199277671553,0.2765625,0.5392019152641296,0.3211761041672968,0.21255481256684472,0.11389601892395189,0.002512434026073289,1.7694363550708658,0.0012448847124608615,0.003942375798285694,0.0037130173995175136
43.0,0.6542817372689422,2.348083762327637,157.42128,157.42128,1.0,0.3113569082324477,2.7215707328373338,0.5751965279961418,0.7314103119023609,0.35941190092856395,0.11494397582777288,0.3279366988635881,0.20703591542004793,0.3136109437169492,0.6460496158135943,0.21332845199433403,1.8730106109922329,0.261433868974042,0.2783830275229358,0.5643452405929565,0.33131816323062,0.21908364747650408,0.11389601892395189,0.0025208513047727224,1.8223535917886693,0.0011893502309014274,0.004019674813255685,0.0033462016688216426
44.0,0.6525180361848337,2.5701044386785776,161.08224,161.08224,1.0,0.3145134200037751,2.7513269291722824,0.5965136945694142,0.7320336814548888,0.3594178575436206,0.11494397582777288,0.34311948240809786,0.21731212268671485,0.3058516783637764,0.645570051064723,0.21063256758773957,1.8493409126826326,0.2588798468166587,0.2761738116068825,0.5825337171554565,0.3472155118304616,0.23004953367471037,0.11389601892395189,0.002454607431594576,1.8221783388380572,0.0011698287230371858,0.0038973429767261065,0.003285500869726673
45.0,0.6516898467927772,2.334134800451028,164.7432,164.7432,1.0,0.31756110812803273,2.778221044492478,0.5890614994017525,0.7336631940793739,0.36173592004130195,0.11494397582777288,0.32036758962905326,0.2020326696043125,0.31658983498121473,0.6442551446100933,0.21162546721025854,1.858058509942831,0.26375026544913993,0.27558202490525174,0.5472737550735474,0.3244540296991688,0.2148172918545399,0.11389601892395189,0.0022909359184191632,1.7440110639836348,0.0011077064767463978,0.0036200351024487727,0.0034106358377780314
46.0,0.6621429319289004,3.7355102862925613,168.40416,168.40416,1.0,0.3186382951792613,2.780959104859614,0.5874068955791758,0.7344830511744793,0.365183328091995,0.11494397582777288,0.32293274957917956,0.20367161468274259,0.3179339269173731,0.6439947936842524,0.21306238980083508,1.8706746013931914,0.26435077314128363,0.2741518856552436,0.5904131531715393,0.32680837779566163,0.21644348858945045,0.11389601892395189,0.0023727034696028456,1.8538805848511402,0.0011086494396006256,0.003789049533801553,0.0036164511990901833
47.0,0.657088377076219,2.9472178287163064,172.06512,172.06512,1.0,0.3201997413723988,2.794360839386378,0.5816374009485195,0.7372262840875211,0.36465652347370436,0.11494397582777288,0.31254246325721313,0.19735202754834225,0.3247383425974445,0.6430163631297309,0.21302063671262803,1.8703080118617792,0.2633373666263337,0.2734992679355783,0.5546778440475464,0.3168679156997969,0.21085540604227643,0.11389601892395189,0.0023101405481521123,1.8505498552985955,0.0010479647243884314,0.003718815696729657,0.004299222703960287
48.0,0.666342251270921,4.23682434804067,175.72608,175.72608,1.0,0.3187651017071481,2.7843349514738187,0.5967184344756127,0.7368291812786222,0.36228495277641365,0.11494397582777288,0.3234949254412417,0.20529365428602084,0.31793236234810474,0.6426718179321526,0.21014505111127432,1.8450605481793678,0.2601323407775021,0.27241270839886755,0.5847983360290527,0.32727094736879525,0.21916540935103668,0.11389601892395189,0.002234406519504972,1.834592063780292,0.0010261073462713081,0.0035780034374244306,0.00442608104346156
