round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_brier,fed_ece,fed_prevalence,fed_f1_best,fed_auroc,fed_f1,fed_auprc,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
38.0,0.6406003755379712,0.7269437723876734,47.45728,47.45728,0.0,0.5735872291890527,0.20566827154571593,0.3257286361756698,0.11462923328717109,0.34152729567627194,0.7064883326189847,0.30744555425790143,0.2727385803023946,2.4401705391272257,0.6624192838088129,0.2213742831286899,1.943652510598294,0.2796911386199289,0.2833047832388984,0.5024678707122803,0.3748654979582287,0.23893407585492293,0.11389601892395189,0.0,0.0,,
39.0,0.6111151094929865,0.6201514358625078,47.45728,47.45728,0.0,0.5774250548803339,0.212184430030443,0.33998560582934945,0.11462923328717109,0.3564880733535253,0.7195230794505056,0.31118370294015757,0.29246694417937014,2.633482515123203,0.6624192838088129,0.2213742831286899,1.943652510598294,0.2796911386199289,0.2833047832388984,0.5024678707122803,0.3748654979582287,0.23893407585492293,0.11389601892395189,0.0,0.0,,
40.0,0.5921193725387226,0.7421996114267068,47.45728,47.45728,0.0,0.6102225104822674,0.20962633907956268,0.33610563913698976,0.11462923328717109,0.36964279274370204,0.7359581640818404,0.32670201487765865,0.31151461705820527,2.810962009412754,0.6624192838088129,0.2213742831286899,1.943652510598294,0.2796911386199289,0.2833047832388984,0.5024678707122803,0.3748654979582287,0.23893407585492293,0.11389601892395189,0.0,0.0,,
41.0,0.6372875062205874,0.7773189366005657,51.10784,51.10784,0.9971592150692714,0.5510508081414124,0.21439853865614997,0.3376280070507289,0.11462923328717109,0.32011491033326966,0.6872602237280935,0.29066485811194115,0.2512856304545211,2.2066391282799542,0.6621109186806068,0.22474818783027173,1.973275185152306,0.273620559334845,0.2826755509994875,0.5058807730674744,0.37679751993359606,0.2401422154291887,0.11389601892395189,0.006252369331687041,1.4358413092559204,0.004403371819222383,0.007907266328519168
42.0,0.6383903363735944,0.7918798937502188,51.10784,51.10784,0.0,0.563101958544897,0.20701508822777412,0.33007737338610005,0.11462923328717109,0.3438155541285932,0.7086208611934743,0.30989244128043836,0.27463285008258553,2.4478149996927274,0.6621109186806068,0.22474818783027173,1.973275185152306,0.273620559334845,0.2826755509994875,0.5058807730674744,0.37679751993359606,0.2401422154291887,0.11389601892395189,0.0,0.0,,
43.0,0.6116061521232303,0.6950986498303424,51.10784,51.10784,0.0,0.5738180990158633,0.20778676739623533,0.3321278233348551,0.11462923328717109,0.36127451177541764,0.7226138881781803,0.32266614717216835,0.29550422854990854,2.661414838615873,0.6621109186806068,0.22474818783027173,1.973275185152306,0.273620559334845,0.2826755509994875,0.5058807730674744,0.37679751993359606,0.2401422154291887,0.11389601892395189,0.0,0.0,,
44.0,0.5884483880114229,0.7991674428923059,51.10784,51.10784,0.0,0.5850072186269043,0.21845168902557904,0.34748741356451585,0.11462923328717109,0.3741861127651544,0.7375492569412055,0.322885965201365,0.31033432203543504,2.8004526031560313,0.6621109186806068,0.22474818783027173,1.973275185152306,0.273620559334845,0.2826755509994875,0.5058807730674744,0.37679751993359606,0.2401422154291887,0.11389601892395189,0.0,0.0,,
45.0,0.6393312406194368,0.7909299841921371,54.7584,54.7584,0.9971592150692714,0.5484467005509807,0.2137543440765888,0.33843142008374905,0.11462923328717109,0.32302762707212007,0.687603391651065,0.29079245640349377,0.2527858027942465,2.213832269496121,0.6619834288003592,0.22675790554753336,1.9909203823791164,0.26994501504305424,0.2849112426035503,0.5138447284698486,0.3788707547725624,0.24153207829766365,0.11389601892395189,0.006346357072895101,1.532216865569353,0.0042432263082003326,0.008264188912662073
46.0,0.6359763082802568,0.8081658745042866,54.7584,54.7584,0.0,0.576532457174409,0.22206902805986384,0.35136451161778776,0.11462923328717109,0.3433565705978435,0.7111992265306972,0.3006678281163489,0.274447197269734,2.4407838620047517,0.6619834288003592,0.22675790554753336,1.9909203823791164,0.26994501504305424,0.2849112426035503,0.5138447284698486,0.3788707547725624,0.24153207829766365,0.11389601892395189,0.0,0.0,,
47.0,0.6106318147915324,0.7140863676106407,54.7584,54.7584,0.0,0.5630172395678411,0.1983310885064138,0.31673232122402606,0.11462923328717109,0.3585679837883757,0.7276458244515489,0.32024936186706954,0.2954247907744545,2.654948370590571,0.6619834288003592,0.22675790554753336,1.9909203823791164,0.26994501504305424,0.2849112426035503,0.5138447284698486,0.3788707547725624,0.24153207829766365,0.11389601892395189,0.0,0.0,,
48.0,0.5881305850078764,0.8521484573911733,54.7584,54.7584,0.0,0.5904342746098277,0.19928448019395098,0.31655686504658265,0.11462923328717109,0.37837312251949373,0.7396646309112094,0.33522266927906347,0.31119307520873984,2.821779523309313,0.6619834288003592,0.22675790554753336,1.9909203823791164,0.26994501504305424,0.2849112426035503,0.5138447284698486,0.3788707547725624,0.24153207829766365,0.11389601892395189,0.0,0.0,,
49.0,0.6395549240102877,0.8258377045802329,58.40896,58.40896,0.9971592150692714,0.5588925955135877,0.19837451066229855,0.3123303146446134,0.11462923328717109,0.32188181134365373,0.6923098138479187,0.29683349881723897,0.2564915835723852,2.246088964714252,0.6632537847013047,0.2271302878032127,1.994189875546634,0.27455890722822995,0.2832747363134103,0.5154911875724792,0.3758862864551778,0.2393547231856636,0.11389601892395189,0.005630963368682014,1.434154451591894,0.0037721272923170704,0.007348327083329102
50.0,0.6390109351507076,0.9436260489807792,58.40896,58.40896,0.0,0.5426621472041612,0.19230599398648773,0.3050593273203206,0.11462923328717109,0.3476315979759774,0.7157447580236359,0.32000359761559977,0.2815098190280418,2.4919015755641576,0.6632537847013047,0.2271302878032127,1.994189875546634,0.27455890722822995,0.2832747363134103,0.5154911875724792,0.3758862864551778,0.2393547231856636,0.11389601892395189,0.0,0.0,,
51.0,0.6077602418127143,0.7221461679512842,58.40896,58.40896,0.0,0.5990137895539892,0.20004565835492127,0.31931307441920204,0.11462923328717109,0.36032152666967693,0.7297752783479268,0.3186419598632418,0.2979625501195246,2.6704636404111253,0.6632537847013047,0.2271302878032127,1.994189875546634,0.27455890722822995,0.2832747363134103,0.5154911875724792,0.3758862864551778,0.2393547231856636,0.11389601892395189,0.0,0.0,,
52.0,0.5883375847089454,0.9158690253818514,58.40896,58.40896,0.0,0.6013806002196025,0.21079948113284824,0.3366033896881475,0.11462923328717109,0.3752997309113094,0.7434320937770905,0.324802041863502,0.31778662890776244,2.867622864136455,0.6632537847013047,0.2271302878032127,1.994189875546634,0.27455890722822995,0.2832747363134103,0.5154911875724792,0.3758862864551778,0.2393547231856636,0.11389601892395189,0.0,0.0,,
53.0,0.6422955427193415,0.9943165280124766,62.05952,62.05952,0.9971592150692714,0.5701832214969988,0.2130322775057603,0.33715525202300245,0.11462923328717109,0.33109198670454465,0.6961645711174428,0.29414754463693543,0.2596963142651235,2.2740111482811596,0.6606819000612866,0.22389695081103186,1.9658013767849722,0.2686146095717884,0.28048592957096724,0.5151203870773315,0.3782362088735801,0.24128078660725952,0.11389601892395189,0.005542767983976254,1.4842103919945657,0.0035984112068941634,0.0073619840878666395
54.0,0.6305950074041937,0.909865707222651,62.05952,62.05952,0.0,0.5377378188102713,0.1973248801400993,0.3169678941693372,0.11462923328717109,0.3491565559384869,0.720253478250016,0.323903923019561,0.2810185732852675,2.483037909376073,0.6606819000612866,0.22389695081103186,1.9658013767849722,0.2686146095717884,0.28048592957096724,0.5151203870773315,0.3782362088735801,0.24128078660725952,0.11389601892395189,0.0,0.0,,
55.0,0.6072784146663441,0.8581759425695606,62.05952,62.05952,0.0,0.5716579621393916,0.19396745079956354,0.3115586063695149,0.11462923328717109,0.36903303418453737,0.7383832402480024,0.3305346363112763,0.3097730963595483,2.7837589281324835,0.6606819000612866,0.22389695081103186,1.9658013767849722,0.2686146095717884,0.28048592957096724,0.5151203870773315,0.3782362088735801,0.24128078660725952,0.11389601892395189,0.0,0.0,,
56.0,0.5851335827821469,0.947350668987488,62.05952,62.05952,0.0,0.5965249321798555,0.20422544085912345,0.32694668674829325,0.11462923328717109,0.3823299546909685,0.7513488222524738,0.3314313322885465,0.3263311338403604,2.9511130941664483,0.6606819000612866,0.22389695081103186,1.9658013767849722,0.2686146095717884,0.28048592957096724,0.5151203870773315,0.3782362088735801,0.24128078660725952,0.11389601892395189,0.0,0.0,,
57.0,0.6439465980935234,1.1412829356828607,65.71008,65.71008,0.9971592150692714,0.569617388824154,0.20964793812468194,0.3310628310364172,0.11462923328717109,0.3294041578737867,0.6971252403912445,0.29435522462177766,0.26127243249443716,2.286357484843299,0.6595165705219703,0.222653079612492,1.9548802646136119,0.26719321903294163,0.28258426966292133,0.5123428702354431,0.3789173212515293,0.24192940320762837,0.11389601892395189,0.005082030692050541,1.4229404354700819,0.0034559334218851323,0.006625199511131719
58.0,0.6323222196496204,0.9234828108968346,65.71008,65.71008,0.0,0.5695761907585438,0.2109127219776398,0.3355447770779113,0.11462923328717109,0.35044094063679104,0.7190747267053876,0.30642828867308497,0.28486741820431666,2.511467654772041,0.6595165705219703,0.222653079612492,1.9548802646136119,0.26719321903294163,0.28258426966292133,0.5123428702354431,0.3789173212515293,0.24192940320762837,0.11389601892395189,0.0,0.0,,
59.0,0.6055342467532253,0.7998974249478787,65.71008,65.71008,0.0,0.5724589235383709,0.19923604133073863,0.3198337614102223,0.11462923328717109,0.3672813918526852,0.7347466983984657,0.3285343512786775,0.30729845384193266,2.758053895369912,0.6595165705219703,0.222653079612492,1.9548802646136119,0.26719321903294163,0.28258426966292133,0.5123428702354431,0.3789173212515293,0.24192940320762837,0.11389601892395189,0.0,0.0,,
60.0,0.5829809414710693,1.042757970017584,65.71008,65.71008,0.0,0.593234150258567,0.19280980593892566,0.31078825778762054,0.11462923328717109,0.38221588811664986,0.7480222635948311,0.34236774744649756,0.327552337358501,2.9581115124901474,0.6595165705219703,0.222653079612492,1.9548802646136119,0.26719321903294163,0.28258426966292133,0.5123428702354431,0.3789173212515293,0.24192940320762837,0.11389601892395189,0.0,0.0,,
