round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_ece,fed_auroc,fed_f1_best_threshold,fed_prevalence,fed_f1_best,fed_auprc,fed_brier,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.641091116523938,0.2743291084206157,29.20448,29.20448,0.9971592150692714,0.2763308321394494,0.35981563403156647,0.668587640441777,0.5268388843794498,0.11455907345628498,0.30743518383925034,0.23919737910100355,0.22904262874414758,2.1170222532013474,0.6570645456955406,0.2095580398689514,1.8399066257870949,0.22031428868768863,0.27648958027590254,0.531317949295044,0.40470233232771374,0.2632336858261533,0.11389601892395189,0.00800593520466549,1.288126951083541,0.007121559213284728,0.008726475630844367
12.0,0.6373656792724154,0.314574634802505,29.20448,29.20448,0.0,0.29019983891838375,0.3440087771806084,0.6818810431776471,0.5517023382728947,0.11455907345628498,0.3188623836635866,0.25287478621124554,0.21827450742899265,2.247353281049903,0.6570645456955406,0.2095580398689514,1.8399066257870949,0.22031428868768863,0.27648958027590254,0.531317949295044,0.40470233232771374,0.2632336858261533,0.11389601892395189,0.0,0.0,,
13.0,0.6391478195671105,0.375481343286726,32.85504,32.85504,0.9971592150692714,0.28226181348020435,0.3410195078162164,0.6702897130704907,0.526164570064161,0.11455907345628498,0.30868697682356844,0.24179018587888118,0.21640313499235195,2.138657085631816,0.6569437823214268,0.20432173158716257,1.7939321630160552,0.2248437075292199,0.2753643696052073,0.5323771834373474,0.4032328146888983,0.2618786375409248,0.11389601892395189,0.00776721662665153,1.321838639676571,0.006899113063016199,0.008495632331881104
14.0,0.6398901640176283,0.43682211250659464,32.85504,32.85504,0.0,0.29432030304596024,0.309943948775134,0.682408778500323,0.5370917727770599,0.11455907345628498,0.3188277066035793,0.25734511123992526,0.1991680367284651,2.2939058698160326,0.6569437823214268,0.20432173158716257,1.7939321630160552,0.2248437075292199,0.2753643696052073,0.5323771834373474,0.4032328146888983,0.2618786375409248,0.11389601892395189,0.0,0.0,,
15.0,0.6384004182263913,0.39410741745028094,36.5056,36.5056,0.9971592150692714,0.27772016132056665,0.35084102473496004,0.6737151046310103,0.5451953367600321,0.11455907345628498,0.3113035058488887,0.24571289381501887,0.22294124590199868,2.1734694544396267,0.6582683142055428,0.20885750311285534,1.8337559564071244,0.21130596836622545,0.2766083605099318,0.5344980359077454,0.40975127201584544,0.26736977073405654,0.11389601892395189,0.008359628671413655,1.5113493134267628,0.006453528634000311,0.010001104599551676
16.0,0.6358301367403524,0.4481577272726029,36.5056,36.5056,0.0,0.2907957496771695,0.33053254868016607,0.6862134474027567,0.5452007002645016,0.11455907345628498,0.3218506486380443,0.2616970724492005,0.21096428370996811,2.3325083322593505,0.6582683142055428,0.20885750311285534,1.8337559564071244,0.21130596836622545,0.2766083605099318,0.5344980359077454,0.40975127201584544,0.26736977073405654,0.11389601892395189,0.0,0.0,,
17.0,0.6400505309896889,0.39416272343492886,40.15616,40.15616,0.9971592150692714,0.28239076319585715,0.33609361007088345,0.6749923287229882,0.5547087611985219,0.11455907345628498,0.31414630866181137,0.24943881472992357,0.21402859389674508,2.2067046384672944,0.655608483007716,0.20856567738378828,1.8311937445596507,0.21954732510288066,0.27283920216695395,0.5283424854278564,0.4043453049513335,0.2630907308658076,0.11389601892395189,0.007981013788752765,1.5292305534239858,0.0062854510351903255,0.009467006073611521
18.0,0.6349387668116611,0.4622817952854474,40.15616,40.15616,0.0,0.3002894284056332,0.338141568631399,0.6881831725608503,0.5435209466158394,0.11455907345628498,0.3248968910639755,0.2684345965904094,0.21272814580919422,2.394764039052168,0.655608483007716,0.20856567738378828,1.8311937445596507,0.21954732510288066,0.27283920216695395,0.5283424854278564,0.4043453049513335,0.2630907308658076,0.11389601892395189,0.0,0.0,,
19.0,0.6373586098231253,0.49158077164926894,43.80672,43.80672,0.9971592150692714,0.2812114293164515,0.33910626920375436,0.6773392541868997,0.5433380852252397,0.11455907345628498,0.31578402520332743,0.25544299783224617,0.21559226509596868,2.2559537845882613,0.6556425673186476,0.20851958387052413,1.8307890463647565,0.226350227348342,0.27379949452401015,0.5291353464126587,0.40079858469833474,0.2600158940855133,0.11389601892395189,0.007417412336729336,1.511643931735307,0.005622388192598385,0.009016382319069875
20.0,0.6375215376087333,0.4972675596299226,43.80672,43.80672,0.0,0.3004716721668264,0.31583713858643425,0.6925605628946807,0.559969219939257,0.11455907345628498,0.32679204434732495,0.2746095234237467,0.2016427348601839,2.4500236471252146,0.6556425673186476,0.20851958387052413,1.8307890463647565,0.226350227348342,0.27379949452401015,0.5291353464126587,0.40079858469833474,0.2600158940855133,0.11389601892395189,0.0,0.0,,
21.0,0.6376909279698476,0.510702800619171,47.45728,47.45728,0.9971592150692714,0.2898407204376611,0.31590740630406555,0.6783975090720746,0.5229623295789307,0.11455907345628498,0.3154130980755509,0.25563494299973505,0.19979247065541422,2.256320268189356,0.6550834264962799,0.2097966665133882,1.8420017529626647,0.23580300315145522,0.27412082957619477,0.5231186151504517,0.393364742093024,0.2539947599387054,0.11389601892395189,0.0074371332894725296,1.605111183715053,0.0053113194770774376,0.009367590926917595
22.0,0.6374084841956852,0.596655877811643,47.45728,47.45728,0.0,0.29805141674968094,0.32688325860943773,0.6949685055232715,0.565639340882035,0.11455907345628498,0.33186669410543573,0.27620444002188604,0.2063612054510031,2.468105598987064,0.6550834264962799,0.2097966665133882,1.8420017529626647,0.23580300315145522,0.27412082957619477,0.5231186151504517,0.393364742093024,0.2539947599387054,0.11389601892395189,0.0,0.0,,
23.0,0.6403046346228336,0.5708113245021015,51.10784,51.10784,0.9971592150692714,0.28820977863493263,0.3258010834716239,0.6812195470142436,0.5283367263330585,0.11455907345628498,0.3184762480205359,0.25971475570866537,0.20542328624849207,2.297570861976683,0.6550681663629616,0.20584886042731923,1.807340259757139,0.23478578383641674,0.27369228801637036,0.5223757028579712,0.3931215818577849,0.25395111117523006,0.11389601892395189,0.006783382665953492,1.5478905014460906,0.004889999705786199,0.008530889653367608
24.0,0.6378599039134115,0.5926549340362481,51.10784,51.10784,0.0,0.29810680668999123,0.3256798432829811,0.6984150586848391,0.5485591417728499,0.11455907345628498,0.3324455915602162,0.2812531708077318,0.20804816921138666,2.5166729154611667,0.6550681663629616,0.20584886042731923,1.807340259757139,0.23478578383641674,0.27369228801637036,0.5223757028579712,0.3931215818577849,0.25395111117523006,0.11389601892395189,0.0,0.0,,
25.0,0.6379244749659225,0.6128096095551756,54.7584,54.7584,0.9971592150692714,0.2889528476362243,0.334897185494014,0.681854129447751,0.5354317435235592,0.11455907345628498,0.32274194816078683,0.2623358922845535,0.21098307856788936,2.3258782441075776,0.65497083281525,0.206051328627654,1.8091179180304273,0.2356885632683472,0.27441598649028986,0.5259231328964233,0.3931163587551712,0.253824384720805,0.11389601892395189,0.0062780577014202804,1.510704296757467,0.004562903882586402,0.007885870167673791
26.0,0.6364489179541053,0.5830206184590624,54.7584,54.7584,0.0,0.2967138930547683,0.3203466283033189,0.6951117848668477,0.5654001072102601,0.11455907345628498,0.33414202312119856,0.2838056273991601,0.2022905875798174,2.5361749494956265,0.65497083281525,0.206051328627654,1.8091179180304273,0.2356885632683472,0.27441598649028986,0.5259231328964233,0.3931163587551712,0.253824384720805,0.11389601892395189,0.0,0.0,,
27.0,0.6382868442196246,0.6217849443092117,58.40896,58.40896,0.9971592150692714,0.28309318237414194,0.338083605863008,0.6826048783927389,0.5607528373624376,0.11455907345628498,0.32196436905075015,0.26547273566612084,0.21318478886013031,2.3514395152133205,0.6544744267021411,0.20471864402794784,1.7974170296912486,0.2360256249214923,0.27225130890052357,0.5280839800834656,0.39277907363019327,0.25346759071987446,0.11389601892395189,0.006111182554719888,1.5509755144594237,0.004277308806133933,0.007859310731791016
28.0,0.6365457964128114,0.593914888632064,58.40896,58.40896,0.0,0.3027879100734614,0.32279979061244346,0.704583221772047,0.5511898614108363,0.11455907345628498,0.3379126032539714,0.28894992315878854,0.2024639642950586,2.5796728544639045,0.6544744267021411,0.20471864402794784,1.7974170296912486,0.2360256249214923,0.27225130890052357,0.5280839800834656,0.39277907363019327,0.25346759071987446,0.11389601892395189,0.0,0.0,,
29.0,0.6323685699083126,0.5457668534418906,62.05952,62.05952,0.9971592150692714,0.2895840901755822,0.33488594700250585,0.6862185847853179,0.585036030830232,0.11455907345628498,0.32211263511308935,0.2687004161227989,0.21211305470136677,2.3799623761688933,0.6544914939565104,0.19872031070557755,1.7447520342064164,0.23618975714105953,0.2754872066816916,0.5269134044647217,0.39237523304059563,0.2532088846047911,0.11389601892395189,0.005671587696562943,1.5125851761549711,0.00397723096117015,0.007321049934533928
30.0,0.635434561984263,0.7075226350062577,62.05952,62.05952,0.0,0.3009986658701728,0.3266456342348163,0.7026461351048442,0.5778544333966777,0.11455907345628498,0.3361647466655012,0.29191969329706385,0.2066562856235548,2.605989454190161,0.6544914939565104,0.19872031070557755,1.7447520342064164,0.23618975714105953,0.2754872066816916,0.5269134044647217,0.39237523304059563,0.2532088846047911,0.11389601892395189,0.0,0.0,,
31.0,0.633018251862964,0.6910097206833036,65.71008,65.71008,0.9971592150692714,0.2894721784940976,0.3356901808049948,0.6873878030356841,0.5620156454756342,0.11455907345628498,0.3250100297289708,0.2689481015807193,0.21211397410538435,2.380929162127861,0.6537779070315533,0.1943052235423836,1.7059878420519752,0.23560860375481785,0.2773076422340841,0.5280596017837524,0.393361999152909,0.2540388751570583,0.11389601892395189,0.005299446332246877,1.4828811768675223,0.0037104449331549364,0.0068734852120901
32.0,0.6392489899937381,0.7200423608779762,65.71008,65.71008,0.0,0.30464251883190596,0.32722438299367074,0.7065087186883131,0.558623976929039,0.11455907345628498,0.3371500645430012,0.28902046668841286,0.2054970198905148,2.5788458414063236,0.6537779070315533,0.1943052235423836,1.7059878420519752,0.23560860375481785,0.2773076422340841,0.5280596017837524,0.393361999152909,0.2540388751570583,0.11389601892395189,0.0,0.0,,
33.0,0.6348230120844585,0.6845532845023574,69.36064,69.36064,0.9971592150692714,0.29641753803077503,0.3340010487571167,0.6900645754648121,0.5569454725054892,0.11455907345628498,0.3251128279062064,0.27152514006897965,0.20989911277386797,2.401627389552003,0.6560826891406933,0.20114690435461366,1.7660573763242682,0.2335524295104122,0.27718309859154927,0.5248076319694519,0.3945060209324043,0.2548574970444112,0.11389601892395189,0.0053762120773831225,1.5711842104792595,0.003431304848850056,0.007340314505624897
34.0,0.6371690191577077,0.6907748282817796,69.36064,69.36064,0.0,0.3109148567440681,0.32420831508470216,0.7103745238935432,0.554119015577389,0.11455907345628498,0.34434396927128724,0.2931934045065886,0.20361404904940697,2.6196282123544616,0.6560826891406933,0.20114690435461366,1.7660573763242682,0.2335524295104122,0.27718309859154927,0.5248076319694519,0.3945060209324043,0.2548574970444112,0.11389601892395189,0.0,0.0,,
35.0,0.6370226910353982,0.7315400743980318,73.0112,73.0112,0.9971592150692714,0.28871327490960536,0.34924081575575433,0.6929225586906327,0.5796807955849902,0.11455907345628498,0.3303651688386685,0.2753217822109169,0.22029100829718373,2.433987518116002,0.6512497697803078,0.18985434161258685,1.6669093740611967,0.2294482148126291,0.27481674742204,0.5278142690658569,0.3961126621899016,0.25634793213140666,0.11389601892395189,0.005005033314705621,1.5308096050284803,0.0032154622770292824,0.0068390139707227545
36.0,0.6326472383294925,0.7490388990271444,73.0112,73.0112,0.0,0.30890626009054317,0.3232106999980401,0.7120559440360122,0.5420914792655103,0.11455907345628498,0.3435120567128469,0.2990509560957031,0.2022692088751539,2.672894247366529,0.6512497697803078,0.18985434161258685,1.6669093740611967,0.2294482148126291,0.27481674742204,0.5278142690658569,0.3961126621899016,0.25634793213140666,0.11389601892395189,0.0,0.0,,
37.0,0.6396178800909793,0.7811864044480442,76.66176,76.66176,0.9971592150692714,0.2949007872930265,0.3409074485366923,0.695238524950532,0.5621016641755515,0.11455907345628498,0.331292186137067,0.27976570037023185,0.21424439811144708,2.4743712576219816,0.6390392536308953,0.17221630595744805,1.5120485121822957,0.22693396498931193,0.26836274107509234,0.5221459865570068,0.3957461098418921,0.25631088549141245,0.11389601892395189,0.004871464120474289,1.5582703106338158,0.0030312720397575607,0.006782003932032481
38.0,0.6360591910832284,0.9801930726550795,76.66176,76.66176,0.0,0.30631287960224857,0.3312072448807976,0.7165906492368747,0.5618858099482753,0.11455907345628498,0.35077557131435677,0.30485759551995517,0.20709556306102164,2.729736214616887,0.6390392536308953,0.17221630595744805,1.5120485121822957,0.22693396498931193,0.26836274107509234,0.5221459865570068,0.3957461098418921,0.25631088549141245,0.11389601892395189,0.0,0.0,,
39.0,0.6340220815552937,0.7673654942465815,80.31232,80.31232,0.9971592150692714,0.28899213709251353,0.34245785480667534,0.696357489545285,0.5680437159503001,0.11455907345628498,0.33059159590910975,0.27994420475860804,0.21548880075815238,2.4747192858714,0.6327860124212465,0.16610474445185486,1.4583893802536032,0.22770966442180396,0.2599082186065916,0.5226022601127625,0.39553749407415895,0.2561959270156537,0.11389601892395189,0.004813988524759562,1.609212449984625,0.002876884916835208,0.006852657512500455
40.0,0.6332335101966682,0.8336104129949611,80.31232,80.31232,0.0,0.3108456030969226,0.33118741339464874,0.7183032723662409,0.5650100601569605,0.11455907345628498,0.34843372105568415,0.3106757387768518,0.2072623104950325,2.76944865359443,0.6327860124212465,0.16610474445185486,1.4583893802536032,0.22770966442180396,0.2599082186065916,0.5226022601127625,0.39553749407415895,0.2561959270156537,0.11389601892395189,0.0,0.0,,
41.0,0.6368431437364938,0.8771362611646664,83.96288,83.96288,0.9971592150692714,0.29742918707867705,0.33463578701371943,0.6977660451173615,0.5452489219509783,0.11455907345628498,0.3319742586828773,0.27998517150919167,0.21017665975983205,2.471380234481444,0.6285616034263818,0.16326039862557484,1.433416199863697,0.23079675572519084,0.2573687994248742,0.5228384733200073,0.39373756914909397,0.2547253845999257,0.11389601892395189,0.004339245316210625,1.5140207677613944,0.002760705813899254,0.006013332111337806
42.0,0.637612098547353,0.9785117163589481,83.96288,83.96288,0.0,0.2999315951459039,0.3597104449352041,0.7201289712684152,0.5989843268894055,0.11455907345628498,0.3492417268874958,0.30633257590546864,0.22675982498949634,2.7337371828312276,0.6285616034263818,0.16326039862557484,1.433416199863697,0.23079675572519084,0.2573687994248742,0.5228384733200073,0.39373756914909397,0.2547253845999257,0.11389601892395189,0.0,0.0,,
43.0,0.6409808331999189,0.9612302585832241,87.61344,87.61344,0.9971592150692714,0.2988470761111729,0.3242931879338214,0.7005990324412453,0.5796627762814843,0.11455907345628498,0.33354743611122073,0.28492657795060977,0.20502416333088797,2.51962471266706,0.620335688798495,0.1563879018028551,1.3730761029257306,0.2279602930749232,0.2517827273527599,0.520670473575592,0.39393533258164765,0.2549584255302556,0.11389601892395189,0.004324948863139354,1.5698991498211399,0.002530215790571503,0.006253124536174716
44.0,0.6381438756438635,0.9819144874894388,87.61344,87.61344,0.0,0.3176494028799068,0.324304678438008,0.7238715904728835,0.5694766889256573,0.11455907345628498,0.3565428369366669,0.31277552498371136,0.20320588646701,2.79441151982106,0.620335688798495,0.1563879018028551,1.3730761029257306,0.2279602930749232,0.2517827273527599,0.520670473575592,0.39393533258164765,0.2549584255302556,0.11389601892395189,0.0,0.0,,
45.0,0.6359977290158585,0.9420923576421034,91.264,91.264,0.9971592150692714,0.3028854020007589,0.32626044318288366,0.7016054793359481,0.5801022129207558,0.11455907345628498,0.33594531775428527,0.2860170509546448,0.2053634592339963,2.5248076617369075,0.6372996988282175,0.17419816497033003,1.529449111708125,0.22679464337030864,0.2620131512392514,0.5238531827926636,0.3954734238703361,0.2561337357012278,0.11389601892395189,0.004090275212639772,1.5455741283949465,0.0024048240291065465,0.005917452114471558
46.0,0.6378209040300713,1.1420790273304084,91.264,91.264,0.0,0.31499917148168094,0.3332034727867605,0.7237957498848916,0.5835233660508725,0.11455907345628498,0.35770733083600637,0.3143547598984,0.20788684200786986,2.812478563828061,0.6372996988282175,0.17419816497033003,1.529449111708125,0.22679464337030864,0.2620131512392514,0.5238531827926636,0.3954734238703361,0.2561337357012278,0.11389601892395189,0.0,0.0,,
47.0,0.636651091741234,0.966822735326371,94.91456,94.91456,0.9971592150692714,0.30430432779331135,0.33019920451046714,0.7044583708842981,0.5597754409564271,0.11455907345628498,0.3372505114141913,0.2913207199735733,0.20773082192571518,2.5685387924076926,0.6282514688254802,0.1674286074869521,1.47001281580126,0.22530113668495164,0.25544688680158806,0.5244559645652771,0.3961995367261315,0.2568161392974593,0.11389601892395189,0.003939439470391522,1.5455083406995982,0.0022296234148119504,0.0058102068254402214
48.0,0.6370752072421331,1.149485389096487,94.91456,94.91456,0.0,0.32448185963908754,0.30780277486590335,0.7286387709804982,0.5687788200812123,0.11455907345628498,0.3615399243112529,0.3221531498589252,0.1930629978913899,2.8743590219870883,0.6282514688254802,0.1674286074869521,1.47001281580126,0.22530113668495164,0.25544688680158806,0.5244559645652771,0.3961995367261315,0.2568161392974593,0.11389601892395189,0.0,0.0,,
49.0,0.6403866212262505,0.9512595059685818,98.56512,98.56512,0.9971592150692714,0.3017964219575355,0.3386538149367724,0.7063624182695729,0.5672705412199897,0.11455907345628498,0.3420431169852842,0.29307502305342603,0.2128404967430083,2.57765229409486,0.644335825035343,0.18705498699664075,1.6423312137146509,0.22089648500483716,0.27169811320754716,0.5262860059738159,0.3992477434289504,0.25927324205968977,0.11389601892395189,0.0037676724657947163,1.5386811585631222,0.002145879826385653,0.005544136412733712
50.0,0.6400675553502835,0.9343478001447879,98.56512,98.56512,0.0,0.3234006336263098,0.3068175544113255,0.7278543218371539,0.5392054315742479,0.11455907345628498,0.3539898382585235,0.31399266274228355,0.19279916968878597,2.789132378387425,0.644335825035343,0.18705498699664075,1.6423312137146509,0.22089648500483716,0.27169811320754716,0.5262860059738159,0.3992477434289504,0.25927324205968977,0.11389601892395189,0.0,0.0,,
51.0,0.6386063159404267,0.9796680230426699,102.21568,102.21568,0.9971592150692714,0.30093092361487295,0.33387410961017683,0.7070831469132456,0.5747416445192518,0.11455907345628498,0.34497141431746686,0.2949603992731634,0.20915302480261258,2.59757101249326,0.6169233673753107,0.15708811142948542,1.3792239001292292,0.22142359062382663,0.2483628813288612,0.5215480923652649,0.398965396514638,0.25916566020626136,0.11389601892395189,0.0037678035056819947,1.5974067364586517,0.002060563289549244,0.005640031263810552
52.0,0.6347575178788109,0.942551807796969,102.21568,102.21568,0.0,0.32156176955557714,0.333792366986873,0.7347259121720964,0.5822742877871241,0.11455907345628498,0.36459053915300643,0.32325824417466814,0.20821273149208658,2.8720155770290976,0.6169233673753107,0.15708811142948542,1.3792239001292292,0.22142359062382663,0.2483628813288612,0.5215480923652649,0.398965396514638,0.25916566020626136,0.11389601892395189,0.0,0.0,,
53.0,0.6367739663783388,0.9805942277634742,105.86624,105.86624,0.9971592150692714,0.30348671222384044,0.3171817109672268,0.7057032532375537,0.5760005338699826,0.11455907345628498,0.3458140697378095,0.29560755288129165,0.201071890876737,2.601207712802817,0.6196885386710602,0.15808890317777446,1.3880107897654443,0.2241878059635069,0.2523933855526545,0.5213936567306519,0.39776888608518507,0.25809484487895323,0.11389601892395189,0.003515346019447327,1.5438794938381761,0.0018617352447034361,0.005338769505955694
54.0,0.6363006120940726,1.0782116737741947,105.86624,105.86624,0.0,0.32045952152820123,0.3218643600100549,0.7334215709025456,0.5662310711723851,0.11455907345628498,0.36783789945946627,0.32549060809410796,0.20035480750133294,2.888677439103084,0.6196885386710602,0.15808890317777446,1.3880107897654443,0.2241878059635069,0.2523933855526545,0.5213936567306519,0.39776888608518507,0.25809484487895323,0.11389601892395189,0.0,0.0,,
55.0,0.6388102662889535,1.0634682932500863,109.5168,109.5168,0.9971592150692714,0.3054905019849842,0.33942138221815976,0.7091676689396056,0.5838400652836001,0.11455907345628498,0.34625703421239074,0.3010662344008548,0.21307466229496494,2.65053950540889,0.5671341078085249,0.1319289160807364,1.1583277214353298,0.21597784842580248,0.22784486614273847,0.5179185271263123,0.4014907792098833,0.2615707764197982,0.11389601892395189,0.003290630516694118,1.4939368750201538,0.0018801157089887914,0.004853617326868903
56.0,0.6379801171887164,1.0634083787592163,109.5168,109.5168,0.0,0.32534843810405245,0.3208346171999744,0.7316953428031291,0.5487568270978538,0.11455907345628498,0.3646992995334442,0.3289578282887287,0.19820329494142927,2.9251506537323744,0.5671341078085249,0.1319289160807364,1.1583277214353298,0.21597784842580248,0.22784486614273847,0.5179185271263123,0.4014907792098833,0.2615707764197982,0.11389601892395189,0.0,0.0,,
57.0,0.6396455599305504,1.0464716221394392,113.16736,113.16736,0.9971592150692714,0.30617173225942457,0.32888128278622963,0.7117562138518022,0.590907289738426,0.11455907345628498,0.3461063463239317,0.30176547193586567,0.20764660074250682,2.6548134296550407,0.5881488926188091,0.14082616482518545,1.236445014985245,0.21932808845417817,0.23843752268931967,0.5208317041397095,0.3999058734075287,0.2601095429136426,0.11389601892395189,0.0030535749239894595,1.4369681610260159,0.0017129648833317662,0.004540071944758408
58.0,0.640208058384576,1.1413677887791898,113.16736,113.16736,0.0,0.33071798808881797,0.30490420429223253,0.7372632670656015,0.5758994451015313,0.11455907345628498,0.36727950911765533,0.32402311431431613,0.19019798320259174,2.883873141983193,0.5881488926188091,0.14082616482518545,1.236445014985245,0.21932808845417817,0.23843752268931967,0.5208317041397095,0.3999058734075287,0.2601095429136426,0.11389601892395189,0.0,0.0,,
59.0,0.6362667244208732,1.064855030393431,116.81792,116.81792,0.9971592150692714,0.3050856704863193,0.3378416257228623,0.7127188800991867,0.601006642352599,0.11455907345628498,0.35080218318607287,0.3022419887771535,0.21332772577466932,2.660554952688616,0.5967143452130292,0.14482309306813224,1.2715377976892264,0.21788380226549042,0.2406563354603464,0.5240750908851624,0.4021954869859814,0.2618830336862401,0.11389601892395189,0.003319162792668251,1.6128055680310354,0.0017460036340609948,0.005066434268332839
60.0,0.6424203726903094,1.309677924756277,116.81792,116.81792,0.0,0.3320247985470115,0.31100527025424995,0.7384328770189512,0.5600423075771319,0.11455907345628498,0.3677650826699087,0.33127947565995547,0.19376025344671702,2.950751768860973,0.5967143452130292,0.14482309306813224,1.2715377976892264,0.21788380226549042,0.2406563354603464,0.5240750908851624,0.4021954869859814,0.2618830336862401,0.11389601892395189,0.0,0.0,,
