round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_f1_best,fed_f1_best_threshold,fed_prevalence,fed_brier,fed_auprc,fed_auroc,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6406140079507958,1.6794805368893921,336.20992,336.20992,0.049862104895873664,0.28815919761193876,2.199699287579328,0.30542337649174306,0.5313344981972812,0.11337740006295247,0.20380772018047022,0.2463727943693688,0.677230235631583,0.3230435077775226,0.6535994663772329,0.21238635737921924,1.8647390785540021,0.05723766072169224,0.27630242345087797,0.3996630907058716,0.27522873140208176,0.17390075708145009,0.11389601892395189,0.0031037489150553673,0.3032132223015651,0.0031037489150553673,
12.0,0.6408973543139156,1.7733716473409866,369.664,369.664,0.9993834153056396,0.2747739243939815,2.1188372017670014,0.2958902894200407,0.5407638165535775,0.11337740006295247,0.20828738724143686,0.23826936595125522,0.669918676364683,0.32712617159396323,0.65378818503253,0.21403355899920937,1.8792014068737475,0.031569965870307165,0.27658714112414073,0.3969822824001312,0.271276142356128,0.17167639973868462,0.11389601892395189,0.0017720668046170892,3.354217474028701,0.0027068699602056244,0.0017166038561314252
13.0,0.6440159237945172,1.9576166687235947,371.33312,371.33312,0.049862104895873664,0.2751712463644278,2.2006922151983543,0.3039903304770914,0.5948057255618857,0.11337740006295247,0.22347107925996293,0.24707813445461752,0.6750765606463913,0.3445081437256939,0.6542803117825948,0.21490590087734657,1.8868605145965527,0.04779874213836478,0.2783200236616386,0.40345144271850586,0.2731544799452862,0.1726221955309387,0.11389601892395189,0.0027824054202600147,0.31734126358060166,0.0027824054202600147,
14.0,0.6402634558194179,1.8859961242057182,404.7872,404.7872,0.9993834153056396,0.2701568781686441,2.130197154612697,0.2974780244249163,0.5627429206865855,0.11337740006295247,0.21475403395289794,0.23989984967297892,0.6704552068808857,0.3357026668025669,0.6544270399723631,0.2152904770174682,1.8902370693151018,0.03080872913992298,0.2792254362897442,0.3843684792518616,0.26326740418330513,0.16722466741724704,0.11389601892395189,0.0020300133916786776,3.9094862781930715,0.002557419886776475,0.0019942994404371197
15.0,0.6420651503048972,1.8442938453638944,406.45632,406.45632,0.049862104895873664,0.27761992189779305,2.2367047461498912,0.30467137012157,0.5728306334105759,0.11337740006295247,0.23058967129427557,0.2520036762359979,0.6788172417956686,0.36137547490823396,0.6553239116400131,0.21606122400815098,1.8970041802112025,0.02828975567938277,0.2806230529595015,0.3849952518939972,0.2626066424837169,0.16686150815991752,0.11389601892395189,0.002312888196790529,0.30277904553804547,0.002312888196790529,
16.0,0.6378062174737628,1.4927983728580017,439.9104,439.9104,0.9993834153056396,0.2763752747748395,2.1604518814789064,0.30120634450000605,0.5455419649370895,0.11337740006295247,0.2163722762914362,0.2431859202280065,0.6736632413440596,0.3390688354127768,0.6549012084569852,0.2151413008086321,1.8889273114302745,0.023326133909287255,0.2791194129419613,0.3860038220882416,0.259671958894133,0.16539914076467918,0.11389601892395189,0.002176285799455857,4.268361368624028,0.0022883509870782444,0.00216765990106722
17.0,0.6375001233263238,1.3644020370941958,441.57952,441.57952,0.049862104895873664,0.2798925250325674,2.2673418095726436,0.30983424370151524,0.5809509602533334,0.11337740006295247,0.22273026552927885,0.25375765697902986,0.6824441858293514,0.34974953196485503,0.6535381121076659,0.21566957193603026,1.8935654992474524,0.02158894645941278,0.27867822590777735,0.38465163111686707,0.2605878797158351,0.16586825725113272,0.11389601892395189,0.0022605555650589836,0.3376283277757466,0.0022605555650589836,
18.0,0.6398450331948518,1.4575895281679867,475.0336,475.0336,0.9993834153056396,0.27336717521699205,2.1798097998889396,0.30319603924508226,0.5673756647211298,0.11337740006295247,0.21550285190724347,0.24537099394315737,0.674669642085678,0.34200204444880905,0.6449422772907781,0.21292833306385134,1.869497591535865,0.013054830287206266,0.27613127078213096,0.4060031771659851,0.2771193386084168,0.1751645418142206,0.11389601892395189,0.002756321474622516,5.5193559532635845,0.0021109959886247047,0.0028120684460373846
19.0,0.6404270118448799,1.4131434902732345,476.70272,476.70272,0.049862104895873664,0.27954664680748204,2.2557321053257815,0.30660172413443487,0.5475126443529865,0.11337740006295247,0.22130786169748273,0.2538070217476368,0.6847837128709919,0.3478926111119402,0.6470468705457291,0.21368633998484543,1.8761528454082605,0.014782608695652174,0.2776811594202898,0.4044489860534668,0.2760024196254786,0.17452089752064365,0.11389601892395189,0.0018911707656474395,0.31994990969542414,0.0018911707656474395,
20.0,0.6366952236594938,1.3385509165032432,510.1568,510.1568,0.9993834153056396,0.286949685643824,2.181628280217854,0.3050227445640267,0.5439354112604561,0.11337740006295247,0.2122636054914984,0.24491638574416236,0.6777592067335413,0.334958469154777,0.6289032246017043,0.20716789480310938,1.8189212999748035,0.044706874736398144,0.27121983253981286,0.4156844913959503,0.2849330733641266,0.17969371108585352,0.11389601892395189,0.002446220257220501,5.016457705234643,0.0018407590331977353,0.002504107176306314
21.0,0.6409378134438738,1.3177012848864351,511.82592,511.82592,0.049862104895873664,0.28778045792935997,2.290111704252748,0.310327318304578,0.5779081257176841,0.11337740006295247,0.21328632265408756,0.2557229925918583,0.6858602574965182,0.333705092957645,0.6267528132984432,0.20640897676708006,1.8122580465687643,0.05008347245409015,0.2701383238405207,0.41676566004753113,0.2856076625313347,0.18010442002198807,0.11389601892395189,0.001706154281935623,0.32292736059753224,0.001706154281935623,
22.0,0.640194087113569,1.4144272779551519,545.28,545.28,0.9993834153056396,0.2781527786940295,2.1949945128484893,0.30821405202383834,0.5986180429174197,0.11337740006295247,0.22555586400778715,0.24690657932030993,0.6785532212321074,0.3539916212130238,0.642852592784497,0.21371637653137598,1.8764165644285944,0.09001184366363996,0.2745217127239599,0.41576823592185974,0.28650232574751217,0.18019270387411723,0.11389601892395189,0.0025614620348819177,5.375178512360435,0.0016951157981638762,0.002652694437322169
23.0,0.6357971298898966,1.1324519861547757,546.94912,546.94912,0.049862104895873664,0.2868959450919467,2.312742932456389,0.31703523176830345,0.5688746224663188,0.11337740006295247,0.2145632199994543,0.2592212880915687,0.6889138634467323,0.33949984773397823,0.6434438100055173,0.21410089757834863,1.879792635432704,0.07717041800643087,0.27501656726308815,0.4180816113948822,0.28472372086600456,0.17919455121891406,0.11389601892395189,0.0016025413820408957,0.33799498120788485,0.0016025413820408957,
24.0,0.6319039730485855,1.0703682748326986,580.4032,580.4032,0.9993834153056396,0.280601258614445,2.2244306418850917,0.3068007214944166,0.5774425245190627,0.11337740006295247,0.2141378316833294,0.24953988500396262,0.6807612182452791,0.3380652244910153,0.6412527886764189,0.21249501010156252,1.8656930427343992,0.12388059701492538,0.27449768160741883,0.4341537356376648,0.3058505577613054,0.19190270309214333,0.11389601892395189,0.0029013849622694676,6.224817223963328,0.0015387629204140264,0.003058244560052043
25.0,0.6307176806476524,0.8630714171993651,582.07232,582.07232,0.049862104895873664,0.2832445166923111,2.2680002369395966,0.30653548118886487,0.5159493798593474,0.11337740006295247,0.19009653469995696,0.25337242224533163,0.6854341793284754,0.2986166044764823,0.6422779282903244,0.21348195810245435,1.8743583851249073,0.10712909441233141,0.2742338961851157,0.4304746389389038,0.3027636123487122,0.1900611172677966,0.11389601892395189,0.001410950297913126,0.32752551685553044,0.001410950297913126,
26.0,0.6341670405543243,0.9481682856293878,615.5264,615.5264,0.9993834153056396,0.2801322705735668,2.2217799561809404,0.31291211615939896,0.5703526675588574,0.11337740006295247,0.2224331417175694,0.25012104990368317,0.682846979360624,0.3517533711378478,0.6471804845584267,0.21307607464075695,1.8707947534410958,0.07260992335619201,0.2733485193621868,0.421446293592453,0.29636519117164317,0.18619790617586138,0.11389601892395189,0.0026543956728962126,5.8327752212644555,0.0013723712709283365,0.002813478234753967
27.0,0.6322932597589885,0.8559917789478122,617.19552,617.19552,0.049862104895873664,0.28929822128152377,2.322867924798613,0.3169338012448107,0.5767027562280702,0.11337740006295247,0.20889658271640468,0.2603268521544954,0.6923169530687756,0.3296832080767483,0.6470255364777675,0.21331215997067354,1.872867568032396,0.07410390656463955,0.2732919254658385,0.4188345670700073,0.2973141463670212,0.18675101434133642,0.11389601892395189,0.0014618029614573889,0.37144219398032874,0.0014618029614573889,
28.0,0.636198034631286,0.9569057039509886,650.6496,650.6496,0.9993834153056396,0.2827612924550962,2.2370288346175617,0.31032728199588083,0.5572689203954095,0.11337740006295247,0.20752839193247227,0.2512114398008235,0.6823586076083729,0.3252211890127398,0.6525562555528186,0.21629442499431803,1.8990516704428213,0.08112449799196787,0.2821576763485477,0.42231136560440063,0.29759599323559255,0.18684754166959938,0.11389601892395189,0.0024935026930341256,5.605800780467689,0.0012673668107660398,0.0026577647343502
29.0,0.6317440765319843,0.8018052995471955,652.31872,652.31872,0.049862104895873664,0.29034927440030783,2.341347268098715,0.3173133391627185,0.5837110737565557,0.11337740006295247,0.20245859235217606,0.26255950414109275,0.692526955787398,0.3171374281073915,0.6518144951087006,0.21656741860083165,1.901448537419321,0.08035355564483729,0.2793527866131932,0.42232850193977356,0.29767272072677387,0.18688662208961657,0.11389601892395189,0.0013284479812589963,0.36741690314374864,0.0013284479812589963,
30.0,0.6297514327585757,0.7768604570846038,685.7728,685.7728,0.9993834153056396,0.2854760566760461,2.2771933360596472,0.31658829713720343,0.5734090744360911,0.11337740006295247,0.21801474122582853,0.2559882962112397,0.6872689044113328,0.3452454079912262,0.643451314577659,0.21116975455961728,1.8540573810627643,0.10220673635307782,0.2736654350872723,0.4304068982601166,0.30808233893945386,0.19337974110789938,0.11389601892395189,0.0029363769063540206,6.748415392299648,0.0012009182698650808,0.0031849593548093536
31.0,0.6318332273936771,0.7430911528156376,687.44192,687.44192,0.049862104895873664,0.2884566166194018,2.3766321287905066,0.3210473591594796,0.5613442404524577,0.11337740006295247,0.20909190744965472,0.26637370236937935,0.6979797396044302,0.3284044167939732,0.6468463805046978,0.2123775119424319,1.8646614161662303,0.09605622803592347,0.273972602739726,0.43357834219932556,0.30759254914206285,0.1930471173709268,0.11389601892395189,0.0012779256965055527,0.38327614159788936,0.0012779256965055527,
32.0,0.6355345890663131,0.7585792205292373,720.896,720.896,0.9993834153056396,0.28292159138403583,2.274355459439609,0.3124324473327086,0.5689714580427224,0.11337740006295247,0.21183414067822062,0.2555536146402823,0.6850820625430131,0.3307929645981059,0.6397295864217744,0.21001201883144185,1.8438925329924516,0.1040863531225906,0.2723465703971119,0.4443908929824829,0.3171594497379812,0.19927364978788376,0.11389601892395189,0.0038588163239848,9.089265590358991,0.001172589528131591,0.004270715553609325
33.0,0.6363616460081175,0.7195577183810357,722.56512,722.56512,0.049862104895873664,0.2944699274275507,2.3753814027103575,0.3191078357932216,0.5839891640765508,0.11337740006295247,0.21351486920844293,0.2677097699583798,0.6968117150900529,0.33640282121720017,0.641094075760237,0.210290683328718,1.846339190039018,0.08613196365073093,0.27304772234273317,0.440035879611969,0.31523681518367824,0.198087293712817,0.11389601892395189,0.00108002190651826,0.3514577212044969,0.00108002190651826,
34.0,0.6369344653826889,0.7996922388284716,756.0192,756.0192,0.9993834153056396,0.2842986149234394,2.2812561170916124,0.313418941279146,0.5704596801715186,0.11337740006295247,0.2139529052086675,0.2567920787675365,0.6874179916652042,0.33484598152247996,0.6249084078264606,0.20486946742380113,1.798741249776184,0.10069713400464755,0.2644209271128335,0.4422466456890106,0.3159079206845403,0.19870411407344166,0.11389601892395189,0.0025951842692365176,6.277700521051884,0.0010308051227606266,0.002849369870418023
35.0,0.629372237081709,0.7029103907900519,757.68832,757.68832,0.049862104895873664,0.2958258328534939,2.4025002218200924,0.3219750305862701,0.5922194394856682,0.11337740006295247,0.21336136469505407,0.26986176440451964,0.6990934952040341,0.33811182068425755,0.6241498311170081,0.20414802313843516,1.7924070135826637,0.1040863531225906,0.2640834575260805,0.4429435729980469,0.31656207804759307,0.19912401422262238,0.11389601892395189,0.0010675985411160848,0.3731533557875082,0.0010675985411160848,
36.0,0.6305002934059036,0.6240693191997322,791.1424,791.1424,0.9993834153056396,0.28690024006489195,2.3033293362692167,0.31499566973672743,0.5484208816903398,0.11337740006295247,0.20310099276894478,0.2587989931152505,0.6891545381967382,0.31969174468056716,0.6288157549230621,0.20419538692024444,1.7928228646567992,0.14482515012363123,0.26531291611185087,0.455651193857193,0.3260689579631753,0.20514693938767992,0.11389601892395189,0.0024072880212916716,5.9573721162742,0.0009326191390227147,0.002659328762833924
37.0,0.6357214365215549,0.662286822015732,792.81152,792.81152,0.049862104895873664,0.297744096863581,2.4262150309623394,0.32121071758039155,0.5401741386135307,0.11337740006295247,0.20298856237540383,0.2720955410249057,0.7038756517564471,0.3236010487307757,0.6253508010992718,0.20159645049044733,1.7700043635858143,0.14067495559502663,0.26370866471326915,0.4504997134208679,0.3267688745370934,0.2056872889253461,0.11389601892395189,0.0009821553817681563,0.36630705720745027,0.0009821553817681563,
38.0,0.628691640246267,0.6435342043240643,826.2656,826.2656,0.9993834153056396,0.28620148576093746,2.295510774520601,0.31579056514649106,0.5826896006144704,0.11337740006295247,0.21823703325869884,0.2584597305265421,0.6915126545848257,0.34390195070569224,0.6290826064649053,0.2035529845046514,1.7871826111899771,0.1575673807878369,0.2677595628415301,0.45736581087112427,0.3252119574262905,0.2044965930347271,0.11389601892395189,0.002735492821891569,6.912269779131748,0.0009773037608033076,0.003051222025207584
39.0,0.6310641236157276,0.6155960668934644,827.93472,827.93472,0.049862104895873664,0.2996108550435587,2.4709409971188814,0.3220875323034415,0.5660613224158919,0.11337740006295247,0.2002542572897768,0.2772457663021366,0.705000426821997,0.3152237510111044,0.628910340140842,0.20351961184810888,1.786889601330126,0.1624225739848589,0.2667544870739338,0.4559173583984375,0.32524187459314025,0.20450983719260368,0.11389601892395189,0.0010086258676355805,0.3993856068700552,0.0010086258676355805,
40.0,0.631896389699449,0.6160458082973566,861.3888,861.3888,0.9993834153056396,0.28432053022034615,2.3004593014583214,0.317023555497127,0.5740245812093833,0.11337740006295247,0.2036781512862931,0.25899112497830734,0.6913002095380703,0.32164206132198947,0.6259440262325707,0.2021580231293777,1.7749349366140545,0.14820042342978124,0.26450329098423386,0.4557589292526245,0.32886807243065275,0.20709783626942171,0.11389601892395189,0.003167665136495304,8.189351367997006,0.0009873351636720455,0.0035767378256139973
41.0,0.6307418487527807,0.6369345694635211,863.05792,863.05792,0.049862104895873664,0.29713023741268846,2.470075843694274,0.3273593255076135,0.5896922666395389,0.11337740006295247,0.2180656130567451,0.2766695113123006,0.7076681393688969,0.34385106531240056,0.6252360363630906,0.20074464017952587,1.7625255217529825,0.15580834195105137,0.26453398954167945,0.45866432785987854,0.33040697337384856,0.20809997417227608,0.11389601892395189,0.0008893228352359303,0.3739441897487268,0.0008893228352359303,
42.0,0.6338824951900089,0.6234849889628387,896.512,896.512,0.9993834153056396,0.286286081918762,2.3161851617567715,0.32080314874519145,0.5857294821799234,0.11337740006295247,0.2170090973017167,0.26099590099355974,0.6923487965036158,0.3426727497651775,0.6108055096510554,0.19051735290403504,1.6727305721830632,0.1438498957609451,0.2533467202141901,0.4624283015727997,0.33341961613994486,0.21041990456813262,0.11389601892395189,0.0028445611374431643,7.515740984061267,0.0008735825038410869,0.003231050218693742
43.0,0.6336658121652352,0.5603087565823347,898.18112,898.18112,0.049862104895873664,0.3034563366948809,2.460474146327696,0.32417360292532693,0.544255514693853,0.11337740006295247,0.1936471325172637,0.27662154452383103,0.7075369655387549,0.30597210448900125,0.6097070059422658,0.19138045697359424,1.6803085725180484,0.14345696291112667,0.25131302521008403,0.45447027683258057,0.3324912218891193,0.2097998295741095,0.11389601892395189,0.0009437119285796609,0.4202713918639347,0.0009437119285796609,
44.0,0.624124211592925,0.4775208146436962,931.6352,931.6352,0.9993834153056396,0.2905914778677728,2.326749164981528,0.3172786781124595,0.5601964612407884,0.11337740006295247,0.20477595721054914,0.26298774273187003,0.6957351684879607,0.32417060436518513,0.6159351231495269,0.19324959641019643,1.6967195011375134,0.14760405736271423,0.2563549530118626,0.45914456248283386,0.33409107278443184,0.21084183599642176,0.11389601892395189,0.0034084518899755193,9.21211736171972,0.0008666593394656875,0.003924990509717304
45.0,0.6264745608294064,0.4909776862830091,933.30432,933.30432,0.049862104895873664,0.29786663040980865,2.4640001644940734,0.32543919154877987,0.5608745557090417,0.11337740006295247,0.19890120042568143,0.2767387174332726,0.7074245443465847,0.30997158779047707,0.6133102798231571,0.19065912910793664,1.6739753584823656,0.1546356483065344,0.2518376478108022,0.46136024594306946,0.33469964514123557,0.2112540570526534,0.11389601892395189,0.0008415167386309423,0.3929481595987454,0.0008415167386309423,
46.0,0.6307956324908822,0.659482794612308,966.7584,966.7584,0.9993834153056396,0.2909025049290842,2.3440648524022873,0.32068730951347124,0.5699064213804828,0.11337740006295247,0.2114195035541574,0.2646399998904507,0.698282061374611,0.3323586870369472,0.6061282411406267,0.18621092613770307,1.6349204115908185,0.15682349015682348,0.24495210022107586,0.46548762917518616,0.3403690594303644,0.21527313860594588,0.11389601892395189,0.0038075973107332306,10.540749427280389,0.0008146777192068147,0.004432921192251172
47.0,0.6300392020716545,0.5703739426869463,968.42752,968.42752,0.049862104895873664,0.3029330804548898,2.468332613867002,0.32715191162597373,0.5668227050902523,0.11337740006295247,0.19673970298403776,0.27830898266211246,0.7107544023939448,0.3078480616488621,0.6040033930705642,0.1869158700248748,1.641109775308987,0.14976174268209666,0.24422050978067572,0.4641337990760803,0.3393136816746791,0.2145869971565937,0.11389601892395189,0.0008195962458001838,0.40245553478598595,0.0008195962458001838,
48.0,0.6239354746601364,0.5723895540373551,1001.8816,1001.8816,0.9993834153056396,0.28675423495281216,2.369977183947282,0.32184465585100236,0.5948838536286076,0.11337740006295247,0.22675703744858383,0.26777389415649494,0.6976820703252452,0.35278282018350826,0.5906640537369532,0.18030023357832356,1.5830248965831686,0.159633627739614,0.23330543933054396,0.4704263508319855,0.3439743226715888,0.2179373526226819,0.11389601892395189,0.002364613220405933,6.725122805510182,0.0008171045357684109,0.002696924724182556
49.0,0.6309206253289454,0.4934143056472843,1003.55072,1003.55072,0.049862104895873664,0.2961417874083102,2.5515204544390455,0.3313114363972642,0.5958014590056542,0.11337740006295247,0.21688167676593526,0.2867558599951698,0.7152084608875362,0.3432131600114178,0.5920912275868675,0.18194721909689276,1.5974853275458074,0.15568862275449102,0.23535077861615028,0.4683874845504761,0.34347884643239246,0.2175860370475086,0.11389601892395189,0.0008241705748304555,0.4243954010307789,0.0008241705748304555,
50.0,0.6285541792267939,0.5500959506002061,1037.0048,1037.0048,0.9993834153056396,0.30027693341958445,2.3642861796959256,0.3221428972833647,0.5571036295017282,0.11337740006295247,0.19707255141218769,0.2676404089494384,0.7015074535635443,0.31201961217456914,0.5809575547925377,0.1734341981469537,1.5227415302615215,0.1236234458259325,0.22520793346129236,0.46766015887260437,0.34183845502800214,0.21675764702934044,0.11389601892395189,0.0031791805175656377,9.2145867862273,0.0007247012261671714,0.0037245631329909444
51.0,0.6284489223866021,0.6695479880159158,1038.67392,1038.67392,0.049862104895873664,0.3001032919340786,2.5363217259100117,0.3315500591692528,0.6041932290516674,0.11337740006295247,0.21718669063219864,0.28653921487100953,0.7155309483442186,0.34213763507300576,0.5820703146785065,0.17403900989110566,1.5280517399586293,0.12482168330955777,0.22500980007840063,0.4723806381225586,0.3425925544424335,0.21724663303038003,0.11389601892395189,0.0008313446534443267,0.44728384423069656,0.0008313446534443267,
52.0,0.6251098087171105,0.4934145230936397,1072.128,1072.128,0.9993834153056396,0.2925746028878564,2.382036076807051,0.32629578254900843,0.566890293712469,0.11337740006295247,0.210694271332118,0.2687746473599326,0.7038655796317346,0.3336049520024525,0.5587512622866034,0.1610477209244865,1.4139890265349633,0.11091361535726982,0.21291905151267376,0.4674251675605774,0.34348461835582,0.21813814802411396,0.11389601892395189,0.0032824182800996614,9.729697935457807,0.0007475226330154462,0.003861106234914183
53.0,0.6271007445652057,0.49106616677624276,1073.79712,1073.79712,0.049862104895873664,0.31125891860465327,2.6114194897153507,0.337712306133112,0.5777199682365396,0.11337740006295247,0.19806882688864128,0.29311307284345983,0.7195147525502757,0.3098999540670079,0.5598216677729427,0.1608586607778887,1.4123290901439993,0.11214285714285714,0.213777441332324,0.46606719493865967,0.34363085473991917,0.2182025040810842,0.11389601892395189,0.0007771418505943625,0.4372129593975842,0.0007771418505943625,
54.0,0.6273229320467923,0.47419459784665,1107.2512,1107.2512,0.9993834153056396,0.29503231345462705,2.398131253349591,0.3257551600198797,0.5712004902792832,0.11337740006295247,0.2059029301917262,0.27023951419330244,0.7055781545928228,0.3237735270391499,0.5975402622805296,0.18477591663251086,1.62232111691178,0.13933849401829698,0.24481203007518793,0.46490776538848877,0.34227732607340255,0.21682986289400438,0.11389601892395189,0.0036131036895882237,10.962190308899153,0.0007362868745403159,0.0042835174727765745
55.0,0.6261788765292693,0.4889878128498716,1108.92032,1108.92032,0.049862104895873664,0.31135281421102584,2.597714838923106,0.33838561751528995,0.5769559784302518,0.11337740006295247,0.20628195039095848,0.29121493113314517,0.7207116577270396,0.32260053660286736,0.5967597365799803,0.1826037681363663,1.6032497874951224,0.1517948717948718,0.2413470533208606,0.4675503075122833,0.34418088479396997,0.21813322032518231,0.11389601892395189,0.00072469563179783,0.4232193324714899,0.00072469563179783,
56.0,0.6251950269081368,0.4817536449782768,1142.3744,1142.3744,0.9993834153056396,0.28956366832117364,2.426895740901774,0.32666422080379454,0.5803723121574926,0.11337740006295247,0.22812595336696892,0.2730508027194123,0.7042190458256014,0.3618862793778225,0.6083239936130318,0.18514802383518097,1.6255881951308928,0.12713403559752998,0.23997838032609675,0.4524024426937103,0.3386212772929235,0.21428152869293474,0.11389601892395189,0.004938664140382661,15.341148791718297,0.0006842841050317526,0.005949066684634173
57.0,0.6268351007827513,0.45750502115171576,1144.04352,1144.04352,0.049862104895873664,0.3176300230215133,2.6369404934437206,0.3386150074795935,0.5579124118627374,0.11337740006295247,0.1962566485730715,0.29665131906719727,0.7250255475902218,0.30936932949771995,0.6092774507585867,0.18510691835415732,1.6252272915504868,0.1299353912419239,0.24034739922590392,0.452475368976593,0.33798526509088084,0.21384034683627692,0.11389601892395189,0.0006664749772429708,0.40411398536525667,0.0006664749772429708,
