round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_auprc,fed_prevalence,fed_auroc,fed_f1_best_threshold,fed_brier,fed_f1_best,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
30.0,0.6336255915727655,0.7912515225467814,685.7728,685.7728,0.9993834153056396,0.29266343310386705,2.1995066324362162,0.24166192398844516,0.1107963487566887,0.6930546334430789,0.536659730197425,0.20205038572317338,0.3147641663776678,0.32306577084872723,0.6487906043158368,0.20032402554250173,1.7588325512611431,0.2045002711006687,0.27349551856594106,0.583121120929718,0.4596388820637346,0.31046594802605687,0.11389601892395189,0.004603875824698098,10.611055284680333,0.0012537838068302591,0.005082668526042018
31.0,0.6351512772726495,0.6802258948487527,687.44192,687.44192,0.049862104895873664,0.29480009729797146,2.288284420847773,0.2507372852863355,0.1107963487566887,0.7023825881276726,0.5808680413108522,0.20836821906147282,0.32261508558548496,0.33144918187331723,0.6522625356347957,0.2033616311499113,1.7855025405733926,0.2045002711006687,0.27497425334706493,0.5826181173324585,0.45846846728363533,0.3093265558197222,0.11389601892395189,0.0011728435755938493,0.35218125744722784,0.0011728435755938493,
32.0,0.6348885995791005,0.781534095967222,720.896,720.896,0.9993834153056396,0.2893138884501881,2.230005343563694,0.24530883410097226,0.1107963487566887,0.6948906966579114,0.548673785303162,0.21268175400429823,0.3146267495011889,0.33870696627309493,0.6381952402539828,0.1962008539522676,1.722631359777996,0.2045002711006687,0.2662328859970178,0.5814557075500488,0.4575160810083333,0.3085916931622143,0.11389601892395189,0.002236348885096747,5.330261795956176,0.0010915589477813394,0.002408890317864488
33.0,0.6368671243511039,0.77374545920494,722.56512,722.56512,0.049862104895873664,0.3017000207072337,2.389681923698554,0.26121430674402113,0.1107963487566887,0.7069089923908394,0.5267192154269118,0.19744469285036986,0.3258203372633755,0.31418990816218617,0.6398361563659679,0.1956530734004448,1.7178218804213157,0.2045002711006687,0.2664838930774503,0.5820119976997375,0.45735294848637,0.30839968852245836,0.11389601892395189,0.0011974950493207094,0.38785811280831695,0.0011974950493207094,
34.0,0.632983059644787,0.6421814324178452,756.0192,756.0192,0.9993834153056396,0.2891786016318739,2.219732364092426,0.2446490063768204,0.1107963487566887,0.695498235704031,0.5758285335279465,0.2119154947125211,0.31503966783207793,0.33506820435498846,0.6420694066001782,0.1956692865366948,1.7179642307545686,0.20467598245376023,0.2704885993485342,0.575154185295105,0.45022984910931657,0.30187688594427986,0.11389601892395189,0.002588428261685138,6.304718375613447,0.0011167342058742416,0.0028240926067941274
35.0,0.6342090461179175,0.620001013961123,757.68832,757.68832,0.049862104895873664,0.28550496339537823,2.3657099932847365,0.2586035198232577,0.1107963487566887,0.7063696978745913,0.5676608801113197,0.22408927092783132,0.32464748714643277,0.3552710074963043,0.6421391062551538,0.19590247839726954,1.7200116408640513,0.20467598245376023,0.2697270134456064,0.5771690011024475,0.45121279086324595,0.30276974669254375,0.11389601892395189,0.0010857049050130392,0.37784471723716706,0.0010857049050130392,
36.0,0.633500711049115,0.6362030869121088,791.1424,791.1424,0.9993834153056396,0.2879621424456786,2.2715630046138893,0.24993358602643787,0.1107963487566887,0.6970703926514134,0.5673936911656641,0.21301287486810955,0.3175670773048118,0.3367061898510975,0.6373821612756146,0.18990964625229834,1.667394945376454,0.20484002537841023,0.265722615576843,0.5699769258499146,0.44346253042840483,0.29590848429205324,0.11389601892395189,0.0023656043377816927,5.882625973172253,0.0009645048234523869,0.002603122576587777
37.0,0.6319630646937664,0.5762210837385505,792.81152,792.81152,0.049862104895873664,0.3079568626172918,2.4493687187851565,0.2677506702279623,0.1107963487566887,0.7080173782896977,0.5321236501972294,0.1984468219462378,0.33133218437092343,0.31920521106661254,0.6395151664893095,0.19258593778749877,1.6908926194873235,0.2048749546937296,0.2695221445221445,0.5717214345932007,0.4440902397925267,0.2964541632287262,0.11389601892395189,0.0010994391641556199,0.40920800471212715,0.0010994391641556199,
38.0,0.634431611547739,0.6654245890892654,826.2656,826.2656,0.9993834153056396,0.2938048630517542,2.2817032345414314,0.2513126345572006,0.1107963487566887,0.6979831539014819,0.5569744546851685,0.1993226733048964,0.31867062222588727,0.3179318130862931,0.6409535720985329,0.1929907677104894,1.6944470011664665,0.2046966200624406,0.2710634269485642,0.5724570155143738,0.4435013770454153,0.29589910602710817,0.11389601892395189,0.003560713573488717,9.054455397068523,0.0010630277575481848,0.00400540349294159
39.0,0.6343660299335618,0.7038376474767187,827.93472,827.93472,0.049862104895873664,0.2994210071256004,2.4274464324824363,0.26549205140586163,0.1107963487566887,0.7124106015810203,0.5937848615860242,0.2129184149041015,0.3302133961622137,0.3376979339695461,0.6401241913823517,0.19141305189320265,1.6805947538957329,0.2045691020131192,0.27129925452609155,0.569736659526825,0.4448916274169064,0.297146134332445,0.11389601892395189,0.0009306411532937483,0.36924333206843585,0.0009306411532937483,
40.0,0.634741317553218,0.6621534515599671,861.3888,861.3888,0.9993834153056396,0.290553160342046,2.3509696279234826,0.25833647633504037,0.1107963487566887,0.701428000717039,0.5834249427305815,0.2083669175064159,0.31922733975240436,0.330527612651491,0.6339297569035665,0.18894531761037178,1.6589281995583194,0.20482802432162628,0.2620327868852459,0.566565990447998,0.44203357272739957,0.29474100290221283,0.11389601892395189,0.0023559602939195855,6.154392523691058,0.0009101713111294622,0.0026239258300646624
41.0,0.6297241786109357,0.5781704434659002,863.05792,863.05792,0.049862104895873664,0.2973335109678858,2.5028602616158926,0.27267889868396145,0.1107963487566887,0.7144782883174227,0.5797619549628507,0.21496542521323958,0.3354467317094919,0.3417211681802551,0.6334010234027697,0.19006966784543322,1.6687999250644774,0.20490018148820327,0.2614071967355014,0.5651100873947144,0.4420391928463255,0.2947581438760788,0.11389601892395189,0.0009881963801044809,0.41440483648329973,0.0009881963801044809,
