round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_auprc_lift,fed_prevalence,fed_f1_best,fed_auprc,fed_brier,fed_f1,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
30.0,0.6395050500024878,1.0922682482734702,109.5168,109.5168,0.9971592150692714,0.594020101867769,0.3255601355073,2.4996049532018683,0.11450333627093037,0.34175942944924176,0.2839031373416962,0.20701194066064832,0.3031867688551151,0.7118589163804984,0.6582470052364846,0.22549900609932622,1.9798673231053965,0.2721747192747502,0.28202007909948285,0.5185047388076782,0.37930416454725996,0.24156554403206482,0.11389601892395189,0.0034962529457150354,1.6656189083587378,0.0018559430023159795,0.0053034221137918365
31.0,0.6397251929436081,1.0175612494377178,113.16736,113.16736,0.9971592150692714,0.5657495167413586,0.330418647532981,2.553007514189439,0.11450333627093037,0.3451957786018573,0.29018678960271627,0.20744308718566418,0.30620008958270306,0.7143854745442382,0.6578631049582432,0.2260679879469388,1.9848629485274976,0.2708483290488432,0.2827430293896006,0.5166301131248474,0.37895473507265537,0.2414928145493823,0.11389601892395189,0.003368348583910646,1.6627574866870418,0.001786821002157664,0.005115906826502523
32.0,0.6396083849446896,0.951583643109494,116.81792,116.81792,0.9971592150692714,0.5843359039338727,0.31890565640124713,2.5841175189577807,0.11450333627093037,0.34662891147647673,0.29412194844595996,0.2002467547197826,0.31175522900437747,0.7158856833585622,0.6571685555515787,0.2265641814751605,1.9892194970083799,0.2666263603385732,0.2835903083700441,0.5119540095329285,0.37784646145185335,0.24080275603417178,0.11389601892395189,0.0032300929098975505,1.6454936692025512,0.0017335137928040732,0.004888641386218382
33.0,0.6380669230563595,0.9701819061083722,120.46848,120.46848,0.9971592150692714,0.5980831987965426,0.3229478948985415,2.622663752687848,0.11450333627093037,0.34818528231204,0.29806098956044647,0.20355211038462567,0.31078493799307094,0.7187507153518966,0.6579202426120249,0.22500466027127491,1.9755269973177028,0.2683641507527534,0.2836041358936484,0.5144261121749878,0.3793530483499099,0.24182230123071508,0.11389601892395189,0.002979587990332103,1.5730384002672508,0.0016443916349995142,0.004457582724849801
34.0,0.6406433322526338,1.2761891583306426,124.11904,124.11904,0.9971592150692714,0.5722377671919134,0.32986339880376864,2.6136894286888426,0.11450333627093037,0.34876156208497555,0.29768689266544773,0.2080951656584279,0.3067992769254102,0.718463789454078,0.6557629040114021,0.22539845900627553,1.9789845258487355,0.26493810312895993,0.28317293671624383,0.5149288773536682,0.37986095720934243,0.24228421447810589,0.11389601892395189,0.0028816539461510105,1.5725388693390414,0.0015603613265660497,0.004343763236231079
35.0,0.6385164926223208,1.0893116715498066,127.7696,127.7696,0.9971592150692714,0.5790468937884226,0.3324456123812507,2.637958985087221,0.11450333627093037,0.34994871494401414,0.30036986753261274,0.20850644149249142,0.3132463595323722,0.7198404735338892,0.6532848265231558,0.2223438608923863,1.9521653433808324,0.26136363636363635,0.2802901682358388,0.5157605409622192,0.38280228695605945,0.24476141920595654,0.11389601892395189,0.0027908748018276065,1.5708705541910604,0.0015292226535894042,0.004188291239907344
36.0,0.6430646789489491,0.9748167378102328,131.42016,131.42016,0.9971592150692714,0.5834104645508117,0.33629711965297876,2.629966405775697,0.11450333627093037,0.3534401652361339,0.2992828695113826,0.21135195758726935,0.3074597384708954,0.7207105048236423,0.6538566799401382,0.22320883652454174,1.9597597759196286,0.2585625554569654,0.27957734280270224,0.5216438174247742,0.3859283642668903,0.24713132304258634,0.11389601892395189,0.0029494702884698114,1.7097156865056604,0.0014858895098290483,0.004571824078093305
37.0,0.6438492302432421,1.0511115966982447,135.07072,135.07072,0.9971592150692714,0.5921577452285066,0.3195928209673661,2.642933675149867,0.11450333627093037,0.35187626891688273,0.30076375612555234,0.20057981146106066,0.31341495347988824,0.7198171526729286,0.6539305460130919,0.22194764965008423,1.948686633184942,0.25903020525230797,0.2807126258714175,0.5172193646430969,0.38445326722953993,0.24620406721497198,0.11389601892395189,0.002926646241604137,1.7464446385856718,0.001425288494494336,0.004592569527677234
38.0,0.647715579050756,1.0914214192178997,138.72128,138.72128,0.9971592150692714,0.582039290139796,0.3172392066815827,2.64582387571591,0.11450333627093037,0.3520399488860047,0.3013261708138304,0.19990304541146464,0.3137025603657375,0.7204857995854722,0.6541833672678875,0.22112823093877554,1.9414921875928108,0.2574700766382502,0.28230152949745085,0.5174998044967651,0.38616050877390634,0.24746336594287927,0.11389601892395189,0.002670507122928083,1.6407173798652366,0.0013269077807248608,0.004163947189485938
39.0,0.6417250297383459,1.3348967561781355,142.37184,142.37184,0.9971592150692714,0.5730849512725277,0.3348092040229726,2.6785363964141444,0.11450333627093037,0.3521311678412888,0.3049672433170409,0.20888906030819898,0.3114910507877293,0.7233012456860117,0.6533267416919744,0.22088091726589623,1.9393207888449369,0.2565089995814148,0.2802246526751404,0.518571138381958,0.3881765984884115,0.24917374253997993,0.11389601892395189,0.002630659328180682,1.6636599757475778,0.0012897467158331161,0.004117498604795967
40.0,0.6387639035520689,0.8346814567405687,146.0224,146.0224,0.9971592150692714,0.5833761597927609,0.34224456501202233,2.7158057486982994,0.11450333627093037,0.35514551766216934,0.308750961290747,0.21495878831840093,0.3076471762128382,0.7243593281881098,0.6509020244725352,0.22133580981478396,1.943314717282343,0.2512800315084679,0.2777307366638442,0.5192557573318481,0.3890359554749333,0.24981508847141543,0.11389601892395189,0.0025047563475021893,1.6256843956653029,0.0011876871097336956,0.003968316544359011
41.0,0.6413415997399292,1.034731920518324,149.67296,149.67296,0.9971592150692714,0.5908583989900379,0.3317879301423628,2.7230121940801117,0.11450333627093037,0.35715712871982935,0.31037922482014974,0.20852256565862068,0.3102901176296968,0.7257405501870992,0.6518022719427038,0.2201052107085994,1.932510133260787,0.2550710355588404,0.27664653840752707,0.5188867449760437,0.3869985621547213,0.2480972319474038,0.11389601892395189,0.002465859693912993,1.6467143429908901,0.0012448415906477167,0.003822849484410036
42.0,0.6406768144382006,1.057569439816499,153.32352,153.32352,0.9971592150692714,0.5751795394079489,0.32428247913972896,2.7110034582611604,0.11450333627093037,0.3577779057649295,0.30907089025100487,0.20335540712137873,0.31399495997512994,0.725502059871952,0.6534674586943581,0.2238253176407502,1.9651724419814696,0.2596035783195931,0.2809848379468633,0.5175434947013855,0.38489660350700067,0.24636479199849573,0.11389601892395189,0.0024366673090187307,1.672105911304243,0.0012013752238939507,0.003812224282563821
43.0,0.6414152645809492,0.9990936595775894,156.97408,156.97408,0.9971592150692714,0.6083110506241467,0.3300003435392663,2.7071055738873118,0.11450333627093037,0.35333330635795257,0.30886398733023246,0.20716437377308475,0.31328984878728494,0.724701836018716,0.6544447096004159,0.22277280160452106,1.955931416297052,0.25611677863481797,0.28199320498301245,0.5196716785430908,0.38762168135596936,0.24849632739590402,0.11389601892395189,0.0023266714422336375,1.6378449923358858,0.001126300330248195,0.0036616195780290765
44.0,0.641549174697418,1.0494755180743482,160.62464,160.62464,0.9971592150692714,0.6047581475203214,0.3451274984923312,2.7440202799496975,0.11450333627093037,0.35582290943697104,0.3126720193895477,0.2159725580977452,0.30833050380039934,0.7285515910120848,0.6545814358771457,0.22417614741359815,1.9682527056830674,0.25266624843161856,0.2836163377696191,0.5218436121940613,0.38960464894801583,0.25009590528007997,0.11389601892395189,0.002127856022366313,1.5380266258725896,0.0010798808350088636,0.003289934101451378
45.0,0.6407652953639926,0.9318048339385872,164.2752,164.2752,0.9971592150692714,0.5849325208505304,0.3269284019114243,2.7720196961069097,0.11450333627093037,0.36393672190996973,0.315301974742894,0.20446275874888536,0.31783740125853693,0.7319861857478928,0.6510894881826582,0.22286957673009322,1.9567810959126037,0.25168290171853963,0.2798209146146466,0.5230472087860107,0.3882393263300266,0.24908534995533008,0.11389601892395189,0.0021314321864334238,1.5791837230790406,0.0010382439873910375,0.003340643443192165
46.0,0.6381069755778476,1.0599869983658254,167.92576,167.92576,0.9971592150692714,0.5906951519853295,0.33300436755065366,2.7767775008956375,0.11450333627093037,0.36487902931248806,0.31600471329720003,0.209901606704856,0.31258897976239125,0.7334202092631577,0.6503933324461707,0.22531340273895561,1.978237737083654,0.24852163087457205,0.2808022922636103,0.5246296525001526,0.3895398671640604,0.2498855864290758,0.11389601892395189,0.0021479160378513823,1.6339253897313029,0.0010252745118496352,0.0033883951729166517
47.0,0.6440266857085853,1.1127654912464142,171.57632,171.57632,0.9971592150692714,0.5824685222245908,0.3147439554152941,2.8089408631138864,0.11450333627093037,0.36547672806163817,0.3199157378859347,0.19748704646732607,0.3219899642699844,0.7347933033436318,0.648484272198813,0.2254552060516442,1.979482761396429,0.2536107290233838,0.2805358550039401,0.5216726660728455,0.38559008293077707,0.24691433946232563,0.11389601892395189,0.0021482736329234042,1.6749960643937811,0.0010260283793034632,0.0033868859694973804
48.0,0.6418753086206979,1.1209579559211484,175.22688,175.22688,0.9971592150692714,0.5979684621028121,0.33527335361196414,2.8116582122046117,0.11450333627093037,0.36331123436209506,0.32086800160730344,0.21094139743126286,0.3114363925756954,0.7348441729916624,0.6478373479615098,0.22361663634680984,1.9633402331306957,0.24874831121354207,0.2800120048019208,0.5225293040275574,0.3886040816335447,0.24931741640204108,0.11389601892395189,0.001958144627788681,1.5639211700763553,0.0009624568665812382,0.0030538000298535165
49.0,0.6427186551805436,1.0668535337412048,178.87744,178.87744,0.9971592150692714,0.5762616759558912,0.2992694887524876,2.830202440670927,0.11450333627093037,0.3664009251160807,0.32146717995071716,0.18894666102946467,0.3250931790110606,0.7338342901112698,0.6501225152775771,0.2238860100296926,1.9657053174016625,0.25831668548597236,0.2805474095796676,0.5218279957771301,0.385635121599364,0.24689181448934164,0.11389601892395189,0.001943495065066103,1.5901288426248357,0.000942378604832655,0.003043015903486315
50.0,0.6413425673317803,0.9916990201637488,182.528,182.528,0.9971592150692714,0.5750796703210665,0.30889897056184273,2.8656399720458543,0.11450333627093037,0.36763949857438094,0.32587905628892794,0.19428018931386087,0.32357251953172506,0.7358835108163478,0.6498683386819935,0.2234383992124438,1.9617753221175633,0.2546405669929126,0.281805315301148,0.5211848616600037,0.38457166844514606,0.24623475155744115,0.11389601892395189,0.0019899554529980673,1.6658113804878667,0.0009482253386285957,0.003130339400843368
