round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_prevalence,fed_auprc_lift,fed_ece,fed_auroc,fed_f1,fed_f1_best,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
1.0,0.7604554592990972,1292.7992936854644,12.39568,12.39568,1.0,0.5270203085051622,0.11379657603222558,1.6959748354169557,0.3518621472947577,0.6362148076387266,0.2604685674645139,0.27771900362174884,0.18836167251218008,0.22286213393082263,0.6507181499056105,0.19182602049148076,1.6842205926404026,0.2696044888463118,0.27074702659361216,0.4959341585636139,0.35093824367493437,0.22174002441093707,0.11389601892395189,0.002007346215879076,2.632294977188792,0.07264034718715359,0.001768310333494105,0.0027743620318876365
2.0,0.6681229799461488,2.692827500846668,24.79136,24.79136,1.0,0.4847888775481228,0.11379657603222558,1.7896275968620545,0.3356219977140427,0.6376952202563714,0.2569773042824649,0.28252195830869575,0.20035804847475971,0.2125474381535716,0.6528236216221832,0.20436052445798494,1.7942727620219632,0.2706337199529333,0.2781056571181805,0.4671905040740967,0.33463008265843525,0.21091291716922742,0.11389601892395189,0.0011959903536613377,1.5803648280070774,0.03995367569883894,0.001039876931171002,0.002262586817303904
3.0,0.6646650170606029,2.570918784758222,37.18704,37.18704,1.0,0.5085607636513606,0.11379657603222558,1.8311104840804593,0.3227319784053533,0.6482952276018819,0.26416724058463853,0.28509201019972796,0.20510759405163323,0.2042122766673284,0.6647962880127285,0.20657281087017307,1.81369649985836,0.27926657263751764,0.281591737545565,0.494417279958725,0.3209039900372964,0.2021545627267029,0.11389601892395189,0.0010628586208101987,1.4134232750668616,0.029327726765935844,0.000932378488016636,0.0019785054342544173
4.0,0.6585132035562936,2.6577922097335778,49.58272,49.58272,1.0,0.5078622682033198,0.11379657603222558,1.8580665829385978,0.3342748231105394,0.6496108176455454,0.2660065643756465,0.28235183056089275,0.20895505966237152,0.21232730777758566,0.666939671623014,0.21016433949736996,1.8452298990160156,0.2777208144133587,0.2804149638478466,0.5162214636802673,0.3328136107337104,0.21026272722491215,0.11389601892395189,0.0012418529872917858,1.664431055125874,0.025327184483952526,0.001116171424747315,0.002063109418664653
5.0,0.6534117901892776,2.4023895282983543,61.9784,61.9784,1.0,0.533776432979188,0.11379657603222558,1.8543542998771765,0.33464621998414706,0.6478808502321517,0.2633063573419645,0.2829007337010049,0.20835813167038994,0.214775318200751,0.6668923978383017,0.21040083154408318,1.847306284555629,0.2775500062119518,0.28022849888924156,0.5461780428886414,0.33292725140630003,0.2122290166793816,0.11389601892395189,0.001332589546783766,1.7991753596159015,0.020568485740090302,0.0012173215132161095,0.0021216023849734934
6.0,0.6534837523711532,1.9871371319844517,74.37408,74.37408,1.0,0.5354795037315782,0.11379657603222558,1.8877884561431075,0.34777881072089456,0.6505563796623018,0.26371582918043857,0.28286005166448214,0.2129980077169746,0.2210403035255952,0.6664371162785514,0.20914163365152488,1.8362506049589693,0.2767776777677768,0.28212776534924183,0.5176127552986145,0.345793674727008,0.21894337349380816,0.11389601892395189,0.0013783208472616078,1.8776762505972329,0.0196479443889887,0.0012576701209396784,0.001362205263314155
7.0,0.6507449643012108,1.9505003254687043,86.76976,86.76976,1.0,0.5160339231427462,0.11379657603222558,1.8863433653195114,0.35848463719104834,0.6488171491198829,0.26171536825911323,0.2803814074441514,0.21267377752777358,0.22840247429920682,0.6642335329482593,0.21029080303027842,1.8463402410113132,0.27729722953491287,0.28107229894394803,0.5078138709068298,0.3568776483381333,0.2264046286576749,0.11389601892395189,0.0017325999762745387,2.3789067081133908,0.022640819822147443,0.0015783627983226745,0.001865296509677614
8.0,0.6550684258137826,1.810629320860831,99.16544,99.16544,1.0,0.48739080921693334,0.11379657603222558,1.8440135841201466,0.3165144154544982,0.6500783705743469,0.2651089899305093,0.28419923749702686,0.2084507952241302,0.20146425724174605,0.6648378392474465,0.20757982434700462,1.8225380158862725,0.28119293974437004,0.28176291793313074,0.49972426891326904,0.3145848014834207,0.19928174645946303,0.11389601892395189,0.0017224796406235554,2.380065625693078,0.018995795936429118,0.0015773239402706255,0.001272531739082445
9.0,0.6549579291116728,1.774323363531422,111.56112,111.56112,1.0,0.5192364216721189,0.11379657603222558,1.8291804935184606,0.3429933902859118,0.6531650387096501,0.26171687147693257,0.28711285575424017,0.20652638134020485,0.2186061773436621,0.6657627840386434,0.20981183608367604,1.8421349408513297,0.27872444011684516,0.28091296714321545,0.5028926134109497,0.34095273921777586,0.2163400603451501,0.11389601892395189,0.0014839549651924466,2.0605148368244954,0.019794488900243767,0.0013113297541723456,0.0018419108723228734
10.0,0.6574834933459583,1.51753169095268,123.9568,123.9568,1.0,0.5153057772688726,0.11379657603222558,1.8954555850625474,0.33541263631861085,0.6520678063595355,0.26076367215816076,0.28481828039452356,0.21364286808684774,0.21323009850758531,0.6647546489318483,0.21137452760830155,1.8558552757619724,0.2777170944838886,0.27919925758981834,0.4968659281730652,0.333537829317356,0.21128526669858805,0.11389601892395189,0.0012731075918631768,1.779411981557132,0.01445960730524277,0.0011353097205592593,0.0015353634926590126
11.0,0.6529044233580698,1.4341388027334085,136.35248,136.35248,1.0,0.530917421622954,0.11379657603222558,1.8953525699790164,0.3512733770442483,0.653047079046754,0.2616532198923519,0.28397239523819556,0.2142071134678485,0.22506357701361074,0.6660756544200248,0.21196040438026786,1.8609992375746982,0.27878233005264363,0.2799208704253215,0.5083165764808655,0.34955273367563167,0.2230058613838955,0.11389601892395189,0.0013886153289815314,1.949437285633394,0.01412380590256079,0.0012411425260079622,0.0017427120220148541
12.0,0.6513379336854557,1.2170382023361375,148.74816,148.74816,1.0,0.5413161019146562,0.11379657603222558,1.897529014977013,0.3549660000732508,0.6540038346037134,0.263480787655338,0.2853353710526555,0.21434281057386684,0.22664958053903775,0.6653877687722354,0.21326620196573184,1.87246405959219,0.2751281040599133,0.2799558255107675,0.5320384502410889,0.3530047597408871,0.2247162294024293,0.11389601892395189,0.0012974342990186437,1.8301097013782055,0.011595664339332653,0.0011655454297528204,0.0017821822919759558
13.0,0.6517912240759834,1.1521661160037542,161.14384,161.14384,1.0,0.5430811072314253,0.11379657603222558,1.9349504738835785,0.3438631467847575,0.6540067629164981,0.26264160358812005,0.28484050524630206,0.21838325277546797,0.22048673977468158,0.6653519651864154,0.21254637380743346,1.8661440128943418,0.2725120922095297,0.28066848405831457,0.5155900716781616,0.341943431349956,0.2187449378390639,0.11389601892395189,0.0012926256767669799,1.8328698746372538,0.010079836661820649,0.0011690387104297895,0.0018450908228977389
14.0,0.6510782572005819,1.0097303111583862,173.53952,173.53952,1.0,0.5188885149728856,0.11379657603222558,1.920735039662503,0.32184277783914245,0.6533983648459738,0.26271323271185293,0.28467315631669105,0.2164223264244862,0.20624048997198063,0.6665248243967767,0.21484365168851857,1.8863139705696754,0.2793723689246077,0.28190319031903194,0.5099071264266968,0.32014830985332776,0.20430056067147195,0.11389601892395189,0.0016398506512461794,2.3378002266863405,0.010176651176360131,0.0015081670237465667,0.002192553470855838
15.0,0.6533348528421524,0.8717768999008306,185.9352,185.9352,1.0,0.5277965565935183,0.11379657603222558,1.9040273468287638,0.3505751688993739,0.6535394042470456,0.260905983840162,0.2852666997420852,0.21580349605509178,0.22377715806087217,0.6664789687001113,0.2114948036382854,1.8569112918643802,0.27977489376363845,0.2824275149665454,0.5027857422828674,0.349079356661704,0.2220286973292254,0.11389601892395189,0.0020193001757809375,2.894961945673458,0.0099648847358924,0.0018854781656360345,0.0022264988247098056
