round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best,fed_ece,fed_auprc_lift,fed_prevalence,fed_brier,fed_auprc,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
1.0,0.6890453058036411,0.1002572575684362,3.66096,3.66096,1.0,0.2639614543071917,0.2901033339529615,0.364493928934592,1.9405935854060163,0.11041863393138178,0.22733834390105978,0.21200979428855413,0.4886772193134224,0.6683500708243522,0.6639754660226355,0.2124147414408991,1.8649882888595777,0.27087674306779935,0.27873048374712056,0.48759564757347107,0.36122646886135207,0.2277531015994547,0.11389601892395189,0.024941387796226348,2.70599395789759,0.02194682933148827,0.027084012219134115,0.009033636322033004
2.0,0.6658017819447679,0.17318664627277275,7.32192,7.32192,1.0,0.27395277435812426,0.2946845175017082,0.3634412543190926,1.9696949561616985,0.11041863393138178,0.22715873152403326,0.21559936021864806,0.5481153425046171,0.6715924187106377,0.665605953540223,0.2167256314239842,1.902837636218799,0.27633168588687534,0.2828828828828829,0.5410724878311157,0.36069265189765537,0.22800089832843431,0.11389601892395189,0.01750393723218609,2.0362829271316514,0.016489410509994286,0.018291643157786704,0.005302641534436549
3.0,0.6486471251825787,0.3077430353729836,10.98288,10.98288,1.0,0.2716052928028386,0.29708472224331606,0.3479910161703835,1.9930625530936306,0.11041863393138178,0.2185887805853663,0.21815706385982636,0.555299265203815,0.6738739285488946,0.6686758129748179,0.22102403576686544,1.9405773604294518,0.2764997248211337,0.28187372708757635,0.536434531211853,0.345471522908301,0.21970233008234877,0.11389601892395189,0.012356198962308114,1.5431554590968517,0.01259773351759725,0.012269155197826903,0.00476081485174525
4.0,0.6472794929270085,0.4186466386830977,14.64384,14.64384,1.0,0.2745061841926448,0.29755513342141177,0.3506537250867234,2.0133555701049746,0.11041863393138178,0.21879703333303807,0.22020819992892432,0.5450180706829254,0.6765845675493622,0.6694379913769203,0.2225151240245263,1.9536690230858653,0.27838569243440403,0.2848187517034614,0.5240239500999451,0.3478163983853788,0.21978728047489662,0.11389601892395189,0.009843965278231002,1.3043481877343766,0.010340945479306383,0.009550690969441562,0.004416358632781679
5.0,0.6474398520206202,0.30948805263821216,18.3048,18.3048,1.0,0.2748052392222419,0.2975692871982968,0.35432308549996555,2.013702160318005,0.11041863393138178,0.22148346007279388,0.22027022798989643,0.5502660390412916,0.6767458098438635,0.6694672190500277,0.22255573507140164,1.954025585565037,0.27774615822424586,0.2843347639484978,0.5273329019546509,0.35155959772643075,0.22247686720291635,0.11389601892395189,0.008542642398694658,1.1937695698634343,0.00886470737617262,0.008348430238281633,0.0040965589638092695
6.0,0.643743589110095,0.33546333923746896,21.29488,21.29488,0.8167475197762336,0.27866415453947346,0.3015746647908367,0.3441526848845111,2.027127865696504,0.11041863393138178,0.21545050917384598,0.22168120007336165,0.5579885947674298,0.6784372723515338,0.669957425733976,0.22348284514410016,1.9621655546478682,0.2767749699157641,0.2811455153365315,0.5331010222434998,0.3456416701348344,0.2182878109462042,0.11389601892395189,0.008950938385613127,1.0081946274731308,0.008441036929361717,0.009493723281462937,
7.0,0.6432506382404293,0.31909967473758694,21.31536,21.31536,0.005594161094357764,0.28937307483826163,0.31196298065614264,0.3500532600933702,2.154029626020687,0.11041863393138178,0.21735769439890232,0.23485019956218361,0.5506441628854155,0.6911334970135503,0.6700012484194593,0.22346118277031507,1.9619753603461731,0.27651069833059017,0.2807242429097901,0.5523735880851746,0.34816350299084853,0.2199784449459287,0.11389601892395189,0.008719040796139832,0.005985628115013242,0.009525626792269634,0.008013955344348768,
8.0,0.643680991717907,0.31018362954089723,24.97632,24.97632,1.0,0.27882294956161924,0.30106209252347643,0.345874446921278,2.042850485649209,0.11041863393138178,0.21640331692810597,0.22343919272128182,0.5605833308855093,0.6796862805916999,0.6698849777490691,0.2228311699144006,1.9564438864468516,0.27689721421709895,0.2824806201550388,0.5483663082122803,0.3429228275364853,0.2175066918975179,0.11389601892395189,0.008704852992757755,1.277877040198291,0.007680974206345438,0.0095066005240349,0.004463557229181679
9.0,0.6427568449299679,0.3325638299918958,24.9968,24.9968,0.005594161094357764,0.2890644477458627,0.3145107746401456,0.3350228830641983,2.153255937015995,0.11041863393138178,0.20897849279851843,0.2348783886491118,0.5453546793253721,0.6901834205099368,0.6699394423696297,0.22285681943060032,1.9566690876122834,0.27905882352941175,0.28190476190476194,0.5556709170341492,0.34476090324555597,0.21877665352787543,0.11389601892395189,0.009049700491011307,0.006818193476647139,0.010383874612076762,0.007893935335197052,
10.0,0.640313451605954,0.38836622727786996,27.98688,27.98688,0.8167475197762336,0.2811591159750932,0.3011546997157479,0.34298074075569335,2.053270534283475,0.11041863393138178,0.21500355037226104,0.2246112271511867,0.5605480482603041,0.6806289414922061,0.6700921566478788,0.22308300638614545,1.9586549950889631,0.2793191886220564,0.2830219871053066,0.5621405839920044,0.3468127980280057,0.21982995103989766,0.11389601892395189,0.008387593332084293,1.0688750655390322,0.0072709449949800165,0.00964699889958243,
11.0,0.6426516875421726,0.38508931276855374,29.30784,29.30784,0.36082339058607577,0.28920026088875145,0.3117078723114675,0.3418905520086436,2.1642501690963134,0.11041863393138178,0.21390639595395872,0.2360414006801808,0.5635697465855483,0.6909139873839842,0.6702845020947293,0.22331592732677946,1.960700026538127,0.27959958577839145,0.2826977623699969,0.5541443228721619,0.34975713722055707,0.2217475586675632,0.11389601892395189,0.010145705907409422,0.6380464066751301,0.008319842979309773,0.01015770353487454,
12.0,0.642618978042213,0.3671916624201693,32.95344,32.95344,0.9958043791792317,0.281786298030118,0.30351380120389476,0.35022169654854146,2.0505888335052327,0.11041863393138178,0.2194530276295956,0.22457522186405154,0.5680375746465683,0.6815348098825307,0.6707083472778658,0.22194859461210975,1.948694929893066,0.27920792079207923,0.2818387339864356,0.5206583142280579,0.3484653459682914,0.2208459260125918,0.11389601892395189,0.00837475474841981,1.3470342773453012,0.00739994799823095,0.009081235434781116,0.011641904512119656
13.0,0.6443381065654183,0.41809636691410484,34.2744,34.2744,0.36082339058607577,0.29045972251144775,0.31959362762692917,0.3508140010328311,2.2095310624535474,0.11041863393138178,0.2189098950931053,0.24115635934137966,0.5726263036433729,0.6947449888884953,0.6710306548469571,0.2226788323908897,1.9551063724147535,0.28073614287269955,0.2821650399290151,0.5226048827171326,0.34973766366103753,0.22154551103629794,0.11389601892395189,0.00860070469883031,0.5958679832983762,0.00867820137178153,0.008600207972588605,
14.0,0.6266020838440169,0.3992759928475692,36.26096,36.26096,0.5426336261527032,0.29989350537324544,0.3217959827650718,0.32571981476328454,2.315427359719429,0.11041863393138178,0.20315642176105056,0.25150481357302223,0.5529076263613397,0.7027194976487268,0.6708781162610324,0.22266455626245615,1.9549810288902967,0.2808641975308642,0.28211068211068213,0.5255521535873413,0.3438650318368691,0.21864018675616745,0.11389601892395189,0.010578865547996768,1.074082895880565,0.007352696728702605,0.01059397777488667,
