round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auprc,fed_f1,fed_f1_best,fed_brier,fed_auroc,fed_auprc_lift,fed_prevalence,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6414173669965944,0.5139723405813655,80.54112,40.27056,1.0,0.33620178533315204,0.2471435224749396,0.2777309484539318,0.3027550826648524,0.21211988329137052,0.6769641708160133,2.150591849242536,0.11425873465533522,0.5396047229469666,0.6635555237189908,0.22679404555928956,1.9912376894465418,0.2816206694069289,0.28335921634213357,0.5035236477851868,0.33634479368640163,0.2135672645381352,0.11389601892395189,0.0074717437382854565,1.5008226498175645,0.005985633649162341,0.008798421887261487,0.0056839622132613555
12.0,0.6398857551613093,0.5672388716298294,87.86304,43.93152,1.0,0.33802691346393804,0.24710983835677067,0.27838325255737684,0.3022594139174812,0.21408198727553943,0.6777091613888496,2.1522219770598063,0.11425873465533522,0.5525678363373941,0.6633371507092273,0.22699153876737452,1.9929716675956537,0.2781309245009479,0.282048207219091,0.512656033039093,0.3380524418830745,0.21548327537319936,0.11389601892395189,0.007338001844348951,1.5608162373682717,0.005913618416257295,0.008647926912158174,0.005267084350371942
13.0,0.641411482841772,0.6764627610190551,95.18496,47.59248,1.0,0.34074572476766235,0.2505923157653714,0.27820776388627516,0.3042212789652742,0.21652645507743806,0.6792728392002728,2.1790406543958527,0.11425873465533522,0.5815949675419214,0.6636234539012706,0.22781882228377331,2.0002351656899213,0.278842956887953,0.2814866596761039,0.5111232995986938,0.34076925921382517,0.21825121230813846,0.11389601892395189,0.007454076015920162,1.6789596600265213,0.005308275765483885,0.00947574489308136,0.004905818674307986
14.0,0.6379658858921777,0.6918350404966992,102.50688,51.25344,1.0,0.34367586354466223,0.2551422689120133,0.2812181068877584,0.30983083247991666,0.21764987358048316,0.6831601844642158,2.2185610259149615,0.11425873465533522,0.5747002325438462,0.6626205393664003,0.2270374799722072,1.9933750285319418,0.2764616387741795,0.2810054541142993,0.5169291496276855,0.3436103462062956,0.2197975967798765,0.11389601892395189,0.007370174203939893,1.7573102732249026,0.005377992389777268,0.009276679899622057,0.00439755707904222
15.0,0.639689599400328,0.8200351937193814,109.8288,54.9144,1.0,0.3533380317854964,0.257277407277359,0.2818629647093942,0.31329489651556086,0.2231539519031957,0.6851897360648728,2.2352783692036224,0.11425873465533522,0.5769505104217133,0.6622966129180341,0.2272280949362768,1.9950486161241199,0.2761054140478553,0.2832697117283138,0.5342994928359985,0.3532248992423952,0.2253901362104842,0.11389601892395189,0.006711319572918394,1.6929131775814312,0.004715099395107906,0.008644853954675026,0.00484059519104773
16.0,0.6363366238271662,0.6929526953263838,117.15072,58.57536,1.0,0.33880171671387793,0.2607931143132525,0.28572429866287474,0.3168163611303777,0.21379054162717354,0.6877657625600818,2.2655256781743374,0.11425873465533522,0.5813899977818051,0.6616574567913591,0.22712945719351568,1.9941825828448798,0.2756294964028777,0.2803957302785733,0.5260563492774963,0.3384575496402263,0.2163205573089884,0.11389601892395189,0.006576831875222363,1.759588974867711,0.004413245919676769,0.008683320040082558,0.005886116763090188
17.0,0.6339736086601641,0.817685116173657,124.47264,62.23632,1.0,0.35838363822860314,0.26198181859184355,0.28078440803146454,0.3190609449539055,0.22730905397021112,0.6881818802949314,2.274946140735361,0.11425873465533522,0.5889942250050649,0.6595357837325875,0.22653275722149693,1.9889435940052684,0.2733489843829744,0.27903991785393406,0.5423375964164734,0.3583218142008891,0.23022308599132518,0.11389601892395189,0.0063139829984051,1.7826080199693024,0.004197861487576071,0.008401006847561837,0.004937119662747111
18.0,0.6348239460741938,0.8756827588097054,131.79456,65.89728,1.0,0.3384710460753516,0.26463354631210145,0.28803144833457683,0.3203206861356328,0.2132503618572018,0.6911656640256871,2.2982851004092963,0.11425873465533522,0.5815543984349959,0.6579904693439734,0.22604758847041473,1.9846838423856252,0.27687809266756636,0.2784458834412581,0.505446195602417,0.3380037277651571,0.21638003887209642,0.11389601892395189,0.005829182702780251,1.7342711145383873,0.0038868190080183474,0.007775492623566187,0.00475470835375112
19.0,0.6361202923684341,0.9467863508248593,139.11648,69.55824,1.0,0.332976786730366,0.26962944379697307,0.28882254530824036,0.32269168657011793,0.210385840116452,0.6944108596751705,2.341377962712612,0.11425873465533522,0.5694195770808349,0.6581856509669177,0.2236184317613753,1.9633559967595076,0.2772453755293069,0.279026651216686,0.5066848397254944,0.3326164939253247,0.21408812616090006,0.11389601892395189,0.005466160326081591,1.705827487674469,0.0036971920236985633,0.007263952042868208,0.004743249718571606
20.0,0.6401438226068111,1.057153660188008,146.4384,73.2192,1.0,0.3264329826115722,0.27395782519651235,0.29206266935562136,0.32410044212419964,0.20608911700273622,0.6970274592521805,2.380917019389498,0.11425873465533522,0.5870951424014241,0.6590875926130714,0.22358699080649985,1.963079947120789,0.27897884084636615,0.279842080817464,0.5015825629234314,0.32650868786573245,0.21048701067763206,0.11389601892395189,0.005644170119611813,1.8462953632060817,0.003651975050533108,0.007692148012795559,0.004881985694377237
21.0,0.6492104254744995,2.2367157372866897,153.76032,76.88016,1.0,0.34421022426645387,0.2710093719847985,0.2881479052532405,0.324243268770306,0.21828978448942757,0.6952947226939133,2.354237526452911,0.11425873465533522,0.6016188542329557,0.6582864230644064,0.2245718095924521,1.971726595135851,0.27710843373493976,0.28090020030635093,0.5208357572555542,0.344169153136911,0.22261835677936487,0.11389601892395189,0.005610892790760236,1.9278427933759303,0.003240284475044422,0.008059843985904775,0.007411398223821213
22.0,0.6412072735673131,1.2089726345869152,161.08224,80.54112,1.0,0.34274103623505026,0.2757176311557384,0.2970148491646275,0.3271726356785125,0.21597995037650994,0.6990608328316821,2.392261818439285,0.11425873465533522,0.5958631095306133,0.6559537560734955,0.22214130158543513,1.950386885197088,0.27483443708609273,0.27960438385458436,0.535201370716095,0.34277503669490295,0.22087867953840126,0.11389601892395189,0.00499853956355393,1.7959827893992042,0.0030601560306389255,0.007014270853024732,0.005821839454809292
23.0,0.6409017667559886,1.2241173553141906,168.40416,84.20208,1.0,0.33272231533665525,0.2789144599700029,0.297405670310402,0.32967310305250447,0.2086594190907336,0.7013856358284104,2.4185112676745955,0.11425873465533522,0.5572817269158055,0.653168292314279,0.22044287825258047,1.935474833407212,0.2728221784015775,0.2755114693118413,0.5098047256469727,0.33272271416725124,0.21407698317392712,0.11389601892395189,0.004415518449811725,1.6574978471599024,0.0027617963268405806,0.0061630134210768905,0.003804047997956566
24.0,0.6394632058798455,1.1480446136484868,175.72608,87.86304,1.0,0.33595844313864653,0.28160426452285675,0.29884018493896364,0.3329518729764067,0.21122237501665156,0.7027826990546221,2.4462830320319293,0.11425873465533522,0.5844015632911714,0.6528151758411609,0.22134877451834492,1.9434285465775498,0.27097343181567635,0.2743622898789232,0.5107505917549133,0.33603788801206935,0.21692389349192842,0.11389601892395189,0.004101054485633477,1.606329605879182,0.0025929781102222607,0.0057026086515932235,0.004727435272154425
25.0,0.6415823449742437,1.2577224795913793,183.048,91.524,1.0,0.30960631938669525,0.28334630930448734,0.29911200786585856,0.33184459632856206,0.19627852927721245,0.7042198285481315,2.459659816659571,0.11425873465533522,0.5597817024476954,0.6504567573752751,0.22145809449535875,1.9443883692126747,0.2714878482513337,0.27187894073139973,0.5114708542823792,0.3094581570688395,0.20251403512939797,0.11389601892395189,0.00401334085991821,1.6324285973641963,0.002480821476216129,0.005660877956368796,0.00406185713076971
26.0,0.6496572508435225,1.5676816935717046,190.36992,95.18496,1.0,0.3429859914163935,0.28436298353417455,0.2936798879969925,0.33457307445409207,0.21596474120610354,0.7047841290653131,2.4674458069569347,0.11425873465533522,0.582998404031585,0.6520313370853517,0.22056315040373686,1.936530815453755,0.26911124922311996,0.2765235700081881,0.5193568468093872,0.3431644590074526,0.22163625921881905,0.11389601892395189,0.004135558544753862,1.7474858558316555,0.0024775561858245104,0.005932091354059598,0.003628102423473001
27.0,0.6397048649326942,1.2363186037595484,197.69184,98.84592,1.0,0.32412527415203446,0.28628850722522714,0.2991451500797909,0.33479341861948836,0.20533197983568602,0.7068472385573837,2.484350500243192,0.11425873465533522,0.5792146970875278,0.6512280215804388,0.21948627080028785,1.9270758791563938,0.2720070422535211,0.2742857142857143,0.510405957698822,0.3250172121164414,0.21234492657700413,0.11389601892395189,0.003951897928798297,1.7381153633396025,0.0023010600172662385,0.005748125930096607,0.004217625500150323
28.0,0.6488414957497233,1.9192817463380518,205.01376,102.50688,1.0,0.31694762936276893,0.2884385281518263,0.30269312822042704,0.3337991931394626,0.20025435108032535,0.7082587065104783,2.499696207271539,0.11425873465533522,0.5726079300060037,0.651462859470888,0.2194438950775371,1.9267038229322069,0.2778622383346977,0.27868091035764053,0.4985859990119934,0.3175027752782032,0.2073732181973297,0.11389601892395189,0.0037160723211484364,1.6984025056390237,0.002185787532736321,0.005384843467260682,0.003960983329557278
29.0,0.6509840197523492,1.9779080135046196,212.33568,106.16784,1.0,0.3228632813392924,0.29332528078460407,0.3037979754736373,0.33552561609960285,0.20415935205574412,0.710600471883742,2.546201743998024,0.11425873465533522,0.590794125851273,0.6495232162096349,0.21829281887923394,1.9165974451221826,0.27303523035230354,0.2767456758488149,0.5242014527320862,0.32388288113834884,0.21217875584954263,0.11389601892395189,0.0038069686610186972,1.805157366237836,0.002053765182086482,0.0057259118338791725,0.004292612890451415
30.0,0.6537305074850914,2.5912708353394427,219.6576,109.8288,1.0,0.324623111795973,0.2958897540759534,0.30796336074399855,0.3408896607929393,0.2037891540457532,0.7144351024832972,2.565102140633774,0.11425873465533522,0.5475587131487787,0.6468893874758178,0.21871402528018802,1.9202956112647174,0.2704519119351101,0.27462934737425526,0.5294739603996277,0.3254064117540813,0.21175041444088133,0.11389601892395189,0.0038520879365579242,1.8914116202040532,0.0020181510416596585,0.005865895355405503,0.005046924977883369
31.0,0.6546444205161925,2.066730602329206,226.97952,113.48976,1.0,0.32225601155934397,0.2963055708164587,0.30495210441252113,0.33748181823820467,0.2026857053479897,0.7129450138688533,2.570562940349905,0.11425873465533522,0.5524919088846638,0.645731098178929,0.21908167852604482,1.9235235840185525,0.2679738562091503,0.2717101758124667,0.5247945189476013,0.3229932016128968,0.210890949290837,0.11389601892395189,0.0036390366602379065,1.847614969174174,0.0019397723281610463,0.005507538529521706,0.005008700776760095
32.0,0.6419078942984043,1.8018065350539128,234.30144,117.15072,1.0,0.31079963075539585,0.295714817005754,0.30526077763291093,0.33478359628633664,0.19733588786763712,0.7140884539448072,2.5670481207642455,0.11425873465533522,0.5645903308398325,0.6486297705423105,0.21861929216063103,1.9194638603356509,0.27315942028985507,0.2736793111473121,0.5007407069206238,0.3122550868752258,0.2064370367397294,0.11389601892395189,0.0033550855247646717,1.7599643363137147,0.0017973322647806356,0.005068965785689667,0.005732862199023203
33.0,0.6570162980010474,3.484052073610781,241.62336,120.81168,1.0,0.321494736479308,0.2999937649551364,0.30327960452308866,0.34299230852119617,0.20238109469926907,0.7151363268913646,2.6015095930206003,0.11425873465533522,0.5637700930383169,0.6460055421390761,0.21606633508376585,1.8970490551389056,0.2711131345322103,0.27409716809560924,0.5215387940406799,0.32215519867257425,0.21081729132080892,0.11389601892395189,0.0032493397171967295,1.7601431588400374,0.0017113406478443832,0.004948690564349376,0.003869541872422005
34.0,0.6527055408089248,2.9007070030462296,248.94528,124.47264,1.0,0.32385057684338736,0.2978294867842791,0.30293394370211785,0.3448134019125601,0.2041266959506541,0.714644783748841,2.5802569544914657,0.11425873465533522,0.5602668447017219,0.6469960201672702,0.21703846974986987,1.9055843373664005,0.26759782729187453,0.27272727272727276,0.530159056186676,0.32451021172335487,0.21268099912038824,0.11389601892395189,0.003219831201793829,1.8005136367692103,0.001647539904454626,0.004961048243486992,0.00453639250409422
35.0,0.6396867606664649,2.0068529879274815,256.2672,128.1336,1.0,0.3284388750481672,0.29718042790513977,0.2999554299794746,0.34536054286248064,0.2074187905286604,0.7165927029265018,2.57476571296777,0.11425873465533522,0.5750444310019892,0.645141424540473,0.21293916710546373,1.869592713750976,0.26676492262343404,0.2717295319793112,0.5303042531013489,0.3286380169660411,0.21589903485171252,0.11389601892395189,0.0030481915068613927,1.756380311983321,0.0015657572080076771,0.004690153794568216,0.005064509650437243
36.0,0.6432640596889062,1.9734627827588782,263.58912,131.79456,1.0,0.31817213011901463,0.30113780379514177,0.3066801127301968,0.34690791209895705,0.199506500614378,0.7161977138982987,2.611859394301183,0.11425873465533522,0.548571117694625,0.646442401103669,0.21636973251793967,1.899712865841336,0.2698913424465475,0.27242442936458977,0.508745551109314,0.3181581725231357,0.2079538995520687,0.11389601892395189,0.0029395596406752173,1.7466640820457542,0.0015498426513910132,0.0044840249291849925,0.0036755732697935526
37.0,0.6450246119727199,2.165787150714624,270.91104,135.45552,1.0,0.3214348636108367,0.3047892440950565,0.30603349436398386,0.3466444414274574,0.2019737404023111,0.7171468482634928,2.6455002233055485,0.11425873465533522,0.5679384748647526,0.6430905303895265,0.21487561886448958,1.8865946403970584,0.26445529932977396,0.2694955739777996,0.5368167161941528,0.32156961178523197,0.2108432533771487,0.11389601892395189,0.00270665804331705,1.6576620353389444,0.001382362713112978,0.004180059710764358,0.003979785730290568
38.0,0.6479998760364493,2.2442193834914943,278.23296,139.11648,1.0,0.3364113045377897,0.30474633788002314,0.305151971867172,0.34882192806202805,0.21050513098465606,0.7184429600902746,2.646725466797207,0.11425873465533522,0.5833925343325276,0.6418974414629569,0.2122986098696432,1.863968660848405,0.2621827139338117,0.2704511982862498,0.5343350172042847,0.3367580429796613,0.2193313465287851,0.11389601892395189,0.0027749864292664515,1.7491812579100952,0.001383603517470345,0.004323278049425306,0.00372560453463537
39.0,0.6480793844110517,2.0420814086086536,285.55488,142.77744,1.0,0.3074944372898779,0.30790261785187373,0.3070653555569969,0.3487765357888443,0.1944319392921854,0.7208553117805002,2.6688920691656386,0.11425873465533522,0.5688155770376865,0.6404728778990049,0.21200656796399894,1.861404550983957,0.264480111653873,0.2669571532316631,0.5382000803947449,0.3068994792271797,0.2043559622795926,0.11389601892395189,0.0026544314696733823,1.7229238473864825,0.001311574803923013,0.004143020866865279,0.005527235472534439
40.0,0.656397259320712,2.8815938634076,292.8768,146.4384,1.0,0.3031627515888896,0.3107936163113529,0.3113032650602832,0.3476057022507808,0.19178713744961245,0.7222211396902741,2.69608658271064,0.11425873465533522,0.563539220349084,0.6403884577371362,0.2121625677884918,1.8627742197921093,0.26620673248483406,0.2674477840040754,0.5099690556526184,0.3032892667874934,0.20190957982005725,0.11389601892395189,0.0028355359695125936,1.8956182751699089,0.0013242569681503834,0.004511381252160332,0.005736078311292941
41.0,0.6594638264698953,3.000489226239922,300.19872,150.09936,1.0,0.3293300991763638,0.30751320640572793,0.3053190525075736,0.34908134295114296,0.20799805858746967,0.7216118331243757,2.667077902145797,0.11425873465533522,0.5668406037628406,0.6416226712170644,0.2131822436940727,1.8717269111610828,0.26390041493775934,0.2690958164642376,0.5407350659370422,0.3299657107430627,0.21776426943799643,0.11389601892395189,0.002711522222081082,1.8604525946993817,0.0012700556433969626,0.00431058549022405,0.004868351200974632
42.0,0.6660961171476132,3.1155542320062426,307.52064,153.76032,1.0,0.32291039968252006,0.30879430820715714,0.306320933377364,0.3527839011823121,0.20320703868159307,0.7218265970829134,2.676454394639618,0.11425873465533522,0.5677128173117748,0.6399550247728687,0.2117888313547283,1.8594928370247887,0.26500219010074466,0.2685950413223141,0.5345720052719116,0.3233525831381709,0.21284687075491485,0.11389601892395189,0.00251887617443583,1.7723592004858801,0.0012194909216174108,0.003962448289261138,0.0039019584020916743
43.0,0.6671652280064665,3.3856142506602276,314.84256,157.42128,1.0,0.3133506704878363,0.31157580348686786,0.3129599653822143,0.3534331431927759,0.196651809010337,0.7237567568203903,2.703186757965173,0.11425873465533522,0.556085846157317,0.6381257162913317,0.21000800050225227,1.8438572523107601,0.2626475055497138,0.26638358103326254,0.5295809507369995,0.3137861381967274,0.2065156894726959,0.11389601892395189,0.002401339905300562,1.7353881635990547,0.0011591585273322267,0.0037794218282077253,0.003704591356458404
44.0,0.6571290265361158,3.2707366355931677,322.16448,161.08224,1.0,0.3112432503655211,0.3133626965978942,0.31014944919586557,0.35429132114897804,0.19588398769512133,0.7254716842508654,2.715355909866041,0.11425873465533522,0.5552329127091374,0.6382787568553263,0.21115868947731073,1.8539602303246516,0.26398054880166727,0.2677638453500522,0.5197193622589111,0.3117772251576967,0.206299817360599,0.11389601892395189,0.0023049026525949006,1.7087500980833283,0.0011665692972741288,0.0035674548531942334,0.003465927940538339
45.0,0.6632417999696257,4.150700539325882,329.4864,164.7432,1.0,0.3130330496509245,0.3166216756375764,0.31637450748320756,0.35632821976802265,0.1973931940332836,0.7268611807705625,2.750433631128331,0.11425873465533522,0.5645305226105806,0.638846556799396,0.21246442512396135,1.865424508523194,0.26221313337877755,0.2649383496680367,0.5513165593147278,0.313780359519344,0.208274293998006,0.11389601892395189,0.002267795240291595,1.7229179867299536,0.0010992749416412143,0.0035579634894669725,0.004836045980365987
46.0,0.6648406161188714,4.475888240465242,336.80832,168.40416,1.0,0.31571492778404137,0.3206063970885527,0.31282386258772715,0.35845477209742804,0.19916326138574383,0.7291272877388523,2.780566071338639,0.11425873465533522,0.5736956482831134,0.6369800768417989,0.2097505885918337,1.8415971916620166,0.2612172367836517,0.2665036674816626,0.5500733256340027,0.3160206413974538,0.21051619983379424,0.11389601892395189,0.002230610889395411,1.7368090793625015,0.001046860653457382,0.0035316842611805444,0.004495150895719347
47.0,0.6651087096081112,3.732694784401274,344.13024,172.06512,1.0,0.31339765310310813,0.3229003507732857,0.31512908163465025,0.3630339580659601,0.19719638114987265,0.7321417040264165,2.799621230140242,0.11425873465533522,0.5485049154010253,0.6378293233400878,0.21060955738620601,1.849138884536689,0.2619397087049791,0.2648698884758364,0.547329843044281,0.3135390410254487,0.20835579240669957,0.11389601892395189,0.00233002649729078,1.857629599106076,0.0010741658870024036,0.0037057513443183947,0.004662815966008291
48.0,0.6710439315601294,3.916352269457407,351.45216,175.72608,1.0,0.3305594465447004,0.3200184988456679,0.3110200436840843,0.3589405654148125,0.20770514315848546,0.7304137051268711,2.77489072749726,0.11425873465533522,0.5565020735867188,0.6378119297999734,0.20983465655096134,1.8423353031423113,0.2605489553461696,0.26455172413793104,0.5439252853393555,0.33043291988774964,0.2184531199419823,0.11389601892395189,0.002325864165883808,1.8986513040053978,0.001004485098963895,0.0037695136399172476,0.004149173320385406
49.0,0.6631626138030827,3.327716826702281,358.77408,179.38704,1.0,0.32936836684338683,0.3216581872197049,0.3081809448313617,0.3607153599304954,0.20653521482101148,0.7305481186428858,2.7885706743397174,0.11425873465533522,0.565336986840578,0.6364250522396027,0.2110260971437067,1.852796077838404,0.25852631578947366,0.26311519740400213,0.5384483337402344,0.3295803296714436,0.21749715014236642,0.11389601892395189,0.002090897305244755,1.7467468327913593,0.0009617292967219784,0.003320141075514406,0.004824861527493879
50.0,0.6626451933126998,4.718509516841411,366.096,183.048,1.0,0.30271430728204674,0.3242794513114143,0.3177267744942327,0.3620455012247014,0.19086472304812935,0.7301904763107758,2.811388473174535,0.11425873465533522,0.5517755812824917,0.6389825175595694,0.21086618467429907,1.851392056249955,0.2602454271822181,0.26613406565971787,0.5119220614433289,0.30298141557941854,0.20203521340919536,0.11389601892395189,0.0019172579667076103,1.6385804555939103,0.000933086105723979,0.002985488492368969,0.005042000425486079
51.0,0.6656797024642704,3.991675914579995,373.41792,186.70896,1.0,0.33250290028413,0.3261684001445696,0.30966966328941203,0.3613300513514946,0.2095287431816372,0.7331535135828081,2.826877511399728,0.11425873465533522,0.5644954669426778,0.6353384454110647,0.20861671070619353,1.8316418139732034,0.2592481203007519,0.26266711605437587,0.5223598480224609,0.33316137158885084,0.22142340825989223,0.11389601892395189,0.0018464396896121582,1.6144274491271062,0.0009317303989508675,0.0028425896253727444,0.003945913729393357
52.0,0.6721509610210727,6.341268306962255,380.73984,190.36992,1.0,0.32486493236074865,0.3282384483996469,0.3112283990874391,0.36526827868769596,0.20387702185046083,0.7345519568959387,2.8499011183391505,0.11425873465533522,0.5684854408986996,0.6332636571040011,0.20832479526831485,1.8290788144879133,0.25958024433538684,0.26082215679860427,0.5077536106109619,0.324526496437439,0.2156421739869914,0.11389601892395189,0.0019182625425187194,1.7147888598810823,0.0008735246459582777,0.003052792543847695,0.0053691151744181456
53.0,0.6695740479902079,4.439255860695009,388.06176,194.03088,1.0,0.322561375232445,0.3277980254267258,0.31531182111247735,0.364966819710433,0.20228668620298207,0.7343097370129871,2.848408250218147,0.11425873465533522,0.5719069562395077,0.6363844296643137,0.20878287927060304,1.8331007636887369,0.2652931180968564,0.265864920004295,0.5018396973609924,0.3227394860237178,0.21417201590429494,0.11389601892395189,0.0019375884661273924,1.7719764944631606,0.0008624316710676613,0.0031020304557302816,0.004324095217041706
54.0,0.6719136031734843,4.553873831097588,395.38368,197.69184,1.0,0.3021606660848502,0.32705638148081423,0.319271191855516,0.3622266445489621,0.19123829732631753,0.7343383251191871,2.8374848079084365,0.11425873465533522,0.5714320985671293,0.6351017502017575,0.20969825270883338,1.8411376858470219,0.26208157203244603,0.2669425763062597,0.5234583616256714,0.3024110791059687,0.204139118253806,0.11389601892395189,0.0019360579143383435,1.80971638572737,0.0008067064799436653,0.0031530085152188113,0.005545419333421892
55.0,0.6798495867379419,4.490702176953674,402.7056,201.3528,1.0,0.3109127882836054,0.3279359572509769,0.314358152901847,0.365393025522167,0.19711314051505463,0.7358524839831163,2.8445124479872406,0.11425873465533522,0.5862361209269472,0.635806125829136,0.2077503261529967,1.824035011194826,0.2618002782832067,0.2636954503249768,0.514746367931366,0.31172519197265985,0.20982428256922767,0.11389601892395189,0.0018789898572787618,1.793090050774481,0.0008430271998431699,0.002991272426662285,0.006088586181169413
56.0,0.6829463362635148,5.129466585919545,410.02752,205.01376,1.0,0.3284923568987385,0.3299810602722479,0.3095941007855363,0.3663812982128947,0.2065770249970205,0.7376225720962409,2.8606372100270434,0.11425873465533522,0.5801546625588951,0.6320055745668596,0.2068497026694238,1.8161275927259306,0.25557686484304026,0.25869993434011823,0.5148102045059204,0.32904855572504943,0.21903271638522123,0.11389601892395189,0.0017951457748562826,1.7503725223623405,0.0008421065991253147,0.002818526969028354,0.003894268892962542
