round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auprc_lift,fed_f1_best,fed_brier,fed_f1,fed_prevalence,fed_f1_best_threshold,fed_auprc,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6696141513308758,3.635623968118396,179.38704,179.38704,1.0,0.3107511693113808,2.921081883508338,0.36549180933163977,0.19435008460278944,0.32389532021267997,0.1141742195367573,0.5591890782039061,0.3346268157119361,0.7351312278849774,0.6462622913722669,0.21101818702148295,1.8527266274546375,0.26990521327014216,0.2753403933434191,0.5251302719116211,0.30989247238597634,0.20487696231236077,0.11389601892395189,0.0020508122235221612,1.693733965370484,0.0009703869005670348,0.00334195300181245,0.0032377133488392454
50.0,0.6732188959247318,3.9936020782164205,183.048,183.048,1.0,0.3243305964290477,2.892141156984086,0.3681521886710819,0.20244024327352467,0.31774788052505865,0.1141742195367573,0.5837084896926283,0.33129659832158703,0.7363437711311851,0.6467650977057644,0.2100093536966218,1.8438691332736095,0.26763603317051005,0.2730250229267654,0.526015043258667,0.3232977246649862,0.21297850766995313,0.11389601892395189,0.002088946760907744,1.766132989547259,0.000977307457839668,0.0034156544177634117,0.0035419017003909072
51.0,0.6636469630114818,3.1070933361769106,186.70896,186.70896,1.0,0.30962185436848705,2.9304999747504494,0.36950196065214536,0.1939242720482672,0.323109534005996,0.1141742195367573,0.5631402890495242,0.3360237552169656,0.7383656528810761,0.6451865774678409,0.21003983675887192,1.8441367726743376,0.2670865407044553,0.2751725109139558,0.5349172353744507,0.3093887924842774,0.2049731845426337,0.11389601892395189,0.0019313143709633503,1.6734732536497177,0.0008924043540863258,0.0031694389318458293,0.003304142288154771
52.0,0.671026989061603,3.9612266469455073,190.36992,190.36992,1.0,0.31887737372982233,2.9174959025059817,0.36585751095862906,0.2002616484794531,0.3149370572646082,0.1141742195367573,0.5927013012300145,0.33532029470304003,0.7357931793851962,0.6440771808349393,0.2115860030182749,1.8577120167786585,0.26405432483580094,0.27529286474973375,0.5322556495666504,0.31793456318868296,0.21123398125386542,0.11389601892395189,0.002002631743106955,1.7729152629144664,0.0008934144455094399,0.003321023904271474,0.005031990470221352
53.0,0.6800901265159803,4.8278476660872816,194.03088,194.03088,1.0,0.31445097665971566,2.9388624732741846,0.3683062173747484,0.1963848728736644,0.3210775665058088,0.1141742195367573,0.5648874935392977,0.33746341766611515,0.7376330490313897,0.6461166298858969,0.2105680045344963,1.848774053069336,0.2697051568189827,0.27372212217758696,0.5317700505256653,0.31345143263233793,0.20739485263403162,0.11389601892395189,0.001973324183025569,1.7864284286260954,0.0008663640446318499,0.0032879022859737404,0.004136788445783927
54.0,0.6657518997944797,3.6471378492908952,197.69184,197.69184,1.0,0.3293670962747789,2.9458089024242176,0.37408556868962217,0.2052623064590175,0.316371622589593,0.1141742195367573,0.5822290510580709,0.338115964726993,0.7386290056127219,0.6444269466044421,0.2113535575392197,1.8556711598527424,0.26877294471020136,0.2754935431200831,0.5561292767524719,0.3290289519567897,0.21666986563539584,0.11389601892395189,0.001902917290913353,1.7625807115655334,0.0008286948031851364,0.0031761614917321743,0.003449572179249331
55.0,0.6699398044191855,3.5915474058062626,201.3528,201.3528,1.0,0.30641092635531225,2.9433512374912003,0.3760253950107454,0.19244460117380532,0.32161790523178624,0.1141742195367573,0.5795156754954734,0.33811557021102556,0.7387181953492044,0.6446886779699745,0.21067931565587,1.8497513578287588,0.27558865929841425,0.280067611493954,0.5157089829444885,0.30662322334161346,0.20441185530361883,0.11389601892395189,0.0019271190550319822,1.82555232055347,0.0008137282884331675,0.0032392854374768128,0.0044716543325408805
56.0,0.6754004249637611,4.637843239955948,205.01376,205.01376,1.0,0.311582364797929,2.977861349554687,0.3735877583713766,0.19520609800274624,0.3175095148472868,0.1141742195367573,0.5776999677153453,0.34219985750420573,0.7396154221419394,0.644614222072789,0.2093230334164198,1.83784328367249,0.26866017617060733,0.2799776910206358,0.5359451174736023,0.3118625786811528,0.2073940256528727,0.11389601892395189,0.0018670135174028975,1.8058625528701668,0.0008194856994973097,0.0030992402092562487,0.004453464442027472
57.0,0.6785482791443617,4.468747466268871,208.67472,208.67472,1.0,0.3232846990513997,2.983672220283121,0.37673739428141034,0.20139914377105916,0.31913973539932433,0.1141742195367573,0.59017908295911,0.3427938410608132,0.7404130047561703,0.6414731319501059,0.2125373796249079,1.8660650445281903,0.2671178793006204,0.27501613944480313,0.5269526839256287,0.3240386069991301,0.2138785141978669,0.11389601892395189,0.0017823963713623672,1.7595800838862488,0.0007937791283477535,0.002945511712675428,0.0033798750891132637
58.0,0.6868700464297897,4.514166572552456,212.33568,212.33568,1.0,0.31941843692894595,3.041212304175938,0.3795513558744768,0.19851872119304856,0.32080682766366647,0.1141742195367573,0.5859611397412159,0.34930219827418313,0.7422644745408109,0.6411054957613223,0.20789167665551525,1.825276059862321,0.2659343174276233,0.27348066298342544,0.5360956788063049,0.31939255922029486,0.21070918782494194,0.11389601892395189,0.0016925317982193718,1.7050994098790397,0.0007308088149593305,0.0028202142006979727,0.00408275897883927
59.0,0.6764125865041862,4.673961559640407,215.99664,215.99664,1.0,0.3081005782248798,3.000214706019577,0.3765847987631606,0.19239209202272664,0.32702098317150474,0.1141742195367573,0.5735157901310519,0.34459058102555207,0.7413390888577449,0.6432557313722589,0.21001208811056749,1.8438931412588888,0.27100336053768603,0.2734239802224969,0.5066425204277039,0.30808946193552217,0.20430675719800423,0.11389601892395189,0.0016270367495521563,1.6740321034067165,0.0007272946948527251,0.0026806403804278426,0.0032661890488939103
60.0,0.6917246317684079,5.390261219321353,219.6576,219.6576,1.0,0.32177482876074937,2.9985615076151184,0.3738207187111026,0.20125880464587517,0.31528735294906757,0.1141742195367573,0.588271364610931,0.3449833813895818,0.7409826856316749,0.6417915742880608,0.20849736737028335,1.8305939868670613,0.26527732551828936,0.2721587819467101,0.5431218147277832,0.32208317457624674,0.21345991535332465,0.11389601892395189,0.0016327545961570844,1.7142071161197237,0.0007334896639840469,0.0026828518969016575,0.0032296667347462087
