round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1_best,fed_auprc_lift,fed_f1,fed_auroc,fed_prevalence,fed_auprc,fed_ece,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
26.0,0.6439334415429872,1.1737430908353859,95.18496,95.18496,1.0,0.20871582914933048,0.33908963230963024,2.5091677632356753,0.3077174967686981,0.7090172976214292,0.11524420946626385,0.2896692369475687,0.330505479813468,0.5505583110079733,0.6545796789539018,0.21431960783336498,1.8817128979412854,0.2708333333333333,0.27789966359514406,0.551471471786499,0.32952208615469375,0.21445221797312888,0.11389601892395189,0.004346969897519969,1.807978686718343,0.0025632313735137703,0.006304121417263829,0.004636960305067795
27.0,0.6494511913283055,1.5691601631781151,98.84592,98.84592,1.0,0.21101458670569728,0.3393521426128693,2.5642768002169944,0.3083136679566608,0.7107912199200273,0.11524420946626385,0.295249280483636,0.3355852445063002,0.5491481901714831,0.650809497364841,0.21330037301813934,1.872764079318343,0.27157754603949413,0.2747562852744997,0.5256186723709106,0.33445095709778205,0.2169274535844304,0.11389601892395189,0.004067953785366754,1.7594069190226946,0.0023603385095653994,0.005952758160862786,0.0034888829618976076
28.0,0.6474779551937719,1.1706645147763401,102.50688,102.50688,1.0,0.20974997149134075,0.3410392152548116,2.557064932001382,0.3060084730329446,0.7113580140118363,0.11524420946626385,0.2950632064985314,0.33312028446731257,0.5514351785227972,0.652850151163166,0.2146503474281204,1.8846167711221051,0.2712382616291767,0.27698986975397977,0.5499985814094543,0.3323839327105168,0.21569710726051172,0.11389601892395189,0.004112744378695,1.8445355298008508,0.002316777683660753,0.006100242208228307,0.004031710164045455
29.0,0.6420948356684926,1.1991366367835237,106.16784,106.16784,1.0,0.19473763474603353,0.3430471049756309,2.5664508722136445,0.3138628825504164,0.7137814850370658,0.11524420946626385,0.2960778216613117,0.30642125009144405,0.5415600502173242,0.6504737367834822,0.21362260455660742,1.8755932522913092,0.27060910703725605,0.2767330130404942,0.527558445930481,0.30506917571954,0.20189704750737808,0.11389601892395189,0.003758942579805958,1.7518282280580024,0.0020787071403860105,0.005615414663985004,0.005654301692342603
30.0,0.653411734274579,1.725209059682907,109.8288,109.8288,1.0,0.20214806093479493,0.3429879415317563,2.5870950477530323,0.31953484008950434,0.7136881358942831,0.11524420946626385,0.29843686433363564,0.3211038814544904,0.538425079110751,0.6502408064096977,0.21325002662227827,1.8723220410773516,0.273991983022872,0.27701808557565066,0.5429006218910217,0.32015417568034565,0.20895939859189597,0.11389601892395189,0.0037553899875121055,1.8191726784825732,0.00205859026669669,0.005626831950841997,0.00478984361833177
31.0,0.6387367681048731,1.4117287120589601,113.48976,113.48976,1.0,0.19589950278723114,0.3454775742986557,2.6464222168948135,0.3185218956458765,0.7159253626960179,0.11524420946626385,0.30499907982570706,0.3096290047458272,0.5530918588902153,0.6504875537298501,0.21278250183691397,1.8682172023851717,0.27424187941987294,0.27651276890174864,0.509233832359314,0.30880808433104456,0.2035519171046172,0.11389601892395189,0.0036720434828391613,1.843355246417559,0.0019617502971141327,0.005556777181699252,0.004294783450623195
32.0,0.6538252805246132,1.9100367013164903,117.15072,117.15072,1.0,0.2011523806981438,0.34489520256905554,2.5990372167764884,0.316684273025569,0.715597664595031,0.11524420946626385,0.3000885649938356,0.31873934624541095,0.5369588040033016,0.6475918179381763,0.21345850549945786,1.8741524727214882,0.27074235807860264,0.27496419737013406,0.517261266708374,0.3185950719748523,0.20879166528395093,0.11389601892395189,0.0034051622674138617,1.7711321480501283,0.0019130027632022681,0.005050216007015141,0.0037227364599449323
33.0,0.6487571546485829,1.8934294444698008,120.81168,120.81168,1.0,0.20731205670878294,0.3465639397620779,2.6504844147716167,0.3106730786277502,0.7180073508055589,0.11524420946626385,0.3066287134100094,0.32915123895002857,0.5636633356645316,0.6475025411384833,0.21140264779619425,1.856102169272021,0.26963553783095157,0.2739803094233474,0.5416101217269897,0.32853437527341717,0.21509585218831612,0.11389601892395189,0.003565310521389279,1.9184098033438204,0.0018030919155934844,0.005509334809297956,0.004090139893431514
34.0,0.6530446624471258,1.715610850219943,124.47264,124.47264,1.0,0.20156061334081754,0.34631193013905703,2.6407298778798367,0.31023465581309634,0.7193087030269332,0.11524420946626385,0.30598095137747405,0.3192179442045688,0.5483115935794988,0.6481057430859172,0.21202794053178334,1.8615922008068948,0.270917225950783,0.2739841986455982,0.5435997247695923,0.31819504567417306,0.20955694259256696,0.11389601892395189,0.0032917378268511807,1.8298349134929595,0.0017030365662549089,0.005045651114211911,0.004073784410971251
35.0,0.6519081050278588,1.9018936760588967,128.1336,128.1336,1.0,0.2013078623288011,0.3472394763846283,2.656389747192159,0.31331155893530577,0.7197209836806413,0.11524420946626385,0.3076537795914665,0.3193477663344467,0.5465430850025937,0.6495216851765223,0.21204948079074615,1.861781322948005,0.2699358902260713,0.27342465753424655,0.5388198494911194,0.31842161973716254,0.20914067886857998,0.11389601892395189,0.003220540812145877,1.8484097689979535,0.0016491420565252133,0.004954195365411327,0.005161191555078847
