round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best,fed_f1,fed_f1_best_threshold,fed_brier,fed_prevalence,fed_auprc,fed_auroc,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6432885649825912,0.550740540381396,32.85504,32.85504,0.9971592150692714,0.3502582514927678,0.2987057629107683,0.27564386550471626,0.5625943202059862,0.2219739599630054,0.1132514951211835,0.23909659212665532,0.6706760381346701,2.1034342605152845,0.6364658881555714,0.1590660984383761,1.3965905036995558,0.2694944301628106,0.2706144539955428,0.49968409538269043,0.3659525084845931,0.23304747051849609,0.11389601892395189,0.007784642902967858,1.363344062352553,0.006026100683934888,0.009202778749208938
22.0,0.6461201897430167,0.6163595969421063,32.85504,32.85504,0.0,0.3587722298678339,0.3207615989724526,0.28314451891209086,0.5789142074808596,0.22711258155263347,0.1132514951211835,0.25872872539988345,0.6886964729004171,2.2888882229608694,0.6364658881555714,0.1590660984383761,1.3965905036995558,0.2694944301628106,0.2706144539955428,0.49968409538269043,0.3659525084845931,0.23304747051849609,0.11389601892395189,0.0,0.0,,
23.0,0.6231249454724805,0.6361630961041663,32.85504,32.85504,0.0,0.33010573530998255,0.3352126867874238,0.3044917260243007,0.5536980236724821,0.20635959021563743,0.1132514951211835,0.2718693009605633,0.69949683846574,2.415672223123683,0.6364658881555714,0.1590660984383761,1.3965905036995558,0.2694944301628106,0.2706144539955428,0.49968409538269043,0.3659525084845931,0.23304747051849609,0.11389601892395189,0.0,0.0,,
24.0,0.5994038929039838,0.6385328513560459,32.85504,32.85504,0.0,0.33508667092779715,0.33986668100367523,0.305862473214764,0.5746629868058013,0.21006132450972148,0.1132514951211835,0.284467048671792,0.711346349864483,2.5367837384022454,0.6364658881555714,0.1590660984383761,1.3965905036995558,0.2694944301628106,0.2706144539955428,0.49968409538269043,0.3659525084845931,0.23304747051849609,0.11389601892395189,0.0,0.0,,
25.0,0.6434759692399961,0.668298229760024,36.5056,36.5056,0.9971592150692714,0.316659105739383,0.3019261065404415,0.2779930067948368,0.5361177708598328,0.20127500331049314,0.1132514951211835,0.24106612794043622,0.6729561941932786,2.1217095427732438,0.6404140460692381,0.16456313193925587,1.444854117764505,0.25888450148075026,0.27053701015965165,0.49188730120658875,0.3581071024623453,0.22728641170300365,0.11389601892395189,0.007055389101166422,1.3015493543352932,0.00512212115615401,0.008647172008100909
26.0,0.644175682443151,0.6898407118795522,36.5056,36.5056,0.0,0.3475115884373332,0.3194863290835924,0.28410859343025346,0.561968415906154,0.2187137070210582,0.1132514951211835,0.2605259227796285,0.69147349404387,2.308561717566775,0.6404140460692381,0.16456313193925587,1.444854117764505,0.25888450148075026,0.27053701015965165,0.49188730120658875,0.3581071024623453,0.22728641170300365,0.11389601892395189,0.0,0.0,,
27.0,0.6224352392939344,0.5727011500052954,36.5056,36.5056,0.0,0.323343086388545,0.32941530802314695,0.29870016829754004,0.5681418404062853,0.20414682946692703,0.1132514951211835,0.2747028421513545,0.7018306824659615,2.4443172236515123,0.6404140460692381,0.16456313193925587,1.444854117764505,0.25888450148075026,0.27053701015965165,0.49188730120658875,0.3581071024623453,0.22728641170300365,0.11389601892395189,0.0,0.0,,
28.0,0.6111927715025867,1.6567734412689112,36.5056,36.5056,0.0,0.31959004327754514,0.3396178171100852,0.31055748265450267,0.5703111759138663,0.20032697013997589,0.1132514951211835,0.28915541591467525,0.7152831944668383,2.5764009966941286,0.6404140460692381,0.16456313193925587,1.444854117764505,0.25888450148075026,0.27053701015965165,0.49188730120658875,0.3581071024623453,0.22728641170300365,0.11389601892395189,0.0,0.0,,
29.0,0.6379477867926272,0.6810044161763266,40.15616,40.15616,0.9971592150692714,0.33540858276913027,0.3003632419754865,0.27664253200315214,0.541514375864953,0.21326020508485835,0.1132514951211835,0.2425410618423545,0.674130577521607,2.1337696227345884,0.6286866461635396,0.1578711241852779,1.3860987036841743,0.23814406562419893,0.2585034013605442,0.49160563945770264,0.35781976355478706,0.22726139550057567,0.11389601892395189,0.007160909126869365,1.392080187331885,0.0053851434721685024,0.008649349207824812
30.0,0.6342379519148607,0.6230499065565043,40.15616,40.15616,0.0,0.3434420488584818,0.3182677781109374,0.2954639953686451,0.5731640152447923,0.21551429819135304,0.1132514951211835,0.2640429286392733,0.6963328008622731,2.336668141858291,0.6286866461635396,0.1578711241852779,1.3860987036841743,0.23814406562419893,0.2585034013605442,0.49160563945770264,0.35781976355478706,0.22726139550057567,0.11389601892395189,0.0,0.0,,
31.0,0.6233145403117903,0.6928129542976195,40.15616,40.15616,0.0,0.3325174012304356,0.33116086967304814,0.30508933989866943,0.5462938196391928,0.20892676299036111,0.1132514951211835,0.2750282753322908,0.7053672455720001,2.4455536841234014,0.6286866461635396,0.1578711241852779,1.3860987036841743,0.23814406562419893,0.2585034013605442,0.49160563945770264,0.35781976355478706,0.22726139550057567,0.11389601892395189,0.0,0.0,,
32.0,0.6024936346899072,0.7033046904200361,40.15616,40.15616,0.0,0.30481823851838996,0.34364931942565907,0.3145706860155368,0.5982545658481696,0.1950997470451169,0.1132514951211835,0.2914340534598053,0.7200062517916986,2.5931440258736878,0.6286866461635396,0.1578711241852779,1.3860987036841743,0.23814406562419893,0.2585034013605442,0.49160563945770264,0.35781976355478706,0.22726139550057567,0.11389601892395189,0.0,0.0,,
33.0,0.6404356590882909,0.727162012812386,43.80672,43.80672,0.9971592150692714,0.3418812935166401,0.3050906953646927,0.2808294307826091,0.5371972627860403,0.21573917178315047,0.1132514951211835,0.24773276996739113,0.6779148937950138,2.1760090241614254,0.6310980484146805,0.1607136267917402,1.4110557007181113,0.24855072463768116,0.26174816509389,0.4934477210044861,0.3649149385442479,0.23251747489019223,0.11389601892395189,0.006220224406574046,1.2777343443594873,0.004658370840227271,0.007558816234327167
34.0,0.6368478550181254,0.7615762582287525,43.80672,43.80672,0.0,0.337543500386012,0.32221270217911235,0.28948639220753847,0.5697422448253721,0.21310385706014442,0.1132514951211835,0.26533981514426774,0.6958045292024541,2.346309296855708,0.6310980484146805,0.1607136267917402,1.4110557007181113,0.24855072463768116,0.26174816509389,0.4934477210044861,0.3649149385442479,0.23251747489019223,0.11389601892395189,0.0,0.0,,
35.0,0.6157682899255974,0.865652428006368,43.80672,43.80672,0.0,0.33621240618762105,0.3371038221355566,0.2990060859491176,0.576913255586315,0.21034421283687108,0.1132514951211835,0.27716814345116686,0.7101548585617351,2.458488350020504,0.6310980484146805,0.1607136267917402,1.4110557007181113,0.24855072463768116,0.26174816509389,0.4934477210044861,0.3649149385442479,0.23251747489019223,0.11389601892395189,0.0,0.0,,
36.0,0.5911434369057933,0.700436477006216,43.80672,43.80672,0.0,0.3139751222575606,0.34769679807076265,0.3144491838949362,0.5748991014636985,0.19668598370563198,0.1132514951211835,0.29615699541943724,0.7209370292881392,2.6323910706255402,0.6310980484146805,0.1607136267917402,1.4110557007181113,0.24855072463768116,0.26174816509389,0.4934477210044861,0.3649149385442479,0.23251747489019223,0.11389601892395189,0.0,0.0,,
37.0,0.6418863707811213,0.8441439538079548,47.45728,47.45728,0.9971592150692714,0.3311222595838976,0.3078945135715946,0.284463647614747,0.547783072339239,0.20858041859322568,0.1132514951211835,0.24907577555821286,0.6806942335346329,2.186889784535739,0.63363630052403,0.1633309109518602,1.4340352937262528,0.24837092731829574,0.26579028448187325,0.49464643001556396,0.3661328249575478,0.2334257029876442,0.11389601892395189,0.006231380663762997,1.344876188901253,0.004603353945632525,0.007653412502492776
38.0,0.6353820554410247,0.8002703565265639,47.45728,47.45728,0.0,0.3491266463860649,0.3251269447440979,0.2944651016291321,0.5628326202380721,0.21905061074089222,0.1132514951211835,0.26849474003400214,0.7013573859388829,2.3802134062250175,0.63363630052403,0.1633309109518602,1.4340352937262528,0.24837092731829574,0.26579028448187325,0.49464643001556396,0.3661328249575478,0.2334257029876442,0.11389601892395189,0.0,0.0,,
39.0,0.615552073379712,0.8723669967443177,47.45728,47.45728,0.0,0.31855582547206107,0.3312438130374583,0.31041814865620265,0.5719858973252162,0.20041442484980562,0.1132514951211835,0.2850599971457719,0.713656278983575,2.533933629644579,0.63363630052403,0.1633309109518602,1.4340352937262528,0.24837092731829574,0.26579028448187325,0.49464643001556396,0.3661328249575478,0.2334257029876442,0.11389601892395189,0.0,0.0,,
40.0,0.5903395447856897,0.8505968782938084,47.45728,47.45728,0.0,0.30332764420947966,0.3453560896991327,0.3182668371900093,0.5937944788658136,0.19188137915383002,0.1132514951211835,0.29547411599397333,0.7237398148118394,2.6353846823269973,0.63363630052403,0.1633309109518602,1.4340352937262528,0.24837092731829574,0.26579028448187325,0.49464643001556396,0.3661328249575478,0.2334257029876442,0.11389601892395189,0.0,0.0,,
41.0,0.6377193233306883,0.8924091391582752,51.10784,51.10784,0.9971592150692714,0.3482884738867505,0.30693221862888165,0.27863814185359576,0.5800376681362941,0.2211043514979559,0.1132514951211835,0.2505652608766261,0.682013989197017,2.201062735733995,0.6240069430594731,0.1553745667255116,1.3641790836364072,0.22921405104877432,0.25886745488487867,0.4894603192806244,0.3645033597154198,0.23230519627857243,0.11389601892395189,0.005998808481958263,1.359285268932581,0.00419408182421388,0.007605551595249997
42.0,0.6372372129093464,0.9571112175669034,51.10784,51.10784,0.0,0.3352504907310746,0.32512650283205496,0.29737099526145694,0.5711917674987992,0.21005662197778072,0.1132514951211835,0.2704482080393655,0.7015717797637103,2.396978026245985,0.6240069430594731,0.1553745667255116,1.3641790836364072,0.22921405104877432,0.25886745488487867,0.4894603192806244,0.3645033597154198,0.23230519627857243,0.11389601892395189,0.0,0.0,,
43.0,0.6136841226902138,1.0201149696826515,51.10784,51.10784,0.0,0.3195191140438181,0.337159286163344,0.3104512899395932,0.5577629522028531,0.1992409153361429,0.1132514951211835,0.28625220388433087,0.7169829915757558,2.5479795271915284,0.6240069430594731,0.1553745667255116,1.3641790836364072,0.22921405104877432,0.25886745488487867,0.4894603192806244,0.3645033597154198,0.23230519627857243,0.11389601892395189,0.0,0.0,,
44.0,0.5831124626162812,0.8883986519371476,51.10784,51.10784,0.0,0.3081736141879395,0.3501609468640909,0.3257955917822043,0.561492595163801,0.1916549489869041,0.1132514951211835,0.3019959694056211,0.7309229511615853,2.696814311254176,0.6240069430594731,0.1553745667255116,1.3641790836364072,0.22921405104877432,0.25886745488487867,0.4894603192806244,0.3645033597154198,0.23230519627857243,0.11389601892395189,0.0,0.0,,
45.0,0.6334169601515657,0.9353225075651096,54.7584,54.7584,0.9971592150692714,0.33109344325591494,0.3077390840683686,0.2850365816041984,0.5490571324672195,0.20946141565405832,0.1132514951211835,0.2510596201278078,0.6826558844366427,2.2038939004222855,0.6245620053100245,0.15703686765364588,1.3787739829475432,0.22962654449534917,0.2558899398108341,0.48776179552078247,0.3636488066213265,0.23169568726803821,0.11389601892395189,0.006142648759905947,1.4640774026047438,0.004199905884621154,0.007894405838990768
46.0,0.6430550122428385,1.5083240996328002,54.7584,54.7584,0.0,0.33267004994999727,0.3259973133130556,0.2965458040518438,0.5630380620399585,0.20931335572299078,0.1132514951211835,0.27330077267373204,0.7052835925286018,2.418824251068367,0.6245620053100245,0.15703686765364588,1.3787739829475432,0.22962654449534917,0.2558899398108341,0.48776179552078247,0.3636488066213265,0.23169568726803821,0.11389601892395189,0.0,0.0,,
47.0,0.6110477000377266,0.9828597942577613,54.7584,54.7584,0.0,0.3248630117667213,0.3384274990844286,0.3081117262957642,0.5762341839733611,0.203546118812929,0.1132514951211835,0.2866110029341919,0.7152046739030138,2.5496870835487533,0.6245620053100245,0.15703686765364588,1.3787739829475432,0.22962654449534917,0.2558899398108341,0.48776179552078247,0.3636488066213265,0.23169568726803821,0.11389601892395189,0.0,0.0,,
48.0,0.5852050392495028,0.9298250390342988,54.7584,54.7584,0.0,0.3378743280221022,0.35161885241845864,0.31702615012280494,0.5754429799376473,0.21117915961748895,0.1132514951211835,0.30782808818720675,0.7358306679481674,2.743432315957951,0.6245620053100245,0.15703686765364588,1.3787739829475432,0.22962654449534917,0.2558899398108341,0.48776179552078247,0.3636488066213265,0.23169568726803821,0.11389601892395189,0.0,0.0,,
49.0,0.6341841905187879,1.2643531841639624,58.40896,58.40896,0.9971592150692714,0.3468805127720583,0.31161164977964567,0.28314869462516784,0.560655227621509,0.2188604039269649,0.1132514951211835,0.25467563260037157,0.6875343497750374,2.233787645996514,0.6075246939326764,0.1488752577970248,1.3071155533226184,0.1926754465091106,0.2422087037903603,0.4894587993621826,0.36542582673595464,0.2333323733407608,0.11389601892395189,0.005575041365036367,1.4005981939844787,0.0037971932737433226,0.007202143487360678
50.0,0.6355568469832804,1.0301322168040241,58.40896,58.40896,0.0,0.31805407474064296,0.3264616809881971,0.30453199867423947,0.5228017420298955,0.19812354169975058,0.1132514951211835,0.2759485924209284,0.7080653204860192,2.431836848521497,0.6075246939326764,0.1488752577970248,1.3071155533226184,0.1926754465091106,0.2422087037903603,0.4894587993621826,0.36542582673595464,0.2333323733407608,0.11389601892395189,0.0,0.0,,
51.0,0.6057111674335101,0.9251117653208647,58.40896,58.40896,0.0,0.35059314711200557,0.3400160342745097,0.29617369497283685,0.5892932401950681,0.22021712995075624,0.1132514951211835,0.29181450157083294,0.7195197953862801,2.5802564977798035,0.6075246939326764,0.1488752577970248,1.3071155533226184,0.1926754465091106,0.2422087037903603,0.4894587993621826,0.36542582673595464,0.2333323733407608,0.11389601892395189,0.0,0.0,,
52.0,0.5824115950047963,1.0472483439774813,58.40896,58.40896,0.0,0.3188087879527955,0.3525480703276279,0.32383322194203296,0.5837167477772827,0.19877717879952111,0.1132514951211835,0.30660606431798315,0.7344868830514376,2.7226158604683963,0.6075246939326764,0.1488752577970248,1.3071155533226184,0.1926754465091106,0.2422087037903603,0.4894587993621826,0.36542582673595464,0.2333323733407608,0.11389601892395189,0.0,0.0,,
53.0,0.6376309614620889,1.0127789294241731,62.05952,62.05952,0.9971592150692714,0.3341205481105643,0.31252346955726845,0.2913947483360765,0.5709862702685329,0.21045948078123597,0.1132514951211835,0.25669120572166443,0.6882142527767523,2.2520240132129468,0.6161692582706785,0.1539918586471281,1.3520389922491332,0.2163546167386782,0.25137614678899084,0.48884743452072144,0.3647432401142589,0.2326555165519496,0.11389601892395189,0.0051204506436312875,1.3529722531093284,0.0033850652843939026,0.0067382392856425695
54.0,0.6382662230058184,1.2214645753445192,62.05952,62.05952,0.0,0.3060116037446742,0.3274703110713314,0.3045974429728066,0.5202059920775204,0.19318669412655046,0.1132514951211835,0.2759419305595654,0.7072050352560124,2.4411803613380956,0.6161692582706785,0.1539918586471281,1.3520389922491332,0.2163546167386782,0.25137614678899084,0.48884743452072144,0.3647432401142589,0.2326555165519496,0.11389601892395189,0.0,0.0,,
55.0,0.6068389396100522,0.9515044290783259,62.05952,62.05952,0.0,0.3332616273547105,0.3396348929868364,0.30753435161889126,0.6005362615594333,0.20897206734744997,0.1132514951211835,0.293922970157749,0.720651740821641,2.6077681454713764,0.6161692582706785,0.1539918586471281,1.3520389922491332,0.2163546167386782,0.25137614678899084,0.48884743452072144,0.3647432401142589,0.2326555165519496,0.11389601892395189,0.0,0.0,,
56.0,0.5849039715627609,1.1555959463162269,62.05952,62.05952,0.0,0.3480649865997738,0.35645920486443916,0.31177468638635086,0.5958441556719514,0.21828855003652964,0.1132514951211835,0.3076731694126745,0.7340529259665332,2.742059223967658,0.6161692582706785,0.1539918586471281,1.3520389922491332,0.2163546167386782,0.25137614678899084,0.48884743452072144,0.3647432401142589,0.2326555165519496,0.11389601892395189,0.0,0.0,,
57.0,0.6332200856848214,1.2085172591388003,65.71008,65.71008,0.9971592150692714,0.32894447568216556,0.31650877835011904,0.29192626908603186,0.5601359053944357,0.20751514013853442,0.1132514951211835,0.25841576371440106,0.6903149432945971,2.2662231863110707,0.6144728735819935,0.152938391300441,1.3427896141177473,0.19665350629817635,0.24953045344781324,0.48582056164741516,0.3619426358591491,0.23066479376206095,0.11389601892395189,0.004720646014628979,1.311847559758462,0.0030550997327462906,0.006295285332338465
58.0,0.63386474294433,1.215272696273252,65.71008,65.71008,0.0,0.33644003410256995,0.33872769746143466,0.2988298021766792,0.5700216579332191,0.21034474753643523,0.1132514951211835,0.2873773818905339,0.7133531425497321,2.5405223033619326,0.6144728735819935,0.152938391300441,1.3427896141177473,0.19665350629817635,0.24953045344781324,0.48582056164741516,0.3619426358591491,0.23066479376206095,0.11389601892395189,0.0,0.0,,
59.0,0.6027517471896926,0.989487721347291,65.71008,65.71008,0.0,0.3174256973386017,0.3529627497327872,0.3253751157421018,0.5604030023065423,0.19695155026428066,0.1132514951211835,0.3024020729542068,0.7277231218504226,2.6921959599030743,0.6144728735819935,0.152938391300441,1.3427896141177473,0.19665350629817635,0.24953045344781324,0.48582056164741516,0.3619426358591491,0.23066479376206095,0.11389601892395189,0.0,0.0,,
60.0,0.5811600096704382,1.4862050543699667,65.71008,65.71008,0.0,0.31766820351816555,0.36659900265016365,0.33475196472444446,0.5921355201382286,0.19756855125969053,0.1132514951211835,0.31959766736844397,0.7437158405334464,2.8560874180282156,0.6144728735819935,0.152938391300441,1.3427896141177473,0.19665350629817635,0.24953045344781324,0.48582056164741516,0.3619426358591491,0.23066479376206095,0.11389601892395189,0.0,0.0,,
