round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_auprc,fed_prevalence,fed_f1_best,fed_f1,fed_brier,fed_f1_best_threshold,fed_ece,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
26.0,9.32856042583212,819.0223398019657,36.5056,36.5056,0.0,2.11789447033794,0.24121862580127065,0.11381806735914383,0.30989160011795563,0.28329297054369984,0.24294264989154193,0.5924117637310982,0.38184769627317755,0.6760552303322657,0.6362289294077779,0.16250156108191627,1.4267536531756935,0.14432473064394888,0.27585365853658533,0.4892466962337494,0.37386671025593793,0.2400533752828815,0.11389601892395189,0.0,0.0,,
27.0,8.935321097007904,809.9761611507605,36.5056,36.5056,0.0,2.17285965616665,0.24767048141279446,0.11381806735914383,0.32395866347487534,0.2917134911546759,0.23998082378263821,0.5759841289053483,0.37889626070805454,0.6847364848757278,0.6362289294077779,0.16250156108191627,1.4267536531756935,0.14432473064394888,0.27585365853658533,0.4892466962337494,0.37386671025593793,0.2400533752828815,0.11389601892395189,0.0,0.0,,
28.0,8.648617739946122,742.9723811848983,36.5056,36.5056,0.0,2.2377815439887105,0.2544983807946386,0.11381806735914383,0.3279820045777568,0.30771788799714933,0.23101669831663166,0.5681455379936505,0.3682438646429997,0.6924956438911715,0.6362289294077779,0.16250156108191627,1.4267536531756935,0.14432473064394888,0.27585365853658533,0.4892466962337494,0.37386671025593793,0.2400533752828815,0.11389601892395189,0.0,0.0,,
29.0,9.232650683646854,974.5478316736042,40.15616,40.15616,0.9971592150692714,2.0153324976814644,0.23070122071406432,0.11381806735914383,0.29819745859220886,0.27239967503386625,0.239804939924516,0.583177791718308,0.3763985635144627,0.6621550402731659,0.6344683166250769,0.15867539997153776,1.3931601953311903,0.20941531244764616,0.27501385041551246,0.49115949869155884,0.37571502422595265,0.24139481886825392,0.11389601892395189,0.006122143739805377,1.0830706433625892,0.005475098704516391,0.006622180483320487
30.0,9.220155136085006,811.7651577107522,40.15616,40.15616,0.0,2.11793324137036,0.24202825922708632,0.11381806735914383,0.31143066960363597,0.292106856328481,0.23712688342639848,0.5421323864329413,0.37436079650057313,0.6739599719279571,0.6344683166250769,0.15867539997153776,1.3931601953311903,0.20941531244764616,0.27501385041551246,0.49115949869155884,0.37571502422595265,0.24139481886825392,0.11389601892395189,0.0,0.0,,
31.0,9.006161651643618,714.0668365363891,40.15616,40.15616,0.0,2.2223288771812935,0.2522115072961747,0.11381806735914383,0.32140031218152865,0.2938786831025991,0.23882911407583698,0.5964948744904442,0.377417991620623,0.6827966862708272,0.6344683166250769,0.15867539997153776,1.3931601953311903,0.20941531244764616,0.27501385041551246,0.49115949869155884,0.37571502422595265,0.24139481886825392,0.11389601892395189,0.0,0.0,,
32.0,8.738704514085502,904.1839951247703,40.15616,40.15616,0.0,2.2927947490527507,0.2609017423406157,0.11381806735914383,0.33129573003820095,0.3016108642562132,0.23844076150586632,0.6073143660102882,0.37732638566044474,0.6910215913943383,0.6344683166250769,0.15867539997153776,1.3931601953311903,0.20941531244764616,0.27501385041551246,0.49115949869155884,0.37571502422595265,0.24139481886825392,0.11389601892395189,0.0,0.0,,
33.0,9.309579479525336,916.0648984367551,43.80672,43.80672,0.9971592150692714,2.037119806503003,0.23347894347867673,0.11381806735914383,0.30459257719459265,0.27396052942869203,0.24413568219667234,0.5799614238971653,0.3825019524406629,0.666954020240652,0.6303032288885969,0.1581073845400886,1.3881730549832172,0.17073170731707318,0.2781579863124928,0.492834210395813,0.3763559201735184,0.24198306049830257,0.11389601892395189,0.0060914106625075785,1.1258443190017715,0.004860450648774313,0.007057701187534346
34.0,9.262537242742905,1460.2133375598942,43.80672,43.80672,0.0,2.0797884756716747,0.23753023194915598,0.11381806735914383,0.30845745078431913,0.28765941361915115,0.241616927443444,0.599325299398082,0.3801315807511982,0.6749516574958158,0.6303032288885969,0.1581073845400886,1.3881730549832172,0.17073170731707318,0.2781579863124928,0.492834210395813,0.3763559201735184,0.24198306049830257,0.11389601892395189,0.0,0.0,,
35.0,8.575292252129623,688.7133662874843,43.80672,43.80672,0.0,2.1833968672551274,0.24831771935108884,0.11381806735914383,0.3265977897285275,0.3030998756647025,0.23127878096061688,0.5060103355281039,0.3676246843155652,0.6846111006909152,0.6303032288885969,0.1581073845400886,1.3881730549832172,0.17073170731707318,0.2781579863124928,0.492834210395813,0.3763559201735184,0.24198306049830257,0.11389601892395189,0.0,0.0,,
36.0,8.382262684432071,797.3278766702626,43.80672,43.80672,0.0,2.2885786691729906,0.2596781727523973,0.11381806735914383,0.3325844938792369,0.3132375470669284,0.23062824811332172,0.5692468960629645,0.3675580771531479,0.6928776555311145,0.6303032288885969,0.1581073845400886,1.3881730549832172,0.17073170731707318,0.2781579863124928,0.492834210395813,0.3763559201735184,0.24198306049830257,0.11389601892395189,0.0,0.0,,
37.0,9.146176444782437,874.6116783672614,47.45728,47.45728,0.9971592150692714,1.9901025479569845,0.22823815522335078,0.11381806735914383,0.301872691309798,0.2737649481921743,0.24068560420681645,0.5564121689798699,0.3779703738706683,0.6661695768862774,0.617943462109616,0.17778038320462963,1.5609007661921281,0.27419570150847683,0.2788547952240339,0.49799445271492004,0.3798810597652577,0.24460642421607043,0.11389601892395189,0.006765326405810461,1.3048049715580419,0.005080639822442967,0.008105015193840555
38.0,9.225402000964593,1088.2955167598957,47.45728,47.45728,0.0,2.0986772896702752,0.23961042826013387,0.11381806735914383,0.3124324598169532,0.28507695693584967,0.24384665800143854,0.5938922905269044,0.38316418435313165,0.6758114059621085,0.617943462109616,0.17778038320462963,1.5609007661921281,0.27419570150847683,0.2788547952240339,0.49799445271492004,0.3798810597652577,0.24460642421607043,0.11389601892395189,0.0,0.0,,
39.0,8.929705932328744,782.0869235348639,47.45728,47.45728,0.0,2.2205421846778526,0.25105048998632123,0.11381806735914383,0.32505553508904683,0.3048665031142956,0.2312396890074632,0.5542980614007177,0.368011133579627,0.6883531507802206,0.617943462109616,0.17778038320462963,1.5609007661921281,0.27419570150847683,0.2788547952240339,0.49799445271492004,0.3798810597652577,0.24460642421607043,0.11389601892395189,0.0,0.0,,
40.0,8.355915075695082,997.2033704668711,47.45728,47.45728,0.0,2.35312270444391,0.265665239378289,0.11381806735914383,0.3403701732900588,0.3135260863139,0.23035229967202062,0.5605138784239868,0.3676764059336935,0.6975164757494237,0.617943462109616,0.17778038320462963,1.5609007661921281,0.27419570150847683,0.2788547952240339,0.49799445271492004,0.3798810597652577,0.24460642421607043,0.11389601892395189,0.0,0.0,,
41.0,9.270099768354346,1124.1771250473541,51.10784,51.10784,0.9971592150692714,2.031353000721714,0.23304704584565586,0.11381806735914383,0.30189077594444025,0.27384982360245325,0.24515963553013356,0.555285475763991,0.3837867880058919,0.6652865204996253,0.6270510384696415,0.19113022236547994,1.6781115281395143,0.2765355949627345,0.27832543848418895,0.4997454285621643,0.3793051735363907,0.24408150647773763,0.11389601892395189,0.005670956490068348,1.1415166892111301,0.004488838338170901,0.006618830355439841
42.0,9.242155872607398,965.2615505924671,51.10784,51.10784,0.0,2.128432163186489,0.2429913530376981,0.11381806735914383,0.3162179004871736,0.28965768323613866,0.23990804883548322,0.5968157858829061,0.3784311364235126,0.6770733435890375,0.6270510384696415,0.19113022236547994,1.6781115281395143,0.2765355949627345,0.27832543848418895,0.4997454285621643,0.3793051735363907,0.24408150647773763,0.11389601892395189,0.0,0.0,,
43.0,8.669580070798592,760.6382142122546,51.10784,51.10784,0.0,2.206835899306323,0.24922603919024217,0.11381806735914383,0.32656879446792386,0.3073846266333305,0.22789073326260226,0.5368140639356747,0.36309790930021546,0.681851107792352,0.6270510384696415,0.19113022236547994,1.6781115281395143,0.2765355949627345,0.27832543848418895,0.4997454285621643,0.3793051735363907,0.24408150647773763,0.11389601892395189,0.0,0.0,,
44.0,8.531662408741864,861.056641922691,51.10784,51.10784,0.0,2.304057128213264,0.2602479988565838,0.11381806735914383,0.33720674248812876,0.31064052868972347,0.23268669489914712,0.5875325792234276,0.3706846535787442,0.6958292500279614,0.6270510384696415,0.19113022236547994,1.6781115281395143,0.2765355949627345,0.27832543848418895,0.4997454285621643,0.3793051735363907,0.24408150647773763,0.11389601892395189,0.0,0.0,,
45.0,9.158554872653092,923.0709592057925,54.7584,54.7584,0.9971592150692714,2.07798017146355,0.23787766197688218,0.11381806735914383,0.303988675238711,0.2840147225712875,0.23186568115731834,0.5136880421585956,0.3668919432958717,0.6684518499865648,0.6060507106277642,0.19640692281504535,1.7244406316447793,0.2740945365254758,0.27769657994738384,0.4978538155555725,0.38050222162709835,0.24511003593420277,0.11389601892395189,0.006058018104111792,1.2703469775151461,0.004397913968699131,0.00740150122263781
46.0,9.462803085993437,1112.4534983847684,54.7584,54.7584,0.0,2.165138905232811,0.2475596616807576,0.11381806735914383,0.3205224301566081,0.2935156414815903,0.23912589199195056,0.5942764047447674,0.37734252132444895,0.6792863582270975,0.6060507106277642,0.19640692281504535,1.7244406316447793,0.2740945365254758,0.27769657994738384,0.4978538155555725,0.38050222162709835,0.24511003593420277,0.11389601892395189,0.0,0.0,,
47.0,8.937392533621358,1119.7678735642999,54.7584,54.7584,0.0,2.215681054008998,0.25209884410678424,0.11381806735914383,0.32888119332832516,0.30647969462127383,0.2317752395607375,0.547318729083794,0.36825699207915574,0.6853752445104637,0.6060507106277642,0.19640692281504535,1.7244406316447793,0.2740945365254758,0.27769657994738384,0.4978538155555725,0.38050222162709835,0.24511003593420277,0.11389601892395189,0.0,0.0,,
48.0,8.533843728344229,836.8701567994652,54.7584,54.7584,0.0,2.326341761482598,0.2638071666637906,0.11381806735914383,0.33692036253152235,0.3124097683332557,0.23448722216779916,0.5913561850814351,0.37308493705526774,0.6966518592021327,0.6060507106277642,0.19640692281504535,1.7244406316447793,0.2740945365254758,0.27769657994738384,0.4978538155555725,0.38050222162709835,0.24511003593420277,0.11389601892395189,0.0,0.0,,
49.0,9.37362482162504,1538.904291373261,58.40896,58.40896,0.9971592150692714,2.107686113252769,0.24152750288637295,0.11381806735914383,0.30842109045922445,0.284180224105164,0.2360138203749324,0.5558105264176804,0.3727266509164457,0.6727882222415211,0.6335031006432397,0.19349431266497624,1.6988680947151626,0.2746407316011032,0.27941745070241014,0.49519529938697815,0.3793133911701782,0.24419104617205145,0.11389601892395189,0.004968600182533323,1.0875761034549214,0.0038799683161578197,0.005852976069669793
50.0,9.316271899614673,1117.853230739255,58.40896,58.40896,0.0,2.222964444501834,0.2524876974574267,0.11381806735914383,0.32486360766873706,0.30187842940127324,0.22952975080003074,0.5670747126991134,0.3653023580672571,0.6838125656904439,0.6335031006432397,0.19349431266497624,1.6988680947151626,0.2746407316011032,0.27941745070241014,0.49519529938697815,0.3793133911701782,0.24419104617205145,0.11389601892395189,0.0,0.0,,
51.0,8.699483785433591,872.5577320384888,58.40896,58.40896,0.0,2.2987473896068087,0.26099689905855217,0.11381806735914383,0.33051878521606887,0.2980747150803709,0.23864333229353915,0.5907197364779213,0.37772486437256314,0.6912707013937633,0.6335031006432397,0.19349431266497624,1.6988680947151626,0.2746407316011032,0.27941745070241014,0.49519529938697815,0.3793133911701782,0.24419104617205145,0.11389601892395189,0.0,0.0,,
52.0,8.648318808637772,1813.65375827038,58.40896,58.40896,0.0,2.286160928904041,0.25998367991088933,0.11381806735914383,0.33683837928024224,0.31075061412147714,0.23257969300327347,0.5839963880094072,0.3702861548426919,0.6930823500205836,0.6335031006432397,0.19349431266497624,1.6988680947151626,0.2746407316011032,0.27941745070241014,0.49519529938697815,0.3793133911701782,0.24419104617205145,0.11389601892395189,0.0,0.0,,
53.0,9.272250929846374,2033.9094854428902,62.05952,62.05952,0.9971592150692714,2.1262177636682558,0.24352927178895495,0.11381806735914383,0.3102220561409317,0.2819089637231608,0.23897667535008235,0.554720950663221,0.3764125209710941,0.6736268465767034,0.6324437386744335,0.20854269039509238,1.8309919202209854,0.2783043707214323,0.28151923310277877,0.49600863456726074,0.38063408646857627,0.24504556246600798,0.11389601892395189,0.0051443344869922915,1.1688174242153764,0.0039651101306064146,0.006111209121063059
54.0,9.270436296655548,1097.1457092047474,62.05952,62.05952,0.0,2.1554794677526177,0.24596420196227187,0.11381806735914383,0.3173786520607888,0.2972826110251522,0.23278004595436522,0.59023209337097,0.368983392491069,0.6795833548514078,0.6324437386744335,0.20854269039509238,1.8309919202209854,0.2783043707214323,0.28151923310277877,0.49600863456726074,0.38063408646857627,0.24504556246600798,0.11389601892395189,0.0,0.0,,
55.0,8.688849738969585,1117.021087711145,62.05952,62.05952,0.0,2.2297606560592014,0.2531661640539677,0.11381806735914383,0.32943843098217773,0.30576048875121326,0.23574075803020583,0.5728152637610018,0.3741809550662216,0.690733442655933,0.6324437386744335,0.20854269039509238,1.8309919202209854,0.2783043707214323,0.28151923310277877,0.49600863456726074,0.38063408646857627,0.24504556246600798,0.11389601892395189,0.0,0.0,,
56.0,8.50291457751035,869.7550986253161,62.05952,62.05952,0.0,2.36645397330694,0.2671033797793248,0.11381806735914383,0.34191598074607377,0.30300498583519914,0.24070089090935928,0.6028548859897034,0.381307291217221,0.6989055766004069,0.6324437386744335,0.20854269039509238,1.8309919202209854,0.2783043707214323,0.28151923310277877,0.49600863456726074,0.38063408646857627,0.24504556246600798,0.11389601892395189,0.0,0.0,,
57.0,9.206117803569347,1164.0764286640147,65.71008,65.71008,0.9971592150692714,2.0994262987194987,0.24071681323593527,0.11381806735914383,0.3101315312536897,0.2793785525804747,0.24007842103463925,0.558774813802354,0.37765437084847286,0.6723699965078873,0.6551664536690054,0.20167124515156465,1.770661056083269,0.2786864133934321,0.2817693059628544,0.49735960364341736,0.3779274454770915,0.24286035664927152,0.11389601892395189,0.005668534999791688,1.342933415202424,0.003723645063095811,0.007274986212230604
58.0,9.29658621339642,1343.1201611242977,65.71008,65.71008,0.0,2.1396106835187507,0.24419566141593751,0.11381806735914383,0.32152406911721504,0.3059694699685544,0.23189721270249153,0.5195276777249745,0.36842777199402976,0.6763112681465985,0.6551664536690054,0.20167124515156465,1.770661056083269,0.2786864133934321,0.2817693059628544,0.49735960364341736,0.3779274454770915,0.24286035664927152,0.11389601892395189,0.0,0.0,,
59.0,8.73738698632533,1073.457875682292,65.71008,65.71008,0.0,2.2749592419032707,0.25802971755049264,0.11381806735914383,0.3354542358774839,0.3017388758819306,0.23283939299945364,0.577540797443558,0.3703119239587247,0.6879975098559961,0.6551664536690054,0.20167124515156465,1.770661056083269,0.2786864133934321,0.2817693059628544,0.49735960364341736,0.3779274454770915,0.24286035664927152,0.11389601892395189,0.0,0.0,,
60.0,8.381496374876034,1167.3336417739254,65.71008,65.71008,0.0,2.374816600906151,0.2697790443538755,0.11381806735914383,0.34307363607403374,0.31885232001372027,0.23241328794353355,0.5916000640313507,0.37098656956377285,0.7007924196927144,0.6551664536690054,0.20167124515156465,1.770661056083269,0.2786864133934321,0.2817693059628544,0.49735960364341736,0.3779274454770915,0.24286035664927152,0.11389601892395189,0.0,0.0,,
