round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1_best,fed_auroc,fed_prevalence,fed_brier,fed_f1,fed_f1_best_threshold,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.24378311512181777,13.000814706825592,190.01664,190.01664,0.9991046702896288,1.0385025113408461,0.9783412207940543,0.9197347512241789,0.9580209895052474,0.1381420718387175,0.879451104142252,0.07626610318536702,0.26668712466597744,0.9949602409871419,0.3348375451263538,0.9543190967709179,0.986802366697107,0.9832657200811359,0.9832657200811359,0.5145534873008728,0.45224693178238706,0.23636346108255424,0.9670822942643391,0.00047196638294206433,0.294287500433029,0.00024672357696195495,0.0005090076185828436
12.0,0.21192524582078823,6.717778618796191,207.29088,207.29088,0.9991046702896288,1.0389250845928861,0.9783412207940543,0.9270273431727186,0.9580209895052474,0.0342608742101785,0.9739227608418013,0.31108848292609564,0.02412570948186125,0.9953656571297006,0.3111764889743229,0.9540122657418055,0.9864850917031048,0.9832657200811359,0.9832657200811359,0.5148182511329651,0.45201827477933165,0.2361581148012999,0.9670822942643391,0.0005874137151962487,0.3677383842646691,0.0002461291574807524,0.0006433976803105323
13.0,0.21546377286585358,5.10835318914641,224.56512,224.56512,0.9991046702896288,1.0408058556336415,0.9793407210439292,0.9078008017934607,0.9580209895052474,0.28330173237858647,0.7076795272737747,0.06559350227621542,0.46317164504948044,0.99579255930262,0.35855329988903994,0.9574578004071761,0.99004790604249,0.9832657200811359,0.9832657200811359,0.5146258473396301,0.45219187028984775,0.2363140813619637,0.9670822942643391,0.0005475163997836234,0.34438809841412876,0.00026501718408163496,0.0005937123306205338
14.0,0.18525818353670714,5.272596613495634,241.83936,241.83936,0.9991046702896288,1.0409877794462734,0.9793407210439292,0.9138779617505771,0.9580209895052474,0.22507742055505042,0.7533331678853855,0.08063058572998648,0.3805594544137257,0.9959670967348893,0.4199876537421664,0.9669856770467948,0.9999000941097596,0.9832657200811359,0.9832657200811359,0.5149751901626587,0.45172280703399537,0.235890130129052,0.9670822942643391,0.000628939634232086,0.3975805208161489,0.00022211171640474435,0.0006953084987209823
15.0,0.18808401098971342,4.33790450620871,259.1136,259.1136,0.9991046702896288,1.0426031850288058,0.9799053961391396,0.9441480061084053,0.9580209895052474,0.0320307365630073,0.9761501898160138,0.5041637972913224,0.027274944234466227,0.9975169144215897,0.2999359244846609,0.9511883675821007,0.9835650732347148,0.9832657200811359,0.9832657200811359,0.515486478805542,0.4513137862569375,0.235522390278451,0.9670822942643391,0.0004049683114168971,0.2573223079752438,0.00014033308007398761,0.0004479812985551909
16.0,0.17204906621604157,5.463773920483705,276.38784,276.38784,0.9991046702896288,1.04304132170672,0.9793407210439292,0.9526560300483683,0.9580209895052474,0.03253372352999525,0.9721153463829707,0.11951003615734639,0.03391578585758372,0.9979372620915282,0.3737790488693016,0.9596170686121471,0.9922806717727463,0.9832657200811359,0.9832657200811359,0.515801191329956,0.4509807284038857,0.23521938466605705,0.9670822942643391,0.0005104615219559399,0.3256655507288997,0.0001409519636812554,0.000570369605366781
17.0,0.15770184189874484,4.839095052668287,293.66208,293.66208,0.9991046702896288,1.041771575162106,0.9793407210439292,0.9280580016505157,0.9580209895052474,0.15919549177865902,0.8696312636633226,0.012368061325639888,0.2485295886640204,0.9967190691660189,0.5352571616109522,0.9692937017359969,1.0022866797218535,0.9832657200811359,0.9832657200811359,0.5154510140419006,0.45093375396847424,0.2351745366612505,0.9670822942643391,0.0004220544429852276,0.27053982599440474,0.00016885682191188095,0.0004629363570497292
18.0,0.1452585074400598,4.888043997736632,310.93632,310.93632,0.9991046702896288,1.0410522224761212,0.9793407210439292,0.9100001549207981,0.9580209895052474,0.06796548855238216,0.9471514242878561,0.050535980338367564,0.115344916818024,0.9960289232808185,0.5768281057089721,0.9787759592955777,1.012091695919357,0.9832657200811359,0.9832657200811359,0.5154169797897339,0.45126412461820675,0.23547264282654576,0.9670822942643391,0.0007445694467820113,0.4795539289762871,0.00029172609235990414,0.0008174352135360821
19.0,0.1620674313249397,6.2086139567823375,328.21056,328.21056,0.9991046702896288,1.0422757149741635,0.9793407210439292,0.9376657021541475,0.9580209895052474,0.03577408458048765,0.9729867001231318,0.11019811131384062,0.02200300838502267,0.9972027401436019,0.3434760185662713,0.9510563396730627,0.9834285513380561,0.9832657200811359,0.9832657200811359,0.5158147215843201,0.45081908375842317,0.2350743730669817,0.9670822942643391,0.0005560395045011127,0.36029868745231397,0.00019034352506279212,0.0006146164457569447
20.0,0.15837134554411575,9.2088593270261,345.4848,345.4848,0.9991046702896288,1.0423492906830625,0.9793407210439292,0.9367396587321107,0.9580209895052474,0.041672118422480864,0.9695034835523415,0.06899863813279095,0.042890847120238565,0.9972733285680797,0.36457405410474003,0.9507374568997908,0.9830988143806502,0.9832657200811359,0.9832657200811359,0.516315221786499,0.45049658208119303,0.23478288785782603,0.9670822942643391,0.0009275306875847521,0.6043686018937251,0.0002837171408574606,0.0010302759164602805
21.0,0.160188045493755,3.0204736219864845,362.75904,362.75904,0.9991046702896288,1.0396312300143102,0.9793407210439292,0.8839551836760129,0.9580209895052474,0.1464760323466557,0.8926840181967335,0.09307109055177741,0.3077506502975767,0.994665625249788,0.397299451451076,0.9543752218770946,0.9868604021988523,0.9832657200811359,0.9832657200811359,0.5162623524665833,0.45006859804923993,0.23439723183217334,0.9670822942643391,0.0020259626433332747,1.3297151856711764,0.0005148109323853665,0.0022658727891852605
22.0,0.15812549165214443,3.744554497564432,380.03328,380.03328,0.9991046702896288,1.0404951881123652,0.9793407210439292,0.9054856932383686,0.9580209895052474,0.0503172596212477,0.9638207837444194,0.07925301880716741,0.07252010246222164,0.9954945053498767,0.21233609952021504,0.9322772731636884,0.96401027988303,0.9832657200811359,0.9832657200811359,0.51637864112854,0.45021046768697415,0.23452794109017355,0.9670822942643391,0.0005100438114907965,0.3388121829758006,0.0001895742666552648,0.0005604335088056
23.0,0.13219558137068352,4.503142083506289,397.30752,397.30752,0.9991046702896288,1.0430800342137014,0.9807528668098383,0.9541608506091781,0.9580209895052474,0.039540238848535664,0.9700982841912377,0.16789155184239643,0.06666874699015306,0.9979744028125122,0.2450732179974057,0.9413537200497267,0.9733956723567314,0.9832657200811359,0.9832657200811359,0.5166921019554138,0.4500516633440431,0.23438251946663421,0.9670822942643391,0.00040083556160837693,0.26750878576601167,0.00013462719747315153,0.0004425384710042128
24.0,0.16771241141773446,8.273038141868671,414.58176,414.58176,0.9991046702896288,1.0429672332462252,0.9793407210439292,0.9509196986320494,0.9580209895052474,0.037670229181699995,0.971156212938307,0.055970363648443565,0.03430494330990977,0.9978661817339406,0.32706252832606625,0.9508688166514667,0.9832346453770969,0.9832657200811359,0.9832657200811359,0.5167832970619202,0.44993946118247774,0.2342815154152052,0.9670822942643391,0.0004916770365367259,0.32956000636360727,0.00016429637096228796,0.0005427802837430215
25.0,0.13274948527723085,3.1867901040220006,431.856,431.856,0.9991046702896288,1.0430186448504648,0.9813062218890556,0.953003296331632,0.9580209895052474,0.13008877329204732,0.8927342724489096,0.037771420701332895,0.1927869519528778,0.9979155059497377,0.2786581649397534,0.9421595311292993,0.9742289117659851,0.9832657200811359,0.9832657200811359,0.5166966915130615,0.45000393200396294,0.23433994229417235,0.9670822942643391,0.000535242521992676,0.36055832601556403,0.00014568578709579162,0.0005958225611558866
26.0,0.15172753798824462,5.727139489056927,449.13024,449.13024,0.9991046702896288,1.0425086805089308,0.9800905998613596,0.9429904518308593,0.9580209895052474,0.038523241423539446,0.9701409200312681,0.05258241386293829,0.04127788824633861,0.9974262469273334,0.5514127869723537,0.9745294010399548,1.007700592617385,0.9832657200811359,0.9832657200811359,0.51688152551651,0.44999827916485413,0.23433236444304714,0.9670822942643391,0.00041718043470303904,0.28264886918157117,0.00012009249678208177,0.00046314613525609934
27.0,0.1636685548259202,6.343485629106274,466.40448,466.40448,0.9991046702896288,1.043114569477732,0.9812769671502277,0.9546238723201965,0.9580209895052474,0.045859286507021965,0.9675609122812895,0.12634921612321348,0.051587596918264984,0.9980075358928903,0.5969532873865004,0.9777548956168814,1.0110358771077088,0.9832657200811359,0.9832657200811359,0.5166532397270203,0.4502443245224227,0.2345535289156667,0.9670822942643391,0.0004402346857866843,0.3000352741707957,0.00012202894256978224,0.0004892295548388377
28.0,0.14457773171465776,5.580608138169108,483.67872,483.67872,0.9991046702896288,1.0432524617839847,0.9807528668098383,0.9567653477336566,0.9580209895052474,0.033406295478552464,0.976485813696925,0.2770743715441388,0.04061665059789188,0.9981398295641523,0.37520902683357554,0.957782894509333,0.9903840657510122,0.9832657200811359,0.9832657200811359,0.515630841255188,0.45117405703537483,0.23539297955898467,0.9670822942643391,0.0022255278873021434,1.5253760718331364,0.0003880485709470936,0.0025072115640436083
29.0,0.14165905116973176,3.0461143852044077,500.95296,500.95296,0.9991046702896288,1.0436824028968577,0.984542612414723,0.9666045590927976,0.9580209895052474,0.12549844530762766,0.9031288311132482,0.015946548846808597,0.19259588400494015,0.9985523144213145,0.5229187178645662,0.9702164354586514,1.00324082160629,0.9832657200811359,0.9832657200811359,0.5162452459335327,0.4505283518919624,0.23480983484325493,0.9670822942643391,0.0003945159208425951,0.27413811441327596,0.00011829203007424729,0.0004363498811825357
30.0,0.12107197173527377,3.9218478974395063,518.2272,518.2272,0.9991046702896288,1.043858658557668,0.9811293091624536,0.9700193442115584,0.9580209895052474,0.029373959370232974,0.9767418001730084,0.7903709905794536,0.02648997464883277,0.99872141383725,0.3154312594745807,0.9508723302522983,0.9832382785744498,0.9832657200811359,0.9832657200811359,0.5164256691932678,0.4505062947844032,0.23479143001232425,0.9670822942643391,0.00040544294778153717,0.2830005825459807,0.00015325624325968816,0.0004434966524372469
31.0,0.11917841722881804,2.730330966139498,535.50144,535.50144,0.9991046702896288,1.0444429739037089,0.9859136365882993,0.9828681966923192,0.9580209895052474,0.08616338306834077,0.934199566883225,0.0625058403839057,0.1509874134765717,0.9992820051015717,0.3968227921296513,0.9630412966459978,0.9958214542419936,0.9832657200811359,0.9832657200811359,0.5161342024803162,0.45083146924687145,0.235083703098777,0.9670822942643391,0.00035695246812838627,0.2502517512434963,8.678749869857063e-05,0.0003975691887228472
32.0,0.13139395253335812,7.340384770517236,552.77568,552.77568,0.9991046702896288,1.044091709208828,0.9837571516801724,0.9752862161743927,0.9580209895052474,0.03040160167199327,0.9786526245204122,0.1416121026475926,0.0349850868931909,0.9989450022815207,0.35006720115023365,0.9563604034933519,0.9889131557525378,0.9832657200811359,0.9832657200811359,0.5158129930496216,0.45113750803203057,0.23536017215653113,0.9670822942643391,0.00033218724063146366,0.23398571990449568,9.296575107449297e-05,0.0003680148056641057
33.0,0.1377318415580183,4.528564500217798,570.04992,570.04992,0.9991046702896288,1.0442222754992039,0.9850724755825396,0.9781801018682578,0.9580209895052474,0.03788878955220583,0.9727945016255917,0.17003528251015262,0.059352881485956584,0.9990702673841669,0.3111882101051776,0.9504736385605592,0.982826016149521,0.9832657200811359,0.9832657200811359,0.5156279802322388,0.45134469312325376,0.2355469849399337,0.9670822942643391,0.0005285474918856364,0.3740768592816721,0.00017661418508235527,0.000581059305752423
34.0,0.13014751810034958,3.0796259081002386,587.32416,587.32416,0.9991046702896288,1.0445578354266791,0.986789535863401,0.9855884492445522,0.9580209895052474,0.0680720933009049,0.9516654983929564,0.014375206831468456,0.09584433182158038,0.9993922030739856,0.4546782940284745,0.9622413082475272,0.9949942357072161,0.9832657200811359,0.9832657200811359,0.5153881311416626,0.4515544362496259,0.2357358299362088,0.9670822942643391,0.00027486656988853666,0.19559464981128372,7.396962875622842e-05,0.00030471837859556434
35.0,0.11074701711358555,2.544114591052645,604.5984,604.5984,0.9991046702896288,1.0449157189339617,0.9929401939470863,0.9936334514734968,0.9580209895052474,0.026588698223437533,0.9825087456271864,0.16701120837428224,0.04456516841183541,0.9997355559727017,0.5678966039976869,0.9732704112229357,1.0063987490984971,0.9832657200811359,0.9832657200811359,0.5158414840698242,0.45115387549721386,0.23537367522629318,0.9670822942643391,0.0002921511247816321,0.2087197109189276,7.761512165823262e-05,0.000323923668227908
36.0,0.11479438614656302,4.542981609885369,621.87264,621.87264,0.9991046702896288,1.0447341443929037,0.9898025023680135,0.9895241337882087,0.9580209895052474,0.0325752562190175,0.9768139186220842,0.09141961160092162,0.0440417884596284,0.9995613536310549,0.49549127166455686,0.9681588240631164,1.0011131728966212,0.9832657200811359,0.9832657200811359,0.5156433582305908,0.4513516279824654,0.23555241072644628,0.9670822942643391,0.0002646998922135463,0.1898633557765521,6.597033857685276e-05,0.0002940338057451389
37.0,0.10341605550876537,3.7189819879099635,639.14688,639.14688,0.9991046702896288,1.0449460387746494,0.9937687406296851,0.9943858617539019,0.9580209895052474,0.025470567515175582,0.9825087456271864,0.06745103362394772,0.04062000739093554,0.9997646447822637,0.437225530185819,0.9641943553957121,0.9970137609945346,0.9832657200811359,0.9832657200811359,0.5154001712799072,0.4515410251153674,0.23572366054701877,0.9670822942643391,0.00036481161761737536,0.2626409302920365,8.703233860884236e-05,0.0004056915060829485
38.0,0.10130462894492562,2.685023762739654,656.42112,656.42112,0.9991046702896288,1.0449201271414794,0.9929953056258757,0.9938070846151289,0.9580209895052474,0.026072009561848946,0.9800759092875625,0.06185474574588228,0.03698788612434849,0.999739785200365,0.605177614202885,0.9759289664023202,1.0091477966150861,0.9832657200811359,0.9832657200811359,0.5153767466545105,0.4516409687865107,0.2358131290163803,0.9670822942643391,0.0002748326918547523,0.1986553169875549,6.60878758303636e-05,0.0003054485113704908
39.0,0.10468057985445268,3.8601104515024223,673.69536,673.69536,0.9991046702896288,1.0448399979289442,0.9914653568157555,0.9920128754849327,0.9580209895052474,0.02132894621232007,0.9865590598832226,0.049770836630414456,0.029035932056304246,0.999662909354354,0.6925742728991826,0.9815776014186165,1.0149887007964549,0.9832657200811359,0.9832657200811359,0.5157071352005005,0.45128022221258446,0.23548649886189596,0.9670822942643391,0.00045429854671748894,0.3295839186651506,0.0001021300064943834,0.0005057892400917129
40.0,0.13791940961967092,8.241496078922992,690.9696,690.9696,0.9991046702896288,1.0447304425344281,0.9906238103518773,0.989582011502086,0.9580209895052474,0.01603607864544468,0.9898978803661302,0.7024108507465209,0.016441415621154795,0.9995578020736002,0.576874990232391,0.9726624367264021,1.0057700802663416,0.9832657200811359,0.9832657200811359,0.5158594250679016,0.4511490105393521,0.23536912744079677,0.9670822942643391,0.0005876891270728632,0.42839151187962443,0.00016431566050330686,0.000649331852440486
41.0,0.10825092090245454,3.7269391439570145,708.24384,708.24384,0.9991046702896288,1.0436469353549305,0.982996873656195,0.9664309259511658,0.9580209895052474,0.02678289402236745,0.9819866186309829,0.16071502598508008,0.02197223634080691,0.9985182869149243,0.4067271477018769,0.9613661870167356,0.9940893269564491,0.9832657200811359,0.9832657200811359,0.5162267684936523,0.4507644530543662,0.23502341616367994,0.9670822942643391,0.0009453843048294182,0.6934777913842254,0.0002493428884255873,0.001046222707765182
42.0,0.12253755674945523,4.902567022366513,725.51808,725.51808,0.9991046702896288,1.044011241170312,0.984373017253129,0.9735498847580738,0.9580209895052474,0.033534596437079074,0.9762618690654673,0.17532356762546472,0.03615046190754186,0.9988678013663729,0.5460679513026083,0.9747582510637921,1.0079372322758655,0.9832657200811359,0.9832657200811359,0.5160553455352783,0.45091842169178986,0.23516093762603685,0.9670822942643391,0.0008535878315889441,0.6316656884297345,0.0002542767531175961,0.0009398344514061696
43.0,0.11604602471421474,3.483278353653117,742.79232,742.79232,0.9991046702896288,1.0446749570606952,0.9882705705970546,0.9881929463690307,0.9580209895052474,0.019520912451841746,0.9874195394416356,0.24580368908985087,0.019437883565526327,0.9995045693935377,0.6161407785956522,0.9787468097305778,1.012061554156683,0.9832657200811359,0.9832657200811359,0.5165213942527771,0.4504502111242299,0.23473837640347642,0.9670822942643391,0.00036790651880247937,0.2744306747787846,9.680726275823936e-05,0.0004066911237398116
44.0,0.0991637653471014,2.5516059474593167,760.06656,760.06656,0.9991046702896288,1.0451041824702043,0.997654114119411,0.9979742800142944,0.9580209895052474,0.024232750729415883,0.9823176061371705,0.04863950779390657,0.044075169441369765,0.9999163676059688,0.6510853767171456,0.981245711311621,1.014645513759567,0.9832657200811359,0.9832657200811359,0.5165209174156189,0.45045879023925317,0.2347459743682103,0.9670822942643391,0.00030936047477334917,0.23186177406728348,7.6254960052854e-05,0.00034258141334959506
45.0,0.09941418027243419,2.7815457733579994,777.3408,777.3408,0.9991046702896288,1.044941004239403,0.9921987363125949,0.9942122286122701,0.9580209895052474,0.011585326805013268,0.99059432547877,0.3312349906568227,0.010498962996299304,0.9997598146567189,0.7327777517308204,0.9866162137165175,1.0201988182060948,0.9832657200811359,0.9832657200811359,0.5164583325386047,0.45053226353224374,0.23481159045021013,0.9670822942643391,0.0002770290183621449,0.208338501601105,6.611907300419364e-05,0.0003070003845421147
46.0,0.10695652678346486,4.245766899482759,794.61504,794.61504,0.9991046702896288,1.0450862725537113,0.9953119051759387,0.9975691360171535,0.9580209895052474,0.009350324030009988,0.9942902564465799,0.12322949410333806,0.014102318452955991,0.9998991848590181,0.674953506180943,0.9822773913246383,1.015712310266065,0.9832657200811359,0.9832657200811359,0.5160492658615112,0.4509355404430494,0.23517598369689757,0.9670822942643391,0.00040379849650541916,0.3046320237113491,0.00011319149225021513,0.0004449820732115179
47.0,0.10135331232242041,3.146983039794724,811.88928,811.88928,0.9991046702896288,1.0450999998319803,0.9953192417875569,0.9979164023004172,0.9580209895052474,0.024865321384791646,0.9849299693828504,0.03178229113702831,0.039598905606823796,0.9999123547891468,0.7409591010674044,0.9873958322945806,1.021004973569177,0.9832657200811359,0.9832657200811359,0.5156443119049072,0.45129522864063476,0.23550018429744488,0.9670822942643391,0.0003321316457023881,0.25168754406135463,9.469763379339863e-05,0.00036565608620933775
48.0,0.12197285785806301,3.8288785988127927,829.16352,829.16352,0.9991046702896288,1.04436396721127,0.9860667492340786,0.981305498417632,0.9580209895052474,0.026524301289490168,0.9787537170641198,0.16742047584843242,0.031049057848282425,0.9992062061996531,0.6661157735164956,0.9818036330305424,1.0152224261094573,0.9832657200811359,0.9832657200811359,0.515754759311676,0.45121654343426665,0.23542971423985412,0.9670822942643391,0.001112340957775065,0.8466025321198458,0.00029779046961803254,0.001226948638556143
49.0,0.12105445477492267,4.4023528283414635,846.43776,846.43776,0.9991046702896288,1.045000453527606,0.9929843522335784,0.9956591714592025,0.9580209895052474,0.01178724888535961,0.9929843522335783,0.5829733124022362,0.012656219593337162,0.9998168502144233,0.7134027224279933,0.9854557297001348,1.0189988334444406,0.9832657200811359,0.9832657200811359,0.5157971382141113,0.4511504377212905,0.23536954766463072,0.9670822942643391,0.00037545385643226315,0.28879714081139696,0.00010238720117173078,0.0004135656059311293
50.0,0.09480880808705035,5.11350176186092,863.712,863.712,0.9991046702896288,1.045191354166177,1.0,1.0,0.9580209895052474,0.009973192912014267,0.9929179056880398,0.013925720944531497,0.019063270296905632,1.0,0.7129260631065686,0.9858981411718263,1.019456303790362,0.9832657200811359,0.9832657200811359,0.5157936811447144,0.4511548458786676,0.23537358474962164,0.9670822942643391,0.00012632345759639805,0.09775407152045545,4.1100342314494624e-05,0.00013815763753178105
51.0,0.08717870321605221,2.3887892167809093,880.98624,880.98624,0.9991046702896288,1.0451888051344498,0.999219262725724,0.9999421222861228,0.9580209895052474,0.0018539686083127742,0.9992180380398037,0.06535340683615726,0.0041568251600701,0.999997554462794,0.6906988919624298,0.9846453910768777,1.0181609123822277,0.9832657200811359,0.9832657200811359,0.5158181190490723,0.4510911849668793,0.23531635065266776,0.9670822942643391,0.00010080175716202696,0.07812086765406434,3.486774040410347e-05,0.00010994463022880339
52.0,0.09653669008430547,4.025021179280223,898.26048,898.26048,0.9991046702896288,1.0450289305045497,0.9937393940392442,0.9962958263118528,0.9580209895052474,0.009714126926054098,0.9929623423582327,0.5463317370843672,0.012816612830740176,0.9998441709832807,0.6878975416881554,0.9850647878948974,1.0185945846979212,0.9832657200811359,0.9832657200811359,0.5158133506774902,0.45110776364951954,0.2353315673934745,0.9670822942643391,0.0006082408273701439,0.47203968487349357,0.00017841372858421806,0.0006677717838744388
53.0,0.11189339661178756,3.412098847627673,915.53472,915.53472,0.9991046702896288,1.045136186757382,0.997654114119411,0.9987266902946995,0.9580209895052474,0.019432328861300086,0.9857344777531744,0.09763559570600247,0.03388998730813616,0.9999470724709606,0.6132339381436854,0.975903855231318,1.009121830705927,0.9832657200811359,0.9832657200811359,0.5158526301383972,0.45105122087007743,0.23528091354862393,0.9670822942643391,0.0004483461454970823,0.34964149437021774,0.00013682059785036845,0.0004913302192329441
54.0,0.09089435573088601,4.451679633404853,932.80896,932.80896,0.9991046702896288,1.045191354166177,1.0,1.0,0.9580209895052474,0.01722908482047733,0.9887384098924411,0.010082244437405732,0.034041125949194916,1.0,0.6019464891306047,0.9767119985165822,1.0099574817048722,0.9832657200811359,0.9832657200811359,0.5155861973762512,0.4512890061535443,0.23549555930797236,0.9670822942643391,0.0002335078781287477,0.1829947833813037,8.161345746936315e-05,0.0002543956510193994
55.0,0.08364530684197334,3.1479099311728556,950.0832,950.0832,0.9991046702896288,1.045191354166177,1.0,1.0,0.9580209895052474,0.0011152301636445947,0.9982185377899286,0.4723409406695588,0.003120365819043897,1.0,0.5949138106177818,0.9757244500179557,1.0089363188684897,0.9832657200811359,0.9832657200811359,0.5155457854270935,0.4513232268300139,0.23552646810332287,0.9670822942643391,0.0001701039921304446,0.13363876525379226,5.828303815911502e-05,0.00018544815702300867
56.0,0.10755899230301477,3.5947835555794305,967.35744,967.35744,0.9991046702896288,1.045191354166177,1.0,1.0,0.9580209895052474,0.0009580234756006472,0.999000499750125,0.7497060756454581,0.0030233147935514963,1.0,0.6037241939769016,0.9779210167345178,1.0112076526831915,0.9832657200811359,0.9832657200811359,0.5155065059661865,0.4513622593404051,0.2355617374152827,0.9670822942643391,7.710299031921844e-05,0.060645866391602965,2.914641655352616e-05,8.367682550956815e-05
57.0,0.09380038726308193,2.563786552444866,984.63168,984.63168,0.9991046702896288,1.045191354166177,1.0,1.0,0.9580209895052474,0.0009109888996322981,0.999000499750125,0.5676382511988216,0.002459549452980048,1.0,0.6118313094847392,0.9784714624403348,1.0117768345502174,0.9832657200811359,0.9832657200811359,0.5155521035194397,0.4512917226686739,0.2354979642770216,0.9670822942643391,7.328084138038232e-05,0.0576749800451033,2.6608178891303944e-05,7.967538126464072e-05
