round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
1.0,0.5975594821137166,52.85911824993798,23.00688,23.00688,1.0,0.8486028179960315,0.7343319349921201,0.2537954194759667,0.8845802991602095,2.9787060190442176,0.7615716611769713,0.8789283078650003,0.6425470332850941,0.2757826517751443,0.7732851194389656,0.8381105592189089,1.3409768947502543,0.0,0.7906976744186047,0.4737055003643036,0.15116738881438208,0.2571229831274131,0.625,0.0019078647492779752,1.1472320348680114,0.00045011066562376193,0.002158691137983936,0.0011473229140538529
2.0,0.3708701367537995,24.81936316224021,46.01376,46.01376,1.0,0.8931826490426154,0.7295482077047749,0.306125731613115,0.9284716830291836,3.5142522601980213,0.91614248317851,0.9411060796190374,0.6425470332850941,0.31350553166402245,0.8354920008766163,0.8835899622551543,1.413743939608247,0.0,0.8236744759556103,0.47294870018959045,0.15190757433764446,0.2573076300944668,0.625,0.0006889124856887749,0.41538921068263335,0.00016636049472969813,0.0007783854242070935,0.0005938497926671971
3.0,0.28148208678629594,15.028686523489359,69.02064,69.02064,1.0,0.9265473901622479,0.7295482077047749,0.3218235618471236,0.9617971018902718,4.268038053135198,0.9576287709510791,0.9541643264036269,0.6425470332850941,0.32103674136455346,0.8808075827306596,0.9193369280759905,1.4709390849215849,0.0,0.8512289780077619,0.4742673635482788,0.15062358268560505,0.25689949772946546,0.625,0.0005070456150446143,0.3061924813885071,0.0001289960072577211,0.0005714777618396242,0.0006124764543789981
4.0,0.2754528936585255,16.121844729918536,92.02752,92.02752,1.0,0.9536729172450368,0.7495530961884072,0.2956472676754127,0.9825156631802968,4.627322903254009,0.9229143760483792,0.9706784237354956,0.6425470332850941,0.2943346218535917,0.8958744247205785,0.9325881718565731,1.4921410749705168,0.0,0.8691358024691358,0.47423088550567627,0.1506176906136366,0.25687911224031146,0.625,0.0004484972524921689,0.2711436153795148,0.00011606296330437674,0.0005050323225549102,0.0005913205672043649
5.0,0.25590987494684947,14.67903045911028,115.0344,115.0344,1.0,0.9512239300673344,0.7564499479218741,0.30011963035406575,0.9708685343125988,4.425623966174644,0.8536535890506076,0.9705118389930603,0.6425470332850941,0.2928293971293261,0.8816239316239316,0.9242141694919517,1.4787426711871228,0.0,0.8532423208191126,0.47499486804008484,0.14981521078600335,0.25667325430289467,0.625,0.00037277823212536937,0.22559090688810102,0.0001019314628496207,0.0004187671017540705,0.0005143797542737594
6.0,0.23961789915137288,15.130459152245251,138.04128,138.04128,1.0,0.9633829334916667,0.7618312291691243,0.2889551760894334,0.9803371882907875,4.595813713752054,0.875170525093327,0.9772218757248586,0.6425470332850941,0.28274810276378176,0.8763916283147051,0.9200944288543806,1.472151086167009,0.0,0.8525714285714286,0.47571292519569397,0.1491169731777448,0.25647591771943934,0.625,0.00041023166145934584,0.24848198133611277,0.00010653810869959417,0.00046175239466019104,0.0005739556964464683
7.0,0.21462494623955566,10.921012585846631,161.04816,161.04816,1.0,0.9877013529293268,0.7702314432407625,0.2774827797716388,0.9940692478050518,4.780531697975929,0.7218326858087144,0.9895508362204553,0.6425470332850941,0.2572272478318144,0.8791310541310541,0.9201383448257346,1.4722213517211755,0.0,0.8551068883610451,0.4757815897464752,0.149085314419025,0.2564700162451136,0.625,0.0003806133049678649,0.23076649948541217,0.00010393393347217707,0.0004275790203183757,0.00048173504816160855
8.0,0.18352931225463662,8.935610772628845,184.05504,184.05504,1.0,0.9883534414402433,0.7711389965601491,0.27621269026197026,0.9967657755041248,4.789618951080946,0.8068611835777846,0.9894126940844237,0.6425470332850941,0.25991535026449764,0.8698224852071006,0.9115573781094344,1.458491804975095,0.0,0.8506571087216249,0.4776846468448639,0.14720276447060782,0.2559287149210409,0.625,0.000345051980430032,0.209400837453245,9.13449662984548e-05,0.00038802125560762437,0.00048807624968346617
9.0,0.1763199756768759,10.721955658519178,207.06192,207.06192,1.0,0.9877013529293268,0.7717533875388968,0.2727652828764392,0.9967368103329669,4.7895893369396285,0.8581605734769929,0.9898206341421312,0.6425470332850941,0.2584598614706771,0.860875520490905,0.9037308840414773,1.4459694144663637,0.0,0.8442822384428224,0.478454053401947,0.14645182284025043,0.2557111046883371,0.625,0.00033805741768391925,0.20532417736976072,9.188363786816585e-05,0.00037980416316400257,0.00041298805821329116
10.0,0.18763947362712186,15.987170712620543,230.0688,230.0688,1.0,0.9914876677539485,0.7700709167859199,0.2607984015340595,0.9973350787150354,4.790469602295042,0.5451816301765904,0.992056812134463,0.6425470332850941,0.21134302971205515,0.8449320622397546,0.8936698074492098,1.4298716919187355,0.0,0.8325581395348837,0.4748076796531677,0.15001394389531553,0.25675090886975127,0.625,0.0004024030065449176,0.24458962257511985,0.0001211557515073495,0.0004502565921751292,0.00034485665226706885
11.0,0.17230810305239966,11.317714759631968,253.07568,253.07568,1.0,0.9926966698497506,0.7745738699588176,0.26518401683088494,0.9990419110467287,4.796448871249282,0.6261130642528643,0.9927636689145058,0.6425470332850941,0.22650282029363725,0.8692691211921981,0.9089559211058077,1.4543294737692922,0.0,0.859465737514518,0.4770730137825012,0.14777010115675437,0.25608387155452117,0.625,0.000529641606545187,0.3222434202087925,0.0001508176624121843,0.0005940671485415151,0.00044236266690307553
12.0,0.18908283013069785,13.063566266300294,276.08256,276.08256,1.0,0.9922300253143962,0.7845373209984194,0.24058289702804136,0.9971949317205997,4.790225124771709,0.6956004779866739,0.9906156524616947,0.6425470332850941,0.20845202691222584,0.8495726495726494,0.8925100414858245,1.4280160663773191,0.0,0.8423423423423423,0.4770203232765198,0.14777990645514083,0.2560854268847621,0.625,0.0004261101880605846,0.2596078221232574,0.00011438584384806438,0.00047900345605544827,0.0004041981045387747
13.0,0.18862518458608904,13.445179771298816,299.08944,299.08944,1.0,0.9877838799137004,0.786699616804516,0.2120155005434394,0.9920725347505291,4.754667836835218,0.5116078469433245,0.9889707512456118,0.6425470332850941,0.16858552546009628,0.8321827744904667,0.8809234318978586,1.4094774910365737,0.0,0.8281622911694511,0.47446519136428833,0.15033973443011445,0.2568246963983424,0.625,0.00041769282348378555,0.25478999359626187,0.00011725958389677186,0.00046866730707314385,0.0003635930296046178
14.0,0.15874293870671524,10.11844802205231,322.09632,322.09632,1.0,0.9921223716611565,0.7850012378738199,0.25297045574305166,0.9971502089396205,4.790127093775899,0.7600811088050671,0.9907786970244947,0.6425470332850941,0.21963861300387771,0.8517751479289941,0.8957117050642937,1.4331387281028698,0.0,0.8428246013667425,0.47764360904693604,0.1471620597996009,0.2559036183944657,0.625,0.00040301227044174285,0.2460996438083498,0.00011536524081414439,0.0004517384555397828,0.00037848617470045385
15.0,0.1582372272343842,10.584855893506965,345.1032,345.1032,1.0,0.9930747904888191,0.7967200840158679,0.23233541571157784,0.9974046071880013,4.790483147873825,0.6639743328266999,0.9915513936499448,0.6425470332850941,0.20490234649540756,0.8484933158010082,0.896416059542239,1.4342656952675825,0.0,0.8322295805739515,0.47763335704803467,0.14713606864022905,0.2558901386845358,0.625,0.0003748144191009512,0.22911047662989859,0.00010455427860688584,0.00042061500067122696,0.0003119431116208193
16.0,0.1472197049780141,12.736753387232465,368.11008,368.11008,1.0,0.9922416984340968,0.7938932337070869,0.2328602261992923,0.9975265616013139,4.790633633945482,0.6912637870925897,0.9930761744482299,0.6425470332850941,0.20372010161715884,0.844000657462196,0.8936442654189922,1.4298308246703875,0.0,0.8340707964601769,0.4779980182647705,0.14680105142104322,0.25580868408549057,0.625,0.0003509074638913989,0.21467941136833701,9.704581032684702e-05,0.0003938930352360781,0.0002962563033201405
17.0,0.11822069257827794,8.958972998789259,391.11696,391.11696,1.0,0.9940358224593823,0.7986818678421563,0.22504634151927477,0.9974064841018141,4.790510399475923,0.6580807856040132,0.9903524576772582,0.6425470332850941,0.1988806057496041,0.855763751917598,0.9014293867710912,1.442287018833746,0.0,0.8395657418576599,0.4783356785774231,0.1465214932671724,0.25571367458167543,0.625,0.000401479475765548,0.2458198073190374,0.00010294377552042717,0.0004520678989067738,0.000285547151364605
18.0,0.15401891869705442,15.785539752837707,414.12384,414.12384,1.0,0.995254498672346,0.7924351838081473,0.2047309538989325,0.9978485778154261,4.791162324058006,0.4538663190542875,0.9937666854802437,0.6425470332850941,0.16438104240906168,0.8339469647161954,0.883900089118903,1.4142401425902449,0.0,0.8260869565217391,0.47636550664901733,0.14849155300702804,0.2562612564096026,0.625,0.00042426859368164757,0.26002883139148025,0.00012010634802261731,0.00047584722408529974,0.0002528967382473926
19.0,0.14305960376396404,12.63579065842482,437.13072,437.13072,1.0,0.9962781123817103,0.7973322197941304,0.23283650382113522,0.997948502010864,4.7913072141413915,0.6845531312023679,0.9939998419362657,0.6425470332850941,0.20809672331742604,0.8507232084155162,0.8963426243475945,1.434148198956151,0.0,0.841717791411043,0.47755658626556396,0.14726899196513188,0.25590042635341986,0.625,0.0004079169363851433,0.2502960816300117,0.00011631236900245014,0.000457259139585245,0.0002905355844860741
20.0,0.11176197908806004,7.962331062794777,460.1376,460.1376,1.0,0.995254498672346,0.7901297629411046,0.24833231830880836,0.9979008708020853,4.79123098355194,0.8199641646766112,0.9939520622193969,0.6425470332850941,0.2260767340261814,0.8855084374315145,0.925083251091497,1.4801332017463953,0.0,0.8564102564102564,0.4802340567111969,0.14465474671660328,0.2551319290895189,0.625,0.00034288263991581535,0.21061010293618665,9.397793301760228e-05,0.0003849684397834467,0.00024052470047029967
21.0,0.12492675192042708,12.912071438422979,483.14448,483.14448,1.0,0.9952617511122597,0.8010288199969232,0.2197942102801922,0.9979563330606633,4.791303804227325,0.5566072272603143,0.99413743895855,0.6425470332850941,0.18813300948707645,0.8926309445540215,0.9295365305062249,1.4872584488099598,0.0,0.8629961587708066,0.4795948266983032,0.14529265859761298,0.2553098488153764,0.625,0.0003525226334048342,0.2167159140486774,0.00010411098421927828,0.0003945639324754962,0.00020351791293440476
22.0,0.10410719288321649,10.963593221481862,506.15136,506.15136,1.0,0.9960131320173973,0.8006579461958205,0.2332317120853617,0.9978133759513669,4.791010214618834,0.6401969229886052,0.9940494023287839,0.6425470332850941,0.1983324863365312,0.892619986850756,0.9291679966669044,1.4866687946670472,0.0,0.862453531598513,0.4793643355369568,0.14550006136489219,0.25537741748271003,0.625,0.0003268927958719712,0.20111611911210048,9.884776818692458e-05,0.00036545380616434894,0.00019648415750051767
23.0,0.07449446655313566,6.816002907080941,529.15824,529.15824,1.0,0.989259634670557,0.8002185740992244,0.22618312406489358,0.9876831299311065,4.72009849247701,0.7066368928176449,0.9906726536553637,0.6425470332850941,0.1982845416375215,0.8812458908612755,0.9211351752511521,1.4738162804018433,0.0,0.8508158508158508,0.48039039969444275,0.1444196563023023,0.2550703710877584,0.625,0.0002994563322400859,0.18436347108277573,8.83924117593879e-05,0.00033513009035767994,0.00017579715652625108
24.0,0.1042251171564363,13.150683002476995,552.16512,552.16512,1.0,0.9960131320173973,0.8078697654401119,0.2094663267140466,0.9978133759513669,4.791010214618834,0.6574500543422532,0.9940494023287839,0.6425470332850941,0.18021277633938326,0.8756519833442911,0.9175657513235037,1.468105202117606,0.0,0.8475750577367205,0.48070961236953735,0.14410290231880468,0.25498958533737226,0.625,0.00037501916879132156,0.2310550979570678,0.00012236654424054532,0.00041777773253466914,0.00017353677142023272
