round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best_threshold,fed_auroc,fed_brier,fed_f1_best,fed_f1,fed_auprc_lift,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6387875667552475,0.4820775028752691,5.0479,40.27056,1.0,0.11350330500472142,0.5409126138477006,0.6736269346530543,0.2096800421626834,0.3015204698069329,0.2789102698728886,2.143700897088208,0.3336809008483396,0.2436621413886839,0.6630685296946883,0.22632680920288978,1.9871353831428267,0.2814194184327255,0.2825,0.5024124383926392,0.333611870970416,0.21125274885852746,0.11389601892395189,0.021071645537837653,4.8590285782238425,0.016383509147851097,0.026012825129437266,0.009751067717695835
12.0,0.6433337255931583,0.45807286095304783,5.5068,43.93152,1.0,0.11350330500472142,0.5448740631388836,0.6745791099682172,0.21792409516750735,0.3006428946912897,0.27542689261032993,2.147094199919064,0.3462176338987302,0.24351325404531976,0.6620305268927472,0.22458130282830233,1.971809945159319,0.277319471126681,0.28042517616147145,0.508213996887207,0.34598423118696364,0.21945990439614596,0.11389601892395189,0.02179757224736199,5.472663632676813,0.01889581786928871,0.024961096210591373,0.012424378144374852
13.0,0.6427505599078631,0.5229772658926977,5.9657,47.59248,1.0,0.11350330500472142,0.5527729716303217,0.6752597833392653,0.21135494802006582,0.30117587428637266,0.27525749360842566,2.1531937863188944,0.333628464610482,0.24504435490532567,0.6619851355257962,0.22611381594180185,1.9852653154872562,0.2781209931227416,0.28228669359774755,0.5107650756835938,0.3333935342544224,0.21314750469878402,0.11389601892395189,0.02582301671826334,6.904889094545069,0.03051259717695744,0.02095783760756372,0.01006268283811188
14.0,0.6398243366731103,0.6255249027532124,6.4246,51.25344,1.0,0.11350330500472142,0.5759891974614557,0.6794442614802993,0.2213470180351679,0.3035327400263302,0.27557483150875656,2.193723828175098,0.35068583264266845,0.24935353168777763,0.6615012663149775,0.2253596369611648,1.9786436706943804,0.27367979882648785,0.28126595201633486,0.5387645959854126,0.3506474227843386,0.22350918268038633,0.11389601892395189,0.018531833406647366,5.052896809382219,0.015170184793169242,0.0220089068001654,0.011025454247804649
15.0,0.6419153303913705,0.6498958619833848,6.8835,54.9144,1.0,0.11350330500472142,0.5634602351499347,0.6791795759581767,0.22109670787085875,0.30499711472290914,0.2736883450469864,2.194696241824672,0.35154152132071226,0.2497681574206936,0.6587785623639231,0.22236479763478506,1.9523491666838464,0.27372825368861486,0.27802480692721737,0.5104376673698425,0.3511605285439201,0.2233502701074067,0.11389601892395189,0.01790401603826887,5.24303361020884,0.014147768973513289,0.02188535262229708,0.010797058166289803
16.0,0.6468184461661822,0.8851695592327763,7.3424,58.57536,1.0,0.11350330500472142,0.5748910061792266,0.6819095184930208,0.2178290104346526,0.3072272354107658,0.27724606464233226,2.2129005845982883,0.3445695633877175,0.2519778884818313,0.660111565127965,0.22375864761313788,1.9645870832635601,0.27367515855100505,0.2784533073929961,0.5225796103477478,0.34425217841499084,0.2205646908620059,0.11389601892395189,0.033159648317531674,9.490661352478583,0.04920619089117391,0.01909059313554172,0.012311919286372895
17.0,0.6372381078645879,0.7428833828799821,7.8013,62.23632,1.0,0.11350330500472142,0.5709484520669924,0.6794483468974615,0.22224766255336603,0.3036093675048663,0.2755179005496973,2.210727372475769,0.3495614731765821,0.2513496417835147,0.659804028263574,0.2227383573922752,1.955628998244417,0.27456286427976684,0.278430057027843,0.511900782585144,0.3496161053244322,0.22522112562633176,0.11389601892395189,0.01789949192903958,5.346273068975279,0.012454717549012962,0.022710833948690383,0.009686451340214576
18.0,0.6448051974275691,0.8652067346843649,8.2602,65.89728,1.0,0.11350330500472142,0.5457381000243384,0.6817014511450245,0.22151509444338788,0.3057350443337268,0.27679713927801713,2.195361409439441,0.35044722089442515,0.25026174360218484,0.6577710170813599,0.22083356130730716,1.9389050064581907,0.2745910126320149,0.2768878718535469,0.5180285573005676,0.35051174823402304,0.2245134917847398,0.11389601892395189,0.019879713329943295,6.410082956957922,0.017222784403093692,0.02231895002427125,0.011634356668830325
19.0,0.6393529387742062,0.6811886536214019,8.7191,69.55824,1.0,0.11350330500472142,0.5741509666805338,0.6834659939734373,0.22092518340775186,0.30910110840710175,0.27915243510316834,2.2014387108418947,0.3492252467091697,0.2513003490032569,0.6570124403719075,0.21914865860099522,1.9241116649329093,0.27485987128918415,0.2770058269834155,0.5141798257827759,0.3494972396116803,0.22429882051396574,0.11389601892395189,0.016738552767288452,5.687366946140173,0.009679758470596735,0.023493218305133446,0.011281177038012204
20.0,0.6447125951849764,0.9461932866297962,9.178,73.2192,1.0,0.11350330500472142,0.5933433145631737,0.6845803786101594,0.222115915648326,0.3097366509393253,0.27814237455140317,2.2292697023780095,0.3515429873228176,0.25448598413694157,0.6564394575042685,0.2204207063390075,1.935280165377702,0.2720484359233098,0.27607502287282704,0.5219771265983582,0.3517525386644784,0.22561211329976852,0.11389601892395189,0.013272848402909891,4.766665061448293,0.007749981899836241,0.018776182776574002,0.010625365057502702
21.0,0.6467311473728568,0.8718070758338842,9.6369,76.88016,1.0,0.11350330500472142,0.5874105253514533,0.6854879663705304,0.22027482761967904,0.3105363723491879,0.27939059943721994,2.2446976353886425,0.3466256910074956,0.2560440237581425,0.6555811377523701,0.2222028116416177,1.950926939685065,0.2721831355665232,0.2776239617417569,0.5375503897666931,0.34683073334496384,0.2242796796574131,0.11389601892395189,0.012205375683949657,4.704656052288556,0.005220794191423074,0.019392952135353525,0.011644601071559589
22.0,0.6499891685206949,1.0267351585035422,10.0958,80.54112,1.0,0.11350330500472142,0.5673083105851242,0.6868551632549521,0.22007984285787496,0.31022794009296734,0.28414820187497253,2.250644584693503,0.348137730777001,0.25656061603503644,0.653912537549842,0.22188649085612108,1.9481496627575208,0.2762233864675064,0.27852257181942547,0.5420641303062439,0.348301654558662,0.22421307716374636,0.11389601892395189,0.01775234839016747,7.26030053289287,0.0065425539420535415,0.02977662143112697,0.012026905055349328
23.0,0.6440363596277732,0.8489542266608604,10.5547,84.20208,1.0,0.11350330500472142,0.5556727504294964,0.6834550308820854,0.2174256550938616,0.3092393563406057,0.2820281307113674,2.200459082452581,0.3479489319371209,0.2518325209179554,0.6492130314109263,0.21811237620037316,1.9150131695648318,0.2641894188285941,0.27534594747246544,0.5341536402702332,0.3474148237269947,0.2203333565663866,0.11389601892395189,0.015211279031024738,6.5406656142367865,0.012144874833930801,0.018525355475357556,0.009516204266435407
24.0,0.6455227830053346,0.6737850323016735,11.0136,87.86304,1.0,0.11350330500472142,0.5512628917859942,0.6871834659610189,0.2153540670103985,0.3142837948730462,0.2824975347711541,2.260333109384419,0.34261812020514165,0.2589520429577419,0.6507772578233157,0.2185538494496714,1.9188892773820243,0.26834290668689714,0.2754690757470466,0.542944073677063,0.34231397003883934,0.21914603317906814,0.11389601892395189,0.014935050707414507,6.85309937058355,0.014055009765592737,0.015948785863427177,0.009157400935344442
25.0,0.6434150034306259,0.8588252519287071,11.4725,91.524,1.0,0.11350330500472142,0.5666581244017667,0.688918330232747,0.20354928813992743,0.3135924507213204,0.2865017356541999,2.263060462790717,0.3201155245039545,0.25946015738057326,0.6496037083931085,0.22021266162398812,1.9334535456504727,0.27410579928232437,0.27500291069973226,0.5010241270065308,0.31986495876495236,0.2086435136533858,0.11389601892395189,0.012295356272120512,5.933081271095034,0.0038595779277324016,0.021985648475122813,0.010106872425370032
26.0,0.6545672726658013,1.204003087157676,11.9314,95.18496,1.0,0.11350330500472142,0.5461408676142808,0.6873697955784783,0.20473950160876866,0.3109888566427947,0.2846185155308636,2.241964827317629,0.32325925598997446,0.25668123047606345,0.6488127164498063,0.21847356197928652,1.918184358359012,0.2724596726716119,0.2749820788530466,0.5314250588417053,0.3234649077297244,0.209878085511946,0.11389601892395189,0.013520071894964375,6.701110542482638,0.00766982311042283,0.020097762049847277,0.009420682626992577
27.0,0.6502308184512668,0.937237703919591,12.3903,98.84592,1.0,0.11350330500472142,0.5491591683847183,0.6838581300219206,0.20034015606086908,0.30555731406680364,0.2825090329344298,2.2289537703404534,0.3143975230087466,0.2548591748964011,0.6458218809128311,0.21588760165637816,1.895479786703746,0.26851741055402656,0.2720799500312305,0.5069907307624817,0.314089658376221,0.20551805266110781,0.11389601892395189,0.012608350182975209,6.513781691913209,0.006825658981984387,0.019268242273554177,0.012058619672998771
28.0,0.6612731516431436,1.3503167015964557,12.8492,102.50688,1.0,0.11350330500472142,0.5457857105354486,0.684940728759409,0.20488170435859393,0.307007174234651,0.2821674479574975,2.2324116574999464,0.32262898464383766,0.25529541327137684,0.6467697159040056,0.21625662456021452,1.8987197849699082,0.2685884237016701,0.27240143369175623,0.5122272968292236,0.32264385842202814,0.20986790924589513,0.11389601892395189,0.011424221289262083,6.140602331401169,0.005290778821307895,0.018696100926379376,0.015691314803087657
29.0,0.6470495601602291,0.8840419693008661,13.3081,106.16784,1.0,0.11350330500472142,0.5527729920144723,0.6889540192669685,0.20504986841495443,0.3102444462658715,0.28330057824001664,2.2663522137516883,0.3217125088829069,0.2594354824589489,0.6478395817639198,0.21672880806839132,1.9028655269601709,0.27016759776536314,0.27347375937165297,0.5110465884208679,0.32161040153070636,0.21052199665341031,0.11389601892395189,0.010120435808355885,5.653564333853865,0.003242263408077018,0.018524735016610828,0.0176829665694123
30.0,0.6531376883374715,1.3116811080391302,13.767,109.8288,1.0,0.11350330500472142,0.5669750917584483,0.6932386518748255,0.21008821083346074,0.3176153661996857,0.2878974187022378,2.3089727126755357,0.33267895159410393,0.2648385963319643,0.6484552955147406,0.21469639518355313,1.8850210675660704,0.2694019320525345,0.27103902209685,0.514015257358551,0.3326004118441064,0.2155010630018439,0.11389601892395189,0.008355538918183162,4.8825827521450265,0.0024283199281524464,0.015726671002905993,0.013864533958719205
31.0,0.6577687224535469,1.555961306050937,14.2259,113.48976,1.0,0.11350330500472142,0.5586103294568876,0.6946181534343393,0.2080134596145607,0.32252289770754305,0.2877601819953822,2.32109569125225,0.33051917977391587,0.2664270671809375,0.6488301225393724,0.21503046461711706,1.8879541765256291,0.26928133216476774,0.2733866933466733,0.5227867960929871,0.33027830473116154,0.21320336361983463,0.11389601892395189,0.007602996209936566,4.661767515539395,0.0021462037472046204,0.014598355352684321,0.014706816431645918
32.0,0.6548993256805247,0.9798200415722527,14.6848,117.15072,1.0,0.11350330500472142,0.5640004971209734,0.6957314689055135,0.20660365588383545,0.3213544880285196,0.2874162414998314,2.322139090156234,0.3246085216756471,0.26646239133403987,0.6483410578555326,0.2158926039824512,1.8955237068171995,0.26622188744216074,0.27275964391691393,0.5190485715866089,0.32417653465102586,0.21257376415610302,0.11389601892395189,0.006917906865454665,4.423171671875025,0.0023018172746144157,0.012953431295651689,0.013083024887233789
33.0,0.6592652718661733,1.111689548757854,15.1437,120.81168,1.0,0.11350330500472142,0.5488063165272486,0.6950143429310007,0.19939874629879903,0.3187128063067868,0.2891762959017373,2.3075560013188117,0.31389728974601006,0.2647575105691582,0.6439544722958053,0.2154516468076676,1.8916521301023188,0.26802151823072323,0.27273893521488135,0.5119998455047607,0.31327471677815577,0.20571895851700073,0.11389601892395189,0.007952926259678953,5.293392708326792,0.003597870928305826,0.013696856266919901,0.012444731560430133
34.0,0.6545558685766364,1.1704607283574247,15.6026,124.47264,1.0,0.11350330500472142,0.5520656964727869,0.6959131408110498,0.20727013661935836,0.3243471540094998,0.28606521404041957,2.3240380411587145,0.3283179084132424,0.2667601791055028,0.6490321310640645,0.21536151737835324,1.890860799288776,0.2691641403204851,0.27519719544259424,0.5262911915779114,0.3282105345869931,0.21275013162993547,0.11389601892395189,0.008217608756272416,5.708841590001612,0.0034702727957386472,0.014514975682838995,0.013636512893206137
35.0,0.650325185263753,1.1205158143764946,16.0615,128.1336,1.0,0.11350330500472142,0.5556186474003731,0.6950758366862173,0.21218089552508593,0.3225412555163187,0.2842682840118914,2.309027618646739,0.33555408249983515,0.2651492116201815,0.6494816022276582,0.21473741133747198,1.8853811868600223,0.2659964394177401,0.27627009646302253,0.5402441620826721,0.335406936895687,0.21744854703897842,0.11389601892395189,0.005388533885549788,3.9318749339090573,0.0011704937922138725,0.011146538282989104,0.014266712538674621
36.0,0.6486732648385167,0.902667683678097,16.5204,131.79456,1.0,0.11350330500472142,0.5391901753535614,0.6961063417097108,0.19589867746222703,0.3193963627119352,0.2895915693002505,2.3180059651665563,0.3081970135482862,0.26587840010004343,0.6439725309568621,0.2154220630072094,1.891392386164491,0.2699805068226121,0.2724440668365902,0.5272965431213379,0.3074363704056052,0.20230437208181506,0.11389601892395189,0.0068206269309706155,5.163555066312256,0.002812095030562294,0.012302142900644554,0.011709415462924604
37.0,0.6656704546640791,1.4115904371041526,16.9793,135.45552,1.0,0.11350330500472142,0.5577617831882308,0.697738611639027,0.20136202623492558,0.32154748732261196,0.2917698459491325,2.3428925854267812,0.31771749246943454,0.26898173810966486,0.645983317060041,0.2153857512842716,1.891073571483514,0.27124070897655805,0.2733668341708543,0.5189895629882812,0.31727774536677117,0.207632513180343,0.11389601892395189,0.006758284977963361,5.208267369647729,0.0030553667863216162,0.011934200502235997,0.016103659044477987
38.0,0.6574814010204949,1.2422950750134183,17.4382,139.11648,1.0,0.11350330500472142,0.5402782918035816,0.6954253134739375,0.20703813948001612,0.31744953748289223,0.28937632337869684,2.3137413273524223,0.32722484620072295,0.26558302582058213,0.6432672015711511,0.21574700908425382,1.8942453926182232,0.2693822437267919,0.27022969524095486,0.5522953271865845,0.32649699329234094,0.21309449894559931,0.11389601892395189,0.006642902520080038,5.322275993004041,0.001189827988723987,0.01421444077412699,0.015104734539064708
39.0,0.6631957516491409,0.936400577274948,17.8971,142.77744,1.0,0.11350330500472142,0.5493888752299882,0.6985501123285873,0.2050591391156899,0.32067116078040536,0.2931157896877391,2.3443852566477794,0.3249712025443335,0.2693607231932186,0.6449025457265628,0.214483957064673,1.8831558740247405,0.2678729037952339,0.2709240445089502,0.5150070190429688,0.32438407613253567,0.21114684336736333,0.11389601892395189,0.006411358153022511,5.35350736727014,0.0013871059142901434,0.0133082295835153,0.017970492830776116
40.0,0.6550931288922925,0.9307877563691467,18.356,146.4384,1.0,0.11350330500472142,0.5567151896207633,0.6997604031354603,0.20242647267049005,0.32571054582559217,0.29371656703623045,2.3662926080088353,0.319362500543406,0.27198153865823843,0.6452181267895205,0.21344779959314636,1.8740584755263918,0.26939938623410786,0.27226107226107227,0.51136714220047,0.31900318986964515,0.20896079754568272,0.11389601892395189,0.005777060214766496,5.046540655988792,0.000915217745246448,0.012560980440030423,0.018271404533434454
41.0,0.6558176952953508,1.1316801246393893,18.8149,150.09936,1.0,0.11350330500472142,0.55354960479187,0.6997652940594244,0.2073107611969047,0.32409651221614916,0.29020255134737716,2.360749930546867,0.32748327398125654,0.27129672442170616,0.6449149947826909,0.21381600455301847,1.8772912922951497,0.2656968659749706,0.27013542409123303,0.5190508961677551,0.3269533847203823,0.21381400495814165,0.11389601892395189,0.007355542346603603,6.6509974512573535,0.0010107194957985845,0.016366230578378153,0.01489435511496401
42.0,0.6616397968105053,1.1197323383873534,19.2738,153.76032,1.0,0.11350330500472142,0.5498680531265677,0.6977166741034908,0.20883954463052462,0.32187332115850265,0.29009306571440735,2.3377812495755528,0.33217464212746955,0.26855367884969655,0.6416236751732037,0.2133915995963867,1.8735650430316426,0.2659818599060212,0.26900913562895296,0.541192352771759,0.3319110685756533,0.21485266912868461,0.11389601892395189,0.00593880546253174,5.539691099198535,0.0014118796838003941,0.012242790271379035,0.01273711087123764
43.0,0.6597703620604122,0.9638303305364335,19.7327,157.42128,1.0,0.11350330500472142,0.5456236870438189,0.70104222377317,0.20780160478883747,0.331295004949664,0.2904545195463641,2.3798851174923583,0.3317677781429838,0.2737119760889462,0.6452023897770358,0.21341709199015652,1.8737888646718601,0.2659107925981388,0.2699545749513303,0.5308747291564941,0.3313379160191251,0.21364602918590025,0.11389601892395189,0.006238396805329473,6.053150841049501,0.000981747886176334,0.013625168643423495,0.0147382375355997
44.0,0.6509426872402845,0.89726963855533,20.1916,161.08224,1.0,0.11350330500472142,0.5648324158719249,0.699508053213377,0.21111713321382117,0.32774317435021255,0.2893964914869621,2.376015838586632,0.33585483138420913,0.27321753339027355,0.6469872857488578,0.21296306345490545,1.869802522220732,0.264564349339613,0.27108980173642605,0.5399441719055176,0.33560361446490333,0.21684859055541486,0.11389601892395189,0.005662748835140277,5.6974080237487215,0.0005387757268392223,0.013032581129649633,0.013182577925086378
45.0,0.654666479191498,0.8492923567774145,20.6505,164.7432,1.0,0.11350330500472142,0.5519531063043662,0.7000178912781778,0.20851415365794135,0.32693514049594813,0.29115876305823984,2.367139323761918,0.33236837164300037,0.2722864100694273,0.6470047043878756,0.2125733959150399,1.8663812653274094,0.26714724901939996,0.27204968944099384,0.5247243642807007,0.331806532865291,0.21429844117811991,0.11389601892395189,0.004617592681089492,4.792876500570856,0.000759592985002461,0.01015875006876863,0.012922948317969845
46.0,0.6545903102575275,0.9754597425209528,21.1094,168.40416,1.0,0.11350330500472142,0.540376997344855,0.7009425106719077,0.2001380148082322,0.32414253931911036,0.29724607741353404,2.3840007084708694,0.31729765343330374,0.27422156868859365,0.6434346865541007,0.2124587054267616,1.865374289935628,0.267515923566879,0.269937106918239,0.51108318567276,0.31666313462307455,0.20699046795114048,0.11389601892395189,0.005521281456748135,5.911131557444605,0.0017464773229068904,0.01081900548455721,0.013607113029921548
47.0,0.6677906748683491,1.4215537711575756,21.5683,172.06512,1.0,0.11350330500472142,0.5593952548027339,0.7000340660838177,0.209393020059189,0.3263220589963553,0.29388244751830195,2.3834217206061354,0.332639503824658,0.274029756730469,0.6457324535197171,0.21178937937512926,1.8594976486100059,0.2643312101910828,0.2700382786219696,0.5158755779266357,0.33239626077451034,0.21569332998594246,0.11389601892395189,0.003867275399010287,4.249139820218261,0.0010408637914448371,0.0077931326042681584,0.012826995412368324
48.0,0.6522560111808229,0.9339783451949503,22.0272,175.72608,1.0,0.11350330500472142,0.5530750790575146,0.6957538207110928,0.21553790296130831,0.3236326661558713,0.29026911994386434,2.3363250027581954,0.3435690000411569,0.26856242792940327,0.6469381671947392,0.2092801112192348,1.837466429436578,0.26480108593505275,0.26797223599405057,0.5270622968673706,0.3431289688053204,0.22062656686322316,0.11389601892395189,0.004061419894397211,4.625993130928691,0.0007732336922223782,0.008698671242531866,0.012353686399922988
49.0,0.6559208682158097,0.8478313719876714,22.4861,179.38704,1.0,0.11350330500472142,0.5619178167089638,0.7030092391890101,0.2148930339340428,0.3296975919741542,0.2961537142710301,2.399405796265266,0.342786571974775,0.2759925889944471,0.6442288033108867,0.21074859517340888,1.8503596277067877,0.2635078969243558,0.2687817258883249,0.5304163098335266,0.34251335785426157,0.221313681305047,0.11389601892395189,0.005706090845695582,6.703684915319172,0.0011872198415527363,0.012040056415732118,0.013253484800931126
50.0,0.656763971870942,0.8590492082691699,22.945,183.048,1.0,0.11350330500472142,0.5399905079466238,0.7039061901543288,0.19464623686767668,0.32389991419398456,0.30132515834244755,2.4075096407096956,0.3099087637484475,0.2768432643190653,0.6436780957200897,0.21242918299088875,1.8651150847750635,0.26714801444043323,0.27013265442851403,0.5165789127349854,0.3093615984586856,0.2014869846366799,0.11389601892395189,0.01333750229225449,15.66285778794554,0.0009071466798961942,0.031109511058262363,0.012305340535846691
51.0,0.6654936220711105,1.7269955511364425,23.4039,186.70896,1.0,0.11350330500472142,0.5581911868012698,0.7042345771744273,0.21493679390482415,0.3312945623388737,0.29396736091690995,2.419376718227361,0.34295503124258947,0.27858803247905506,0.6453006268852728,0.21123698551852535,1.8546476647227486,0.2627885691040374,0.2689663792025997,0.5353063344955444,0.3429494505260808,0.2213934740668446,0.11389601892395189,0.0050501538999477005,6.256948362100957,0.0006815781544848735,0.010940912327644567,0.012916596816499228
